Orthogroup	APOSC_ok	LYTVA_ok
OG0000896	APOSC_16669	LYTVA_08568
OG0000897	APOSC_15460, APOSC_17372	LYTVA_25813, LYTVA_12897
OG0000899	APOSC_14711	LYTVA_16229
OG0000903	APOSC_02800	LYTVA_17471
OG0000904	APOSC_17702, APOSC_14302, APOSC_14303	LYTVA_15877, LYTVA_15876
OG0000905	APOSC_09225, APOSC_09226	LYTVA_15702, LYTVA_23197
OG0000907	APOSC_00840	LYTVA_16710
OG0000908	APOSC_27466	LYTVA_03069
OG0000909	APOSC_25304, APOSC_25305, APOSC_25306	LYTVA_20165, LYTVA_23767
OG0000910	APOSC_16513	LYTVA_14017
OG0000910	APOSC_28023	LYTVA_01296
OG0000910	APOSC_05365, APOSC_24387	LYTVA_05275, LYTVA_19670
OG0000911	APOSC_15133, APOSC_15134	LYTVA_15861, LYTVA_05614
OG0000912	APOSC_29074	LYTVA_10234
OG0000913	APOSC_04388	LYTVA_02832
OG0000914	APOSC_12098	LYTVA_26358
OG0000915	APOSC_07775	LYTVA_03342
OG0000915	APOSC_07774	LYTVA_14085
OG0000921	APOSC_24063	LYTVA_14375
OG0000924	APOSC_24384	LYTVA_00089
OG0000924	APOSC_05973	LYTVA_16189
OG0000924	APOSC_27606	LYTVA_25997
OG0000924	APOSC_19207	LYTVA_16195, LYTVA_16186, LYTVA_06876
OG0000924	APOSC_08247	LYTVA_08477
OG0000924	APOSC_25896	LYTVA_00090
OG0000925	APOSC_04534	LYTVA_00188
OG0000925	APOSC_05628	LYTVA_25795
OG0000926	APOSC_22481	LYTVA_28502
OG0000927	APOSC_02135	LYTVA_21471
OG0000928	APOSC_19235, APOSC_19234, APOSC_19236	LYTVA_01217, LYTVA_23596
OG0000929	APOSC_28960	LYTVA_25470, LYTVA_01755
OG0000930	APOSC_24569, APOSC_24571, APOSC_24568, APOSC_24572	LYTVA_27512, LYTVA_06615
OG0000931	APOSC_10285	LYTVA_16224
OG0000932	APOSC_27821, APOSC_27820	LYTVA_26139
OG0000933	APOSC_28945	LYTVA_06950
OG0000934	APOSC_01130	LYTVA_20397
OG0000936	APOSC_27659	LYTVA_09517, LYTVA_12129
OG0000936	APOSC_26821, APOSC_20781, APOSC_04602, APOSC_04603	LYTVA_29468, LYTVA_11642, LYTVA_02845
OG0000936	APOSC_00147	LYTVA_12737
OG0000937	APOSC_21568, APOSC_04010, APOSC_14163	LYTVA_07293, LYTVA_16904, LYTVA_20761, LYTVA_20760, LYTVA_05601, LYTVA_17661
OG0000943	APOSC_21318	LYTVA_28974
OG0000943	APOSC_16658	LYTVA_14187, LYTVA_14188
OG0000944	APOSC_18987	LYTVA_08967
OG0000945	APOSC_00213	LYTVA_24430
OG0000946	APOSC_07875	LYTVA_25241, LYTVA_27130, LYTVA_17441
OG0000946	APOSC_29057	LYTVA_21339, LYTVA_18138
OG0000947	APOSC_14595	LYTVA_21967
OG0000947	APOSC_00712	LYTVA_02610
OG0000949	APOSC_12498	LYTVA_25907
OG0000950	APOSC_07812, APOSC_23885, APOSC_28280	LYTVA_05291
OG0000951	APOSC_13115, APOSC_13394	LYTVA_06560
OG0000952	APOSC_07711	LYTVA_15183
OG0000952	APOSC_03764, APOSC_03765	LYTVA_27737
OG0000953	APOSC_11055	LYTVA_04277, LYTVA_28070, LYTVA_09640, LYTVA_21901
OG0000953	APOSC_00862	LYTVA_27482
OG0000954	APOSC_16116, APOSC_16117	LYTVA_18195
OG0000954	APOSC_17406, APOSC_17405	LYTVA_05025
OG0000955	APOSC_04505	LYTVA_15857
OG0000956	APOSC_17529	LYTVA_03727, LYTVA_06989
OG0000956	APOSC_12331	LYTVA_01122
OG0000956	APOSC_19178	LYTVA_21381, LYTVA_12086
OG0000957	APOSC_18814	LYTVA_29537
OG0000958	APOSC_18169	LYTVA_24230
OG0000960	APOSC_11917, APOSC_11916	LYTVA_21462
OG0000963	APOSC_02848	LYTVA_11219
OG0000964	APOSC_14870, APOSC_13280, APOSC_13279, APOSC_13425, APOSC_28264	LYTVA_26196
OG0000965	APOSC_23312, APOSC_23311	LYTVA_08512, LYTVA_30143
OG0000965	APOSC_09972	LYTVA_12319
OG0000966	APOSC_26602	LYTVA_03424, LYTVA_03969
OG0000967	APOSC_19736	LYTVA_23088
OG0000967	APOSC_16830, APOSC_16829	LYTVA_06230
OG0000967	APOSC_28756	LYTVA_06235
OG0000968	APOSC_20513	LYTVA_05135
OG0000969	APOSC_12423	LYTVA_21413
OG0000969	APOSC_09810, APOSC_13652, APOSC_17711, APOSC_15123	LYTVA_24552, LYTVA_21412, LYTVA_21065
OG0000970	APOSC_22645	LYTVA_26609
OG0000972	APOSC_08203	LYTVA_27486
OG0000973	APOSC_02414, APOSC_22199, APOSC_22200, APOSC_22201	LYTVA_03075
OG0000974	APOSC_23144, APOSC_06310, APOSC_20150, APOSC_13468	LYTVA_18520, LYTVA_07191, LYTVA_18514, LYTVA_15617
OG0000976	APOSC_05275	LYTVA_04443
OG0000977	APOSC_07409	LYTVA_12206
OG0000977	APOSC_00474	LYTVA_10438
OG0000977	APOSC_21228	LYTVA_22167
OG0000981	APOSC_22053, APOSC_15946, APOSC_14553, APOSC_08758	LYTVA_01774, LYTVA_01773
OG0000981	APOSC_19493	LYTVA_29882
OG0000982	APOSC_05256, APOSC_05255	LYTVA_01090
OG0000983	APOSC_04629, APOSC_08395	LYTVA_26818
OG0000983	APOSC_18110, APOSC_06126, APOSC_13813, APOSC_23821	LYTVA_10964, LYTVA_06932, LYTVA_07862, LYTVA_00716
OG0000984	APOSC_25696	LYTVA_20605
OG0000984	APOSC_05077	LYTVA_23816, LYTVA_17983
OG0000985	APOSC_19761	LYTVA_22922
OG0000986	APOSC_17601	LYTVA_05339
OG0000987	APOSC_18102	LYTVA_29210
OG0000988	APOSC_04357, APOSC_13757	LYTVA_10317, LYTVA_11083
OG0000989	APOSC_10480, APOSC_07241, APOSC_07240, APOSC_07242	LYTVA_08033, LYTVA_23587, LYTVA_09009
OG0000992	APOSC_10110, APOSC_22971	LYTVA_01840
OG0000993	APOSC_07451, APOSC_07452, APOSC_27467, APOSC_25800, APOSC_25799, APOSC_15824, APOSC_13161, APOSC_04147, APOSC_15770, APOSC_07683, APOSC_01705, APOSC_24726, APOSC_24727, APOSC_23319, APOSC_04797, APOSC_28883, APOSC_17603	LYTVA_17730, LYTVA_18314
OG0000994	APOSC_21838	LYTVA_00968
OG0000994	APOSC_16646	LYTVA_25056
OG0000995	APOSC_26873, APOSC_26872	LYTVA_15991
OG0000997	APOSC_11276	LYTVA_09372
OG0000998	APOSC_02804	LYTVA_29352, LYTVA_30148, LYTVA_09122, LYTVA_30152, LYTVA_30151, LYTVA_11443, LYTVA_03803
OG0000999	APOSC_24853, APOSC_24852	LYTVA_17675, LYTVA_00175
OG0001000	APOSC_22545, APOSC_22546	LYTVA_27555
OG0001001	APOSC_09664	LYTVA_02181
OG0001002	APOSC_12230	LYTVA_01211
OG0001002	APOSC_20234	LYTVA_05551
OG0001003	APOSC_02292	LYTVA_24521
OG0001004	APOSC_07819	LYTVA_04638
OG0001005	APOSC_05743, APOSC_05745	LYTVA_29339
OG0001006	APOSC_03092, APOSC_20430	LYTVA_30116
OG0001006	APOSC_16381	LYTVA_11326
OG0001007	APOSC_06868, APOSC_06866	LYTVA_09219
OG0001008	APOSC_03246	LYTVA_23589
OG0001008	APOSC_08619	LYTVA_14143
OG0001009	APOSC_15733, APOSC_04114, APOSC_04113, APOSC_15732, APOSC_04115	LYTVA_20690, LYTVA_03437
OG0001009	APOSC_07787	LYTVA_22507, LYTVA_22506
OG0001015	APOSC_22160	LYTVA_16130
OG0001016	APOSC_19695	LYTVA_27385, LYTVA_23205
OG0001016	APOSC_06741	LYTVA_10008
OG0001018	APOSC_00082	LYTVA_08364
OG0001018	APOSC_00204	LYTVA_04534
OG0001019	APOSC_27053, APOSC_00529, APOSC_06795	LYTVA_10901, LYTVA_10902
OG0001021	APOSC_24595, APOSC_24596, APOSC_10647	LYTVA_30213
OG0001022	APOSC_27056, APOSC_27057	LYTVA_29702, LYTVA_07313
OG0001023	APOSC_14370	LYTVA_29811
OG0001024	APOSC_23658	LYTVA_13785, LYTVA_28952
OG0001025	APOSC_04483	LYTVA_06513, LYTVA_28895
OG0001025	APOSC_04480	LYTVA_02492
OG0001026	APOSC_16961, APOSC_16960	LYTVA_26222
OG0001027	APOSC_27148, APOSC_06988, APOSC_05293, APOSC_24821, APOSC_27692	LYTVA_06336, LYTVA_06330, LYTVA_23368, LYTVA_07523, LYTVA_03025
OG0001028	APOSC_08654	LYTVA_02453
OG0001029	APOSC_00202	LYTVA_00344
OG0001030	APOSC_09604	LYTVA_13104
OG0001031	APOSC_26056	LYTVA_13786
OG0001032	APOSC_22643, APOSC_22642	LYTVA_23396
OG0001033	APOSC_15664	LYTVA_27425
OG0001034	APOSC_15657, APOSC_15659, APOSC_15656, APOSC_15658	LYTVA_06988, LYTVA_22670
OG0001036	APOSC_22682	LYTVA_01189
OG0001037	APOSC_08095, APOSC_08094	LYTVA_07115
OG0001038	APOSC_19793	LYTVA_22592
OG0001039	APOSC_04027	LYTVA_28151
OG0001039	APOSC_21961, APOSC_21960	LYTVA_04517
OG0001039	APOSC_21962	LYTVA_01352
OG0001041	APOSC_25866, APOSC_28586, APOSC_02528, APOSC_05089	LYTVA_15249, LYTVA_15246, LYTVA_06829, LYTVA_06828, LYTVA_22754, LYTVA_03875, LYTVA_17584, LYTVA_11499, LYTVA_25955, LYTVA_07914
OG0001042	APOSC_11804, APOSC_11802, APOSC_11803	LYTVA_13445
OG0001043	APOSC_02147	LYTVA_02035, LYTVA_01167, LYTVA_28190
OG0001043	APOSC_15918	LYTVA_09229
OG0001043	APOSC_25991	LYTVA_25539
OG0001044	APOSC_21527	LYTVA_24843
OG0001044	APOSC_09771	LYTVA_06578
OG0001047	APOSC_07498, APOSC_07497	LYTVA_10366
OG0001047	APOSC_09710	LYTVA_24446
OG0001048	APOSC_27676	LYTVA_00731
OG0001048	APOSC_08099	LYTVA_09405
OG0001049	APOSC_13075	LYTVA_25001, LYTVA_11198
OG0001049	APOSC_00313	LYTVA_09888
OG0001050	APOSC_28063	LYTVA_04036, LYTVA_16457
OG0001052	APOSC_21889	LYTVA_03660
OG0001053	APOSC_21499	LYTVA_05734
OG0001054	APOSC_23483	LYTVA_03436
OG0001055	APOSC_10851, APOSC_16805, APOSC_03145, APOSC_17030, APOSC_17029	LYTVA_28532, LYTVA_18736, LYTVA_18735
OG0001056	APOSC_00339	LYTVA_01786
OG0001057	APOSC_03585	LYTVA_16381
OG0001058	APOSC_03274, APOSC_08093, APOSC_03275	LYTVA_02007
OG0001059	APOSC_04077	LYTVA_00483
OG0001061	APOSC_21195	LYTVA_12810
OG0001061	APOSC_17050, APOSC_16833, APOSC_16832	LYTVA_28888
OG0001061	APOSC_15699	LYTVA_30197, LYTVA_08759
OG0001062	APOSC_18657	LYTVA_17131, LYTVA_15828
OG0001063	APOSC_06298, APOSC_18602	LYTVA_19095
OG0001063	APOSC_25113, APOSC_25112	LYTVA_07378, LYTVA_27583
OG0001065	APOSC_06320	LYTVA_23523
OG0001065	APOSC_24476, APOSC_06121	LYTVA_06010, LYTVA_21236, LYTVA_21237, LYTVA_08594, LYTVA_27514, LYTVA_05649
OG0001066	APOSC_28501	LYTVA_22867
OG0001067	APOSC_06521	LYTVA_25739, LYTVA_17028
OG0001068	APOSC_05419	LYTVA_12120
OG0001072	APOSC_21913	LYTVA_21778
OG0001072	APOSC_13810, APOSC_10950, APOSC_17931	LYTVA_21225
OG0001073	APOSC_26376	LYTVA_18221
OG0001075	APOSC_01609	LYTVA_24384
OG0001077	APOSC_11437	LYTVA_07624
OG0001077	APOSC_00506	LYTVA_20896
OG0001078	APOSC_27568	LYTVA_23690, LYTVA_03209
OG0001079	APOSC_10027	LYTVA_13000
OG0001080	APOSC_05170	LYTVA_00946
OG0001080	APOSC_12416	LYTVA_26032
OG0001081	APOSC_07539	LYTVA_03364, LYTVA_09565, LYTVA_11238, LYTVA_00546, LYTVA_03368, LYTVA_08915, LYTVA_08917
OG0001082	APOSC_13677	LYTVA_06685
OG0001083	APOSC_11163	LYTVA_15288
OG0001085	APOSC_12993, APOSC_12994	LYTVA_28264
OG0001088	APOSC_08580	LYTVA_21777
OG0001089	APOSC_27366	LYTVA_22672
OG0001092	APOSC_09742	LYTVA_01908
OG0001093	APOSC_16046, APOSC_16044, APOSC_16045, APOSC_16043	LYTVA_20171
OG0001094	APOSC_16150, APOSC_26607, APOSC_01941	LYTVA_15558, LYTVA_15559
OG0001095	APOSC_09493	LYTVA_10435
OG0001096	APOSC_12731	LYTVA_03888, LYTVA_04358, LYTVA_24651
OG0001101	APOSC_01614	LYTVA_28690
OG0001102	APOSC_16629	LYTVA_04384
OG0001102	APOSC_08185, APOSC_22291	LYTVA_27846, LYTVA_04692
OG0001103	APOSC_16274	LYTVA_19234
OG0001103	APOSC_00044	LYTVA_29667, LYTVA_02741
OG0001104	APOSC_01233, APOSC_01232	LYTVA_25180
OG0001105	APOSC_29086	LYTVA_23898
OG0001105	APOSC_22089	LYTVA_17997, LYTVA_09940, LYTVA_09939
OG0001105	APOSC_10933	LYTVA_05998, LYTVA_00852
OG0001106	APOSC_10543	LYTVA_24001, LYTVA_04820, LYTVA_25189
OG0001108	APOSC_18668	LYTVA_12879
OG0001109	APOSC_01699	LYTVA_21949
OG0001110	APOSC_02158	LYTVA_06257
OG0001111	APOSC_27166	LYTVA_21492
OG0001111	APOSC_15386	LYTVA_13216
OG0001111	APOSC_13725	LYTVA_13217
OG0001111	APOSC_01327	LYTVA_19961
OG0001112	APOSC_22649, APOSC_22648, APOSC_22650	LYTVA_07658
OG0001113	APOSC_04032	LYTVA_28836
OG0001114	APOSC_06726	LYTVA_21386
OG0001115	APOSC_25449	LYTVA_05111
OG0001115	APOSC_20837	LYTVA_02273
OG0001117	APOSC_03244, APOSC_03243, APOSC_03245	LYTVA_11481
OG0001118	APOSC_16049, APOSC_28446	LYTVA_14256
OG0001119	APOSC_27988	LYTVA_18092
OG0001119	APOSC_27990, APOSC_15333, APOSC_27989	LYTVA_05961
OG0001120	APOSC_17282, APOSC_17283, APOSC_17284, APOSC_17286, APOSC_17285	LYTVA_08711
OG0001121	APOSC_08497, APOSC_08496	LYTVA_15718
OG0001122	APOSC_07761, APOSC_23420, APOSC_08814, APOSC_12905, APOSC_18940	LYTVA_10807
OG0001123	APOSC_27910	LYTVA_23681, LYTVA_01308
OG0001123	APOSC_06480	LYTVA_01705, LYTVA_12884
OG0001124	APOSC_05655	LYTVA_16535
OG0001124	APOSC_14707	LYTVA_12081
OG0001126	APOSC_00716	LYTVA_20544
OG0001126	APOSC_12885	LYTVA_13765
OG0001127	APOSC_22052	LYTVA_20907
OG0001129	APOSC_09504, APOSC_09503, APOSC_09505	LYTVA_14702
OG0001130	APOSC_23929	LYTVA_01563
OG0001130	APOSC_19470, APOSC_05583	LYTVA_08958
OG0001132	APOSC_22214	LYTVA_01795
OG0001133	APOSC_09462	LYTVA_21722
OG0001133	APOSC_26387	LYTVA_13505, LYTVA_08035
OG0001134	APOSC_03277	LYTVA_23641
OG0001135	APOSC_23479	LYTVA_26249
OG0001137	APOSC_03121, APOSC_03122	LYTVA_08712
OG0001138	APOSC_17070, APOSC_17069	LYTVA_06752
OG0001139	APOSC_22795	LYTVA_17543
OG0001141	APOSC_14638	LYTVA_25914, LYTVA_10307
OG0001142	APOSC_21301, APOSC_21304, APOSC_21300, APOSC_21302	LYTVA_17988
OG0001143	APOSC_15154	LYTVA_01170
OG0001144	APOSC_19392	LYTVA_24625
OG0001149	APOSC_21673, APOSC_19665	LYTVA_04169, LYTVA_25161
OG0001154	APOSC_12477, APOSC_12478, APOSC_12479	LYTVA_09578
OG0001154	APOSC_20236	LYTVA_03832
OG0001154	APOSC_17016	LYTVA_17301
OG0001155	APOSC_09331	LYTVA_05140
OG0001155	APOSC_20228	LYTVA_22105
OG0001156	APOSC_02186	LYTVA_22449
OG0001158	APOSC_02675	LYTVA_13180
OG0001158	APOSC_10531	LYTVA_17437
OG0001159	APOSC_12530	LYTVA_23740
OG0001160	APOSC_19351	LYTVA_26964
OG0001161	APOSC_06254	LYTVA_10014
OG0001162	APOSC_12922, APOSC_12923	LYTVA_28314, LYTVA_24093
OG0001163	APOSC_13361	LYTVA_24878, LYTVA_28270
OG0001164	APOSC_13012	LYTVA_05648
OG0001165	APOSC_20051	LYTVA_04541, LYTVA_04542
OG0001165	APOSC_23971	LYTVA_17460, LYTVA_14088
OG0001166	APOSC_26232, APOSC_26233, APOSC_26234	LYTVA_02438
OG0001167	APOSC_15750, APOSC_15751	LYTVA_19097
OG0001168	APOSC_07839, APOSC_20079	LYTVA_03414
OG0001169	APOSC_16441	LYTVA_06902
OG0001170	APOSC_23119, APOSC_09798, APOSC_25465, APOSC_23121, APOSC_23122	LYTVA_06397, LYTVA_13191
OG0001171	APOSC_10831	LYTVA_23053
OG0001171	APOSC_07607	LYTVA_27044
OG0001172	APOSC_01434	LYTVA_22652
OG0001172	APOSC_19424	LYTVA_29661
OG0001173	APOSC_12328	LYTVA_24626
OG0001173	APOSC_13474	LYTVA_22071
OG0001173	APOSC_05813	LYTVA_03479
OG0001174	APOSC_02636, APOSC_02635	LYTVA_22335
OG0001175	APOSC_21521	LYTVA_12386
OG0001176	APOSC_09966	LYTVA_24712, LYTVA_24713
OG0001177	APOSC_05829	LYTVA_07494
OG0001177	APOSC_27862	LYTVA_26801
OG0001177	APOSC_09067	LYTVA_03786
OG0001178	APOSC_13380	LYTVA_02324
OG0001178	APOSC_10092	LYTVA_25867
OG0001179	APOSC_00450	LYTVA_09673
OG0001180	APOSC_06660	LYTVA_29218
OG0001181	APOSC_08671	LYTVA_10373
OG0001182	APOSC_00719, APOSC_23474, APOSC_12486, APOSC_22228	LYTVA_26540, LYTVA_26537, LYTVA_12465, LYTVA_26539
OG0001183	APOSC_23108	LYTVA_07928
OG0001184	APOSC_28467	LYTVA_02863, LYTVA_18281
OG0001184	APOSC_19647	LYTVA_26638, LYTVA_24278
OG0001185	APOSC_20961, APOSC_20963, APOSC_20960, APOSC_20962, APOSC_20964, APOSC_02697	LYTVA_09656
OG0001186	APOSC_22932	LYTVA_28926
OG0001186	APOSC_07366	LYTVA_01688
OG0001188	APOSC_22816, APOSC_01840	LYTVA_25404
OG0001189	APOSC_16284, APOSC_02204	LYTVA_03876
OG0001190	APOSC_04573	LYTVA_06830
OG0001196	APOSC_17916	LYTVA_03677
OG0001197	APOSC_08492	LYTVA_08630
OG0001198	APOSC_22586	LYTVA_09572, LYTVA_09571
OG0001199	APOSC_03972	LYTVA_28061
OG0001199	APOSC_23577	LYTVA_13204
OG0001200	APOSC_05559, APOSC_05558	LYTVA_18532
OG0001201	APOSC_09439, APOSC_09438, APOSC_03781, APOSC_23148, APOSC_21279, APOSC_09441, APOSC_09436, APOSC_09435, APOSC_09440, APOSC_12369, APOSC_21883, APOSC_22185, APOSC_21884, APOSC_05515, APOSC_24393, APOSC_24392	LYTVA_16866, LYTVA_02039
OG0001202	APOSC_09292	LYTVA_02469
OG0001202	APOSC_07425, APOSC_23731	LYTVA_15508, LYTVA_03546, LYTVA_24829
OG0001203	APOSC_25464	LYTVA_03972, LYTVA_29946
OG0001204	APOSC_02297, APOSC_24480	LYTVA_12790
OG0001205	APOSC_09031	LYTVA_09031
OG0001206	APOSC_20400	LYTVA_18869, LYTVA_13256, LYTVA_14109, LYTVA_29869, LYTVA_13799, LYTVA_14062, LYTVA_26104, LYTVA_28935, LYTVA_00616
OG0001207	APOSC_12551	LYTVA_20519, LYTVA_10763
OG0001208	APOSC_16730	LYTVA_13276
OG0001210	APOSC_23126	LYTVA_19275
OG0001210	APOSC_24521, APOSC_24519, APOSC_24520	LYTVA_04311
OG0001211	APOSC_18685	LYTVA_22456, LYTVA_02722
OG0001212	APOSC_05728	LYTVA_03375, LYTVA_21023
OG0001213	APOSC_26742	LYTVA_07548, LYTVA_11628
OG0001213	APOSC_18014, APOSC_16372	LYTVA_18522
OG0001215	APOSC_13978	LYTVA_14835
OG0001216	APOSC_27401, APOSC_24924	LYTVA_09816
OG0001216	APOSC_07564	LYTVA_23706
OG0001217	APOSC_19625	LYTVA_22786
OG0001218	APOSC_27369, APOSC_27373, APOSC_27371, APOSC_27368	LYTVA_26113
OG0001219	APOSC_17654	LYTVA_15579
OG0001220	APOSC_05642	LYTVA_16053
OG0001220	APOSC_04679	LYTVA_16343
OG0001221	APOSC_24815	LYTVA_14047
OG0001223	APOSC_26454	LYTVA_21037
OG0001224	APOSC_21055	LYTVA_18212
OG0001225	APOSC_15265	LYTVA_24620
OG0001227	APOSC_26346	LYTVA_10499
OG0001229	APOSC_14712, APOSC_28194	LYTVA_08509
OG0001230	APOSC_01640, APOSC_01639	LYTVA_17571, LYTVA_12678
OG0001231	APOSC_20643	LYTVA_07439
OG0001232	APOSC_26473, APOSC_20135, APOSC_14799, APOSC_26965, APOSC_10973, APOSC_18148	LYTVA_24297
OG0001233	APOSC_05457	LYTVA_12332
OG0001235	APOSC_16180	LYTVA_22126
OG0001235	APOSC_28127	LYTVA_12182, LYTVA_23930, LYTVA_04433, LYTVA_03757, LYTVA_17533, LYTVA_10428, LYTVA_26099, LYTVA_17696
OG0001236	APOSC_08290, APOSC_12875	LYTVA_24738, LYTVA_21569
OG0001237	APOSC_10087	LYTVA_26239, LYTVA_06734
OG0001239	APOSC_03435	LYTVA_29779
OG0001240	APOSC_24416, APOSC_24417	LYTVA_24587
OG0001241	APOSC_23343	LYTVA_01648
OG0001242	APOSC_15728, APOSC_21012	LYTVA_24858, LYTVA_25798
OG0001243	APOSC_18938	LYTVA_04835
OG0001245	APOSC_07109, APOSC_07108	LYTVA_16857
OG0001247	APOSC_08850	LYTVA_23646
OG0001248	APOSC_19998	LYTVA_00986, LYTVA_16637
OG0001249	APOSC_06543	LYTVA_03472
OG0001250	APOSC_01792	LYTVA_23037
OG0001251	APOSC_09632	LYTVA_12207
OG0001252	APOSC_19009	LYTVA_28229, LYTVA_04840
OG0001253	APOSC_11036	LYTVA_02267
OG0001254	APOSC_13372	LYTVA_26444
OG0001256	APOSC_14777, APOSC_14776	LYTVA_27563
OG0001262	APOSC_09805, APOSC_09807, APOSC_09806, APOSC_09804	LYTVA_11080, LYTVA_11634, LYTVA_11636, LYTVA_11076
OG0001262	APOSC_24190	LYTVA_09252
OG0001263	APOSC_14146	LYTVA_09084
OG0001264	APOSC_15051, APOSC_15050	LYTVA_07325
OG0001266	APOSC_19801, APOSC_19802	LYTVA_19415
OG0001266	APOSC_14232	LYTVA_19851
OG0001267	APOSC_17932	LYTVA_08091
OG0001267	APOSC_02561	LYTVA_09343
OG0001268	APOSC_21922	LYTVA_20779
OG0001270	APOSC_26062	LYTVA_18319
OG0001271	APOSC_28116	LYTVA_09608
OG0001272	APOSC_02691, APOSC_10352, APOSC_17558	LYTVA_27489
OG0001274	APOSC_21306	LYTVA_02869
OG0001275	APOSC_18045	LYTVA_16368
OG0001275	APOSC_18046	LYTVA_15957
OG0001276	APOSC_09906, APOSC_09905, APOSC_02286, APOSC_02287	LYTVA_24445
OG0001277	APOSC_15580	LYTVA_01342, LYTVA_01349
OG0001277	APOSC_28192	LYTVA_01345
OG0001277	APOSC_23616, APOSC_07317, APOSC_00868, APOSC_26305, APOSC_07316, APOSC_24398, APOSC_03738, APOSC_16089	LYTVA_01344, LYTVA_09116, LYTVA_01343, LYTVA_08685
OG0001278	APOSC_09194	LYTVA_12248, LYTVA_16623
OG0001278	APOSC_17287	LYTVA_15868
OG0001279	APOSC_10702, APOSC_10701	LYTVA_22555
OG0001281	APOSC_05353	LYTVA_23356
OG0001283	APOSC_11886, APOSC_04707, APOSC_03490, APOSC_06297, APOSC_16954	LYTVA_17951
OG0001284	APOSC_07511	LYTVA_30054, LYTVA_01526
OG0001284	APOSC_23659	LYTVA_15592
OG0001285	APOSC_22604, APOSC_22605	LYTVA_29345
OG0001286	APOSC_05067	LYTVA_00885
OG0001287	APOSC_06831	LYTVA_06176
OG0001288	APOSC_05127	LYTVA_10306
OG0001289	APOSC_26710	LYTVA_16137, LYTVA_24768
OG0001289	APOSC_18302	LYTVA_02257
OG0001290	APOSC_26089	LYTVA_13603
OG0001291	APOSC_25701	LYTVA_11712
OG0001292	APOSC_09434, APOSC_09433	LYTVA_22168
OG0001293	APOSC_02639	LYTVA_07691
OG0001294	APOSC_15979, APOSC_15980, APOSC_15981	LYTVA_19271
OG0001295	APOSC_18506, APOSC_18505	LYTVA_15580
OG0001296	APOSC_21716	LYTVA_20224
OG0001297	APOSC_13620, APOSC_10275	LYTVA_14610
OG0001300	APOSC_24410	LYTVA_03792
OG0001301	APOSC_26123, APOSC_01032, APOSC_02903, APOSC_03394, APOSC_21675, APOSC_20231	LYTVA_25190
OG0001302	APOSC_13642	LYTVA_01979, LYTVA_15833
OG0001302	APOSC_27436	LYTVA_08998
OG0001303	APOSC_17987	LYTVA_25956, LYTVA_26020, LYTVA_24258
OG0001303	APOSC_26947	LYTVA_13820
OG0001304	APOSC_15954, APOSC_15955	LYTVA_26874
OG0001305	APOSC_04550	LYTVA_15520
OG0001306	APOSC_25565	LYTVA_06210
OG0001306	APOSC_16313	LYTVA_04350
OG0001307	APOSC_15163	LYTVA_00330
OG0001307	APOSC_15165, APOSC_17722	LYTVA_05223, LYTVA_06662, LYTVA_06101, LYTVA_19575, LYTVA_05174, LYTVA_18960, LYTVA_29907, LYTVA_18895, LYTVA_28088, LYTVA_28960, LYTVA_07137, LYTVA_25946
OG0001308	APOSC_19468	LYTVA_06427, LYTVA_08159
OG0001309	APOSC_28082, APOSC_26759	LYTVA_11009, LYTVA_28629, LYTVA_28628
OG0001310	APOSC_16039	LYTVA_08839
OG0001310	APOSC_12794	LYTVA_04185, LYTVA_11415
OG0001311	APOSC_06535, APOSC_06536	LYTVA_28955
OG0001311	APOSC_26409	LYTVA_10099
OG0001313	APOSC_28195	LYTVA_18781, LYTVA_25650
OG0001314	APOSC_01897, APOSC_01896, APOSC_15067, APOSC_15068, APOSC_26629, APOSC_11409	LYTVA_17554, LYTVA_08218, LYTVA_08220
OG0001315	APOSC_18374, APOSC_17332, APOSC_10891, APOSC_19465	LYTVA_20106
OG0001316	APOSC_24096, APOSC_24095	LYTVA_13297, LYTVA_13299
OG0001318	APOSC_20047	LYTVA_16780
OG0001318	APOSC_08207	LYTVA_28059
OG0001319	APOSC_07704	LYTVA_24410
OG0001320	APOSC_12164	LYTVA_09922
OG0001322	APOSC_08768	LYTVA_14240, LYTVA_03712
OG0001322	APOSC_06842	LYTVA_08843
OG0001323	APOSC_20876	LYTVA_00847
OG0001324	APOSC_00820	LYTVA_00291
OG0001325	APOSC_01729	LYTVA_09407
OG0001326	APOSC_23911	LYTVA_02897
OG0001327	APOSC_16461	LYTVA_12279
OG0001329	APOSC_28234	LYTVA_29340
OG0001330	APOSC_03934, APOSC_03936, APOSC_03935	LYTVA_04759
OG0001331	APOSC_17937	LYTVA_16616
OG0001332	APOSC_17203, APOSC_16944, APOSC_26743	LYTVA_11322
OG0001333	APOSC_19820	LYTVA_22466
OG0001334	APOSC_20945	LYTVA_21097, LYTVA_11765, LYTVA_21099
OG0001334	APOSC_25654	LYTVA_23859
OG0001334	APOSC_05639, APOSC_05641, APOSC_05640, APOSC_05638	LYTVA_12536, LYTVA_15544, LYTVA_15545, LYTVA_21207, LYTVA_22770
OG0001335	APOSC_04738	LYTVA_24585
OG0001337	APOSC_17535	LYTVA_28142
OG0001339	APOSC_19890	LYTVA_25825
OG0001341	APOSC_25206	LYTVA_05973
OG0001344	APOSC_01831	LYTVA_02352
