Orthogroup	APOSC_ok	SACKO_ok
OG0000413	APOSC_04045	SACKO_11939
OG0000413	APOSC_03086	SACKO_26133
OG0000414	APOSC_19264	SACKO_12691
OG0000415	APOSC_13371	SACKO_15332, SACKO_04092
OG0000415	APOSC_13682	SACKO_26103, SACKO_11472
OG0000416	APOSC_21493, APOSC_24151, APOSC_10067	SACKO_27496
OG0000418	APOSC_27520	SACKO_30453, SACKO_08169, SACKO_28770, SACKO_15977, SACKO_09885
OG0000418	APOSC_20544	SACKO_24494, SACKO_00551, SACKO_10583, SACKO_28955
OG0000418	APOSC_03329, APOSC_15024, APOSC_21687	SACKO_28065, SACKO_16670, SACKO_16304, SACKO_14006, SACKO_10055, SACKO_12318
OG0000419	APOSC_27054, APOSC_19811, APOSC_19812	SACKO_13235
OG0000419	APOSC_01698, APOSC_08566, APOSC_11016	SACKO_13227
OG0000420	APOSC_12771	SACKO_13998
OG0000422	APOSC_02348	SACKO_01649, SACKO_01631
OG0000423	APOSC_22508	SACKO_02032, SACKO_02071, SACKO_02082, SACKO_02063
OG0000424	APOSC_27699	SACKO_03765
OG0000424	APOSC_11109	SACKO_31497
OG0000425	APOSC_28429	SACKO_06112
OG0000425	APOSC_26181	SACKO_09919
OG0000426	APOSC_23818	SACKO_26352, SACKO_06534
OG0000426	APOSC_28032	SACKO_02762
OG0000427	APOSC_26405	SACKO_23359
OG0000427	APOSC_12867, APOSC_10303, APOSC_10299, APOSC_10304, APOSC_10301	SACKO_09178
OG0000429	APOSC_11210, APOSC_21310	SACKO_30008
OG0000429	APOSC_22406, APOSC_25805	SACKO_05554, SACKO_03161, SACKO_25615, SACKO_11011, SACKO_33365, SACKO_29691, SACKO_29695
OG0000430	APOSC_09028, APOSC_21524, APOSC_22864, APOSC_21525, APOSC_16894, APOSC_11705, APOSC_25311	SACKO_17116
OG0000430	APOSC_14315	SACKO_23352
OG0000431	APOSC_26482	SACKO_22052
OG0000431	APOSC_21271	SACKO_06822
OG0000431	APOSC_09355	SACKO_26117
OG0000432	APOSC_25968	SACKO_04551
OG0000432	APOSC_02736	SACKO_26085
OG0000433	APOSC_27672, APOSC_27673	SACKO_18114
OG0000433	APOSC_25213, APOSC_25212	SACKO_07666
OG0000434	APOSC_23652	SACKO_12594
OG0000435	APOSC_05189	SACKO_25249
OG0000435	APOSC_28530	SACKO_21913, SACKO_31971
OG0000436	APOSC_07602, APOSC_07600	SACKO_03318
OG0000437	APOSC_08659	SACKO_07819, SACKO_20319, SACKO_31109, SACKO_31119, SACKO_31108
OG0000442	APOSC_01037	SACKO_15700
OG0000442	APOSC_25495	SACKO_00306
OG0000442	APOSC_28475	SACKO_06006
OG0000443	APOSC_07972, APOSC_07971, APOSC_09047	SACKO_14263
OG0000443	APOSC_23426	SACKO_12295, SACKO_25347
OG0000444	APOSC_22420	SACKO_08879, SACKO_08903
OG0000444	APOSC_27883, APOSC_27884, APOSC_27885	SACKO_16809
OG0000445	APOSC_00457, APOSC_22414, APOSC_04719, APOSC_02253	SACKO_08275, SACKO_00462, SACKO_33751, SACKO_27331, SACKO_27357
OG0000446	APOSC_10181	SACKO_11810
OG0000446	APOSC_05205	SACKO_28154, SACKO_19980
OG0000446	APOSC_26266	SACKO_08437
OG0000447	APOSC_18957, APOSC_18959, APOSC_00311, APOSC_00312, APOSC_18960, APOSC_18958	SACKO_31056
OG0000448	APOSC_08163	SACKO_30613
OG0000450	APOSC_13051	SACKO_10223
OG0000453	APOSC_12948, APOSC_06792	SACKO_27383, SACKO_06847, SACKO_06848, SACKO_27408, SACKO_27399, SACKO_27407, SACKO_27405, SACKO_03955, SACKO_29489
OG0000454	APOSC_04570	SACKO_15534
OG0000456	APOSC_08917	SACKO_17977, SACKO_34209, SACKO_03044, SACKO_22100, SACKO_19752, SACKO_25121, SACKO_04182, SACKO_18180
OG0000457	APOSC_12918, APOSC_12915, APOSC_12917, APOSC_17733, APOSC_03063, APOSC_03064, APOSC_10584, APOSC_25586, APOSC_03750, APOSC_19395, APOSC_17744	SACKO_06483
OG0000458	APOSC_08979	SACKO_26555
OG0000458	APOSC_16132, APOSC_16131	SACKO_12957
OG0000459	APOSC_12864, APOSC_04080, APOSC_15599, APOSC_21819, APOSC_15729, APOSC_11025	SACKO_12873, SACKO_27777, SACKO_27762, SACKO_27765, SACKO_27780, SACKO_27782, SACKO_27786
OG0000460	APOSC_12939	SACKO_30614
OG0000460	APOSC_17221	SACKO_30600, SACKO_10794
OG0000461	APOSC_17795, APOSC_01522	SACKO_15370
OG0000461	APOSC_17426	SACKO_07130
OG0000463	APOSC_17973	SACKO_15405
OG0000463	APOSC_19612, APOSC_07338, APOSC_07339	SACKO_05462
OG0000463	APOSC_08846	SACKO_21927
OG0000465	APOSC_28989	SACKO_34041
OG0000465	APOSC_11017	SACKO_07203
OG0000465	APOSC_12228	SACKO_20894, SACKO_07234
OG0000466	APOSC_23086, APOSC_05225, APOSC_02156, APOSC_02661	SACKO_04143, SACKO_09641, SACKO_13679, SACKO_07455
OG0000467	APOSC_08499, APOSC_08498	SACKO_32050
OG0000468	APOSC_15884, APOSC_04385, APOSC_04384, APOSC_23794	SACKO_06372, SACKO_06400, SACKO_23390, SACKO_12657
OG0000468	APOSC_02625	SACKO_06761
OG0000469	APOSC_06315	SACKO_32529, SACKO_32539
OG0000469	APOSC_00048	SACKO_12218
OG0000470	APOSC_06373	SACKO_13430
OG0000470	APOSC_13511	SACKO_20424
OG0000471	APOSC_28784	SACKO_21461
OG0000472	APOSC_26357, APOSC_27670	SACKO_22535, SACKO_22150
OG0000472	APOSC_18349, APOSC_18348, APOSC_00700	SACKO_09536
OG0000474	APOSC_06626	SACKO_26694
OG0000475	APOSC_03227	SACKO_01437
OG0000476	APOSC_19907	SACKO_17515
OG0000476	APOSC_04632	SACKO_25313
OG0000476	APOSC_05340	SACKO_16110
OG0000477	APOSC_13603	SACKO_22969, SACKO_22972
OG0000478	APOSC_26795	SACKO_16775
OG0000479	APOSC_19125	SACKO_30305
OG0000479	APOSC_05602, APOSC_05603	SACKO_20169
OG0000480	APOSC_23759	SACKO_21578
OG0000480	APOSC_11842	SACKO_16958
OG0000481	APOSC_15444	SACKO_18810
OG0000481	APOSC_09024	SACKO_02151, SACKO_09218
OG0000481	APOSC_07226	SACKO_17872
OG0000482	APOSC_14643	SACKO_25747
OG0000483	APOSC_21157	SACKO_30430, SACKO_28138, SACKO_28238, SACKO_06303
OG0000483	APOSC_11632	SACKO_10313, SACKO_02472
OG0000483	APOSC_17821	SACKO_06301, SACKO_18786
OG0000483	APOSC_23824, APOSC_04939, APOSC_21129, APOSC_21130	SACKO_13873
OG0000484	APOSC_17564	SACKO_23202
OG0000485	APOSC_07829	SACKO_12872
OG0000485	APOSC_29014	SACKO_32346
OG0000486	APOSC_27933	SACKO_03067, SACKO_03069, SACKO_29945
OG0000486	APOSC_23293	SACKO_21708
OG0000486	APOSC_20131, APOSC_06301, APOSC_18885, APOSC_05208	SACKO_28616, SACKO_28629
OG0000487	APOSC_05499, APOSC_00762, APOSC_10037, APOSC_17459, APOSC_22887	SACKO_08406, SACKO_08473, SACKO_34025, SACKO_08477, SACKO_08456
OG0000488	APOSC_04230, APOSC_04229, APOSC_26548, APOSC_08190, APOSC_08192, APOSC_15904, APOSC_04231, APOSC_08193, APOSC_08191	SACKO_32393
OG0000489	APOSC_01890, APOSC_01889, APOSC_08483	SACKO_02942, SACKO_11413
OG0000490	APOSC_08204	SACKO_25826
OG0000491	APOSC_02630	SACKO_09275
OG0000494	APOSC_11332, APOSC_16566	SACKO_20661, SACKO_20676
OG0000495	APOSC_16006	SACKO_17840, SACKO_17826
OG0000495	APOSC_18778	SACKO_02191, SACKO_02199
OG0000496	APOSC_19240	SACKO_17283
OG0000496	APOSC_13732, APOSC_13731	SACKO_19033
OG0000497	APOSC_11785	SACKO_07766
OG0000497	APOSC_24966	SACKO_21404
OG0000498	APOSC_08647	SACKO_16151
OG0000499	APOSC_13003	SACKO_07869, SACKO_25714, SACKO_13488, SACKO_07888, SACKO_07856, SACKO_07885
OG0000501	APOSC_18174, APOSC_10072, APOSC_10071, APOSC_10070	SACKO_02655, SACKO_04583, SACKO_04590, SACKO_28718, SACKO_28744, SACKO_31552, SACKO_31557, SACKO_28634, SACKO_29583, SACKO_33267, SACKO_29576, SACKO_22573, SACKO_04851, SACKO_22575, SACKO_32214
OG0000502	APOSC_13737	SACKO_31957, SACKO_31944, SACKO_31935, SACKO_31929, SACKO_31956
OG0000503	APOSC_20182, APOSC_01067, APOSC_11052	SACKO_26118
OG0000504	APOSC_06827	SACKO_01404
OG0000504	APOSC_28508, APOSC_18793	SACKO_26022
OG0000505	APOSC_03312, APOSC_13727, APOSC_13726	SACKO_33776
OG0000506	APOSC_08968, APOSC_08970	SACKO_28370
OG0000508	APOSC_05722	SACKO_04141
OG0000508	APOSC_10035, APOSC_10034, APOSC_01187	SACKO_03535
OG0000509	APOSC_00507	SACKO_09685
OG0000510	APOSC_08521	SACKO_08802
OG0000511	APOSC_04210	SACKO_16608, SACKO_16632, SACKO_17075
OG0000513	APOSC_21188	SACKO_20084, SACKO_20073
OG0000515	APOSC_18973, APOSC_22528, APOSC_08425, APOSC_11404, APOSC_03268, APOSC_06129, APOSC_25779, APOSC_03503, APOSC_09118, APOSC_21512, APOSC_13179, APOSC_03267, APOSC_23560, APOSC_23565, APOSC_11787, APOSC_24998	SACKO_34014, SACKO_02419, SACKO_16456, SACKO_16452, SACKO_13973, SACKO_01627
OG0000519	APOSC_03973	SACKO_32736
OG0000520	APOSC_12202, APOSC_12203	SACKO_18204
OG0000520	APOSC_24142, APOSC_24141	SACKO_06826
OG0000521	APOSC_15611	SACKO_19264, SACKO_19258, SACKO_30251
OG0000521	APOSC_09518	SACKO_05637
OG0000522	APOSC_19448	SACKO_03537, SACKO_08795
OG0000522	APOSC_02708, APOSC_02709	SACKO_03413
OG0000523	APOSC_17136, APOSC_11385	SACKO_25122
OG0000524	APOSC_03189, APOSC_03192, APOSC_03190, APOSC_03187	SACKO_11508
OG0000525	APOSC_12074	SACKO_14070
OG0000525	APOSC_07308	SACKO_16659
OG0000526	APOSC_22142	SACKO_01849
OG0000526	APOSC_03851	SACKO_09502, SACKO_07763
OG0000526	APOSC_02116, APOSC_19965	SACKO_25850
OG0000526	APOSC_12282, APOSC_14973	SACKO_20379, SACKO_20421, SACKO_08249, SACKO_01860, SACKO_08239
OG0000528	APOSC_21072	SACKO_04604
OG0000528	APOSC_27896, APOSC_27895, APOSC_27894	SACKO_09093
OG0000528	APOSC_10006	SACKO_23862
OG0000529	APOSC_19112, APOSC_19113, APOSC_19111	SACKO_27420
OG0000529	APOSC_23098	SACKO_22339
OG0000530	APOSC_02543, APOSC_02542, APOSC_23277	SACKO_04253
OG0000532	APOSC_22447, APOSC_22554, APOSC_21968, APOSC_00030, APOSC_23439	SACKO_04033, SACKO_04027
OG0000532	APOSC_03161, APOSC_27092	SACKO_04015
OG0000533	APOSC_09993, APOSC_09995, APOSC_16249, APOSC_21983	SACKO_10942, SACKO_02806, SACKO_02812
OG0000534	APOSC_19109	SACKO_02672
OG0000534	APOSC_19110	SACKO_02674
OG0000534	APOSC_25538, APOSC_15159	SACKO_28185
OG0000535	APOSC_26268, APOSC_12179	SACKO_22523, SACKO_22514, SACKO_22501, SACKO_22484
OG0000536	APOSC_04456, APOSC_07228, APOSC_07227, APOSC_02760	SACKO_33770
OG0000536	APOSC_19012, APOSC_04844	SACKO_16880
OG0000537	APOSC_28746	SACKO_26142
OG0000537	APOSC_14690	SACKO_26151
OG0000538	APOSC_00020, APOSC_00021, APOSC_00019	SACKO_05534, SACKO_05532
OG0000541	APOSC_12217	SACKO_34149, SACKO_34143, SACKO_34121, SACKO_34138, SACKO_34126, SACKO_34131, SACKO_34113, SACKO_34137, SACKO_34140, SACKO_02528, SACKO_02532, SACKO_13125, SACKO_13548, SACKO_02536, SACKO_01488, SACKO_13122, SACKO_09874, SACKO_19487, SACKO_33223
OG0000542	APOSC_25376	SACKO_04085, SACKO_33246
OG0000544	APOSC_22312	SACKO_01595
OG0000544	APOSC_16943	SACKO_20647
OG0000544	APOSC_15455	SACKO_21942
OG0000545	APOSC_27316	SACKO_31593
OG0000545	APOSC_23063	SACKO_11658
OG0000546	APOSC_12517	SACKO_09949
OG0000546	APOSC_09803	SACKO_28319, SACKO_20478, SACKO_15121, SACKO_20498, SACKO_18803, SACKO_18787, SACKO_11479
OG0000547	APOSC_12378, APOSC_18819	SACKO_17187, SACKO_17219
OG0000547	APOSC_18803, APOSC_18802	SACKO_10842, SACKO_10831, SACKO_10812
OG0000548	APOSC_19082	SACKO_24136
OG0000548	APOSC_15990	SACKO_21638
OG0000548	APOSC_28441	SACKO_01196
OG0000549	APOSC_04931, APOSC_21216	SACKO_09190
OG0000549	APOSC_12322	SACKO_09189
OG0000550	APOSC_04523	SACKO_24656
OG0000550	APOSC_26613	SACKO_29039
OG0000551	APOSC_25334	SACKO_27987
OG0000552	APOSC_17802	SACKO_16965
OG0000553	APOSC_24608	SACKO_27631
OG0000553	APOSC_24201	SACKO_24378
OG0000554	APOSC_16563	SACKO_04829
OG0000560	APOSC_00424	SACKO_03111
OG0000560	APOSC_21581, APOSC_09687, APOSC_24780, APOSC_09685, APOSC_09686, APOSC_27748, APOSC_11056	SACKO_03110
OG0000560	APOSC_22346	SACKO_30877
OG0000561	APOSC_03200, APOSC_16141	SACKO_01260, SACKO_27682, SACKO_33677, SACKO_00159, SACKO_01255
OG0000562	APOSC_06195	SACKO_07813
OG0000564	APOSC_03259	SACKO_32358
OG0000564	APOSC_01431	SACKO_15017
OG0000564	APOSC_19514	SACKO_12013
OG0000565	APOSC_17072, APOSC_00334, APOSC_26203, APOSC_28466, APOSC_21207, APOSC_07361	SACKO_01668, SACKO_01698, SACKO_03932, SACKO_03934, SACKO_03950
OG0000566	APOSC_11934, APOSC_11935	SACKO_13906
OG0000566	APOSC_15450	SACKO_18189
OG0000567	APOSC_14517	SACKO_32703, SACKO_18072
OG0000567	APOSC_03648	SACKO_21311, SACKO_16516
OG0000567	APOSC_00240	SACKO_01005
OG0000568	APOSC_04033, APOSC_04828	SACKO_15842, SACKO_14342
OG0000569	APOSC_15256	SACKO_03979
OG0000570	APOSC_04408	SACKO_16042
OG0000570	APOSC_28456	SACKO_16064
OG0000571	APOSC_17119	SACKO_11190
OG0000571	APOSC_02965, APOSC_07922, APOSC_04593, APOSC_05422, APOSC_12702	SACKO_00369
OG0000572	APOSC_00810	SACKO_18077
OG0000573	APOSC_00916	SACKO_21574
OG0000573	APOSC_06381	SACKO_26024
OG0000574	APOSC_08284	SACKO_33381
OG0000574	APOSC_25605	SACKO_28187
OG0000574	APOSC_12973	SACKO_25843
OG0000575	APOSC_04878, APOSC_04901, APOSC_04877	SACKO_27278, SACKO_27258
OG0000576	APOSC_14912, APOSC_14911	SACKO_23536
OG0000577	APOSC_05295, APOSC_10169, APOSC_05294, APOSC_21965, APOSC_21734, APOSC_15305, APOSC_01945, APOSC_01944	SACKO_02404
OG0000578	APOSC_19019	SACKO_32404
OG0000579	APOSC_16538	SACKO_30809
OG0000581	APOSC_25720	SACKO_01235
OG0000581	APOSC_28928	SACKO_01269
OG0000582	APOSC_22258, APOSC_19007, APOSC_19006	SACKO_28539
OG0000583	APOSC_07446, APOSC_07447	SACKO_33042
OG0000584	APOSC_13816, APOSC_28295, APOSC_10155, APOSC_26093, APOSC_26092	SACKO_22450
OG0000586	APOSC_22177, APOSC_09041, APOSC_22806	SACKO_01531
OG0000587	APOSC_07501	SACKO_31646
OG0000587	APOSC_00084	SACKO_32372
OG0000588	APOSC_14978	SACKO_19722
OG0000588	APOSC_23369	SACKO_13333
OG0000589	APOSC_07116, APOSC_07115, APOSC_01961	SACKO_03632
OG0000590	APOSC_14417	SACKO_30925
OG0000590	APOSC_05832	SACKO_30919, SACKO_30264
OG0000591	APOSC_29125, APOSC_25553	SACKO_22613
OG0000591	APOSC_18730	SACKO_32003
OG0000592	APOSC_07367	SACKO_27135
OG0000592	APOSC_26247	SACKO_27142, SACKO_27110, SACKO_27143, SACKO_27108
OG0000593	APOSC_19192	SACKO_28197
OG0000593	APOSC_02138	SACKO_29618
OG0000594	APOSC_26355	SACKO_03549
OG0000594	APOSC_27194	SACKO_33771
OG0000596	APOSC_26682, APOSC_28214, APOSC_19952, APOSC_29167, APOSC_14150, APOSC_15531, APOSC_16391, APOSC_18786, APOSC_07967, APOSC_27159, APOSC_03166	SACKO_14397, SACKO_14403, SACKO_15641, SACKO_13334, SACKO_02687
OG0000597	APOSC_18654, APOSC_09238	SACKO_18453
OG0000597	APOSC_11831	SACKO_13955
OG0000598	APOSC_08053, APOSC_20877, APOSC_20878, APOSC_15439, APOSC_00786, APOSC_28327, APOSC_10283, APOSC_07121, APOSC_07120, APOSC_23297, APOSC_22878, APOSC_08206	SACKO_05680
OG0000599	APOSC_02121	SACKO_33840, SACKO_33746, SACKO_33816
OG0000599	APOSC_00956	SACKO_26034, SACKO_33847
OG0000599	APOSC_29075	SACKO_29928, SACKO_13810, SACKO_13799, SACKO_13803, SACKO_13818, SACKO_13798, SACKO_13815, SACKO_13813, SACKO_13812
OG0000600	APOSC_25418	SACKO_34109
OG0000600	APOSC_09338	SACKO_34187
OG0000602	APOSC_07302	SACKO_18486
OG0000602	APOSC_16886	SACKO_15757, SACKO_11346, SACKO_18509
OG0000603	APOSC_11168	SACKO_31604
OG0000604	APOSC_28543, APOSC_28930, APOSC_08014, APOSC_08012	SACKO_11960
OG0000607	APOSC_06777, APOSC_06776, APOSC_06774, APOSC_06778, APOSC_06775	SACKO_22583, SACKO_22581
OG0000608	APOSC_04884	SACKO_04086
OG0000609	APOSC_21629	SACKO_07030
OG0000609	APOSC_15758	SACKO_07908
OG0000610	APOSC_23349, APOSC_23350	SACKO_22412
OG0000611	APOSC_10183	SACKO_14478
OG0000611	APOSC_21101	SACKO_26761
OG0000612	APOSC_01590	SACKO_10524
OG0000612	APOSC_11557	SACKO_16423
OG0000613	APOSC_03778	SACKO_12488, SACKO_18352
OG0000614	APOSC_01606, APOSC_01607	SACKO_19940
OG0000614	APOSC_29108, APOSC_13391, APOSC_01420, APOSC_13390	SACKO_31628, SACKO_31587
OG0000615	APOSC_25509, APOSC_25510, APOSC_25508	SACKO_26394
OG0000617	APOSC_07631	SACKO_26070
OG0000617	APOSC_08051, APOSC_14759	SACKO_15016
OG0000617	APOSC_04030	SACKO_23685
OG0000618	APOSC_06510	SACKO_12964
OG0000619	APOSC_06768	SACKO_18510
OG0000620	APOSC_21800, APOSC_17833, APOSC_04120, APOSC_17659, APOSC_12726, APOSC_20629	SACKO_01158, SACKO_01207, SACKO_01213
OG0000621	APOSC_18249, APOSC_27327	SACKO_20435, SACKO_20425, SACKO_09993, SACKO_06637, SACKO_06640, SACKO_06646, SACKO_06659
OG0000621	APOSC_21546, APOSC_03045	SACKO_20461, SACKO_20441, SACKO_20468
OG0000623	APOSC_11408, APOSC_11407	SACKO_21523, SACKO_18029
OG0000624	APOSC_27695, APOSC_23239, APOSC_12046	SACKO_27238
OG0000626	APOSC_04996, APOSC_04997	SACKO_21363
OG0000627	APOSC_21489	SACKO_02990
OG0000628	APOSC_24447	SACKO_05282
OG0000628	APOSC_27023, APOSC_27022	SACKO_26977
OG0000633	APOSC_15409	SACKO_05062
OG0000634	APOSC_11286, APOSC_19203	SACKO_28150, SACKO_28152
OG0000635	APOSC_02843	SACKO_29305
OG0000635	APOSC_15936, APOSC_06479, APOSC_28121	SACKO_29739, SACKO_14557
OG0000636	APOSC_09371	SACKO_16616
OG0000638	APOSC_28236, APOSC_03520, APOSC_16392, APOSC_23933, APOSC_00784	SACKO_07670, SACKO_07656, SACKO_07663, SACKO_09257, SACKO_07658, SACKO_07676, SACKO_24281
OG0000639	APOSC_28763	SACKO_22469
OG0000639	APOSC_01472	SACKO_30392
OG0000642	APOSC_28101, APOSC_19716, APOSC_19520, APOSC_21780, APOSC_15545	SACKO_21799
OG0000645	APOSC_03352	SACKO_19857
OG0000645	APOSC_00638, APOSC_09352	SACKO_17093
OG0000646	APOSC_25529	SACKO_00864
OG0000646	APOSC_19310	SACKO_28271
OG0000647	APOSC_09611	SACKO_32942, SACKO_13247, SACKO_00037, SACKO_00065
OG0000648	APOSC_03595, APOSC_17710, APOSC_17709	SACKO_12118
OG0000648	APOSC_08045	SACKO_17289
OG0000649	APOSC_02642	SACKO_06908
OG0000649	APOSC_23750, APOSC_19161	SACKO_27756, SACKO_26807
OG0000650	APOSC_03429	SACKO_04649
OG0000651	APOSC_26297	SACKO_14845
OG0000652	APOSC_19589, APOSC_04833, APOSC_19592	SACKO_15084
OG0000652	APOSC_19590	SACKO_15088
OG0000654	APOSC_25621	SACKO_30168
OG0000657	APOSC_07236	SACKO_27378
OG0000659	APOSC_00264	SACKO_01760, SACKO_22901, SACKO_20511, SACKO_33494, SACKO_27820
OG0000659	APOSC_01537, APOSC_01040, APOSC_16597, APOSC_21351, APOSC_02501	SACKO_13697, SACKO_12545, SACKO_24678, SACKO_18959, SACKO_22986, SACKO_18828
OG0000660	APOSC_26737	SACKO_30045
OG0000660	APOSC_25408	SACKO_33063
OG0000662	APOSC_20576	SACKO_06148
OG0000662	APOSC_08470, APOSC_08472	SACKO_28738
OG0000663	APOSC_03380	SACKO_26955
OG0000663	APOSC_10431	SACKO_03887
OG0000664	APOSC_19666	SACKO_26065
OG0000664	APOSC_04413	SACKO_23068
OG0000665	APOSC_04140	SACKO_03466
OG0000666	APOSC_14812, APOSC_14811, APOSC_14810, APOSC_14813	SACKO_01360
OG0000667	APOSC_10536	SACKO_09373, SACKO_32782
OG0000670	APOSC_25403, APOSC_25404	SACKO_21893
OG0000671	APOSC_09469	SACKO_02900
OG0000671	APOSC_15536, APOSC_24637	SACKO_33234
OG0000672	APOSC_13094, APOSC_20369, APOSC_17793, APOSC_27234, APOSC_11490	SACKO_21164
OG0000672	APOSC_05056	SACKO_29531
OG0000673	APOSC_08370	SACKO_15811, SACKO_09827, SACKO_08128
OG0000673	APOSC_26903, APOSC_26669, APOSC_07936, APOSC_21582, APOSC_10385	SACKO_09351
OG0000674	APOSC_02855, APOSC_02854	SACKO_29269
OG0000674	APOSC_00193	SACKO_21136
OG0000676	APOSC_12565	SACKO_30866
OG0000676	APOSC_24592	SACKO_08481
OG0000677	APOSC_19355	SACKO_28765
OG0000678	APOSC_25063	SACKO_18979
OG0000678	APOSC_07909	SACKO_05460
OG0000680	APOSC_16418	SACKO_13665
OG0000680	APOSC_19829	SACKO_21650, SACKO_21648, SACKO_21651
OG0000681	APOSC_08978	SACKO_14440
OG0000681	APOSC_20302, APOSC_20301	SACKO_06296
OG0000682	APOSC_12467, APOSC_12466, APOSC_12470, APOSC_12471, APOSC_12468	SACKO_15215, SACKO_25895
OG0000683	APOSC_06085	SACKO_30847
OG0000683	APOSC_22743	SACKO_25632
OG0000685	APOSC_25083	SACKO_06285
OG0000685	APOSC_25082, APOSC_25081, APOSC_11457, APOSC_25080, APOSC_11346	SACKO_06289, SACKO_06284
OG0000688	APOSC_28936	SACKO_11863, SACKO_27491, SACKO_26097, SACKO_05288, SACKO_07014, SACKO_32315, SACKO_10305
OG0000688	APOSC_24546	SACKO_01787, SACKO_03741, SACKO_19808
OG0000690	APOSC_12924	SACKO_13982
OG0000690	APOSC_06851	SACKO_03682
OG0000690	APOSC_28021, APOSC_06077	SACKO_00508
OG0000691	APOSC_06057	SACKO_07972
OG0000691	APOSC_01959	SACKO_11293
OG0000692	APOSC_26279	SACKO_04812
OG0000692	APOSC_09929	SACKO_07150, SACKO_07117
OG0000693	APOSC_27726	SACKO_25307
OG0000694	APOSC_21845	SACKO_10312
OG0000696	APOSC_00235	SACKO_05595
OG0000696	APOSC_09390	SACKO_15257
OG0000696	APOSC_19415	SACKO_07580
OG0000697	APOSC_04170	SACKO_07543
OG0000698	APOSC_22767	SACKO_00996
OG0000699	APOSC_23924	SACKO_27160
OG0000700	APOSC_07841	SACKO_00811
OG0000701	APOSC_29144	SACKO_03805
OG0000701	APOSC_29143	SACKO_31366
OG0000702	APOSC_28891, APOSC_28892	SACKO_27079
OG0000703	APOSC_08255	SACKO_21811
OG0000706	APOSC_28191	SACKO_24560
OG0000706	APOSC_16598	SACKO_28453
OG0000708	APOSC_22565	SACKO_22452
OG0000708	APOSC_04164	SACKO_25480
OG0000709	APOSC_21004	SACKO_18089
OG0000709	APOSC_01261	SACKO_22198
OG0000710	APOSC_13944, APOSC_13945	SACKO_13452, SACKO_13463
OG0000711	APOSC_16041	SACKO_19139
OG0000711	APOSC_24576	SACKO_19149
OG0000712	APOSC_01997	SACKO_16099
OG0000713	APOSC_02458, APOSC_19823, APOSC_04674	SACKO_26669
OG0000714	APOSC_11476	SACKO_29631, SACKO_22762
OG0000715	APOSC_24729	SACKO_31209
OG0000716	APOSC_15187, APOSC_15188, APOSC_05187	SACKO_08963
OG0000717	APOSC_08975	SACKO_00279
OG0000718	APOSC_09944, APOSC_06058	SACKO_32613
OG0000720	APOSC_13819, APOSC_02916, APOSC_01360, APOSC_23941, APOSC_14908	SACKO_00764
OG0000720	APOSC_17643	SACKO_27801
OG0000721	APOSC_27562	SACKO_29734
OG0000721	APOSC_25361	SACKO_13300
OG0000722	APOSC_23981	SACKO_06070
OG0000722	APOSC_27863	SACKO_06069
OG0000723	APOSC_27973, APOSC_15313, APOSC_13660, APOSC_21170	SACKO_19700, SACKO_28805
OG0000725	APOSC_00094	SACKO_27384
OG0000725	APOSC_10898	SACKO_03561
OG0000726	APOSC_20907	SACKO_17190
OG0000728	APOSC_23699	SACKO_22247
OG0000730	APOSC_16492	SACKO_27783
OG0000730	APOSC_28131	SACKO_32923, SACKO_22828
OG0000730	APOSC_24312	SACKO_19325
OG0000731	APOSC_14089, APOSC_13977, APOSC_13252, APOSC_13253	SACKO_26280, SACKO_26277
OG0000732	APOSC_01005	SACKO_20871
OG0000732	APOSC_22696	SACKO_06369, SACKO_05389
OG0000733	APOSC_15598	SACKO_32345
OG0000733	APOSC_14468	SACKO_17671
OG0000734	APOSC_27033	SACKO_08224
OG0000735	APOSC_08541, APOSC_08542	SACKO_26054
OG0000736	APOSC_24942, APOSC_27355	SACKO_27734, SACKO_27737
OG0000737	APOSC_18824, APOSC_08933, APOSC_08934, APOSC_08935	SACKO_25898, SACKO_25903
OG0000740	APOSC_20786	SACKO_24861
OG0000740	APOSC_14263	SACKO_02011
OG0000742	APOSC_21417	SACKO_32083, SACKO_05122
OG0000743	APOSC_09120, APOSC_09119	SACKO_25573
OG0000743	APOSC_12908	SACKO_25597
OG0000745	APOSC_07957, APOSC_07956, APOSC_27337, APOSC_27338	SACKO_22243, SACKO_22171
OG0000745	APOSC_10295	SACKO_22180
OG0000745	APOSC_02392	SACKO_02883, SACKO_12160
OG0000748	APOSC_01384, APOSC_01385	SACKO_18174, SACKO_34214, SACKO_22995, SACKO_30887, SACKO_24976, SACKO_29791, SACKO_08056, SACKO_03913, SACKO_09716, SACKO_29657, SACKO_28844, SACKO_32549, SACKO_19984, SACKO_09720
OG0000749	APOSC_09299, APOSC_09298	SACKO_07299
OG0000750	APOSC_27901	SACKO_13299, SACKO_13296
OG0000750	APOSC_12241, APOSC_01474	SACKO_01471, SACKO_19590, SACKO_01472, SACKO_19609
OG0000750	APOSC_14193	SACKO_04939
OG0000751	APOSC_10279	SACKO_32463
OG0000752	APOSC_04900	SACKO_10303
OG0000752	APOSC_11897	SACKO_03640
OG0000752	APOSC_20705	SACKO_33668
OG0000753	APOSC_17933	SACKO_33703
OG0000753	APOSC_23432	SACKO_17800
OG0000754	APOSC_10620	SACKO_26303
