ENSDARP00000125228	ENSDARG00000087168	si:ch211-162i8	zf-C2H2
ENSDARP00000155487	ENSDARG00000076584	patz1	ZBTB
ENSDARP00000017572	ENSDARG00000016526	gata3	zf-GATA
ENSDARP00000021338	ENSDARG00000023217	crema	TF_bZIP
ENSDARP00000103603	ENSDARG00000073857	klf7a	zf-C2H2
ENSDARP00000072956	ENSDARG00000056079	l3mbtl2	THAP
ENSDARP00000136313	ENSDARG00000100192	znf1155	zf-C2H2
ENSDARP00000135742	ENSDARG00000014825	si:dkeyp-69b9	zf-C2H2
ENSDARP00000137657	ENSDARG00000093170	mef2b	SRF
ENSDARP00000101942	ENSDARG00000076520	mafb	TF_bZIP
ENSDARP00000130941	ENSDARG00000102082	nr3c2	ESR-like
ENSDARP00000125267	ENSDARG00000109749	si:ch211-162i8	zf-C2H2
ENSDARP00000155663	ENSDARG00000094387	si:dkeyp-30e7	THAP
ENSDARP00000118737	ENSDARG00000086345	cux2b	CUT
ENSDARP00000127519	ENSDARG00000077987	zfat	zf-C2H2
ENSDARP00000098027	ENSDARG00000078066	elk1	ETS
ENSDARP00000063911	ENSDARG00000043531	jun	TF_bZIP
ENSDARP00000132172	ENSDARG00000099986	si:ch211-207i20	zf-C2H2
ENSDARP00000111569	ENSDARG00000018765	pknox1	Homeobox
ENSDARP00000090755	ENSDARG00000068976	bsx	Homeobox
ENSDARP00000125507	ENSDARG00000093713	si:dkey-256i11	zf-C2H2
ENSDARP00000011194	ENSDARG00000026453	zgc:66474	zf-C2H2
ENSDARP00000137992	ENSDARG00000043226	nfixa	CTF/NFI
ENSDARP00000140528	ENSDARG00000100055	tox2	HMG
ENSDARP00000113495	ENSDARG00000073944	si:ch73-386h18	Homeobox
ENSDARP00000074832	ENSDARG00000057671	epas1b	TF_others
ENSDARP00000074890	ENSDARG00000057707	zgc:66443	zf-C2H2
ENSDARP00000124579	ENSDARG00000070428	si:dkey-239n17	MH1
ENSDARP00000113648	ENSDARG00000058039	bhlhe22	bHLH
ENSDARP00000125188	ENSDARG00000114893	znf1038	zf-C2H2
ENSDARP00000051138	ENSDARG00000000966	ncor2	MYB
ENSDARP00000058570	ENSDARG00000040046	snai2	zf-C2H2
ENSDARP00000103488	ENSDARG00000074293	adnpb	Homeobox
ENSDARP00000138197	ENSDARG00000004328	LIN28A	CSD
ENSDARP00000136470	ENSDARG00000113022	si:ch211-207e19	zf-C2H2
ENSDARP00000045402	ENSDARG00000053868	etv2	ETS
ENSDARP00000130449	ENSDARG00000102455	znf1133	zf-C2H2
ENSDARP00000105163	ENSDARG00000110323	znf986	zf-C2H2
ENSDARP00000007566	ENSDARG00000006408	hmgb3b	HMG
ENSDARP00000150782	ENSDARG00000016999	lin28a	CSD
ENSDARP00000130410	ENSDARG00000102025	znf644b	zf-C2H2
ENSDARP00000120571	ENSDARG00000009473	ppardb	THR-like
ENSDARP00000054806	ENSDARG00000056979	lhx9	Homeobox
ENSDARP00000076869	ENSDARG00000059337	tgif1	Homeobox
ENSDARP00000018393	ENSDARG00000006514	her6	bHLH
ENSDARP00000131613	ENSDARG00000098410	si:dkey-19b23	MYB
ENSDARP00000037056	ENSDARG00000027082	hmbox1a	Homeobox
ENSDARP00000017657	ENSDARG00000006896	lhx6	Homeobox
ENSDARP00000113026	ENSDARG00000079575	aff3	AF-4
ENSDARP00000055935	ENSDARG00000053499	isl2b	Homeobox
ENSDARP00000058612	ENSDARG00000040080	fli1b	ETS
ENSDARP00000132574	ENSDARG00000100959	si:dkey-3p4	zf-C2H2
ENSDARP00000134422	ENSDARG00000101710	arid1aa	ARID
ENSDARP00000052341	ENSDARG00000036055	thap11	THAP
ENSDARP00000119414	ENSDARG00000069342	zgc:153115	zf-C2H2
ENSDARP00000139219	ENSDARG00000102974	baz2a	MBD
ENSDARP00000117362	ENSDARG00000074624	si:ch211-198a12	zf-C2H2
ENSDARP00000130527	ENSDARG00000100896	znf973	zf-C2H2
ENSDARP00000140458	ENSDARG00000111731	znf972	zf-C2H2
ENSDARP00000040179	ENSDARG00000076259	tbr1a	T-box
ENSDARP00000100156	ENSDARG00000076120	foxp4	Fork_head
ENSDARP00000107434	ENSDARG00000087166	figla	bHLH
ENSDARP00000104082	ENSDARG00000079613	sall3a	zf-C2H2
ENSDARP00000135963	ENSDARG00000006192	gatad2ab	zf-GATA
ENSDARP00000141446	ENSDARG00000102436	si:ch211-194b1	zf-C2H2
ENSDARP00000126186	ENSDARG00000096428	si:dkey-217d24	zf-BED
ENSDARP00000015473	ENSDARG00000015495	klf3	zf-C2H2
ENSDARP00000108943	ENSDARG00000007349	dmrt1	DM
ENSDARP00000149440	ENSDARG00000000018	nrf1	Nrf1
ENSDARP00000121365	ENSDARG00000028949	ZBTB26	ZBTB
ENSDARP00000126787	ENSDARG00000011703	clocka	bHLH
ENSDARP00000114208	ENSDARG00000095549	si:dkeyp-106c3	zf-BED
ENSDARP00000015108	ENSDARG00000011785	tbx6	T-box
ENSDARP00000071856	ENSDARG00000055106	znf148	zf-C2H2
ENSDARP00000129921	ENSDARG00000101859	mnta	bHLH
ENSDARP00000122626	ENSDARG00000041581	znf143b	zf-C2H2
ENSDARP00000114547	ENSDARG00000077542	si:dkeyp-75b4	zf-LITAF-like
ENSDARP00000137279	ENSDARG00000104361	barhl2	Homeobox
ENSDARP00000120516	ENSDARG00000095007	sinhcafl	zf-BED
ENSDARP00000121419	ENSDARG00000037964	lhx2a	Homeobox
ENSDARP00000006495	ENSDARG00000020872	nfat5a	RHD
ENSDARP00000095292	ENSDARG00000022712	stat3	STAT
ENSDARP00000131163	ENSDARG00000099845	zgc:174275	zf-C2H2
ENSDARP00000129692	ENSDARG00000070922	cnbpb	TF_others
ENSDARP00000151217	ENSDARG00000060925	jarid2a	ARID
ENSDARP00000132258	ENSDARG00000004714	tcf12	bHLH
ENSDARP00000138231	ENSDARG00000103405	znf1102	zf-C2H2
ENSDARP00000038309	ENSDARG00000005574	vsx2	Homeobox
ENSDARP00000093294	ENSDARG00000070059	si:ch211-262i1	THAP
ENSDARP00000137539	ENSDARG00000095170	lrrfip1b	LRRFIP
ENSDARP00000124312	ENSDARG00000087536	znf407	zf-C2H2
ENSDARP00000003984	ENSDARG00000013789	sim1b	bHLH
ENSDARP00000005001	ENSDARG00000010132	dacha	DACH
ENSDARP00000136609	ENSDARG00000102053	znf1164	zf-C2H2
ENSDARP00000121291	ENSDARG00000042145	lhx8b	Homeobox
ENSDARP00000124002	ENSDARG00000087195	rorc	THR-like
ENSDARP00000058828	ENSDARG00000040214	scrt1b	zf-C2H2
ENSDARP00000113013	ENSDARG00000039756	prop1	Homeobox
ENSDARP00000049338	ENSDARG00000031664	sox21a	HMG
ENSDARP00000136214	ENSDARG00000098958	znf1100	zf-C2H2
ENSDARP00000110025	ENSDARG00000019516	sp7	zf-C2H2
ENSDARP00000074985	ENSDARG00000069912	hmga2	HMGA
ENSDARP00000156744	ENSDARG00000010794	tfeb	bHLH
ENSDARP00000134575	ENSDARG00000098348	znf326	TF_others
ENSDARP00000107670	ENSDARG00000020759	elf1	ETS
ENSDARP00000072803	ENSDARG00000055926	foxi3a	Fork_head
ENSDARP00000129275	ENSDARG00000002795	meis3	Homeobox
ENSDARP00000122061	ENSDARG00000001447	mier1b	MYB
ENSDARP00000117568	ENSDARG00000008986	e2f7	E2F
ENSDARP00000145285	ENSDARG00000078784	mgaa	T-box
ENSDARP00000127100	ENSDARG00000061424	znf646	zf-C2H2
ENSDARP00000031054	ENSDARG00000025226	znf668	zf-C2H2
ENSDARP00000107246	ENSDARG00000031777	pparaa	THR-like
ENSDARP00000095266	ENSDARG00000070913	sox2	HMG
ENSDARP00000075216	ENSDARG00000057997	tmf1	TF_others
ENSDARP00000139418	ENSDARG00000099444	znf1122	zf-C2H2
ENSDARP00000070632	ENSDARG00000054025	hoxb8b	Homeobox
ENSDARP00000123244	ENSDARG00000055349	pknox2	Homeobox
ENSDARP00000122576	ENSDARG00000057751	zbtb47a	ZBTB
ENSDARP00000089674	ENSDARG00000008454	cpeb1b	TF_others
ENSDARP00000118357	ENSDARG00000069329	drgx	Homeobox
ENSDARP00000131561	ENSDARG00000098986	znf1040	zf-C2H2
ENSDARP00000051145	ENSDARG00000035290	dmrt3a	DM
ENSDARP00000002460	ENSDARG00000015072	dmrt2a	DM
ENSDARP00000135174	ENSDARG00000113769	znf1139	zf-C2H2
ENSDARP00000058684	ENSDARG00000040123	zfpm2a	zf-C2H2
ENSDARP00000035291	ENSDARG00000023537	ahr1b	bHLH
ENSDARP00000136894	ENSDARG00000103697	arnt2	bHLH
ENSDARP00000104600	ENSDARG00000078676	myrf	NDT80/PhoG
ENSDARP00000141151	ENSDARG00000094214	si:dkeyp-117b8	zf-BED
ENSDARP00000022291	ENSDARG00000014626	dlx3b	Homeobox
ENSDARP00000112442	ENSDARG00000088332	alx4a	Homeobox
ENSDARP00000119781	ENSDARG00000114124	si:dkey-3p4	zf-C2H2
ENSDARP00000107114	ENSDARG00000024619	foxo6b	Fork_head
ENSDARP00000130724	ENSDARG00000095890	znf236	zf-C2H2
ENSDARP00000135987	ENSDARG00000102339	si:dkey-5n7	zf-BED
ENSDARP00000090346	ENSDARG00000068761	mespab	bHLH
ENSDARP00000070099	ENSDARG00000053569	sox3	HMG
ENSDARP00000153106	ENSDARG00000093022	selenoh	TF_others
ENSDARP00000136854	ENSDARG00000103417	si:dkey-269o24	zf-C2H2
ENSDARP00000136591	ENSDARG00000099345	si:rp71-1d10	HTH
ENSDARP00000096665	ENSDARG00000071560	dlx4b	Homeobox
ENSDARP00000123463	ENSDARG00000014828	l3mbtl1a	zf-C2HC
ENSDARP00000128147	ENSDARG00000097947	mespbb	bHLH
ENSDARP00000126371	ENSDARG00000012833	foxn3	Fork_head
ENSDARP00000060560	ENSDARG00000041323	csdc2a	CSD
ENSDARP00000045627	ENSDARG00000034420	irx6a	Homeobox
ENSDARP00000074525	ENSDARG00000057414	phb	TF_others
ENSDARP00000139800	ENSDARG00000030347	mespba	bHLH
ENSDARP00000005591	ENSDARG00000017078	mespaa	bHLH
ENSDARP00000113388	ENSDARG00000075116	sall2	zf-C2H2
ENSDARP00000022542	ENSDARG00000019392	stat5a	STAT
ENSDARP00000130982	ENSDARG00000101245	znf1063	zf-C2H2
ENSDARP00000135819	ENSDARG00000010400	lrrfip2	LRRFIP
ENSDARP00000010277	ENSDARG00000026513	hoxb6b	Homeobox
ENSDARP00000007080	ENSDARG00000017174	dlx2b	Homeobox
ENSDARP00000096540	ENSDARG00000021833	ahr2	bHLH
ENSDARP00000068452	ENSDARG00000052165	si:ch211-236k19	Homeobox
ENSDARP00000027441	ENSDARG00000011635	scxb	bHLH
ENSDARP00000130030	ENSDARG00000103316	si:ch211-212k18	zf-C2H2
ENSDARP00000120337	ENSDARG00000116992	znf1051	zf-C2H2
ENSDARP00000125279	ENSDARG00000092000	znf1020	zf-C2H2
ENSDARP00000128748	ENSDARG00000086223	si:ch73-144d13	zf-C2H2
ENSDARP00000133055	ENSDARG00000101137	znf999	zf-C2H2
ENSDARP00000114464	ENSDARG00000092765	znf1151	zf-C2H2
ENSDARP00000078063	ENSDARG00000059836	ddit3	TF_bZIP
ENSDARP00000141861	ENSDARG00000077823	hmgxb3	HMG
ENSDARP00000125531	ENSDARG00000096172	znf1097	zf-C2H2
ENSDARP00000129783	ENSDARG00000097812	si:ch73-144d13	zf-C2H2
ENSDARP00000092797	ENSDARG00000069866	sox1a	HMG
ENSDARP00000084356	ENSDARG00000062302	znf652	zf-C2H2
ENSDARP00000110314	ENSDARG00000007630	mkrn2	zf-CCCH
ENSDARP00000138301	ENSDARG00000099880	sp6	zf-C2H2
ENSDARP00000128946	ENSDARG00000096816	si:dkeyp-106c3	zf-BED
ENSDARP00000115542	ENSDARG00000042383	zbtb25	ZBTB
ENSDARP00000135607	ENSDARG00000103400	si:ch211-161m3	zf-C2H2
ENSDARP00000156375	ENSDARG00000059707	ZNF423	zf-C2H2
ENSDARP00000156947	ENSDARG00000074758	csde1	CSD
ENSDARP00000097508	ENSDARG00000075639	si:ch211-89o9	zf-C2H2
ENSDARP00000021226	ENSDARG00000023040	zbtb1	ZBTB
ENSDARP00000115463	ENSDARG00000052188	znf541	zf-C2H2
ENSDARP00000120921	ENSDARG00000095732	znf423	zf-C2H2
ENSDARP00000104599	ENSDARG00000086245	si:dkeyp-121d2	zf-C2H2
ENSDARP00000136676	ENSDARG00000100653	si:dkeyp-82b4	zf-C2H2
ENSDARP00000108385	ENSDARG00000087645	znf1064	zf-C2H2
ENSDARP00000135467	ENSDARG00000101760	znf1016	zf-C2H2
ENSDARP00000106236	ENSDARG00000031768	roraa	THR-like
ENSDARP00000131539	ENSDARG00000103980	ets2	ETS
ENSDARP00000116750	ENSDARG00000052695	nr2f1a	RXR-like
ENSDARP00000032748	ENSDARG00000026489	khsrp	TF_others
ENSDARP00000125318	ENSDARG00000093041	si:ch211-234c11	zf-C2H2
ENSDARP00000100492	ENSDARG00000042296	dlx5a	Homeobox
ENSDARP00000115246	ENSDARG00000079631	si:ch211-113e8	zf-C2H2
ENSDARP00000093553	ENSDARG00000042291	dlx6a	Homeobox
ENSDARP00000106116	ENSDARG00000042004	nfya	NF-YA
ENSDARP00000125431	ENSDARG00000094443	znf1036	zf-C2H2
ENSDARP00000081027	ENSDARG00000061030	vezf1b	zf-C2H2
ENSDARP00000070639	ENSDARG00000054030	hoxb5b	Homeobox
ENSDARP00000057589	ENSDARG00000039412	dmrta2	DM
ENSDARP00000021078	ENSDARG00000019335	hes6	bHLH
ENSDARP00000072168	ENSDARG00000055359	sp100	SAND
ENSDARP00000012853	ENSDARG00000003769	tada2b	MYB
ENSDARP00000153802	ENSDARG00000007184	zbtb16a	ZBTB
ENSDARP00000148961	ENSDARG00000004415	tcf7l2	HMG
ENSDARP00000043856	ENSDARG00000034043	irx5a	Homeobox
ENSDARP00000023642	ENSDARG00000016854	neurod2	bHLH
ENSDARP00000022973	ENSDARG00000002006	rxrbb	RXR-like
ENSDARP00000127490	ENSDARG00000025983	l3mbtl3	zf-C2HC
ENSDARP00000125485	ENSDARG00000116117	si:dkey-40n15	zf-C2H2
ENSDARP00000114928	ENSDARG00000036051	irx4b	Homeobox
ENSDARP00000135292	ENSDARG00000098987	znf1071	zf-C2H2
ENSDARP00000089244	ENSDARG00000068194	klf9	zf-C2H2
ENSDARP00000073569	ENSDARG00000056594	irx1b	Homeobox
ENSDARP00000039283	ENSDARG00000021916	vax1	Homeobox
ENSDARP00000113968	ENSDARG00000060395	si:dkey-57k2	HMGA
ENSDARP00000120626	ENSDARG00000101223	si:ch211-229l10	zf-C2H2
ENSDARP00000094197	ENSDARG00000070458	zgc:153292	THAP
ENSDARP00000154748	ENSDARG00000004594	znf800a	zf-C2H2
ENSDARP00000122259	ENSDARG00000054033	hoxb1b	Homeobox
ENSDARP00000114087	ENSDARG00000039263	zbtb48	ZBTB
ENSDARP00000130147	ENSDARG00000112541	znf1093	zf-C2H2
ENSDARP00000089908	ENSDARG00000029764	mef2ca	SRF
ENSDARP00000123783	ENSDARG00000018688	elk3	ETS
ENSDARP00000112627	ENSDARG00000075783	hmgxb4a	HMG
ENSDARP00000132996	ENSDARG00000104124	znf1069	zf-C2H2
ENSDARP00000135074	ENSDARG00000103721	si:dkey-122c11	zf-C2H2
ENSDARP00000133554	ENSDARG00000103597	si:dkey-40j3	zf-C2H2
ENSDARP00000135756	ENSDARG00000092073	znf1165	zf-C2H2
ENSDARP00000138839	ENSDARG00000103636	zgc:173702	zf-C2H2
ENSDARP00000085869	ENSDARG00000062892	foxe3	Fork_head
ENSDARP00000138124	ENSDARG00000102588	sp100	SAND
ENSDARP00000048103	ENSDARG00000012887	znf143a	zf-C2H2
ENSDARP00000116493	ENSDARG00000077813	si:dkey-34f9	bHLH
ENSDARP00000108373	ENSDARG00000090449	sp100	SAND
ENSDARP00000102619	ENSDARG00000078266	twist2	bHLH
ENSDARP00000107353	ENSDARG00000054683	prdm8b	zf-C2H2
ENSDARP00000116120	ENSDARG00000058133	foxd2	Fork_head
ENSDARP00000108335	ENSDARG00000088084	si:dkey-66i24	zf-C2H2
ENSDARP00000043340	ENSDARG00000029179	foxd1	Fork_head
ENSDARP00000132835	ENSDARG00000099247	si:dkey-68o6	SAND
ENSDARP00000119939	ENSDARG00000094725	si:ch211-284e13	zf-C2H2
ENSDARP00000080722	ENSDARG00000060900	znf362a	zf-C2H2
ENSDARP00000139257	ENSDARG00000110670	znf1092	zf-C2H2
ENSDARP00000138477	ENSDARG00000103530	zgc:113102	zf-C2H2
ENSDARP00000130955	ENSDARG00000110745	znf994	zf-C2H2
ENSDARP00000093395	ENSDARG00000070107	six7	Homeobox
ENSDARP00000136880	ENSDARG00000098923	zgc:173577	zf-C2H2
ENSDARP00000099059	ENSDARG00000045166	bhlha15	bHLH
ENSDARP00000121095	ENSDARG00000094216	si:ch1073-186o8	zf-C2H2
ENSDARP00000122476	ENSDARG00000062060	gmeb1	SAND
ENSDARP00000140107	ENSDARG00000100803	zgc:113443	zf-C2H2
ENSDARP00000130954	ENSDARG00000099373	zgc:158320	THAP
ENSDARP00000127133	ENSDARG00000096689	si:dkey-66i24	zf-C2H2
ENSDARP00000127953	ENSDARG00000096828	si:ch73-144d13	zf-C2H2
ENSDARP00000137633	ENSDARG00000011582	sox5	HMG
ENSDARP00000129016	ENSDARG00000116211	si:dkey-5i16	zf-C2H2
ENSDARP00000057123	ENSDARG00000039117	tefa	TF_bZIP
ENSDARP00000139882	ENSDARG00000101076	irx3a	Homeobox
ENSDARP00000139980	ENSDARG00000092354	si:ch211-284e13	zf-C2H2
ENSDARP00000064312	ENSDARG00000043797	cdc5l	MYB
ENSDARP00000098110	ENSDARG00000075194	si:dkey-56e3	zf-C2H2
ENSDARP00000054735	ENSDARG00000037588	bhlhe23	bHLH
ENSDARP00000115355	ENSDARG00000024306	zbed4	zf-BED
ENSDARP00000017640	ENSDARG00000002707	her11	bHLH
ENSDARP00000129807	ENSDARG00000098031	si:ch73-144d13	zf-C2H2
ENSDARP00000123627	ENSDARG00000008796	her5	bHLH
ENSDARP00000155502	ENSDARG00000097620	si:ch211-210b2	zf-C2H2
ENSDARP00000157452	ENSDARG00000056621	ctcf	zf-C2H2
ENSDARP00000122926	ENSDARG00000003469	neurod4	bHLH
ENSDARP00000134449	ENSDARG00000099839	si:ch211-9d9	THAP
ENSDARP00000128451	ENSDARG00000092507	znf1013	zf-C2H2
ENSDARP00000113907	ENSDARG00000094563	znf1144	zf-C2H2
ENSDARP00000111224	ENSDARG00000004851	hinfp	zf-C2H2
ENSDARP00000113497	ENSDARG00000092174	si:ch211-59d15	TF_bZIP
ENSDARP00000054087	ENSDARG00000037192	zgc:113364	THAP
ENSDARP00000140350	ENSDARG00000098999	si:ch73-311h14	THAP
ENSDARP00000131822	ENSDARG00000104773	junbb	TF_bZIP
ENSDARP00000114747	ENSDARG00000095617	znf1157	zf-C2H2
ENSDARP00000132760	ENSDARG00000104350	si:dkey-68o6	SAND
ENSDARP00000131610	ENSDARG00000094736	znf1157	zf-C2H2
ENSDARP00000089190	ENSDARG00000040503	sb:cb81	zf-CCCH
ENSDARP00000135067	ENSDARG00000103582	znf1166	zf-C2H2
ENSDARP00000114412	ENSDARG00000037383	pax5	PAX
ENSDARP00000116273	ENSDARG00000092152	si:dkey-4c15	zf-C2H2
ENSDARP00000127980	ENSDARG00000040487	zgc:113176	GTF2I
ENSDARP00000120293	ENSDARG00000091896	znf1172	zf-C2H2
ENSDARP00000014797	ENSDARG00000007407	barx1	Homeobox
ENSDARP00000119423	ENSDARG00000074125	znf1161	zf-C2H2
ENSDARP00000138823	ENSDARG00000040727	tfb1m	TF_others
ENSDARP00000115503	ENSDARG00000092088	si:dkey-4c15	zf-C2H2
ENSDARP00000152955	ENSDARG00000012078	meis1b	Homeobox
ENSDARP00000121285	ENSDARG00000038687	nfkb2	RHD
ENSDARP00000106185	ENSDARG00000029766	nr1i2	THR-like
ENSDARP00000025485	ENSDARG00000015906	mxtx2	Homeobox
ENSDARP00000103478	ENSDARG00000070220	pou3f2a	Pou
ENSDARP00000056456	ENSDARG00000003732	mitfa	bHLH
ENSDARP00000151403	ENSDARG00000095241	mybl2a	MYB
ENSDARP00000116833	ENSDARG00000020228	usf2	bHLH
ENSDARP00000066316	ENSDARG00000045105	foxn2b	Fork_head
ENSDARP00000105362	ENSDARG00000068428	si:ch211-153j24	TF_bZIP
ENSDARP00000103094	ENSDARG00000079947	gfi1b	zf-C2H2
ENSDARP00000043297	ENSDARG00000031683	fosab	TF_bZIP
ENSDARP00000096474	ENSDARG00000040008	neurod6a	bHLH
ENSDARP00000028001	ENSDARG00000002330	lhx8a	Homeobox
ENSDARP00000127024	ENSDARG00000079266	foxe1	Fork_head
ENSDARP00000084183	ENSDARG00000062231	znf362b	zf-C2H2
ENSDARP00000103197	ENSDARG00000017397	smarcc1a	MYB
ENSDARP00000089819	ENSDARG00000036489	zgc:112356	TF_others
ENSDARP00000093945	ENSDARG00000031161	nr1d4a	THR-like
ENSDARP00000076594	ENSDARG00000059130	gata1b	zf-GATA
ENSDARP00000107455	ENSDARG00000093478	si:ch211-197e7	zf-C2H2
ENSDARP00000107486	ENSDARG00000089230	si:ch211-253b8	zf-C2H2
ENSDARP00000140334	ENSDARG00000074365	zgc:171901	zf-C2H2
ENSDARP00000010866	ENSDARG00000020133	jdp2b	TF_bZIP
ENSDARP00000094731	ENSDARG00000070658	zbtb12	ZBTB
ENSDARP00000101899	ENSDARG00000079699	zgc:162612	Fork_head
ENSDARP00000004972	ENSDARG00000002933	gbx2	Homeobox
ENSDARP00000014497	ENSDARG00000011818	batf	TF_bZIP
ENSDARP00000052568	ENSDARG00000036194	pitx2	Homeobox
ENSDARP00000019229	ENSDARG00000015312	klf12a	zf-C2H2
ENSDARP00000138935	ENSDARG00000100536	nkrf	TF_others
ENSDARP00000122306	ENSDARG00000075542	zfhx4	Homeobox
ENSDARP00000061827	ENSDARG00000042180	foxl2a	Fork_head
ENSDARP00000054019	ENSDARG00000037154	hivep3b	zf-C2H2
ENSDARP00000063600	ENSDARG00000043322	gsx2	Homeobox
ENSDARP00000128071	ENSDARG00000114236	znf974	zf-C2H2
ENSDARP00000096167	ENSDARG00000040261	runx2a	Runt
ENSDARP00000128782	ENSDARG00000088000	znf1057	zf-C2H2
ENSDARP00000053538	ENSDARG00000036869	tcf21	bHLH
ENSDARP00000010118	ENSDARG00000017168	nr2f1b	RXR-like
ENSDARP00000152230	ENSDARG00000012642	si:ch211-266d19	zf-C2H2
ENSDARP00000152635	ENSDARG00000078206	zgc:171506	SAND
ENSDARP00000126361	ENSDARG00000071055	ZNF512B	zf-C2H2
ENSDARP00000125242	ENSDARG00000110433	znf997	zf-C2H2
ENSDARP00000139692	ENSDARG00000015506	klf5a	zf-C2H2
ENSDARP00000058035	ENSDARG00000039701	emx2	Homeobox
ENSDARP00000107796	ENSDARG00000097281	zgc:174574	zf-C2H2
ENSDARP00000128560	ENSDARG00000053864	elmsan1b	TF_others
ENSDARP00000120955	ENSDARG00000078434	znf692	zf-C2H2
ENSDARP00000140065	ENSDARG00000008861	tfap2e	AP-2
ENSDARP00000135411	ENSDARG00000104144	si:dkey-68o6	SAND
ENSDARP00000036411	ENSDARG00000019459	elf2a	ETS
ENSDARP00000108935	ENSDARG00000070818	pax7b	PAX
ENSDARP00000093270	ENSDARG00000070048	zgc:173548	zf-C2H2
ENSDARP00000040265	ENSDARG00000029830	myf6	bHLH
ENSDARP00000138103	ENSDARG00000100257	zgc:174314	zf-C2H2
ENSDARP00000094912	ENSDARG00000043553	ches1	Fork_head
ENSDARP00000054459	ENSDARG00000037421	egr1	zf-C2H2
ENSDARP00000010347	ENSDARG00000009438	myog	bHLH
ENSDARP00000125443	ENSDARG00000087070	znf977	zf-C2H2
ENSDARP00000057865	ENSDARG00000039602	atoh1c	bHLH
ENSDARP00000054263	ENSDARG00000025032	nr3c1	ESR-like
ENSDARP00000133380	ENSDARG00000102556	nfat5b	RHD
ENSDARP00000109289	ENSDARG00000007277	myf5	bHLH
ENSDARP00000125598	ENSDARG00000115506	si:dkey-122c11	zf-C2H2
ENSDARP00000049550	ENSDARG00000034117	rarga	THR-like
ENSDARP00000055589	ENSDARG00000038133	zgc:113411	SAND
ENSDARP00000102555	ENSDARG00000078728	znf1068	zf-C2H2
ENSDARP00000060017	ENSDARG00000040955	dharma	Homeobox
ENSDARP00000134583	ENSDARG00000100723	znf1097	zf-C2H2
ENSDARP00000132153	ENSDARG00000104697	si:dkey-57k17	zf-C2H2
ENSDARP00000091109	ENSDARG00000011696	esrrgb	ESR-like
ENSDARP00000109160	ENSDARG00000089042	foxb1a	Fork_head
ENSDARP00000060948	ENSDARG00000041572	zfpm1	zf-C2H2
ENSDARP00000124414	ENSDARG00000044525	pparda	THR-like
ENSDARP00000118808	ENSDARG00000031891	tbx1	T-box
ENSDARP00000071951	ENSDARG00000055162	zhx2a	Homeobox
ENSDARP00000065816	ENSDARG00000044774	pou5f3	Pou
ENSDARP00000125490	ENSDARG00000092784	znf1109	zf-C2H2
ENSDARP00000124302	ENSDARG00000061974	grhl2b	CP2
ENSDARP00000125423	ENSDARG00000115017	znf1033	zf-C2H2
ENSDARP00000024644	ENSDARG00000015674	msx3	Homeobox
ENSDARP00000134134	ENSDARG00000071565	hnf4g	RXR-like
ENSDARP00000115546	ENSDARG00000040237	mef2d	SRF
ENSDARP00000092351	ENSDARG00000069675	her8	bHLH
ENSDARP00000072616	ENSDARG00000055752	npas4a	bHLH
ENSDARP00000098095	ENSDARG00000067797	spi1a	ETS
ENSDARP00000093905	ENSDARG00000070337	hoxc1a	Homeobox
ENSDARP00000156823	ENSDARG00000014181	foxp1b	Fork_head
ENSDARP00000127582	ENSDARG00000096856	znf1012	zf-C2H2
ENSDARP00000149926	ENSDARG00000079010	si:dkey-7i4	zf-C2H2
ENSDARP00000143475	ENSDARG00000097134	si:dkey-7i4	zf-C2H2
ENSDARP00000129794	ENSDARG00000106749	si:dkey-7i4	zf-C2H2
ENSDARP00000121862	ENSDARG00000070340	hoxc5a	Homeobox
ENSDARP00000023480	ENSDARG00000008540	sox21b	HMG
ENSDARP00000111817	ENSDARG00000056725	hmgb3a	HMG
ENSDARP00000141418	ENSDARG00000061885	satb2	CUT
ENSDARP00000129455	ENSDARG00000096941	si:dkey-77f5	zf-C2H2
ENSDARP00000093923	ENSDARG00000070353	hoxc13a	Homeobox
ENSDARP00000129398	ENSDARG00000070339	hoxc3a	Homeobox
ENSDARP00000147859	ENSDARG00000096901	si:dkey-7i4	zf-C2H2
ENSDARP00000128414	ENSDARG00000097394	si:dkey-77f5	zf-C2H2
ENSDARP00000129166	ENSDARG00000097657	si:dkey-7i4	zf-C2H2
ENSDARP00000128881	ENSDARG00000112960	si:dkey-7i4	zf-C2H2
ENSDARP00000135596	ENSDARG00000101524	znf1080	zf-C2H2
ENSDARP00000129224	ENSDARG00000097152	si:dkey-7i4	zf-C2H2
ENSDARP00000001399	ENSDARG00000000760	znf511	zf-C2H2
ENSDARP00000129300	ENSDARG00000097442	si:dkey-77f5	zf-C2H2
ENSDARP00000128185	ENSDARG00000098032	si:dkey-7i4	zf-C2H2
ENSDARP00000139402	ENSDARG00000069957	zgc:162936	zf-C2H2
ENSDARP00000064654	ENSDARG00000044038	zbtb2a	ZBTB
ENSDARP00000143000	ENSDARG00000077013	znf280d	TF_others
ENSDARP00000148744	ENSDARG00000088036	si:dkey-106g10	zf-BED
ENSDARP00000093920	ENSDARG00000070351	hoxc11a	Homeobox
ENSDARP00000127499	ENSDARG00000097255	si:dkey-77f5	zf-C2H2
ENSDARP00000101873	ENSDARG00000007097	her13	bHLH
