Orthogroup	APOSJ_ok	STRPU_ok
OG0001282	APOSJ_53381, APOSJ_53380, APOSJ_53382, APOSJ_53379, APOSJ_53383, APOSJ_62917, APOSJ_63341, APOSJ_62919	STRPU_11958, STRPU_01619
OG0001284	APOSJ_51094, APOSJ_51096, APOSJ_51095, APOSJ_51093	STRPU_00110, STRPU_13473
OG0001284	APOSJ_38180, APOSJ_38179, APOSJ_38178, APOSJ_39124	STRPU_26961
OG0001285	APOSJ_63111, APOSJ_45967, APOSJ_27842, APOSJ_25207	STRPU_09952, STRPU_09975
OG0001286	APOSJ_21405	STRPU_12903
OG0001287	APOSJ_30564, APOSJ_02347, APOSJ_31786, APOSJ_62177	STRPU_05909
OG0001288	APOSJ_22796	STRPU_26804
OG0001289	APOSJ_41541, APOSJ_41542, APOSJ_41540, APOSJ_03194	STRPU_24491
OG0001289	APOSJ_44935, APOSJ_44941, APOSJ_15301, APOSJ_44937, APOSJ_44938, APOSJ_15303, APOSJ_15302, APOSJ_15304, APOSJ_44939, APOSJ_30466, APOSJ_44936, APOSJ_44940	STRPU_11656
OG0001290	APOSJ_34219, APOSJ_34220	STRPU_26728
OG0001291	APOSJ_13944, APOSJ_61515, APOSJ_61517, APOSJ_61511, APOSJ_61514, APOSJ_61513, APOSJ_61512, APOSJ_61516	STRPU_04348
OG0001292	APOSJ_35425, APOSJ_55180, APOSJ_35427, APOSJ_35424	STRPU_13209
OG0001293	APOSJ_46121, APOSJ_46120, APOSJ_46118, APOSJ_46119	STRPU_14547
OG0001294	APOSJ_33881, APOSJ_12351, APOSJ_55521, APOSJ_60130, APOSJ_60133, APOSJ_55523, APOSJ_60129, APOSJ_55517, APOSJ_33889, APOSJ_12353, APOSJ_12350, APOSJ_55520, APOSJ_12352, APOSJ_55516, APOSJ_55525, APOSJ_12355, APOSJ_12354, APOSJ_12349, APOSJ_55519, APOSJ_55524, APOSJ_60131, APOSJ_60128, APOSJ_55522	STRPU_21633
OG0001295	APOSJ_42068, APOSJ_42067	STRPU_21991
OG0001296	APOSJ_05820	STRPU_21312
OG0001297	APOSJ_40127, APOSJ_40126, APOSJ_40128, APOSJ_50636	STRPU_12690
OG0001300	APOSJ_00778	STRPU_00543, STRPU_15986
OG0001301	APOSJ_16839, APOSJ_21565	STRPU_01843
OG0001301	APOSJ_49754	STRPU_12070
OG0001301	APOSJ_49409	STRPU_09046, STRPU_10741
OG0001302	APOSJ_50423, APOSJ_14148, APOSJ_45734, APOSJ_14151, APOSJ_50422, APOSJ_50421, APOSJ_38024	STRPU_18961, STRPU_18975
OG0001302	APOSJ_52702, APOSJ_52697	STRPU_14524
OG0001303	APOSJ_02778, APOSJ_02777, APOSJ_02779	STRPU_16572, STRPU_18203, STRPU_07723, STRPU_13844
OG0001304	APOSJ_49344	STRPU_26082
OG0001305	APOSJ_09587, APOSJ_09588	STRPU_20309
OG0001306	APOSJ_58894	STRPU_19063
OG0001306	APOSJ_11291	STRPU_20137
OG0001308	APOSJ_62820, APOSJ_49337, APOSJ_62822	STRPU_04711
OG0001309	APOSJ_45180, APOSJ_45181, APOSJ_45182, APOSJ_45183	STRPU_25014, STRPU_25016
OG0001310	APOSJ_62169	STRPU_21314
OG0001310	APOSJ_54029, APOSJ_54028	STRPU_15962, STRPU_00518
OG0001311	APOSJ_36807	STRPU_10949
OG0001311	APOSJ_22226, APOSJ_22227, APOSJ_48297	STRPU_00838, STRPU_14082
OG0001313	APOSJ_33906, APOSJ_33908	STRPU_11221, STRPU_11258, STRPU_11259, STRPU_01542, STRPU_09416
OG0001314	APOSJ_54961, APOSJ_47823, APOSJ_47820, APOSJ_47819, APOSJ_47822, APOSJ_42832, APOSJ_04121	STRPU_19730
OG0001315	APOSJ_51469	STRPU_10273
OG0001315	APOSJ_13986, APOSJ_48674, APOSJ_06707, APOSJ_25709	STRPU_08079
OG0001316	APOSJ_31679, APOSJ_47166, APOSJ_45850, APOSJ_47162, APOSJ_45860, APOSJ_45836, APOSJ_26892, APOSJ_47165, APOSJ_31680, APOSJ_47163, APOSJ_47164, APOSJ_31682, APOSJ_23602	STRPU_15726
OG0001317	APOSJ_51974, APOSJ_51821, APOSJ_38859, APOSJ_38855, APOSJ_51884	STRPU_23522
OG0001318	APOSJ_38930, APOSJ_26105, APOSJ_12648, APOSJ_38928, APOSJ_38929, APOSJ_43686, APOSJ_38925, APOSJ_26107	STRPU_12148, STRPU_12116
OG0001318	APOSJ_58195, APOSJ_58196, APOSJ_25774	STRPU_17591
OG0001319	APOSJ_49796	STRPU_06818
OG0001320	APOSJ_57053, APOSJ_18022	STRPU_26137, STRPU_26135
OG0001320	APOSJ_18945	STRPU_21063
OG0001321	APOSJ_00883, APOSJ_05483, APOSJ_00884	STRPU_22556
OG0001322	APOSJ_17574, APOSJ_34586	STRPU_12583
OG0001322	APOSJ_25010, APOSJ_25009	STRPU_21322
OG0001323	APOSJ_62064	STRPU_20541
OG0001324	APOSJ_27568, APOSJ_63968, APOSJ_63983, APOSJ_27573, APOSJ_27571, APOSJ_33050, APOSJ_33047, APOSJ_33052, APOSJ_33051, APOSJ_33048, APOSJ_33049, APOSJ_63992, APOSJ_63953, APOSJ_27563	STRPU_25173
OG0001325	APOSJ_07903, APOSJ_07905	STRPU_04898
OG0001326	APOSJ_44084, APOSJ_48298	STRPU_10219
OG0001327	APOSJ_43125	STRPU_24460
OG0001327	APOSJ_32560, APOSJ_15638	STRPU_23965, STRPU_23941
OG0001328	APOSJ_09302, APOSJ_09297, APOSJ_52598, APOSJ_09296, APOSJ_52596, APOSJ_59045, APOSJ_59781, APOSJ_52600, APOSJ_59046, APOSJ_52599, APOSJ_01427, APOSJ_09295, APOSJ_09298, APOSJ_09299, APOSJ_11661, APOSJ_32443, APOSJ_52597, APOSJ_59043, APOSJ_59044, APOSJ_59047, APOSJ_09301	STRPU_03483
OG0001329	APOSJ_53471, APOSJ_53474, APOSJ_53473	STRPU_23801
OG0001330	APOSJ_55342, APOSJ_55345, APOSJ_47110, APOSJ_55344	STRPU_14416, STRPU_14419, STRPU_14445
OG0001331	APOSJ_64248, APOSJ_56897, APOSJ_19276, APOSJ_64250, APOSJ_19283, APOSJ_19279, APOSJ_25098, APOSJ_19280, APOSJ_64249, APOSJ_64244, APOSJ_19284, APOSJ_25100, APOSJ_64247, APOSJ_64246, APOSJ_19281, APOSJ_19278, APOSJ_06702, APOSJ_26972, APOSJ_19282, APOSJ_25099, APOSJ_64245, APOSJ_64251, APOSJ_19275	STRPU_10147, STRPU_10085, STRPU_10148
OG0001332	APOSJ_62303, APOSJ_62304, APOSJ_34905, APOSJ_34907, APOSJ_34906, APOSJ_34908, APOSJ_34904	STRPU_19163
OG0001333	APOSJ_54634, APOSJ_27713, APOSJ_11036, APOSJ_48030, APOSJ_01772, APOSJ_48029, APOSJ_42588, APOSJ_58038, APOSJ_58032, APOSJ_48031, APOSJ_58027, APOSJ_54633, APOSJ_48032, APOSJ_01771	STRPU_12708
OG0001334	APOSJ_35055	STRPU_13976, STRPU_13982, STRPU_13981, STRPU_13978, STRPU_13975, STRPU_13986, STRPU_13497
OG0001334	APOSJ_64418	STRPU_13221, STRPU_13233, STRPU_13498, STRPU_13501, STRPU_13983
OG0001334	APOSJ_02083	STRPU_13232, STRPU_13219, STRPU_13988, STRPU_13984, STRPU_13974, STRPU_13502
OG0001335	APOSJ_37030	STRPU_26922
OG0001337	APOSJ_29722	STRPU_26821
OG0001337	APOSJ_00699, APOSJ_25641, APOSJ_62000, APOSJ_00714, APOSJ_08080, APOSJ_61995, APOSJ_30806, APOSJ_00711	STRPU_19080
OG0001339	APOSJ_03486	STRPU_07160, STRPU_07161
OG0001344	APOSJ_53449, APOSJ_53444, APOSJ_53446, APOSJ_53445, APOSJ_53443, APOSJ_53448	STRPU_04822, STRPU_00738
OG0001345	APOSJ_27585, APOSJ_27586, APOSJ_27587	STRPU_23708
OG0001348	APOSJ_64919, APOSJ_64920, APOSJ_25094, APOSJ_64921	STRPU_06494
OG0001350	APOSJ_58137, APOSJ_58135, APOSJ_58134, APOSJ_56731, APOSJ_56732, APOSJ_58136, APOSJ_56733, APOSJ_56730	STRPU_00173, STRPU_18483
OG0001350	APOSJ_37537, APOSJ_05346, APOSJ_05345, APOSJ_36144, APOSJ_36143	STRPU_18539
OG0001351	APOSJ_64597, APOSJ_60152	STRPU_05959
OG0001352	APOSJ_35179, APOSJ_35178, APOSJ_35177, APOSJ_35176, APOSJ_35180, APOSJ_34965, APOSJ_34968, APOSJ_34966, APOSJ_34964, APOSJ_53108, APOSJ_53107	STRPU_08735, STRPU_01435
OG0001353	APOSJ_23313, APOSJ_14345	STRPU_21554
OG0001353	APOSJ_07681, APOSJ_07682	STRPU_00577, STRPU_07545
OG0001354	APOSJ_12562, APOSJ_13772	STRPU_18322, STRPU_01125
OG0001355	APOSJ_04974, APOSJ_04973	STRPU_09877
OG0001356	APOSJ_55102, APOSJ_45190, APOSJ_19994, APOSJ_08640, APOSJ_55103, APOSJ_45195, APOSJ_08639, APOSJ_08638, APOSJ_65373, APOSJ_45192, APOSJ_45191	STRPU_23614
OG0001358	APOSJ_05394	STRPU_17593, STRPU_17592
OG0001359	APOSJ_20250, APOSJ_20249	STRPU_26859
OG0001360	APOSJ_39667, APOSJ_39668, APOSJ_15814, APOSJ_39670, APOSJ_39672, APOSJ_39669, APOSJ_39671, APOSJ_23083, APOSJ_39673	STRPU_04824, STRPU_00740
OG0001361	APOSJ_12183	STRPU_11678
OG0001362	APOSJ_21174	STRPU_08359
OG0001363	APOSJ_18304	STRPU_20296
OG0001364	APOSJ_48961	STRPU_10674, STRPU_00565
OG0001365	APOSJ_17777, APOSJ_28052, APOSJ_28051, APOSJ_17778, APOSJ_17781, APOSJ_17782	STRPU_22631
OG0001365	APOSJ_48818	STRPU_05633
OG0001365	APOSJ_19779, APOSJ_19780	STRPU_05637, STRPU_05578
OG0001366	APOSJ_15542, APOSJ_15543, APOSJ_15544	STRPU_13885
OG0001367	APOSJ_43134, APOSJ_64574	STRPU_24795
OG0001368	APOSJ_11663, APOSJ_11664, APOSJ_08285, APOSJ_08277, APOSJ_33258, APOSJ_11662	STRPU_21464
OG0001369	APOSJ_27114, APOSJ_27111, APOSJ_27113, APOSJ_27110, APOSJ_20416, APOSJ_27112	STRPU_23738
OG0001370	APOSJ_23259	STRPU_22194
OG0001370	APOSJ_51380	STRPU_15723
OG0001371	APOSJ_60337, APOSJ_41614, APOSJ_41615	STRPU_08143
OG0001371	APOSJ_05666, APOSJ_05668, APOSJ_05667	STRPU_02082, STRPU_09113
OG0001372	APOSJ_22680, APOSJ_51824, APOSJ_22681, APOSJ_22679, APOSJ_22682	STRPU_19138
OG0001372	APOSJ_58194	STRPU_25409, STRPU_25404
OG0001373	APOSJ_33658, APOSJ_33657, APOSJ_33660, APOSJ_33656, APOSJ_33659, APOSJ_33655, APOSJ_12552	STRPU_08670
OG0001374	APOSJ_06603, APOSJ_42895, APOSJ_02943, APOSJ_02946	STRPU_22804, STRPU_01963
OG0001375	APOSJ_32605	STRPU_07312
OG0001375	APOSJ_42027, APOSJ_01914, APOSJ_01916, APOSJ_11798, APOSJ_01917, APOSJ_01918, APOSJ_01915, APOSJ_01919	STRPU_07355
OG0001376	APOSJ_40424, APOSJ_40425	STRPU_03703
OG0001377	APOSJ_16777, APOSJ_16778, APOSJ_16776, APOSJ_16775, APOSJ_16779, APOSJ_16774	STRPU_10185
OG0001378	APOSJ_23820, APOSJ_23821, APOSJ_18962	STRPU_09539
OG0001379	APOSJ_32392, APOSJ_32393, APOSJ_32390, APOSJ_32389, APOSJ_31749, APOSJ_05697, APOSJ_31750, APOSJ_32391	STRPU_06776, STRPU_06758
OG0001380	APOSJ_31089	STRPU_05457
OG0001381	APOSJ_28946, APOSJ_28947, APOSJ_28949, APOSJ_28948	STRPU_27173, STRPU_27171
OG0001382	APOSJ_38348, APOSJ_38346, APOSJ_38347, APOSJ_38349, APOSJ_38344, APOSJ_38345	STRPU_12915
OG0001383	APOSJ_33339, APOSJ_23887, APOSJ_51980, APOSJ_51857, APOSJ_14897, APOSJ_51364, APOSJ_51363, APOSJ_51365, APOSJ_19442, APOSJ_23890, APOSJ_51833, APOSJ_23886, APOSJ_23889, APOSJ_23891, APOSJ_23888, APOSJ_51123	STRPU_19391
OG0001384	APOSJ_64140, APOSJ_57281, APOSJ_64143, APOSJ_64141, APOSJ_64142, APOSJ_57283, APOSJ_56396, APOSJ_64144	STRPU_06439
OG0001386	APOSJ_12830, APOSJ_12824, APOSJ_12831, APOSJ_12829	STRPU_25053, STRPU_17223
OG0001389	APOSJ_21023	STRPU_05345
OG0001394	APOSJ_14603, APOSJ_14601, APOSJ_32575, APOSJ_32572, APOSJ_14602, APOSJ_32574, APOSJ_32577, APOSJ_36758, APOSJ_32573, APOSJ_32576, APOSJ_14600, APOSJ_26314	STRPU_05211
OG0001395	APOSJ_19595	STRPU_17938
OG0001397	APOSJ_08999, APOSJ_08998	STRPU_09545
OG0001397	APOSJ_58982, APOSJ_58981	STRPU_10313
OG0001398	APOSJ_32307	STRPU_20006, STRPU_20005, STRPU_20002, STRPU_20003
OG0001399	APOSJ_63162, APOSJ_63166, APOSJ_63165, APOSJ_63164, APOSJ_63163, APOSJ_51444	STRPU_06787
OG0001399	APOSJ_50593, APOSJ_50594	STRPU_26081
OG0001400	APOSJ_40398, APOSJ_52484, APOSJ_40397, APOSJ_40400	STRPU_01874, STRPU_25189
OG0001401	APOSJ_41226, APOSJ_57926, APOSJ_41227	STRPU_05958
OG0001401	APOSJ_43952, APOSJ_43951, APOSJ_43953	STRPU_23021, STRPU_00894
OG0001402	APOSJ_05185, APOSJ_05184	STRPU_02223, STRPU_15580
OG0001403	APOSJ_33027	STRPU_14874
OG0001403	APOSJ_34083, APOSJ_34085, APOSJ_34082	STRPU_14258
OG0001404	APOSJ_25093	STRPU_09258
OG0001404	APOSJ_28116, APOSJ_28135, APOSJ_38973	STRPU_10986, STRPU_00324
OG0001405	APOSJ_37654, APOSJ_37655, APOSJ_37659	STRPU_25512
OG0001405	APOSJ_13259	STRPU_02778
OG0001406	APOSJ_01575	STRPU_06123
OG0001408	APOSJ_62183, APOSJ_62674	STRPU_00756, STRPU_19811
OG0001409	APOSJ_07829, APOSJ_09406, APOSJ_09407, APOSJ_09408, APOSJ_09409, APOSJ_09410	STRPU_03382
OG0001410	APOSJ_51759, APOSJ_51757, APOSJ_05846, APOSJ_51758	STRPU_05515
OG0001410	APOSJ_04633	STRPU_25411
OG0001411	APOSJ_38351, APOSJ_52153, APOSJ_55708, APOSJ_33498, APOSJ_55701, APOSJ_33500, APOSJ_63215, APOSJ_45710, APOSJ_26956, APOSJ_33502, APOSJ_33501, APOSJ_26953, APOSJ_33507, APOSJ_26954, APOSJ_33506, APOSJ_33504, APOSJ_52154, APOSJ_33505, APOSJ_55703, APOSJ_33503, APOSJ_26957, APOSJ_55709, APOSJ_45708, APOSJ_55707, APOSJ_45709, APOSJ_26952, APOSJ_38354, APOSJ_33499	STRPU_05251, STRPU_05267
OG0001412	APOSJ_08051, APOSJ_27255, APOSJ_50629, APOSJ_18073, APOSJ_08050, APOSJ_57056, APOSJ_50632, APOSJ_32891, APOSJ_50630, APOSJ_09735, APOSJ_09732, APOSJ_08048, APOSJ_08052, APOSJ_08049, APOSJ_27259, APOSJ_09734, APOSJ_09733, APOSJ_43373, APOSJ_50243, APOSJ_32846, APOSJ_27260, APOSJ_02937	STRPU_09369
OG0001413	APOSJ_13128, APOSJ_56198	STRPU_14983, STRPU_14952
OG0001413	APOSJ_53004, APOSJ_60766	STRPU_26501
OG0001414	APOSJ_13920, APOSJ_13919, APOSJ_13921, APOSJ_13922	STRPU_21522
OG0001414	APOSJ_63059, APOSJ_63062, APOSJ_63061, APOSJ_63060, APOSJ_63057, APOSJ_63058	STRPU_10366
OG0001415	APOSJ_07314, APOSJ_64693, APOSJ_51268, APOSJ_36844	STRPU_14239
OG0001415	APOSJ_28238, APOSJ_48349	STRPU_06370, STRPU_06372, STRPU_06371, STRPU_06373
OG0001416	APOSJ_65416	STRPU_10614
OG0001417	APOSJ_53606, APOSJ_65112, APOSJ_63699, APOSJ_65113	STRPU_24125, STRPU_24112, STRPU_24123, STRPU_24122
OG0001417	APOSJ_25784, APOSJ_25783, APOSJ_25785, APOSJ_25782	STRPU_26260
OG0001418	APOSJ_63883, APOSJ_63882, APOSJ_63881	STRPU_01132, STRPU_01131, STRPU_18315
OG0001419	APOSJ_38110, APOSJ_14045, APOSJ_62069, APOSJ_14049, APOSJ_62068, APOSJ_38109, APOSJ_14044, APOSJ_38112, APOSJ_41472, APOSJ_38113, APOSJ_50993, APOSJ_22877	STRPU_21660, STRPU_21725
OG0001420	APOSJ_24455, APOSJ_24456, APOSJ_24454	STRPU_20535
OG0001421	APOSJ_16340, APOSJ_16339	STRPU_20976
OG0001422	APOSJ_00918, APOSJ_00916	STRPU_17021
OG0001423	APOSJ_49156, APOSJ_62797, APOSJ_49158	STRPU_20339
OG0001424	APOSJ_33187, APOSJ_33186	STRPU_22200
OG0001424	APOSJ_44890, APOSJ_44889	STRPU_24308
OG0001425	APOSJ_02691, APOSJ_03645, APOSJ_65175, APOSJ_02690, APOSJ_16541, APOSJ_02689, APOSJ_02694, APOSJ_02692	STRPU_15993
OG0001426	APOSJ_20659, APOSJ_03328	STRPU_10439
OG0001427	APOSJ_47860	STRPU_07408
OG0001428	APOSJ_61295, APOSJ_40068, APOSJ_08747, APOSJ_02448, APOSJ_45811	STRPU_11278, STRPU_11240
OG0001429	APOSJ_02681, APOSJ_30963, APOSJ_02677	STRPU_17524
OG0001430	APOSJ_18614	STRPU_21288
OG0001431	APOSJ_59960, APOSJ_57946, APOSJ_58259, APOSJ_58262, APOSJ_57944, APOSJ_58261, APOSJ_58260, APOSJ_34692, APOSJ_57943, APOSJ_57947, APOSJ_57945, APOSJ_57948	STRPU_22263
OG0001432	APOSJ_58435, APOSJ_58436, APOSJ_58438, APOSJ_58439, APOSJ_58437	STRPU_16417, STRPU_00133, STRPU_16416, STRPU_16413
OG0001433	APOSJ_00375, APOSJ_00374	STRPU_07230, STRPU_07255
OG0001434	APOSJ_18726	STRPU_17872
OG0001436	APOSJ_52665, APOSJ_52664	STRPU_24142
OG0001437	APOSJ_05128	STRPU_25775, STRPU_25792
OG0001439	APOSJ_02659, APOSJ_33067, APOSJ_02660, APOSJ_02663	STRPU_03366, STRPU_03358, STRPU_03361, STRPU_03367
OG0001440	APOSJ_27900, APOSJ_27899	STRPU_25215
OG0001440	APOSJ_33246	STRPU_25888
OG0001441	APOSJ_11765	STRPU_07157
OG0001442	APOSJ_05759	STRPU_17892
OG0001443	APOSJ_28253	STRPU_17712, STRPU_04573, STRPU_04574, STRPU_19570, STRPU_24973, STRPU_13136, STRPU_18349, STRPU_23223, STRPU_03299
OG0001443	APOSJ_14771, APOSJ_34112, APOSJ_11056	STRPU_25600, STRPU_06800
OG0001443	APOSJ_29760	STRPU_15378, STRPU_09017
OG0001445	APOSJ_48231, APOSJ_61399, APOSJ_13482, APOSJ_19159, APOSJ_48233, APOSJ_13481, APOSJ_13478, APOSJ_61401, APOSJ_48234, APOSJ_13485, APOSJ_61400, APOSJ_13486, APOSJ_12279, APOSJ_52238, APOSJ_61398, APOSJ_40917, APOSJ_41165, APOSJ_52261, APOSJ_02004, APOSJ_48230, APOSJ_12281, APOSJ_41135, APOSJ_19163, APOSJ_13480, APOSJ_48232	STRPU_16668, STRPU_16697
OG0001446	APOSJ_59620	STRPU_15539, STRPU_15538, STRPU_23259, STRPU_23309, STRPU_23307
OG0001447	APOSJ_44814, APOSJ_28079, APOSJ_28082, APOSJ_28081, APOSJ_28080	STRPU_20657, STRPU_20658
OG0001448	APOSJ_40040, APOSJ_40039, APOSJ_40042, APOSJ_40041	STRPU_11358, STRPU_11357
OG0001449	APOSJ_09119, APOSJ_58492	STRPU_07648
OG0001449	APOSJ_21245, APOSJ_21244	STRPU_25089
OG0001450	APOSJ_32187	STRPU_23594
OG0001451	APOSJ_60575, APOSJ_09090, APOSJ_58280, APOSJ_09094, APOSJ_09093, APOSJ_47714, APOSJ_09092, APOSJ_09091	STRPU_14371
OG0001451	APOSJ_31618, APOSJ_31620	STRPU_17131
OG0001452	APOSJ_12826, APOSJ_12828, APOSJ_12827, APOSJ_12825	STRPU_26368
OG0001453	APOSJ_03694	STRPU_24736, STRPU_08563, STRPU_24734
OG0001454	APOSJ_38412, APOSJ_38411	STRPU_05150, STRPU_05074
OG0001455	APOSJ_19092, APOSJ_19091	STRPU_18159
OG0001456	APOSJ_36129, APOSJ_36127, APOSJ_36126, APOSJ_36125, APOSJ_36128, APOSJ_36124, APOSJ_14012, APOSJ_25848	STRPU_27191, STRPU_27192, STRPU_27208
OG0001457	APOSJ_63846, APOSJ_63845, APOSJ_55613	STRPU_07098
OG0001459	APOSJ_49247, APOSJ_49246, APOSJ_49250, APOSJ_65412, APOSJ_49248, APOSJ_49249, APOSJ_65411, APOSJ_49251, APOSJ_35348, APOSJ_52084	STRPU_12776, STRPU_02363
OG0001460	APOSJ_22473, APOSJ_22474, APOSJ_22475	STRPU_06222, STRPU_06201
OG0001460	APOSJ_22989, APOSJ_22990	STRPU_04118
OG0001461	APOSJ_42829, APOSJ_32423, APOSJ_05887, APOSJ_42828, APOSJ_42825, APOSJ_32421, APOSJ_42826, APOSJ_53272, APOSJ_02591, APOSJ_42827, APOSJ_32425, APOSJ_32419, APOSJ_32420, APOSJ_32424, APOSJ_32418	STRPU_23343
OG0001463	APOSJ_05955, APOSJ_05956	STRPU_25835, STRPU_25655, STRPU_25656
OG0001465	APOSJ_01193, APOSJ_26102, APOSJ_01191, APOSJ_01192	STRPU_11188
OG0001466	APOSJ_55773, APOSJ_49228, APOSJ_20185, APOSJ_20186, APOSJ_63188, APOSJ_49229, APOSJ_49227	STRPU_04674
OG0001467	APOSJ_22274, APOSJ_22277	STRPU_19577
OG0001467	APOSJ_48095	STRPU_05130, STRPU_05054
OG0001468	APOSJ_23856, APOSJ_23854, APOSJ_23853, APOSJ_23852	STRPU_25091
OG0001469	APOSJ_45532, APOSJ_45531	STRPU_10391
OG0001469	APOSJ_58140	STRPU_17361, STRPU_17345
OG0001470	APOSJ_62615	STRPU_02226, STRPU_15577
OG0001472	APOSJ_20884, APOSJ_02763	STRPU_27210, STRPU_27194
OG0001472	APOSJ_04800, APOSJ_04801	STRPU_25563, STRPU_00832
OG0001473	APOSJ_63513, APOSJ_63514	STRPU_00945, STRPU_08877
OG0001473	APOSJ_30846, APOSJ_62194, APOSJ_30848, APOSJ_30847	STRPU_08372, STRPU_08878, STRPU_00943, STRPU_19186, STRPU_19185, STRPU_00942, STRPU_08879
OG0001474	APOSJ_53524, APOSJ_26185, APOSJ_26183, APOSJ_26184	STRPU_13493
OG0001475	APOSJ_43620	STRPU_11303, STRPU_11319, STRPU_11092
OG0001476	APOSJ_05896, APOSJ_05895, APOSJ_05894, APOSJ_05897	STRPU_17798
OG0001477	APOSJ_34287, APOSJ_34291, APOSJ_34285, APOSJ_34290, APOSJ_34292, APOSJ_34289, APOSJ_34288, APOSJ_34286	STRPU_08542, STRPU_08540, STRPU_08539
OG0001478	APOSJ_40906, APOSJ_40905, APOSJ_40911, APOSJ_40910, APOSJ_40904, APOSJ_40907, APOSJ_40909, APOSJ_55742	STRPU_21182
OG0001479	APOSJ_16438, APOSJ_29892, APOSJ_29818, APOSJ_16436	STRPU_19441
OG0001480	APOSJ_32378, APOSJ_32380, APOSJ_32377	STRPU_24164
OG0001481	APOSJ_59081, APOSJ_59080	STRPU_20432
OG0001482	APOSJ_53360	STRPU_14389
OG0001483	APOSJ_57364, APOSJ_51007, APOSJ_56520, APOSJ_64029, APOSJ_51008, APOSJ_57365, APOSJ_64030, APOSJ_64025, APOSJ_64027, APOSJ_19561, APOSJ_57363, APOSJ_64912, APOSJ_16808, APOSJ_57366, APOSJ_51011, APOSJ_51547, APOSJ_57367, APOSJ_51010, APOSJ_51013, APOSJ_51014, APOSJ_19564, APOSJ_64028, APOSJ_34936, APOSJ_51012	STRPU_06785
OG0001484	APOSJ_16822, APOSJ_40457, APOSJ_16820, APOSJ_16823, APOSJ_16824, APOSJ_16819, APOSJ_16821, APOSJ_16818, APOSJ_16825	STRPU_13892, STRPU_23212, STRPU_23225
OG0001485	APOSJ_26209, APOSJ_26208, APOSJ_26210, APOSJ_26206, APOSJ_34046, APOSJ_26207	STRPU_26365
OG0001486	APOSJ_09178	STRPU_11997, STRPU_01663
OG0001487	APOSJ_59292, APOSJ_16234, APOSJ_64489, APOSJ_62649, APOSJ_16229, APOSJ_64490, APOSJ_16232, APOSJ_64486, APOSJ_16235, APOSJ_27035, APOSJ_16227, APOSJ_27055	STRPU_26331
OG0001488	APOSJ_46220	STRPU_13616
OG0001488	APOSJ_24273, APOSJ_62760, APOSJ_20457	STRPU_13615, STRPU_02447
OG0001489	APOSJ_60984, APOSJ_14586	STRPU_18782
OG0001490	APOSJ_48336, APOSJ_07680	STRPU_20507
OG0001491	APOSJ_35127, APOSJ_35126	STRPU_09125, STRPU_02097
OG0001492	APOSJ_62402	STRPU_14187
OG0001493	APOSJ_14527, APOSJ_23245, APOSJ_25825, APOSJ_14528	STRPU_04271
OG0001495	APOSJ_01130, APOSJ_01128, APOSJ_01127, APOSJ_01131, APOSJ_01129	STRPU_23172
OG0001496	APOSJ_51627	STRPU_09305, STRPU_09648, STRPU_09646
OG0001500	APOSJ_60578, APOSJ_60574, APOSJ_60579, APOSJ_05866, APOSJ_25800, APOSJ_60577, APOSJ_60576, APOSJ_60581, APOSJ_60573, APOSJ_60582	STRPU_06633
OG0001501	APOSJ_36887	STRPU_21031
OG0001502	APOSJ_52685, APOSJ_52686, APOSJ_52688, APOSJ_58829, APOSJ_52681, APOSJ_52682, APOSJ_52683, APOSJ_52684, APOSJ_52687	STRPU_08256
OG0001503	APOSJ_39257	STRPU_26383
OG0001503	APOSJ_26139, APOSJ_26137, APOSJ_26138, APOSJ_26136	STRPU_08277
OG0001504	APOSJ_35252, APOSJ_31363, APOSJ_05029, APOSJ_31367, APOSJ_05030	STRPU_00235, STRPU_25977, STRPU_00231, STRPU_25973
OG0001505	APOSJ_22967	STRPU_11360
OG0001506	APOSJ_40132, APOSJ_06340, APOSJ_06342, APOSJ_06334, APOSJ_06337, APOSJ_06341, APOSJ_06338, APOSJ_06339	STRPU_11331
OG0001507	APOSJ_54371, APOSJ_54370	STRPU_21330
OG0001508	APOSJ_28090	STRPU_12972
OG0001509	APOSJ_32589, APOSJ_06824, APOSJ_32593, APOSJ_32592, APOSJ_06822, APOSJ_63990	STRPU_06444
OG0001510	APOSJ_51289, APOSJ_51290	STRPU_19269
OG0001511	APOSJ_03992, APOSJ_03991, APOSJ_03993, APOSJ_03994	STRPU_06130
OG0001512	APOSJ_27491	STRPU_23091
OG0001513	APOSJ_27426, APOSJ_17427, APOSJ_17428, APOSJ_11682, APOSJ_11684, APOSJ_11069, APOSJ_11681, APOSJ_59803, APOSJ_17425, APOSJ_17424, APOSJ_11683	STRPU_23242
OG0001514	APOSJ_41082, APOSJ_41081	STRPU_10431
OG0001515	APOSJ_43857	STRPU_15320
