Orthogroup	PFLAV	AMPFI_ok
OG0000254	TCONS_00013001.p1, TCONS_00042157.p1, TCONS_00047101.p1, TCONS_00044606.p1, TCONS_00006992.p1, TCONS_00047099.p1, TCONS_00038977.p1, TCONS_00016644.p1, TCONS_00016645.p1, TCONS_00013002.p1	AMPFI_10330, AMPFI_12539, AMPFI_12053, AMPFI_06683, AMPFI_14136
OG0000255	TCONS_00022651.p1, TCONS_00022654.p1	AMPFI_01606
OG0000255	TCONS_00020857.p1	AMPFI_21142
OG0000255	TCONS_00055357.p1, TCONS_00056545.p1, TCONS_00055361.p1, TCONS_00055362.p1, TCONS_00056553.p1, TCONS_00051668.p1, TCONS_00056554.p1, TCONS_00056555.p1, TCONS_00017301.p1, TCONS_00017109.p1, TCONS_00017302.p1	AMPFI_03946, AMPFI_14685, AMPFI_21286, AMPFI_16948
OG0000256	TCONS_00015961.p1	AMPFI_08473
OG0000256	TCONS_00022849.p1, TCONS_00021723.p1, TCONS_00021722.p1, TCONS_00021716.p1, TCONS_00021721.p1, TCONS_00021714.p1, TCONS_00021718.p1, TCONS_00021720.p1, TCONS_00021724.p1, TCONS_00028691.p1, TCONS_00029741.p1, TCONS_00029740.p1, TCONS_00021509.p1, TCONS_00022613.p1, TCONS_00028471.p1, TCONS_00028212.p1	AMPFI_07025, AMPFI_16869
OG0000257	TCONS_00009913.p1	AMPFI_24622
OG0000257	TCONS_00028625.p1, TCONS_00029801.p1	AMPFI_01061
OG0000258	TCONS_00013487.p1	AMPFI_24588, AMPFI_21660
OG0000258	TCONS_00048565.p1	AMPFI_11627
OG0000260	TCONS_00048892.p1	AMPFI_24181
OG0000260	TCONS_00026041.p1	AMPFI_00148, AMPFI_22181
OG0000265	TCONS_00048368.p1	AMPFI_11224
OG0000266	TCONS_00012949.p2	AMPFI_04231, AMPFI_25127, AMPFI_14814, AMPFI_10845
OG0000268	TCONS_00012977.p1	AMPFI_07882
OG0000268	TCONS_00055792.p1	AMPFI_10502
OG0000268	TCONS_00056936.p1	AMPFI_23943
OG0000269	TCONS_00020143.p1, TCONS_00020142.p1, TCONS_00019846.p1	AMPFI_19540, AMPFI_03078
OG0000269	TCONS_00034551.p1	AMPFI_17569
OG0000269	TCONS_00020141.p1, TCONS_00019842.p1, TCONS_00020139.p1, TCONS_00019941.p1, TCONS_00019936.p1, TCONS_00019937.p1, TCONS_00019940.p1, TCONS_00019935.p1, TCONS_00019861.p1	AMPFI_18808, AMPFI_16155, AMPFI_04230, AMPFI_02706, AMPFI_17206, AMPFI_02041, AMPFI_21764, AMPFI_24559, AMPFI_24056, AMPFI_03613, AMPFI_22454, AMPFI_23878, AMPFI_02848, AMPFI_07161, AMPFI_01126, AMPFI_24879, AMPFI_16425, AMPFI_01318, AMPFI_22550, AMPFI_00005, AMPFI_16386, AMPFI_18253, AMPFI_02511, AMPFI_10455, AMPFI_18011
OG0000270	TCONS_00011867.p1	AMPFI_19866
OG0000270	TCONS_00000584.p1	AMPFI_18262
OG0000271	TCONS_00020111.p1, TCONS_00055227.p1	AMPFI_22718, AMPFI_16033, AMPFI_22428, AMPFI_00241, AMPFI_16165, AMPFI_13367
OG0000272	TCONS_00005157.p1	AMPFI_21855
OG0000272	TCONS_00017291.p1, TCONS_00017292.p1	AMPFI_20114
OG0000273	TCONS_00052743.p1	AMPFI_11471
OG0000273	TCONS_00014429.p1, TCONS_00013411.p1, TCONS_00014425.p1, TCONS_00014428.p1, TCONS_00014427.p1, TCONS_00031802.p1, TCONS_00031787.p1, TCONS_00012267.p1, TCONS_00012268.p1, TCONS_00013410.p1, TCONS_00055219.p1	AMPFI_01958
OG0000273	TCONS_00006176.p1	AMPFI_06629
OG0000273	TCONS_00018452.p1	AMPFI_05763
OG0000274	TCONS_00018216.p1, TCONS_00018218.p1, TCONS_00017161.p1, TCONS_00017165.p1, TCONS_00017168.p1, TCONS_00017166.p1, TCONS_00017159.p1, TCONS_00017167.p1	AMPFI_18340
OG0000274	TCONS_00036495.p1	AMPFI_01746, AMPFI_23522, AMPFI_21347
OG0000275	TCONS_00008752.p1	AMPFI_02633
OG0000275	TCONS_00030369.p1	AMPFI_19384
OG0000276	TCONS_00049676.p1	AMPFI_01942
OG0000276	TCONS_00004239.p1	AMPFI_18102
OG0000276	TCONS_00017405.p1, TCONS_00018465.p1, TCONS_00021977.p1	AMPFI_24589
OG0000276	TCONS_00050592.p1, TCONS_00050591.p1, TCONS_00041841.p1, TCONS_00041831.p1, TCONS_00044252.p1, TCONS_00049204.p1	AMPFI_16676
OG0000276	TCONS_00030554.p1	AMPFI_23250
OG0000277	TCONS_00004938.p1	AMPFI_09153
OG0000277	TCONS_00030524.p1	AMPFI_19405
OG0000277	TCONS_00048401.p1, TCONS_00048767.p1	AMPFI_04428
OG0000278	TCONS_00045615.p1	AMPFI_20031
OG0000278	TCONS_00009844.p1	AMPFI_11370
OG0000279	TCONS_00032799.p1, TCONS_00031727.p1, TCONS_00054155.p1, TCONS_00036734.p1, TCONS_00016921.p1, TCONS_00007928.p1, TCONS_00040129.p1	AMPFI_19291, AMPFI_02479, AMPFI_01990
OG0000279	TCONS_00049144.p1, TCONS_00018448.p1, TCONS_00018449.p1	AMPFI_24541
OG0000279	TCONS_00041213.p1	AMPFI_16370, AMPFI_12314, AMPFI_25150
OG0000279	TCONS_00049967.p1, TCONS_00024546.p1	AMPFI_06536
OG0000279	TCONS_00025557.p1, TCONS_00045515.p1, TCONS_00053246.p1, TCONS_00012013.p1, TCONS_00023064.p1, TCONS_00034566.p1	AMPFI_01177
OG0000280	TCONS_00002035.p1	AMPFI_18642
OG0000280	TCONS_00000870.p1	AMPFI_02568
OG0000282	TCONS_00055293.p1, TCONS_00055299.p1, TCONS_00056469.p1	AMPFI_11943
OG0000282	TCONS_00027175.p1	AMPFI_16635
OG0000282	TCONS_00027170.p1	AMPFI_00662
OG0000282	TCONS_00040339.p1, TCONS_00027173.p1	AMPFI_13665
OG0000284	TCONS_00014716.p1, TCONS_00052056.p1, TCONS_00016169.p1, TCONS_00016167.p1	AMPFI_25463
OG0000284	TCONS_00052670.p1	AMPFI_11998
OG0000285	TCONS_00001945.p1, TCONS_00000779.p1, TCONS_00051258.p1, TCONS_00050092.p1, TCONS_00051276.p1	AMPFI_21903, AMPFI_16083, AMPFI_21667
OG0000285	TCONS_00008920.p1, TCONS_00008917.p1, TCONS_00008918.p1, TCONS_00040406.p1, TCONS_00018468.p1, TCONS_00023831.p1	AMPFI_04957
OG0000285	TCONS_00043103.p1, TCONS_00054759.p1, TCONS_00043100.p1, TCONS_00043101.p1	AMPFI_19148
OG0000286	TCONS_00051359.p1, TCONS_00051350.p1, TCONS_00051358.p1, TCONS_00050805.p1, TCONS_00051380.p1	AMPFI_22609
OG0000286	TCONS_00000453.p1, TCONS_00027616.p1, TCONS_00003573.p1, TCONS_00001492.p1, TCONS_00040962.p1, TCONS_00040953.p1, TCONS_00040924.p1, TCONS_00040961.p1	AMPFI_24471
OG0000287	TCONS_00016501.p1	AMPFI_15234, AMPFI_23843
OG0000288	TCONS_00017749.p1	AMPFI_04129
OG0000289	TCONS_00053984.p1	AMPFI_17606
OG0000289	TCONS_00052913.p1	AMPFI_02929
OG0000289	TCONS_00023655.p1	AMPFI_19548
OG0000289	TCONS_00025062.p1	AMPFI_16478
OG0000290	TCONS_00036668.p1, TCONS_00036669.p1, TCONS_00036689.p1, TCONS_00042564.p1, TCONS_00042565.p1, TCONS_00042566.p1, TCONS_00050980.p1, TCONS_00050978.p1, TCONS_00050979.p1	AMPFI_10304
OG0000291	TCONS_00021012.p1, TCONS_00032032.p1, TCONS_00046863.p1, TCONS_00045560.p1, TCONS_00031502.p1	AMPFI_10880
OG0000291	TCONS_00033187.p2	AMPFI_25844
OG0000291	TCONS_00038913.p3, TCONS_00006912.p1	AMPFI_24358
OG0000291	TCONS_00003520.p1, TCONS_00035443.p1	AMPFI_21269
OG0000292	TCONS_00039574.p1, TCONS_00037551.p1, TCONS_00043468.p1, TCONS_00033091.p1	AMPFI_01143
OG0000292	TCONS_00006786.p1	AMPFI_00945, AMPFI_22134
OG0000294	TCONS_00032061.p1, TCONS_00035771.p1, TCONS_00032062.p1, TCONS_00056228.p1, TCONS_00048689.p1, TCONS_00042656.p1	AMPFI_16774
OG0000294	TCONS_00037057.p1	AMPFI_01812
OG0000295	TCONS_00021860.p1	AMPFI_25336
OG0000295	TCONS_00013638.p1	AMPFI_07689
OG0000295	TCONS_00013221.p1, TCONS_00014416.p1, TCONS_00012427.p1	AMPFI_07690
OG0000296	TCONS_00012101.p1	AMPFI_07491
OG0000296	TCONS_00029269.p1, TCONS_00029275.p1	AMPFI_21136
OG0000296	TCONS_00020516.p1	AMPFI_13267
OG0000297	TCONS_00044885.p1	AMPFI_06146, AMPFI_04214, AMPFI_18218, AMPFI_14665
OG0000298	TCONS_00022103.p1	AMPFI_23715
OG0000298	TCONS_00037892.p1, TCONS_00027497.p1	AMPFI_02856
OG0000299	TCONS_00044751.p1	AMPFI_23716
OG0000300	TCONS_00051728.p1, TCONS_00041285.p1	AMPFI_08700
OG0000301	TCONS_00030460.p1, TCONS_00030157.p1	AMPFI_01248
OG0000301	TCONS_00026109.p1	AMPFI_07549
OG0000301	TCONS_00030156.p1	AMPFI_06298
OG0000302	TCONS_00033256.p1, TCONS_00032806.p1, TCONS_00032808.p1, TCONS_00032805.p1	AMPFI_16882, AMPFI_20427, AMPFI_00647
OG0000302	TCONS_00042989.p1	AMPFI_16244, AMPFI_21244
OG0000303	TCONS_00057177.p1	AMPFI_04682
OG0000305	TCONS_00049715.p1	AMPFI_03870
OG0000305	TCONS_00019745.p1	AMPFI_02684
OG0000306	TCONS_00030411.p1, TCONS_00031228.p1, TCONS_00031225.p1	AMPFI_01092
OG0000307	TCONS_00003441.p1	AMPFI_24120, AMPFI_08307
OG0000307	TCONS_00048407.p1	AMPFI_17876
OG0000308	TCONS_00057161.p1	AMPFI_19983
OG0000308	TCONS_00013898.p1	AMPFI_01977
OG0000308	TCONS_00007411.p1	AMPFI_18028
OG0000309	TCONS_00047540.p1, TCONS_00047541.p1, TCONS_00047549.p1, TCONS_00048832.p1, TCONS_00022789.p1	AMPFI_16899
OG0000310	TCONS_00020935.p1	AMPFI_23833
OG0000310	TCONS_00008672.p1, TCONS_00008675.p1, TCONS_00007401.p1, TCONS_00008667.p1, TCONS_00008665.p1, TCONS_00008664.p1, TCONS_00008669.p1, TCONS_00008663.p1, TCONS_00007735.p1	AMPFI_19988, AMPFI_23309, AMPFI_01493
OG0000310	TCONS_00014167.p1	AMPFI_07855, AMPFI_05017
OG0000311	TCONS_00013819.p1	AMPFI_13252, AMPFI_12244
OG0000311	TCONS_00002596.p1	AMPFI_02197, AMPFI_06954, AMPFI_12118
OG0000312	TCONS_00028086.p1	AMPFI_07712
OG0000312	TCONS_00012089.p1, TCONS_00012092.p1, TCONS_00050599.p1	AMPFI_21427
OG0000312	TCONS_00022862.p1	AMPFI_20772
OG0000312	TCONS_00044132.p1, TCONS_00044224.p1	AMPFI_21121
OG0000313	TCONS_00042682.p1	AMPFI_05659
OG0000313	TCONS_00050469.p1	AMPFI_25204
OG0000313	TCONS_00032763.p2	AMPFI_19009, AMPFI_16147, AMPFI_11114, AMPFI_16761, AMPFI_20279
OG0000313	TCONS_00049016.p1	AMPFI_24408
OG0000314	TCONS_00011630.p1	AMPFI_21098
OG0000314	TCONS_00010465.p1	AMPFI_21539
OG0000314	TCONS_00054558.p1	AMPFI_12771
OG0000314	TCONS_00041694.p1, TCONS_00041695.p1	AMPFI_19303
OG0000315	TCONS_00057165.p1	AMPFI_07490
OG0000315	TCONS_00047575.p1	AMPFI_02270
OG0000316	TCONS_00030421.p1	AMPFI_19051
OG0000316	TCONS_00029806.p1	AMPFI_17678
OG0000316	TCONS_00048792.p1	AMPFI_12328
OG0000317	TCONS_00016456.p1	AMPFI_08048
OG0000318	TCONS_00044139.p1, TCONS_00023104.p1	AMPFI_07820
OG0000318	TCONS_00015987.p1, TCONS_00028759.p1, TCONS_00053495.p1, TCONS_00046115.p1, TCONS_00054543.p1	AMPFI_17198
OG0000319	TCONS_00021490.p1, TCONS_00021492.p1, TCONS_00021491.p1	AMPFI_20972
OG0000319	TCONS_00045349.p1	AMPFI_03298, AMPFI_20408, AMPFI_22898
OG0000320	TCONS_00045590.p1	AMPFI_22513
OG0000321	TCONS_00042983.p1	AMPFI_01151
OG0000321	TCONS_00022869.p1	AMPFI_13886
OG0000322	TCONS_00042436.p1, TCONS_00042439.p1, TCONS_00043750.p1, TCONS_00042966.p1, TCONS_00042965.p1	AMPFI_16430, AMPFI_01114, AMPFI_11536, AMPFI_16438, AMPFI_14537, AMPFI_01378
OG0000322	TCONS_00022689.p1	AMPFI_22995, AMPFI_10175, AMPFI_10174, AMPFI_04030, AMPFI_12395
OG0000323	TCONS_00004750.p1	AMPFI_13708
OG0000323	TCONS_00016624.p1	AMPFI_18244
OG0000323	TCONS_00019989.p1	AMPFI_12290
OG0000325	TCONS_00026502.p1, TCONS_00026499.p1, TCONS_00036336.p1, TCONS_00036295.p1	AMPFI_10387
OG0000325	TCONS_00036208.p1	AMPFI_00268
OG0000325	TCONS_00031253.p1, TCONS_00031254.p2, TCONS_00031256.p1, TCONS_00027308.p1, TCONS_00037462.p1	AMPFI_18454, AMPFI_22673
OG0000326	TCONS_00022683.p1	AMPFI_07142
OG0000326	TCONS_00056614.p1, TCONS_00056613.p1	AMPFI_15155
OG0000327	TCONS_00014538.p1, TCONS_00014537.p1, TCONS_00014516.p1	AMPFI_10968
OG0000327	TCONS_00014515.p1	AMPFI_07053, AMPFI_01699
OG0000328	TCONS_00027401.p1	AMPFI_16369
OG0000328	TCONS_00020691.p1	AMPFI_12095
OG0000329	TCONS_00021560.p1	AMPFI_20416
OG0000329	TCONS_00002564.p1, TCONS_00003595.p1, TCONS_00002569.p1, TCONS_00002574.p1, TCONS_00003563.p1	AMPFI_18953
OG0000330	TCONS_00009100.p1, TCONS_00009110.p1, TCONS_00009112.p1, TCONS_00009108.p1, TCONS_00009106.p1, TCONS_00044309.p1, TCONS_00016177.p1, TCONS_00015262.p1, TCONS_00010904.p1, TCONS_00009102.p1, TCONS_00009098.p1, TCONS_00010903.p1, TCONS_00010855.p1, TCONS_00009539.p1	AMPFI_03300
OG0000330	TCONS_00003482.p1	AMPFI_17388, AMPFI_11638
OG0000331	TCONS_00041707.p1	AMPFI_24550
OG0000331	TCONS_00013807.p1	AMPFI_21412
OG0000335	TCONS_00012189.p1, TCONS_00020724.p1, TCONS_00007511.p1, TCONS_00054147.p1, TCONS_00054185.p1, TCONS_00054144.p1, TCONS_00054184.p1, TCONS_00046608.p1, TCONS_00054148.p1, TCONS_00054149.p1, TCONS_00045488.p1, TCONS_00046609.p1, TCONS_00046610.p1, TCONS_00036735.p1, TCONS_00007176.p1, TCONS_00038161.p1, TCONS_00038162.p1, TCONS_00014280.p1, TCONS_00014279.p1, TCONS_00035644.p1, TCONS_00013023.p1, TCONS_00011030.p1, TCONS_00025485.p1, TCONS_00025483.p1, TCONS_00025484.p1, TCONS_00024110.p1, TCONS_00025490.p1, TCONS_00025481.p1, TCONS_00037219.p1	AMPFI_21319, AMPFI_08057, AMPFI_24569, AMPFI_20092
OG0000336	TCONS_00020399.p1, TCONS_00020788.p1	AMPFI_21339, AMPFI_22137
OG0000338	TCONS_00006253.p1	AMPFI_12428
OG0000338	TCONS_00007127.p1	AMPFI_12247
OG0000339	TCONS_00041930.p1, TCONS_00041933.p1	AMPFI_15009
OG0000340	TCONS_00012839.p1, TCONS_00012457.p1	AMPFI_11653
OG0000341	TCONS_00045365.p1	AMPFI_21712, AMPFI_19601
OG0000342	TCONS_00049425.p1	AMPFI_14469
OG0000342	TCONS_00052926.p1	AMPFI_22928
OG0000342	TCONS_00004480.p1, TCONS_00019256.p1, TCONS_00019258.p1	AMPFI_02141
OG0000342	TCONS_00044039.p1	AMPFI_17890
OG0000342	TCONS_00049424.p1	AMPFI_21013
OG0000343	TCONS_00000994.p1	AMPFI_14007
OG0000344	TCONS_00006468.p1	AMPFI_06340
OG0000344	TCONS_00054946.p1, TCONS_00008395.p1, TCONS_00008396.p1, TCONS_00007036.p1, TCONS_00008894.p1, TCONS_00008025.p1, TCONS_00027278.p1, TCONS_00026304.p1, TCONS_00027279.p1, TCONS_00026356.p1, TCONS_00047146.p1, TCONS_00047154.p1, TCONS_00026336.p1, TCONS_00026341.p1, TCONS_00027240.p1	AMPFI_01579
OG0000344	TCONS_00026874.p1	AMPFI_02066
OG0000345	TCONS_00030626.p1, TCONS_00008130.p1, TCONS_00030018.p1	AMPFI_10260
OG0000345	TCONS_00031146.p1	AMPFI_07208, AMPFI_03618
OG0000346	TCONS_00043164.p1	AMPFI_04737
OG0000346	TCONS_00053050.p1, TCONS_00053093.p1	AMPFI_07378, AMPFI_07379
OG0000346	TCONS_00053053.p1, TCONS_00045309.p1, TCONS_00053051.p1, TCONS_00053095.p1	AMPFI_12775, AMPFI_17071
OG0000348	TCONS_00005780.p1, TCONS_00034564.p1, TCONS_00045935.p1, TCONS_00035750.p1, TCONS_00017265.p1, TCONS_00004444.p1	AMPFI_13500, AMPFI_00007
OG0000348	TCONS_00046244.p1, TCONS_00023952.p1, TCONS_00036333.p1, TCONS_00046996.p1	AMPFI_01553, AMPFI_19659
OG0000348	TCONS_00049896.p1, TCONS_00000021.p1, TCONS_00047070.p1, TCONS_00038751.p1, TCONS_00041454.p1	AMPFI_12779
OG0000348	TCONS_00016741.p1	AMPFI_23651
OG0000349	TCONS_00024621.p1, TCONS_00025530.p1, TCONS_00023734.p1, TCONS_00045298.p1, TCONS_00009200.p1, TCONS_00023272.p1	AMPFI_20332
OG0000350	TCONS_00018385.p1	AMPFI_13974
OG0000350	TCONS_00031434.p1	AMPFI_06337
OG0000350	TCONS_00009756.p1	AMPFI_04151
OG0000352	TCONS_00053533.p1	AMPFI_09522
OG0000352	TCONS_00055099.p1	AMPFI_16994
OG0000353	TCONS_00030001.p1	AMPFI_04591
OG0000355	TCONS_00041836.p1	AMPFI_16068, AMPFI_11519, AMPFI_02808
OG0000355	TCONS_00053284.p1, TCONS_00050717.p1	AMPFI_23143
OG0000355	TCONS_00035449.p1, TCONS_00006938.p1, TCONS_00044678.p1	AMPFI_07436
OG0000355	TCONS_00039055.p1, TCONS_00053995.p1	AMPFI_21502, AMPFI_16646, AMPFI_11249
OG0000355	TCONS_00054815.p1, TCONS_00044603.p1, TCONS_00011930.p1, TCONS_00037650.p1, TCONS_00002458.p1, TCONS_00004332.p1, TCONS_00044604.p1, TCONS_00022088.p1	AMPFI_20572
OG0000355	TCONS_00006936.p1, TCONS_00043211.p1, TCONS_00021948.p1, TCONS_00021943.p1	AMPFI_20978
OG0000355	TCONS_00007022.p1, TCONS_00048534.p1	AMPFI_21050
OG0000355	TCONS_00021944.p1	AMPFI_24774
OG0000356	TCONS_00024066.p1, TCONS_00025424.p1	AMPFI_24155
OG0000356	TCONS_00024735.p1, TCONS_00024640.p1	AMPFI_13045
OG0000357	TCONS_00006771.p1	AMPFI_13175
OG0000357	TCONS_00006770.p1	AMPFI_23961
OG0000357	TCONS_00048191.p1	AMPFI_08530
OG0000358	TCONS_00037242.p1	AMPFI_12913
OG0000358	TCONS_00046701.p1	AMPFI_02004
OG0000358	TCONS_00037179.p1, TCONS_00037161.p1	AMPFI_18035
OG0000358	TCONS_00021276.p1, TCONS_00021752.p1	AMPFI_00204
OG0000359	TCONS_00013824.p1	AMPFI_13496
OG0000359	TCONS_00021739.p1, TCONS_00012252.p1	AMPFI_18442
OG0000359	TCONS_00042042.p1	AMPFI_16065
OG0000360	TCONS_00056135.p1	AMPFI_10587
OG0000360	TCONS_00047755.p1	AMPFI_06174
OG0000363	TCONS_00006052.p1, TCONS_00002464.p1	AMPFI_19121
OG0000363	TCONS_00002468.p1	AMPFI_04121
OG0000363	TCONS_00004630.p1, TCONS_00004640.p1	AMPFI_00444
OG0000364	TCONS_00018286.p1, TCONS_00018299.p1	AMPFI_18353
OG0000364	TCONS_00018279.p1, TCONS_00018290.p1, TCONS_00017256.p1, TCONS_00017257.p1, TCONS_00018289.p1, TCONS_00018297.p1, TCONS_00018296.p1, TCONS_00001102.p1, TCONS_00018287.p1, TCONS_00018291.p1, TCONS_00018285.p1	AMPFI_21188, AMPFI_18689, AMPFI_01368, AMPFI_19431
OG0000365	TCONS_00053833.p1	AMPFI_08145
OG0000366	TCONS_00041800.p1, TCONS_00028881.p1	AMPFI_19189, AMPFI_02091
OG0000366	TCONS_00005694.p1, TCONS_00044512.p1	AMPFI_06787
OG0000366	TCONS_00037933.p1, TCONS_00050357.p1, TCONS_00040795.p1, TCONS_00019829.p1, TCONS_00041357.p1	AMPFI_16315, AMPFI_14804, AMPFI_24906, AMPFI_01405, AMPFI_07465
OG0000366	TCONS_00039707.p1	AMPFI_22184, AMPFI_14370, AMPFI_04224
OG0000367	TCONS_00049440.p1	AMPFI_24584
OG0000367	TCONS_00017935.p1	AMPFI_10053
OG0000369	TCONS_00053731.p1	AMPFI_14645
OG0000370	TCONS_00027758.p1	AMPFI_18728
OG0000370	TCONS_00027755.p1, TCONS_00054813.p1, TCONS_00027752.p1, TCONS_00027757.p1, TCONS_00027753.p1	AMPFI_00478
OG0000371	TCONS_00032709.p1	AMPFI_14641
OG0000371	TCONS_00015309.p1, TCONS_00016386.p1	AMPFI_06561
OG0000372	TCONS_00029355.p1	AMPFI_17037
OG0000372	TCONS_00057185.p1	AMPFI_10224
OG0000372	TCONS_00044124.p1	AMPFI_09792
OG0000372	TCONS_00055414.p1	AMPFI_13417
OG0000373	TCONS_00003480.p1	AMPFI_05437
OG0000373	TCONS_00006362.p1	AMPFI_02134
OG0000373	TCONS_00014579.p1	AMPFI_16084
OG0000374	TCONS_00002547.p1	AMPFI_06145
OG0000374	TCONS_00030526.p1	AMPFI_10024
OG0000374	TCONS_00002546.p1	AMPFI_05049
OG0000378	TCONS_00001951.p1	AMPFI_07224
OG0000378	TCONS_00017780.p1	AMPFI_10400
OG0000379	TCONS_00005740.p1	AMPFI_16322
OG0000379	TCONS_00013597.p1	AMPFI_17608
OG0000379	TCONS_00013619.p1	AMPFI_17738
OG0000379	TCONS_00044694.p1	AMPFI_06752
OG0000380	TCONS_00041136.p1	AMPFI_06071, AMPFI_14191
OG0000380	TCONS_00008319.p1	AMPFI_08876
OG0000380	TCONS_00041135.p1	AMPFI_25598
OG0000381	TCONS_00018995.p1, TCONS_00040968.p1	AMPFI_24632, AMPFI_23477, AMPFI_01767, AMPFI_07665
OG0000381	TCONS_00042122.p1	AMPFI_07101, AMPFI_24920, AMPFI_04023, AMPFI_21601, AMPFI_16618, AMPFI_12300, AMPFI_10046, AMPFI_09672, AMPFI_23921, AMPFI_10731, AMPFI_08871, AMPFI_02547, AMPFI_01340, AMPFI_15773, AMPFI_24146
OG0000382	TCONS_00015915.p1	AMPFI_07092
OG0000383	TCONS_00014623.p1, TCONS_00031503.p1, TCONS_00023411.p1, TCONS_00041877.p1, TCONS_00021009.p1	AMPFI_02033
OG0000383	TCONS_00020670.p1	AMPFI_25167
OG0000384	TCONS_00026546.p1	AMPFI_01107, AMPFI_22343
OG0000385	TCONS_00050815.p1	AMPFI_19226, AMPFI_24194
OG0000386	TCONS_00024023.p1, TCONS_00025390.p1, TCONS_00048379.p1	AMPFI_05667
OG0000386	TCONS_00009685.p1	AMPFI_15517, AMPFI_22985, AMPFI_08084, AMPFI_00205, AMPFI_21789, AMPFI_00474
OG0000389	TCONS_00043098.p1	AMPFI_22466
OG0000389	TCONS_00031058.p1	AMPFI_07738
OG0000390	TCONS_00005634.p1, TCONS_00005972.p1, TCONS_00005976.p1, TCONS_00004005.p1	AMPFI_17236, AMPFI_18392, AMPFI_00983
OG0000391	TCONS_00052772.p1	AMPFI_15390, AMPFI_13888
OG0000391	TCONS_00010343.p1	AMPFI_15360
OG0000391	TCONS_00027258.p1	AMPFI_16689
OG0000391	TCONS_00003870.p1	AMPFI_24595
OG0000392	TCONS_00053118.p1	AMPFI_19824, AMPFI_16078
OG0000393	TCONS_00007376.p1	AMPFI_17577
OG0000394	TCONS_00037686.p1	AMPFI_22790, AMPFI_00162, AMPFI_25573, AMPFI_23217, AMPFI_17733, AMPFI_00260, AMPFI_15326, AMPFI_15080, AMPFI_22726, AMPFI_20041, AMPFI_24878, AMPFI_14238, AMPFI_25617, AMPFI_02678, AMPFI_03434, AMPFI_03953, AMPFI_03958, AMPFI_17261, AMPFI_22754, AMPFI_18608, AMPFI_12538, AMPFI_03564, AMPFI_21470, AMPFI_21755, AMPFI_05203, AMPFI_24458, AMPFI_06746, AMPFI_00460, AMPFI_18535, AMPFI_19150, AMPFI_08800
OG0000395	TCONS_00040479.p1	AMPFI_03995
OG0000397	TCONS_00027690.p1	AMPFI_12772
OG0000399	TCONS_00010744.p1	AMPFI_14231
OG0000399	TCONS_00046673.p1	AMPFI_12451, AMPFI_24563
OG0000399	TCONS_00033335.p1	AMPFI_10126
OG0000400	TCONS_00000839.p1, TCONS_00000848.p1	AMPFI_16843
OG0000400	TCONS_00032354.p1	AMPFI_00717
OG0000400	TCONS_00030227.p1	AMPFI_07504, AMPFI_03889
OG0000401	TCONS_00056947.p1	AMPFI_19353
OG0000402	TCONS_00027661.p1, TCONS_00041558.p1	AMPFI_10865
OG0000402	TCONS_00007774.p1, TCONS_00007776.p1, TCONS_00009297.p1, TCONS_00008069.p1, TCONS_00009298.p1, TCONS_00007087.p1, TCONS_00007773.p1, TCONS_00007089.p1	AMPFI_21549
OG0000403	TCONS_00022535.p1, TCONS_00002334.p1	AMPFI_17320
OG0000403	TCONS_00000039.p1, TCONS_00001218.p1, TCONS_00002333.p1, TCONS_00022536.p1, TCONS_00022543.p1, TCONS_00016078.p1, TCONS_00018804.p1	AMPFI_16136
OG0000405	TCONS_00029005.p1	AMPFI_10725
OG0000408	TCONS_00018964.p1, TCONS_00019942.p1, TCONS_00032619.p1, TCONS_00032618.p1, TCONS_00032994.p1, TCONS_00032993.p1, TCONS_00033692.p1, TCONS_00026300.p1, TCONS_00038963.p1, TCONS_00052430.p1, TCONS_00038959.p1, TCONS_00047081.p1, TCONS_00044597.p1, TCONS_00037243.p1, TCONS_00033016.p1, TCONS_00033018.p1, TCONS_00044609.p1, TCONS_00038976.p1, TCONS_00054794.p1, TCONS_00033049.p1, TCONS_00049951.p1, TCONS_00038983.p1, TCONS_00032601.p1, TCONS_00033166.p1, TCONS_00033157.p1, TCONS_00010569.p1, TCONS_00038967.p1, TCONS_00047079.p1, TCONS_00052420.p1, TCONS_00047088.p1, TCONS_00038978.p1, TCONS_00032600.p1	AMPFI_14531, AMPFI_25772
OG0000408	TCONS_00044549.p2, TCONS_00038964.p1, TCONS_00038960.p1, TCONS_00052431.p1, TCONS_00054545.p1, TCONS_00047071.p1, TCONS_00033165.p1	AMPFI_07350, AMPFI_16250, AMPFI_01821, AMPFI_15590, AMPFI_03943, AMPFI_09975
OG0000409	TCONS_00047639.p1, TCONS_00047634.p1, TCONS_00047635.p1, TCONS_00047642.p1, TCONS_00049330.p1, TCONS_00049333.p1, TCONS_00049000.p1	AMPFI_06600, AMPFI_00255
OG0000409	TCONS_00026510.p1, TCONS_00026514.p1, TCONS_00026515.p1	AMPFI_08875
OG0000410	TCONS_00043766.p1	AMPFI_01121
OG0000411	TCONS_00000518.p1	AMPFI_13273
OG0000412	TCONS_00047562.p1	AMPFI_05733
OG0000412	TCONS_00014987.p1, TCONS_00014980.p1, TCONS_00014982.p1, TCONS_00014985.p1	AMPFI_24223
OG0000413	TCONS_00011626.p1	AMPFI_05195
OG0000413	TCONS_00021738.p1	AMPFI_15394
