Orthogroup	PFLAV	APOSC_ok
OG0000385	TCONS_00000219.p1	APOSC_23259
OG0000389	TCONS_00031058.p1	APOSC_04151
OG0000390	TCONS_00005634.p1, TCONS_00005972.p1, TCONS_00005976.p1, TCONS_00004005.p1	APOSC_28058
OG0000391	TCONS_00010343.p1	APOSC_12117
OG0000391	TCONS_00027258.p1	APOSC_18122
OG0000392	TCONS_00053118.p1	APOSC_15558, APOSC_15557, APOSC_15559, APOSC_15556, APOSC_15555
OG0000393	TCONS_00007376.p1	APOSC_19188
OG0000394	TCONS_00037686.p1	APOSC_07914, APOSC_07913, APOSC_08725, APOSC_06508
OG0000395	TCONS_00040479.p1	APOSC_13839
OG0000397	TCONS_00027690.p1	APOSC_08278
OG0000399	TCONS_00010744.p1	APOSC_02547
OG0000399	TCONS_00046673.p1	APOSC_12699
OG0000399	TCONS_00033335.p1	APOSC_12371
OG0000400	TCONS_00000839.p1, TCONS_00000848.p1	APOSC_28932, APOSC_28931
OG0000400	TCONS_00032354.p1	APOSC_23996
OG0000401	TCONS_00056947.p1	APOSC_24755
OG0000402	TCONS_00027661.p1, TCONS_00041558.p1	APOSC_11815
OG0000403	TCONS_00000039.p1, TCONS_00001218.p1, TCONS_00002333.p1, TCONS_00022536.p1, TCONS_00022543.p1, TCONS_00016078.p1, TCONS_00018804.p1	APOSC_09281, APOSC_03957, APOSC_03958, APOSC_16595, APOSC_10365
OG0000404	TCONS_00054293.p1	APOSC_24054
OG0000404	TCONS_00054584.p1	APOSC_12504
OG0000404	TCONS_00023670.p1	APOSC_27230
OG0000404	TCONS_00054292.p1	APOSC_25065
OG0000405	TCONS_00029005.p1	APOSC_22532, APOSC_22533
OG0000409	TCONS_00047640.p1	APOSC_01615
OG0000409	TCONS_00026510.p1, TCONS_00026514.p1, TCONS_00026515.p1	APOSC_20951
OG0000410	TCONS_00004782.p1, TCONS_00004786.p1, TCONS_00004790.p1, TCONS_00004788.p1, TCONS_00004785.p1, TCONS_00004794.p1	APOSC_26248, APOSC_06600
OG0000410	TCONS_00043766.p1	APOSC_05274, APOSC_07951
OG0000411	TCONS_00000518.p1	APOSC_25940
OG0000411	TCONS_00015591.p1	APOSC_01114
OG0000412	TCONS_00047562.p1	APOSC_20667
OG0000412	TCONS_00031385.p1	APOSC_01194, APOSC_01195
OG0000412	TCONS_00014987.p1, TCONS_00014980.p1, TCONS_00014982.p1, TCONS_00014985.p1	APOSC_14273
OG0000413	TCONS_00011626.p1	APOSC_04045
OG0000413	TCONS_00021738.p1	APOSC_03086
OG0000414	TCONS_00000789.p1	APOSC_29065, APOSC_16514, APOSC_27970, APOSC_25782
OG0000415	TCONS_00043133.p1, TCONS_00042615.p1	APOSC_13371
OG0000415	TCONS_00049671.p1, TCONS_00049661.p1, TCONS_00019761.p1	APOSC_13682
OG0000416	TCONS_00035217.p1	APOSC_21493, APOSC_24151, APOSC_10067
OG0000418	TCONS_00023383.p1, TCONS_00025167.p1, TCONS_00032612.p1, TCONS_00001387.p1, TCONS_00019985.p1, TCONS_00044629.p1, TCONS_00043217.p1	APOSC_27520
OG0000418	TCONS_00034665.p1, TCONS_00025590.p1	APOSC_20544
OG0000418	TCONS_00024360.p1, TCONS_00012462.p1, TCONS_00049894.p1, TCONS_00025322.p1	APOSC_03329, APOSC_15024, APOSC_21687
OG0000419	TCONS_00023123.p1	APOSC_27054, APOSC_19811, APOSC_19812
OG0000420	TCONS_00046722.p1, TCONS_00045703.p1	APOSC_12771
OG0000420	TCONS_00050772.p1, TCONS_00050774.p1, TCONS_00050773.p1, TCONS_00050771.p1, TCONS_00050765.p1, TCONS_00019332.p1	APOSC_26953, APOSC_23391
OG0000422	TCONS_00046248.p1, TCONS_00045180.p1, TCONS_00045181.p1	APOSC_02348
OG0000423	TCONS_00055703.p1, TCONS_00055705.p1, TCONS_00057155.p1, TCONS_00027994.p1, TCONS_00029049.p1, TCONS_00002037.p1, TCONS_00015514.p1	APOSC_22508
OG0000424	TCONS_00036179.p1	APOSC_27699
OG0000424	TCONS_00031446.p1, TCONS_00031445.p1	APOSC_11109
OG0000425	TCONS_00010844.p1	APOSC_28429
OG0000425	TCONS_00038275.p1, TCONS_00038300.p1	APOSC_26181
OG0000426	TCONS_00026285.p1	APOSC_23818
OG0000426	TCONS_00012333.p1	APOSC_28032
OG0000427	TCONS_00025042.p1	APOSC_26405
OG0000427	TCONS_00051959.p1, TCONS_00051958.p1, TCONS_00051956.p1	APOSC_12867, APOSC_10303, APOSC_10299, APOSC_10304, APOSC_10301
OG0000429	TCONS_00034584.p1	APOSC_25050
OG0000429	TCONS_00017970.p1, TCONS_00017972.p1, TCONS_00016816.p1, TCONS_00017888.p1, TCONS_00017886.p1, TCONS_00016915.p1, TCONS_00017971.p1, TCONS_00017049.p1, TCONS_00018193.p1, TCONS_00018123.p1, TCONS_00018120.p1	APOSC_22406, APOSC_25805
OG0000430	TCONS_00022475.p1	APOSC_09028, APOSC_21524, APOSC_22864, APOSC_21525, APOSC_16894, APOSC_11705, APOSC_25311
OG0000430	TCONS_00023915.p1, TCONS_00025700.p1	APOSC_14315
OG0000431	TCONS_00013224.p1	APOSC_26482
OG0000431	TCONS_00043448.p1	APOSC_21271
OG0000431	TCONS_00021923.p1	APOSC_09355
OG0000432	TCONS_00054762.p1, TCONS_00005749.p1	APOSC_25968
OG0000432	TCONS_00048093.p1, TCONS_00048094.p1	APOSC_02736
OG0000433	TCONS_00012715.p1	APOSC_27672, APOSC_27673
OG0000433	TCONS_00002447.p1, TCONS_00001165.p1	APOSC_25213, APOSC_25212
OG0000434	TCONS_00045955.p1	APOSC_23652
OG0000435	TCONS_00046001.p1	APOSC_05189
OG0000436	TCONS_00020627.p1	APOSC_07601, APOSC_07603
OG0000436	TCONS_00020628.p1	APOSC_07602, APOSC_07600
OG0000437	TCONS_00051756.p1, TCONS_00051760.p1, TCONS_00051758.p1, TCONS_00051761.p1, TCONS_00051763.p1	APOSC_08659
OG0000440	TCONS_00026853.p1, TCONS_00038745.p1	APOSC_24194, APOSC_09391, APOSC_06444, APOSC_23586
OG0000442	TCONS_00021580.p1	APOSC_01037
OG0000442	TCONS_00002190.p1	APOSC_25495
OG0000442	TCONS_00012602.p1	APOSC_28475
OG0000443	TCONS_00055579.p1	APOSC_07972, APOSC_07971, APOSC_09047
OG0000443	TCONS_00028717.p1	APOSC_23426
OG0000444	TCONS_00031849.p1, TCONS_00031859.p1, TCONS_00032514.p1, TCONS_00032512.p1, TCONS_00031853.p1, TCONS_00032513.p1, TCONS_00032517.p1, TCONS_00032518.p1, TCONS_00031857.p1, TCONS_00031854.p1, TCONS_00003709.p1, TCONS_00003710.p1, TCONS_00003707.p1, TCONS_00003706.p1, TCONS_00003708.p1, TCONS_00023010.p1	APOSC_22420
OG0000444	TCONS_00023516.p1, TCONS_00023527.p1, TCONS_00023517.p1, TCONS_00023528.p1, TCONS_00023529.p1, TCONS_00023521.p1	APOSC_27883, APOSC_27884, APOSC_27885
OG0000445	TCONS_00051673.p1, TCONS_00002921.p1, TCONS_00000935.p1, TCONS_00000936.p1, TCONS_00000920.p1	APOSC_00457, APOSC_22414, APOSC_04719, APOSC_02253
OG0000446	TCONS_00018726.p1, TCONS_00017642.p1	APOSC_10181
OG0000446	TCONS_00037495.p1	APOSC_05205
OG0000446	TCONS_00018303.p1	APOSC_26266
OG0000447	TCONS_00043056.p1	APOSC_18957, APOSC_18959, APOSC_00311, APOSC_00312, APOSC_18960, APOSC_18958
OG0000448	TCONS_00044148.p1	APOSC_08163
OG0000450	TCONS_00006748.p1	APOSC_13051
OG0000453	TCONS_00015428.p1, TCONS_00016513.p1, TCONS_00016509.p1, TCONS_00016514.p1, TCONS_00016505.p1, TCONS_00016516.p1, TCONS_00016515.p1, TCONS_00016517.p1, TCONS_00047316.p1, TCONS_00000327.p1, TCONS_00000325.p1, TCONS_00001388.p1, TCONS_00000328.p1, TCONS_00015837.p1	APOSC_12948, APOSC_06792
OG0000454	TCONS_00029324.p1	APOSC_04570
OG0000456	TCONS_00003311.p1, TCONS_00049947.p1, TCONS_00031593.p1, TCONS_00050026.p1, TCONS_00038709.p1, TCONS_00024867.p1, TCONS_00050303.p1, TCONS_00008897.p1, TCONS_00056317.p1, TCONS_00050684.p1, TCONS_00005770.p1, TCONS_00050681.p1, TCONS_00047365.p1, TCONS_00022254.p1, TCONS_00047672.p1, TCONS_00044993.p1, TCONS_00008498.p1, TCONS_00050109.p1, TCONS_00052859.p1, TCONS_00044105.p1, TCONS_00006779.p1, TCONS_00044508.p1	APOSC_08917
OG0000456	TCONS_00032830.p1	APOSC_14868, APOSC_04617, APOSC_04378, APOSC_04845, APOSC_27590, APOSC_21941
OG0000458	TCONS_00046177.p1	APOSC_08979
OG0000458	TCONS_00044692.p1	APOSC_16132, APOSC_16131
OG0000459	TCONS_00055953.p1, TCONS_00057008.p1, TCONS_00055691.p1, TCONS_00055690.p1, TCONS_00055686.p1, TCONS_00055685.p1, TCONS_00055681.p1, TCONS_00055683.p1, TCONS_00055684.p1, TCONS_00055692.p1, TCONS_00055687.p1, TCONS_00055693.p1	APOSC_12864, APOSC_04080, APOSC_15599, APOSC_21819, APOSC_15729, APOSC_11025
OG0000460	TCONS_00042098.p1	APOSC_12939
OG0000460	TCONS_00041990.p1, TCONS_00041991.p1	APOSC_17221
OG0000461	TCONS_00019012.p1	APOSC_17795, APOSC_01522
OG0000461	TCONS_00005147.p1	APOSC_17426
OG0000463	TCONS_00023572.p1, TCONS_00023533.p1	APOSC_17973
OG0000463	TCONS_00018357.p1	APOSC_19612, APOSC_07338, APOSC_07339
OG0000463	TCONS_00028391.p1	APOSC_08846
OG0000465	TCONS_00046928.p1, TCONS_00045554.p1	APOSC_28989
OG0000465	TCONS_00051741.p1	APOSC_11017
OG0000466	TCONS_00055165.p1, TCONS_00055198.p1, TCONS_00055551.p1, TCONS_00056318.p1, TCONS_00056377.p1, TCONS_00056378.p1, TCONS_00056319.p1, TCONS_00056320.p1, TCONS_00056380.p1, TCONS_00056381.p1	APOSC_23086, APOSC_05225, APOSC_02156, APOSC_02661
OG0000466	TCONS_00052624.p1	APOSC_06408
OG0000467	TCONS_00049014.p1	APOSC_08499, APOSC_08498
OG0000468	TCONS_00023318.p1, TCONS_00024958.p1, TCONS_00023321.p1, TCONS_00023193.p1, TCONS_00023191.p1, TCONS_00023328.p1, TCONS_00023322.p1	APOSC_15884, APOSC_04385, APOSC_04384, APOSC_23794
OG0000468	TCONS_00042224.p1	APOSC_02625
OG0000469	TCONS_00048981.p1	APOSC_06315
OG0000469	TCONS_00027949.p1	APOSC_00048
OG0000470	TCONS_00014594.p1	APOSC_06373
OG0000470	TCONS_00009548.p1, TCONS_00010825.p1	APOSC_13511
OG0000472	TCONS_00042976.p1, TCONS_00041636.p1, TCONS_00041637.p1, TCONS_00037389.p1, TCONS_00037390.p1, TCONS_00037391.p1, TCONS_00037388.p1, TCONS_00037393.p1, TCONS_00037382.p1, TCONS_00037385.p1, TCONS_00037392.p1, TCONS_00023656.p1, TCONS_00021161.p1, TCONS_00022192.p1, TCONS_00022994.p1, TCONS_00022964.p1	APOSC_26357, APOSC_27670
OG0000472	TCONS_00051600.p1, TCONS_00050509.p1	APOSC_18349, APOSC_18348, APOSC_00700
OG0000473	TCONS_00030345.p1, TCONS_00054731.p1, TCONS_00001860.p1, TCONS_00030859.p1, TCONS_00030858.p1, TCONS_00030860.p1, TCONS_00057149.p1, TCONS_00057150.p1, TCONS_00055947.p1	APOSC_05099, APOSC_24845, APOSC_02043, APOSC_15704, APOSC_05100, APOSC_15594, APOSC_24191, APOSC_14581
OG0000474	TCONS_00019156.p1	APOSC_06626
OG0000475	TCONS_00003775.p1	APOSC_03227
OG0000476	TCONS_00015826.p1, TCONS_00015827.p1	APOSC_19907, APOSC_10161
OG0000476	TCONS_00016255.p1, TCONS_00015832.p1	APOSC_04632
OG0000476	TCONS_00014664.p1	APOSC_05340
OG0000477	TCONS_00052825.p1	APOSC_00914
OG0000477	TCONS_00056849.p1, TCONS_00056850.p1	APOSC_13603
OG0000478	TCONS_00053620.p1	APOSC_26795
OG0000479	TCONS_00000492.p1	APOSC_19125
OG0000479	TCONS_00006853.p1	APOSC_05602, APOSC_05603
OG0000480	TCONS_00050137.p1	APOSC_23759
OG0000480	TCONS_00050192.p1	APOSC_15162
OG0000480	TCONS_00050190.p1	APOSC_11842
OG0000481	TCONS_00005590.p1	APOSC_15444
OG0000481	TCONS_00015361.p1	APOSC_09024
OG0000481	TCONS_00030958.p1	APOSC_07226
OG0000482	TCONS_00010200.p1	APOSC_14643
OG0000483	TCONS_00008197.p1	APOSC_11632
OG0000483	TCONS_00015584.p1	APOSC_17821
OG0000485	TCONS_00056294.p1, TCONS_00056292.p1	APOSC_07829
OG0000485	TCONS_00035498.p1	APOSC_29014
OG0000486	TCONS_00055977.p1	APOSC_27933
OG0000486	TCONS_00031403.p1	APOSC_23293
OG0000486	TCONS_00012362.p1	APOSC_20131, APOSC_06301, APOSC_18885, APOSC_05208
OG0000487	TCONS_00018203.p1, TCONS_00017152.p1	APOSC_05499, APOSC_00762, APOSC_10037, APOSC_17459, APOSC_22887
OG0000488	TCONS_00010218.p1	APOSC_04230, APOSC_04229, APOSC_26548, APOSC_08190, APOSC_08192, APOSC_15904, APOSC_04231, APOSC_08193, APOSC_08191
OG0000489	TCONS_00018116.p1	APOSC_01890, APOSC_01889, APOSC_08483
OG0000490	TCONS_00016246.p1	APOSC_08204
OG0000491	TCONS_00044061.p1	APOSC_02630
OG0000495	TCONS_00050801.p1, TCONS_00051682.p1, TCONS_00051680.p1, TCONS_00051676.p1, TCONS_00051681.p1, TCONS_00051678.p1, TCONS_00051677.p1, TCONS_00022857.p1, TCONS_00022855.p1, TCONS_00021729.p1, TCONS_00021730.p1, TCONS_00022526.p1, TCONS_00004798.p1	APOSC_16006
OG0000495	TCONS_00006089.p1, TCONS_00006092.p1	APOSC_18778
OG0000496	TCONS_00002699.p1	APOSC_19240
OG0000496	TCONS_00019620.p1	APOSC_13732, APOSC_13731
OG0000497	TCONS_00006015.p1	APOSC_11785
OG0000497	TCONS_00016143.p1	APOSC_24966
OG0000498	TCONS_00008734.p1	APOSC_08647
OG0000499	TCONS_00004484.p1	APOSC_13003
OG0000501	TCONS_00036754.p1, TCONS_00036751.p1, TCONS_00038085.p1, TCONS_00037865.p1, TCONS_00037675.p1, TCONS_00037673.p1, TCONS_00037674.p1, TCONS_00037585.p1, TCONS_00036067.p1, TCONS_00025120.p1, TCONS_00037832.p1	APOSC_18174, APOSC_10072, APOSC_10071, APOSC_10070
OG0000502	TCONS_00024367.p1, TCONS_00024404.p1, TCONS_00024368.p1, TCONS_00025806.p1, TCONS_00025765.p1, TCONS_00025805.p1	APOSC_13737
OG0000503	TCONS_00023137.p1	APOSC_20182, APOSC_01067, APOSC_11052
OG0000504	TCONS_00041426.p1	APOSC_06827
OG0000504	TCONS_00028051.p1	APOSC_28508, APOSC_18793
OG0000505	TCONS_00031917.p1, TCONS_00031941.p1	APOSC_03312, APOSC_13727, APOSC_13726
OG0000506	TCONS_00020995.p1	APOSC_08968, APOSC_08970
OG0000508	TCONS_00056880.p1, TCONS_00056893.p1	APOSC_05722
OG0000508	TCONS_00019601.p1	APOSC_10035, APOSC_10034, APOSC_01187
OG0000509	TCONS_00043025.p1, TCONS_00038420.p1, TCONS_00049456.p1, TCONS_00008182.p1, TCONS_00003126.p1	APOSC_20798, APOSC_21566
OG0000509	TCONS_00022951.p1, TCONS_00006914.p1, TCONS_00039150.p1, TCONS_00046088.p1, TCONS_00008405.p1, TCONS_00019968.p1, TCONS_00050130.p1, TCONS_00002507.p1	APOSC_20805, APOSC_04560, APOSC_05509
OG0000509	TCONS_00004563.p1, TCONS_00041472.p1, TCONS_00054850.p1, TCONS_00015642.p1, TCONS_00050541.p1, TCONS_00040500.p1, TCONS_00033219.p1, TCONS_00053357.p1	APOSC_00507
OG0000510	TCONS_00020826.p1	APOSC_13254, APOSC_09949, APOSC_08521
OG0000511	TCONS_00025942.p1, TCONS_00025941.p1	APOSC_04210
OG0000513	TCONS_00030624.p1, TCONS_00030622.p1	APOSC_21188
OG0000515	TCONS_00037550.p1	APOSC_18973, APOSC_22528, APOSC_08425, APOSC_11404, APOSC_03268, APOSC_06129, APOSC_25779, APOSC_03503, APOSC_09118, APOSC_21512, APOSC_13179, APOSC_03267, APOSC_23560, APOSC_23565, APOSC_11787, APOSC_24998
OG0000519	TCONS_00005130.p1	APOSC_03973
OG0000520	TCONS_00004595.p1	APOSC_12202, APOSC_12203
OG0000521	TCONS_00014430.p1, TCONS_00007432.p1	APOSC_15611
OG0000521	TCONS_00011900.p1, TCONS_00040878.p1	APOSC_09518
OG0000522	TCONS_00019381.p1, TCONS_00019380.p1, TCONS_00025944.p1	APOSC_19448
OG0000522	TCONS_00025880.p1	APOSC_02708, APOSC_02709
OG0000524	TCONS_00030250.p1	APOSC_03189, APOSC_03192, APOSC_03190, APOSC_03187
OG0000525	TCONS_00016658.p1	APOSC_12074
OG0000525	TCONS_00013078.p1	APOSC_07308
OG0000526	TCONS_00041894.p1	APOSC_22142
OG0000526	TCONS_00042136.p1, TCONS_00043491.p1	APOSC_03851
OG0000526	TCONS_00015113.p1	APOSC_02116, APOSC_19965
OG0000526	TCONS_00042832.p1	APOSC_12282, APOSC_14973
OG0000528	TCONS_00050473.p1	APOSC_21072
OG0000528	TCONS_00011667.p1	APOSC_27896, APOSC_27895, APOSC_27894
OG0000528	TCONS_00039151.p1, TCONS_00039158.p1	APOSC_10006
OG0000529	TCONS_00014944.p1	APOSC_19112, APOSC_19113, APOSC_19111
OG0000529	TCONS_00051513.p1	APOSC_23098
OG0000530	TCONS_00054317.p1	APOSC_02543, APOSC_02542, APOSC_23277
OG0000532	TCONS_00010389.p1, TCONS_00010391.p1, TCONS_00010388.p1, TCONS_00010394.p1, TCONS_00010393.p1	APOSC_22447, APOSC_22554, APOSC_21968, APOSC_00030, APOSC_23439
OG0000532	TCONS_00010386.p1	APOSC_03161, APOSC_27092
OG0000533	TCONS_00044819.p1, TCONS_00044820.p1, TCONS_00017734.p1, TCONS_00017733.p1, TCONS_00017732.p1	APOSC_09993, APOSC_09995, APOSC_16249, APOSC_21983
OG0000533	TCONS_00049670.p1	APOSC_18676
OG0000534	TCONS_00056562.p1	APOSC_19109, APOSC_19108, APOSC_19110
OG0000534	TCONS_00012237.p1	APOSC_25538, APOSC_15159
OG0000535	TCONS_00017649.p1, TCONS_00017615.p1, TCONS_00018400.p1	APOSC_21669, APOSC_19864, APOSC_19863
OG0000535	TCONS_00017619.p1, TCONS_00017655.p1, TCONS_00017650.p1, TCONS_00017616.p1, TCONS_00018399.p1, TCONS_00017019.p1, TCONS_00017021.p1, TCONS_00017017.p1	APOSC_26268, APOSC_12179
OG0000536	TCONS_00049181.p1, TCONS_00049164.p1, TCONS_00049190.p1, TCONS_00049178.p1, TCONS_00049162.p1, TCONS_00049163.p1, TCONS_00049165.p1, TCONS_00049192.p1, TCONS_00049193.p1, TCONS_00049168.p1, TCONS_00049191.p1, TCONS_00047840.p1, TCONS_00047829.p1	APOSC_04456, APOSC_07228, APOSC_07227, APOSC_02760
OG0000537	TCONS_00021934.p1	APOSC_28746
OG0000537	TCONS_00020895.p1	APOSC_14690
OG0000538	TCONS_00057157.p1	APOSC_00020, APOSC_00021, APOSC_00019
OG0000541	TCONS_00053110.p1	APOSC_12217
OG0000542	TCONS_00031701.p1	APOSC_25376
OG0000544	TCONS_00042715.p1	APOSC_22312
OG0000544	TCONS_00053426.p1	APOSC_16943
OG0000544	TCONS_00030309.p1	APOSC_15455
OG0000545	TCONS_00011122.p1	APOSC_27316
OG0000545	TCONS_00010058.p1	APOSC_23063
OG0000546	TCONS_00011435.p1, TCONS_00011434.p1	APOSC_12517
OG0000546	TCONS_00008901.p1, TCONS_00007684.p1, TCONS_00054150.p1, TCONS_00054189.p1, TCONS_00007686.p1	APOSC_09803
OG0000547	TCONS_00020603.p1, TCONS_00020602.p1, TCONS_00019558.p1, TCONS_00019384.p1, TCONS_00049485.p1, TCONS_00049486.p1	APOSC_12378, APOSC_18819
OG0000547	TCONS_00048152.p1, TCONS_00024937.p1, TCONS_00049475.p1	APOSC_18803, APOSC_18802
OG0000548	TCONS_00026418.p1, TCONS_00026417.p1	APOSC_19082
OG0000548	TCONS_00011838.p1	APOSC_15990
OG0000548	TCONS_00049725.p1	APOSC_28441
OG0000549	TCONS_00028444.p1, TCONS_00028445.p1, TCONS_00028447.p1	APOSC_04931, APOSC_21216
OG0000549	TCONS_00029502.p1	APOSC_12322
OG0000550	TCONS_00003629.p1	APOSC_04523
OG0000550	TCONS_00018437.p1	APOSC_26613
OG0000551	TCONS_00046148.p1	APOSC_25334
OG0000552	TCONS_00051707.p1	APOSC_17802
OG0000552	TCONS_00043405.p1	APOSC_24689
OG0000553	TCONS_00035272.p2, TCONS_00034957.p2	APOSC_24608
OG0000553	TCONS_00013171.p1	APOSC_24201
OG0000554	TCONS_00054892.p1	APOSC_16563
OG0000555	TCONS_00031924.p1	APOSC_04823, APOSC_20487, APOSC_11851, APOSC_08337
OG0000555	TCONS_00040284.p1, TCONS_00000626.p1	APOSC_04200
OG0000555	TCONS_00038669.p1, TCONS_00002753.p1, TCONS_00031925.p1, TCONS_00041370.p1, TCONS_00021157.p1, TCONS_00032327.p1, TCONS_00003865.p1, TCONS_00015535.p1, TCONS_00032583.p1, TCONS_00032511.p1, TCONS_00045442.p1, TCONS_00027667.p1, TCONS_00003864.p1, TCONS_00039651.p1	APOSC_18967
OG0000560	TCONS_00050536.p1, TCONS_00050533.p1, TCONS_00010531.p1, TCONS_00012199.p1	APOSC_00424
OG0000560	TCONS_00010924.p1	APOSC_21581, APOSC_09687, APOSC_24780, APOSC_09685, APOSC_09686, APOSC_27748, APOSC_11056
OG0000560	TCONS_00051476.p1	APOSC_22346
OG0000561	TCONS_00011481.p1, TCONS_00011480.p1	APOSC_03200, APOSC_16141
OG0000564	TCONS_00010212.p1	APOSC_03259
OG0000564	TCONS_00009806.p1	APOSC_19514
OG0000565	TCONS_00015264.p1, TCONS_00015263.p1, TCONS_00015261.p1, TCONS_00015265.p1, TCONS_00015272.p1, TCONS_00015266.p1, TCONS_00015267.p1, TCONS_00015270.p1, TCONS_00016348.p1, TCONS_00016346.p1, TCONS_00016347.p1, TCONS_00016344.p1, TCONS_00016345.p1, TCONS_00015274.p1, TCONS_00015821.p1, TCONS_00015820.p1, TCONS_00015823.p1	APOSC_17072, APOSC_00334, APOSC_26203, APOSC_28466, APOSC_21207, APOSC_07361
OG0000566	TCONS_00020313.p1	APOSC_11934, APOSC_11935
OG0000566	TCONS_00006656.p1	APOSC_15450
OG0000567	TCONS_00053726.p1, TCONS_00052633.p1, TCONS_00002536.p1	APOSC_14517
OG0000567	TCONS_00029665.p1, TCONS_00028027.p1	APOSC_03648
OG0000567	TCONS_00052701.p1	APOSC_00240
OG0000568	TCONS_00012375.p1	APOSC_02674
OG0000568	TCONS_00043226.p1, TCONS_00016148.p1	APOSC_17317
OG0000568	TCONS_00018921.p1, TCONS_00039383.p1, TCONS_00032287.p1	APOSC_04033, APOSC_04828
OG0000569	TCONS_00028617.p1	APOSC_15256
OG0000570	TCONS_00047873.p1	APOSC_04408
OG0000570	TCONS_00047871.p1	APOSC_28456
OG0000571	TCONS_00041203.p1	APOSC_02395
OG0000572	TCONS_00003540.p1	APOSC_00810
OG0000572	TCONS_00051108.p1, TCONS_00051073.p1	APOSC_09082
OG0000573	TCONS_00051396.p1	APOSC_00916
OG0000573	TCONS_00028054.p1	APOSC_06381
OG0000574	TCONS_00014265.p1	APOSC_08284
OG0000574	TCONS_00014282.p1	APOSC_25605
OG0000574	TCONS_00015177.p1	APOSC_12973
OG0000575	TCONS_00056676.p1, TCONS_00056668.p1	APOSC_04878, APOSC_04901, APOSC_04877
OG0000576	TCONS_00020537.p1	APOSC_14912, APOSC_14911
OG0000577	TCONS_00027784.p1, TCONS_00027783.p1	APOSC_05295, APOSC_10169, APOSC_05294, APOSC_21965, APOSC_21734, APOSC_15305, APOSC_01945, APOSC_01944
OG0000578	TCONS_00011983.p1	APOSC_19019
OG0000579	TCONS_00047924.p1, TCONS_00047936.p1	APOSC_16538
OG0000581	TCONS_00010068.p1	APOSC_25720
OG0000581	TCONS_00010067.p1	APOSC_28928
OG0000582	TCONS_00015865.p1	APOSC_22258, APOSC_19007, APOSC_19006
OG0000583	TCONS_00000895.p1	APOSC_07446, APOSC_07447
OG0000584	TCONS_00015392.p1, TCONS_00015416.p1	APOSC_13816, APOSC_28295, APOSC_10155, APOSC_26093, APOSC_26092
OG0000586	TCONS_00035934.p1	APOSC_22177, APOSC_09041, APOSC_22806
OG0000587	TCONS_00022545.p1	APOSC_07501
OG0000587	TCONS_00010544.p1	APOSC_00084
OG0000588	TCONS_00053411.p1	APOSC_14978
OG0000588	TCONS_00001171.p1	APOSC_23369
OG0000589	TCONS_00023963.p1	APOSC_07116, APOSC_07115, APOSC_01961
OG0000590	TCONS_00002842.p1, TCONS_00002855.p1	APOSC_14417
OG0000590	TCONS_00007322.p1	APOSC_05832
OG0000591	TCONS_00012323.p1	APOSC_29125, APOSC_25553
OG0000591	TCONS_00022884.p1	APOSC_18730
OG0000592	TCONS_00015543.p1	APOSC_07367
OG0000593	TCONS_00014283.p1	APOSC_19192
OG0000593	TCONS_00008464.p1	APOSC_02138
OG0000594	TCONS_00048592.p1	APOSC_27194
OG0000596	TCONS_00048933.p1	APOSC_15470
OG0000596	TCONS_00043763.p1, TCONS_00049763.p1, TCONS_00049767.p1	APOSC_26682, APOSC_28214, APOSC_19952, APOSC_29167, APOSC_14150, APOSC_15531, APOSC_16391, APOSC_18786, APOSC_07967, APOSC_27159, APOSC_03166
OG0000597	TCONS_00005133.p1	APOSC_18654, APOSC_09238
OG0000597	TCONS_00032508.p1	APOSC_11831
OG0000598	TCONS_00029191.p1, TCONS_00029187.p1, TCONS_00029189.p1, TCONS_00025983.p1	APOSC_08053, APOSC_20877, APOSC_20878, APOSC_15439, APOSC_00786, APOSC_28327, APOSC_10283, APOSC_07121, APOSC_07120, APOSC_23297, APOSC_22878, APOSC_08206
OG0000598	TCONS_00029185.p1, TCONS_00007892.p1	APOSC_14260
OG0000599	TCONS_00002220.p1, TCONS_00002217.p1	APOSC_02121
OG0000599	TCONS_00002219.p1	APOSC_00956
OG0000599	TCONS_00021697.p1, TCONS_00039482.p1, TCONS_00039476.p1, TCONS_00039475.p1, TCONS_00023624.p1, TCONS_00039481.p1, TCONS_00039474.p1, TCONS_00040477.p1, TCONS_00039477.p1	APOSC_29075
OG0000600	TCONS_00000259.p1	APOSC_09338
OG0000602	TCONS_00020864.p1	APOSC_07302
OG0000602	TCONS_00021886.p1	APOSC_16886
OG0000603	TCONS_00010667.p1	APOSC_11168
OG0000604	TCONS_00009810.p1	APOSC_28543, APOSC_28930, APOSC_08014, APOSC_08012
OG0000607	TCONS_00036408.p1	APOSC_06777, APOSC_06776, APOSC_06774, APOSC_06778, APOSC_06775
OG0000608	TCONS_00041690.p1	APOSC_28336, APOSC_00407, APOSC_19889
OG0000609	TCONS_00009827.p1	APOSC_21629
OG0000609	TCONS_00003985.p1	APOSC_15758
OG0000610	TCONS_00029610.p1	APOSC_23349, APOSC_23350
OG0000611	TCONS_00043712.p1	APOSC_10183
OG0000611	TCONS_00008633.p1	APOSC_21101
OG0000612	TCONS_00026134.p1	APOSC_01590
OG0000612	TCONS_00008817.p1	APOSC_11557
OG0000613	TCONS_00018679.p1, TCONS_00017693.p1	APOSC_03778
OG0000613	TCONS_00028346.p1	APOSC_26003
