#Name (cmd = mergePeaks /home/ska/aperpos/projects/ptychodera_cisreg_development/outputs/homer/results_atac_clusters/homer_output_pfla_ATAC_cluster_2/bg.clean.pos /home/ska/aperpos/projects/ptychodera_cisreg_development/outputs/homer/results_atac_clusters/homer_output_pfla_ATAC_cluster_2/target.clean..pos -d 200 -cobound 1 -prefix /home/ska/aperpos/projects/ptychodera_cisreg_development/outputs/homer/results_atac_clusters/homer_output_pfla_ATAC_cluster_2/0.730384848387079.2.tmp)	chr	start	end	strand	stat	stat2	/home/ska/aperpos/projects/ptychodera_cisreg_development/outputs/homer/results_atac_clusters/homer_output_pfla_ATAC_cluster_2/target.clean..pos
BGpeak26953	Scaffold_16_1_contigs	8364709	8365245	+	0.000	0.000	peak26953
BGpeak26972	Scaffold_16_1_contigs	8757392	8757989	+	0.000	0.000	peak26972
BGpeak26973	Scaffold_16_1_contigs	8770060	8770555	+	0.000	0.000	peak26973
BGpeak26982	Scaffold_16_1_contigs	8800177	8800600	+	0.000	0.000	peak26982
BGpeak61327	Scaffold_4_1_contigs	24735807	24736337	+	0.000	0.000	peak61327
BGpeak61348	Scaffold_4_1_contigs	25045240	25046069	+	0.000	0.000	peak61348
BGpeak61415	Scaffold_4_1_contigs	26025095	26025410	+	0.000	0.000	peak61415
BGpeak61421	Scaffold_4_1_contigs	26065886	26066458	+	0.000	0.000	peak61421
BGpeak61631	Scaffold_4_1_contigs	30468473	30468668	+	0.000	0.000	peak61631
BGpeak61678	Scaffold_4_1_contigs	30677922	30678306	+	0.000	0.000	peak61678
BGpeak61687	Scaffold_4_1_contigs	30752503	30753160	+	0.000	0.000	peak61687
BGpeak61721	Scaffold_4_1_contigs	31217253	31217565	+	0.000	0.000	peak61721
BGpeak61825	Scaffold_4_1_contigs	31749727	31749967	+	0.000	0.000	peak61825
BGpeak61906	Scaffold_4_1_contigs	33131406	33131839	+	0.000	0.000	peak61906
BGpeak61939	Scaffold_4_1_contigs	33312379	33312649	+	0.000	0.000	peak61939
BGpeak61957	Scaffold_4_1_contigs	33449382	33449662	+	0.000	0.000	peak61957
BGpeak61959	Scaffold_4_1_contigs	33459287	33459810	+	0.000	0.000	peak61959
BGpeak61996	Scaffold_4_1_contigs	33687519	33687863	+	0.000	0.000	peak61996
BGpeak79014	Scaffold_9_1_contigs	2471185	2471887	+	0.000	0.000	peak79014
BGpeak79048	Scaffold_9_1_contigs	2906785	2907235	+	0.000	0.000	peak79048
BGpeak79066	Scaffold_9_1_contigs	3081847	3082378	+	0.000	0.000	peak79066
BGpeak79075	Scaffold_9_1_contigs	3238885	3239322	+	0.000	0.000	peak79075
BGpeak79078	Scaffold_9_1_contigs	3254932	3255207	+	0.000	0.000	peak79078
BGpeak79127	Scaffold_9_1_contigs	3627861	3628171	+	0.000	0.000	peak79127
BGpeak79150	Scaffold_9_1_contigs	3790427	3790751	+	0.000	0.000	peak79150
BGpeak79192	Scaffold_9_1_contigs	4068866	4069168	+	0.000	0.000	peak79192
BGpeak79228	Scaffold_9_1_contigs	4831542	4831806	+	0.000	0.000	peak79228
BGpeak79239	Scaffold_9_1_contigs	4904643	4904902	+	0.000	0.000	peak79239
BGpeak79329	Scaffold_9_1_contigs	6472200	6472477	+	0.000	0.000	peak79329
BGpeak79333	Scaffold_9_1_contigs	6508701	6509325	+	0.000	0.000	peak79333
BGpeak79340	Scaffold_9_1_contigs	6567305	6567594	+	0.000	0.000	peak79340
BGpeak79461	Scaffold_9_1_contigs	8690640	8690915	+	0.000	0.000	peak79461
BGpeak79542	Scaffold_9_1_contigs	10891485	10891800	+	0.000	0.000	peak79542
BGpeak79543	Scaffold_9_1_contigs	10892061	10892248	+	0.000	0.000	peak79543
BGpeak79566	Scaffold_9_1_contigs	11048484	11048730	+	0.000	0.000	peak79566
BGpeak79621	Scaffold_9_1_contigs	11974115	11974428	+	0.000	0.000	peak79621
BGpeak79629	Scaffold_9_1_contigs	12140784	12140991	+	0.000	0.000	peak79629
BGpeak79649	Scaffold_9_1_contigs	12460993	12461304	+	0.000	0.000	peak79649
BGpeak79672	Scaffold_9_1_contigs	13265853	13266174	+	0.000	0.000	peak79672
BGpeak79696	Scaffold_9_1_contigs	13642979	13643220	+	0.000	0.000	peak79696
BGpeak79827	Scaffold_9_1_contigs	15310104	15310528	+	0.000	0.000	peak79827
BGpeak79893	Scaffold_9_1_contigs	16053185	16053479	+	0.000	0.000	peak79893
BGpeak79905	Scaffold_9_1_contigs	16165290	16165540	+	0.000	0.000	peak79905
BGpeak79917	Scaffold_9_1_contigs	16284195	16284431	+	0.000	0.000	peak79917
BGpeak79997	Scaffold_9_1_contigs	17030737	17031021	+	0.000	0.000	peak79997
BGpeak8010	Scaffold_1_1_contigs	29530342	29530648	+	0.000	0.000	peak8010
BGpeak8082	Scaffold_1_1_contigs	30439963	30440347	+	0.000	0.000	peak8082
BGpeak8202	Scaffold_1_1_contigs	33522962	33523229	+	0.000	0.000	peak8202
BGpeak8223	Scaffold_1_1_contigs	34507452	34507648	+	0.000	0.000	peak8223
BGpeak8284	Scaffold_1_1_contigs	35626069	35626296	+	0.000	0.000	peak8284
BGpeak8286	Scaffold_1_1_contigs	35629858	35630613	+	0.000	0.000	peak8286
BGpeak8301	Scaffold_1_1_contigs	35851075	35851284	+	0.000	0.000	peak8301
BGpeak8302	Scaffold_1_1_contigs	35855620	35855802	+	0.000	0.000	peak8302
BGpeak8347	Scaffold_1_1_contigs	37781233	37781614	+	0.000	0.000	peak8347
BGpeak8350	Scaffold_1_1_contigs	37795445	37795776	+	0.000	0.000	peak8350
BGpeak8414	Scaffold_1_1_contigs	38841833	38842233	+	0.000	0.000	peak8414
BGpeak8429	Scaffold_1_1_contigs	38914748	38915452	+	0.000	0.000	peak8429
BGpeak8493	Scaffold_1_1_contigs	40231061	40231610	+	0.000	0.000	peak8493
BGpeak27022	Scaffold_16_1_contigs	9010994	9011542	+	0.000	0.000	peak27022
BGpeak27090	Scaffold_16_1_contigs	9609152	9609355	+	0.000	0.000	peak27090
BGpeak27099	Scaffold_16_1_contigs	9624733	9624962	+	0.000	0.000	peak27099
BGpeak8545	Scaffold_1_1_contigs	40922051	40922273	+	0.000	0.000	peak8545
BGpeak27100	Scaffold_16_1_contigs	9625087	9625364	+	0.000	0.000	peak27100
BGpeak8602	Scaffold_1_1_contigs	41299348	41299623	+	0.000	0.000	peak8602
BGpeak8604	Scaffold_1_1_contigs	41309084	41309947	+	0.000	0.000	peak8604
BGpeak8616	Scaffold_1_1_contigs	42369260	42369517	+	0.000	0.000	peak8616
BGpeak8666	Scaffold_1_1_contigs	43044776	43045236	+	0.000	0.000	peak8666
BGpeak27222	Scaffold_16_1_contigs	11320815	11321236	+	0.000	0.000	peak27222
BGpeak27266	Scaffold_16_1_contigs	11881926	11882278	+	0.000	0.000	peak27266
BGpeak8702	Scaffold_1_1_contigs	43318270	43318796	+	0.000	0.000	peak8702
BGpeak8707	Scaffold_1_1_contigs	43324237	43324549	+	0.000	0.000	peak8707
BGpeak8749	Scaffold_1_1_contigs	43692005	43692499	+	0.000	0.000	peak8749
BGpeak8751	Scaffold_1_1_contigs	43728100	43728448	+	0.000	0.000	peak8751
BGpeak27312	Scaffold_16_1_contigs	12156942	12157387	+	0.000	0.000	peak27312
BGpeak27329	Scaffold_16_1_contigs	12336562	12337095	+	0.000	0.000	peak27329
BGpeak8830	Scaffold_1_1_contigs	44427963	44428371	+	0.000	0.000	peak8830
BGpeak8833	Scaffold_1_1_contigs	44450111	44450339	+	0.000	0.000	peak8833
BGpeak27415	Scaffold_16_1_contigs	13122779	13123009	+	0.000	0.000	peak27415
BGpeak27425	Scaffold_16_1_contigs	13191099	13191468	+	0.000	0.000	peak27425
BGpeak27443	Scaffold_16_1_contigs	13309605	13309830	+	0.000	0.000	peak27443
BGpeak27466	Scaffold_16_1_contigs	13443939	13444186	+	0.000	0.000	peak27466
BGpeak27529	Scaffold_16_1_contigs	14455486	14455932	+	0.000	0.000	peak27529
BGpeak27536	Scaffold_16_1_contigs	14480852	14481153	+	0.000	0.000	peak27536
BGpeak27540	Scaffold_16_1_contigs	14502538	14503082	+	0.000	0.000	peak27540
BGpeak27545	Scaffold_16_1_contigs	14544764	14545007	+	0.000	0.000	peak27545
BGpeak27586	Scaffold_16_1_contigs	14761936	14762237	+	0.000	0.000	peak27586
BGpeak27618	Scaffold_16_1_contigs	15008578	15009082	+	0.000	0.000	peak27618
BGpeak27644	Scaffold_16_1_contigs	15242089	15242441	+	0.000	0.000	peak27644
BGpeak27648	Scaffold_16_1_contigs	15251632	15251882	+	0.000	0.000	peak27648
BGpeak27659	Scaffold_16_1_contigs	15283847	15284188	+	0.000	0.000	peak27659
BGpeak27690	Scaffold_16_1_contigs	15356961	15357208	+	0.000	0.000	peak27690
BGpeak62020	Scaffold_4_1_contigs	33857955	33858342	+	0.000	0.000	peak62020
BGpeak62022	Scaffold_4_1_contigs	33865567	33865831	+	0.000	0.000	peak62022
BGpeak27703	Scaffold_16_1_contigs	15393366	15393844	+	0.000	0.000	peak27703
BGpeak27716	Scaffold_16_1_contigs	15439066	15439911	+	0.000	0.000	peak27716
BGpeak27726	Scaffold_16_1_contigs	15464317	15464567	+	0.000	0.000	peak27726
BGpeak62060	Scaffold_4_1_contigs	34391932	34392236	+	0.000	0.000	peak62060
BGpeak62063	Scaffold_4_1_contigs	34402219	34402507	+	0.000	0.000	peak62063
BGpeak27750	Scaffold_16_1_contigs	15650785	15651228	+	0.000	0.000	peak27750
BGpeak62086	Scaffold_4_1_contigs	34541086	34541331	+	0.000	0.000	peak62086
BGpeak62101	Scaffold_4_1_contigs	34690913	34691193	+	0.000	0.000	peak62101
BGpeak62115	Scaffold_4_1_contigs	34783994	34784271	+	0.000	0.000	peak62115
BGpeak62116	Scaffold_4_1_contigs	34784515	34784897	+	0.000	0.000	peak62116
BGpeak62157	Scaffold_4_1_contigs	34963505	34963806	+	0.000	0.000	peak62157
BGpeak62158	Scaffold_4_1_contigs	34964017	34964439	+	0.000	0.000	peak62158
BGpeak62159	Scaffold_4_1_contigs	34965602	34966042	+	0.000	0.000	peak62159
BGpeak27870	Scaffold_16_1_contigs	16666485	16666868	+	0.000	0.000	peak27870
BGpeak27899	Scaffold_16_1_contigs	16890751	16891136	+	0.000	0.000	peak27899
BGpeak62227	Scaffold_4_1_contigs	35940181	35940621	+	0.000	0.000	peak62227
BGpeak62237	Scaffold_4_1_contigs	36030064	36030749	+	0.000	0.000	peak62237
BGpeak62250	Scaffold_4_1_contigs	36169021	36169451	+	0.000	0.000	peak62250
BGpeak62254	Scaffold_4_1_contigs	36193681	36194190	+	0.000	0.000	peak62254
BGpeak27927	Scaffold_16_1_contigs	17249408	17249839	+	0.000	0.000	peak27927
BGpeak27953	Scaffold_16_1_contigs	17639317	17639625	+	0.000	0.000	peak27953
BGpeak62298	Scaffold_4_1_contigs	36518527	36518737	+	0.000	0.000	peak62298
BGpeak27980	Scaffold_16_1_contigs	17858453	17858876	+	0.000	0.000	peak27980
BGpeak62322	Scaffold_4_1_contigs	36617893	36618320	+	0.000	0.000	peak62322
BGpeak62324	Scaffold_4_1_contigs	36619394	36619845	+	0.000	0.000	peak62324
BGpeak62326	Scaffold_4_1_contigs	36621389	36621610	+	0.000	0.000	peak62326
BGpeak62429	Scaffold_4_1_contigs	37265715	37265975	+	0.000	0.000	peak62429
BGpeak62432	Scaffold_4_1_contigs	37306635	37307065	+	0.000	0.000	peak62432
BGpeak62435	Scaffold_4_1_contigs	37317624	37317824	+	0.000	0.000	peak62435
BGpeak62447	Scaffold_4_1_contigs	37452695	37453031	+	0.000	0.000	peak62447
BGpeak62448	Scaffold_4_1_contigs	37455489	37455937	+	0.000	0.000	peak62448
BGpeak62454	Scaffold_4_1_contigs	37501968	37502234	+	0.000	0.000	peak62454
BGpeak62505	Scaffold_4_1_contigs	38067358	38067903	+	0.000	0.000	peak62505
BGpeak62624	Scaffold_4_1_contigs	39406697	39407040	+	0.000	0.000	peak62624
BGpeak62630	Scaffold_4_1_contigs	39419789	39420169	+	0.000	0.000	peak62630
BGpeak62646	Scaffold_4_1_contigs	39540760	39541007	+	0.000	0.000	peak62646
BGpeak62663	Scaffold_4_1_contigs	40015698	40015935	+	0.000	0.000	peak62663
BGpeak62685	Scaffold_4_1_contigs	40127154	40127538	+	0.000	0.000	peak62685
BGpeak62847	Scaffold_4_1_contigs	41376055	41376425	+	0.000	0.000	peak62847
BGpeak62849	Scaffold_4_1_contigs	41378340	41378735	+	0.000	0.000	peak62849
BGpeak62868	Scaffold_4_1_contigs	41596321	41596582	+	0.000	0.000	peak62868
BGpeak62939	Scaffold_4_1_contigs	42447914	42448307	+	0.000	0.000	peak62939
BGpeak62958	Scaffold_4_1_contigs	42498153	42498512	+	0.000	0.000	peak62958
BGpeak62961	Scaffold_4_1_contigs	42511592	42512259	+	0.000	0.000	peak62961
BGpeak62962	Scaffold_4_1_contigs	42512395	42512910	+	0.000	0.000	peak62962
BGpeak62991	Scaffold_4_1_contigs	42747601	42747838	+	0.000	0.000	peak62991
BGpeak10008	Scaffold_12_1_contigs	2097085	2097429	+	0.000	0.000	peak10008
BGpeak10040	Scaffold_12_1_contigs	2679398	2679612	+	0.000	0.000	peak10040
BGpeak10121	Scaffold_12_1_contigs	3937745	3938767	+	0.000	0.000	peak10121
BGpeak10175	Scaffold_12_1_contigs	4506039	4506354	+	0.000	0.000	peak10175
BGpeak10189	Scaffold_12_1_contigs	4539202	4539526	+	0.000	0.000	peak10189
BGpeak10195	Scaffold_12_1_contigs	4555750	4556013	+	0.000	0.000	peak10195
BGpeak10199	Scaffold_12_1_contigs	4559023	4559365	+	0.000	0.000	peak10199
BGpeak10230	Scaffold_12_1_contigs	4712602	4712834	+	0.000	0.000	peak10230
BGpeak10267	Scaffold_12_1_contigs	5069060	5069278	+	0.000	0.000	peak10267
BGpeak10290	Scaffold_12_1_contigs	5395946	5396218	+	0.000	0.000	peak10290
BGpeak10334	Scaffold_12_1_contigs	5811349	5811758	+	0.000	0.000	peak10334
BGpeak10510	Scaffold_12_1_contigs	7624848	7625566	+	0.000	0.000	peak10510
BGpeak10542	Scaffold_12_1_contigs	7912370	7913244	+	0.000	0.000	peak10542
BGpeak10571	Scaffold_12_1_contigs	8115751	8115970	+	0.000	0.000	peak10571
BGpeak10572	Scaffold_12_1_contigs	8116422	8117005	+	0.000	0.000	peak10572
BGpeak10610	Scaffold_12_1_contigs	8833662	8834196	+	0.000	0.000	peak10610
BGpeak10674	Scaffold_12_1_contigs	10275653	10276012	+	0.000	0.000	peak10674
BGpeak9018	Scaffold_1_1_contigs	46597241	46597448	+	0.000	0.000	peak9018
BGpeak9020	Scaffold_1_1_contigs	46599768	46600013	+	0.000	0.000	peak9020
BGpeak9042	Scaffold_1_1_contigs	46707478	46707742	+	0.000	0.000	peak9042
BGpeak9047	Scaffold_1_1_contigs	46741588	46741924	+	0.000	0.000	peak9047
BGpeak9051	Scaffold_1_1_contigs	46765486	46765893	+	0.000	0.000	peak9051
BGpeak9092	Scaffold_1_1_contigs	47144307	47144658	+	0.000	0.000	peak9092
BGpeak10709	Scaffold_12_1_contigs	10560262	10560546	+	0.000	0.000	peak10709
BGpeak10719	Scaffold_12_1_contigs	10635201	10635558	+	0.000	0.000	peak10719
BGpeak10725	Scaffold_12_1_contigs	10660090	10660274	+	0.000	0.000	peak10725
BGpeak10726	Scaffold_12_1_contigs	10660895	10661154	+	0.000	0.000	peak10726
BGpeak10729	Scaffold_12_1_contigs	10670112	10670574	+	0.000	0.000	peak10729
BGpeak9107	Scaffold_1_1_contigs	47189940	47190450	+	0.000	0.000	peak9107
BGpeak9112	Scaffold_1_1_contigs	47194237	47194535	+	0.000	0.000	peak9112
BGpeak9113	Scaffold_1_1_contigs	47198265	47198783	+	0.000	0.000	peak9113
BGpeak9114	Scaffold_1_1_contigs	47200333	47201237	+	0.000	0.000	peak9114
BGpeak10801	Scaffold_12_1_contigs	11163224	11163444	+	0.000	0.000	peak10801
BGpeak10857	Scaffold_12_1_contigs	11438742	11439061	+	0.000	0.000	peak10857
BGpeak10883	Scaffold_12_1_contigs	11547110	11547419	+	0.000	0.000	peak10883
BGpeak10884	Scaffold_12_1_contigs	11565126	11565403	+	0.000	0.000	peak10884
BGpeak9207	Scaffold_1_1_contigs	48443667	48444364	+	0.000	0.000	peak9207
BGpeak9246	Scaffold_1_1_contigs	49041288	49041501	+	0.000	0.000	peak9246
BGpeak9256	Scaffold_1_1_contigs	49096889	49097383	+	0.000	0.000	peak9256
BGpeak9296	Scaffold_1_1_contigs	49566361	49567013	+	0.000	0.000	peak9296
BGpeak10907	Scaffold_12_1_contigs	11753325	11753618	+	0.000	0.000	peak10907
BGpeak9304	Scaffold_1_1_contigs	49624651	49625043	+	0.000	0.000	peak9304
BGpeak9347	Scaffold_1_1_contigs	50022753	50023085	+	0.000	0.000	peak9347
BGpeak9357	Scaffold_1_1_contigs	50068170	50068345	+	0.000	0.000	peak9357
BGpeak9408	Scaffold_1_1_contigs	52090348	52090630	+	0.000	0.000	peak9408
BGpeak9422	Scaffold_1_1_contigs	52375495	52375964	+	0.000	0.000	peak9422
BGpeak9423	Scaffold_1_1_contigs	52376058	52376380	+	0.000	0.000	peak9423
BGpeak9435	Scaffold_1_1_contigs	52444744	52444980	+	0.000	0.000	peak9435
BGpeak9473	Scaffold_1_1_contigs	52999784	53000007	+	0.000	0.000	peak9473
BGpeak9482	Scaffold_1_1_contigs	53205444	53205784	+	0.000	0.000	peak9482
BGpeak28006	Scaffold_16_1_contigs	17956274	17956649	+	0.000	0.000	peak28006
BGpeak28068	Scaffold_16_1_contigs	19772583	19773222	+	0.000	0.000	peak28068
BGpeak9504	Scaffold_1_1_contigs	53500668	53501428	+	0.000	0.000	peak9504
BGpeak9576	Scaffold_1_1_contigs	54584937	54585274	+	0.000	0.000	peak9576
BGpeak28146	Scaffold_16_1_contigs	20473756	20474157	+	0.000	0.000	peak28146
BGpeak28148	Scaffold_16_1_contigs	20476587	20477131	+	0.000	0.000	peak28148
BGpeak28187	Scaffold_16_1_contigs	20995675	20995994	+	0.000	0.000	peak28187
BGpeak28236	Scaffold_16_1_contigs	21267512	21267863	+	0.000	0.000	peak28236
BGpeak28284	Scaffold_16_1_contigs	21646362	21646732	+	0.000	0.000	peak28284
BGpeak9702	Scaffold_1_1_contigs	58690041	58690282	+	0.000	0.000	peak9702
BGpeak9739	Scaffold_1_1_contigs	60400897	60401140	+	0.000	0.000	peak9739
BGpeak9783	Scaffold_1_1_contigs	61848005	61848282	+	0.000	0.000	peak9783
BGpeak9787	Scaffold_1_1_contigs	61872020	61872351	+	0.000	0.000	peak9787
BGpeak28374	Scaffold_16_1_contigs	22343478	22344207	+	0.000	0.000	peak28374
BGpeak28375	Scaffold_16_1_contigs	22345568	22345990	+	0.000	0.000	peak28375
BGpeak9813	Scaffold_1_1_contigs	62188325	62189546	+	0.000	0.000	peak9813
BGpeak9857	Scaffold_12_1_contigs	248916	249343	+	0.000	0.000	peak9857
BGpeak9866	Scaffold_12_1_contigs	407270	407624	+	0.000	0.000	peak9866
BGpeak9925	Scaffold_12_1_contigs	935240	935751	+	0.000	0.000	peak9925
BGpeak9975	Scaffold_12_1_contigs	1426505	1426980	+	0.000	0.000	peak9975
BGpeak9982	Scaffold_12_1_contigs	1458619	1459095	+	0.000	0.000	peak9982
BGpeak9993	Scaffold_12_1_contigs	1496137	1496416	+	0.000	0.000	peak9993
BGpeak28527	Scaffold_16_1_contigs	23752317	23752933	+	0.000	0.000	peak28527
BGpeak28535	Scaffold_16_1_contigs	23806998	23807450	+	0.000	0.000	peak28535
BGpeak28645	Scaffold_16_1_contigs	26203723	26203999	+	0.000	0.000	peak28645
BGpeak28663	Scaffold_16_1_contigs	26526061	26526407	+	0.000	0.000	peak28663
BGpeak28676	Scaffold_16_1_contigs	26620214	26620975	+	0.000	0.000	peak28676
BGpeak28773	Scaffold_16_1_contigs	28078187	28078632	+	0.000	0.000	peak28773
BGpeak28785	Scaffold_16_1_contigs	28189288	28189673	+	0.000	0.000	peak28785
BGpeak63103	Scaffold_4_1_contigs	43534813	43535589	+	0.000	0.000	peak63103
BGpeak63150	Scaffold_4_1_contigs	43905657	43905897	+	0.000	0.000	peak63150
BGpeak63167	Scaffold_4_1_contigs	44063681	44063910	+	0.000	0.000	peak63167
BGpeak28855	Scaffold_16_1_contigs	29890889	29891626	+	0.000	0.000	peak28855
BGpeak28861	Scaffold_16_1_contigs	29928029	29928246	+	0.000	0.000	peak28861
BGpeak63199	Scaffold_4_1_contigs	44270014	44270293	+	0.000	0.000	peak63199
BGpeak63217	Scaffold_4_1_contigs	44378069	44378392	+	0.000	0.000	peak63217
BGpeak63220	Scaffold_4_1_contigs	44399476	44399998	+	0.000	0.000	peak63220
BGpeak63254	Scaffold_4_1_contigs	44824797	44825260	+	0.000	0.000	peak63254
BGpeak28960	Scaffold_16_1_contigs	31039307	31039895	+	0.000	0.000	peak28960
BGpeak63321	Scaffold_4_1_contigs	45558077	45558547	+	0.000	0.000	peak63321
BGpeak63419	Scaffold_4_1_contigs	46629440	46629901	+	0.000	0.000	peak63419
BGpeak63460	Scaffold_4_1_contigs	46886120	46886339	+	0.000	0.000	peak63460
BGpeak63472	Scaffold_4_1_contigs	46929775	46930187	+	0.000	0.000	peak63472
BGpeak63489	Scaffold_4_1_contigs	47088062	47088317	+	0.000	0.000	peak63489
BGpeak63492	Scaffold_4_1_contigs	47095840	47096138	+	0.000	0.000	peak63492
BGpeak63507	Scaffold_4_1_contigs	47222398	47222743	+	0.000	0.000	peak63507
BGpeak63511	Scaffold_4_1_contigs	47229943	47230375	+	0.000	0.000	peak63511
BGpeak63537	Scaffold_4_1_contigs	47439383	47439849	+	0.000	0.000	peak63537
BGpeak63554	Scaffold_4_1_contigs	47565538	47565781	+	0.000	0.000	peak63554
BGpeak63616	Scaffold_4_1_contigs	48354326	48354551	+	0.000	0.000	peak63616
BGpeak63627	Scaffold_4_1_contigs	48461373	48461987	+	0.000	0.000	peak63627
BGpeak63689	Scaffold_4_1_contigs	48863059	48863368	+	0.000	0.000	peak63689
BGpeak63743	Scaffold_4_1_contigs	49334662	49335258	+	0.000	0.000	peak63743
BGpeak63756	Scaffold_4_1_contigs	49423844	49424076	+	0.000	0.000	peak63756
BGpeak63810	Scaffold_43_1_contigs	1219937	1220249	+	0.000	0.000	peak63810
BGpeak63862	Scaffold_44_1_contigs	1031592	1031785	+	0.000	0.000	peak63862
BGpeak63865	Scaffold_44_1_contigs	1057392	1057612	+	0.000	0.000	peak63865
BGpeak63887	Scaffold_45_1_contigs	902441	902734	+	0.000	0.000	peak63887
BGpeak63888	Scaffold_45_1_contigs	906047	906542	+	0.000	0.000	peak63888
BGpeak63917	Scaffold_46_1_contigs	334023	334276	+	0.000	0.000	peak63917
BGpeak63977	Scaffold_50_1_contigs	482149	482416	+	0.000	0.000	peak63977
BGpeak11018	Scaffold_12_1_contigs	12658783	12659274	+	0.000	0.000	peak11018
BGpeak11063	Scaffold_12_1_contigs	13186353	13186567	+	0.000	0.000	peak11063
BGpeak11083	Scaffold_12_1_contigs	13372564	13372834	+	0.000	0.000	peak11083
BGpeak11114	Scaffold_12_1_contigs	13637351	13637861	+	0.000	0.000	peak11114
BGpeak11131	Scaffold_12_1_contigs	13733855	13734111	+	0.000	0.000	peak11131
BGpeak11162	Scaffold_12_1_contigs	14095717	14095929	+	0.000	0.000	peak11162
BGpeak11257	Scaffold_12_1_contigs	15121877	15122335	+	0.000	0.000	peak11257
BGpeak11261	Scaffold_12_1_contigs	15170337	15170644	+	0.000	0.000	peak11261
BGpeak11312	Scaffold_12_1_contigs	15641202	15641485	+	0.000	0.000	peak11312
BGpeak11315	Scaffold_12_1_contigs	15666460	15666989	+	0.000	0.000	peak11315
BGpeak11382	Scaffold_12_1_contigs	16081053	16081359	+	0.000	0.000	peak11382
BGpeak11390	Scaffold_12_1_contigs	16160540	16160896	+	0.000	0.000	peak11390
BGpeak11412	Scaffold_12_1_contigs	16360625	16361092	+	0.000	0.000	peak11412
BGpeak11420	Scaffold_12_1_contigs	16401040	16401402	+	0.000	0.000	peak11420
BGpeak11421	Scaffold_12_1_contigs	16403177	16403414	+	0.000	0.000	peak11421
BGpeak11422	Scaffold_12_1_contigs	16403581	16403930	+	0.000	0.000	peak11422
BGpeak11424	Scaffold_12_1_contigs	16411520	16412098	+	0.000	0.000	peak11424
BGpeak11425	Scaffold_12_1_contigs	16429833	16430070	+	0.000	0.000	peak11425
BGpeak11551	Scaffold_12_1_contigs	17714524	17714842	+	0.000	0.000	peak11551
BGpeak11554	Scaffold_12_1_contigs	17722898	17723437	+	0.000	0.000	peak11554
BGpeak11559	Scaffold_12_1_contigs	17764496	17764744	+	0.000	0.000	peak11559
BGpeak11623	Scaffold_12_1_contigs	18186522	18186809	+	0.000	0.000	peak11623
BGpeak11685	Scaffold_12_1_contigs	18609074	18609293	+	0.000	0.000	peak11685
BGpeak11689	Scaffold_12_1_contigs	18624659	18625229	+	0.000	0.000	peak11689
BGpeak11734	Scaffold_12_1_contigs	19236003	19236529	+	0.000	0.000	peak11734
BGpeak11743	Scaffold_12_1_contigs	19268487	19268743	+	0.000	0.000	peak11743
BGpeak11751	Scaffold_12_1_contigs	19353152	19353329	+	0.000	0.000	peak11751
BGpeak11795	Scaffold_12_1_contigs	19660789	19661069	+	0.000	0.000	peak11795
BGpeak11832	Scaffold_12_1_contigs	20061913	20062339	+	0.000	0.000	peak11832
BGpeak11849	Scaffold_12_1_contigs	20247111	20247741	+	0.000	0.000	peak11849
BGpeak11854	Scaffold_12_1_contigs	20279195	20279466	+	0.000	0.000	peak11854
BGpeak11858	Scaffold_12_1_contigs	20356091	20356314	+	0.000	0.000	peak11858
BGpeak11893	Scaffold_12_1_contigs	20714008	20714360	+	0.000	0.000	peak11893
BGpeak11906	Scaffold_12_1_contigs	20812131	20812546	+	0.000	0.000	peak11906
BGpeak11924	Scaffold_12_1_contigs	21144088	21144847	+	0.000	0.000	peak11924
BGpeak29007	Scaffold_16_1_contigs	31510220	31510587	+	0.000	0.000	peak29007
BGpeak29031	Scaffold_16_1_contigs	31717524	31718143	+	0.000	0.000	peak29031
BGpeak29066	Scaffold_16_1_contigs	31980799	31981518	+	0.000	0.000	peak29066
BGpeak29070	Scaffold_16_1_contigs	32009012	32009459	+	0.000	0.000	peak29070
BGpeak29224	Scaffold_16_1_contigs	33981630	33982035	+	0.000	0.000	peak29224
BGpeak29258	Scaffold_16_1_contigs	34181015	34181400	+	0.000	0.000	peak29258
BGpeak29266	Scaffold_16_1_contigs	34223965	34224631	+	0.000	0.000	peak29266
BGpeak29289	Scaffold_16_1_contigs	34381993	34382339	+	0.000	0.000	peak29289
BGpeak29317	Scaffold_16_1_contigs	34898418	34898775	+	0.000	0.000	peak29317
BGpeak29386	Scaffold_16_1_contigs	35978001	35978614	+	0.000	0.000	peak29386
BGpeak29412	Scaffold_16_1_contigs	36272080	36272406	+	0.000	0.000	peak29412
BGpeak29430	Scaffold_16_1_contigs	36435011	36435397	+	0.000	0.000	peak29430
BGpeak29432	Scaffold_16_1_contigs	36438666	36439037	+	0.000	0.000	peak29432
BGpeak29507	Scaffold_16_1_contigs	37147544	37148137	+	0.000	0.000	peak29507
BGpeak29577	Scaffold_16_1_contigs	37665019	37665338	+	0.000	0.000	peak29577
BGpeak29589	Scaffold_16_1_contigs	37851872	37852197	+	0.000	0.000	peak29589
BGpeak29600	Scaffold_16_1_contigs	38029070	38029543	+	0.000	0.000	peak29600
BGpeak29675	Scaffold_16_1_contigs	38957380	38957632	+	0.000	0.000	peak29675
