Orthogroup	BRAFL	APOSC_ok
OG0001316	bflo_15475	APOSC_10173, APOSC_24096, APOSC_24095
OG0001317	bflo_10965	APOSC_08113
OG0001318	bflo_03324	APOSC_20047
OG0001318	bflo_04124	APOSC_08207
OG0001319	bflo_21304	APOSC_07704
OG0001320	bflo_05629	APOSC_12164
OG0001321	bflo_08721	APOSC_09384
OG0001322	bflo_09889	APOSC_08768
OG0001322	bflo_23924	APOSC_06842
OG0001323	bflo_19666	APOSC_20876
OG0001324	bflo_02826	APOSC_00820
OG0001325	bflo_13293	APOSC_01729
OG0001327	bflo_01466	APOSC_03248
OG0001327	bflo_11384	APOSC_16461
OG0001329	bflo_08763, bflo_14333	APOSC_28234
OG0001330	bflo_20123	APOSC_03934, APOSC_03936, APOSC_03935
OG0001331	bflo_08815	APOSC_17937
OG0001332	bflo_06611, bflo_06610, bflo_25803	APOSC_22470
OG0001332	bflo_25758	APOSC_17203, APOSC_16944, APOSC_26743
OG0001334	bflo_22826, bflo_23599	APOSC_20945, APOSC_25654, APOSC_05639, APOSC_05641, APOSC_05640, APOSC_05638
OG0001335	bflo_05620	APOSC_04738
OG0001337	bflo_05523	APOSC_17535
OG0001337	bflo_25577	APOSC_06896
OG0001339	bflo_06139	APOSC_19890
OG0001341	bflo_11107	APOSC_25206
OG0001344	bflo_08238, bflo_05567	APOSC_01831
OG0001345	bflo_12252, bflo_11238, bflo_11249	APOSC_20488
OG0001348	bflo_21574	APOSC_29007, APOSC_29008
OG0001350	bflo_25719	APOSC_19044
OG0001351	bflo_21262	APOSC_12255, APOSC_12254
OG0001352	bflo_23166, bflo_23187	APOSC_09016, APOSC_09015, APOSC_00670, APOSC_22722, APOSC_00899
OG0001353	bflo_16481	APOSC_06612
OG0001353	bflo_05764	APOSC_25721
OG0001354	bflo_21871	APOSC_27231
OG0001354	bflo_13887	APOSC_23529
OG0001355	bflo_10179	APOSC_12249
OG0001356	bflo_10948	APOSC_18143
OG0001357	bflo_21298	APOSC_06611
OG0001359	bflo_25944	APOSC_05796
OG0001360	bflo_08174	APOSC_03141, APOSC_03140
OG0001361	bflo_03320	APOSC_10076
OG0001362	bflo_22855, bflo_10725	APOSC_07416, APOSC_07418
OG0001363	bflo_16519	APOSC_13047, APOSC_04146, APOSC_25033
OG0001364	bflo_24323	APOSC_01652
OG0001365	bflo_14935	APOSC_19776, APOSC_19497, APOSC_08816, APOSC_19184
OG0001366	bflo_19736	APOSC_16257
OG0001366	bflo_19732	APOSC_27251
OG0001367	bflo_16121	APOSC_02909
OG0001368	bflo_01730, bflo_01015, bflo_20314	APOSC_19224
OG0001369	bflo_11602	APOSC_00594, APOSC_00593
OG0001370	bflo_05809	APOSC_20803, APOSC_20802, APOSC_05081
OG0001370	bflo_18847	APOSC_27098
OG0001371	bflo_23286, bflo_22936, bflo_22937, bflo_22938	APOSC_04765, APOSC_24656, APOSC_24655, APOSC_12215
OG0001372	bflo_13574	APOSC_07222
OG0001373	bflo_22620	APOSC_10593
OG0001374	bflo_07194	APOSC_13404
OG0001375	bflo_05780	APOSC_04608
OG0001375	bflo_25517	APOSC_01077
OG0001376	bflo_06943	APOSC_00252
OG0001377	bflo_10365, bflo_12976, bflo_13209, bflo_13069, bflo_19364, bflo_09576, bflo_09577	APOSC_17837
OG0001378	bflo_08974	APOSC_25235
OG0001379	bflo_05155, bflo_21724	APOSC_16176
OG0001380	bflo_14218	APOSC_08860, APOSC_27915
OG0001381	bflo_05646, bflo_05543	APOSC_12542, APOSC_12541, APOSC_12540, APOSC_12539
OG0001383	bflo_16647	APOSC_03991
OG0001384	bflo_21717	APOSC_23265
OG0001388	bflo_12129	APOSC_08589
OG0001389	bflo_14302	APOSC_23942
OG0001394	bflo_15041	APOSC_06779, APOSC_06780
OG0001395	bflo_17427, bflo_09664	APOSC_17993
OG0001397	bflo_10128	APOSC_16804
OG0001397	bflo_09338	APOSC_15929
OG0001398	bflo_15202	APOSC_28642
OG0001399	bflo_21669	APOSC_04275
OG0001399	bflo_12579	APOSC_15359
OG0001400	bflo_02687	APOSC_16578, APOSC_16577
OG0001401	bflo_16741, bflo_02833, bflo_06418, bflo_21239, bflo_00707, bflo_03742, bflo_03741, bflo_07794	APOSC_19541
OG0001402	bflo_19487	APOSC_08403, APOSC_08404
OG0001403	bflo_20986, bflo_01674, bflo_09800	APOSC_22719
OG0001404	bflo_24535	APOSC_26753
OG0001405	bflo_13790	APOSC_27750
OG0001405	bflo_23990	APOSC_16445
OG0001406	bflo_21284	APOSC_16330
OG0001408	bflo_17072	APOSC_19450, APOSC_19451
OG0001409	bflo_11307	APOSC_14068, APOSC_14069
OG0001410	bflo_14262	APOSC_18435
OG0001410	bflo_13741	APOSC_02633
OG0001411	bflo_14652	APOSC_10503, APOSC_27904
OG0001412	bflo_09295	APOSC_01814, APOSC_01813, APOSC_01812
OG0001413	bflo_20564	APOSC_20512
OG0001413	bflo_06589	APOSC_06316
OG0001414	bflo_22712, bflo_10760	APOSC_07127
OG0001414	bflo_10406	APOSC_08515
OG0001415	bflo_14008, bflo_20533	APOSC_10475, APOSC_25795
OG0001416	bflo_24922	APOSC_03441
OG0001417	bflo_02373	APOSC_22003
OG0001418	bflo_26213	APOSC_27061
OG0001419	bflo_18205	APOSC_12852
OG0001420	bflo_11291	APOSC_10402
OG0001421	bflo_21002	APOSC_15996
OG0001422	bflo_00253	APOSC_14929
OG0001423	bflo_16047	APOSC_06986, APOSC_06987
OG0001424	bflo_06976	APOSC_09916
OG0001425	bflo_06116, bflo_05585	APOSC_26741, APOSC_26740
OG0001426	bflo_24890	APOSC_20670, APOSC_20669
OG0001427	bflo_04082, bflo_04073	APOSC_07658
OG0001428	bflo_24663	APOSC_06360, APOSC_19650, APOSC_18933, APOSC_19652, APOSC_19651
OG0001429	bflo_17955	APOSC_27011, APOSC_27010, APOSC_09991, APOSC_27009, APOSC_22153
OG0001430	bflo_10599	APOSC_10425
OG0001431	bflo_26459	APOSC_03549, APOSC_03550
OG0001433	bflo_06374	APOSC_21534, APOSC_21533
OG0001434	bflo_03898	APOSC_21365, APOSC_06186, APOSC_02988, APOSC_12550
OG0001435	bflo_18813	APOSC_11484
OG0001436	bflo_02923	APOSC_05330, APOSC_05328, APOSC_05329
OG0001437	bflo_11365, bflo_13730, bflo_13248	APOSC_06789
OG0001439	bflo_23356	APOSC_11256
OG0001440	bflo_02819	APOSC_20481
OG0001440	bflo_14002	APOSC_24861
OG0001441	bflo_05732	APOSC_07931
OG0001442	bflo_17388	APOSC_00669
OG0001443	bflo_02916	APOSC_15404, APOSC_15405, APOSC_00519, APOSC_22679, APOSC_04872
OG0001444	bflo_01969, bflo_03209, bflo_14239	APOSC_16896, APOSC_02974, APOSC_25461
OG0001445	bflo_08938	APOSC_01766
OG0001446	bflo_20858	APOSC_25660
OG0001447	bflo_24721	APOSC_07024, APOSC_07026, APOSC_07025, APOSC_07023
OG0001448	bflo_20958	APOSC_27362
OG0001448	bflo_00530	APOSC_08217
OG0001449	bflo_06102	APOSC_12099
OG0001449	bflo_02343	APOSC_00496
OG0001451	bflo_06520	APOSC_16226
OG0001451	bflo_04723	APOSC_16661
OG0001452	bflo_05982	APOSC_06149
OG0001453	bflo_07649	APOSC_02976
OG0001455	bflo_25643	APOSC_20486
OG0001456	bflo_02658	APOSC_10360, APOSC_00503
OG0001457	bflo_06362	APOSC_00612
OG0001459	bflo_09086	APOSC_03007, APOSC_19515
OG0001460	bflo_21995	APOSC_17898
OG0001460	bflo_06898	APOSC_12171
OG0001461	bflo_10892, bflo_11178, bflo_19369, bflo_21910	APOSC_22593, APOSC_22594
OG0001462	bflo_14890	APOSC_13848
OG0001463	bflo_08852, bflo_24681, bflo_24477, bflo_24476	APOSC_16275
OG0001464	bflo_02860	APOSC_00690
OG0001465	bflo_24992	APOSC_28148, APOSC_09134
OG0001466	bflo_04036	APOSC_10971
OG0001466	bflo_07291	APOSC_14104
OG0001467	bflo_06650, bflo_15911	APOSC_21011
OG0001467	bflo_22950, bflo_11088	APOSC_12095
OG0001468	bflo_02942	APOSC_26571
OG0001469	bflo_14078	APOSC_12521
OG0001470	bflo_21111	APOSC_15496
OG0001471	bflo_23589, bflo_18196, bflo_16483, bflo_16730	APOSC_24100, APOSC_22707, APOSC_03922
OG0001471	bflo_21230	APOSC_16175
OG0001471	bflo_01756, bflo_24216	APOSC_27731
OG0001472	bflo_19444	APOSC_03478
OG0001472	bflo_09223	APOSC_26882
OG0001473	bflo_13907, bflo_23419, bflo_23420	APOSC_25378, APOSC_24554
OG0001474	bflo_19387	APOSC_00391
OG0001474	bflo_23794	APOSC_28339
OG0001475	bflo_24732, bflo_24910	APOSC_19285, APOSC_00671
OG0001476	bflo_17228	APOSC_20045
OG0001477	bflo_23776	APOSC_14113, APOSC_09877
OG0001478	bflo_13944	APOSC_12978
OG0001478	bflo_23859	APOSC_11937
OG0001479	bflo_16721	APOSC_29168
OG0001480	bflo_02349	APOSC_05352
OG0001482	bflo_20862	APOSC_19050
OG0001483	bflo_09972, bflo_09992	APOSC_19787
OG0001483	bflo_22427	APOSC_20800
OG0001484	bflo_12487	APOSC_25021, APOSC_13556
OG0001485	bflo_03776	APOSC_23085, APOSC_23084, APOSC_23083
OG0001486	bflo_03322	APOSC_27432
OG0001487	bflo_12930	APOSC_08783
OG0001488	bflo_19631	APOSC_03875
OG0001488	bflo_19633	APOSC_28110
OG0001488	bflo_19632	APOSC_09269
OG0001490	bflo_06679	APOSC_22165
OG0001491	bflo_23728	APOSC_15425, APOSC_15426
OG0001492	bflo_20319	APOSC_14714
OG0001493	bflo_07693	APOSC_12580
OG0001494	bflo_26852, bflo_13629, bflo_16496, bflo_15680, bflo_05470, bflo_05464, bflo_09806, bflo_25486	APOSC_05164
OG0001494	bflo_24885	APOSC_06358
OG0001494	bflo_15310, bflo_24075, bflo_14699	APOSC_14563, APOSC_12330, APOSC_11856
OG0001495	bflo_12191	APOSC_01292
OG0001496	bflo_22121, bflo_06089, bflo_08665, bflo_18354, bflo_10263	APOSC_13192, APOSC_06926
OG0001500	bflo_21478	APOSC_10163, APOSC_10164
OG0001501	bflo_17919	APOSC_12105
OG0001501	bflo_09946	APOSC_12106, APOSC_12104, APOSC_12107
OG0001502	bflo_23826	APOSC_05753, APOSC_21241
OG0001503	bflo_06788	APOSC_07503
OG0001503	bflo_23876	APOSC_29093
OG0001504	bflo_13456	APOSC_05548
OG0001505	bflo_09444, bflo_09445, bflo_09632, bflo_14121	APOSC_22405, APOSC_28266, APOSC_14626, APOSC_02151, APOSC_07032
OG0001505	bflo_24098	APOSC_21083
OG0001506	bflo_24347	APOSC_17974, APOSC_17975
OG0001506	bflo_24797	APOSC_17976
OG0001507	bflo_09479	APOSC_20414
OG0001508	bflo_10335	APOSC_21339, APOSC_21338
OG0001509	bflo_21309	APOSC_27811
OG0001510	bflo_25624	APOSC_12053, APOSC_12055
OG0001511	bflo_21400	APOSC_07488, APOSC_26249
OG0001512	bflo_08360	APOSC_13901
OG0001515	bflo_24482	APOSC_23285
OG0001516	bflo_25717	APOSC_04613, APOSC_04614
OG0001517	bflo_11766, bflo_25356	APOSC_10273
OG0001518	bflo_11551, bflo_05396	APOSC_04576, APOSC_19442, APOSC_19441
OG0001519	bflo_05680	APOSC_04846
OG0001520	bflo_01540	APOSC_18603
OG0001521	bflo_03540, bflo_19567	APOSC_26269
OG0001522	bflo_07703	APOSC_05577
OG0001522	bflo_06545, bflo_06794	APOSC_16037
OG0001523	bflo_09139	APOSC_03544, APOSC_08741
OG0001524	bflo_09720	APOSC_18612
OG0001524	bflo_13114	APOSC_18631
OG0001526	bflo_16661	APOSC_21222, APOSC_12286
OG0001527	bflo_21123	APOSC_26650
OG0001527	bflo_12778	APOSC_04022
OG0001528	bflo_24455	APOSC_14510
OG0001529	bflo_18691	APOSC_03920
OG0001532	bflo_24051	APOSC_13448
OG0001533	bflo_02142, bflo_02367	APOSC_28817, APOSC_28816
OG0001534	bflo_22738	APOSC_07636
OG0001536	bflo_22446, bflo_16100	APOSC_15383
OG0001538	bflo_01463	APOSC_23666, APOSC_28290, APOSC_04002, APOSC_24317
OG0001538	bflo_13735, bflo_01432, bflo_00761, bflo_01431	APOSC_00066
OG0001545	bflo_06766	APOSC_17565
OG0001549	bflo_01443	APOSC_07982, APOSC_07983
OG0001550	bflo_00591	APOSC_07390, APOSC_17696
OG0001550	bflo_20670, bflo_20647	APOSC_09615, APOSC_26524
OG0001551	bflo_11722, bflo_27019	APOSC_25143
OG0001552	bflo_12216	APOSC_04223, APOSC_20203
OG0001553	bflo_07695	APOSC_17818, APOSC_17817, APOSC_17816
OG0001554	bflo_18473	APOSC_12359
OG0001557	bflo_10504	APOSC_10213
OG0001557	bflo_11078	APOSC_21247
OG0001558	bflo_05037	APOSC_12692
OG0001559	bflo_13140	APOSC_06915
OG0001560	bflo_08072	APOSC_19389
OG0001561	bflo_11585	APOSC_03964
OG0001563	bflo_06090, bflo_10722, bflo_05442, bflo_26270	APOSC_15535, APOSC_15427, APOSC_27127, APOSC_21984
OG0001564	bflo_21764	APOSC_06037, APOSC_06038
OG0001565	bflo_14977	APOSC_04430
OG0001566	bflo_17501	APOSC_18241, APOSC_18242, APOSC_18244, APOSC_18243
OG0001570	bflo_25416	APOSC_29138
OG0001570	bflo_13444	APOSC_24457
OG0001571	bflo_12672	APOSC_08835
OG0001571	bflo_19458	APOSC_26437, APOSC_26436, APOSC_26438
OG0001572	bflo_21964, bflo_07216, bflo_08570	APOSC_16015, APOSC_16016
OG0001572	bflo_12786	APOSC_02447
OG0001573	bflo_26307	APOSC_24147, APOSC_24146
OG0001574	bflo_23111	APOSC_16952, APOSC_16951
OG0001575	bflo_11339	APOSC_20344
OG0001576	bflo_02643	APOSC_19353, APOSC_19354
OG0001578	bflo_09036	APOSC_25871
OG0001579	bflo_07047, bflo_26864, bflo_07673	APOSC_00205
OG0001580	bflo_12800	APOSC_04582, APOSC_04583
OG0001581	bflo_05146, bflo_18279, bflo_23926, bflo_07277	APOSC_12012
OG0001582	bflo_20280	APOSC_09174
OG0001583	bflo_09911	APOSC_05042, APOSC_05043, APOSC_05041
OG0001584	bflo_10874	APOSC_24188
OG0001588	bflo_19714, bflo_19156, bflo_13434	APOSC_15207, APOSC_00877, APOSC_03221, APOSC_03881, APOSC_01710, APOSC_02512
OG0001589	bflo_22654	APOSC_14644
OG0001590	bflo_06753, bflo_25342, bflo_06809	APOSC_05334, APOSC_06008, APOSC_06664
OG0001592	bflo_07991	APOSC_24168, APOSC_27291
OG0001593	bflo_07353	APOSC_01201, APOSC_17370
OG0001594	bflo_17592, bflo_12242	APOSC_14190, APOSC_13045
OG0001594	bflo_17591	APOSC_16430
OG0001596	bflo_11000	APOSC_10562
OG0001597	bflo_19431	APOSC_09081
OG0001599	bflo_22926, bflo_23581	APOSC_03974
OG0001603	bflo_15819	APOSC_08042
OG0001604	bflo_23568	APOSC_20538
OG0001604	bflo_20603	APOSC_08984
OG0001605	bflo_13484, bflo_14059	APOSC_08927, APOSC_24537
OG0001606	bflo_07349, bflo_07813	APOSC_09729
OG0001606	bflo_10362	APOSC_24157
OG0001608	bflo_13828	APOSC_05915, APOSC_24452
OG0001609	bflo_21761	APOSC_15382
OG0001609	bflo_10966	APOSC_18863
OG0001610	bflo_01194	APOSC_11669, APOSC_11668, APOSC_17468
OG0001611	bflo_16854	APOSC_16863
OG0001612	bflo_17732	APOSC_20257
OG0001613	bflo_21289, bflo_18287, bflo_01217, bflo_01218, bflo_19879, bflo_19881, bflo_11308, bflo_18901, bflo_18997	APOSC_06867
OG0001614	bflo_05850	APOSC_25539
OG0001614	bflo_23076	APOSC_17721
OG0001615	bflo_04085	APOSC_22981, APOSC_22982
OG0001617	bflo_11629	APOSC_17358, APOSC_17357
OG0001619	bflo_05806	APOSC_25126, APOSC_25124, APOSC_25125, APOSC_25127
OG0001621	bflo_14954	APOSC_06290, APOSC_06292, APOSC_06291
OG0001622	bflo_10214	APOSC_24336
OG0001623	bflo_14242	APOSC_26623
OG0001624	bflo_01118	APOSC_18447
OG0001626	bflo_08451	APOSC_00237, APOSC_00238, APOSC_00236
OG0001627	bflo_10613	APOSC_09790
OG0001627	bflo_10609	APOSC_14367
OG0001628	bflo_24987	APOSC_13343
OG0001628	bflo_07205	APOSC_17522
OG0001630	bflo_24506	APOSC_00299
OG0001633	bflo_13089	APOSC_03906
OG0001633	bflo_11217	APOSC_22234
OG0001634	bflo_15784	APOSC_06560
OG0001634	bflo_11774	APOSC_05598
OG0001635	bflo_14263	APOSC_00598
OG0001636	bflo_12513	APOSC_20219
OG0001637	bflo_20340	APOSC_14125
OG0001638	bflo_20506	APOSC_28340
OG0001639	bflo_06123	APOSC_07448, APOSC_07449
OG0001640	bflo_11220	APOSC_08604, APOSC_08605
OG0001641	bflo_02353	APOSC_16997
OG0001642	bflo_20407	APOSC_01391, APOSC_01390
OG0001644	bflo_06394	APOSC_08859
OG0001647	bflo_02196, bflo_02230	APOSC_26573, APOSC_24899, APOSC_21664
OG0001651	bflo_07530	APOSC_18928, APOSC_18929
OG0001652	bflo_16056	APOSC_28560
OG0001653	bflo_25718	APOSC_08056
OG0001654	bflo_01253, bflo_01087	APOSC_10444, APOSC_10443, APOSC_10445, APOSC_10446, APOSC_10447
OG0001655	bflo_15013	APOSC_19955
OG0001656	bflo_02447	APOSC_15673
OG0001657	bflo_20602	APOSC_20037
OG0001658	bflo_06441	APOSC_03350, APOSC_03349
OG0001660	bflo_15018	APOSC_25851
OG0001661	bflo_20556	APOSC_05078
OG0001661	bflo_02558	APOSC_19581
OG0001662	bflo_18110	APOSC_03197
OG0001662	bflo_17483	APOSC_24638
OG0001663	bflo_11604	APOSC_14512, APOSC_14513, APOSC_19966, APOSC_00664
OG0001664	bflo_26299	APOSC_08011, APOSC_08010
OG0001665	bflo_23160	APOSC_03053
OG0001665	bflo_22668	APOSC_26736
OG0001666	bflo_00429	APOSC_19309, APOSC_18453, APOSC_20901
OG0001667	bflo_19445	APOSC_19485
OG0001668	bflo_17191	APOSC_25820
OG0001671	bflo_11637	APOSC_20652
OG0001672	bflo_00223	APOSC_09103, APOSC_09104
OG0001673	bflo_18854	APOSC_21746
OG0001674	bflo_08347	APOSC_13291
OG0001675	bflo_06103	APOSC_15910
OG0001676	bflo_08180	APOSC_11977
OG0001676	bflo_08246	APOSC_18551
OG0001677	bflo_20838	APOSC_19672
OG0001678	bflo_26508	APOSC_15018
OG0001678	bflo_03114	APOSC_05738
OG0001679	bflo_10339	APOSC_20310, APOSC_22953, APOSC_12720, APOSC_11611, APOSC_27365, APOSC_06847
OG0001680	bflo_13497	APOSC_05052
OG0001683	bflo_17547	APOSC_24984
OG0001684	bflo_16609	APOSC_05984, APOSC_05985
OG0001685	bflo_14264	APOSC_03873
OG0001686	bflo_24461	APOSC_20706
OG0001687	bflo_21798, bflo_21375, bflo_21796, bflo_21373	APOSC_25333, APOSC_09970, APOSC_10763
OG0001688	bflo_14161	APOSC_10916
OG0001689	bflo_20561	APOSC_15449
OG0001691	bflo_19887	APOSC_09746
OG0001692	bflo_26337	APOSC_14941
OG0001693	bflo_19690	APOSC_17934, APOSC_21564, APOSC_03466
OG0001694	bflo_17708, bflo_14665, bflo_13821, bflo_17360, bflo_17361, bflo_26038	APOSC_00545
OG0001696	bflo_03897, bflo_04390	APOSC_26728, APOSC_11197
OG0001704	bflo_15432, bflo_14401, bflo_14402, bflo_14619	APOSC_20746, APOSC_00421
OG0001706	bflo_20030	APOSC_11809, APOSC_11808
OG0001707	bflo_01901, bflo_01997, bflo_01998	APOSC_26684
OG0001708	bflo_23305, bflo_19700, bflo_03419	APOSC_07420
OG0001709	bflo_14697	APOSC_19317
OG0001710	bflo_11983	APOSC_13811
OG0001711	bflo_07326	APOSC_08529
OG0001712	bflo_07157	APOSC_02404
OG0001713	bflo_24618	APOSC_19043
OG0001713	bflo_01714	APOSC_26360
OG0001714	bflo_23316	APOSC_05609
OG0001714	bflo_20708	APOSC_27772
OG0001715	bflo_04906, bflo_21408, bflo_13504	APOSC_17363
OG0001716	bflo_12929	APOSC_05433, APOSC_25882
OG0001717	bflo_27091	APOSC_19826
OG0001718	bflo_16668	APOSC_01586, APOSC_06428
OG0001719	bflo_21535, bflo_21536, bflo_21531	APOSC_09022
OG0001720	bflo_20056	APOSC_02735
OG0001721	bflo_17395	APOSC_23771
OG0001724	bflo_17956	APOSC_17946
OG0001725	bflo_07086	APOSC_21122, APOSC_21121
OG0001726	bflo_09335	APOSC_03226
OG0001726	bflo_07477	APOSC_14481
OG0001727	bflo_24508	APOSC_18118
OG0001728	bflo_06838	APOSC_21719
OG0001729	bflo_10997	APOSC_16535
OG0001730	bflo_09904	APOSC_18068, APOSC_18069
OG0001731	bflo_10453	APOSC_12384
OG0001732	bflo_21629	APOSC_07953
OG0001733	bflo_09429	APOSC_23430, APOSC_24440, APOSC_23429
OG0001734	bflo_22510	APOSC_04069
OG0001735	bflo_18755	APOSC_28608
OG0001736	bflo_13056	APOSC_19300
OG0001737	bflo_17520, bflo_17739	APOSC_05684
OG0001738	bflo_09831	APOSC_01320
OG0001739	bflo_09231	APOSC_04485
OG0001740	bflo_08908	APOSC_10598
OG0001741	bflo_17713, bflo_17737	APOSC_02787, APOSC_04340, APOSC_25023
OG0001742	bflo_02057, bflo_11102, bflo_12499, bflo_11689, bflo_22348	APOSC_10513
OG0001743	bflo_16404	APOSC_24356
OG0001744	bflo_00285, bflo_08796, bflo_09593	APOSC_15916
OG0001746	bflo_04112	APOSC_21933
OG0001747	bflo_11303, bflo_00673, bflo_12158	APOSC_26846
OG0001748	bflo_08202	APOSC_01934
OG0001749	bflo_14757, bflo_14765	APOSC_08196
OG0001750	bflo_19223	APOSC_05785
OG0001751	bflo_10092	APOSC_12376, APOSC_12377
OG0001752	bflo_06937	APOSC_04409, APOSC_04410
OG0001754	bflo_17742	APOSC_02170
OG0001755	bflo_09237	APOSC_20267
OG0001755	bflo_01568	APOSC_01191
OG0001756	bflo_08900	APOSC_02548
OG0001756	bflo_07604	APOSC_08277
OG0001757	bflo_08786	APOSC_19638, APOSC_19639, APOSC_19637
OG0001759	bflo_09496, bflo_10048	APOSC_12532
OG0001760	bflo_12182	APOSC_18230, APOSC_18231, APOSC_26933
OG0001763	bflo_12124	APOSC_23957
OG0001768	bflo_05479	APOSC_09186
OG0001768	bflo_03382	APOSC_17892
OG0001769	bflo_07667	APOSC_25926
OG0001769	bflo_19246	APOSC_03841
OG0001770	bflo_14858	APOSC_21836, APOSC_21835
OG0001772	bflo_08296, bflo_08112	APOSC_23516, APOSC_23515
OG0001773	bflo_09065	APOSC_12206, APOSC_11482
OG0001774	bflo_09728	APOSC_20306
OG0001774	bflo_11693, bflo_12263	APOSC_14597
OG0001775	bflo_06692	APOSC_26681, APOSC_26577
OG0001776	bflo_09329, bflo_10089, bflo_09337	APOSC_21500
OG0001777	bflo_14658	APOSC_22376
OG0001777	bflo_07717	APOSC_07051, APOSC_07050, APOSC_22891, APOSC_27106
OG0001778	bflo_13440	APOSC_15463, APOSC_15462
OG0001779	bflo_06322, bflo_06871	APOSC_22412
OG0001780	bflo_20503	APOSC_18675
OG0001781	bflo_18622	APOSC_12405
OG0001781	bflo_16431	APOSC_25815
OG0001782	bflo_05868	APOSC_24182
OG0001782	bflo_07274	APOSC_15653
OG0001783	bflo_22073, bflo_22072, bflo_22396	APOSC_07401
OG0001785	bflo_03664	APOSC_05920
OG0001786	bflo_09810	APOSC_22789
OG0001787	bflo_17783	APOSC_00374
OG0001788	bflo_25511, bflo_25204	APOSC_14380, APOSC_04653, APOSC_26960, APOSC_26959, APOSC_26957
OG0001788	bflo_15717	APOSC_26958
OG0001788	bflo_25158	APOSC_12912
OG0001790	bflo_10666	APOSC_02096
OG0001791	bflo_01660, bflo_01878, bflo_01873, bflo_01874, bflo_16646	APOSC_09385, APOSC_00601
OG0001792	bflo_06166	APOSC_10659
OG0001793	bflo_00631	APOSC_11265
OG0001793	bflo_02034	APOSC_12986, APOSC_12985
OG0001798	bflo_10312	APOSC_22877
OG0001798	bflo_08172	APOSC_16632
OG0001800	bflo_12187	APOSC_07734
OG0001802	bflo_23636	APOSC_09334
OG0001803	bflo_08151	APOSC_06963, APOSC_23320
OG0001804	bflo_20294	APOSC_17841
OG0001805	bflo_10340	APOSC_14981
OG0001806	bflo_12137	APOSC_02173
OG0001807	bflo_05428, bflo_05429, bflo_09269, bflo_02527	APOSC_17157, APOSC_17156
OG0001808	bflo_26290	APOSC_21460
OG0001809	bflo_16365	APOSC_18192
OG0001810	bflo_04445	APOSC_01275, APOSC_17059
OG0001811	bflo_00322	APOSC_12495, APOSC_02839, APOSC_24756, APOSC_19380
OG0001813	bflo_25879	APOSC_04662
OG0001813	bflo_25883	APOSC_18615, APOSC_27103
OG0001814	bflo_02460	APOSC_06810
OG0001815	bflo_10547	APOSC_18877
OG0001815	bflo_07119	APOSC_09860
OG0001816	bflo_25650	APOSC_20034, APOSC_13559
OG0001817	bflo_23346	APOSC_02897
OG0001818	bflo_13837, bflo_20690	APOSC_28601, APOSC_28600, APOSC_28602, APOSC_18594
OG0001819	bflo_00271	APOSC_10403
OG0001820	bflo_26893, bflo_08538	APOSC_05874
OG0001821	bflo_23759	APOSC_23412, APOSC_15833, APOSC_06619, APOSC_05524
OG0001822	bflo_12611	APOSC_02285
OG0001823	bflo_07323, bflo_07199	APOSC_21506
OG0001824	bflo_16526	APOSC_09554
OG0001824	bflo_12159, bflo_09602	APOSC_14261
OG0001825	bflo_05431	APOSC_10436
OG0001826	bflo_21842	APOSC_12940
OG0001827	bflo_16284	APOSC_01013
OG0001829	bflo_24896	APOSC_07372
OG0001830	bflo_06356	APOSC_05587
OG0001831	bflo_22941	APOSC_23596
OG0001832	bflo_11401	APOSC_14000
OG0001834	bflo_18626	APOSC_01951
OG0001837	bflo_11508	APOSC_17475, APOSC_28018, APOSC_28017, APOSC_17474, APOSC_17476, APOSC_00760
OG0001846	bflo_05774	APOSC_12218
OG0001848	bflo_00383	APOSC_13758
OG0001849	bflo_25586	APOSC_12413, APOSC_12414
OG0001849	bflo_18793	APOSC_13748
OG0001850	bflo_13727	APOSC_24800
OG0001851	bflo_13107	APOSC_16345, APOSC_26158, APOSC_16346, APOSC_26159, APOSC_18047
OG0001852	bflo_05001, bflo_15363	APOSC_08845
OG0001853	bflo_13232	APOSC_12727
OG0001854	bflo_22878	APOSC_13434, APOSC_13433
OG0001856	bflo_22829, bflo_22828	APOSC_27477, APOSC_27475, APOSC_27474, APOSC_27476, APOSC_27473
OG0001857	bflo_02847	APOSC_18896
OG0001858	bflo_07097	APOSC_14841
OG0001859	bflo_18129	APOSC_24401
OG0001860	bflo_09180	APOSC_14509
OG0001861	bflo_09200	APOSC_06627
OG0001863	bflo_25890	APOSC_26636
OG0001864	bflo_14529	APOSC_12878, APOSC_12877
OG0001865	bflo_14342	APOSC_27858
OG0001866	bflo_17287	APOSC_28307
OG0001867	bflo_23811	APOSC_02450
OG0001868	bflo_13516	APOSC_04463, APOSC_03093, APOSC_05913, APOSC_19421, APOSC_10355
OG0001869	bflo_24331	APOSC_08609
OG0001870	bflo_01522	APOSC_28584, APOSC_28583
OG0001871	bflo_14768	APOSC_05233
OG0001872	bflo_13155	APOSC_25675
OG0001873	bflo_05374	APOSC_24589, APOSC_02615, APOSC_02614
OG0001874	bflo_12062	APOSC_27397
OG0001875	bflo_00268	APOSC_28674
OG0001875	bflo_08517	APOSC_02272
OG0001876	bflo_14517, bflo_14189	APOSC_01394
OG0001877	bflo_00391	APOSC_00171
OG0001878	bflo_14287	APOSC_07100
OG0001879	bflo_20454	APOSC_04307
OG0001879	bflo_23721	APOSC_23988
