Orthogroup	BRAFL	HELIO_ok
OG0000657	bflo_08313	HELIO_07143
OG0000657	bflo_05126	HELIO_10387
OG0000658	bflo_12934	HELIO_03521
OG0000660	bflo_04466	HELIO_01158
OG0000660	bflo_18320	HELIO_12701
OG0000662	bflo_09255	HELIO_03239, HELIO_05920
OG0000663	bflo_23628, bflo_06338, bflo_09350, bflo_14827, bflo_17699, bflo_17700, bflo_26019, bflo_04171, bflo_19376, bflo_07527, bflo_18187, bflo_21305, bflo_20187, bflo_21950, bflo_22513, bflo_05465, bflo_05466, bflo_00037, bflo_15313, bflo_20650, bflo_04957, bflo_04955	HELIO_00575
OG0000663	bflo_13482	HELIO_07980
OG0000664	bflo_11369	HELIO_01686
OG0000665	bflo_06772	HELIO_07542
OG0000667	bflo_25426	HELIO_00177
OG0000670	bflo_21701	HELIO_05028
OG0000671	bflo_02768, bflo_02771, bflo_02770	HELIO_10697
OG0000672	bflo_21591	HELIO_01185
OG0000672	bflo_18607	HELIO_02468
OG0000674	bflo_03109	HELIO_04125
OG0000674	bflo_09819	HELIO_00323
OG0000675	bflo_04950, bflo_08779, bflo_17155, bflo_17844, bflo_17299, bflo_04268	HELIO_05909, HELIO_04780, HELIO_02721, HELIO_12589, HELIO_04711
OG0000676	bflo_01208	HELIO_11959
OG0000676	bflo_21661	HELIO_04321
OG0000680	bflo_11480, bflo_11478, bflo_12784, bflo_11600, bflo_11950, bflo_11953, bflo_06681	HELIO_05397
OG0000680	bflo_06524, bflo_11051, bflo_11738	HELIO_06924, HELIO_00172, HELIO_00682
OG0000681	bflo_15452	HELIO_09932
OG0000681	bflo_09887	HELIO_01469, HELIO_03320
OG0000682	bflo_10546	HELIO_03672
OG0000683	bflo_08553	HELIO_12315
OG0000683	bflo_25223	HELIO_10017
OG0000684	bflo_13113	HELIO_08779
OG0000685	bflo_08805	HELIO_04662
OG0000690	bflo_00919	HELIO_00922
OG0000690	bflo_17423	HELIO_02624
OG0000690	bflo_25725	HELIO_05919
OG0000691	bflo_13891	HELIO_08803
OG0000691	bflo_01480	HELIO_03421
OG0000692	bflo_25652	HELIO_12014
OG0000692	bflo_16738	HELIO_02500
OG0000693	bflo_24457	HELIO_09915
OG0000693	bflo_15843	HELIO_07892
OG0000694	bflo_16417	HELIO_05625
OG0000696	bflo_01530	HELIO_04265
OG0000696	bflo_11008	HELIO_08090
OG0000698	bflo_11041	HELIO_12417
OG0000700	bflo_03482	HELIO_10301
OG0000701	bflo_10548	HELIO_11804, HELIO_02160
OG0000702	bflo_12229	HELIO_09403
OG0000703	bflo_07565	HELIO_02836
OG0000706	bflo_11940	HELIO_02299
OG0000706	bflo_17788	HELIO_07131
OG0000708	bflo_25666	HELIO_04126
OG0000708	bflo_11530	HELIO_01919
OG0000709	bflo_24062	HELIO_07079
OG0000711	bflo_03574, bflo_02975	HELIO_01631
OG0000711	bflo_04395	HELIO_03110
OG0000713	bflo_21867, bflo_21513, bflo_02677	HELIO_07275, HELIO_11463, HELIO_06463, HELIO_00543, HELIO_02508
OG0000715	bflo_19456	HELIO_06043
OG0000716	bflo_18078, bflo_14976	HELIO_06181, HELIO_07464
OG0000717	bflo_16636	HELIO_06882
OG0000718	bflo_19048	HELIO_08422
OG0000720	bflo_07779, bflo_07282	HELIO_02774
OG0000721	bflo_20743	HELIO_03399
OG0000722	bflo_12630, bflo_12642	HELIO_05630
OG0000725	bflo_16019	HELIO_00657
OG0000725	bflo_20478	HELIO_12643
OG0000726	bflo_19350	HELIO_04091
OG0000728	bflo_14020, bflo_07005, bflo_27106	HELIO_00159, HELIO_04851, HELIO_02920, HELIO_07231, HELIO_05891, HELIO_06823
OG0000731	bflo_21630	HELIO_11029
OG0000732	bflo_21787	HELIO_08995
OG0000733	bflo_12810	HELIO_03055
OG0000733	bflo_07935	HELIO_00314
OG0000734	bflo_15574	HELIO_05137
OG0000735	bflo_01496	HELIO_11007
OG0000736	bflo_26430	HELIO_10996, HELIO_10609
OG0000737	bflo_09049	HELIO_05852
OG0000743	bflo_23103	HELIO_11272
OG0000743	bflo_23390	HELIO_06669
OG0000744	bflo_07888, bflo_08706, bflo_13928	HELIO_12402, HELIO_04178
OG0000745	bflo_19075	HELIO_02255
OG0000745	bflo_22342	HELIO_11895
OG0000748	bflo_00355	HELIO_03440
OG0000749	bflo_11190	HELIO_00765, HELIO_00764
OG0000750	bflo_11013, bflo_00072, bflo_18053, bflo_18708	HELIO_00373
OG0000751	bflo_19051, bflo_18792	HELIO_11590
OG0000752	bflo_09173	HELIO_01912
OG0000752	bflo_17530	HELIO_05368
OG0000752	bflo_25764	HELIO_02501
OG0000753	bflo_07197	HELIO_08985, HELIO_08986
OG0000753	bflo_21758	HELIO_11488
OG0000755	bflo_13054	HELIO_04915
OG0000757	bflo_20811	HELIO_03294
OG0000758	bflo_01097	HELIO_08482, HELIO_08479
OG0000759	bflo_02579, bflo_02659	HELIO_08744
OG0000760	bflo_11514	HELIO_03123
OG0000761	bflo_16367	HELIO_06744, HELIO_05323
OG0000762	bflo_02491, bflo_02535	HELIO_04358
OG0000763	bflo_06587	HELIO_12574
OG0000765	bflo_08626	HELIO_01379
OG0000766	bflo_05997	HELIO_09234, HELIO_02323, HELIO_06179
OG0000768	bflo_12288	HELIO_00359
OG0000772	bflo_08683	HELIO_08462
OG0000772	bflo_02996, bflo_06062	HELIO_06060, HELIO_07606, HELIO_02715
OG0000773	bflo_07679, bflo_07678, bflo_07054	HELIO_08088
OG0000773	bflo_20058	HELIO_11822
OG0000774	bflo_25631	HELIO_08849
OG0000774	bflo_23899	HELIO_04009
OG0000774	bflo_11567	HELIO_08272
OG0000775	bflo_25667, bflo_18209, bflo_17805, bflo_18208, bflo_16771, bflo_00359, bflo_15150	HELIO_06059, HELIO_08032, HELIO_04698
OG0000776	bflo_19338, bflo_21158, bflo_19331, bflo_19332	HELIO_09018
OG0000777	bflo_23099	HELIO_06142
OG0000778	bflo_12322, bflo_00934	HELIO_07926
OG0000779	bflo_16829	HELIO_11967
OG0000779	bflo_05592	HELIO_02465
OG0000780	bflo_13962	HELIO_08617
OG0000780	bflo_02364	HELIO_08643
OG0000780	bflo_25174	HELIO_08333
OG0000781	bflo_25793	HELIO_03059
OG0000782	bflo_25636	HELIO_03195
OG0000786	bflo_22842, bflo_21670	HELIO_02925
OG0000787	bflo_08501	HELIO_09002
OG0000788	bflo_03223	HELIO_09954
OG0000788	bflo_02988	HELIO_02295
OG0000789	bflo_20870, bflo_20623, bflo_08014, bflo_08825, bflo_09212, bflo_20725	HELIO_02519
OG0000790	bflo_08059	HELIO_01517
OG0000791	bflo_18766	HELIO_07748
OG0000792	bflo_02568	HELIO_05838
OG0000792	bflo_20459	HELIO_03909
OG0000793	bflo_06217	HELIO_04742
OG0000794	bflo_20321, bflo_27324	HELIO_07646
OG0000796	bflo_21654	HELIO_06590
OG0000798	bflo_14240	HELIO_09953
OG0000799	bflo_10428	HELIO_12010
OG0000800	bflo_09025	HELIO_11766
OG0000801	bflo_08310	HELIO_05282
OG0000802	bflo_25821, bflo_26295	HELIO_00036
OG0000803	bflo_09941, bflo_00518	HELIO_01765
OG0000809	bflo_25858	HELIO_01972
OG0000810	bflo_25756	HELIO_02012
OG0000810	bflo_00231	HELIO_12250
OG0000811	bflo_16577	HELIO_10537, HELIO_06569, HELIO_08177, HELIO_04124
OG0000812	bflo_04832	HELIO_06900, HELIO_08476
OG0000813	bflo_07088	HELIO_06105, HELIO_05174
OG0000814	bflo_08334	HELIO_12587
OG0000814	bflo_04758, bflo_16736, bflo_08551	HELIO_06788
OG0000815	bflo_05473	HELIO_02679
OG0000815	bflo_02427	HELIO_00716
OG0000816	bflo_18431	HELIO_09415
OG0000816	bflo_07555	HELIO_05766
OG0000817	bflo_00856	HELIO_10156
OG0000817	bflo_07439	HELIO_06308
OG0000818	bflo_23425	HELIO_09790
OG0000819	bflo_10524	HELIO_01104
OG0000819	bflo_20741	HELIO_09273
OG0000819	bflo_20956	HELIO_11548
OG0000820	bflo_18733	HELIO_08795
OG0000822	bflo_03526, bflo_03719, bflo_03555, bflo_03528	HELIO_09040
OG0000822	bflo_09872, bflo_09868	HELIO_08036
OG0000824	bflo_13274	HELIO_00999
OG0000825	bflo_15210	HELIO_05366
OG0000825	bflo_09151, bflo_09150	HELIO_00080, HELIO_08583
OG0000826	bflo_01977	HELIO_04619
OG0000827	bflo_05865, bflo_25409	HELIO_06494
OG0000828	bflo_07597	HELIO_02812
OG0000828	bflo_20839	HELIO_08756
OG0000829	bflo_10699	HELIO_06164
OG0000830	bflo_26107, bflo_25613, bflo_25610	HELIO_01263, HELIO_02579, HELIO_07503
OG0000831	bflo_25792	HELIO_07082
OG0000833	bflo_25237	HELIO_03677, HELIO_04782
OG0000834	bflo_02857	HELIO_05184, HELIO_06529
OG0000835	bflo_03284	HELIO_04941
OG0000836	bflo_07996, bflo_08141, bflo_07459	HELIO_03410
OG0000837	bflo_01440, bflo_15081, bflo_01439	HELIO_06103
OG0000838	bflo_09519, bflo_10354	HELIO_00849
OG0000838	bflo_20447, bflo_26407, bflo_21734	HELIO_10009, HELIO_02719
OG0000841	bflo_13469	HELIO_01420
OG0000842	bflo_26481	HELIO_07760
OG0000845	bflo_18108	HELIO_09887, HELIO_12283
OG0000845	bflo_17447	HELIO_12001
OG0000846	bflo_03511	HELIO_09270, HELIO_11047, HELIO_12785
OG0000847	bflo_20471	HELIO_07547
OG0000848	bflo_07381	HELIO_01690
OG0000850	bflo_25536	HELIO_09938
OG0000850	bflo_08991	HELIO_06017
OG0000851	bflo_14102	HELIO_11326
OG0000852	bflo_13268	HELIO_01058
OG0000855	bflo_04775, bflo_04776	HELIO_00071
OG0000855	bflo_16604, bflo_04853, bflo_16597	HELIO_07301
OG0000857	bflo_03314	HELIO_09917
OG0000858	bflo_10644, bflo_11464	HELIO_11496
OG0000858	bflo_11695	HELIO_09884
OG0000858	bflo_03553	HELIO_10581
OG0000860	bflo_15791	HELIO_06728, HELIO_10827, HELIO_04489
OG0000866	bflo_04437	HELIO_06913
OG0000867	bflo_05717, bflo_04369	HELIO_05106, HELIO_12607, HELIO_06561, HELIO_10726
OG0000868	bflo_17556	HELIO_01384
OG0000869	bflo_24265	HELIO_09192
OG0000869	bflo_25732	HELIO_12015
OG0000870	bflo_19756	HELIO_07670
OG0000871	bflo_10176	HELIO_09841
OG0000872	bflo_03017	HELIO_10138
OG0000873	bflo_01487	HELIO_12140
OG0000874	bflo_14069	HELIO_10498
OG0000875	bflo_01017	HELIO_11887
OG0000877	bflo_12965, bflo_12968	HELIO_03881
OG0000878	bflo_02683	HELIO_11704
OG0000879	bflo_19083, bflo_24230, bflo_18829, bflo_05186	HELIO_12212, HELIO_12213
OG0000881	bflo_15605	HELIO_08698
OG0000881	bflo_20101	HELIO_01944
OG0000882	bflo_04158	HELIO_12401
OG0000887	bflo_19302	HELIO_02768
OG0000888	bflo_05832	HELIO_05889
OG0000888	bflo_07374	HELIO_01489
OG0000889	bflo_12593	HELIO_04264, HELIO_00210
OG0000890	bflo_18043	HELIO_03516
OG0000893	bflo_24157, bflo_24156, bflo_22075, bflo_24701, bflo_23931	HELIO_04931, HELIO_07627
OG0000894	bflo_14750	HELIO_06317
OG0000894	bflo_23023	HELIO_06932
OG0000896	bflo_13131	HELIO_12759
OG0000896	bflo_09970	HELIO_06843
OG0000897	bflo_11434	HELIO_09055
OG0000897	bflo_11945, bflo_11590, bflo_11740	HELIO_12050
OG0000898	bflo_12625, bflo_26024	HELIO_04279
OG0000899	bflo_14337	HELIO_09464
OG0000904	bflo_13183	HELIO_11725, HELIO_04556
OG0000905	bflo_26708, bflo_03252	HELIO_07570
OG0000906	bflo_15863	HELIO_00505
OG0000907	bflo_25628	HELIO_12545
OG0000908	bflo_08871	HELIO_00145
OG0000908	bflo_08596	HELIO_11059
OG0000908	bflo_08131	HELIO_00194
OG0000909	bflo_18377	HELIO_00246
OG0000911	bflo_00891, bflo_00957	HELIO_10858
OG0000912	bflo_09112	HELIO_10841
OG0000912	bflo_20621	HELIO_12695, HELIO_12697
OG0000913	bflo_14588	HELIO_06048
OG0000915	bflo_12273	HELIO_03730
OG0000921	bflo_15652	HELIO_03668
OG0000923	bflo_02648	HELIO_12673, HELIO_06362
OG0000924	bflo_14560	HELIO_03010
OG0000924	bflo_15112	HELIO_06727
OG0000925	bflo_09205	HELIO_09608
OG0000925	bflo_22447	HELIO_02417
OG0000926	bflo_09210	HELIO_12722
OG0000926	bflo_21264	HELIO_00674, HELIO_04672
OG0000928	bflo_05985	HELIO_10501, HELIO_01658
OG0000929	bflo_17125	HELIO_11603, HELIO_11221
OG0000930	bflo_15834	HELIO_11376
OG0000930	bflo_16803, bflo_15830	HELIO_08286, HELIO_04315
OG0000931	bflo_08954	HELIO_09729
OG0000932	bflo_19999	HELIO_12492
OG0000933	bflo_21958	HELIO_10228
OG0000934	bflo_04490	HELIO_01254
OG0000935	bflo_19247	HELIO_05900
OG0000937	bflo_21410, bflo_11852, bflo_21542, bflo_15297, bflo_24310, bflo_17182, bflo_22368, bflo_09623, bflo_26017, bflo_04262, bflo_00497, bflo_07960, bflo_13655, bflo_13656	HELIO_04808
OG0000942	bflo_01751, bflo_03988, bflo_21413, bflo_02201, bflo_22086, bflo_21168, bflo_17160, bflo_02220, bflo_17849, bflo_05027	HELIO_10867
OG0000943	bflo_07247, bflo_25977, bflo_25404	HELIO_08389, HELIO_02640
OG0000943	bflo_20510	HELIO_02892
OG0000944	bflo_14426	HELIO_00838, HELIO_00839
OG0000945	bflo_13705, bflo_12713	HELIO_12211, HELIO_09173
OG0000946	bflo_04391	HELIO_00131
OG0000947	bflo_00205	HELIO_05356
OG0000947	bflo_00170	HELIO_05079
OG0000949	bflo_17563	HELIO_03725
OG0000951	bflo_05064	HELIO_12483
OG0000951	bflo_17583, bflo_17253	HELIO_09646, HELIO_09647
OG0000952	bflo_14821	HELIO_10871
OG0000952	bflo_14818	HELIO_06071
OG0000953	bflo_22870, bflo_26077, bflo_25794, bflo_25795, bflo_22979, bflo_24078	HELIO_10829, HELIO_11999, HELIO_00087
OG0000954	bflo_13257	HELIO_08553
OG0000954	bflo_23747	HELIO_10186
OG0000955	bflo_25651	HELIO_03286
OG0000955	bflo_14322	HELIO_07820
OG0000957	bflo_03309	HELIO_09500
OG0000960	bflo_12512	HELIO_04120
OG0000963	bflo_07262	HELIO_01247
OG0000963	bflo_03565	HELIO_02112
OG0000964	bflo_06342, bflo_19118, bflo_10230, bflo_06035, bflo_06039	HELIO_02016
OG0000965	bflo_08576	HELIO_02433, HELIO_01613
OG0000965	bflo_13018	HELIO_02543
OG0000966	bflo_20263	HELIO_12553
OG0000967	bflo_04354	HELIO_05380
OG0000967	bflo_07239	HELIO_03536, HELIO_01717
OG0000968	bflo_20978	HELIO_03389
OG0000969	bflo_04468, bflo_19187, bflo_18840, bflo_18841, bflo_21704, bflo_19041, bflo_18838, bflo_04477, bflo_06432, bflo_19042, bflo_19037, bflo_21707, bflo_21697, bflo_24882, bflo_18839	HELIO_04198, HELIO_02734
OG0000970	bflo_20773	HELIO_01898
OG0000971	bflo_02638	HELIO_05470, HELIO_04766
OG0000972	bflo_20769, bflo_20771, bflo_20770, bflo_25828	HELIO_03437
OG0000972	bflo_08143	HELIO_10088
OG0000973	bflo_16704, bflo_16388, bflo_16373, bflo_16375, bflo_16376, bflo_16391, bflo_16380, bflo_16361, bflo_16379, bflo_16384, bflo_16707	HELIO_11192
OG0000974	bflo_15538, bflo_16572, bflo_01162, bflo_20847	HELIO_11927, HELIO_03653, HELIO_04736
OG0000976	bflo_21695	HELIO_01618
OG0000976	bflo_18112	HELIO_04818
OG0000977	bflo_13836	HELIO_05595
OG0000977	bflo_00630	HELIO_10196
OG0000978	bflo_13255	HELIO_07153
OG0000979	bflo_08836, bflo_13441, bflo_13442, bflo_13947, bflo_19019, bflo_13644, bflo_12775, bflo_13329, bflo_13369	HELIO_10893, HELIO_10640, HELIO_04188
OG0000981	bflo_00671, bflo_00847, bflo_00767, bflo_05305, bflo_00648	HELIO_05192, HELIO_11353
OG0000981	bflo_05697	HELIO_10861
OG0000984	bflo_15006	HELIO_08631
OG0000985	bflo_07499	HELIO_01102
OG0000986	bflo_21122	HELIO_03699
OG0000987	bflo_02033	HELIO_01520
OG0000988	bflo_15623	HELIO_06322
OG0000992	bflo_22932	HELIO_10125
OG0000992	bflo_09287	HELIO_02780
OG0000994	bflo_01641	HELIO_02373
OG0000994	bflo_10212	HELIO_07661
OG0000995	bflo_22708	HELIO_03487, HELIO_06963
OG0000996	bflo_21978	HELIO_08470
OG0000997	bflo_15516	HELIO_05396, HELIO_07704, HELIO_07669
OG0000998	bflo_17960	HELIO_06252, HELIO_05043, HELIO_04979, HELIO_03944, HELIO_08834, HELIO_03576
OG0000999	bflo_03341	HELIO_05906
OG0001000	bflo_17958, bflo_27228	HELIO_11748
OG0001001	bflo_27374, bflo_21303	HELIO_08058
OG0001002	bflo_10399, bflo_04098	HELIO_11589
OG0001003	bflo_20878	HELIO_03157, HELIO_03158
OG0001004	bflo_26280	HELIO_01908, HELIO_01907
OG0001005	bflo_10085	HELIO_11378
OG0001006	bflo_04350	HELIO_12602
OG0001006	bflo_22313	HELIO_03139
OG0001007	bflo_07675	HELIO_09775
OG0001009	bflo_23339	HELIO_05966
OG0001016	bflo_19435	HELIO_06921
OG0001016	bflo_00910	HELIO_03156
OG0001017	bflo_00667	HELIO_05638
OG0001018	bflo_02467, bflo_02601, bflo_13307, bflo_24232	HELIO_02325
OG0001018	bflo_23920	HELIO_10601
OG0001019	bflo_13773, bflo_13159	HELIO_09832, HELIO_08139, HELIO_05304
OG0001021	bflo_16744, bflo_13349	HELIO_12585
OG0001022	bflo_21941	HELIO_07003
OG0001023	bflo_03026	HELIO_03660
OG0001025	bflo_17439, bflo_26040, bflo_18822, bflo_00385, bflo_14209	HELIO_09229, HELIO_10990, HELIO_02730
OG0001026	bflo_23870	HELIO_01202
OG0001027	bflo_23209, bflo_04293, bflo_23208	HELIO_03833, HELIO_00869
OG0001028	bflo_25597	HELIO_12036
OG0001029	bflo_13219	HELIO_12058
OG0001030	bflo_05876	HELIO_02439
OG0001030	bflo_05907	HELIO_10962
OG0001031	bflo_07447	HELIO_05592
OG0001032	bflo_16280	HELIO_01696
OG0001033	bflo_08146	HELIO_09215
OG0001033	bflo_20841	HELIO_06818
OG0001034	bflo_18574	HELIO_08529
OG0001034	bflo_18588	HELIO_10699
OG0001036	bflo_01100	HELIO_01681
OG0001038	bflo_10779	HELIO_09434
OG0001039	bflo_08311	HELIO_06687
OG0001039	bflo_11607	HELIO_03051
OG0001042	bflo_11460, bflo_27000	HELIO_08977
OG0001043	bflo_13402	HELIO_04349, HELIO_06070, HELIO_12731, HELIO_12419, HELIO_11111, HELIO_11763, HELIO_09025, HELIO_12512, HELIO_07857
OG0001045	bflo_23536, bflo_23550	HELIO_01258
OG0001046	bflo_23288	HELIO_07188
OG0001047	bflo_22101	HELIO_10070, HELIO_09414
OG0001048	bflo_07509, bflo_26856	HELIO_00893, HELIO_12024
OG0001049	bflo_24448, bflo_17931	HELIO_09140
OG0001049	bflo_24363	HELIO_12069
OG0001050	bflo_23753, bflo_21612	HELIO_07822
OG0001052	bflo_08592	HELIO_07737
OG0001052	bflo_07579, bflo_08590	HELIO_06284, HELIO_08117
OG0001053	bflo_19733	HELIO_00232
OG0001053	bflo_08662	HELIO_06885
OG0001056	bflo_13893	HELIO_00262
OG0001057	bflo_22386, bflo_22387	HELIO_10754, HELIO_02463
OG0001058	bflo_10254	HELIO_10312
OG0001059	bflo_04773	HELIO_11528
OG0001060	bflo_14877	HELIO_04663
OG0001062	bflo_26106	HELIO_10831
OG0001063	bflo_10992	HELIO_12546
OG0001063	bflo_09032	HELIO_01134
OG0001064	bflo_16843, bflo_27227, bflo_17908, bflo_17446, bflo_17801, bflo_10560, bflo_10566	HELIO_06789
OG0001065	bflo_24302	HELIO_04289
OG0001066	bflo_18100	HELIO_03182
OG0001067	bflo_14070, bflo_05866, bflo_01536	HELIO_08543
OG0001068	bflo_24364	HELIO_11318
OG0001072	bflo_20583	HELIO_02051
OG0001072	bflo_01344	HELIO_11812
OG0001073	bflo_14186	HELIO_10163
OG0001075	bflo_01789	HELIO_03042
OG0001076	bflo_14398	HELIO_10241
OG0001077	bflo_19161, bflo_19130	HELIO_00459
OG0001078	bflo_10417	HELIO_05283
OG0001079	bflo_11561	HELIO_01927
OG0001080	bflo_06623	HELIO_05367
OG0001080	bflo_21619	HELIO_07062
OG0001081	bflo_15729, bflo_03684	HELIO_05200, HELIO_10290, HELIO_06610, HELIO_11737
OG0001082	bflo_19096	HELIO_11176
OG0001082	bflo_00917	HELIO_04668
OG0001084	bflo_04559	HELIO_02656
OG0001085	bflo_11120	HELIO_07664
OG0001086	bflo_05720	HELIO_03188
OG0001089	bflo_05776	HELIO_12254
OG0001090	bflo_03656	HELIO_04216
OG0001091	bflo_26460	HELIO_12660, HELIO_12659
OG0001092	bflo_15467	HELIO_09890
OG0001095	bflo_26605, bflo_00827, bflo_26602	HELIO_00438
OG0001096	bflo_20939, bflo_07578	HELIO_10964, HELIO_06053
OG0001097	bflo_05325	HELIO_03978
OG0001097	bflo_05062, bflo_05061, bflo_19755, bflo_16070, bflo_16075, bflo_25888, bflo_16071, bflo_16097, bflo_16086, bflo_16099, bflo_16936, bflo_16088, bflo_16934, bflo_16933, bflo_00056, bflo_00057, bflo_00052, bflo_16929, bflo_16098, bflo_16069, bflo_16087, bflo_16073, bflo_16178, bflo_16167, bflo_16177, bflo_16179, bflo_15612, bflo_27163, bflo_16160, bflo_15632, bflo_15619, bflo_15630, bflo_16090, bflo_16114, bflo_16094, bflo_16939, bflo_16932, bflo_16944, bflo_16931, bflo_16089, bflo_16930, bflo_21274, bflo_16092, bflo_16093, bflo_16938, bflo_21537, bflo_16928, bflo_16622, bflo_16041, bflo_03601	HELIO_06592
OG0001102	bflo_23676	HELIO_10839
OG0001103	bflo_13190	HELIO_09522
OG0001103	bflo_01225	HELIO_03297
OG0001104	bflo_00423	HELIO_02923
OG0001105	bflo_10029	HELIO_08271
OG0001105	bflo_02480	HELIO_10656
OG0001106	bflo_06185	HELIO_08971
OG0001107	bflo_22127	HELIO_04866
OG0001108	bflo_00378	HELIO_00460
OG0001108	bflo_22556, bflo_20433	HELIO_08728
OG0001109	bflo_20879, bflo_05579, bflo_14803, bflo_14804	HELIO_04286
OG0001110	bflo_16461, bflo_16317, bflo_16971	HELIO_10394
OG0001112	bflo_22501	HELIO_11241
OG0001113	bflo_14797	HELIO_11363
OG0001114	bflo_04550	HELIO_01619
OG0001115	bflo_02490	HELIO_08018, HELIO_01170
OG0001118	bflo_10522	HELIO_04035, HELIO_06127, HELIO_08101, HELIO_04000
OG0001119	bflo_01654	HELIO_04951
OG0001120	bflo_12559	HELIO_07190, HELIO_11052
OG0001121	bflo_24945, bflo_17622, bflo_24293, bflo_04825	HELIO_02833, HELIO_04338
OG0001123	bflo_09074	HELIO_05833
OG0001123	bflo_20201	HELIO_11888
OG0001124	bflo_23639	HELIO_05892
OG0001124	bflo_10476	HELIO_11497
OG0001125	bflo_05411	HELIO_10314
OG0001126	bflo_21937	HELIO_07432, HELIO_08150
OG0001126	bflo_12463, bflo_10927	HELIO_09972
OG0001127	bflo_19588	HELIO_07919
OG0001128	bflo_09982	HELIO_07418
OG0001129	bflo_12819	HELIO_05218
OG0001129	bflo_13264	HELIO_02379
OG0001130	bflo_06407	HELIO_05662
OG0001130	bflo_05983	HELIO_00771
OG0001131	bflo_25190	HELIO_11533
OG0001132	bflo_06192	HELIO_09410
OG0001133	bflo_25491	HELIO_10368
OG0001134	bflo_22790	HELIO_12460
OG0001135	bflo_14080	HELIO_07754
OG0001137	bflo_23646	HELIO_03163
OG0001138	bflo_00349, bflo_14068, bflo_00161	HELIO_09443
OG0001139	bflo_09826	HELIO_04488
OG0001140	bflo_06370	HELIO_11252
OG0001141	bflo_03254	HELIO_08701, HELIO_05429, HELIO_04831
OG0001142	bflo_01437	HELIO_05081
OG0001143	bflo_07319	HELIO_02868
OG0001144	bflo_00201	HELIO_08158
OG0001146	bflo_25096, bflo_22204	HELIO_04581
OG0001147	bflo_22964, bflo_26119	HELIO_06369
OG0001149	bflo_16620, bflo_02962, bflo_01361, bflo_02409, bflo_00024, bflo_02408, bflo_24981, bflo_24690, bflo_09301, bflo_12993, bflo_24100, bflo_02029, bflo_07202, bflo_17094, bflo_13951, bflo_13488, bflo_16513, bflo_16878	HELIO_07596
OG0001155	bflo_21036, bflo_21037, bflo_21041	HELIO_11025
OG0001155	bflo_20442	HELIO_01105
OG0001156	bflo_18549	HELIO_05032
OG0001158	bflo_11159	HELIO_03567, HELIO_07771
OG0001159	bflo_01554, bflo_01553	HELIO_09181
OG0001160	bflo_09781, bflo_25996, bflo_26928, bflo_09780	HELIO_10702
OG0001161	bflo_08066	HELIO_01628
OG0001162	bflo_17404	HELIO_09342, HELIO_11797
OG0001164	bflo_21084	HELIO_09308, HELIO_08913
OG0001165	bflo_01574	HELIO_08812
OG0001165	bflo_22236	HELIO_00728
OG0001166	bflo_14820, bflo_15448	HELIO_00329
OG0001167	bflo_16326	HELIO_08270
OG0001168	bflo_20423, bflo_20474, bflo_13463	HELIO_00913
OG0001169	bflo_14076, bflo_12639	HELIO_01933
OG0001170	bflo_11360	HELIO_06339
OG0001171	bflo_05953	HELIO_07445
OG0001172	bflo_02862	HELIO_12376
OG0001172	bflo_02443	HELIO_03682
OG0001174	bflo_11141	HELIO_03977
OG0001175	bflo_00560, bflo_02898	HELIO_11278
OG0001176	bflo_07517	HELIO_06263
OG0001177	bflo_01608	HELIO_06526
OG0001178	bflo_25556	HELIO_03485
OG0001178	bflo_22453	HELIO_05752
OG0001179	bflo_13368	HELIO_04085, HELIO_04405
OG0001179	bflo_13513	HELIO_06718
OG0001181	bflo_18914	HELIO_05206
OG0001182	bflo_03435	HELIO_05272, HELIO_04697
OG0001183	bflo_19634	HELIO_08524
OG0001184	bflo_15772	HELIO_12185
OG0001184	bflo_09793	HELIO_02728
OG0001185	bflo_06562	HELIO_12657
OG0001186	bflo_12657	HELIO_09188
OG0001186	bflo_12919	HELIO_01928
OG0001187	bflo_18352, bflo_17267, bflo_06600, bflo_06585, bflo_06590, bflo_06591, bflo_18234, bflo_25290, bflo_26120, bflo_06592, bflo_18465, bflo_18461, bflo_18463, bflo_18462, bflo_08800, bflo_10438, bflo_10068, bflo_12634, bflo_12633, bflo_04140, bflo_10069, bflo_12876, bflo_17352, bflo_04133, bflo_04125, bflo_09603, bflo_05471	HELIO_05364
OG0001188	bflo_05292	HELIO_03558
OG0001190	bflo_25067	HELIO_03395
OG0001191	bflo_10001	HELIO_06301
OG0001196	bflo_09773	HELIO_04183
OG0001197	bflo_24451	HELIO_09598
OG0001198	bflo_02095	HELIO_03508
OG0001198	bflo_03034	HELIO_05572
OG0001199	bflo_17249	HELIO_10405
OG0001200	bflo_21205	HELIO_10259
OG0001202	bflo_02498	HELIO_10671, HELIO_00720, HELIO_01708, HELIO_07869
OG0001203	bflo_18138	HELIO_05203
OG0001204	bflo_20309, bflo_20315	HELIO_07269
OG0001205	bflo_14061, bflo_27112	HELIO_04532, HELIO_09648
OG0001206	bflo_07233, bflo_05302	HELIO_06279
OG0001207	bflo_21743	HELIO_10416
OG0001207	bflo_02422	HELIO_09377
OG0001208	bflo_25733	HELIO_05489
OG0001209	bflo_26894	HELIO_05535
OG0001210	bflo_07894	HELIO_01552
OG0001210	bflo_04429	HELIO_03776
OG0001211	bflo_00897	HELIO_12099
OG0001213	bflo_10680	HELIO_11611
OG0001213	bflo_20590	HELIO_01934
