Orthogroup	SACKO_ok	OWEFU
OG0000475	SACKO_01439, SACKO_01437	OFUSG04266.1.p1
OG0000476	SACKO_17515	OFUSG07272.1.p1, OFUSG07271.1.p1, OFUSG07271.2.p1
OG0000476	SACKO_29718, SACKO_29707, SACKO_29711, SACKO_16110	OFUSG08298.1.p1
OG0000477	SACKO_22969, SACKO_22972	OFUSG13714.1.p1, OFUSG13713.1.p1
OG0000478	SACKO_25449, SACKO_25514	OFUSG06603.1.p1, OFUSG06780.1.p1
OG0000479	SACKO_30305	OFUSG00302.1.p1, OFUSG00302.2.p1
OG0000479	SACKO_20169	OFUSG22572.2.p1, OFUSG22572.1.p1
OG0000480	SACKO_16958	OFUSG26477.1.p1
OG0000480	SACKO_31389	OFUSG21333.1.p1
OG0000481	SACKO_18810	OFUSG22310.1.p1
OG0000481	SACKO_17872	OFUSG18362.1.p1
OG0000482	SACKO_25747	OFUSG21905.1.p1, OFUSG21905.2.p1, OFUSG21905.3.p1, OFUSG21905.4.p1, OFUSG21905.5.p1
OG0000483	SACKO_30430, SACKO_28138, SACKO_28238, SACKO_06303	OFUSG25233.1.p1
OG0000483	SACKO_10313, SACKO_02472	OFUSG23827.1.p1, OFUSG24171.1.p1, OFUSG08422.1.p1
OG0000484	SACKO_23202	OFUSG26248.2.p1, OFUSG26248.1.p1
OG0000485	SACKO_12872	OFUSG24362.1.p1
OG0000485	SACKO_32346	OFUSG04740.1.p1, OFUSG04740.2.p1, OFUSG09824.2.p1, OFUSG09824.1.p1, OFUSG24636.1.p1
OG0000487	SACKO_33051, SACKO_15021, SACKO_04845, SACKO_06932, SACKO_06952, SACKO_22207, SACKO_22192, SACKO_22249, SACKO_22216	OFUSG18458.1.p1, OFUSG04631.1.p1, OFUSG09257.1.p1
OG0000487	SACKO_08406, SACKO_08473, SACKO_34025, SACKO_08477, SACKO_08456	OFUSG11196.1.p1, OFUSG02053.1.p2, OFUSG10948.2.p1, OFUSG10948.1.p1
OG0000488	SACKO_32393	OFUSG11335.2.p1, OFUSG11335.1.p1
OG0000489	SACKO_02948, SACKO_20823, SACKO_02942, SACKO_11413	OFUSG16964.1.p1, OFUSG16964.2.p1, OFUSG16964.3.p1, OFUSG16964.5.p1, OFUSG16964.4.p1
OG0000490	SACKO_25826	OFUSG08032.1.p1
OG0000491	SACKO_09275	OFUSG02688.1.p1
OG0000494	SACKO_09661, SACKO_20661, SACKO_20676, SACKO_20667, SACKO_20670, SACKO_29545	OFUSG21763.2.p1, OFUSG21763.1.p1
OG0000495	SACKO_13928	OFUSG20267.1.p1, OFUSG23134.1.p1, OFUSG14198.1.p1, OFUSG24127.1.p1
OG0000495	SACKO_02191, SACKO_02199	OFUSG15018.1.p1, OFUSG15017.1.p1, OFUSG24776.1.p1, OFUSG08324.1.p1, OFUSG08325.2.p1, OFUSG08325.1.p1, OFUSG03870.1.p1, OFUSG13493.1.p1, OFUSG00578.1.p1, OFUSG22539.1.p1, OFUSG12393.1.p1, OFUSG25742.1.p1, OFUSG17198.1.p1
OG0000496	SACKO_19033	OFUSG05354.1.p1
OG0000497	SACKO_07766	OFUSG14965.1.p1, OFUSG14966.1.p1, OFUSG14968.1.p1
OG0000497	SACKO_21404	OFUSG25540.2.p1, OFUSG25540.1.p1
OG0000498	SACKO_16151	OFUSG05252.1.p1
OG0000499	SACKO_24068	OFUSG11655.1.p1
OG0000499	SACKO_07869, SACKO_25714, SACKO_13488, SACKO_07888, SACKO_07856, SACKO_07885	OFUSG12145.1.p1, OFUSG12145.2.p1, OFUSG25039.1.p1
OG0000501	SACKO_02655, SACKO_04583, SACKO_04590, SACKO_28718, SACKO_28744, SACKO_31552, SACKO_31557, SACKO_28634, SACKO_29583, SACKO_33267, SACKO_29576, SACKO_22573, SACKO_04851, SACKO_22575, SACKO_32214	OFUSG05132.1.p1, OFUSG08027.1.p1, OFUSG11389.1.p1, OFUSG21090.1.p1, OFUSG15540.1.p1, OFUSG17744.1.p1, OFUSG13693.1.p1, OFUSG00424.1.p1
OG0000503	SACKO_26118	OFUSG08004.3.p1, OFUSG08004.1.p1, OFUSG08004.2.p1
OG0000503	SACKO_18333, SACKO_27461	OFUSG23525.1.p1
OG0000504	SACKO_01404	OFUSG16313.2.p1, OFUSG16313.1.p1
OG0000504	SACKO_26022	OFUSG09721.2.p1, OFUSG09721.3.p1, OFUSG09721.1.p1, OFUSG09722.1.p1, OFUSG09723.1.p1
OG0000505	SACKO_33776	OFUSG24460.1.p1, OFUSG24460.2.p1
OG0000505	SACKO_07335	OFUSG24456.1.p1
OG0000506	SACKO_28370	OFUSG24714.1.p1
OG0000508	SACKO_04141	OFUSG16639.1.p1
OG0000508	SACKO_03535	OFUSG23446.1.p1
OG0000509	SACKO_22380, SACKO_21804, SACKO_17319, SACKO_08227, SACKO_04833, SACKO_11737, SACKO_10020, SACKO_23653, SACKO_11185, SACKO_00353, SACKO_28655, SACKO_09792, SACKO_10945, SACKO_23689, SACKO_09685	OFUSG22873.1.p1
OG0000510	SACKO_00307, SACKO_08802	OFUSG18347.2.p1, OFUSG18347.1.p1, OFUSG16890.2.p1, OFUSG16890.3.p1, OFUSG16890.4.p1, OFUSG16890.1.p1
OG0000511	SACKO_16608, SACKO_16632, SACKO_17075	OFUSG15867.1.p1
OG0000513	SACKO_20084, SACKO_20073	OFUSG10385.3.p1, OFUSG10385.2.p1, OFUSG10385.1.p1, OFUSG10385.4.p1
OG0000514	SACKO_06731	OFUSG18449.3.p1, OFUSG18449.1.p1, OFUSG18449.2.p1
OG0000516	SACKO_26866	OFUSG22791.1.p1, OFUSG03391.1.p1, OFUSG03391.2.p1, OFUSG02530.1.p1
OG0000516	SACKO_23319, SACKO_05262, SACKO_21254, SACKO_26833	OFUSG05361.1.p1
OG0000519	SACKO_32736	OFUSG23894.1.p1, OFUSG23894.2.p1, OFUSG15506.1.p1
OG0000520	SACKO_18204	OFUSG22252.1.p1
OG0000520	SACKO_09249, SACKO_06826	OFUSG09373.1.p1
OG0000521	SACKO_19264, SACKO_19258, SACKO_30251	OFUSG18161.2.p1, OFUSG18161.1.p1
OG0000521	SACKO_05637	OFUSG25165.1.p1
OG0000522	SACKO_03537, SACKO_08795, SACKO_03413, SACKO_08800	OFUSG19025.1.p1, OFUSG19028.1.p1
OG0000523	SACKO_25122	OFUSG09672.1.p1, OFUSG26017.1.p1
OG0000523	SACKO_22414, SACKO_18696, SACKO_04917, SACKO_04936, SACKO_14510, SACKO_21286, SACKO_32496, SACKO_11858	OFUSG08726.1.p1, OFUSG09673.1.p1, OFUSG07041.1.p1
OG0000524	SACKO_11508	OFUSG10538.1.p1, OFUSG10538.3.p1, OFUSG10538.5.p1, OFUSG10538.4.p1, OFUSG10538.2.p1
OG0000525	SACKO_14070	OFUSG26139.1.p1
OG0000525	SACKO_16659	OFUSG17865.2.p1, OFUSG17865.1.p1
OG0000527	SACKO_06751	OFUSG23562.1.p1, OFUSG23562.2.p1
OG0000528	SACKO_04604	OFUSG21429.3.p1, OFUSG21429.1.p1, OFUSG21429.2.p1
OG0000528	SACKO_09093	OFUSG21773.1.p1
OG0000528	SACKO_23862	OFUSG16078.3.p1, OFUSG16078.4.p1, OFUSG16078.1.p1, OFUSG16078.2.p1
OG0000529	SACKO_27420	OFUSG07078.1.p1, OFUSG07078.2.p1
OG0000529	SACKO_04593	OFUSG25597.1.p1
OG0000529	SACKO_22339	OFUSG23321.1.p1
OG0000530	SACKO_04253	OFUSG26322.2.p1, OFUSG26322.4.p1, OFUSG26322.3.p1, OFUSG26322.5.p1, OFUSG26322.1.p1
OG0000531	SACKO_04723	OFUSG17709.1.p1
OG0000532	SACKO_04033, SACKO_04027, SACKO_04015, SACKO_04019	OFUSG09491.1.p1, OFUSG19634.1.p1, OFUSG11199.1.p1, OFUSG21702.1.p1
OG0000533	SACKO_10942, SACKO_02806, SACKO_02812	OFUSG08695.1.p1
OG0000533	SACKO_16139, SACKO_15202, SACKO_31024	OFUSG01128.1.p1, OFUSG16657.1.p1, OFUSG01126.1.p1, OFUSG04164.1.p1, OFUSG01127.1.p1
OG0000534	SACKO_02672, SACKO_02674	OFUSG16053.1.p1
OG0000534	SACKO_28185	OFUSG10814.1.p1, OFUSG23901.1.p1
OG0000535	SACKO_22523, SACKO_22514, SACKO_22501, SACKO_22484	OFUSG08130.1.p1, OFUSG13128.1.p1
OG0000535	SACKO_24428, SACKO_22843	OFUSG03205.1.p1, OFUSG03205.2.p1
OG0000536	SACKO_33770	OFUSG19266.2.p1, OFUSG19266.1.p1
OG0000536	SACKO_33782	OFUSG19812.1.p1
OG0000536	SACKO_16880	OFUSG14398.1.p1, OFUSG22584.1.p1, OFUSG22583.1.p1, OFUSG22581.1.p1, OFUSG22582.2.p1, OFUSG22582.1.p1, OFUSG22585.1.p1, OFUSG19810.1.p1, OFUSG14386.1.p1, OFUSG14397.1.p1, OFUSG14390.1.p1, OFUSG14399.1.p1, OFUSG14401.1.p1, OFUSG14400.1.p1
OG0000537	SACKO_26142	OFUSG10963.2.p1, OFUSG10963.1.p1, OFUSG10962.1.p1, OFUSG25896.1.p1, OFUSG25896.2.p1
OG0000537	SACKO_26151	OFUSG25897.1.p1
OG0000538	SACKO_05534, SACKO_05532	OFUSG16205.1.p1
OG0000542	SACKO_04085, SACKO_33246	OFUSG03514.1.p1
OG0000542	SACKO_31227, SACKO_03340	OFUSG17386.2.p1, OFUSG17386.1.p1
OG0000544	SACKO_20647	OFUSG26349.2.p1, OFUSG26349.1.p1
OG0000545	SACKO_31593	OFUSG21600.1.p1
OG0000545	SACKO_11658	OFUSG25038.1.p1, OFUSG25038.2.p1, OFUSG25038.5.p1, OFUSG25038.3.p1, OFUSG25038.4.p1
OG0000546	SACKO_28319, SACKO_20478, SACKO_15121, SACKO_20498, SACKO_18803, SACKO_18787, SACKO_11479	OFUSG00613.1.p1
OG0000547	SACKO_17187, SACKO_17219	OFUSG18910.1.p1
OG0000547	SACKO_10842, SACKO_10831, SACKO_10812	OFUSG19406.1.p1
OG0000548	SACKO_24136	OFUSG06566.2.p1, OFUSG06566.1.p1
OG0000549	SACKO_09190, SACKO_09189	OFUSG22824.1.p1, OFUSG22825.1.p1
OG0000549	SACKO_27792	OFUSG14140.1.p1, OFUSG14143.1.p1
OG0000550	SACKO_29039	OFUSG25622.2.p1, OFUSG25622.1.p1, OFUSG25622.3.p1, OFUSG25622.5.p1, OFUSG25622.4.p1
OG0000551	SACKO_00109, SACKO_01283	OFUSG21582.1.p1, OFUSG20999.1.p1, OFUSG03062.1.p1, OFUSG14328.1.p1, OFUSG19274.2.p1, OFUSG19274.1.p1, OFUSG06722.1.p1, OFUSG04855.1.p1, OFUSG04857.1.p1, OFUSG13480.1.p1, OFUSG13478.1.p1, OFUSG13479.1.p1, OFUSG13477.1.p1, OFUSG15343.1.p1, OFUSG23867.1.p1, OFUSG19062.1.p1, OFUSG19062.2.p1, OFUSG00270.1.p1, OFUSG24820.1.p1
OG0000551	SACKO_27987	OFUSG04963.2.p1, OFUSG04963.1.p1
OG0000552	SACKO_16965	OFUSG04389.1.p1
OG0000552	SACKO_16841, SACKO_22479	OFUSG10128.1.p1, OFUSG10128.2.p1
OG0000553	SACKO_27631	OFUSG08704.1.p1, OFUSG08704.2.p1
OG0000553	SACKO_24378	OFUSG10876.2.p1, OFUSG10876.1.p1, OFUSG10876.3.p1
OG0000554	SACKO_04829	OFUSG07941.2.p1, OFUSG07941.1.p1, OFUSG07941.5.p1, OFUSG07941.4.p1, OFUSG07941.3.p1
OG0000561	SACKO_31249	OFUSG21899.1.p1, OFUSG09741.1.p1, OFUSG09741.2.p1
OG0000562	SACKO_07813	OFUSG20041.1.p1, OFUSG20049.1.p1
OG0000564	SACKO_32358	OFUSG11344.1.p1
OG0000564	SACKO_24811	OFUSG12034.1.p1
OG0000565	SACKO_01668, SACKO_01698, SACKO_03932, SACKO_03934, SACKO_03950	OFUSG18366.3.p1, OFUSG18366.1.p1, OFUSG18366.2.p1, OFUSG24327.1.p1, OFUSG01839.1.p1
OG0000566	SACKO_18189	OFUSG22659.1.p1
OG0000567	SACKO_21311, SACKO_16516	OFUSG09646.1.p1
OG0000567	SACKO_01005	OFUSG13020.1.p1
OG0000569	SACKO_23211, SACKO_23207, SACKO_30532, SACKO_30530, SACKO_30512, SACKO_30519, SACKO_30529, SACKO_10774, SACKO_03979	OFUSG24688.1.p1, OFUSG06605.1.p1, OFUSG06604.1.p1
OG0000570	SACKO_16042, SACKO_16064	OFUSG06907.1.p1
OG0000571	SACKO_00369	OFUSG26910.1.p1
OG0000572	SACKO_18077	OFUSG12111.3.p1, OFUSG12111.5.p1, OFUSG12111.1.p1, OFUSG12111.4.p1, OFUSG12111.2.p1
OG0000573	SACKO_21574	OFUSG23244.1.p1, OFUSG23244.2.p1
OG0000573	SACKO_26024	OFUSG09137.1.p1
OG0000574	SACKO_33381	OFUSG18200.1.p1
OG0000574	SACKO_28187	OFUSG10163.1.p1
OG0000574	SACKO_25843	OFUSG07751.1.p1, OFUSG07751.2.p1
OG0000575	SACKO_27278, SACKO_27258	OFUSG09886.2.p1, OFUSG09886.1.p1
OG0000576	SACKO_23536	OFUSG17044.1.p1
OG0000577	SACKO_18894	OFUSG17414.2.p1, OFUSG17414.1.p1, OFUSG22472.1.p1
OG0000577	SACKO_02404	OFUSG03520.1.p1, OFUSG03522.1.p1, OFUSG03521.1.p1, OFUSG03519.1.p1
OG0000578	SACKO_32404	OFUSG11308.1.p1
OG0000579	SACKO_30809	OFUSG06590.1.p1
OG0000580	SACKO_19146	OFUSG00139.1.p1
OG0000581	SACKO_01235	OFUSG12368.1.p1
OG0000581	SACKO_01269	OFUSG25173.1.p1
OG0000581	SACKO_01278	OFUSG21596.1.p1
OG0000582	SACKO_28539	OFUSG07318.2.p1, OFUSG07318.1.p1
OG0000584	SACKO_22448, SACKO_23608, SACKO_23662	OFUSG16411.1.p1, OFUSG16411.2.p1, OFUSG13099.1.p1, OFUSG13099.2.p1, OFUSG13097.1.p1
OG0000585	SACKO_33151	OFUSG19304.1.p1
OG0000587	SACKO_31646	OFUSG26859.1.p1, OFUSG26859.2.p1
OG0000587	SACKO_32372	OFUSG11281.1.p1
OG0000588	SACKO_19722	OFUSG23263.1.p1, OFUSG23263.2.p1
OG0000588	SACKO_13333	OFUSG00278.1.p1
OG0000589	SACKO_03632	OFUSG08007.3.p1, OFUSG08007.4.p1, OFUSG08007.2.p1, OFUSG08007.1.p1
OG0000590	SACKO_30925	OFUSG24583.1.p1
OG0000590	SACKO_30919, SACKO_30264	OFUSG20344.1.p1
OG0000591	SACKO_22613	OFUSG18333.1.p1
OG0000591	SACKO_32003, SACKO_32007	OFUSG14784.1.p1
OG0000592	SACKO_27135	OFUSG07498.2.p1, OFUSG07498.3.p1, OFUSG07498.1.p1
OG0000592	SACKO_27142, SACKO_27110, SACKO_27143, SACKO_27108	OFUSG08220.1.p1, OFUSG08220.2.p1
OG0000592	SACKO_29473	OFUSG04675.1.p1
OG0000593	SACKO_28197	OFUSG11138.1.p1
OG0000594	SACKO_33771	OFUSG06784.1.p1
OG0000595	SACKO_02876, SACKO_29815, SACKO_18906, SACKO_20031, SACKO_17653, SACKO_04560, SACKO_04559	OFUSG19438.1.p1, OFUSG19428.1.p1, OFUSG12250.1.p1, OFUSG12250.2.p1, OFUSG19429.1.p1, OFUSG25229.1.p1, OFUSG25235.1.p1, OFUSG10364.1.p1, OFUSG26049.1.p1, OFUSG12249.1.p1
OG0000596	SACKO_14397, SACKO_14403, SACKO_15641	OFUSG19257.1.p1, OFUSG14210.1.p1
OG0000597	SACKO_18453	OFUSG24146.1.p1, OFUSG24148.1.p1
OG0000600	SACKO_30716, SACKO_34109, SACKO_34187	OFUSG01055.1.p1
OG0000600	SACKO_27569	OFUSG16956.1.p1
OG0000602	SACKO_18486	OFUSG14405.1.p1
OG0000602	SACKO_11346, SACKO_18509	OFUSG14404.1.p1
OG0000603	SACKO_31619	OFUSG04731.1.p1
OG0000603	SACKO_31604	OFUSG11716.1.p1, OFUSG11716.2.p1
OG0000604	SACKO_11960	OFUSG21656.1.p1, OFUSG21649.1.p1
OG0000607	SACKO_22583, SACKO_22581, SACKO_23896	OFUSG00975.1.p1
OG0000608	SACKO_04086	OFUSG01950.1.p1
OG0000609	SACKO_07030	OFUSG21513.1.p1
OG0000609	SACKO_07908	OFUSG16039.1.p1
OG0000610	SACKO_22412	OFUSG20066.1.p1, OFUSG09506.1.p1
OG0000610	SACKO_14590	OFUSG08338.1.p1
OG0000611	SACKO_14478	OFUSG02645.4.p1, OFUSG02645.1.p1, OFUSG02645.3.p1, OFUSG02645.2.p1, OFUSG02645.5.p1
OG0000611	SACKO_26761	OFUSG22888.1.p1
OG0000612	SACKO_10524	OFUSG06644.1.p1
OG0000612	SACKO_16423	OFUSG23094.1.p1
OG0000614	SACKO_19940	OFUSG04886.1.p1
OG0000614	SACKO_31628, SACKO_31587	OFUSG25046.1.p1, OFUSG06189.1.p1, OFUSG21971.1.p1
OG0000615	SACKO_26394	OFUSG13992.1.p1, OFUSG13992.2.p1
OG0000616	SACKO_26877	OFUSG19762.4.p1, OFUSG19762.2.p1, OFUSG19762.5.p1, OFUSG19762.3.p1, OFUSG19762.1.p1
OG0000617	SACKO_26070	OFUSG19377.1.p1
OG0000618	SACKO_12964	OFUSG13446.2.p1, OFUSG13446.1.p1
OG0000619	SACKO_18510	OFUSG13853.1.p1, OFUSG13853.2.p1
OG0000620	SACKO_01158, SACKO_01207, SACKO_01213	OFUSG26688.1.p1
OG0000621	SACKO_20435, SACKO_20425, SACKO_09993, SACKO_06637, SACKO_06640, SACKO_06646, SACKO_06659, SACKO_20461, SACKO_20441, SACKO_20468	OFUSG12004.1.p1
OG0000622	SACKO_17754, SACKO_17765, SACKO_03091, SACKO_08665, SACKO_17555, SACKO_17602, SACKO_17590, SACKO_17596	OFUSG10556.1.p1, OFUSG02071.1.p1, OFUSG02070.1.p1, OFUSG15189.1.p1, OFUSG21737.1.p1
OG0000623	SACKO_21523, SACKO_18029	OFUSG17186.1.p1
OG0000623	SACKO_10005	OFUSG24609.2.p1, OFUSG24609.3.p1, OFUSG24609.1.p1
OG0000624	SACKO_27238	OFUSG24408.1.p1, OFUSG24408.2.p1
OG0000625	SACKO_11899	OFUSG19939.1.p1
OG0000626	SACKO_21363	OFUSG21226.2.p1, OFUSG21226.4.p1, OFUSG21226.1.p1, OFUSG21226.3.p1, OFUSG21226.5.p1
OG0000627	SACKO_02990	OFUSG09840.4.p1, OFUSG09840.2.p1, OFUSG09840.3.p1, OFUSG09840.5.p1, OFUSG09840.1.p1
OG0000628	SACKO_05282	OFUSG00909.1.p1
OG0000628	SACKO_26977	OFUSG13391.1.p1
OG0000630	SACKO_31719, SACKO_18519, SACKO_07143, SACKO_26725, SACKO_02061, SACKO_12214, SACKO_28843, SACKO_17380, SACKO_32273, SACKO_06105, SACKO_08108, SACKO_17636	OFUSG26903.1.p1
OG0000633	SACKO_05062	OFUSG04705.1.p1, OFUSG17551.1.p1, OFUSG04706.1.p1, OFUSG04704.1.p1, OFUSG09107.1.p1, OFUSG03169.1.p1, OFUSG11302.1.p1, OFUSG24443.2.p1, OFUSG24443.1.p1, OFUSG08494.1.p1, OFUSG16667.1.p1, OFUSG02766.1.p1, OFUSG14912.1.p1, OFUSG02763.1.p1, OFUSG02764.1.p1, OFUSG16666.2.p1, OFUSG16666.1.p1
OG0000634	SACKO_28150, SACKO_28152	OFUSG25455.1.p1, OFUSG13962.1.p1
OG0000635	SACKO_29305	OFUSG20393.1.p1, OFUSG20393.3.p1, OFUSG20393.2.p1, OFUSG20394.1.p1
OG0000635	SACKO_29739, SACKO_14557	OFUSG23741.1.p1, OFUSG23735.1.p1, OFUSG09557.1.p1, OFUSG09558.1.p1, OFUSG04843.1.p1, OFUSG01426.1.p1, OFUSG09659.1.p1
OG0000636	SACKO_16616	OFUSG19283.1.p1
OG0000637	SACKO_13417	OFUSG08218.1.p1
OG0000638	SACKO_07670, SACKO_07656, SACKO_07663, SACKO_09257, SACKO_07658, SACKO_07676, SACKO_24281	OFUSG00868.2.p1, OFUSG00868.1.p1
OG0000639	SACKO_22469	OFUSG09740.1.p1
OG0000639	SACKO_30392	OFUSG05397.1.p1
OG0000642	SACKO_21799	OFUSG10098.1.p1, OFUSG10098.2.p1
OG0000643	SACKO_00139	OFUSG26510.1.p1
OG0000643	SACKO_16201, SACKO_00735	OFUSG24224.2.p1, OFUSG24224.4.p1, OFUSG24224.1.p1, OFUSG24224.3.p1, OFUSG24224.5.p1
OG0000645	SACKO_19857	OFUSG05054.1.p1
OG0000645	SACKO_17093	OFUSG04671.1.p1
OG0000646	SACKO_00864	OFUSG17652.1.p1
OG0000646	SACKO_28271	OFUSG20855.1.p1
OG0000647	SACKO_32942, SACKO_13247	OFUSG06075.1.p1
OG0000648	SACKO_12118	OFUSG23086.1.p1
OG0000648	SACKO_17289	OFUSG23087.1.p1
OG0000649	SACKO_27756, SACKO_26807	OFUSG03689.1.p1, OFUSG10822.1.p1, OFUSG04063.1.p1, OFUSG05062.1.p1, OFUSG04064.1.p1, OFUSG04062.1.p1, OFUSG05061.1.p1, OFUSG05061.2.p1, OFUSG10971.1.p1, OFUSG16766.1.p1, OFUSG07315.1.p1, OFUSG07687.1.p1, OFUSG07537.1.p1, OFUSG03255.1.p1, OFUSG11210.1.p1
OG0000650	SACKO_04649	OFUSG04430.1.p1
OG0000651	SACKO_14845	OFUSG13240.2.p1, OFUSG13240.3.p1, OFUSG13240.1.p1
OG0000652	SACKO_15084	OFUSG06175.2.p1, OFUSG06175.1.p1
OG0000652	SACKO_15088	OFUSG13483.3.p1, OFUSG13483.2.p1, OFUSG13483.1.p1
OG0000654	SACKO_30168	OFUSG04714.1.p1
OG0000656	SACKO_15053, SACKO_13960	OFUSG23789.1.p1, OFUSG08558.1.p1
OG0000657	SACKO_27378	OFUSG00339.1.p1
OG0000657	SACKO_14254	OFUSG04303.1.p1
OG0000658	SACKO_23223	OFUSG21109.1.p1
OG0000659	SACKO_01760, SACKO_22901, SACKO_20511, SACKO_33494, SACKO_27820	OFUSG13991.1.p1
OG0000660	SACKO_30045	OFUSG16300.1.p1
OG0000660	SACKO_33063	OFUSG00254.1.p1
OG0000662	SACKO_02611, SACKO_06148	OFUSG19351.1.p1
OG0000662	SACKO_28738	OFUSG11101.1.p1
OG0000664	SACKO_26065	OFUSG06083.1.p1
OG0000664	SACKO_23068	OFUSG16644.1.p1
OG0000665	SACKO_03466, SACKO_03470	OFUSG09816.3.p1, OFUSG09816.1.p1, OFUSG09816.2.p1
OG0000666	SACKO_01360	OFUSG06195.2.p1, OFUSG06195.1.p1, OFUSG06195.3.p1, OFUSG06195.5.p1, OFUSG06195.4.p1
OG0000667	SACKO_09222, SACKO_28350	OFUSG00559.2.p1, OFUSG00559.1.p1, OFUSG00558.1.p1, OFUSG00768.1.p1
OG0000670	SACKO_21893	OFUSG24801.2.p1, OFUSG24801.1.p1, OFUSG24764.1.p1, OFUSG24763.1.p1
OG0000671	SACKO_02900	OFUSG24508.1.p1, OFUSG24509.2.p1, OFUSG24509.1.p1
OG0000671	SACKO_33234	OFUSG16516.2.p1, OFUSG16516.1.p1, OFUSG04636.1.p1
OG0000672	SACKO_21164	OFUSG14378.5.p1, OFUSG14378.3.p1, OFUSG14378.2.p1, OFUSG14378.1.p1, OFUSG14378.4.p1
OG0000672	SACKO_29531	OFUSG12085.1.p1
OG0000674	SACKO_29269	OFUSG08473.1.p1
OG0000674	SACKO_21136	OFUSG07969.1.p1
OG0000676	SACKO_30866	OFUSG21048.1.p1
OG0000676	SACKO_08481	OFUSG14430.1.p1
OG0000677	SACKO_03982, SACKO_27233, SACKO_32417	OFUSG16421.1.p1
OG0000677	SACKO_24848	OFUSG19749.1.p1, OFUSG19746.2.p1, OFUSG19746.1.p1, OFUSG19747.1.p1, OFUSG19751.1.p1, OFUSG19750.1.p1, OFUSG07281.1.p1, OFUSG19748.1.p1
OG0000678	SACKO_18979, SACKO_05460	OFUSG10078.1.p1, OFUSG10078.2.p1
OG0000679	SACKO_08843, SACKO_13251, SACKO_00655, SACKO_24864, SACKO_07868, SACKO_04368, SACKO_15349, SACKO_20735	OFUSG25362.1.p1
OG0000680	SACKO_13665	OFUSG12758.1.p1
OG0000680	SACKO_21650, SACKO_21648, SACKO_21651	OFUSG26520.1.p1, OFUSG01684.1.p1, OFUSG01687.1.p1
OG0000681	SACKO_14440	OFUSG02151.1.p1
OG0000681	SACKO_06296	OFUSG07049.2.p1, OFUSG07049.1.p1
OG0000682	SACKO_15215, SACKO_25895	OFUSG06498.1.p1
OG0000683	SACKO_30847	OFUSG25839.2.p1, OFUSG25839.1.p1
OG0000683	SACKO_25632	OFUSG17452.5.p1, OFUSG17452.4.p1, OFUSG17452.2.p1, OFUSG17452.3.p1, OFUSG17452.1.p1
OG0000685	SACKO_06285, SACKO_06289, SACKO_06284	OFUSG07501.2.p1, OFUSG07501.4.p1, OFUSG07501.3.p1, OFUSG07501.5.p1, OFUSG07501.1.p1
OG0000690	SACKO_13982	OFUSG21408.1.p1
OG0000690	SACKO_03682	OFUSG00182.1.p1
OG0000690	SACKO_00508	OFUSG17680.1.p1
OG0000691	SACKO_07972	OFUSG20437.2.p1, OFUSG20437.1.p1
OG0000691	SACKO_11293	OFUSG13069.3.p1, OFUSG13069.2.p1, OFUSG13069.1.p1
OG0000692	SACKO_04812	OFUSG17216.1.p1
OG0000692	SACKO_00415, SACKO_24162	OFUSG09308.1.p1
OG0000692	SACKO_07150, SACKO_07117	OFUSG22030.1.p1, OFUSG22031.2.p1, OFUSG22031.1.p1
OG0000693	SACKO_25307	OFUSG25400.3.p1, OFUSG25400.2.p1, OFUSG25400.1.p1
OG0000694	SACKO_10312	OFUSG08082.1.p1
OG0000696	SACKO_05595	OFUSG17219.1.p1
OG0000696	SACKO_15257	OFUSG11698.1.p1
OG0000696	SACKO_07580	OFUSG06947.1.p1
OG0000697	SACKO_07543	OFUSG06460.1.p1, OFUSG06460.3.p1, OFUSG06460.4.p1, OFUSG06460.2.p1
OG0000698	SACKO_33282, SACKO_00937, SACKO_00966, SACKO_00931	OFUSG25096.1.p1
OG0000698	SACKO_00996	OFUSG25097.1.p1
OG0000698	SACKO_00894	OFUSG11683.1.p1
OG0000699	SACKO_27167	OFUSG13838.2.p1, OFUSG13838.1.p1
OG0000699	SACKO_27160	OFUSG11422.1.p1
OG0000701	SACKO_31366	OFUSG09694.1.p1, OFUSG26676.1.p1, OFUSG19007.2.p1, OFUSG19007.4.p1, OFUSG19007.1.p1, OFUSG19007.3.p1, OFUSG09370.1.p1
OG0000702	SACKO_27079	OFUSG04071.1.p1, OFUSG04071.2.p1, OFUSG04071.5.p1, OFUSG04071.4.p1, OFUSG04071.3.p1
OG0000703	SACKO_21811	OFUSG18539.1.p1
OG0000706	SACKO_24560	OFUSG06700.1.p1
OG0000706	SACKO_28453	OFUSG07052.1.p1
OG0000708	SACKO_22452	OFUSG21283.1.p1
OG0000708	SACKO_25480	OFUSG18936.1.p1
OG0000709	SACKO_18089	OFUSG21845.2.p1, OFUSG21845.1.p1
OG0000709	SACKO_22198	OFUSG06507.1.p1
OG0000710	SACKO_13452, SACKO_13463	OFUSG04812.1.p1
OG0000710	SACKO_27149	OFUSG06971.1.p1, OFUSG24793.2.p1, OFUSG24793.1.p1
OG0000711	SACKO_19147	OFUSG01514.1.p1
OG0000711	SACKO_19139	OFUSG00761.1.p1
OG0000711	SACKO_19149	OFUSG00164.1.p1
OG0000712	SACKO_16099, SACKO_30746	OFUSG02312.2.p1, OFUSG02312.1.p1
OG0000713	SACKO_26669	OFUSG13986.1.p1
