Orthogroup	SACKO_ok	APOSC_ok
OG0000782	SACKO_02448	APOSC_02046, APOSC_02045
OG0000784	SACKO_27906	APOSC_17182, APOSC_20175
OG0000786	SACKO_30010	APOSC_12334
OG0000787	SACKO_05969	APOSC_24396
OG0000788	SACKO_23309	APOSC_18949
OG0000788	SACKO_16503	APOSC_21919, APOSC_21918
OG0000790	SACKO_26270	APOSC_17258
OG0000791	SACKO_06891	APOSC_26179, APOSC_26180
OG0000792	SACKO_30915	APOSC_14959
OG0000792	SACKO_20208	APOSC_04163
OG0000793	SACKO_32255	APOSC_28727
OG0000794	SACKO_17237	APOSC_12304, APOSC_28540, APOSC_17611, APOSC_08351, APOSC_01861, APOSC_03932
OG0000795	SACKO_13006, SACKO_12994	APOSC_03415
OG0000796	SACKO_28893	APOSC_17748
OG0000797	SACKO_34169	APOSC_05552, APOSC_02654
OG0000798	SACKO_10595, SACKO_10603	APOSC_20553
OG0000798	SACKO_10604	APOSC_20554
OG0000799	SACKO_33594	APOSC_20835
OG0000800	SACKO_26365, SACKO_26362	APOSC_27669
OG0000801	SACKO_32154	APOSC_13410, APOSC_22125
OG0000803	SACKO_08403	APOSC_18801, APOSC_00365
OG0000809	SACKO_11706	APOSC_01372
OG0000810	SACKO_25393	APOSC_15514
OG0000810	SACKO_08781	APOSC_02955, APOSC_02954, APOSC_02956
OG0000811	SACKO_22929	APOSC_00986
OG0000811	SACKO_27833, SACKO_27832, SACKO_27828	APOSC_10516
OG0000813	SACKO_06455	APOSC_22749, APOSC_28682, APOSC_28679, APOSC_28681, APOSC_28678, APOSC_28677, APOSC_28680
OG0000814	SACKO_00194	APOSC_19527
OG0000814	SACKO_27445	APOSC_22281
OG0000815	SACKO_03458	APOSC_21255
OG0000815	SACKO_17789	APOSC_22617
OG0000815	SACKO_08338	APOSC_20294
OG0000816	SACKO_17944	APOSC_05809
OG0000816	SACKO_17471	APOSC_10643, APOSC_15680
OG0000817	SACKO_10398	APOSC_13738
OG0000817	SACKO_05841	APOSC_22901
OG0000817	SACKO_27281	APOSC_07767
OG0000818	SACKO_13438	APOSC_14407, APOSC_14408, APOSC_14409
OG0000819	SACKO_16820	APOSC_17700
OG0000819	SACKO_29534	APOSC_09083
OG0000819	SACKO_06925	APOSC_05516
OG0000820	SACKO_08030	APOSC_11841
OG0000822	SACKO_20246	APOSC_20678
OG0000822	SACKO_23379	APOSC_12709
OG0000822	SACKO_32177	APOSC_02360, APOSC_25612
OG0000824	SACKO_23963, SACKO_19936	APOSC_26516
OG0000825	SACKO_07264	APOSC_17271
OG0000825	SACKO_03586	APOSC_03303
OG0000826	SACKO_19966	APOSC_26704
OG0000827	SACKO_01112	APOSC_24620, APOSC_19492
OG0000827	SACKO_21283	APOSC_06325
OG0000828	SACKO_19680	APOSC_05791
OG0000828	SACKO_02201	APOSC_22977, APOSC_11571
OG0000829	SACKO_03719	APOSC_25803, APOSC_25804
OG0000830	SACKO_08420, SACKO_17829, SACKO_17827, SACKO_26129, SACKO_17830	APOSC_07203, APOSC_07204, APOSC_18116
OG0000831	SACKO_33535, SACKO_14918	APOSC_01145
OG0000832	SACKO_05219, SACKO_06774, SACKO_06830, SACKO_17964, SACKO_14151, SACKO_03597, SACKO_11020, SACKO_03580, SACKO_16836, SACKO_19385, SACKO_33092, SACKO_33094, SACKO_33078, SACKO_33080, SACKO_31878	APOSC_10469, APOSC_10470
OG0000833	SACKO_08623	APOSC_26082, APOSC_26081
OG0000834	SACKO_10495	APOSC_04739, APOSC_27269
OG0000835	SACKO_29332	APOSC_04775, APOSC_05126, APOSC_22110
OG0000836	SACKO_24783, SACKO_24782, SACKO_24773	APOSC_15778
OG0000836	SACKO_32144	APOSC_06642
OG0000837	SACKO_15029	APOSC_12041, APOSC_06484, APOSC_27044, APOSC_21308
OG0000838	SACKO_03577	APOSC_26520
OG0000841	SACKO_13443	APOSC_23985, APOSC_23987, APOSC_23986
OG0000842	SACKO_18541, SACKO_32072	APOSC_09796
OG0000844	SACKO_32818	APOSC_10362
OG0000844	SACKO_32835	APOSC_10363
OG0000845	SACKO_22544	APOSC_15428
OG0000845	SACKO_13159	APOSC_11449
OG0000846	SACKO_14354, SACKO_14351	APOSC_25695
OG0000846	SACKO_13174	APOSC_22439, APOSC_15488
OG0000847	SACKO_25423	APOSC_10143
OG0000847	SACKO_21230	APOSC_11562
OG0000848	SACKO_30123	APOSC_20382
OG0000848	SACKO_13045	APOSC_28316, APOSC_18151, APOSC_18150
OG0000849	SACKO_13107	APOSC_27634, APOSC_09266
OG0000850	SACKO_07519	APOSC_08264
OG0000850	SACKO_23021, SACKO_27751	APOSC_23927
OG0000851	SACKO_14437	APOSC_19702, APOSC_19703, APOSC_19701
OG0000852	SACKO_00856, SACKO_33033	APOSC_20285, APOSC_20286
OG0000852	SACKO_16562	APOSC_02824
OG0000853	SACKO_20306	APOSC_14872, APOSC_14873, APOSC_14871, APOSC_04190
OG0000855	SACKO_27779, SACKO_20065, SACKO_20003, SACKO_31125	APOSC_08922, APOSC_08923, APOSC_26256
OG0000856	SACKO_15097	APOSC_22616
OG0000857	SACKO_29337	APOSC_24744
OG0000859	SACKO_02539	APOSC_20756, APOSC_20755, APOSC_20757
OG0000860	SACKO_16104	APOSC_17954
OG0000867	SACKO_13729	APOSC_22652, APOSC_19357, APOSC_05981, APOSC_15581, APOSC_15020, APOSC_02622, APOSC_01914, APOSC_05317
OG0000868	SACKO_01236	APOSC_13101
OG0000869	SACKO_06026	APOSC_14843
OG0000869	SACKO_18157	APOSC_10798
OG0000870	SACKO_17728	APOSC_06340
OG0000871	SACKO_27355, SACKO_19568, SACKO_19567, SACKO_03717	APOSC_16796, APOSC_20272, APOSC_28302, APOSC_27777, APOSC_03183
OG0000871	SACKO_18718	APOSC_14488
OG0000872	SACKO_32165	APOSC_01621, APOSC_01620
OG0000873	SACKO_12092	APOSC_27618
OG0000874	SACKO_19510	APOSC_24109
OG0000874	SACKO_09706	APOSC_09520
OG0000875	SACKO_11708	APOSC_06925, APOSC_26698, APOSC_26697
OG0000875	SACKO_01411	APOSC_10816, APOSC_05938
OG0000876	SACKO_25953	APOSC_13414
OG0000877	SACKO_32129	APOSC_14562, APOSC_05392, APOSC_11159, APOSC_18856, APOSC_22435, APOSC_14561, APOSC_03592, APOSC_03591
OG0000878	SACKO_24900	APOSC_19700
OG0000878	SACKO_02892	APOSC_12538
OG0000879	SACKO_26528	APOSC_26037
OG0000879	SACKO_28298	APOSC_25589, APOSC_19618
OG0000880	SACKO_07949	APOSC_11063
OG0000882	SACKO_25246	APOSC_22975
OG0000887	SACKO_29102	APOSC_06735
OG0000887	SACKO_28481	APOSC_07943
OG0000888	SACKO_12082	APOSC_22842
OG0000888	SACKO_28163	APOSC_02163
OG0000889	SACKO_03115	APOSC_15049, APOSC_07753, APOSC_09768
OG0000889	SACKO_15045	APOSC_28468
OG0000890	SACKO_31309	APOSC_26142, APOSC_26140
OG0000891	SACKO_16661, SACKO_16652	APOSC_21662, APOSC_19871, APOSC_18925, APOSC_08985, APOSC_04933, APOSC_06099, APOSC_25735, APOSC_11370, APOSC_07457, APOSC_17994, APOSC_05702, APOSC_11651, APOSC_20574
OG0000893	SACKO_28812	APOSC_13888, APOSC_05778
OG0000894	SACKO_26922	APOSC_05906, APOSC_06317
OG0000894	SACKO_02223	APOSC_02796, APOSC_02797
OG0000895	SACKO_32148	APOSC_08060, APOSC_08062, APOSC_08061
OG0000896	SACKO_25582, SACKO_18087	APOSC_16669
OG0000897	SACKO_27937	APOSC_09636
OG0000897	SACKO_11689	APOSC_15460, APOSC_17372
OG0000898	SACKO_16757, SACKO_27052	APOSC_16195
OG0000899	SACKO_30501	APOSC_14711
OG0000904	SACKO_17479	APOSC_17702, APOSC_14302, APOSC_14303
OG0000905	SACKO_20259, SACKO_13565	APOSC_09225, APOSC_09226
OG0000906	SACKO_27403	APOSC_04764
OG0000907	SACKO_17714	APOSC_00840
OG0000908	SACKO_31904	APOSC_14771
OG0000908	SACKO_20582	APOSC_27466
OG0000909	SACKO_13346	APOSC_25304, APOSC_25305, APOSC_25306
OG0000910	SACKO_03191	APOSC_16513
OG0000910	SACKO_18978	APOSC_19148, APOSC_12092
OG0000910	SACKO_24519	APOSC_05365
OG0000911	SACKO_07709	APOSC_15133, APOSC_15134
OG0000912	SACKO_25608	APOSC_27960, APOSC_27961
OG0000912	SACKO_29559	APOSC_29074
OG0000913	SACKO_00547, SACKO_15554, SACKO_15585	APOSC_04388
OG0000914	SACKO_02857	APOSC_12098
OG0000921	SACKO_04977	APOSC_26555
OG0000921	SACKO_13397	APOSC_24063
OG0000923	SACKO_33231, SACKO_02494	APOSC_26447
OG0000923	SACKO_17117	APOSC_00356
OG0000924	SACKO_23601	APOSC_24384
OG0000924	SACKO_31699	APOSC_05973
OG0000924	SACKO_22918	APOSC_24386
OG0000924	SACKO_31698	APOSC_19207
OG0000924	SACKO_24490	APOSC_08247
OG0000924	SACKO_29370	APOSC_25896
OG0000925	SACKO_08031	APOSC_04534
OG0000925	SACKO_26395	APOSC_05628
OG0000926	SACKO_17537	APOSC_08443
OG0000926	SACKO_08978	APOSC_22481
OG0000927	SACKO_28368	APOSC_02135
OG0000928	SACKO_11640	APOSC_19235, APOSC_19234, APOSC_19236
OG0000929	SACKO_08944	APOSC_07152, APOSC_28960
OG0000930	SACKO_26170, SACKO_21351	APOSC_24569, APOSC_24571, APOSC_24568, APOSC_24572
OG0000931	SACKO_25231	APOSC_10285
OG0000932	SACKO_04372	APOSC_20073
OG0000932	SACKO_04386	APOSC_27821, APOSC_27820
OG0000933	SACKO_05658	APOSC_28945
OG0000934	SACKO_29528	APOSC_15771
OG0000934	SACKO_28076	APOSC_01130
OG0000935	SACKO_27279	APOSC_07475
OG0000936	SACKO_15755	APOSC_26821, APOSC_20781, APOSC_04602, APOSC_04603
OG0000936	SACKO_00605	APOSC_00147
OG0000943	SACKO_06009	APOSC_21318
OG0000943	SACKO_03278	APOSC_16658
OG0000944	SACKO_14532	APOSC_18987
OG0000945	SACKO_29022	APOSC_00213
OG0000946	SACKO_05354	APOSC_07875
OG0000946	SACKO_03434	APOSC_29057
OG0000947	SACKO_03864	APOSC_14595
OG0000947	SACKO_27732	APOSC_00712
OG0000949	SACKO_06979, SACKO_06945, SACKO_03055	APOSC_12498
OG0000951	SACKO_12290	APOSC_13115, APOSC_13394
OG0000952	SACKO_31709	APOSC_07711
OG0000952	SACKO_31700	APOSC_03764, APOSC_03765
OG0000953	SACKO_16853, SACKO_33210	APOSC_11055
OG0000953	SACKO_26487	APOSC_00862
OG0000954	SACKO_09923	APOSC_16116, APOSC_16117
OG0000954	SACKO_25005	APOSC_17406, APOSC_17405
OG0000955	SACKO_27594	APOSC_05735
OG0000955	SACKO_14411	APOSC_04505
OG0000957	SACKO_21298	APOSC_18814
OG0000958	SACKO_01365	APOSC_18169
OG0000960	SACKO_17419	APOSC_11917, APOSC_11916
OG0000963	SACKO_03897	APOSC_02848
OG0000964	SACKO_21085, SACKO_21082	APOSC_14870, APOSC_13280, APOSC_13279, APOSC_13425, APOSC_28264
OG0000965	SACKO_31862, SACKO_21944	APOSC_23312, APOSC_23311
OG0000965	SACKO_29607	APOSC_09972
OG0000966	SACKO_19882	APOSC_26602
OG0000967	SACKO_33567	APOSC_16830, APOSC_16829, APOSC_28756
OG0000968	SACKO_19126	APOSC_16459
OG0000968	SACKO_20110	APOSC_20513
OG0000969	SACKO_30327, SACKO_20971, SACKO_27764, SACKO_22920	APOSC_12423, APOSC_09810, APOSC_13652, APOSC_17711, APOSC_15123
OG0000970	SACKO_02753, SACKO_02752, SACKO_02722	APOSC_21804
OG0000970	SACKO_05435	APOSC_22645
OG0000971	SACKO_31352	APOSC_04524
OG0000972	SACKO_24516	APOSC_08203
OG0000972	SACKO_27667	APOSC_06797
OG0000973	SACKO_31648, SACKO_24330	APOSC_12417, APOSC_12418
OG0000973	SACKO_06563	APOSC_02414, APOSC_22199, APOSC_22200, APOSC_22201
OG0000974	SACKO_16128	APOSC_23144, APOSC_06310, APOSC_20150, APOSC_13468
OG0000976	SACKO_26354, SACKO_06538	APOSC_05275
OG0000977	SACKO_07977	APOSC_07409
OG0000977	SACKO_13919	APOSC_00474
OG0000977	SACKO_30692, SACKO_24604, SACKO_12919	APOSC_21228
OG0000978	SACKO_05312	APOSC_07678
OG0000979	SACKO_28018, SACKO_28004, SACKO_28050	APOSC_15019, APOSC_17422
OG0000981	SACKO_03122, SACKO_03119	APOSC_22053, APOSC_15946, APOSC_14553, APOSC_08758
OG0000981	SACKO_11821, SACKO_29220, SACKO_11825	APOSC_19493
OG0000982	SACKO_10519	APOSC_05256, APOSC_05255
OG0000983	SACKO_05796, SACKO_28830, SACKO_07395, SACKO_31492, SACKO_07410, SACKO_12424, SACKO_15510, SACKO_07273, SACKO_07826, SACKO_17565, SACKO_02644	APOSC_04629, APOSC_08395, APOSC_18110, APOSC_06126, APOSC_13813, APOSC_23821
OG0000984	SACKO_22470, SACKO_22468	APOSC_25696
OG0000984	SACKO_28472	APOSC_05077
OG0000985	SACKO_21389	APOSC_19761
OG0000986	SACKO_22424	APOSC_14086
OG0000986	SACKO_18517	APOSC_10314, APOSC_22933, APOSC_16486
OG0000987	SACKO_11731	APOSC_18102
OG0000988	SACKO_00750, SACKO_27571	APOSC_04357, APOSC_13757
OG0000992	SACKO_01033	APOSC_10110, APOSC_22971
OG0000992	SACKO_27184	APOSC_24901
OG0000994	SACKO_04389	APOSC_21838
OG0000994	SACKO_17316, SACKO_07113, SACKO_15046	APOSC_16646
OG0000995	SACKO_28772, SACKO_28732	APOSC_26873, APOSC_26872
OG0000996	SACKO_00027	APOSC_26134, APOSC_26133
OG0000997	SACKO_19635, SACKO_06080	APOSC_11276
OG0000998	SACKO_04803	APOSC_02804
OG0000999	SACKO_27886	APOSC_24853, APOSC_24852
OG0001000	SACKO_14786	APOSC_22545, APOSC_22546
OG0001001	SACKO_32000	APOSC_09664
OG0001002	SACKO_17603	APOSC_12230
OG0001002	SACKO_26493, SACKO_10217, SACKO_22423	APOSC_20234
OG0001003	SACKO_29333	APOSC_02292
OG0001004	SACKO_12211	APOSC_07819
OG0001005	SACKO_07944	APOSC_05743, APOSC_05745
OG0001006	SACKO_28465	APOSC_03092, APOSC_20430
OG0001006	SACKO_25694	APOSC_16381
OG0001007	SACKO_22800	APOSC_06868, APOSC_06866
OG0001007	SACKO_22765, SACKO_31051, SACKO_22758	APOSC_13458, APOSC_06869
OG0001008	SACKO_12442	APOSC_08619
OG0001009	SACKO_13013	APOSC_04114, APOSC_04113
OG0001009	SACKO_17660	APOSC_07787
OG0001015	SACKO_22655	APOSC_22160
OG0001016	SACKO_04981	APOSC_19695
OG0001016	SACKO_21664, SACKO_15992	APOSC_06741
OG0001017	SACKO_02096, SACKO_06481	APOSC_27698, APOSC_27697
OG0001018	SACKO_04566, SACKO_31412	APOSC_00082
OG0001019	SACKO_24259, SACKO_18004, SACKO_19076, SACKO_15691, SACKO_15677, SACKO_28073, SACKO_19934, SACKO_15664	APOSC_27053, APOSC_00529, APOSC_06795
OG0001021	SACKO_09105	APOSC_24595, APOSC_24596, APOSC_10647
OG0001022	SACKO_05140, SACKO_05128	APOSC_27056, APOSC_27057
OG0001023	SACKO_01529	APOSC_14370
OG0001024	SACKO_33645, SACKO_33650	APOSC_15001
OG0001026	SACKO_18104	APOSC_16961, APOSC_16960
OG0001027	SACKO_17175, SACKO_22570, SACKO_25824	APOSC_27148, APOSC_06988, APOSC_05293, APOSC_24821, APOSC_27692
OG0001028	SACKO_16985	APOSC_08654
OG0001030	SACKO_29916	APOSC_09604
OG0001030	SACKO_04680	APOSC_11729
OG0001031	SACKO_14751, SACKO_16200	APOSC_26056
OG0001032	SACKO_17505	APOSC_22643, APOSC_22642
OG0001033	SACKO_17499	APOSC_15664
OG0001036	SACKO_31534	APOSC_22682
OG0001037	SACKO_25311	APOSC_08095, APOSC_08094
OG0001038	SACKO_14106	APOSC_19793
OG0001039	SACKO_07566	APOSC_04027
OG0001039	SACKO_29826	APOSC_21961, APOSC_21960
OG0001041	SACKO_30775, SACKO_30781, SACKO_30782, SACKO_11024	APOSC_25866, APOSC_28586, APOSC_02528, APOSC_05089
OG0001042	SACKO_12664	APOSC_11804, APOSC_11802, APOSC_11803
OG0001043	SACKO_34099	APOSC_15918
OG0001043	SACKO_15259	APOSC_25991
OG0001044	SACKO_31463	APOSC_09771
OG0001046	SACKO_19301	APOSC_10057
OG0001047	SACKO_22110, SACKO_22089	APOSC_07498, APOSC_07497
OG0001047	SACKO_19312	APOSC_09711, APOSC_09712
OG0001048	SACKO_21452	APOSC_27676, APOSC_08099
OG0001049	SACKO_28210	APOSC_13075
OG0001049	SACKO_03823	APOSC_00313
OG0001050	SACKO_13547	APOSC_28063
OG0001052	SACKO_17741	APOSC_21889
OG0001053	SACKO_17162	APOSC_25635
OG0001053	SACKO_10734	APOSC_21499
OG0001054	SACKO_03187	APOSC_23483
OG0001055	SACKO_10231, SACKO_10246, SACKO_27123, SACKO_20417, SACKO_20398, SACKO_20395, SACKO_20387, SACKO_20415, SACKO_20419, SACKO_20408, SACKO_20396, SACKO_20407, SACKO_20411	APOSC_10851, APOSC_16805, APOSC_03145, APOSC_17030, APOSC_17029
OG0001057	SACKO_34054	APOSC_03585, APOSC_19431, APOSC_13058
OG0001058	SACKO_30744	APOSC_03274, APOSC_08093, APOSC_03275
OG0001059	SACKO_34066	APOSC_04077
OG0001060	SACKO_10412	APOSC_24256, APOSC_24254, APOSC_24252, APOSC_24253
OG0001061	SACKO_30699, SACKO_13469, SACKO_13448, SACKO_13461, SACKO_12648, SACKO_12650, SACKO_21647	APOSC_21195, APOSC_17050, APOSC_16833, APOSC_16832
OG0001062	SACKO_29376	APOSC_18657
OG0001063	SACKO_31591	APOSC_06298, APOSC_18602
OG0001063	SACKO_17683	APOSC_25113, APOSC_25112
OG0001065	SACKO_06065	APOSC_06320
OG0001066	SACKO_07584	APOSC_18530
OG0001067	SACKO_23129, SACKO_23130, SACKO_23138, SACKO_23139, SACKO_23136, SACKO_23131, SACKO_23140, SACKO_11747	APOSC_06521
OG0001068	SACKO_05518	APOSC_05419
OG0001072	SACKO_03267	APOSC_21913
OG0001072	SACKO_03307	APOSC_13810, APOSC_10950, APOSC_17931
OG0001073	SACKO_21449, SACKO_04327	APOSC_26376
OG0001075	SACKO_11315, SACKO_14262	APOSC_01609
OG0001076	SACKO_06837	APOSC_12173
OG0001077	SACKO_10234	APOSC_11437
OG0001077	SACKO_23172, SACKO_02065, SACKO_02030	APOSC_00506
OG0001078	SACKO_03626	APOSC_27568
OG0001079	SACKO_30352	APOSC_10027
OG0001080	SACKO_28482	APOSC_05170
OG0001080	SACKO_17655	APOSC_12416
OG0001081	SACKO_20233, SACKO_20239	APOSC_07539
OG0001082	SACKO_05811, SACKO_32916	APOSC_13677
OG0001083	SACKO_03733	APOSC_11163
OG0001084	SACKO_24296	APOSC_05222
OG0001085	SACKO_23475	APOSC_12993, APOSC_12994
OG0001088	SACKO_18307	APOSC_08580
OG0001089	SACKO_12550	APOSC_27366
OG0001091	SACKO_17088	APOSC_06445
OG0001092	SACKO_08155	APOSC_09742
OG0001093	SACKO_20225	APOSC_16046, APOSC_16044, APOSC_16045, APOSC_16043
OG0001094	SACKO_19741, SACKO_11943	APOSC_20471, APOSC_27561, APOSC_22898
OG0001095	SACKO_26687	APOSC_09493
OG0001101	SACKO_12678	APOSC_01614
OG0001102	SACKO_03700	APOSC_16629
OG0001102	SACKO_27070	APOSC_08185
OG0001103	SACKO_30891, SACKO_22670	APOSC_16274
OG0001103	SACKO_06135	APOSC_04714
OG0001103	SACKO_18268	APOSC_00044
OG0001104	SACKO_17440, SACKO_10508	APOSC_01233, APOSC_01232
OG0001105	SACKO_04214	APOSC_29086
OG0001105	SACKO_09999	APOSC_22089
OG0001105	SACKO_18067	APOSC_10933
OG0001106	SACKO_09682	APOSC_10543
OG0001107	SACKO_06919	APOSC_02863, APOSC_02862
OG0001108	SACKO_04290	APOSC_04910
OG0001108	SACKO_31250	APOSC_18668
OG0001109	SACKO_08252, SACKO_08246, SACKO_08241, SACKO_08240, SACKO_08237	APOSC_01699
OG0001110	SACKO_15731, SACKO_08229	APOSC_02158
OG0001111	SACKO_20490	APOSC_27166
OG0001111	SACKO_03527	APOSC_15386
OG0001111	SACKO_03526	APOSC_13725
OG0001112	SACKO_18503	APOSC_22649, APOSC_22648, APOSC_22650
OG0001113	SACKO_21432	APOSC_04032
OG0001113	SACKO_05156	APOSC_23610
OG0001114	SACKO_08523	APOSC_06726
OG0001115	SACKO_33624, SACKO_33583	APOSC_20837
OG0001116	SACKO_23852	APOSC_23270, APOSC_23271, APOSC_23272
OG0001117	SACKO_05727	APOSC_03244, APOSC_03243, APOSC_03245
OG0001119	SACKO_20836	APOSC_27988
OG0001119	SACKO_20847	APOSC_27990, APOSC_15333, APOSC_27989
OG0001120	SACKO_19029	APOSC_17282, APOSC_17283, APOSC_17284, APOSC_17286, APOSC_17285
OG0001121	SACKO_32575	APOSC_08497, APOSC_08496
OG0001122	SACKO_19059, SACKO_19597, SACKO_18811, SACKO_23928, SACKO_23911, SACKO_23922, SACKO_23929, SACKO_23934, SACKO_19032, SACKO_23921, SACKO_05283, SACKO_23920, SACKO_03102	APOSC_07761, APOSC_23420, APOSC_08814, APOSC_12905, APOSC_18940
OG0001123	SACKO_00205	APOSC_27910
OG0001123	SACKO_33269	APOSC_06480
OG0001124	SACKO_10008	APOSC_05655
OG0001124	SACKO_04873	APOSC_14707
OG0001126	SACKO_28905	APOSC_00716
OG0001126	SACKO_15936	APOSC_12884
OG0001127	SACKO_04963	APOSC_22052
OG0001128	SACKO_18074	APOSC_04649
OG0001128	SACKO_18055	APOSC_17039
OG0001129	SACKO_22362	APOSC_09504, APOSC_09503, APOSC_09505
OG0001129	SACKO_19446	APOSC_07928
OG0001130	SACKO_21924	APOSC_10394
OG0001130	SACKO_19389, SACKO_19419	APOSC_19470, APOSC_05583
OG0001131	SACKO_02814	APOSC_10660
OG0001132	SACKO_22464	APOSC_22214
OG0001133	SACKO_03939	APOSC_09462
OG0001133	SACKO_03870	APOSC_26387
OG0001134	SACKO_00371	APOSC_03277
OG0001135	SACKO_12991	APOSC_07139, APOSC_21672
OG0001136	SACKO_08700	APOSC_27527
OG0001137	SACKO_31589	APOSC_03121, APOSC_03122
OG0001138	SACKO_06420	APOSC_17070, APOSC_17069
OG0001139	SACKO_11336	APOSC_20729, APOSC_20730
OG0001139	SACKO_08887	APOSC_22795
OG0001140	SACKO_04124, SACKO_23104, SACKO_04138, SACKO_23108, SACKO_04131, SACKO_04133, SACKO_23103, SACKO_04130, SACKO_15430, SACKO_21499	APOSC_21510
OG0001141	SACKO_15539	APOSC_14638, APOSC_05629, APOSC_15128
OG0001142	SACKO_08495	APOSC_21301, APOSC_21304, APOSC_21300, APOSC_21302
OG0001143	SACKO_27075	APOSC_15154
OG0001144	SACKO_23855	APOSC_19392
OG0001148	SACKO_05323, SACKO_05299	APOSC_26031
OG0001149	SACKO_23060	APOSC_21673, APOSC_19665
OG0001155	SACKO_29197	APOSC_09331
OG0001155	SACKO_06972	APOSC_20228
OG0001156	SACKO_12887	APOSC_02186
OG0001158	SACKO_22305	APOSC_10531
OG0001159	SACKO_14618	APOSC_12530
OG0001160	SACKO_03583	APOSC_19351
OG0001161	SACKO_21600, SACKO_15264	APOSC_13984
OG0001162	SACKO_17543, SACKO_14294	APOSC_12922, APOSC_12923
OG0001163	SACKO_31507	APOSC_00653, APOSC_10789, APOSC_08646, APOSC_08645, APOSC_17340, APOSC_13361
OG0001164	SACKO_00737	APOSC_13012
OG0001165	SACKO_18359	APOSC_20051
OG0001165	SACKO_31998	APOSC_23971
OG0001166	SACKO_31708	APOSC_26232, APOSC_26233, APOSC_26234
OG0001167	SACKO_12026	APOSC_15750, APOSC_15751
OG0001168	SACKO_18942	APOSC_07839, APOSC_20079
OG0001169	SACKO_01891	APOSC_16441
OG0001170	SACKO_27342	APOSC_23119, APOSC_09798, APOSC_25465, APOSC_23121, APOSC_23122
OG0001171	SACKO_20825	APOSC_10831
OG0001172	SACKO_07899	APOSC_01434
OG0001172	SACKO_23083	APOSC_19424
OG0001173	SACKO_12453	APOSC_12328
OG0001173	SACKO_11271	APOSC_13474
OG0001174	SACKO_28428	APOSC_02636, APOSC_02635
OG0001177	SACKO_26073	APOSC_27862
OG0001177	SACKO_10730, SACKO_26943	APOSC_09067
OG0001178	SACKO_03875	APOSC_13380
OG0001178	SACKO_08914	APOSC_10092
OG0001179	SACKO_26771	APOSC_24042
OG0001179	SACKO_32134	APOSC_00450
OG0001180	SACKO_03980	APOSC_06660
OG0001181	SACKO_08231, SACKO_27253, SACKO_08232	APOSC_08671
OG0001182	SACKO_00852, SACKO_21729, SACKO_06706, SACKO_28390, SACKO_28391, SACKO_19557	APOSC_00719, APOSC_23474, APOSC_12486, APOSC_22228
OG0001183	SACKO_22928	APOSC_17193, APOSC_17194
OG0001184	SACKO_04686	APOSC_28467
OG0001184	SACKO_02591, SACKO_02594	APOSC_19647
OG0001185	SACKO_25271	APOSC_20961, APOSC_20963, APOSC_20960, APOSC_20962, APOSC_20964, APOSC_02697
OG0001186	SACKO_04961	APOSC_22932
OG0001186	SACKO_32087	APOSC_07366
OG0001188	SACKO_25731	APOSC_22816, APOSC_01840
OG0001189	SACKO_26954	APOSC_16284, APOSC_02204
OG0001190	SACKO_19736, SACKO_29072	APOSC_04573
OG0001191	SACKO_28961	APOSC_16893
OG0001196	SACKO_02477	APOSC_17916
OG0001197	SACKO_29198	APOSC_08428
OG0001197	SACKO_32347	APOSC_08492
OG0001197	SACKO_31735	APOSC_20448
OG0001198	SACKO_23091	APOSC_22302
OG0001198	SACKO_05861	APOSC_22586
OG0001199	SACKO_31333	APOSC_03972
OG0001199	SACKO_03906	APOSC_23577
OG0001200	SACKO_20799	APOSC_05559, APOSC_05558
OG0001201	SACKO_15686	APOSC_09439, APOSC_09438, APOSC_03781, APOSC_23148, APOSC_21279, APOSC_09441, APOSC_09436, APOSC_09435, APOSC_09440, APOSC_12369, APOSC_21883, APOSC_22185, APOSC_21884, APOSC_05515, APOSC_24393, APOSC_24392
OG0001202	SACKO_21894	APOSC_09292
OG0001203	SACKO_17678	APOSC_25464
OG0001204	SACKO_05436	APOSC_02297, APOSC_24480
OG0001207	SACKO_25128	APOSC_12551
OG0001208	SACKO_25532	APOSC_16730
OG0001209	SACKO_17895, SACKO_21794	APOSC_10899
OG0001210	SACKO_12027	APOSC_23126
OG0001210	SACKO_22645	APOSC_24521, APOSC_24519, APOSC_24520
OG0001211	SACKO_06728	APOSC_18685
OG0001213	SACKO_12475	APOSC_26742
OG0001213	SACKO_19088	APOSC_18014, APOSC_16372
OG0001215	SACKO_19345	APOSC_13978
OG0001216	SACKO_20921	APOSC_27401, APOSC_24924
OG0001216	SACKO_23314	APOSC_07564, APOSC_01787
OG0001217	SACKO_25190	APOSC_19625
OG0001218	SACKO_09575	APOSC_27369, APOSC_27373, APOSC_27371, APOSC_27368
OG0001219	SACKO_31732	APOSC_17654
OG0001220	SACKO_02206	APOSC_05642
OG0001221	SACKO_15128, SACKO_31267, SACKO_31272, SACKO_31273	APOSC_24815
OG0001222	SACKO_24552	APOSC_01661
OG0001223	SACKO_16161	APOSC_26454
OG0001224	SACKO_15671	APOSC_21055
OG0001225	SACKO_13197, SACKO_21032	APOSC_15265
OG0001227	SACKO_09407	APOSC_26346
OG0001230	SACKO_30865	APOSC_01640, APOSC_01639
OG0001231	SACKO_32360	APOSC_20643
