Orthogroup	SACKO_ok	AMPFI_ok
OG0000468	SACKO_29000, SACKO_28335	AMPFI_19454
OG0000469	SACKO_32529	AMPFI_03128
OG0000469	SACKO_12218	AMPFI_08317
OG0000471	SACKO_21461	AMPFI_25824
OG0000471	SACKO_31836, SACKO_31844	AMPFI_16089
OG0000472	SACKO_09536	AMPFI_17628
OG0000474	SACKO_26698	AMPFI_08225
OG0000474	SACKO_26694	AMPFI_11625
OG0000475	SACKO_01439	AMPFI_23837
OG0000475	SACKO_01437	AMPFI_25135, AMPFI_16236
OG0000475	SACKO_01446	AMPFI_14069
OG0000475	SACKO_18627	AMPFI_15746
OG0000476	SACKO_25313	AMPFI_11326
OG0000476	SACKO_16110	AMPFI_07783
OG0000477	SACKO_22969, SACKO_22972	AMPFI_00918
OG0000478	SACKO_16775	AMPFI_12511
OG0000479	SACKO_30305	AMPFI_03342
OG0000479	SACKO_20169	AMPFI_09996
OG0000480	SACKO_31389	AMPFI_18780
OG0000481	SACKO_18810	AMPFI_04631
OG0000481	SACKO_02151, SACKO_09218	AMPFI_14700
OG0000481	SACKO_17872	AMPFI_12417
OG0000482	SACKO_25732	AMPFI_19863
OG0000482	SACKO_25745	AMPFI_20569
OG0000482	SACKO_25747	AMPFI_01031
OG0000483	SACKO_06301, SACKO_18786	AMPFI_23549
OG0000483	SACKO_13873	AMPFI_23934
OG0000485	SACKO_12872	AMPFI_22121
OG0000485	SACKO_32346	AMPFI_08283
OG0000486	SACKO_03067, SACKO_03069, SACKO_29945	AMPFI_16665
OG0000486	SACKO_21708	AMPFI_16285
OG0000488	SACKO_32393	AMPFI_07218
OG0000490	SACKO_25826	AMPFI_13859, AMPFI_02409
OG0000494	SACKO_20667, SACKO_20670, SACKO_29545	AMPFI_14510
OG0000495	SACKO_17840, SACKO_17826	AMPFI_22166
OG0000495	SACKO_02191, SACKO_02199	AMPFI_16808
OG0000496	SACKO_17283	AMPFI_25760
OG0000496	SACKO_19033	AMPFI_17477
OG0000497	SACKO_07766	AMPFI_07081
OG0000498	SACKO_16151	AMPFI_22216
OG0000499	SACKO_07869, SACKO_25714, SACKO_13488, SACKO_07888, SACKO_07856, SACKO_07885	AMPFI_15726, AMPFI_14684
OG0000501	SACKO_02655, SACKO_04583, SACKO_04590, SACKO_28718, SACKO_28744, SACKO_31552, SACKO_31557, SACKO_28634, SACKO_29583, SACKO_33267, SACKO_29576, SACKO_22573, SACKO_04851, SACKO_22575, SACKO_32214	AMPFI_07485, AMPFI_13181, AMPFI_25271, AMPFI_05442
OG0000503	SACKO_26118	AMPFI_06939, AMPFI_17798
OG0000504	SACKO_26022	AMPFI_23661, AMPFI_15881
OG0000505	SACKO_33776	AMPFI_13142
OG0000505	SACKO_07335	AMPFI_01675
OG0000506	SACKO_28370	AMPFI_10562
OG0000508	SACKO_03535	AMPFI_11279
OG0000509	SACKO_22380, SACKO_21804, SACKO_17319, SACKO_08227	AMPFI_16215
OG0000510	SACKO_08802	AMPFI_02887
OG0000511	SACKO_16608, SACKO_16632, SACKO_17075	AMPFI_17557, AMPFI_16096, AMPFI_20749
OG0000513	SACKO_20073	AMPFI_15307
OG0000514	SACKO_06731	AMPFI_19314
OG0000515	SACKO_34014, SACKO_02419, SACKO_16456, SACKO_16452, SACKO_13973, SACKO_01627	AMPFI_04197
OG0000516	SACKO_26866, SACKO_23319, SACKO_05262, SACKO_21254, SACKO_26833	AMPFI_14909, AMPFI_11391
OG0000520	SACKO_18204	AMPFI_23972
OG0000520	SACKO_06826	AMPFI_19094
OG0000521	SACKO_19264, SACKO_19258, SACKO_30251	AMPFI_04943
OG0000522	SACKO_08798	AMPFI_07135
OG0000522	SACKO_03537, SACKO_08795	AMPFI_14072
OG0000522	SACKO_03413	AMPFI_15408, AMPFI_24817
OG0000522	SACKO_08800	AMPFI_18956
OG0000523	SACKO_25122	AMPFI_22404
OG0000523	SACKO_22414, SACKO_18696, SACKO_04917, SACKO_04936, SACKO_14510, SACKO_21286, SACKO_32496	AMPFI_10423
OG0000523	SACKO_11858	AMPFI_13116
OG0000524	SACKO_11508	AMPFI_14569
OG0000525	SACKO_14070	AMPFI_13575
OG0000525	SACKO_16659	AMPFI_23427
OG0000527	SACKO_06716, SACKO_06738	AMPFI_21522
OG0000527	SACKO_06751	AMPFI_13103
OG0000528	SACKO_09093	AMPFI_18972, AMPFI_18973
OG0000529	SACKO_27420	AMPFI_19152
OG0000529	SACKO_04593	AMPFI_14588
OG0000529	SACKO_22339	AMPFI_10225
OG0000530	SACKO_04253	AMPFI_05279
OG0000531	SACKO_04723	AMPFI_10252
OG0000533	SACKO_16139, SACKO_15202, SACKO_31024	AMPFI_18944, AMPFI_24303, AMPFI_00870, AMPFI_01819
OG0000534	SACKO_02672	AMPFI_12308
OG0000534	SACKO_02674	AMPFI_12548
OG0000534	SACKO_28185	AMPFI_09373
OG0000535	SACKO_22523, SACKO_22514, SACKO_22501, SACKO_22484	AMPFI_06826
OG0000536	SACKO_33770	AMPFI_17109
OG0000537	SACKO_26142	AMPFI_22008
OG0000538	SACKO_05534, SACKO_05532	AMPFI_24088
OG0000541	SACKO_34149, SACKO_34143, SACKO_34121, SACKO_34138, SACKO_34126, SACKO_34131, SACKO_34113, SACKO_34137, SACKO_34140, SACKO_02528, SACKO_02532, SACKO_13125, SACKO_13548, SACKO_02536, SACKO_01488, SACKO_13122, SACKO_09874, SACKO_19487, SACKO_33223	AMPFI_00378
OG0000542	SACKO_04085	AMPFI_16091
OG0000542	SACKO_33246	AMPFI_08997
OG0000542	SACKO_31227, SACKO_03340	AMPFI_10148
OG0000544	SACKO_01595	AMPFI_05766
OG0000544	SACKO_20647	AMPFI_01213, AMPFI_12495
OG0000544	SACKO_21942	AMPFI_12968
OG0000545	SACKO_31593	AMPFI_15543
OG0000546	SACKO_09949, SACKO_28319, SACKO_20478, SACKO_15121, SACKO_20498, SACKO_18803, SACKO_18787, SACKO_11479	AMPFI_13740
OG0000547	SACKO_10842, SACKO_10831, SACKO_10812	AMPFI_16109
OG0000548	SACKO_24136	AMPFI_03107
OG0000548	SACKO_21638	AMPFI_12447
OG0000548	SACKO_01196	AMPFI_06878
OG0000549	SACKO_27792	AMPFI_06765
OG0000550	SACKO_24656	AMPFI_20316
OG0000551	SACKO_27987	AMPFI_19651
OG0000552	SACKO_16965	AMPFI_25709
OG0000553	SACKO_30818	AMPFI_03292
OG0000553	SACKO_27631	AMPFI_14139
OG0000553	SACKO_24378	AMPFI_07441
OG0000554	SACKO_04829	AMPFI_16623, AMPFI_06109, AMPFI_24115, AMPFI_06108, AMPFI_04502
OG0000560	SACKO_03111	AMPFI_24939, AMPFI_25437
OG0000560	SACKO_03110	AMPFI_25195
OG0000560	SACKO_30877	AMPFI_02096
OG0000561	SACKO_01260, SACKO_27682, SACKO_33677, SACKO_00159, SACKO_01255	AMPFI_19041, AMPFI_00758
OG0000562	SACKO_07813	AMPFI_21582
OG0000564	SACKO_32358	AMPFI_08861
OG0000564	SACKO_24811	AMPFI_11089
OG0000564	SACKO_12013	AMPFI_23703
OG0000566	SACKO_13906	AMPFI_24184
OG0000566	SACKO_18189	AMPFI_05548
OG0000567	SACKO_32703, SACKO_18072	AMPFI_08270
OG0000567	SACKO_21311	AMPFI_24073
OG0000567	SACKO_01005	AMPFI_20193
OG0000570	SACKO_16042	AMPFI_20117
OG0000571	SACKO_11190	AMPFI_21475
OG0000572	SACKO_18077	AMPFI_18964, AMPFI_18965
OG0000573	SACKO_21574	AMPFI_08544
OG0000573	SACKO_26024	AMPFI_21790
OG0000574	SACKO_33381	AMPFI_07593
OG0000574	SACKO_28187	AMPFI_07534
OG0000574	SACKO_25843	AMPFI_22284
OG0000575	SACKO_27278, SACKO_27258	AMPFI_22439
OG0000576	SACKO_23536	AMPFI_11215
OG0000577	SACKO_02404	AMPFI_00456, AMPFI_19960, AMPFI_07931
OG0000578	SACKO_32404	AMPFI_11337, AMPFI_11336
OG0000579	SACKO_30809	AMPFI_10586
OG0000581	SACKO_01235	AMPFI_20371
OG0000582	SACKO_28539	AMPFI_14842, AMPFI_03684
OG0000583	SACKO_33042	AMPFI_03049
OG0000584	SACKO_22450	AMPFI_25542, AMPFI_23350, AMPFI_15796, AMPFI_00561, AMPFI_04371
OG0000586	SACKO_01531	AMPFI_16028
OG0000587	SACKO_31646	AMPFI_16977, AMPFI_16976
OG0000587	SACKO_32372	AMPFI_14490
OG0000588	SACKO_19722	AMPFI_04054, AMPFI_03394
OG0000588	SACKO_13333	AMPFI_11701
OG0000590	SACKO_30925	AMPFI_19054, AMPFI_08431
OG0000590	SACKO_30919, SACKO_30264	AMPFI_13729
OG0000591	SACKO_32003	AMPFI_24421
OG0000592	SACKO_27135	AMPFI_00808
OG0000593	SACKO_28197	AMPFI_00762
OG0000593	SACKO_29618	AMPFI_17892
OG0000594	SACKO_33771	AMPFI_08265
OG0000596	SACKO_26078	AMPFI_01396
OG0000596	SACKO_14397, SACKO_14403, SACKO_15641, SACKO_13334, SACKO_02687	AMPFI_01384, AMPFI_25743, AMPFI_07694, AMPFI_07559, AMPFI_24761
OG0000597	SACKO_18453	AMPFI_09305
OG0000598	SACKO_05680	AMPFI_02945, AMPFI_04925, AMPFI_04338, AMPFI_14686
OG0000599	SACKO_33840, SACKO_33746, SACKO_33816	AMPFI_11393
OG0000599	SACKO_29928, SACKO_13810, SACKO_13799, SACKO_13803, SACKO_13818, SACKO_13798, SACKO_13815, SACKO_13813, SACKO_13812	AMPFI_10424
OG0000600	SACKO_34109	AMPFI_23266
OG0000600	SACKO_27569	AMPFI_09999
OG0000601	SACKO_04415, SACKO_20648	AMPFI_12618, AMPFI_23731, AMPFI_12619, AMPFI_09878
OG0000602	SACKO_18486	AMPFI_06522
OG0000602	SACKO_15757, SACKO_11346, SACKO_18509	AMPFI_15502
OG0000604	SACKO_11960	AMPFI_21956, AMPFI_24342
OG0000607	SACKO_22583, SACKO_22581	AMPFI_09382
OG0000607	SACKO_23896	AMPFI_09015
OG0000608	SACKO_04086	AMPFI_14303
OG0000611	SACKO_14478	AMPFI_17154, AMPFI_20669
OG0000611	SACKO_26761	AMPFI_03941
OG0000612	SACKO_10524	AMPFI_15477, AMPFI_05475
OG0000613	SACKO_12488, SACKO_18352	AMPFI_20696
OG0000614	SACKO_19940	AMPFI_10965
OG0000614	SACKO_31628, SACKO_31587	AMPFI_07199
OG0000615	SACKO_26394	AMPFI_02250
OG0000617	SACKO_26070	AMPFI_02772
OG0000617	SACKO_23685	AMPFI_08449
OG0000619	SACKO_18510	AMPFI_07065
OG0000620	SACKO_24261	AMPFI_23274, AMPFI_25337, AMPFI_20298
OG0000620	SACKO_01158, SACKO_01207, SACKO_01213	AMPFI_09259, AMPFI_22189
OG0000621	SACKO_20435, SACKO_20425, SACKO_09993, SACKO_06637, SACKO_06640, SACKO_06646, SACKO_06659	AMPFI_12420
OG0000621	SACKO_20461, SACKO_20441, SACKO_20468	AMPFI_13931
OG0000623	SACKO_21523, SACKO_18029	AMPFI_18053
OG0000624	SACKO_27238	AMPFI_09306, AMPFI_13318
OG0000625	SACKO_11899	AMPFI_14871, AMPFI_22297, AMPFI_25324
OG0000626	SACKO_21363	AMPFI_08963
OG0000627	SACKO_02990	AMPFI_25325
OG0000628	SACKO_05282	AMPFI_18712, AMPFI_02816
OG0000628	SACKO_26977	AMPFI_06881
OG0000630	SACKO_10460, SACKO_08401, SACKO_02760	AMPFI_16354, AMPFI_21870, AMPFI_11492, AMPFI_17101, AMPFI_23904
OG0000630	SACKO_19826	AMPFI_17708, AMPFI_24094, AMPFI_25360, AMPFI_11541
OG0000630	SACKO_31719, SACKO_18519, SACKO_07143, SACKO_26725, SACKO_02061, SACKO_12214, SACKO_28843, SACKO_17380, SACKO_32273, SACKO_06105, SACKO_08108, SACKO_17636	AMPFI_10535, AMPFI_17726, AMPFI_24989, AMPFI_05724
OG0000633	SACKO_05062	AMPFI_17310, AMPFI_21152
OG0000634	SACKO_28150, SACKO_28152	AMPFI_17488, AMPFI_15841, AMPFI_04896
OG0000635	SACKO_29305	AMPFI_12996
OG0000637	SACKO_13417	AMPFI_22000
OG0000638	SACKO_07670, SACKO_07656, SACKO_07663, SACKO_09257, SACKO_07658, SACKO_07676, SACKO_24281	AMPFI_12032
OG0000639	SACKO_22469	AMPFI_02143
OG0000639	SACKO_30392	AMPFI_19096
OG0000639	SACKO_02331	AMPFI_19422
OG0000642	SACKO_21799	AMPFI_20481, AMPFI_17464, AMPFI_21969, AMPFI_03291, AMPFI_09020, AMPFI_24910
OG0000643	SACKO_00139	AMPFI_13527
OG0000645	SACKO_19857	AMPFI_07390
OG0000645	SACKO_17093	AMPFI_07346
OG0000646	SACKO_00864	AMPFI_08730
OG0000646	SACKO_28271	AMPFI_06480
OG0000647	SACKO_00037, SACKO_00065	AMPFI_23840
OG0000648	SACKO_12118	AMPFI_15343
OG0000648	SACKO_17289	AMPFI_13232
OG0000649	SACKO_06908	AMPFI_08407
OG0000650	SACKO_04649	AMPFI_07337
OG0000651	SACKO_14845	AMPFI_00457
OG0000652	SACKO_15084	AMPFI_06940
OG0000653	SACKO_32959, SACKO_03890, SACKO_18693	AMPFI_07129
OG0000654	SACKO_30168	AMPFI_21423
OG0000656	SACKO_15053, SACKO_13960	AMPFI_00663, AMPFI_06733
OG0000657	SACKO_27378	AMPFI_04003
OG0000658	SACKO_23223	AMPFI_20829
OG0000659	SACKO_01760, SACKO_22901, SACKO_20511, SACKO_33494, SACKO_27820, SACKO_13697, SACKO_12545, SACKO_24678, SACKO_18959, SACKO_22986, SACKO_18828	AMPFI_18071, AMPFI_20810
OG0000660	SACKO_33063	AMPFI_17445
OG0000662	SACKO_06148	AMPFI_02313
OG0000662	SACKO_28738	AMPFI_13450
OG0000663	SACKO_26955	AMPFI_11999
OG0000663	SACKO_03887	AMPFI_12107
OG0000664	SACKO_26065	AMPFI_09419
OG0000665	SACKO_03466, SACKO_03470	AMPFI_01642, AMPFI_25024
OG0000666	SACKO_01360	AMPFI_18404
OG0000670	SACKO_21893	AMPFI_22267
OG0000672	SACKO_21164	AMPFI_11096
OG0000672	SACKO_29531	AMPFI_17614
OG0000674	SACKO_29269	AMPFI_05318
OG0000674	SACKO_21136	AMPFI_14286
OG0000676	SACKO_30866	AMPFI_07198
OG0000676	SACKO_08481	AMPFI_01951
OG0000680	SACKO_13665	AMPFI_18200
OG0000680	SACKO_21650, SACKO_21648, SACKO_21651	AMPFI_20692
OG0000681	SACKO_14440	AMPFI_10408
OG0000681	SACKO_06296	AMPFI_08112
OG0000682	SACKO_15215, SACKO_25895	AMPFI_06701
OG0000683	SACKO_30847	AMPFI_06165
OG0000683	SACKO_25632	AMPFI_15593
OG0000685	SACKO_06289, SACKO_06284	AMPFI_10051
OG0000690	SACKO_03682	AMPFI_12474
OG0000690	SACKO_00508	AMPFI_25508
OG0000691	SACKO_07972	AMPFI_15975
OG0000691	SACKO_11293	AMPFI_07380
OG0000692	SACKO_04812	AMPFI_22914
OG0000692	SACKO_00415, SACKO_24162	AMPFI_19220
OG0000694	SACKO_10312	AMPFI_20821
OG0000696	SACKO_05595	AMPFI_13412
OG0000696	SACKO_15257	AMPFI_23601
OG0000696	SACKO_07580	AMPFI_06933
OG0000697	SACKO_07543	AMPFI_01555
OG0000698	SACKO_33282, SACKO_00937, SACKO_00966, SACKO_00931	AMPFI_16763
OG0000698	SACKO_00996	AMPFI_25928
OG0000699	SACKO_27167	AMPFI_25818, AMPFI_10547
OG0000700	SACKO_00811	AMPFI_02889
OG0000701	SACKO_25617, SACKO_32176, SACKO_03805	AMPFI_06365
OG0000702	SACKO_27079	AMPFI_20591
OG0000703	SACKO_21811	AMPFI_09469
OG0000706	SACKO_24560	AMPFI_17120
OG0000706	SACKO_28453	AMPFI_00965, AMPFI_02905
OG0000708	SACKO_22452	AMPFI_18363
OG0000708	SACKO_25480	AMPFI_17855, AMPFI_19554
OG0000709	SACKO_18089	AMPFI_23883
OG0000709	SACKO_22198	AMPFI_17426
OG0000710	SACKO_27149	AMPFI_01536, AMPFI_25003
OG0000711	SACKO_19147	AMPFI_19044
OG0000711	SACKO_19149	AMPFI_11270
OG0000712	SACKO_16099	AMPFI_08144
OG0000713	SACKO_26669	AMPFI_24318, AMPFI_08961, AMPFI_11641
OG0000714	SACKO_24621	AMPFI_00848, AMPFI_11964, AMPFI_24475, AMPFI_01946
OG0000714	SACKO_29631, SACKO_22762	AMPFI_04993
OG0000715	SACKO_31209	AMPFI_19789
OG0000716	SACKO_08963	AMPFI_13314
OG0000717	SACKO_00278	AMPFI_06302
OG0000717	SACKO_00279	AMPFI_10785
OG0000718	SACKO_32613	AMPFI_05696, AMPFI_05695
OG0000720	SACKO_00764	AMPFI_05196
OG0000720	SACKO_27801	AMPFI_04200
OG0000721	SACKO_29734	AMPFI_08986
OG0000721	SACKO_13300	AMPFI_22244
OG0000723	SACKO_19678, SACKO_19703, SACKO_19709	AMPFI_04714
OG0000724	SACKO_29558	AMPFI_16071
OG0000725	SACKO_03561	AMPFI_02912
OG0000726	SACKO_17190	AMPFI_13683
OG0000730	SACKO_27783	AMPFI_24051
OG0000731	SACKO_26280, SACKO_26277	AMPFI_14467
OG0000732	SACKO_20871	AMPFI_21125
OG0000732	SACKO_06369, SACKO_05389	AMPFI_22564
OG0000733	SACKO_32345	AMPFI_00092
OG0000733	SACKO_17671	AMPFI_07683
OG0000734	SACKO_08224	AMPFI_16496
OG0000735	SACKO_26054	AMPFI_12763
OG0000736	SACKO_27734, SACKO_27737	AMPFI_00116
OG0000737	SACKO_25903	AMPFI_09668
OG0000739	SACKO_18136	AMPFI_17691, AMPFI_04289, AMPFI_18164, AMPFI_21377, AMPFI_20987, AMPFI_15188, AMPFI_07309, AMPFI_13493, AMPFI_12559, AMPFI_22118
OG0000740	SACKO_24861	AMPFI_24652
OG0000740	SACKO_32305, SACKO_02011, SACKO_05182	AMPFI_17145
OG0000741	SACKO_01091, SACKO_27715	AMPFI_19996
OG0000741	SACKO_31886, SACKO_17276, SACKO_32594	AMPFI_24722
OG0000742	SACKO_32083, SACKO_05122, SACKO_14210, SACKO_17124	AMPFI_05931
OG0000743	SACKO_25573	AMPFI_02626
OG0000743	SACKO_25597	AMPFI_24905
OG0000745	SACKO_22243, SACKO_22171	AMPFI_10083
OG0000748	SACKO_18174, SACKO_34214, SACKO_22995, SACKO_30887, SACKO_24976, SACKO_29791, SACKO_08056, SACKO_03913, SACKO_09716, SACKO_29657, SACKO_28844, SACKO_32549, SACKO_19984, SACKO_09720	AMPFI_21950
OG0000749	SACKO_07299	AMPFI_08611
OG0000751	SACKO_32463	AMPFI_03506
OG0000752	SACKO_10303	AMPFI_17019
OG0000752	SACKO_03640	AMPFI_09329
OG0000752	SACKO_33668	AMPFI_04939
OG0000753	SACKO_33703	AMPFI_15523
OG0000753	SACKO_17800	AMPFI_14109
OG0000753	SACKO_33701	AMPFI_09896
OG0000754	SACKO_26303	AMPFI_00155, AMPFI_05404
OG0000755	SACKO_19024	AMPFI_18113, AMPFI_24528
OG0000756	SACKO_09390	AMPFI_09164
OG0000756	SACKO_09734	AMPFI_12751, AMPFI_14494
OG0000757	SACKO_00716	AMPFI_01364
OG0000757	SACKO_32163	AMPFI_13831
OG0000758	SACKO_05592	AMPFI_00957
OG0000759	SACKO_29477	AMPFI_04195
OG0000760	SACKO_23650	AMPFI_13511
OG0000761	SACKO_04696	AMPFI_02175
OG0000764	SACKO_20100	AMPFI_07130
OG0000765	SACKO_02329	AMPFI_19294
OG0000765	SACKO_02322	AMPFI_14015
OG0000766	SACKO_22474	AMPFI_21468, AMPFI_22616
OG0000767	SACKO_14609	AMPFI_07905
OG0000768	SACKO_23463	AMPFI_08442
OG0000772	SACKO_18970	AMPFI_02894, AMPFI_19971
OG0000773	SACKO_00589	AMPFI_04587
OG0000773	SACKO_17710, SACKO_17709	AMPFI_06916
OG0000773	SACKO_21567	AMPFI_21117
OG0000773	SACKO_04243	AMPFI_06404, AMPFI_11306
OG0000774	SACKO_04816	AMPFI_08290
OG0000774	SACKO_22074	AMPFI_10783
OG0000774	SACKO_01221, SACKO_01162, SACKO_26595, SACKO_26612	AMPFI_03731
OG0000775	SACKO_25832, SACKO_34101, SACKO_18980, SACKO_34030	AMPFI_22492
OG0000776	SACKO_18768	AMPFI_23341
OG0000777	SACKO_28617, SACKO_28786	AMPFI_22290
OG0000778	SACKO_00880	AMPFI_04331, AMPFI_25999, AMPFI_02206
OG0000779	SACKO_09223	AMPFI_25294
OG0000779	SACKO_27144	AMPFI_06428
OG0000780	SACKO_23785	AMPFI_20584, AMPFI_00595
OG0000780	SACKO_29107, SACKO_29108	AMPFI_15119
OG0000780	SACKO_07184	AMPFI_08729
OG0000782	SACKO_02448	AMPFI_18834
OG0000787	SACKO_05969	AMPFI_10777
OG0000788	SACKO_23309	AMPFI_01375
OG0000788	SACKO_16503	AMPFI_02278
OG0000789	SACKO_02827, SACKO_02824	AMPFI_20916
OG0000790	SACKO_26270	AMPFI_11863
OG0000791	SACKO_06891	AMPFI_01769
OG0000792	SACKO_30915	AMPFI_00047
OG0000792	SACKO_20208	AMPFI_19531
OG0000793	SACKO_32255	AMPFI_07155
OG0000794	SACKO_17237	AMPFI_12203
OG0000797	SACKO_34169	AMPFI_16398, AMPFI_18685
OG0000798	SACKO_10595	AMPFI_15670
OG0000798	SACKO_10603	AMPFI_20101
OG0000798	SACKO_10604	AMPFI_16263
OG0000800	SACKO_26365, SACKO_26362	AMPFI_07209, AMPFI_10431
OG0000801	SACKO_32154	AMPFI_08868, AMPFI_16292, AMPFI_02422
OG0000803	SACKO_08403	AMPFI_03930, AMPFI_11891
OG0000808	SACKO_08432, SACKO_10478, SACKO_06792	AMPFI_13372
OG0000808	SACKO_08462	AMPFI_12115, AMPFI_23891, AMPFI_22645
OG0000808	SACKO_19821	AMPFI_20367, AMPFI_13041
OG0000808	SACKO_15761	AMPFI_20623, AMPFI_16745, AMPFI_20557
OG0000809	SACKO_11706	AMPFI_12034
OG0000810	SACKO_25393	AMPFI_19205
OG0000810	SACKO_08781	AMPFI_00375
OG0000811	SACKO_27833, SACKO_27832, SACKO_27828	AMPFI_15862, AMPFI_12390, AMPFI_16220
OG0000812	SACKO_09567	AMPFI_04199, AMPFI_20836, AMPFI_04618
OG0000813	SACKO_06455	AMPFI_16225, AMPFI_15330
OG0000814	SACKO_27445	AMPFI_05882
OG0000814	SACKO_29758	AMPFI_13728
OG0000815	SACKO_08338	AMPFI_21474
OG0000816	SACKO_17944	AMPFI_22154
OG0000816	SACKO_17471	AMPFI_03013
OG0000817	SACKO_10398	AMPFI_08254
OG0000817	SACKO_05841	AMPFI_07996
OG0000817	SACKO_27281	AMPFI_11242
OG0000818	SACKO_13438	AMPFI_12285
OG0000819	SACKO_06925	AMPFI_15610
OG0000820	SACKO_08030	AMPFI_22913, AMPFI_22383
OG0000821	SACKO_12422	AMPFI_22831
OG0000822	SACKO_20246	AMPFI_10298
OG0000822	SACKO_23379	AMPFI_09638
OG0000824	SACKO_23935, SACKO_23963, SACKO_19936	AMPFI_10634
OG0000825	SACKO_07264	AMPFI_21560, AMPFI_22215
OG0000825	SACKO_03586	AMPFI_04519
OG0000826	SACKO_24167	AMPFI_15553
OG0000828	SACKO_19680	AMPFI_06751
OG0000828	SACKO_02201	AMPFI_18122
OG0000829	SACKO_03719	AMPFI_15788
OG0000830	SACKO_08420, SACKO_17829, SACKO_17827, SACKO_26129, SACKO_17830	AMPFI_02429
OG0000831	SACKO_33535, SACKO_14918	AMPFI_23384
OG0000833	SACKO_08623	AMPFI_07344
OG0000834	SACKO_10495	AMPFI_19170
OG0000836	SACKO_24783, SACKO_24782, SACKO_24773	AMPFI_08670
OG0000836	SACKO_32144	AMPFI_06708
OG0000837	SACKO_15029	AMPFI_23242
OG0000838	SACKO_03577	AMPFI_11876
OG0000841	SACKO_13443	AMPFI_11477
OG0000842	SACKO_18541, SACKO_32072	AMPFI_11234
OG0000844	SACKO_32818	AMPFI_00178
OG0000845	SACKO_22544	AMPFI_13241, AMPFI_15602
OG0000845	SACKO_13159	AMPFI_11310
OG0000846	SACKO_14354, SACKO_14351	AMPFI_11421, AMPFI_18627
OG0000846	SACKO_13176	AMPFI_01481, AMPFI_09201, AMPFI_09631, AMPFI_19752
OG0000846	SACKO_13174	AMPFI_04320
OG0000847	SACKO_25423	AMPFI_13534
OG0000847	SACKO_21230	AMPFI_06619
OG0000848	SACKO_30123	AMPFI_13198
OG0000848	SACKO_13045	AMPFI_00046
OG0000849	SACKO_13107	AMPFI_24685
OG0000850	SACKO_07519	AMPFI_19396
OG0000850	SACKO_23021, SACKO_27751	AMPFI_03228
OG0000851	SACKO_14437	AMPFI_16121
OG0000852	SACKO_00856, SACKO_33033	AMPFI_08444
OG0000852	SACKO_16562	AMPFI_13668
OG0000853	SACKO_06002	AMPFI_25610, AMPFI_22873
OG0000853	SACKO_20306	AMPFI_09221
OG0000855	SACKO_27779, SACKO_20065, SACKO_20003, SACKO_31125	AMPFI_17874, AMPFI_17347, AMPFI_08376, AMPFI_08377
OG0000857	SACKO_29337	AMPFI_00242
OG0000858	SACKO_23749	AMPFI_05099
OG0000859	SACKO_02539	AMPFI_09744
OG0000859	SACKO_08048	AMPFI_22052
OG0000860	SACKO_16104	AMPFI_05098
OG0000867	SACKO_13729	AMPFI_00144, AMPFI_11211, AMPFI_06396, AMPFI_22076, AMPFI_26051, AMPFI_13589, AMPFI_02463, AMPFI_17713, AMPFI_24739, AMPFI_20834, AMPFI_20835, AMPFI_16847, AMPFI_14483
OG0000868	SACKO_01236	AMPFI_07891
OG0000868	SACKO_16884	AMPFI_13621
OG0000869	SACKO_06026	AMPFI_09269
OG0000869	SACKO_18157	AMPFI_05422
OG0000870	SACKO_17728	AMPFI_12552
OG0000870	SACKO_25011, SACKO_10623	AMPFI_12941
OG0000871	SACKO_27355, SACKO_19568, SACKO_19567, SACKO_03717	AMPFI_06057
OG0000871	SACKO_18718	AMPFI_13424
OG0000872	SACKO_32165	AMPFI_14533
OG0000873	SACKO_12092	AMPFI_00271
OG0000874	SACKO_19510	AMPFI_04290, AMPFI_17002
OG0000874	SACKO_09706	AMPFI_15252
OG0000875	SACKO_11708	AMPFI_16915
OG0000875	SACKO_01411	AMPFI_14018
OG0000876	SACKO_25954	AMPFI_21327
OG0000878	SACKO_24900	AMPFI_22261
OG0000878	SACKO_02892	AMPFI_21072
OG0000879	SACKO_26528	AMPFI_24002
OG0000879	SACKO_28298	AMPFI_08219
OG0000880	SACKO_07949	AMPFI_09014
OG0000881	SACKO_29973	AMPFI_02071
OG0000881	SACKO_18831	AMPFI_13230
OG0000882	SACKO_25246	AMPFI_03689, AMPFI_23821
OG0000883	SACKO_31678, SACKO_01503, SACKO_22909, SACKO_01513, SACKO_01837, SACKO_29652, SACKO_08467, SACKO_09232, SACKO_08442	AMPFI_03120
OG0000887	SACKO_28481	AMPFI_07646
OG0000888	SACKO_12082	AMPFI_15204
OG0000888	SACKO_28163	AMPFI_11657
OG0000889	SACKO_03115	AMPFI_16359, AMPFI_08502
OG0000890	SACKO_31309	AMPFI_03240
OG0000894	SACKO_26922	AMPFI_03215, AMPFI_21192
OG0000896	SACKO_27525	AMPFI_18659
OG0000896	SACKO_25582, SACKO_18087	AMPFI_22491, AMPFI_12466, AMPFI_26067
OG0000897	SACKO_27937	AMPFI_24854
OG0000898	SACKO_16757, SACKO_27052	AMPFI_22530
OG0000899	SACKO_30501	AMPFI_10006
OG0000905	SACKO_20259, SACKO_13565	AMPFI_23249, AMPFI_23770, AMPFI_06111
OG0000907	SACKO_17714	AMPFI_11759
OG0000908	SACKO_31904	AMPFI_08188
