Orthogroup	SACKO_ok	HELIO_ok
OG0001178	SACKO_08914	HELIO_05752
OG0001179	SACKO_26771	HELIO_04085, HELIO_04405
OG0001179	SACKO_32134	HELIO_06718
OG0001181	SACKO_08231, SACKO_27253, SACKO_08232	HELIO_05206
OG0001182	SACKO_00852, SACKO_21729, SACKO_06706, SACKO_28390, SACKO_28391, SACKO_19557	HELIO_05272, HELIO_04697
OG0001183	SACKO_22928, SACKO_25666	HELIO_08524
OG0001184	SACKO_04686	HELIO_12185
OG0001184	SACKO_02594	HELIO_02728
OG0001185	SACKO_25271	HELIO_12657
OG0001186	SACKO_04961	HELIO_09188
OG0001186	SACKO_32087	HELIO_01928
OG0001187	SACKO_27459	HELIO_05364
OG0001188	SACKO_25731	HELIO_03558
OG0001190	SACKO_19736, SACKO_29072	HELIO_03395
OG0001191	SACKO_28961	HELIO_06301
OG0001196	SACKO_02477	HELIO_04183
OG0001197	SACKO_32347	HELIO_04520
OG0001197	SACKO_31735	HELIO_09598
OG0001198	SACKO_23091	HELIO_03508
OG0001198	SACKO_05861	HELIO_05572
OG0001199	SACKO_31333	HELIO_10405
OG0001199	SACKO_03906	HELIO_01130
OG0001200	SACKO_20799	HELIO_10259
OG0001201	SACKO_15686	HELIO_08628
OG0001202	SACKO_21894	HELIO_10671
OG0001202	SACKO_33694	HELIO_00720
OG0001203	SACKO_17678	HELIO_05203
OG0001204	SACKO_05436	HELIO_07269
OG0001207	SACKO_03977	HELIO_10416
OG0001207	SACKO_25128	HELIO_09377
OG0001208	SACKO_25532	HELIO_05489
OG0001209	SACKO_17895, SACKO_21794	HELIO_05535
OG0001210	SACKO_12027	HELIO_01552
OG0001210	SACKO_22645	HELIO_03776
OG0001211	SACKO_06728	HELIO_12099
OG0001212	SACKO_14563	HELIO_05237
OG0001213	SACKO_12475	HELIO_11611
OG0001213	SACKO_19088	HELIO_01934
OG0001215	SACKO_19345	HELIO_00251
OG0001216	SACKO_20921	HELIO_01588
OG0001216	SACKO_23314	HELIO_04477
OG0001217	SACKO_25190	HELIO_09665
OG0001218	SACKO_09575	HELIO_10349
OG0001219	SACKO_31732	HELIO_07847
OG0001220	SACKO_02206	HELIO_12730
OG0001221	SACKO_15128, SACKO_31267, SACKO_31272, SACKO_31273	HELIO_07645
OG0001222	SACKO_02676	HELIO_07577
OG0001223	SACKO_16161	HELIO_08053
OG0001224	SACKO_15671	HELIO_01823
OG0001225	SACKO_13197, SACKO_21032	HELIO_09303
OG0001227	SACKO_09407	HELIO_03789
OG0001230	SACKO_30865	HELIO_06157
OG0001231	SACKO_32360	HELIO_02150
OG0001232	SACKO_31671	HELIO_07324
OG0001233	SACKO_00389, SACKO_00384, SACKO_00398	HELIO_05738
OG0001235	SACKO_17900	HELIO_04539
OG0001236	SACKO_22328	HELIO_09754
OG0001237	SACKO_12973, SACKO_17092	HELIO_09190, HELIO_06015
OG0001238	SACKO_10255	HELIO_06977
OG0001239	SACKO_01576	HELIO_10768
OG0001240	SACKO_21921	HELIO_05508
OG0001241	SACKO_21518	HELIO_03226
OG0001241	SACKO_25804	HELIO_12192
OG0001242	SACKO_19062, SACKO_19023	HELIO_06262
OG0001243	SACKO_00190	HELIO_09478
OG0001245	SACKO_31830, SACKO_17898	HELIO_09453
OG0001247	SACKO_16919	HELIO_00879
OG0001248	SACKO_03917	HELIO_05974
OG0001250	SACKO_22060	HELIO_01985
OG0001251	SACKO_21043	HELIO_03697
OG0001252	SACKO_00497	HELIO_06077
OG0001253	SACKO_07955	HELIO_12144
OG0001254	SACKO_17085, SACKO_17104	HELIO_05460
OG0001256	SACKO_32561	HELIO_03181
OG0001261	SACKO_02379	HELIO_03943
OG0001262	SACKO_14536, SACKO_14562	HELIO_07069, HELIO_09573
OG0001262	SACKO_14419	HELIO_00924
OG0001263	SACKO_18553	HELIO_01885
OG0001263	SACKO_10674	HELIO_04331
OG0001264	SACKO_25559	HELIO_12570
OG0001265	SACKO_20144	HELIO_09250, HELIO_00578, HELIO_04752, HELIO_02158, HELIO_09251
OG0001266	SACKO_21683	HELIO_03369
OG0001266	SACKO_34097	HELIO_12361
OG0001267	SACKO_05778, SACKO_25091	HELIO_05562
OG0001267	SACKO_21996	HELIO_09471
OG0001268	SACKO_11197, SACKO_06254	HELIO_07801
OG0001268	SACKO_30805	HELIO_12028
OG0001270	SACKO_24994	HELIO_02110
OG0001270	SACKO_01019	HELIO_02804
OG0001271	SACKO_30312	HELIO_11242
OG0001272	SACKO_25421	HELIO_01808
OG0001273	SACKO_29270	HELIO_12680
OG0001274	SACKO_16020	HELIO_06326
OG0001275	SACKO_31416	HELIO_02615
OG0001275	SACKO_31414	HELIO_03038
OG0001276	SACKO_30635	HELIO_11104
OG0001277	SACKO_17013	HELIO_11303, HELIO_05345, HELIO_05307, HELIO_05801, HELIO_03274, HELIO_02113
OG0001278	SACKO_28908, SACKO_12827, SACKO_12823	HELIO_10541, HELIO_03037
OG0001279	SACKO_20454	HELIO_12791
OG0001281	SACKO_25721	HELIO_06990
OG0001282	SACKO_11635	HELIO_03746
OG0001284	SACKO_27293	HELIO_06649
OG0001284	SACKO_16492	HELIO_03045
OG0001285	SACKO_12735	HELIO_05581
OG0001286	SACKO_00888	HELIO_12601
OG0001288	SACKO_15962	HELIO_10795
OG0001289	SACKO_27725	HELIO_12067, HELIO_10917
OG0001290	SACKO_09675, SACKO_22471	HELIO_11508
OG0001291	SACKO_21943	HELIO_10055
OG0001292	SACKO_15420	HELIO_11499
OG0001293	SACKO_21987	HELIO_07956
OG0001294	SACKO_03533	HELIO_08951
OG0001295	SACKO_22899	HELIO_12648
OG0001296	SACKO_11661	HELIO_12075
OG0001297	SACKO_31914	HELIO_05910
OG0001300	SACKO_02042	HELIO_09555
OG0001302	SACKO_13308	HELIO_08651
OG0001304	SACKO_19061	HELIO_08290
OG0001305	SACKO_26780	HELIO_07982
OG0001306	SACKO_25708	HELIO_11276
OG0001306	SACKO_10996	HELIO_04068, HELIO_02369
OG0001308	SACKO_29701	HELIO_12210
OG0001309	SACKO_31608	HELIO_06983
OG0001310	SACKO_11650	HELIO_02438
OG0001310	SACKO_12687	HELIO_09331
OG0001311	SACKO_03046	HELIO_02223
OG0001311	SACKO_14169	HELIO_00805
OG0001313	SACKO_24118, SACKO_31873, SACKO_02599, SACKO_27800, SACKO_27814, SACKO_02605, SACKO_24088	HELIO_11988
OG0001314	SACKO_28289, SACKO_25320, SACKO_08201, SACKO_28337, SACKO_23656, SACKO_08222, SACKO_24985	HELIO_06186
OG0001315	SACKO_09990	HELIO_00584
OG0001316	SACKO_32180	HELIO_08864
OG0001317	SACKO_20482	HELIO_08857
OG0001317	SACKO_08200	HELIO_08319
OG0001318	SACKO_20260	HELIO_01897
OG0001318	SACKO_33046	HELIO_00651
OG0001319	SACKO_17261	HELIO_09125
OG0001320	SACKO_15495	HELIO_07097
OG0001320	SACKO_03528	HELIO_01606
OG0001321	SACKO_00755	HELIO_11153
OG0001322	SACKO_08315	HELIO_12344
OG0001322	SACKO_00634, SACKO_05223	HELIO_07391
OG0001323	SACKO_09370	HELIO_04274
OG0001324	SACKO_04648	HELIO_11046
OG0001325	SACKO_27663	HELIO_02148
OG0001326	SACKO_30260	HELIO_01722
OG0001327	SACKO_11723	HELIO_06372
OG0001327	SACKO_26434	HELIO_03453
OG0001328	SACKO_24069	HELIO_02341
OG0001329	SACKO_23438	HELIO_12348
OG0001330	SACKO_00723	HELIO_07773
OG0001331	SACKO_23573	HELIO_10456, HELIO_10455
OG0001333	SACKO_02537, SACKO_31933, SACKO_31954	HELIO_07137
OG0001334	SACKO_30094, SACKO_32717	HELIO_08981
OG0001335	SACKO_02457	HELIO_09999
OG0001337	SACKO_18014	HELIO_12764
OG0001337	SACKO_02804	HELIO_11060
OG0001339	SACKO_01450	HELIO_08381
OG0001343	SACKO_17370	HELIO_04553
OG0001344	SACKO_14763	HELIO_02566
OG0001345	SACKO_23714, SACKO_23639, SACKO_23595, SACKO_23715	HELIO_00586
OG0001348	SACKO_28912	HELIO_05226
OG0001349	SACKO_31598	HELIO_05986
OG0001351	SACKO_20883	HELIO_09749
OG0001352	SACKO_25575, SACKO_25587, SACKO_15835, SACKO_13422, SACKO_13435	HELIO_06067
OG0001353	SACKO_22195	HELIO_03307
OG0001353	SACKO_05612	HELIO_07889
OG0001354	SACKO_27003	HELIO_01003
OG0001355	SACKO_12733	HELIO_05179
OG0001356	SACKO_23436	HELIO_09355
OG0001357	SACKO_32377	HELIO_07642
OG0001358	SACKO_18923	HELIO_05651, HELIO_04483
OG0001359	SACKO_04499	HELIO_00338
OG0001360	SACKO_33652	HELIO_12349
OG0001361	SACKO_13566	HELIO_12234
OG0001363	SACKO_02886	HELIO_03084
OG0001364	SACKO_22285	HELIO_01882
OG0001365	SACKO_18744	HELIO_08493, HELIO_12193
OG0001366	SACKO_14260	HELIO_09509
OG0001367	SACKO_11804	HELIO_12197
OG0001368	SACKO_12370	HELIO_02045
OG0001369	SACKO_30830	HELIO_00430
OG0001370	SACKO_10513	HELIO_08459
OG0001370	SACKO_00812	HELIO_09154
OG0001371	SACKO_17304, SACKO_17312, SACKO_19756	HELIO_02393, HELIO_07671
OG0001372	SACKO_27587	HELIO_07415
OG0001372	SACKO_23028	HELIO_09833, HELIO_00197
OG0001373	SACKO_09984	HELIO_06748
OG0001374	SACKO_07337	HELIO_10870
OG0001375	SACKO_12584, SACKO_12521	HELIO_04841
OG0001375	SACKO_21495	HELIO_01574
OG0001376	SACKO_34148	HELIO_12299
OG0001377	SACKO_25288, SACKO_10382, SACKO_10375, SACKO_07390, SACKO_16602, SACKO_08556	HELIO_10836
OG0001378	SACKO_21687	HELIO_02964
OG0001380	SACKO_30081, SACKO_01944, SACKO_30082	HELIO_01850
OG0001381	SACKO_25884	HELIO_03557
OG0001383	SACKO_27457	HELIO_10404, HELIO_09985
OG0001384	SACKO_13100	HELIO_01654
OG0001386	SACKO_02115	HELIO_05642, HELIO_02823, HELIO_05955
OG0001387	SACKO_07056	HELIO_07037
OG0001389	SACKO_01374	HELIO_06611
OG0001395	SACKO_14815	HELIO_02673
OG0001396	SACKO_26671, SACKO_26674, SACKO_26705, SACKO_08064, SACKO_01315	HELIO_00889
OG0001397	SACKO_20543	HELIO_01273
OG0001397	SACKO_02267	HELIO_04122
OG0001398	SACKO_14409, SACKO_01986, SACKO_01969, SACKO_01989, SACKO_01970	HELIO_00222
OG0001399	SACKO_22119	HELIO_05014
OG0001399	SACKO_19007	HELIO_08757
OG0001400	SACKO_05641	HELIO_09621
OG0001401	SACKO_26685	HELIO_05514, HELIO_00801
OG0001401	SACKO_02950	HELIO_10489
OG0001402	SACKO_07573	HELIO_06192
OG0001404	SACKO_18033	HELIO_08622
OG0001404	SACKO_05491	HELIO_06483
OG0001405	SACKO_26862	HELIO_01612
OG0001405	SACKO_07421	HELIO_02155
OG0001406	SACKO_29996	HELIO_05795
OG0001408	SACKO_32306	HELIO_02887
OG0001409	SACKO_32640	HELIO_05260
OG0001410	SACKO_14471	HELIO_07114
OG0001410	SACKO_00287	HELIO_01417
OG0001411	SACKO_04096	HELIO_03361
OG0001412	SACKO_09199, SACKO_13714	HELIO_06209
OG0001413	SACKO_13707	HELIO_11436
OG0001413	SACKO_08606	HELIO_10258
OG0001414	SACKO_04758	HELIO_00902
OG0001414	SACKO_30191	HELIO_00745
OG0001415	SACKO_02741	HELIO_07046
OG0001417	SACKO_28149	HELIO_07751
OG0001417	SACKO_29213, SACKO_19020	HELIO_00311
OG0001418	SACKO_04240	HELIO_09143
OG0001420	SACKO_11942	HELIO_10002
OG0001421	SACKO_11974	HELIO_02587
OG0001422	SACKO_08100	HELIO_00344
OG0001423	SACKO_22783	HELIO_03132
OG0001424	SACKO_10409	HELIO_00747
OG0001424	SACKO_16678	HELIO_01935
OG0001425	SACKO_32937	HELIO_01653
OG0001426	SACKO_29415	HELIO_02149
OG0001428	SACKO_29404	HELIO_11579
OG0001430	SACKO_23248	HELIO_08384
OG0001431	SACKO_19695	HELIO_00600
OG0001434	SACKO_08035, SACKO_22760	HELIO_10029, HELIO_10027
OG0001436	SACKO_20014	HELIO_09777
OG0001437	SACKO_01223	HELIO_04743
OG0001439	SACKO_32633	HELIO_02716
OG0001440	SACKO_26843, SACKO_13032, SACKO_09213	HELIO_03196
OG0001441	SACKO_07486	HELIO_03652
OG0001442	SACKO_19825	HELIO_02245
OG0001445	SACKO_32917	HELIO_12183
OG0001447	SACKO_02819	HELIO_04829
OG0001448	SACKO_03904	HELIO_02926
OG0001449	SACKO_30150	HELIO_03720
OG0001449	SACKO_24439	HELIO_09662
OG0001451	SACKO_05414, SACKO_07824	HELIO_05972
OG0001452	SACKO_08603	HELIO_09077, HELIO_09076
OG0001453	SACKO_00292, SACKO_12622	HELIO_11229, HELIO_03802, HELIO_09980
OG0001454	SACKO_25073	HELIO_04552
OG0001455	SACKO_15116	HELIO_05822
OG0001457	SACKO_30564, SACKO_25543	HELIO_08835
OG0001459	SACKO_12626	HELIO_08961
OG0001460	SACKO_33477	HELIO_01716
OG0001460	SACKO_22427	HELIO_12669
OG0001462	SACKO_17935, SACKO_06073	HELIO_04329
OG0001462	SACKO_04210	HELIO_03160
OG0001463	SACKO_31720, SACKO_15166, SACKO_29008, SACKO_29029, SACKO_29002	HELIO_02919, HELIO_06206
OG0001464	SACKO_16693	HELIO_00437
OG0001465	SACKO_28877, SACKO_13637, SACKO_08994	HELIO_09508
OG0001466	SACKO_25244	HELIO_09852
OG0001466	SACKO_06437	HELIO_00231
OG0001467	SACKO_17605, SACKO_17589, SACKO_14633	HELIO_11527
OG0001467	SACKO_14405	HELIO_06233
OG0001468	SACKO_04663	HELIO_09103
OG0001469	SACKO_18991	HELIO_10093
OG0001469	SACKO_14829	HELIO_12462
OG0001470	SACKO_29094, SACKO_26935	HELIO_04948
OG0001471	SACKO_05249	HELIO_02669
OG0001472	SACKO_32963	HELIO_05084
OG0001472	SACKO_05324	HELIO_09162
OG0001473	SACKO_16082, SACKO_16044, SACKO_16047	HELIO_01497, HELIO_06355, HELIO_01429
OG0001474	SACKO_17239	HELIO_08603
OG0001474	SACKO_22047	HELIO_05046
OG0001475	SACKO_18688	HELIO_12116, HELIO_06079
OG0001476	SACKO_06016	HELIO_08408
OG0001477	SACKO_16077	HELIO_11351
OG0001478	SACKO_22168	HELIO_10243
OG0001479	SACKO_02888	HELIO_00677
OG0001480	SACKO_24426	HELIO_03092
OG0001481	SACKO_31627	HELIO_06832
OG0001482	SACKO_10214	HELIO_08972
OG0001483	SACKO_22123	HELIO_02368
OG0001484	SACKO_06239	HELIO_03855
OG0001485	SACKO_29097, SACKO_18011	HELIO_08845
OG0001486	SACKO_09648	HELIO_11744
OG0001487	SACKO_16382	HELIO_05287
OG0001488	SACKO_02069	HELIO_10288
OG0001488	SACKO_02044	HELIO_00238
OG0001489	SACKO_14714, SACKO_26616	HELIO_12039
OG0001490	SACKO_31213	HELIO_10701
OG0001491	SACKO_31672	HELIO_08105, HELIO_08104
OG0001492	SACKO_03265	HELIO_09966
OG0001493	SACKO_14767	HELIO_12365
OG0001495	SACKO_09788	HELIO_09225
OG0001496	SACKO_23322, SACKO_11691	HELIO_06643, HELIO_07757
OG0001500	SACKO_17784	HELIO_03279
OG0001501	SACKO_17924	HELIO_09204
OG0001502	SACKO_22382	HELIO_00925
OG0001503	SACKO_02436	HELIO_00871
OG0001503	SACKO_18105	HELIO_00967
OG0001504	SACKO_07151, SACKO_19671, SACKO_29627, SACKO_29647	HELIO_02828, HELIO_12551
OG0001505	SACKO_14128	HELIO_01480
OG0001506	SACKO_20284	HELIO_05280
OG0001508	SACKO_27803, SACKO_27807	HELIO_05840
OG0001510	SACKO_33627	HELIO_10061
OG0001511	SACKO_25814	HELIO_10472
OG0001512	SACKO_07336	HELIO_06404
OG0001514	SACKO_25264	HELIO_10777
OG0001515	SACKO_03778	HELIO_11317
OG0001516	SACKO_14946	HELIO_05144
OG0001517	SACKO_25454	HELIO_02409
OG0001519	SACKO_15841	HELIO_09436
OG0001521	SACKO_17000	HELIO_00932
OG0001522	SACKO_04762	HELIO_00391
OG0001522	SACKO_07400	HELIO_11736
OG0001523	SACKO_23353	HELIO_04060
OG0001524	SACKO_26996	HELIO_05163
OG0001524	SACKO_12588, SACKO_34156, SACKO_29641	HELIO_01459
OG0001526	SACKO_27619	HELIO_03062
OG0001527	SACKO_08580	HELIO_04544
OG0001527	SACKO_08171	HELIO_10434
OG0001528	SACKO_09485	HELIO_02093
OG0001530	SACKO_32722	HELIO_09208
OG0001531	SACKO_00106	HELIO_03563
OG0001531	SACKO_00104	HELIO_03562
OG0001532	SACKO_29500, SACKO_29501	HELIO_07182
OG0001533	SACKO_04654, SACKO_27500, SACKO_27489	HELIO_12019
OG0001536	SACKO_19636, SACKO_06074	HELIO_00034
OG0001538	SACKO_28388, SACKO_28412	HELIO_05127
OG0001545	SACKO_27960	HELIO_02222
OG0001549	SACKO_15168	HELIO_10410
OG0001550	SACKO_11380	HELIO_04550, HELIO_08048
OG0001551	SACKO_14902	HELIO_02886
OG0001552	SACKO_08825, SACKO_08817, SACKO_08820, SACKO_08830	HELIO_00983
OG0001553	SACKO_14766	HELIO_04975
OG0001554	SACKO_27914	HELIO_02815
OG0001555	SACKO_18316, SACKO_28913	HELIO_06994
OG0001556	SACKO_31615	HELIO_02204
OG0001557	SACKO_08809	HELIO_05083
OG0001557	SACKO_23724	HELIO_06596
OG0001558	SACKO_25319	HELIO_02760
OG0001559	SACKO_09139	HELIO_06123
OG0001561	SACKO_16712	HELIO_08393
OG0001562	SACKO_29425	HELIO_06572
OG0001563	SACKO_05155, SACKO_05151, SACKO_16979, SACKO_05080, SACKO_05112, SACKO_05074, SACKO_05133	HELIO_06290, HELIO_06516
OG0001564	SACKO_28888	HELIO_01962
OG0001565	SACKO_32638	HELIO_12328
OG0001566	SACKO_19775	HELIO_11200, HELIO_02258
OG0001567	SACKO_01333, SACKO_23984	HELIO_06880
OG0001568	SACKO_33374	HELIO_05132
OG0001569	SACKO_29957, SACKO_29944	HELIO_09196
OG0001570	SACKO_27622, SACKO_27563	HELIO_02540
OG0001570	SACKO_25560	HELIO_05222
OG0001571	SACKO_33079	HELIO_11750
OG0001572	SACKO_31302	HELIO_04693
OG0001574	SACKO_33352	HELIO_05607
OG0001575	SACKO_16061	HELIO_03584
OG0001575	SACKO_16093	HELIO_05293
OG0001576	SACKO_29281	HELIO_11858
OG0001577	SACKO_25678	HELIO_03678
OG0001578	SACKO_25675	HELIO_08790, HELIO_08789
OG0001580	SACKO_00171	HELIO_11365
OG0001581	SACKO_07437, SACKO_04849, SACKO_04823, SACKO_23137	HELIO_05221, HELIO_07860
OG0001582	SACKO_18815	HELIO_04387
OG0001583	SACKO_26995	HELIO_12114
OG0001584	SACKO_00066	HELIO_10513, HELIO_05589
OG0001588	SACKO_13848	HELIO_02213, HELIO_09335, HELIO_07886, HELIO_06202, HELIO_00024
OG0001589	SACKO_25592	HELIO_12278
OG0001590	SACKO_23759	HELIO_11606
OG0001590	SACKO_21309, SACKO_21282, SACKO_03473	HELIO_02516
OG0001591	SACKO_27954	HELIO_11360
OG0001592	SACKO_13049	HELIO_11034
OG0001593	SACKO_13940	HELIO_04977
OG0001594	SACKO_26083, SACKO_31513	HELIO_11160
OG0001595	SACKO_29196, SACKO_27746	HELIO_03439
OG0001595	SACKO_29239, SACKO_29238	HELIO_08224
OG0001596	SACKO_27541	HELIO_12698
OG0001597	SACKO_02083	HELIO_04679
OG0001597	SACKO_32914	HELIO_01769
OG0001599	SACKO_01015	HELIO_02009
OG0001600	SACKO_01633	HELIO_00399
OG0001602	SACKO_12750	HELIO_08752, HELIO_08751, HELIO_08750, HELIO_08749
OG0001603	SACKO_23077	HELIO_02249
OG0001604	SACKO_08859	HELIO_12168
OG0001605	SACKO_00179	HELIO_09701, HELIO_00110
OG0001606	SACKO_11769	HELIO_11612
OG0001608	SACKO_01827, SACKO_24291, SACKO_05318, SACKO_28922, SACKO_05268, SACKO_05333	HELIO_09014, HELIO_09013
OG0001609	SACKO_20157	HELIO_04479
OG0001609	SACKO_20497	HELIO_00769
OG0001610	SACKO_05583	HELIO_06066
OG0001611	SACKO_32339	HELIO_10992
OG0001612	SACKO_08058	HELIO_09022
OG0001614	SACKO_12210	HELIO_09695
OG0001614	SACKO_22048	HELIO_09277
OG0001615	SACKO_32434	HELIO_04146
OG0001617	SACKO_32773	HELIO_06430
OG0001620	SACKO_08656	HELIO_04031
OG0001621	SACKO_33548	HELIO_05621, HELIO_05048
OG0001622	SACKO_24169	HELIO_02684
OG0001623	SACKO_15065	HELIO_12088
OG0001624	SACKO_23228	HELIO_06828
OG0001626	SACKO_11149, SACKO_33451, SACKO_22391, SACKO_22998, SACKO_29796, SACKO_29660, SACKO_32552, SACKO_14037, SACKO_24977, SACKO_22393, SACKO_11150, SACKO_01821, SACKO_14927, SACKO_28846, SACKO_08837, SACKO_24973, SACKO_32546, SACKO_22989, SACKO_11152, SACKO_08838, SACKO_29104	HELIO_03887
OG0001627	SACKO_16597	HELIO_03358
OG0001627	SACKO_16647	HELIO_11162
OG0001628	SACKO_17702	HELIO_11311
OG0001628	SACKO_33995, SACKO_09129	HELIO_03654
OG0001630	SACKO_16977, SACKO_21573	HELIO_11857
OG0001632	SACKO_01144	HELIO_03908
OG0001633	SACKO_17436	HELIO_09239
OG0001633	SACKO_31542	HELIO_08917
OG0001634	SACKO_04773	HELIO_00787
OG0001635	SACKO_16856, SACKO_33549	HELIO_00639
OG0001636	SACKO_16147	HELIO_06373
OG0001637	SACKO_15132, SACKO_20493	HELIO_00689
OG0001638	SACKO_31247	HELIO_10751
OG0001639	SACKO_26028	HELIO_03546
OG0001640	SACKO_01222	HELIO_12233
OG0001642	SACKO_01281	HELIO_00859, HELIO_00858
OG0001643	SACKO_02624	HELIO_03459
OG0001644	SACKO_17026, SACKO_03857	HELIO_10610
OG0001651	SACKO_21460	HELIO_08544
OG0001653	SACKO_07366	HELIO_02536
OG0001654	SACKO_11259, SACKO_11277	HELIO_00734, HELIO_02525
OG0001655	SACKO_11250	HELIO_08331
OG0001656	SACKO_26228	HELIO_09773
OG0001657	SACKO_20171, SACKO_20167	HELIO_09713
OG0001659	SACKO_30434	HELIO_01989
OG0001660	SACKO_16124	HELIO_04664
OG0001661	SACKO_33933	HELIO_12135
OG0001661	SACKO_07160, SACKO_07168, SACKO_05012	HELIO_07195
OG0001662	SACKO_01828	HELIO_07941
OG0001662	SACKO_27332	HELIO_12598
OG0001663	SACKO_23924, SACKO_09786	HELIO_06205, HELIO_04184
OG0001664	SACKO_27601	HELIO_08200
OG0001665	SACKO_05684	HELIO_08876
OG0001665	SACKO_00376	HELIO_01144
OG0001666	SACKO_01113, SACKO_01109, SACKO_19676, SACKO_01380	HELIO_07524, HELIO_03742
OG0001667	SACKO_27275	HELIO_04686, HELIO_06712
OG0001668	SACKO_10356	HELIO_03082
OG0001670	SACKO_30814	HELIO_03065
OG0001671	SACKO_32767	HELIO_08248
OG0001671	SACKO_16934, SACKO_16917	HELIO_08266
OG0001672	SACKO_00203	HELIO_11405
OG0001673	SACKO_02320	HELIO_05452
OG0001675	SACKO_13788	HELIO_05454
OG0001676	SACKO_27676	HELIO_09572
OG0001676	SACKO_06479	HELIO_09106
OG0001677	SACKO_02202	HELIO_10400
OG0001678	SACKO_16336	HELIO_09807
OG0001678	SACKO_32956	HELIO_09288
OG0001680	SACKO_14900	HELIO_00317
OG0001681	SACKO_04612	HELIO_06634, HELIO_12298, HELIO_05401
OG0001683	SACKO_25195	HELIO_10892
OG0001684	SACKO_17645	HELIO_11576
OG0001685	SACKO_33558	HELIO_02127
OG0001687	SACKO_08415, SACKO_00450, SACKO_08438	HELIO_06212
OG0001688	SACKO_29664	HELIO_04799
OG0001689	SACKO_29533	HELIO_04701
OG0001690	SACKO_16084, SACKO_16073	HELIO_12652
OG0001691	SACKO_07768	HELIO_03141
OG0001692	SACKO_27055	HELIO_03302
OG0001693	SACKO_31283, SACKO_31314	HELIO_01536, HELIO_01082, HELIO_05406, HELIO_00833
OG0001694	SACKO_09759	HELIO_05253
OG0001696	SACKO_26560	HELIO_02613
OG0001703	SACKO_25670	HELIO_11018
OG0001703	SACKO_14068	HELIO_02242
OG0001704	SACKO_06839, SACKO_06782, SACKO_06808	HELIO_11078
OG0001706	SACKO_16140	HELIO_03225
OG0001707	SACKO_27712, SACKO_27719, SACKO_08114	HELIO_04517
OG0001708	SACKO_22651, SACKO_22657	HELIO_01586
OG0001709	SACKO_14450	HELIO_12693
OG0001710	SACKO_07572, SACKO_32793	HELIO_01243
OG0001711	SACKO_00222	HELIO_09636
OG0001712	SACKO_25937	HELIO_09358, HELIO_09359
OG0001713	SACKO_33794, SACKO_29813	HELIO_10733
OG0001714	SACKO_24475	HELIO_10062
OG0001714	SACKO_09358	HELIO_01478
OG0001718	SACKO_22232	HELIO_08374
OG0001719	SACKO_13066	HELIO_08265
OG0001720	SACKO_07137, SACKO_07098	HELIO_01666
OG0001721	SACKO_14258	HELIO_04710
OG0001723	SACKO_00445	HELIO_03904
OG0001724	SACKO_30787	HELIO_09512
OG0001725	SACKO_05161, SACKO_05996	HELIO_04079, HELIO_11065
OG0001726	SACKO_25741	HELIO_12477
OG0001726	SACKO_06582	HELIO_10937
OG0001727	SACKO_05239	HELIO_00379
OG0001728	SACKO_11865	HELIO_06859
OG0001729	SACKO_16753	HELIO_07800
OG0001730	SACKO_21513	HELIO_09660
OG0001731	SACKO_18494	HELIO_04109
OG0001732	SACKO_08518	HELIO_08312
OG0001733	SACKO_19883	HELIO_06708, HELIO_05078
OG0001734	SACKO_02563	HELIO_04822
OG0001735	SACKO_00648	HELIO_08576
OG0001736	SACKO_08177	HELIO_04175
OG0001738	SACKO_08321	HELIO_00898
OG0001739	SACKO_05033	HELIO_08138
OG0001740	SACKO_22519	HELIO_06383
OG0001741	SACKO_06118, SACKO_29804, SACKO_06106	HELIO_09141
OG0001742	SACKO_01581	HELIO_03873
OG0001744	SACKO_11153	HELIO_00852
OG0001746	SACKO_29336	HELIO_10565
OG0001747	SACKO_10019	HELIO_09412
OG0001749	SACKO_14507	HELIO_08042
OG0001750	SACKO_27270	HELIO_09724
OG0001751	SACKO_03749	HELIO_11274
OG0001752	SACKO_02923	HELIO_07873
OG0001754	SACKO_08958	HELIO_12416
OG0001755	SACKO_23371	HELIO_08464
OG0001755	SACKO_22480	HELIO_03611
OG0001756	SACKO_10270	HELIO_00970
OG0001756	SACKO_17493	HELIO_03773
OG0001757	SACKO_02314	HELIO_06531
OG0001760	SACKO_32048	HELIO_10686
OG0001768	SACKO_21321	HELIO_00339
OG0001769	SACKO_20080	HELIO_00478
OG0001769	SACKO_20662	HELIO_05705
OG0001770	SACKO_19586	HELIO_10082
OG0001772	SACKO_12369	HELIO_01523
OG0001774	SACKO_02280	HELIO_11501
OG0001774	SACKO_26050	HELIO_04350
OG0001775	SACKO_29841, SACKO_28398	HELIO_07189
OG0001776	SACKO_24049	HELIO_07496
OG0001777	SACKO_16744	HELIO_09390
OG0001777	SACKO_23856	HELIO_04368, HELIO_00426
OG0001778	SACKO_04956	HELIO_09235, HELIO_06485
OG0001779	SACKO_18712	HELIO_05156
OG0001780	SACKO_02736, SACKO_09942	HELIO_10081
OG0001781	SACKO_15440	HELIO_09978
OG0001781	SACKO_18083	HELIO_01738
OG0001782	SACKO_00654	HELIO_11232
OG0001782	SACKO_00246	HELIO_12571
OG0001783	SACKO_04878	HELIO_02058
OG0001785	SACKO_33880	HELIO_10072
OG0001786	SACKO_08331	HELIO_06139
OG0001787	SACKO_25176	HELIO_11607
OG0001789	SACKO_03274	HELIO_10048
