Orthogroup	SACKO_ok	BRAFL
OG0001169	SACKO_01891	bflo_14076, bflo_12639
OG0001170	SACKO_27342	bflo_11360
OG0001171	SACKO_20825	bflo_05953
OG0001172	SACKO_07899	bflo_02862
OG0001172	SACKO_23083	bflo_02443
OG0001173	SACKO_12453	bflo_06950
OG0001173	SACKO_11271	bflo_04048
OG0001174	SACKO_28428, SACKO_28429	bflo_11141
OG0001175	SACKO_00167	bflo_00560, bflo_02898
OG0001177	SACKO_26073	bflo_01608
OG0001178	SACKO_03875	bflo_25556
OG0001178	SACKO_08914	bflo_22453
OG0001179	SACKO_26771	bflo_13368
OG0001179	SACKO_32134	bflo_13513
OG0001180	SACKO_03980	bflo_06469, bflo_06718, bflo_05047
OG0001181	SACKO_08231, SACKO_27253, SACKO_08232	bflo_18914
OG0001182	SACKO_00852, SACKO_21729, SACKO_06706, SACKO_28390, SACKO_28391	bflo_03435
OG0001183	SACKO_22928, SACKO_25666	bflo_19634
OG0001184	SACKO_04686	bflo_15772
OG0001184	SACKO_02594	bflo_09793
OG0001185	SACKO_25271	bflo_06562
OG0001186	SACKO_04961	bflo_12657
OG0001186	SACKO_32087	bflo_12919
OG0001187	SACKO_27459, SACKO_22028	bflo_18352, bflo_17267, bflo_06600, bflo_06585, bflo_06590, bflo_06591, bflo_18234, bflo_25290, bflo_26120, bflo_06592, bflo_18465, bflo_18461, bflo_18463, bflo_18462, bflo_08800, bflo_10438, bflo_10068, bflo_12634, bflo_12633, bflo_04140, bflo_10069, bflo_12876, bflo_17352, bflo_04133, bflo_04125, bflo_09603, bflo_05471
OG0001188	SACKO_25731	bflo_05292
OG0001189	SACKO_26954	bflo_06318
OG0001190	SACKO_19736, SACKO_29072	bflo_25067
OG0001191	SACKO_17114	bflo_04561
OG0001191	SACKO_28961	bflo_10001
OG0001192	SACKO_04055	bflo_11973, bflo_24276, bflo_09020, bflo_09001, bflo_08999, bflo_08998, bflo_09000, bflo_08997, bflo_09011, bflo_09002, bflo_09013, bflo_09014, bflo_11670, bflo_23492, bflo_23499, bflo_12100, bflo_11977, bflo_01066, bflo_11591, bflo_00034, bflo_11976, bflo_11974, bflo_02044, bflo_11975, bflo_11970, bflo_16582, bflo_24806
OG0001192	SACKO_07407	bflo_21883
OG0001196	SACKO_02477	bflo_09773
OG0001197	SACKO_31735	bflo_24451
OG0001198	SACKO_23091	bflo_02095
OG0001198	SACKO_05861	bflo_03034
OG0001199	SACKO_31333	bflo_17249
OG0001200	SACKO_20799	bflo_09896, bflo_19272, bflo_21205
OG0001202	SACKO_21894, SACKO_33694	bflo_02498
OG0001203	SACKO_17678	bflo_18138
OG0001204	SACKO_05436	bflo_20309, bflo_20315
OG0001205	SACKO_07248	bflo_15342, bflo_14334
OG0001207	SACKO_03977	bflo_21743
OG0001207	SACKO_25128	bflo_02422
OG0001208	SACKO_25532	bflo_25733
OG0001209	SACKO_17895, SACKO_21794	bflo_26894
OG0001210	SACKO_12027	bflo_07894
OG0001210	SACKO_22645	bflo_04429
OG0001211	SACKO_06728	bflo_00897
OG0001213	SACKO_12475	bflo_10680
OG0001213	SACKO_19088	bflo_20590
OG0001214	SACKO_17861	bflo_11103
OG0001215	SACKO_19345	bflo_00807
OG0001216	SACKO_20921	bflo_24683
OG0001216	SACKO_23314	bflo_13216
OG0001217	SACKO_25190	bflo_17953
OG0001218	SACKO_09575	bflo_24854
OG0001219	SACKO_31732	bflo_01008
OG0001220	SACKO_02206	bflo_20837
OG0001221	SACKO_15128, SACKO_31267, SACKO_31272, SACKO_31273	bflo_13343
OG0001222	SACKO_24552	bflo_18729, bflo_18730, bflo_18724, bflo_27274, bflo_19111, bflo_18731, bflo_18732, bflo_19546, bflo_27308
OG0001222	SACKO_02676	bflo_19155
OG0001223	SACKO_16161	bflo_12732
OG0001224	SACKO_15671	bflo_04929
OG0001225	SACKO_13197, SACKO_21032	bflo_08317
OG0001226	SACKO_21968, SACKO_20774	bflo_18009
OG0001227	SACKO_09407	bflo_17418
OG0001230	SACKO_30865	bflo_01521, bflo_04046
OG0001231	SACKO_32360	bflo_03798
OG0001232	SACKO_31664, SACKO_31674, SACKO_01123	bflo_23877
OG0001232	SACKO_31671	bflo_23005, bflo_23685
OG0001233	SACKO_30626	bflo_18255, bflo_18256, bflo_18257, bflo_18258, bflo_18482
OG0001233	SACKO_00389, SACKO_00384, SACKO_00398	bflo_14915
OG0001236	SACKO_22328	bflo_24082
OG0001237	SACKO_16321, SACKO_16315, SACKO_30993	bflo_08453
OG0001237	SACKO_12973, SACKO_17092	bflo_07801
OG0001238	SACKO_10255	bflo_06313
OG0001238	SACKO_15368, SACKO_15935	bflo_26480
OG0001239	SACKO_01576	bflo_10959
OG0001240	SACKO_21921	bflo_06423
OG0001241	SACKO_21518	bflo_06240
OG0001241	SACKO_25804	bflo_21597
OG0001242	SACKO_19062, SACKO_19023	bflo_26271, bflo_25905, bflo_25751, bflo_25417, bflo_26351, bflo_25804
OG0001243	SACKO_00190	bflo_08723
OG0001244	SACKO_24332, SACKO_33824, SACKO_25187, SACKO_24337	bflo_00021, bflo_08831, bflo_11777, bflo_11002, bflo_06939, bflo_21548, bflo_16495
OG0001245	SACKO_31830, SACKO_17898	bflo_08692
OG0001246	SACKO_32897, SACKO_12245, SACKO_12250, SACKO_12249, SACKO_12244, SACKO_20474, SACKO_20488, SACKO_20481, SACKO_06881, SACKO_06909	bflo_18611, bflo_27266, bflo_18610, bflo_03922, bflo_19063
OG0001247	SACKO_16919	bflo_12136
OG0001248	SACKO_03917	bflo_00177
OG0001249	SACKO_07044	bflo_25542
OG0001250	SACKO_22060	bflo_23893
OG0001251	SACKO_21043	bflo_13478
OG0001252	SACKO_00497	bflo_25844
OG0001253	SACKO_07955	bflo_11668, bflo_06734
OG0001254	SACKO_17104	bflo_16683
OG0001255	SACKO_21405	bflo_16332
OG0001256	SACKO_32561	bflo_27204, bflo_17356
OG0001261	SACKO_02379	bflo_27125, bflo_14339
OG0001262	SACKO_14536, SACKO_14562, SACKO_14419, SACKO_00970, SACKO_00906, SACKO_33160	bflo_15864
OG0001263	SACKO_18553	bflo_07084
OG0001263	SACKO_10674	bflo_10303
OG0001264	SACKO_25559	bflo_13401
OG0001266	SACKO_21683	bflo_05858, bflo_18162
OG0001266	SACKO_34097	bflo_05662
OG0001267	SACKO_05778, SACKO_25091	bflo_14627
OG0001267	SACKO_21996	bflo_20420
OG0001268	SACKO_06254	bflo_06467
OG0001268	SACKO_30805	bflo_11029
OG0001270	SACKO_24994	bflo_23365
OG0001270	SACKO_01019	bflo_22891
OG0001271	SACKO_30312	bflo_11260, bflo_18970
OG0001272	SACKO_25421	bflo_20203
OG0001273	SACKO_29270	bflo_00724, bflo_03191
OG0001274	SACKO_16020	bflo_15721
OG0001275	SACKO_31416	bflo_17335
OG0001276	SACKO_30635	bflo_14135
OG0001278	SACKO_28908, SACKO_12827, SACKO_12823	bflo_02941, bflo_01205
OG0001279	SACKO_20454	bflo_08526
OG0001280	SACKO_17298	bflo_05584
OG0001281	SACKO_25721	bflo_06100
OG0001282	SACKO_11635	bflo_26722, bflo_03069
OG0001284	SACKO_27293	bflo_19270
OG0001284	SACKO_16492	bflo_06254
OG0001286	SACKO_00888	bflo_10170, bflo_26942
OG0001287	SACKO_31693	bflo_14817
OG0001288	SACKO_15962	bflo_06118
OG0001290	SACKO_09675, SACKO_22471	bflo_05691
OG0001291	SACKO_21943	bflo_08573
OG0001292	SACKO_15420	bflo_18759
OG0001293	SACKO_21987	bflo_20495
OG0001294	SACKO_03533	bflo_18510
OG0001295	SACKO_22899	bflo_00207
OG0001296	SACKO_11661	bflo_12324
OG0001297	SACKO_31914	bflo_10353
OG0001300	SACKO_02042	bflo_05339, bflo_05337, bflo_26790, bflo_20405
OG0001302	SACKO_07352	bflo_25165
OG0001302	SACKO_13308	bflo_08709
OG0001304	SACKO_19061	bflo_13694
OG0001305	SACKO_26780	bflo_15741
OG0001306	SACKO_25708	bflo_25980
OG0001306	SACKO_10996	bflo_16344
OG0001308	SACKO_29701	bflo_08681
OG0001309	SACKO_31608	bflo_25672, bflo_00185, bflo_26471, bflo_05346, bflo_00102, bflo_00238, bflo_26246, bflo_26313, bflo_25742, bflo_26400
OG0001310	SACKO_11650	bflo_20260
OG0001310	SACKO_12687	bflo_17144
OG0001311	SACKO_03046	bflo_00386
OG0001311	SACKO_14169	bflo_18844
OG0001312	SACKO_03694	bflo_17709
OG0001313	SACKO_00050, SACKO_24118, SACKO_31873, SACKO_02599, SACKO_27800, SACKO_27814, SACKO_02605, SACKO_24088	bflo_08797, bflo_24288, bflo_09898, bflo_10384, bflo_14942
OG0001314	SACKO_28289, SACKO_25320, SACKO_08201, SACKO_28337, SACKO_23656, SACKO_08222, SACKO_24985	bflo_15272, bflo_13793
OG0001315	SACKO_09990	bflo_23287
OG0001316	SACKO_32180	bflo_15475
OG0001317	SACKO_20482	bflo_10965
OG0001317	SACKO_08200	bflo_16409
OG0001318	SACKO_20260	bflo_03324
OG0001318	SACKO_33046	bflo_04124
OG0001319	SACKO_17261	bflo_21304
OG0001320	SACKO_15495	bflo_10273
OG0001320	SACKO_03528	bflo_05629
OG0001321	SACKO_00755	bflo_08721
OG0001322	SACKO_08315	bflo_09889
OG0001322	SACKO_05223	bflo_23924
OG0001323	SACKO_09370	bflo_19666
OG0001324	SACKO_04648	bflo_02826
OG0001325	SACKO_27663	bflo_13293
OG0001327	SACKO_11723	bflo_01466
OG0001327	SACKO_26434	bflo_11384
OG0001329	SACKO_23438	bflo_08763, bflo_14333, bflo_12300
OG0001330	SACKO_00723	bflo_20123
OG0001331	SACKO_23573	bflo_08815
OG0001332	SACKO_15759, SACKO_15750, SACKO_15764, SACKO_15770	bflo_25758
OG0001333	SACKO_02537, SACKO_31933, SACKO_31954	bflo_09852
OG0001334	SACKO_30094	bflo_11343
OG0001334	SACKO_32717	bflo_11345, bflo_04435
OG0001335	SACKO_02457	bflo_05620
OG0001337	SACKO_18014	bflo_05523
OG0001337	SACKO_02804	bflo_25577
OG0001339	SACKO_07781	bflo_09453
OG0001339	SACKO_01450	bflo_06139
OG0001341	SACKO_06241	bflo_11107
OG0001344	SACKO_14763	bflo_08238, bflo_05567
OG0001345	SACKO_23714, SACKO_23639, SACKO_23595, SACKO_23715	bflo_12252, bflo_11238, bflo_11249
OG0001348	SACKO_28912	bflo_21574
OG0001349	SACKO_18964, SACKO_25871, SACKO_31076, SACKO_20920, SACKO_31598, SACKO_31148, SACKO_08026, SACKO_08036, SACKO_08022, SACKO_08043, SACKO_22283, SACKO_22276	bflo_24225, bflo_10708, bflo_09331, bflo_08005
OG0001350	SACKO_01084, SACKO_01074	bflo_25719
OG0001351	SACKO_20883	bflo_21262
OG0001352	SACKO_25575, SACKO_25587, SACKO_15835, SACKO_13422, SACKO_13435	bflo_23166, bflo_23187
OG0001353	SACKO_22195	bflo_16481
OG0001353	SACKO_05612	bflo_05764
OG0001354	SACKO_05972	bflo_21871
OG0001354	SACKO_27003	bflo_13887
OG0001355	SACKO_12733	bflo_10179
OG0001356	SACKO_23436	bflo_10948
OG0001357	SACKO_32377	bflo_21298
OG0001359	SACKO_04499	bflo_25944
OG0001360	SACKO_06003, SACKO_33651	bflo_08174
OG0001360	SACKO_33652	bflo_08197
OG0001361	SACKO_13566	bflo_03320
OG0001362	SACKO_31554	bflo_23593, bflo_22855, bflo_10725
OG0001363	SACKO_07065, SACKO_07071	bflo_16521
OG0001363	SACKO_02886	bflo_16519
OG0001364	SACKO_22285	bflo_24323
OG0001365	SACKO_18744	bflo_14935
OG0001366	SACKO_14270	bflo_19736
OG0001366	SACKO_14260	bflo_19732
OG0001367	SACKO_11804	bflo_16121
OG0001368	SACKO_12370	bflo_20314
OG0001369	SACKO_30830	bflo_11602
OG0001370	SACKO_10513	bflo_05809
OG0001370	SACKO_00812	bflo_18847
OG0001371	SACKO_17304, SACKO_17312, SACKO_19756	bflo_23286, bflo_22936, bflo_22937, bflo_22938
OG0001372	SACKO_23028	bflo_13574
OG0001373	SACKO_09984	bflo_22620
OG0001374	SACKO_07337	bflo_07194
OG0001375	SACKO_12584, SACKO_12521	bflo_05780
OG0001375	SACKO_21495	bflo_25517
OG0001376	SACKO_34148	bflo_06943
OG0001377	SACKO_25288	bflo_10365
OG0001377	SACKO_10382, SACKO_10375, SACKO_07390, SACKO_16602, SACKO_08556	bflo_19364, bflo_09576, bflo_09577
OG0001378	SACKO_21687	bflo_08974
OG0001380	SACKO_30081, SACKO_01944, SACKO_30082	bflo_14218
OG0001381	SACKO_25884	bflo_05646, bflo_05543
OG0001382	SACKO_22264	bflo_25739, bflo_10341
OG0001383	SACKO_27457	bflo_16647
OG0001384	SACKO_13100	bflo_21717
OG0001386	SACKO_02115	bflo_02159
OG0001387	SACKO_07056	bflo_21652
OG0001389	SACKO_01374	bflo_14302
OG0001395	SACKO_14815	bflo_17427, bflo_09664
OG0001396	SACKO_26671, SACKO_26674, SACKO_26705, SACKO_08064, SACKO_01315	bflo_23574, bflo_08795, bflo_00153, bflo_00810, bflo_25762, bflo_00278, bflo_00133
OG0001397	SACKO_20543	bflo_10128
OG0001397	SACKO_02267	bflo_09338
OG0001398	SACKO_14409, SACKO_01986, SACKO_01969, SACKO_01989, SACKO_01970	bflo_15202, bflo_23447, bflo_22754
OG0001399	SACKO_22119	bflo_21669
OG0001399	SACKO_19007	bflo_12579
OG0001400	SACKO_05641	bflo_02687
OG0001401	SACKO_02950	bflo_16741, bflo_02833, bflo_06418, bflo_21239, bflo_00707, bflo_03742, bflo_03741, bflo_07794
OG0001401	SACKO_02949	bflo_00181
OG0001402	SACKO_07573	bflo_19487
OG0001404	SACKO_05491	bflo_24535
OG0001405	SACKO_26862	bflo_13790
OG0001405	SACKO_07421	bflo_23990
OG0001406	SACKO_29996	bflo_21284
OG0001407	SACKO_01392	bflo_16959, bflo_16123, bflo_16958, bflo_16132, bflo_16960, bflo_16961
OG0001407	SACKO_13552	bflo_26517
OG0001408	SACKO_32306	bflo_17072
OG0001409	SACKO_32640	bflo_11307
OG0001410	SACKO_14471	bflo_14262
OG0001410	SACKO_00287	bflo_13741
OG0001411	SACKO_04096	bflo_14652
OG0001412	SACKO_09199, SACKO_13714	bflo_09295
OG0001412	SACKO_01410	bflo_00729
OG0001413	SACKO_13707	bflo_20564
OG0001413	SACKO_08606	bflo_06589
OG0001414	SACKO_04758	bflo_22712, bflo_10760
OG0001414	SACKO_30191	bflo_10406
OG0001415	SACKO_02741	bflo_14008, bflo_20533
OG0001416	SACKO_14338	bflo_24922
OG0001417	SACKO_19012	bflo_12897
OG0001417	SACKO_28149	bflo_02373
OG0001418	SACKO_04240	bflo_26213
OG0001419	SACKO_11370	bflo_18205
OG0001420	SACKO_11942	bflo_11291
OG0001421	SACKO_11974	bflo_21002
OG0001422	SACKO_08100	bflo_00253
OG0001423	SACKO_22783	bflo_16047
OG0001424	SACKO_10409	bflo_06976
OG0001424	SACKO_16677	bflo_05506
OG0001425	SACKO_32937	bflo_06116, bflo_05585
OG0001426	SACKO_29415	bflo_24890
OG0001427	SACKO_25289	bflo_04082, bflo_04073
OG0001428	SACKO_29404	bflo_24663
OG0001429	SACKO_04211, SACKO_04202, SACKO_04222	bflo_17955
OG0001430	SACKO_23248	bflo_10599
OG0001431	SACKO_19695	bflo_26459
OG0001433	SACKO_20980	bflo_06374
OG0001434	SACKO_08035, SACKO_22760	bflo_03898
OG0001435	SACKO_09568, SACKO_09561, SACKO_09540, SACKO_09588, SACKO_09604, SACKO_09579, SACKO_09550, SACKO_09534	bflo_22609, bflo_12397
OG0001436	SACKO_20014	bflo_02923
OG0001437	SACKO_23971, SACKO_01223	bflo_11365, bflo_13730, bflo_13248
OG0001438	SACKO_22113, SACKO_28211	bflo_24637
OG0001439	SACKO_32633	bflo_23356
OG0001440	SACKO_13032	bflo_02819
OG0001441	SACKO_07486	bflo_05732
OG0001442	SACKO_19825	bflo_17388
OG0001444	SACKO_06786, SACKO_08191, SACKO_01621, SACKO_18940, SACKO_11080, SACKO_18939, SACKO_19251, SACKO_19219, SACKO_01103, SACKO_15494	bflo_01969, bflo_03209, bflo_14239
OG0001445	SACKO_32917	bflo_08938
OG0001447	SACKO_02819	bflo_24721
OG0001448	SACKO_03904	bflo_20958
OG0001448	SACKO_02955	bflo_00530
OG0001449	SACKO_30150	bflo_06102
OG0001449	SACKO_24439	bflo_02343
OG0001451	SACKO_10470	bflo_06520
OG0001451	SACKO_05414, SACKO_07824	bflo_04723
OG0001452	SACKO_08603	bflo_05982
OG0001453	SACKO_00292, SACKO_12622	bflo_07649
OG0001455	SACKO_15116	bflo_25643
OG0001457	SACKO_30564, SACKO_25543	bflo_06362
OG0001459	SACKO_12626	bflo_09086
OG0001460	SACKO_33477	bflo_21995
OG0001460	SACKO_22427	bflo_06898
OG0001462	SACKO_04210	bflo_14890
OG0001463	SACKO_31720, SACKO_15166, SACKO_29008, SACKO_29029, SACKO_29002	bflo_08852, bflo_24681, bflo_24477, bflo_24476
OG0001464	SACKO_17111, SACKO_16693	bflo_02860
OG0001465	SACKO_13637	bflo_24992
OG0001466	SACKO_25244	bflo_04036
OG0001466	SACKO_06437	bflo_07291
OG0001467	SACKO_17605, SACKO_17589, SACKO_14633	bflo_06650, bflo_15911
OG0001467	SACKO_14405	bflo_22950, bflo_11088
OG0001468	SACKO_04663	bflo_02942
OG0001469	SACKO_06864	bflo_09303
OG0001469	SACKO_14829	bflo_14078
OG0001470	SACKO_29094, SACKO_26935	bflo_21111
OG0001471	SACKO_05249	bflo_18196
OG0001471	SACKO_05291	bflo_21230
OG0001472	SACKO_32963	bflo_19444
OG0001472	SACKO_05324	bflo_09223
OG0001473	SACKO_19103, SACKO_16082, SACKO_16044, SACKO_16047	bflo_13907, bflo_23419, bflo_23420
OG0001474	SACKO_17239	bflo_19387
OG0001474	SACKO_22047	bflo_23794
OG0001475	SACKO_18688	bflo_24732, bflo_24910
OG0001476	SACKO_06016	bflo_17228
OG0001477	SACKO_21777, SACKO_24437, SACKO_24423, SACKO_24422, SACKO_16077	bflo_23776
OG0001478	SACKO_22168	bflo_13944
OG0001478	SACKO_22673	bflo_23859
OG0001479	SACKO_02888	bflo_16721
OG0001480	SACKO_24426	bflo_02349
OG0001482	SACKO_10214	bflo_20862
OG0001483	SACKO_08775	bflo_09972, bflo_09992
OG0001483	SACKO_22123	bflo_22427
OG0001484	SACKO_06239	bflo_12487
OG0001485	SACKO_29097, SACKO_18011	bflo_03776
OG0001486	SACKO_09648	bflo_03322
OG0001487	SACKO_16382	bflo_12930
OG0001488	SACKO_02069	bflo_19631
OG0001488	SACKO_02044	bflo_19632
OG0001489	SACKO_14714, SACKO_26616	bflo_26167
OG0001490	SACKO_31213	bflo_06679
OG0001491	SACKO_31672, SACKO_19740	bflo_23728
OG0001492	SACKO_03265	bflo_20319
OG0001493	SACKO_14767	bflo_07693
OG0001494	SACKO_30542	bflo_26852, bflo_13629, bflo_16496, bflo_15680, bflo_05470, bflo_05464, bflo_09806, bflo_25486
OG0001494	SACKO_15675	bflo_24885, bflo_15310, bflo_24075, bflo_14699
OG0001495	SACKO_09788, SACKO_09799	bflo_12191
OG0001496	SACKO_23322, SACKO_11691	bflo_22121, bflo_06089, bflo_08665, bflo_18354, bflo_10263
OG0001498	SACKO_11396, SACKO_11399, SACKO_30795, SACKO_10260, SACKO_01456, SACKO_23561	bflo_09676, bflo_09677
OG0001498	SACKO_11462	bflo_10073, bflo_15371, bflo_15384, bflo_15394
OG0001500	SACKO_17784	bflo_21478
OG0001501	SACKO_17924	bflo_09946
OG0001502	SACKO_22382	bflo_23826
OG0001503	SACKO_02436	bflo_06788
OG0001503	SACKO_18105	bflo_23876
OG0001504	SACKO_29597	bflo_12663, bflo_20928
OG0001504	SACKO_07151, SACKO_19671, SACKO_29627, SACKO_29647	bflo_13456
OG0001505	SACKO_14128	bflo_24098
OG0001506	SACKO_20284	bflo_24347
OG0001507	SACKO_07854	bflo_09479
OG0001508	SACKO_27803, SACKO_27807	bflo_10335
OG0001510	SACKO_33627	bflo_25624
OG0001511	SACKO_25814	bflo_21400
OG0001512	SACKO_07336	bflo_08360
OG0001513	SACKO_31007	bflo_00374
OG0001515	SACKO_03778	bflo_24482
OG0001516	SACKO_14946	bflo_25717
OG0001517	SACKO_25454	bflo_11766, bflo_25356
OG0001519	SACKO_15841	bflo_05680
OG0001520	SACKO_20861, SACKO_19292	bflo_01540
OG0001521	SACKO_17000	bflo_03540, bflo_19567
OG0001522	SACKO_04762	bflo_07703
OG0001522	SACKO_07400	bflo_06545, bflo_06794
OG0001523	SACKO_23353	bflo_09139
OG0001524	SACKO_26996	bflo_09720
OG0001524	SACKO_12588, SACKO_34156, SACKO_29641	bflo_13114
OG0001525	SACKO_22296	bflo_20724
OG0001526	SACKO_27619	bflo_16661
OG0001527	SACKO_08580	bflo_21123
OG0001527	SACKO_08171	bflo_12778
OG0001528	SACKO_09485	bflo_24455
OG0001529	SACKO_06915	bflo_18691
OG0001530	SACKO_32722	bflo_08670
OG0001531	SACKO_00104	bflo_10610
OG0001532	SACKO_29501	bflo_24051
OG0001533	SACKO_04654, SACKO_27500, SACKO_27489	bflo_02142, bflo_02367
OG0001533	SACKO_04656	bflo_07087
OG0001534	SACKO_22035	bflo_22738
OG0001536	SACKO_19636, SACKO_06074	bflo_22446, bflo_16100
OG0001537	SACKO_27994, SACKO_21502, SACKO_27974	bflo_23337, bflo_10427, bflo_09547, bflo_10294, bflo_00406, bflo_00656, bflo_15216, bflo_10257, bflo_08812
OG0001538	SACKO_28388, SACKO_28412	bflo_01463
OG0001538	SACKO_28396, SACKO_28387	bflo_13735, bflo_01432, bflo_00761, bflo_01431
OG0001545	SACKO_27960	bflo_06766
OG0001546	SACKO_07294	bflo_21713
OG0001548	SACKO_28432	bflo_05101, bflo_27342
OG0001549	SACKO_15168, SACKO_15171	bflo_01443
OG0001550	SACKO_11380	bflo_20670, bflo_20647
OG0001551	SACKO_14902	bflo_11722, bflo_27019
OG0001552	SACKO_08825, SACKO_08817, SACKO_08820, SACKO_08830	bflo_12216
OG0001553	SACKO_14766	bflo_07695
OG0001554	SACKO_27914	bflo_18473
OG0001556	SACKO_31615	bflo_20729
OG0001557	SACKO_08809	bflo_10504
OG0001557	SACKO_23724	bflo_11078
OG0001558	SACKO_25319	bflo_05037
OG0001559	SACKO_32399	bflo_07493
OG0001559	SACKO_09139	bflo_13140
OG0001560	SACKO_24664	bflo_08072
OG0001561	SACKO_16712	bflo_11585
OG0001563	SACKO_05155, SACKO_05151, SACKO_16979	bflo_06090, bflo_10722, bflo_05442, bflo_26270
OG0001564	SACKO_28906, SACKO_28888	bflo_21764
OG0001565	SACKO_32638	bflo_14977
OG0001566	SACKO_19775	bflo_17501
OG0001567	SACKO_01333, SACKO_23984	bflo_24470
OG0001568	SACKO_33374	bflo_23295
OG0001569	SACKO_29957, SACKO_29944	bflo_21689, bflo_21249, bflo_07290, bflo_26272, bflo_07461, bflo_07460
OG0001570	SACKO_27622, SACKO_27563	bflo_25416
OG0001570	SACKO_25560	bflo_13444
OG0001571	SACKO_33079	bflo_19458
OG0001572	SACKO_31302	bflo_21964
OG0001572	SACKO_30400	bflo_12786
OG0001574	SACKO_33352	bflo_23111
OG0001575	SACKO_16093	bflo_11339
OG0001576	SACKO_29281	bflo_02643
OG0001577	SACKO_25678	bflo_09161
OG0001578	SACKO_25675	bflo_09036
OG0001580	SACKO_00171	bflo_12800
OG0001581	SACKO_07437, SACKO_04849, SACKO_04823, SACKO_23137	bflo_05146, bflo_18279, bflo_23926, bflo_07277
OG0001582	SACKO_18815	bflo_20280
OG0001583	SACKO_26995	bflo_09911
OG0001584	SACKO_00066	bflo_10874
OG0001588	SACKO_13848	bflo_19714, bflo_19156, bflo_13434
OG0001589	SACKO_25592	bflo_22654
OG0001590	SACKO_23759	bflo_17658
OG0001590	SACKO_21309, SACKO_21282, SACKO_03473	bflo_06753, bflo_25342, bflo_06809
OG0001591	SACKO_13264	bflo_00529
OG0001592	SACKO_13065, SACKO_04278, SACKO_13049	bflo_07991
OG0001593	SACKO_13940	bflo_07353
OG0001594	SACKO_26083, SACKO_31513	bflo_17592, bflo_12242
OG0001594	SACKO_18916	bflo_17591
OG0001595	SACKO_29196, SACKO_27746	bflo_25346, bflo_26163, bflo_14732
OG0001596	SACKO_27541	bflo_11000
OG0001597	SACKO_02083	bflo_19431
OG0001599	SACKO_01015	bflo_22926, bflo_23581
OG0001600	SACKO_01633	bflo_05648
OG0001603	SACKO_23077	bflo_15819
OG0001604	SACKO_22259	bflo_23568
OG0001604	SACKO_08859	bflo_20603
OG0001605	SACKO_00179	bflo_13484, bflo_14059
OG0001606	SACKO_11769	bflo_07349, bflo_07813
OG0001606	SACKO_12732	bflo_10362
OG0001608	SACKO_01827, SACKO_24291, SACKO_05318, SACKO_28922, SACKO_05268, SACKO_05333	bflo_13828
OG0001609	SACKO_20157	bflo_21761
OG0001609	SACKO_20497	bflo_10966
OG0001610	SACKO_05583	bflo_01194
OG0001611	SACKO_32339	bflo_16854
OG0001612	SACKO_08058	bflo_17732
OG0001613	SACKO_14908	bflo_21289, bflo_18287, bflo_01217, bflo_01218, bflo_19879, bflo_19881, bflo_11308, bflo_18901, bflo_18997
OG0001614	SACKO_12210	bflo_05850
OG0001614	SACKO_22048	bflo_23076
OG0001615	SACKO_32434	bflo_04085
OG0001617	SACKO_32773	bflo_11629
OG0001619	SACKO_01852	bflo_05806
OG0001621	SACKO_33548	bflo_14954
OG0001622	SACKO_24169	bflo_10214
OG0001623	SACKO_15065	bflo_14242
OG0001624	SACKO_23228	bflo_01118
OG0001625	SACKO_05707	bflo_25460
OG0001625	SACKO_05676	bflo_19760
OG0001626	SACKO_11149, SACKO_33451, SACKO_22391, SACKO_22998, SACKO_29796, SACKO_29660, SACKO_32552, SACKO_14037, SACKO_24977, SACKO_22393, SACKO_11150	bflo_08451
OG0001627	SACKO_16597	bflo_10613
OG0001627	SACKO_16647	bflo_10609
OG0001628	SACKO_17702	bflo_24987
OG0001628	SACKO_09129	bflo_07205
OG0001629	SACKO_28536	bflo_16343
OG0001630	SACKO_16977, SACKO_21573	bflo_24506
OG0001632	SACKO_01195	bflo_11892
OG0001633	SACKO_17436	bflo_13089
OG0001633	SACKO_20001	bflo_11217
OG0001634	SACKO_16111	bflo_15784
OG0001634	SACKO_04773	bflo_11774
OG0001635	SACKO_16856, SACKO_33549	bflo_14263
OG0001636	SACKO_16147	bflo_12513
OG0001637	SACKO_20493	bflo_20340
OG0001638	SACKO_31247	bflo_20506
OG0001639	SACKO_26028	bflo_06123
OG0001640	SACKO_01222, SACKO_01197	bflo_11220
OG0001641	SACKO_24443	bflo_02353
OG0001642	SACKO_01281	bflo_20407
OG0001644	SACKO_17026, SACKO_03857	bflo_06394
OG0001651	SACKO_21460	bflo_07530
OG0001654	SACKO_11259, SACKO_11277	bflo_01253, bflo_01087
OG0001655	SACKO_11250	bflo_15013
OG0001656	SACKO_26228	bflo_02447
OG0001657	SACKO_20167	bflo_20602
OG0001658	SACKO_09810	bflo_06441
OG0001660	SACKO_16124	bflo_15018
OG0001661	SACKO_33933	bflo_20556
OG0001661	SACKO_07160, SACKO_07168, SACKO_05012	bflo_02558
OG0001662	SACKO_01828	bflo_18110
OG0001662	SACKO_27332	bflo_17483
OG0001663	SACKO_23924, SACKO_09786	bflo_11604
OG0001664	SACKO_27601	bflo_26299
OG0001665	SACKO_05684	bflo_23160
OG0001665	SACKO_00376	bflo_22668
OG0001666	SACKO_01113, SACKO_01109, SACKO_19676, SACKO_01380	bflo_00429
OG0001667	SACKO_27275	bflo_19445
OG0001668	SACKO_10356	bflo_17191
