Orthogroup	Species	YEAST	Orthologs
OG0000137	LYTVA_ok	YEAST01851, YEAST00637	LYTVA_14649, LYTVA_14169, LYTVA_05475, LYTVA_25469, LYTVA_15627
OG0000137	STRPU_ok	YEAST01851, YEAST00637	STRPU_07118, STRPU_07594, STRPU_07697, STRPU_07683, STRPU_07593, STRPU_07965, STRPU_07957, STRPU_17715, STRPU_18673, STRPU_18678
OG0000137	HELIO_ok	YEAST01851, YEAST00637	HELIO_10563, HELIO_05850, HELIO_01589, HELIO_12262
OG0000137	APOSJ_ok	YEAST01851, YEAST00637	APOSJ_42497, APOSJ_00679, APOSJ_16815, APOSJ_26755, APOSJ_37291, APOSJ_26754, APOSJ_27618, APOSJ_64294, APOSJ_64296, APOSJ_64444, APOSJ_64297, APOSJ_47355, APOSJ_57809, APOSJ_57807, APOSJ_34855, APOSJ_34857, APOSJ_34856, APOSJ_34858
OG0000137	APOSC_ok	YEAST01851, YEAST00637	APOSC_04370, APOSC_14845, APOSC_20394, APOSC_26237, APOSC_01998, APOSC_01981, APOSC_01895, APOSC_21797
OG0000137	SACKO_ok	YEAST01851, YEAST00637	SACKO_15706, SACKO_03335, SACKO_14791, SACKO_24679, SACKO_26787, SACKO_26762, SACKO_21535, SACKO_21490, SACKO_25869, SACKO_08934, SACKO_08979, SACKO_08926, SACKO_15711, SACKO_32541
OG0000137	PFLAV	YEAST01851, YEAST00637	TCONS_00046377.p1, TCONS_00046380.p1, TCONS_00046378.p1, TCONS_00001295.p1, TCONS_00048914.p1, TCONS_00045334.p1, TCONS_00008615.p1, TCONS_00007898.p1, TCONS_00008611.p1, TCONS_00046391.p1, TCONS_00046390.p1, TCONS_00026076.p1, TCONS_00027698.p1, TCONS_00000131.p1, TCONS_00023555.p1, TCONS_00023592.p1, TCONS_00023593.p1, TCONS_00046122.p1
OG0000137	AENJA_ok	YEAST01851, YEAST00637	AENJA_26083, AENJA_25528, AENJA_11173, AENJA_09533, AENJA_20614
OG0000137	NEMVE	YEAST01851, YEAST00637	NEMVE20817, NEMVE18407, NEMVE09537, NEMVE02104, NEMVE16617, NEMVE07756, NEMVE01665, NEMVE07752, NEMVE04562, NEMVE10746, NEMVE08414, NEMVE08549, NEMVE22935
OG0000137	SCHMD	YEAST01851, YEAST00637	SCHMD05813, SCHMD08865, SCHMD09251, SCHMD04306, SCHMD09558, SCHMD29744
OG0000137	CAEEL	YEAST01851, YEAST00637	CAEEL18416, CAEEL11601, CAEEL10559, CAEEL15802, CAEEL15801
OG0000137	AMPFI_ok	YEAST01851, YEAST00637	AMPFI_02989, AMPFI_12246, AMPFI_14905, AMPFI_17220, AMPFI_19842, AMPFI_12126
OG0000142	CAPO3	YEAST02122	CAPO302031, CAPO302030
OG0000142	NEMVE	YEAST02122	NEMVE15266, NEMVE13476, NEMVE21939, NEMVE20784, NEMVE21838, NEMVE25141, NEMVE13728, NEMVE18434, NEMVE18435, NEMVE09154
OG0000142	SCHMD	YEAST02122	SCHMD07405, SCHMD02973, SCHMD14341, SCHMD09826, SCHMD07726, SCHMD03243, SCHMD14394, SCHMD01440, SCHMD00718, SCHMD03732, SCHMD10133, SCHMD15810, SCHMD15070, SCHMD02364, SCHMD29515, SCHMD28730, SCHMD18761, SCHMD19018, SCHMD17308
OG0000142	DROME	YEAST02122	DROME09730, DROME08254, DROME08253, DROME07188, DROME13886, DROME07187, DROME17530, DROME17531
OG0000142	CAEEL	YEAST02122	CAEEL15831, CAEEL19259, CAEEL19543, CAEEL08844, CAEEL07256, CAEEL07175
OG0000142	AENJA_ok	YEAST02122	AENJA_25989, AENJA_18497, AENJA_26251, AENJA_06608, AENJA_26249, AENJA_21733, AENJA_26417, AENJA_16857, AENJA_18146
OG0000142	HUMAN	YEAST02122	HUMAN02794, HUMAN11653, HUMAN13737, HUMAN29488, HUMAN14465, HUMAN24745, HUMAN24431, HUMAN24432, HUMAN19224
OG0000142	STRPU_ok	YEAST02122	STRPU_10891, STRPU_10873, STRPU_05787, STRPU_10883, STRPU_10879, STRPU_00821, STRPU_26698, STRPU_00820, STRPU_00819, STRPU_25555, STRPU_25554, STRPU_10876, STRPU_10887, STRPU_10875, STRPU_10888, STRPU_25556, STRPU_10885, STRPU_10877, STRPU_10878, STRPU_10884, STRPU_10889, STRPU_10890, STRPU_10874, STRPU_10945, STRPU_10943
OG0000142	DANRE	YEAST02122	DANRE23829, DANRE34265, DANRE41247, DANRE06190, DANRE30133, DANRE16974, DANRE09223, DANRE26306, DANRE36874
OG0000142	ORYLA	YEAST02122	ORYLA08857, ORYLA18004, ORYLA10671, ORYLA16620, ORYLA01917, ORYLA05889, ORYLA06988, ORYLA13949
OG0000142	MOUSE	YEAST02122	MOUSE49876, MOUSE19688, MOUSE17834, MOUSE25278, MOUSE18488, MOUSE17833, MOUSE09112, MOUSE09113, MOUSE28967
OG0000142	ASTMX	YEAST02122	ASTMX02569, ASTMX02645, ASTMX11196, ASTMX15663, ASTMX04648, ASTMX18481, ASTMX09137, ASTMX22061, ASTMX14163, ASTMX21325
OG0000142	XENTR	YEAST02122	XENTR10224, XENTR10223, XENTR07681, XENTR14526, XENTR15206, XENTR12932, XENTR08172, XENTR16130
OG0000142	LYTVA_ok	YEAST02122	LYTVA_04554, LYTVA_20509, LYTVA_25812, LYTVA_27034, LYTVA_20510, LYTVA_01494, LYTVA_20512, LYTVA_27041, LYTVA_04856, LYTVA_01496, LYTVA_01493
OG0000142	PFLAV	YEAST02122	TCONS_00044174.p1, TCONS_00019377.p1, TCONS_00019197.p1, TCONS_00037487.p1, TCONS_00037485.p1, TCONS_00019376.p1, TCONS_00020129.p1, TCONS_00044171.p1, TCONS_00020135.p1, TCONS_00044173.p1
OG0000142	AMPFI_ok	YEAST02122	AMPFI_12268, AMPFI_25838, AMPFI_20148, AMPFI_19366, AMPFI_20174, AMPFI_19305
OG0000142	APOSJ_ok	YEAST02122	APOSJ_04660, APOSJ_22683, APOSJ_00412, APOSJ_44595, APOSJ_00413, APOSJ_53720, APOSJ_32104, APOSJ_07082, APOSJ_32108, APOSJ_32109, APOSJ_34618, APOSJ_07086, APOSJ_32106, APOSJ_07087, APOSJ_04135, APOSJ_07085, APOSJ_07084, APOSJ_32105
OG0000142	SACKO_ok	YEAST02122	SACKO_25766, SACKO_02162, SACKO_02157, SACKO_25774, SACKO_21060, SACKO_25772, SACKO_25778, SACKO_25760, SACKO_02153, SACKO_02160, SACKO_28263, SACKO_02155, SACKO_31525
OG0000142	APOSC_ok	YEAST02122	APOSC_24389, APOSC_05931, APOSC_06545, APOSC_21775, APOSC_20241, APOSC_07546, APOSC_00286, APOSC_07201, APOSC_14102, APOSC_15551
OG0000142	BRAFL	YEAST02122	bflo_03118, bflo_25749, bflo_08776
OG0000142	BRALA	YEAST02122	BRALA11507, BRALA06235, BRALA24723, BRALA02306
OG0000142	OWEFU	YEAST02122	OFUSG00775.1.p1, OFUSG05109.1.p1, OFUSG05117.1.p1, OFUSG05355.1.p1
OG0000142	HELIO_ok	YEAST02122	HELIO_07594, HELIO_07399
OG0000157	CAPO3	YEAST01890	CAPO301137
OG0000157	CAEEL	YEAST01890	CAEEL20182
OG0000157	DROME	YEAST01890	DROME11709
OG0000157	CAPO3	YEAST02851	CAPO305824
OG0000157	AENJA_ok	YEAST02851	AENJA_07142
OG0000157	HELIO_ok	YEAST02851	HELIO_02898
OG0000157	STRPU_ok	YEAST02851	STRPU_25761
OG0000157	APOSC_ok	YEAST02851	APOSC_27261
OG0000157	APOSJ_ok	YEAST02851	APOSJ_23026, APOSJ_23027
OG0000157	NEMVE	YEAST02851	NEMVE22690
OG0000157	ORYLA	YEAST02851	ORYLA13712
OG0000157	SCHMD	YEAST02851	SCHMD24948
OG0000158	MOUSE	YEAST05568	MOUSE24209, MOUSE24207, MOUSE21505, MOUSE29248, MOUSE23738, MOUSE23741, MOUSE23747, MOUSE23838, MOUSE23840, MOUSE23844, MOUSE24208, MOUSE24206, MOUSE32827, MOUSE32828, MOUSE23739, MOUSE23737, MOUSE23748, MOUSE23740, MOUSE29251, MOUSE29249, MOUSE29250, MOUSE29247, MOUSE00038, MOUSE00039, MOUSE00040, MOUSE21506, MOUSE21503, MOUSE21502, MOUSE21504, MOUSE46608, MOUSE46610, MOUSE46609
OG0000158	STRPU_ok	YEAST05568	STRPU_20285, STRPU_20284, STRPU_07153, STRPU_20283, STRPU_01554
OG0000158	HELIO_ok	YEAST05568	HELIO_09280, HELIO_05890
OG0000158	LYTVA_ok	YEAST05568	LYTVA_06789, LYTVA_12135, LYTVA_03807
OG0000158	AMPFI_ok	YEAST05568	AMPFI_04624
OG0000158	CAPO3	YEAST05568	CAPO305752, CAPO304850, CAPO302924
OG0000158	CAEEL	YEAST05568	CAEEL04589, CAEEL18898, CAEEL20117, CAEEL08684, CAEEL18551, CAEEL18550, CAEEL18549, CAEEL06141
OG0000158	SCHMD	YEAST05568	SCHMD09856, SCHMD18936, SCHMD09898, SCHMD12271, SCHMD07912, SCHMD04352, SCHMD15100, SCHMD15049
OG0000158	NEMVE	YEAST05568	NEMVE19203, NEMVE24928
OG0000158	HUMAN	YEAST05568	HUMAN02259, HUMAN02258, HUMAN02257, HUMAN02214, HUMAN02213, HUMAN02058, HUMAN02060, HUMAN02059, HUMAN29068, HUMAN02261, HUMAN02256, HUMAN02260, HUMAN19321, HUMAN25759, HUMAN27804, HUMAN03704
OG0000158	XENTR	YEAST05568	XENTR11952, XENTR09918, XENTR04676, XENTR04675, XENTR11953, XENTR17680, XENTR15601, XENTR17930, XENTR04115, XENTR04631, XENTR14207, XENTR14206, XENTR14205
OG0000158	ORYLA	YEAST05568	ORYLA13317, ORYLA13316, ORYLA00712, ORYLA06676, ORYLA13319, ORYLA13320, ORYLA06673, ORYLA13322, ORYLA13321, ORYLA02577, ORYLA02576, ORYLA02575, ORYLA13315, ORYLA13314, ORYLA06675, ORYLA06677, ORYLA16215, ORYLA04882, ORYLA09237, ORYLA07104
OG0000158	DANRE	YEAST05568	DANRE21825, DANRE21824, DANRE16888, DANRE16887, DANRE16889, DANRE26497, DANRE36463, DANRE36462, DANRE26500, DANRE36458, DANRE36459, DANRE36460, DANRE35370, DANRE35127, DANRE21819, DANRE26498, DANRE14587, DANRE21820, DANRE26496, DANRE22512, DANRE22513, DANRE05145, DANRE05146, DANRE27251, DANRE27253, DANRE27252, DANRE37819, DANRE20159
OG0000158	ASTMX	YEAST05568	ASTMX02401, ASTMX13165, ASTMX06541, ASTMX11567, ASTMX11566, ASTMX06538, ASTMX11564, ASTMX11565, ASTMX06921, ASTMX06542, ASTMX02399, ASTMX06540, ASTMX15812, ASTMX02400, ASTMX22944, ASTMX06689, ASTMX10940, ASTMX15263, ASTMX11735, ASTMX12179
OG0000158	AENJA_ok	YEAST05568	AENJA_06739, AENJA_12334
OG0000158	APOSC_ok	YEAST05568	APOSC_22004, APOSC_17391, APOSC_02468
OG0000158	DROME	YEAST05568	DROME06825, DROME06824
OG0000158	OWEFU	YEAST05568	OFUSG13412.1.p1, OFUSG13412.2.p1, OFUSG07944.1.p1
OG0000158	PFLAV	YEAST05568	TCONS_00046407.p1, TCONS_00015575.p1
OG0000158	SACKO_ok	YEAST05568	SACKO_08920, SACKO_03214
OG0000158	BRAFL	YEAST05568	bflo_05936, bflo_15817
OG0000158	APOSJ_ok	YEAST05568	APOSJ_25043, APOSJ_26529, APOSJ_05724, APOSJ_26528, APOSJ_25037, APOSJ_25038, APOSJ_26527, APOSJ_05726, APOSJ_25039, APOSJ_25040, APOSJ_05725, APOSJ_25041, APOSJ_64741, APOSJ_64736, APOSJ_64743, APOSJ_34847, APOSJ_34846, APOSJ_34844, APOSJ_64737, APOSJ_64739, APOSJ_64740, APOSJ_64742, APOSJ_34843, APOSJ_64738, APOSJ_34842, APOSJ_34845
OG0000160	CAEEL	YEAST04194	CAEEL00042, CAEEL17979, CAEEL14963, CAEEL12528
OG0000160	SCHMD	YEAST04194	SCHMD26548, SCHMD20557, SCHMD26050, SCHMD24982, SCHMD19560, SCHMD11814, SCHMD15584, SCHMD21777, SCHMD19430
OG0000160	BRALA	YEAST04194	BRALA17752, BRALA19774, BRALA09740, BRALA07274, BRALA19400, BRALA19362, BRALA07285, BRALA07284, BRALA07278, BRALA07280, BRALA33017, BRALA19401, BRALA17753, BRALA19403, BRALA07279, BRALA11586, BRALA07275, BRALA14771
OG0000160	OWEFU	YEAST04194	OFUSG12783.1.p2, OFUSG00793.1.p1, OFUSG00792.1.p1, OFUSG22540.1.p1, OFUSG22545.1.p1, OFUSG22542.1.p1, OFUSG22546.1.p1, OFUSG23989.1.p1, OFUSG24121.1.p1, OFUSG24120.1.p1, OFUSG24159.1.p1, OFUSG25908.1.p1, OFUSG25908.2.p1, OFUSG25907.1.p1, OFUSG14146.1.p1, OFUSG23990.1.p1, OFUSG12782.1.p1, OFUSG03406.1.p1, OFUSG03404.1.p1, OFUSG13774.1.p1, OFUSG13799.1.p1, OFUSG10294.1.p1, OFUSG13209.1.p1, OFUSG25532.1.p1, OFUSG25530.1.p1, OFUSG00766.1.p1, OFUSG13210.1.p1
OG0000160	AMPFI_ok	YEAST04194	AMPFI_04603, AMPFI_23627, AMPFI_10740
OG0000160	HELIO_ok	YEAST04194	HELIO_06133, HELIO_11300, HELIO_11870, HELIO_09094
OG0000160	STRPU_ok	YEAST04194	STRPU_26893, STRPU_26892, STRPU_15431, STRPU_19000, STRPU_24405, STRPU_11554, STRPU_15349
OG0000160	LYTVA_ok	YEAST04194	LYTVA_09555, LYTVA_09556, LYTVA_04290, LYTVA_15927, LYTVA_15928, LYTVA_20062, LYTVA_07452, LYTVA_05524, LYTVA_11099
OG0000160	ASTMX	YEAST04194	ASTMX12091, ASTMX15798, ASTMX09985, ASTMX05059, ASTMX09986, ASTMX05060
OG0000160	PFLAV	YEAST04194	TCONS_00049502.p1, TCONS_00049500.p1, TCONS_00049499.p1, TCONS_00006746.p1, TCONS_00005557.p1, TCONS_00005567.p1, TCONS_00005556.p1, TCONS_00005566.p1, TCONS_00005570.p1, TCONS_00005558.p1, TCONS_00006218.p1, TCONS_00030030.p1, TCONS_00030031.p1, TCONS_00030037.p1, TCONS_00030036.p1, TCONS_00018408.p1, TCONS_00018422.p1, TCONS_00018553.p1, TCONS_00029348.p1, TCONS_00004928.p1
OG0000160	NEMVE	YEAST04194	NEMVE02932, NEMVE13008, NEMVE08785, NEMVE13435, NEMVE07078, NEMVE05120, NEMVE14840, NEMVE11396, NEMVE00322, NEMVE10352, NEMVE08354, NEMVE16396
OG0000160	APOSC_ok	YEAST04194	APOSC_01085, APOSC_17800
OG0000160	APOSJ_ok	YEAST04194	APOSJ_38883, APOSJ_08872, APOSJ_08871, APOSJ_08870, APOSJ_56570, APOSJ_08869
OG0000160	AENJA_ok	YEAST04194	AENJA_20383, AENJA_06959, AENJA_13005
OG0000160	SACKO_ok	YEAST04194	SACKO_19890, SACKO_08004, SACKO_22012, SACKO_20174, SACKO_20186, SACKO_19221, SACKO_18893, SACKO_04388, SACKO_11262, SACKO_24189, SACKO_16994
OG0000160	DROME	YEAST04194	DROME18430, DROME18431, DROME18429, DROME21524, DROME21236, DROME21232, DROME21234, DROME21233, DROME21235, DROME20353
OG0000160	CAPO3	YEAST04194	CAPO301680
OG0000160	ORYLA	YEAST04194	ORYLA15840, ORYLA02669, ORYLA17886, ORYLA02668, ORYLA17884
OG0000160	XENTR	YEAST04194	XENTR02472, XENTR00861, XENTR00862
OG0000160	MOUSE	YEAST04194	MOUSE28371, MOUSE28372, MOUSE28373, MOUSE01089, MOUSE01088, MOUSE01087, MOUSE01081
OG0000160	HUMAN	YEAST04194	HUMAN18884, HUMAN18883, HUMAN19901, HUMAN19900, HUMAN19910, HUMAN19911, HUMAN18777, HUMAN19703, HUMAN19833, HUMAN19781
OG0000160	BRAFL	YEAST04194	bflo_01705, bflo_19837, bflo_19835, bflo_19840, bflo_22050, bflo_20492, bflo_19926, bflo_19836, bflo_19925, bflo_01559
OG0000160	DANRE	YEAST04194	DANRE01423, DANRE40842, DANRE40841, DANRE17109, DANRE17108, DANRE17125, DANRE17126, DANRE17103, DANRE17119, DANRE17131, DANRE17130, DANRE17129, DANRE01424, DANRE40843, DANRE40844
OG0000175	SACKO_ok	YEAST00850, YEAST04327	SACKO_03910, SACKO_14233, SACKO_29688, SACKO_29680, SACKO_29673, SACKO_25380, SACKO_25374, SACKO_03909, SACKO_25371, SACKO_20858, SACKO_26661
OG0000175	PFLAV	YEAST00850, YEAST04327	TCONS_00006924.p1, TCONS_00017760.p1, TCONS_00017269.p1, TCONS_00017270.p1, TCONS_00001217.p1, TCONS_00002337.p1, TCONS_00042595.p1, TCONS_00018779.p1, TCONS_00045899.p1, TCONS_00017752.p1, TCONS_00045898.p1, TCONS_00018778.p1, TCONS_00018813.p1, TCONS_00005844.p1, TCONS_00017737.p1, TCONS_00044823.p1, TCONS_00005845.p1, TCONS_00018812.p1, TCONS_00017185.p1, TCONS_00013340.p1
OG0000175	APOSC_ok	YEAST00850, YEAST04327	APOSC_11434, APOSC_18274, APOSC_04788, APOSC_04789, APOSC_01015, APOSC_18455, APOSC_27959, APOSC_10607, APOSC_02663, APOSC_15663, APOSC_16993, APOSC_02106, APOSC_04816
OG0000175	APOSJ_ok	YEAST00850, YEAST04327	APOSJ_13573, APOSJ_13574, APOSJ_27763, APOSJ_58971, APOSJ_27761, APOSJ_22200, APOSJ_22197, APOSJ_22199, APOSJ_22198, APOSJ_22195, APOSJ_22196, APOSJ_24441, APOSJ_15796, APOSJ_56702, APOSJ_04647, APOSJ_12626, APOSJ_14135, APOSJ_12624, APOSJ_12625, APOSJ_54026, APOSJ_47826, APOSJ_31805, APOSJ_31806, APOSJ_21511, APOSJ_21482, APOSJ_43588, APOSJ_43589, APOSJ_43590
OG0000175	STRPU_ok	YEAST00850, YEAST04327	STRPU_24379, STRPU_24411, STRPU_24412, STRPU_02319, STRPU_12738, STRPU_24563
OG0000175	HELIO_ok	YEAST00850, YEAST04327	HELIO_01966, HELIO_02535, HELIO_08923, HELIO_05633, HELIO_11471
OG0000175	LYTVA_ok	YEAST00850, YEAST04327	LYTVA_18185, LYTVA_25514, LYTVA_15383, LYTVA_23856, LYTVA_15381
OG0000175	AENJA_ok	YEAST00850, YEAST04327	AENJA_10259, AENJA_12556, AENJA_06264, AENJA_00936, AENJA_00556, AENJA_05120, AENJA_10260
OG0000175	AMPFI_ok	YEAST00850, YEAST04327	AMPFI_12806, AMPFI_01453, AMPFI_04963, AMPFI_13786
OG0000175	OWEFU	YEAST00850, YEAST04327	OFUSG13733.3.p1, OFUSG13733.4.p1, OFUSG13733.1.p1, OFUSG13733.2.p1, OFUSG13733.5.p1, OFUSG13162.2.p1, OFUSG13162.1.p1, OFUSG17209.1.p1, OFUSG17416.1.p1
OG0000175	SCHMD	YEAST00850, YEAST04327	SCHMD23748, SCHMD18438, SCHMD03520, SCHMD18439, SCHMD17544
OG0000175	NEMVE	YEAST00850, YEAST04327	NEMVE07460, NEMVE08062, NEMVE00450, NEMVE15112
OG0000175	BRALA	YEAST00850, YEAST04327	BRALA24671, BRALA14699, BRALA14698, BRALA21252, BRALA16465
OG0000175	BRAFL	YEAST00850, YEAST04327	bflo_23016, bflo_27417, bflo_07263, bflo_01467, bflo_01116, bflo_12851, bflo_01312, bflo_01117, bflo_13246, bflo_27066, bflo_13038
OG0000175	MOUSE	YEAST00850, YEAST04327	MOUSE37007, MOUSE37008, MOUSE37004, MOUSE37005, MOUSE37006, MOUSE21629, MOUSE32004, MOUSE32003, MOUSE34702, MOUSE34703, MOUSE34704, MOUSE34706, MOUSE34705
OG0000175	HUMAN	YEAST00850, YEAST04327	HUMAN22641, HUMAN22640, HUMAN27918, HUMAN27828, HUMAN27827, HUMAN00274
OG0000175	XENTR	YEAST00850, YEAST04327	XENTR08289, XENTR15844, XENTR03000, XENTR09335, XENTR04649, XENTR10033
OG0000175	CAEEL	YEAST00850, YEAST04327	CAEEL19241, CAEEL15650, CAEEL01525, CAEEL01870
OG0000175	DROME	YEAST00850, YEAST04327	DROME19671, DROME02329, DROME16486, DROME16483, DROME03593, DROME00840
OG0000175	DANRE	YEAST00850, YEAST04327	DANRE36803, DANRE24071, DANRE24070, DANRE27218, DANRE18466, DANRE26656, DANRE39199, DANRE39200, DANRE22919, DANRE02514
OG0000175	ORYLA	YEAST00850, YEAST04327	ORYLA13694, ORYLA09065, ORYLA06318, ORYLA14503, ORYLA14504
OG0000175	ASTMX	YEAST00850, YEAST04327	ASTMX12743, ASTMX08029, ASTMX21016, ASTMX15252, ASTMX21180, ASTMX05265, ASTMX22048
OG0000175	CAPO3	YEAST00850, YEAST04327	CAPO303513, CAPO303920
OG0000179	SCHMD	YEAST01123, YEAST04430	SCHMD11075
OG0000179	CAEEL	YEAST01123, YEAST04430	CAEEL13640
OG0000179	AMPFI_ok	YEAST01123, YEAST04430	AMPFI_12504
OG0000179	OWEFU	YEAST01123, YEAST04430	OFUSG10862.2.p1, OFUSG10862.1.p1
OG0000179	SACKO_ok	YEAST01123, YEAST04430	SACKO_06450, SACKO_05905, SACKO_06440
OG0000179	BRALA	YEAST01123, YEAST04430	BRALA13816
OG0000179	AENJA_ok	YEAST01123, YEAST04430	AENJA_05305
OG0000179	HELIO_ok	YEAST01123, YEAST04430	HELIO_05015
OG0000179	DANRE	YEAST01123, YEAST04430	DANRE04367, DANRE04366, DANRE04365, DANRE04368, DANRE05383, DANRE05381, DANRE05382, DANRE01574, DANRE40987
OG0000179	ASTMX	YEAST01123, YEAST04430	ASTMX13407, ASTMX06638, ASTMX05937, ASTMX14451
OG0000179	ORYLA	YEAST01123, YEAST04430	ORYLA08077, ORYLA04985, ORYLA02338, ORYLA18117
OG0000179	HUMAN	YEAST01123, YEAST04430	HUMAN01511, HUMAN01513, HUMAN01517, HUMAN01565, HUMAN01540, HUMAN01553, HUMAN01502, HUMAN26276, HUMAN03337, HUMAN03338
OG0000179	MOUSE	YEAST01123, YEAST04430	MOUSE02858, MOUSE18997, MOUSE02856, MOUSE11162
OG0000179	APOSC_ok	YEAST01123, YEAST04430	APOSC_21690, APOSC_12111, APOSC_21863, APOSC_17377, APOSC_21864
OG0000179	APOSJ_ok	YEAST01123, YEAST04430	APOSJ_64067
OG0000179	NEMVE	YEAST01123, YEAST04430	NEMVE22700
OG0000179	STRPU_ok	YEAST01123, YEAST04430	STRPU_04627, STRPU_04649
OG0000179	CAPO3	YEAST01123, YEAST04430	CAPO300694
OG0000179	XENTR	YEAST01123, YEAST04430	XENTR01942
OG0000179	DROME	YEAST01123, YEAST04430	DROME11221, DROME21050
OG0000179	LYTVA_ok	YEAST01123, YEAST04430	LYTVA_11503
OG0000179	PFLAV	YEAST01123, YEAST04430	TCONS_00030795.p1, TCONS_00030794.p1
OG0000179	BRAFL	YEAST01123, YEAST04430	bflo_08207, bflo_09019, bflo_09021
OG0000179	CAPO3	YEAST02911, YEAST01281	CAPO303342
OG0000179	STRPU_ok	YEAST02911, YEAST01281	STRPU_00166, STRPU_27037, STRPU_27036, STRPU_25919
OG0000179	LYTVA_ok	YEAST02911, YEAST01281	LYTVA_09715, LYTVA_09722, LYTVA_06848, LYTVA_20391, LYTVA_24933
OG0000179	BRAFL	YEAST02911, YEAST01281	bflo_26285, bflo_26298, bflo_13642, bflo_13826, bflo_13967
OG0000179	BRALA	YEAST02911, YEAST01281	BRALA15064, BRALA15063, BRALA32738
OG0000179	NEMVE	YEAST02911, YEAST01281	NEMVE14969, NEMVE18776, NEMVE18777
OG0000179	AENJA_ok	YEAST02911, YEAST01281	AENJA_25279, AENJA_14465
OG0000179	SACKO_ok	YEAST02911, YEAST01281	SACKO_15469
OG0000179	PFLAV	YEAST02911, YEAST01281	TCONS_00029363.p1
OG0000179	APOSC_ok	YEAST02911, YEAST01281	APOSC_01350, APOSC_01107
OG0000179	APOSJ_ok	YEAST02911, YEAST01281	APOSJ_40922, APOSJ_56869, APOSJ_56870, APOSJ_56868
OG0000179	AMPFI_ok	YEAST02911, YEAST01281	AMPFI_16964, AMPFI_09111, AMPFI_11913
OG0000179	HELIO_ok	YEAST02911, YEAST01281	HELIO_04929, HELIO_05097
OG0000179	XENTR	YEAST02911, YEAST01281	XENTR00560, XENTR12119
OG0000179	HUMAN	YEAST02911, YEAST01281	HUMAN23712, HUMAN09621
OG0000179	MOUSE	YEAST02911, YEAST01281	MOUSE19509, MOUSE51773
OG0000179	DANRE	YEAST02911, YEAST01281	DANRE43121, DANRE25146, DANRE25145
OG0000179	ASTMX	YEAST02911, YEAST01281	ASTMX13630, ASTMX02170
OG0000179	ORYLA	YEAST02911, YEAST01281	ORYLA18062, ORYLA18061, ORYLA14649
OG0000179	OWEFU	YEAST02911, YEAST01281	OFUSG09587.1.p1, OFUSG20769.1.p1, OFUSG09586.1.p1
OG0000179	SCHMD	YEAST02911, YEAST01281	SCHMD01320, SCHMD00307
OG0000179	DROME	YEAST02911, YEAST01281	DROME07796
OG0000179	CAEEL	YEAST02911, YEAST01281	CAEEL02965, CAEEL06713
OG0000179	AMPFI_ok	YEAST04108, YEAST03346	AMPFI_00481
OG0000179	CAEEL	YEAST04108, YEAST03346	CAEEL19466, CAEEL07193
OG0000179	AENJA_ok	YEAST04108, YEAST03346	AENJA_09174, AENJA_18216
OG0000179	BRAFL	YEAST04108, YEAST03346	bflo_14243
OG0000179	BRALA	YEAST04108, YEAST03346	BRALA28779
OG0000179	NEMVE	YEAST04108, YEAST03346	NEMVE07348
OG0000179	ASTMX	YEAST04108, YEAST03346	ASTMX14866
OG0000179	DANRE	YEAST04108, YEAST03346	DANRE07330
OG0000179	ORYLA	YEAST04108, YEAST03346	ORYLA20422
OG0000179	MOUSE	YEAST04108, YEAST03346	MOUSE30037
OG0000179	HUMAN	YEAST04108, YEAST03346	HUMAN22996
OG0000179	XENTR	YEAST04108, YEAST03346	XENTR05649
OG0000179	DROME	YEAST04108, YEAST03346	DROME10428
OG0000179	SACKO_ok	YEAST04108, YEAST03346	SACKO_14493
OG0000179	PFLAV	YEAST04108, YEAST03346	TCONS_00043115.p1
OG0000179	LYTVA_ok	YEAST04108, YEAST03346	LYTVA_21017
OG0000179	HELIO_ok	YEAST04108, YEAST03346	HELIO_08122
OG0000179	STRPU_ok	YEAST04108, YEAST03346	STRPU_05514
OG0000179	APOSC_ok	YEAST04108, YEAST03346	APOSC_01246
OG0000179	APOSJ_ok	YEAST04108, YEAST03346	APOSJ_03452, APOSJ_03454, APOSJ_03450, APOSJ_03453
OG0000181	HELIO_ok	YEAST00824, YEAST00771	HELIO_04096, HELIO_03744, HELIO_11084, HELIO_06953, HELIO_10771, HELIO_03461, HELIO_03460
OG0000181	STRPU_ok	YEAST00824, YEAST00771	STRPU_01089, STRPU_24210, STRPU_22671, STRPU_21403, STRPU_21400, STRPU_21401, STRPU_15658, STRPU_15675, STRPU_02398, STRPU_13672, STRPU_13671, STRPU_02399
OG0000181	LYTVA_ok	YEAST00824, YEAST00771	LYTVA_23473, LYTVA_30016, LYTVA_19542, LYTVA_21135
OG0000181	APOSC_ok	YEAST00824, YEAST00771	APOSC_02361, APOSC_18007, APOSC_09899, APOSC_22437, APOSC_01446, APOSC_07714, APOSC_21154, APOSC_23852, APOSC_04711, APOSC_19141
OG0000181	SCHMD	YEAST00824, YEAST00771	SCHMD27609, SCHMD12097, SCHMD28522, SCHMD03915, SCHMD03917, SCHMD09330, SCHMD09328, SCHMD20053, SCHMD26119, SCHMD11453
OG0000181	OWEFU	YEAST00824, YEAST00771	OFUSG16146.1.p1, OFUSG05616.1.p1, OFUSG21931.1.p1, OFUSG07326.1.p1, OFUSG26101.1.p1
