or	id_pfla	id_bflo	id_spur	PF_ 00_Uf	PF_ 01_16	PF_ 02_EB	PF_ 03_LB	PF_ 04_EG	PF_ 05_MG	PF_ 06_MG	PF_ 07_LG	PF_ 08_To	PF_ 09_He	PF_ 10_Me	PF_ 11_Kr	PF_ 12_Sp	PF_ 13_Ag	PF_ 14_TL	PF_ 15_Ad	SP_ 00_Uf_0h	SP_ 01_Cle_10h	SP_ 02_HaBl_18h	SP_ 03_MeBl_24h1	SP_ 03_MeBl_24h2	SP_ 04_EG_30h	SP_ 05_MG_40h	SP_ 06_LG_48h	SP_ 07_Pri_56h	SP_ 08_LPr_64h	SP_ 09_Plu_72h	SP_ 10_4arm	SP_ 11_VesInv	SP_ 12_PentDis	SP_ 13_TubFootPr	SP_ 14_Post_Met	SP_ 15_YoungJuv	BF_ 01_UFegg	BF_ 02_32.64	BF_ 03_blastula	BF_ 04_G1	BF_ 05_G5.6	BF_ 06_N1	BF_ 07_N3	BF_ 08_L1	BF_ 09_L2	BF_ 10_L3	BF_ 11_Juvenile	BF_ 12_Adult
O_0730	TCONS_00028391	bflo_05598	STRPU_27309	391.474227137255	282.083629827736	78.0147253490654	57.9382308946572	72.3139071073052	99.1706815824885	115.001879497069	141.445379926111	173.748051795958	181.599620417459	256.441166765471	211.484856365269	207.457469434108	179.300082980444	206.180668117919	239.754352012718	496.313452248699	316.353448259491	178.325069428433	90.8069196404079	108.871665590304	138.952496555275	145.169740483662	159.526392396562	172.895058873518	156.853933772678	179.300082980444	158.85379090322	311.140943778429	332.028369932998	169.126418992106	24.5053071053243	38.4136619698009	395.081667561876	647.112392401118	356.349645912823	185.186081457105	210.363890695959	94.7710607025558	165.666176029935	203.953628050158	285.325119946281	299.815775335469	685.599231205921	432.297744451603
O_0732	TCONS_00028430	bflo_05590	STRPU_27026	82.4778850807528	197.432248462619	64.3835875306122	101.193126251532	152.903447193774	102.169526312311	87.4651360795747	72.5722220869714	59.4639778596423	70.5321731902925	62.4399100976547	54.8775815357056	50.7942757570308	34.1454787636051	40.6980108702192	49.3153974297076	669.874766316017	210.464692582312	277.207513544359	213.600694199648	215.484316981092	249.289239277512	268.562719756892	221.75301579655	229.590137396439	144.844994110551	131.968742474523	129.040658412703	100.713964204389	102.868023699947	86.2384665518218	82.2816760858683	76.6361737605548	358.773096851478	473.582555564259	482.991701919761	294.821456340254	340.043543500226	361.86941234803	344.458079960549	350.098045599341	295.890250853341	258.328656286002	344.458079960549	317.324833501984
O_0734	TCONS_00028627	bflo_03686	STRPU_27389	88.9030930563925	106.457465140961	67.5015987573373	135.849687216733	156.81100805815	140.436070857599	133.905305981816	185.962957560443	244.119899733856	343.321946375133	232.897366147029	290.935486582134	338.941513007321	584.461831372143	391.474227137255	457.012428175096	884.583497411816	497.385074955594	384.422695780924	302.458502872085	313.462872004767	501.417769063387	433.313319084358	419.86828838532	409.539854924425	429.339112036146	386.144402287715	306.200291238315	541.179310962235	536.591930538345	516.97244189641	258.225413895671	505.469650232972	426.596393393567	269.057408737375	264.816270313063	119.692770687581	180.536840276385	194.699474260071	267.995080171222	283.61686867154	271.280381106338	216.501601929684	195.363993390788	162.757819764484
O_0736	TCONS_00028123	bflo_05880	STRPU_26995	4.93241217271661	4.03564715495965	3.25554941802383	5.81120316846518	3.78589420264235	5.28596271561771	2.77667701951311	2.36798326090698	2.08041037131129	2.36798326090698	1.87452948178775	14.9446620668137	366.192312621148	1010.57043072347	2314.10663499582	7684.31362628364	29.2825478090333	17.0628585730989	12.6899593729456	8.03692082666217	6.33064007363149	8.15559607017397	5.28596271561771	9.75890945784372	6.5626971291713	7.14688716974634	10.2708968903075	3.45420006772171	4.10174308388783	2.66195347430796	12.6899593729456	255.999854246709	351.005502287765	15.1636311659152	9.18249044783449	8.44442645685506	10.4500784506807	11.4904000274266	10.4500784506807	4.1669908964568	7.58821808948769	41.6299451738004	58.6108971315249	1133.48844587991	409.539854924425
O_0738	TCONS_00029698	bflo_25653	STRPU_27021	87.0531730362711	34.3060728385188	162.641788095173	123.874177659875	95.7166582055329	95.0277000370977	125.031065689561	138.729275567186	130.43840728884	102.169526312311	151.010696225523	134.741349631321	120.174805926521	101.958525385994	70.4651466870668	91.7946665133508	387.724282664188	375.771741588376	209.125876930252	105.768566263236	110.834573352762	68.7617225856291	56.3198454554928	56.8845382129857	44.779540709978	67.330630307206	81.4216814911743	67.8004988916416	93.8902528322113	138.025365092813	123.798565788037	29.0087581388095	47.3776867309859	119.161010313898	128.404457940173	92.2731102179776	83.7274631324418	179.300082980444	78.8890911746743	45.1663953581462	50.5675848012172	73.5552813386046	65.7577349572005	52.9809164287887	20.8203551859754
O_0739	TCONS_00028350	bflo_02086	STRPU_26824	75.87206046252	83.8404439165866	85.2579189046485	141.652986900533	200.722724086851	175.833984351503	152.697321417288	125.428968673038	110.288458742772	108.606458529069	124.4300124905	118.980903582066	101.805821379687	92.9472175595028	106.480545578731	131.302224739131	25.533813412236	27.7606239132427	50.2228061065766	77.2558784965338	80.5566563635897	80.0842365428921	61.2054646147735	56.1476720686164	55.6680099300278	97.4932096588238	101.112535458553	98.7412133118887	70.8107717272029	87.7358319351956	99.4909621266389	81.6372400449043	83.7481053071894	304.897398555223	402.399939408389	312.658146376921	691.066556912278	290.935486582134	306.00924663146	340.951695278766	301.659589957606	261.129954393331	226.310114376697	235.317807391413	410.553775908052
O_0740	TCONS_00027858	bflo_05982	STRPU_26368	9932.09099171312	9092.75251036135	1359.76121813316	506.049353591272	700.918817993055	406.179152009866	352.643083992023	338.941513007321	345.434278647125	421.741091674794	483.665610146675	489.278605759384	416.246104842771	442.13866864481	637.934154068562	443.233460786404	97.1608484301905	42.6949978805841	230.810551742494	364.762742200567	394.258313028428	507.944003023814	860.868302943503	1416.91500144759	1304.83618097475	1734.06259140251	1404.88403414299	852.702775481814	1310.06982864142	1036.37623456396	1304.83618097475	774.893133160367	1416.91500144759	5342.34889538746	326.480526930474	318.200330435373	172.895058873518	450.933339792341	411.238594135573	378.571340100236	661.261585222163	1209.31929238693	904.374014812002	1061.68412740575	384.422695780924
O_0741	TCONS_00029076	bflo_05586	STRPU_27035	202.906438631053	390.74554061635	144.910958731408	161.74346535341	252.837883175538	276.27825879078	198.199934694285	159.461144202422	97.1253351359395	89.7294048021525	96.5676455876578	74.1706972763313	60.8917667589874	45.6951457864146	84.1331306396239	60.5976976767337	110.324670565659	122.491155682397	262.213233338993	422.955312167916	450.933339792341	441.354535131759	435.931081490486	380.482619898738	416.047718635202	399.281524786434	475.268979854091	543.388853718127	154.41255779635	105.010223655937	82.9302472651614	311.49973095838	112.253396243751	132.22855773424	180.536840276385	198.199934694285	196.190516613654	244.119899733856	335.604682928151	205.960549253106	161.969972984386	71.8907955563855	69.6924520523283	52.0492409614539	150.789188585883
O_0742	TCONS_00029796	bflo_05558	STRPU_26340	16.9803115477839	15.6991358512893	17.9035217836039	23.8465851346139	26.9139042112111	26.8192906322601	29.6198951469306	39.7544620345611	59.6979120044868	98.0769028608151	98.2143128627397	108.111161107551	128.260467698433	111.345616429521	92.6343161606003	129.729605236426	22.750963369395	15.196951254836	23.0600289766223	6.65426848432916	3.52111685011186	5.74250226078873	8.2194344407893	42.9494907470172	37.1415063459452	70.4986599386797	70.4986599386797	31.1398458076853	48.6794344033392	42.9566665548607	66.1770725302665	137.68387461773	337.642663746181	4.00274595729241	8.1293087860175	4.56415004681668	6.94460518385797	2.74201226709674	2.8801557457904	2.18765757500151	2.15349637303437	2.18765757500151	2.56015864423049	4.35352433045278	2.02075342789725
O_0743	TCONS_00028898	bflo_06538	STRPU_27327	168.914729733933	422.955312167916	226.310114376697	232.16040926491	351.281770148335	557.768442535133	762.878507268594	691.066556912278	689.890710755621	605.191247820046	689.890710755621	815.305138859886	942.294465339531	850.094351097215	754.718112010284	917.330384386325	82.5565719552159	52.9621455755522	74.2455922695923	30.8647019722743	33.7312925261774	38.3620523334746	51.5316264223564	57.791203385253	56.6040629221177	44.7493383028071	46.3810091170381	34.4704287898186	88.0336899323114	126.152118298779	98.8349816923722	8.14245242809574	30.9352712269638	526.824706850061	1209.31929238693	1342.54365969812	722.061022648541	394.258313028428	631.405764308057	565.325716207695	608.033278548444	495.962142974218	578.406354483264	659.490585981634	1178.58902355426
O_0744	TCONS_00029720	bflo_03895	STRPU_27359	247.811485074283	311.140943778429	210.751686790665	414.984315741772	560.717822089692	606.388358486386	590.447382755283	554.69279252576	598.68870651119	824.950555836667	579.360531642049	703.748895459402	734.961151260808	672.930310870947	737.622543662544	1663.52759691406	430.061867152642	611.477512533528	192.247364660207	304.485470529327	301.515706497399	325.407074747966	311.140943778429	336.113877638173	295.339345980547	303.190765613108	311.320337368404	296.760508664258	411.854503917403	393.090540590995	333.261278927362	443.458927392293	547.275597660172	264.816270313063	225.458806976991	171.857100493844	233.262933502575	127.341242647294	303.95701337852	517.847303497545	624.985255769273	593.571275879638	730.902791148393	840.59709447698	1703.7609625234
O_0745	TCONS_00028245	bflo_05874	STRPU_26819	214.556317456692	474.10318217137	140.770832952632	105.611336543649	79.2439987532098	67.330630307206	69.7581434875711	65.0584791675847	48.5154402743413	55.2887649458832	54.8775815357056	55.4293363919642	70.774892849881	39.4632145849787	34.9326756191782	46.77221048775	121.824071883268	143.659275192148	123.711273211456	71.3130170365073	86.3178455437699	90.9629258589653	71.5815660468114	57.4549017841598	53.4739296908295	46.2396851781769	48.5154402743413	27.7618890732857	157.774893148588	161.327308064716	178.997915953159	37.9068653213853	80.4610997285735	355.506377930376	236.162824976129	182.610479770167	124.921107693475	155.702134040343	282.083629827736	330.589181836108	386.144402287715	340.951695278766	410.553775908052	440.733705539519	351.281770148335
O_0746	TCONS_00029483	bflo_03239	STRPU_26677	237.931606858449	443.233460786404	238.595118972124	322.42348928903	199.139454681459	147.945449195152	130.580914174404	108.606458529069	80.7980300911988	70.3723390664327	63.3435312996306	54.3356571896184	55.9679862248707	38.5590970844689	47.9771378443694	48.4074769899306	75.9925293499433	57.2327936042786	44.5279439804527	39.235774442235	34.9042675953725	57.791203385253	64.0608097804441	67.4050667423778	74.1529419174516	42.2192871690446	45.4805346636698	67.330630307206	105.559430982063	71.6905265947935	63.3435312996306	44.8640088750304	70.8102784135189	147.458952314133	270.473606990374	268.377008977964	286.544724704325	146.870560300601	86.0321604740687	54.5310860313704	48.5154402743413	37.8045861017264	38.1845706333974	45.1663953581462	37.8688593324702
O_0747	TCONS_00028960	bflo_05318	STRPU_27339	451.194056497758	533.649013329736	259.800781865468	254.523382864501	289.845723849989	298.959978833938	383.960506564612	455.459634883036	546.714348791775	661.993307952821	465.045880221629	376.014775334826	488.552714894143	376.014775334826	372.186910805832	453.225792234003	145.243154450039	65.4906359924123	140.556167172431	195.363993390788	209.125876930252	314.696178893109	363.808253329827	388.996668097389	360.61592341694	359.570269986281	460.551270270611	304.28803078408	535.94702699832	616.867511107309	581.297653565294	200.493326341702	361.337218568266	26.3436987328196	25.3180852464185	20.4001254353168	18.8699400557795	90.9918167917582	98.2143128627397	82.3069849372293	114.356168255768	142.272982144094	204.295098537438	169.709372642261	119.945791075438
O_0748	TCONS_00029236	bflo_05876	STRPU_26818	753.793998224978	2208.7131911182	1045.74999356213	504.001802369029	270.473606990374	217.776960162553	183.820772722831	189.868626618915	206.34201776743	375.528707841926	358.560603471471	403.296525888991	448.466778664091	361.178025240158	429.339112036146	508.256151208155	30.8345503195565	21.5606297546205	48.1411466112921	86.6268654282186	95.2899606672186	75.9925293499433	91.4805961668491	86.5561070965266	93.0578224682464	62.2671146082606	74.3814562612048	115.246084080067	192.414719649707	140.676263487264	133.572599624666	65.1184119487998	100.202826335009	138.269987773049	233.854307009549	302.617306582834	247.811485074283	98.7032245780436	137.644056442528	91.6333837300272	100.713530315446	81.6867412632222	104.16999065232	193.470059832372	89.9899542338087
O_0749	TCONS_00027956	bflo_06310	STRPU_27175	382.191057983921	557.768442535133	654.263812534457	196.931796621919	257.449496373107	313.936474164017	274.044984006945	200.021061312076	186.642384303727	180.099154752526	172.553683823744	155.543414220165	197.239930240771	104.099730629609	133.287736513929	79.4503332798566	25.533813412236	40.2060888617078	78.2463054441709	86.2915817030789	91.4805961668491	75.2924598871289	61.5576368122413	61.6330376263729	62.9601606817015	62.2671146082606	52.7213619320073	122.214958074125	46.7612041685356	50.2586182821308	61.7517557850746	117.289413874928	75.0237468927646	39.3600478352197	47.5555010155107	49.2524640990209	54.3356571896184	20.0244185773212	18.5721476885263	29.1327981795528	33.4826763519584	59.9670268233885	61.9072517558658	58.6955133966534	93.5244830846994
O_0750	TCONS_00028117	bflo_06192	STRPU_27222	130.318775388998	383.598738570497	120.037588551413	56.6117491865669	65.0584791675847	48.259139028304	37.3699506539651	48.0970244245914	39.5319704081616	49.1127143576057	40.6554051286093	31.5701861412432	44.9653399091966	23.7567893721141	28.819336255079	31.7318242176421	131.251780458771	370.993008536962	109.255425819393	300.573454351698	301.515706497399	214.431604564937	195.136646132791	179.610480998874	163.202651646468	219.320261174275	194.140077944957	207.142401506847	191.915683027182	186.735891390866	178.581792770411	335.604682928151	284.198870436382	366.676200400046	604.117634818376	1028.16499254125	863.693453960244	638.784102772403	308.524739757978	189.868626618915	260.27482516636	247.556244193293	196.797234713849	151.010696225523	283.323188898768
O_0751	TCONS_00028328	bflo_25806	STRPU_26655	20.4792446930026	12.6589697136319	100.893749777051	57.0518876190527	44.4503097172391	65.6662701824027	113.548445567563	171.672740753453	208.932662873689	122.4147302457	147.945449195152	135.849687216733	115.528568317453	79.1064466724891	68.055269360183	71.4512195536943	240.221020537915	239.094366280296	478.701056531692	247.211219018453	238.404680333375	186.046125622134	117.055384232615	121.632796689672	110.628721619067	155.622774130254	147.195149926428	157.047660849762	185.898634860928	235.263515554651	229.00351421453	100.445273607736	104.85843331693	127.341242647294	295.678690351082	295.124112048887	230.465754796561	53.8099538254676	71.3926665149675	52.9621455755522	53.2450697735252	75.1094030997038	77.2366634421194	81.7826556336698	57.5251941463473
O_0752	TCONS_00028499	bflo_06850	STRPU_27386	43.2873040374768	36.2944807863752	10.0333962620322	37.4766499310651	46.9153165610711	19.7639440337085	14.1442220084287	20.2321743584368	79.1064466724891	242.984436422943	385.115810270002	202.159326427247	138.952496555275	45.9675378592049	10.4012725606608	14.9446620668137	659.490585981634	571.709146521493	427.807183996967	231.549650023084	231.127611197074	290.111186720829	336.113877638173	448.117703742815	398.460629124451	427.413885129493	608.98139259342	795.990980839804	1363.42626778896	1725.90628058419	1069.64584888957	57.0205643891621	196.108684171807	19.7639440337085	12.7969855680695	13.9824028645825	27.8535913475596	387.120794004255	239.754352012718	283.61686867154	230.810551742494	363.330233463714	454.000621511059	754.718112010284	108.111161107551
O_0753	TCONS_00028310	bflo_05625	STRPU_26506	452.938624113274	434.789459509857	178.526944532397	155.702134040343	284.198870436382	293.787762596033	332.028369932998	240.71349564858	147.579046368036	59.3819961367614	72.9956719548112	51.5316264223564	70.809785099835	47.0131500794728	43.7664650070335	40.6980108702192	73.0243303995229	99.3198048006796	39.7039071627313	63.159899744113	57.0518876190527	52.1752517862734	38.8248350386738	34.4704287898186	36.52302726727	33.1937766449176	26.7843624016582	34.4704287898186	12.2488855843487	12.0436992720308	30.9750841141269	31.4555875209989	8.25533770274937	319.028339710955	488.552714894143	458.060942644616	333.261278927362	64.609102269649	54.273666332129	48.259139028304	67.8004988916416	112.683356244344	83.444815993247	55.2887649458832	71.3616235527551
O_0754	TCONS_00029129	bflo_05573	STRPU_27283	37.3699506539651	38.299512725738	55.0031156604366	59.5530290899102	62.930697171182	67.5015987573373	72.1206574704898	76.5624631204661	76.2184253659285	67.8004988916416	73.1071367747534	81.4216814911743	79.8417449857478	84.9665987973294	84.3639753196524	77.0728432632216	314.468738091725	107.125580308821	69.5281986109603	142.881268233296	139.036513314372	100.981227260978	89.0485179450136	79.1064466724891	88.4638629887439	92.838686620719	74.135186558572	58.2853716350439	162.862969994189	153.699256458792	120.520116545059	121.876903635234	138.662615414423	121.558561865838	73.0529888442347	78.6645026584101	89.9899542338087	32.1939266072161	17.0241037132011	17.4581401497109	20.2321743584368	19.6538674835565	30.9352712269638	40.8106758014394	16.3839386476827
O_0755	TCONS_00029451	bflo_03527	STRPU_27428	154.497109084861	165.666176029935	138.87596615233	93.7980933714421	83.7481053071894	71.6905265947935	62.1641571215608	51.101335065522	55.632930789643	71.8907955563855	80.3465053368197	111.092341482697	124.527475001697	55.0203137957631	74.0090215912815	113.915383515399	98.6147658992649	24.3016519445828	23.8465851346139	38.592284237267	48.1212320985006	43.9478566008037	42.8986871452604	29.6198951469306	31.1885600982202	33.6719952941953	33.8985456004869	34.0174708227389	56.3701547741616	57.2327936042786	65.2749010804323	27.0556738900444	28.7427622963283	59.3028321822087	183.478192281121	216.718674443814	253.607751731789	49.3153974297076	64.3835875306122	84.8996844156367	68.6955540641562	69.6924520523283	80.38895782243	131.528122314596	165.177802751362
O_0756	TCONS_00028987	bflo_06309	STRPU_26797	75.87206046252	84.9665987973294	76.1307698964195	98.644991051192	85.9235190046489	87.0229213527361	115.988823101968	107.810004745521	115.988823101968	74.135186558572	69.2763610152377	85.0644419359759	78.6250426112302	28.0501991379015	21.0742916028329	263.73063315267	240.868407180399	211.31001794738	89.6837283398661	109.483221675424	105.010223655937	86.064888208671	99.0432704509016	101.88217338284	82.1115115453342	107.524710607151	84.7008986079926	134.055373469753	128.260467698433	154.581660373373	136.853587155117	100.445273607736	110.875461479428	294.821456340254	176.425103913446	102.666437870133	94.4635173176844	26.2021323736989	22.889288864707	33.9403295984961	28.9823570481424	43.2873040374768	46.2210659606181	55.1045029823292	52.3429095127428
O_0757	TCONS_00027980	bflo_06061	STRPU_26671	246.82698914577	113.548445567563	301.371823037192	140.676263487264	82.5858856127546	165.460225939349	273.355835683104	581.297653565294	692.271458259602	527.779523152218	909.027166162125	824.950555836667	620.575195007938	517.847303497545	373.924250227665	288.151359364731	250.489140623347	761.158178138845	1884.04817333576	772.484418847719	715.865270055373	702.042508741039	777.665237414379	783.76307081651	917.330384386325	713.663728227804	986.615044839592	770.147027760291	862.280878451874	989.8625444469	654.263812534457	217.390053959899	232.510146201253	282.396708428855	207.047627589909	128.13677401555	110.916349606094	376.72073974298	131.866293000495	141.817704290135	179.95524146867	332.028369932998	435.516048597619	264.46459515856	421.130060631766
O_0759	TCONS_00029746	bflo_06787	STRPU_26341	86.5953086708416	111.515629161719	97.4932096588238	84.5431855778779	78.0709995700759	76.5761575519583	87.3098036178492	89.0485179450136	74.6286967861198	134.137470945202	143.442560383503	151.98128998981	201.633228887958	121.290129019974	119.39192367657	136.700598654316	2098.69132547052	1685.78496709749	1413.10343035728	522.991721024746	555.050969532635	551.902122038554	703.748895459402	814.481702141893	883.083817762432	679.422374862405	582.559736392505	521.109396921792	689.890710755621	454.839112186131	541.637481021228	461.824289278951	846.691382965406	2258.22091738151	1032.50673074763	975.066686424674	478.297914536935	925.380435997683	820.477523504473	707.73013729146	623.521994794569	710.150721445497	741.53208956727	797.752102290801	809.695088456087
O_0760	TCONS_00029542	bflo_03766	STRPU_26681	45.252521295383	40.3029419203534	42.6158081797599	19.935203000911	10.918491873714	32.4014651909489	72.7277348270302	81.1947440206177	92.7485542275143	130.832264369708	168.914729733933	596.323284453481	450.225501856749	444.166195431868	588.110722682473	649.242390582462	607.534896792505	230.810551742494	210.260448058359	43.7160168330287	44.9352739379847	61.5745227180568	82.5858856127546	96.6201936547311	104.498848065521	67.7605180627533	97.9322332621015	125.132158618189	123.230104925534	144.779029489694	145.243154450039	209.81549014713	110.875461479428	44.9052079667728	47.2599857970561	51.371004877464	32.1739380762757	24.3016519445828	17.550697630946	39.2476365851293	39.4017937350761	90.9340349261723	165.946718484227	154.187609744531	104.427015620533
O_0761	TCONS_00028994	bflo_03109	STRPU_26356	61.034268961558	91.7946665133508	108.750537168482	149.426850442711	89.0970151877072	60.7417488905499	63.4793641648225	76.9037882909907	62.2318138910914	81.3468433631658	72.3139071073052	98.3230095436061	138.164977701955	211.212724554932	162.124060341616	150.086327145977	59.9311641346921	44.9653399091966	49.0469848449569	112.131504159265	94.6670868791873	175.912919205042	218.779843424998	195.284071750074	213.797049236554	145.97418781754	164.826297402412	155.845857167664	275.594087702916	300.231073476724	383.598738570497	187.437852999799	307.917925074151	191.497967030589	76.6203167648169	75.9925293499433	117.921683126537	312.083187906437	413.057275308091	403.296525888991	326.750789946241	383.123409003861	456.657511238242	925.380435997683	556.923410620868
O_0762	TCONS_00028798	bflo_06442	STRPU_26632	198.505393995079	246.468481729118	747.563078180231	1036.37623456396	1001.20526352841	1137.20232857308	1119.0112174322	1262.24165588896	1504.66444898384	1041.0564259243	1752.69831356387	1774.72776190147	1504.66444898384	1734.06259140251	1554.26709883774	1319.92300693785	1254.17940089347	1894.53295961426	1158.60726272572	973.374971562645	975.066686424674	1036.37623456396	934.068924366271	1077.44572539497	920.235880441763	1359.76121813316	1158.60726272572	1304.83618097475	789.803987961075	868.219126632767	1348.45492577017	1604.74166035027	1460.94413769964	99.4909621266389	156.896859487206	178.83697381652	154.690551681261	183.930737118965	312.658146376921	490.031037430586	486.314853018089	490.832473582424	383.960506564612	355.506377930376	295.339345980547
O_0763	TCONS_00029723	bflo_06188	STRPU_26994	63.246513590062	121.929735387201	125.567760303989	180.906131499723	127.155998708202	79.4806402069487	73.1071367747534	86.3441093844608	82.1802095665905	83.444815993247	80.5800710924623	79.8417449857478	70.3182360406692	43.2873040374768	51.8867719607576	44.3664853268371	114.736005788757	152.482402906725	70.6062737040455	82.8018232190309	82.9709129454152	103.520696169717	110.207476385967	111.052669498641	94.3712549345857	75.9238974254492	79.306073862127	126.189669819476	90.8943203841404	87.7358319351956	78.7491129517299	171.202769123475	134.137470945202	157.691592666917	199.688658451829	165.031337085764	99.6230644987099	51.9143380695743	55.5592885990466	58.4334227469734	46.2583043957357	68.6955540641562	72.9956719548112	150.187819032221	135.09862160237
O_0764	TCONS_00028847	bflo_03271	STRPU_27218	1629.02235453666	914.01512070735	2067.69579459609	1399.90544543074	787.81389917879	632.421628796101	477.662927590637	345.796864288382	256.889548993708	215.874075420175	191.151752350538	237.866062385169	263.926546804771	289.845723849989	297.395161393432	300.821218351113	121.824071883268	792.792422024763	195.363993390788	115.664324438086	137.295097991963	116.543402782666	91.1589264547754	76.9954082484029	73.080062809494	72.6695536464069	68.3544216174079	61.3015643681163	123.874177659875	138.802620859758	105.507525420477	45.6937341174176	83.7481053071894	142.857724871711	827.493568859808	1162.00857136208	1025.50049193943	1589.07437155676	1381.03932680594	477.662927590637	409.539854924425	250.951014014998	254.131087665149	230.810551742494	162.124060341616
O_0766	TCONS_00028552	bflo_05128	STRPU_26433	75.87206046252	43.927276378692	172.895058873518	202.809313291964	140.279901578225	95.6046255113647	102.386184561214	99.6230644987099	120.459372067766	90.2795712686706	100.202826335009	91.6333837300272	80.1228407396339	89.2404676366856	91.1123968114884	58.5499311091343	203.592701615269	87.0229213527361	93.6167430015154	110.24796756437	108.871665590304	111.627836247134	97.6292578423441	123.130895098414	98.3490784623706	180.19113637183	156.896859487206	127.838630158652	180.776595784781	319.772321907383	359.199672828504	193.291199032367	273.355835683104	995.723131134753	205.515399927194	162.470005455429	145.897889937086	266.738690351722	265.62660109339	319.028339710955	318.200330435373	365.001849145402	323.993461466546	338.1549128595	321.72547976151
O_0767	TCONS_00029716	bflo_03623	STRPU_27160	161.380293725733	89.0211051395805	48.9407740194995	35.2183241812594	21.4866356747481	130.580914174404	300.573454351698	508.256151208155	687.106315322594	408.017139364561	623.521994794569	641.922461869205	423.96093204778	546.714348791775	637.934154068562	521.109396921792	102.696651144693	47.4201296690513	608.98139259342	362.624675691755	350.098045599341	384.422695780924	329.195184164829	311.791459432409	343.005609011465	347.564722075738	482.657284043225	438.014037612341	1185.0818815068	1174.40372388951	824.950555836667	242.462609373438	380.482619898738	77.0894045095882	36.2944807863752	50.0470820168031	37.8688593324702	233.516744205648	115.528568317453	118.825337209221	88.4638629887439	360.452719614958	416.246104842771	322.794130824761	140.968525513049
O_0768	TCONS_00028993	bflo_06851	STRPU_27388	189.261120570858	517.847303497545	207.237175423784	130.679649459945	107.125580308821	75.2924598871289	70.5321731902925	63.272733859783	62.2087433741145	45.9675378592049	49.2524640990209	32.6194221412526	36.3786332836266	42.3828636356115	50.5098519109368	41.8898862518961	128.977448784327	151.163147361574	95.7473596002412	111.515629161719	129.040658412703	97.4932096588238	70.0065402362651	45.6937341174176	57.0364748716867	44.7493383028071	46.0505864889355	40.8289766337167	57.7414740125956	80.5566563635897	74.135186558572	78.8006745914184	88.0090914693066	213.077319979479	390.74554061635	376.014775334826	340.043543500226	325.251398320077	274.342947107458	164.476445374538	187.321772112717	128.679100281782	134.741349631321	166.326051350964	274.741266148779
O_0769	TCONS_00029111	bflo_06587	STRPU_26640	10.7698598622507	10.6649942072326	12.083567358312	18.3465994939491	19.2158270111976	14.9446620668137	17.5947187589775	24.521899433367	75.2924598871289	229.959074929524	135.09862160237	126.459143673834	149.873563232451	163.202651646468	112.253396243751	290.509549775456	132.726902295664	85.7624777390225	170.889018722265	140.357986217912	133.287736513929	115.730195202606	119.365781441319	117.729904606885	116.166749334505	86.4728364508197	83.5045701761177	44.779540709978	113.358882406303	123.952017452684	93.080260256281	70.5321731902925	175.378616552051	36.3786332836266	20.7261496887133	7.19211491239556	4.56415004681668	5.87326990067214	20.7261496887133	163.202651646468	286.062645813727	171.857100493844	135.09862160237	126.611831742343	49.7590891642535
O_0770	TCONS_00028144	bflo_05963	STRPU_27000	7808.98065106648	2258.22091738151	835.766744948825	1762.09308992109	1125.95472145771	749.98309251223	665.955942317291	669.874766316017	511.290282143264	424.923170300306	485.698374843737	572.787891862785	741.53208956727	758.082200431085	729.122137980873	434.543175507706	8666.15305386112	458.920720737187	408.441160317603	583.135428660336	621.941383654841	921.242880097231	954.510616465047	869.679783592824	847.677805082409	840.59709447698	832.507290936068	354.94799006073	681.488811897742	691.066556912278	772.484418847719	606.712436761476	964.030270166397	12.8518646523781	17.1016134329966	11.9012256601522	7.04748249347005	10.918491873714	7.58821808948769	35.3878285875788	72.274785481425	67.7605180627533	76.5761575519583	165.177802751362	46.1069454855386
O_0771	TCONS_00027854	bflo_06536	STRPU_27138	121.402220456613	58.4889650867437	55.1045029823292	141.817704290135	159.591640590701	624.985255769273	909.027166162125	737.622543662544	634.095952810014	1007.92613701025	1834.93282043113	1794.87117312825	1324.80605564755	272.232866565456	276.646404245553	266.601303600365	2146.29742364756	1025.50049193943	1905.61030175395	4739.84075144806	4933.29139056546	3953.69279552863	3241.57684801438	3241.57684801438	3042.23337959936	2907.25386652054	2240.87957622667	1162.00857136208	589.957409429474	402.599403912195	414.727974418454	513.218323775005	375.043570322644	61.0757291859107	434.296891505556	377.3010418701	221.854698489691	136.556111724481	158.445521942232	121.707031513507	108.008742598574	107.524710607151	133.219877749818	183.167257788777	374.417542025277
O_0772	TCONS_00028189	bflo_05574	STRPU_26354	560.186329932216	224.94973142666	692.271458259602	1504.66444898384	3007.11358580987	2883.60710424481	1956.90218638069	1685.78496709749	1288.61051256386	845.704960848403	953.51820122792	920.235880441763	700.918817993055	661.261585222163	1140.29906185738	1413.10343035728	779.932835919351	400.52707916534	488.552714894143	808.53170320803	807.368317959974	1098.27602443065	2080.47087186084	2556.22830443716	2426.90993439462	2806.63314820782	3421.34368769622	3855.37426177153	1493.83518729481	922.249879752699	1021.05924271339	2146.29742364756	1119.0112174322	109.483221675424	746.13443086664	787.81389917879	989.8625444469	995.723131134753	1606.86868155133	1487.97412645055	1310.06982864142	564.668561661415	301.371823037192	149.711444090368	1088.6789005484
