or	id_pfla	id_bflo	id_spur	PF_e1	PF_e2	PF_e3	PF_e4	PF_e5	PF_e6	PF_mid	PF_l8	PF_l9	PF_l10	PF_l11	PF_l12	PF_l13	SP_e1	SP_e2	SP_e3	SP_e4	SP_e5	SP_e6	SP_mid	SP_l8	SP_l9	SP_l10	SP_l11	SP_l12	SP_l13	BF_e1	BF_e2	BF_e3	BF_e4	BF_e5	BF_e6	BF_mid	BF_l8	BF_l9	BF_l10	BF_l11	BF_l12	BF_l13
O_0146	TCONS_00012170	bflo_10846	STRPU_20540	113.381616068114	115.502299269178	89.0211296283069	81.1462881001456	80.5633329536986	63.8690354650097	48.5159041189228	54.7277656720361	58.526800071474	55.5101694546243	56.1054650787537	64.9414151381352	95.6066547374953	107.64579718629	82.5758716180413	70.1647383996586	45.4276156194591	39.0803637610402	38.9612483935372	45.4501035938451	37.3946603634756	33.8183189604358	62.9343695406064	123.834844929873	64.5663756184317	50.9134519322201	26.6562649225603	63.6379668245889	86.6995399419479	74.1559964056404	41.3299937772494	28.5736140596659	22.6202657269117	26.3594037848034	38.2325026073715	41.562119588881	61.3574374768098	80.2931318303299	47.1554579623791
O_0147	TCONS_00009652	bflo_12544	STRPU_21276	343.393362246884	310.947842584843	149.204443506091	59.2816542629167	33.5629129062115	29.0469074799913	36.6247984094322	47.1948141473238	45.9970931524481	52.5580293489019	55.3256304160686	52.6487496158446	62.5163760893877	279.231298524435	136.782373930497	54.4770994893429	36.2242011768959	38.6935669114896	37.7181201327767	45.6511993812184	32.6407132817236	32.1514037200102	82.7185200130596	145.201548535639	76.7510733813621	59.1465240958231	480.025951169676	260.700599427361	199.365097948819	186.391322995459	109.700686276722	84.4124408806298	73.321687665744	45.6511993812184	43.6010125269813	51.6244301465461	53.1138502113134	40.9132975581817	22.8368755296957
O_0148	TCONS_00010344	bflo_07205	STRPU_21204	201.2522244536	149.622979121061	120.14463980879	125.349893006915	118.574605941603	90.5233145353002	69.8916688269926	49.2663451882571	45.7795918820403	46.1709448221485	28.5304066765312	24.1988137755641	77.0178644980582	938.702856320112	325.746843114088	15.3842656493728	57.7052104183302	67.2928403750028	80.9243503127225	80.9837999565191	82.7185200130596	80.7227488450805	68.7088852900278	80.4182346576175	88.9481596287396	144.221350477118	689.714517042041	367.708205746712	252.11687991941	196.016745656353	110.644617359919	97.265531457171	124.772019838951	104.138388383433	85.1102476150896	64.1922434458129	54.0397377690391	58.2194318004647	74.8617840647599
O_0149	TCONS_00009754	bflo_21687	STRPU_21629	36.6551210010268	16.9939670777112	12.4278301180845	13.581668153515	17.5145430393077	20.0597071716792	16.740533534488	34.5912995052481	43.5330207161591	41.8216261279662	40.7172956187667	27.6628399439218	42.1937820065961	10.9531447388449	7.86814474722567	10.5934685685001	6.93121674714679	6.57662297117285	6.23589745882376	8.89424182018209	10.9531447388449	9.48721169025575	6.66433544163321	18.5778228227592	34.7569823096224	120.017531378953	66.7810822921243	36.8875262962675	31.5226590077118	28.3935819779517	28.3935819779517	31.2436773349916	64.9414151381352	39.221981954424	35.9351298374733	44.0749902381028	41.1480121420347	32.5353919989459	27.5716263337574
O_0150	TCONS_00009689	bflo_11392	STRPU_21559	8.5601175914344	8.43017215021494	19.6259099093371	158.399231683403	455.362449428975	520.586256838621	432.600760358523	209.705810960134	127.303610558474	126.287470523317	84.0495466529922	42.989535899858	32.0019716558553	10.9531447388449	60.3091958164071	280.270820671025	520.586256838621	660.988998797099	661.875802485013	570.865391777439	569.577445892104	461.20879582816	586.444952148674	784.992291253606	376.619871324938	118.897161637877	3.09477671028464	-3.26157198381304	4.77478752073424	20.4424639426064	24.9397122070239	24.8999183264933	29.1801568342226	37.2309901879005	47.2841656075018	41.9309294000141	49.5748860216239	45.4725915682312	12.3405315026576
O_0152	TCONS_00010996	bflo_20000	STRPU_21839	267.894434896426	451.57975229865	434.650768870618	299.655967730438	257.466653928044	262.823047194309	338.279653507889	354.315190675356	284.939777388413	233.928697631292	314.356862012632	410.937342226686	294.4007187584	570.865391777439	1855.22150776715	1026.57824460177	530.232830322782	673.492546549891	656.134300840012	772.673754189606	827.130698412923	746.245459369932	713.046180502002	721.283400558164	946.904706476168	1481.23725994469	59.6895136512647	148.123079319511	191.842107393071	165.255813956264	99.2362361459452	90.9473655885143	143.044475497162	371.988719816257	713.046180502002	844.108394377165	788.168633838867	558.642820153016	201.343419069582
O_0153	TCONS_00009913	bflo_18300	STRPU_21661	2009.30863799074	317.420708550015	114.952503542354	82.3433257548751	78.2575213105206	90.8245107028125	140.387642200557	304.655970177587	497.269899902365	608.164420438104	355.449382628868	203.636119289039	548.108829943972	109.134445047661	52.4976870900891	19.4982845010167	-7.18576292626974	7.49472191005601	7.40369372139248	9.58238121701574	9.58238121701574	10.2917238102822	21.9085428160816	44.8817422545997	38.8963848485062	87.0084349641525	45.1215002782931	35.4673232595042	38.4882000801418	45.5559104945671	33.6599206613445	19.4982845010167	5.61588422981022	2.45992287949269	10.3892216557573	29.1801568342226	28.9762711425505	23.273076073573	13.0577485448332
O_0154	TCONS_00012209	bflo_06279	STRPU_21269	159.101641022434	201.964810545047	144.891105916447	131.629103534988	128.312662269137	102.150808890118	89.2714501096175	72.5587737107896	68.572711484634	73.3719314215311	55.7668124899081	48.8480504729916	64.1336332487481	531.271120752436	371.988719816257	276.507331716037	214.307301952447	141.780921585388	90.688767298373	67.4318271651162	74.3500423632627	77.8917786078836	53.1711727473891	63.5804171246922	49.999708733504	50.4124932867978	21.1442069701915	57.5795319677857	84.7929285836214	78.127823418466	75.6189998069556	80.0518035134089	124.487921991037	67.9253303736863	57.5795319677857	59.1771473268009	45.9970931524481	44.82747311251	65.6085144886729
O_0155	TCONS_00010472	bflo_23920	STRPU_20600	109.410675026626	229.339408354173	164.392793363376	90.688767298373	86.1835014671863	93.6373736990358	101.41994474306	93.031643589321	101.550109884556	137.78659477975	138.900655479339	113.685637454659	80.1804813916029	25.6579381296377	37.2831917642499	108.547511816014	160.938094879824	155.899482260975	168.246146765219	218.413972805236	211.278980733575	228.889750556955	215.653430043783	191.620656309743	219.205101063174	261.841010051689	46.1709448221485	116.562045424829	155.899482260975	124.969662611203	80.7227488450805	80.2931318303299	159.624413337409	240.641231019942	226.825727859586	129.683781810385	75.4074601368847	70.528307734329	93.1206496727239
O_0156	TCONS_00010200	bflo_09175	STRPU_21122	415.783907646607	363.996413282633	206.563033155412	190.782461501229	244.638216001141	312.768355779753	430.17488599124	642.102729039798	725.500147508783	729.865471463418	907.158536543782	794.800446199202	385.561121821492	111.862905588685	38.8963848485062	19.8726158914534	21.7894460475026	21.3557007309705	28.9762711425505	48.8032432640716	63.8690354650097	89.3808278874734	185.907741767586	386.428922780557	445.577526682819	552.537861744892	291.724727564678	480.60928839901	520.586256838621	564.776132202219	360.595355268362	233.390849869932	82.7185200130596	67.0666125600876	88.1312465197329	146.98783517858	172.640391546155	178.191901025618	133.056640251137
O_0157	TCONS_00010742	bflo_12538	STRPU_21005	175.67402398086	90.3413752181248	100.327738491819	140.933800173002	120.976215700373	89.4348534262901	71.3636622594589	64.8818991497016	65.7782089739902	64.049652417987	63.7850060366579	66.7810822921243	60.5941585711295	69.1596363276884	51.5851839488661	41.6195241860099	32.2509537892256	39.867405143135	39.6748910355381	27.2673336931389	34.654928679763	36.5792972365518	35.0971329864124	53.49030072799	56.3159429212051	54.0975772530037	31.7264273823359	79.7023353994884	130.924424414263	191.40055384248	266.038933054569	169.806625788309	30.6967543719245	37.7636354615427	47.3478818765304	48.1139589092082	53.1711727473891	56.0614767214956	47.9130509760106
O_0158	TCONS_00011016	bflo_22058	STRPU_21081	65.4216083695922	33.3329084839679	25.4530283639588	29.0469074799913	32.6407132817236	27.8106430677435	20.9002261484452	27.5716263337574	33.946776765617	22.7415298805302	28.5736140596659	37.1203452864239	24.7848374924865	72.3136913142686	42.3859843296085	38.9612483935372	37.5637148719219	34.2100069930741	31.7563636808232	31.2436773349916	33.946776765617	42.8771352396691	38.3217560008077	21.0374576158938	19.5668148508531	26.5863528385874	9.2423563762741	14.7579955885286	17.6207890807487	15.3397362657636	19.7939045117224	26.4469623355582	69.4978223396906	62.0615901411905	45.1215002782931	24.4385229259248	14.6737803134941	17.7657424197686	50.9409165158141
O_0159	TCONS_00010763	bflo_10337	STRPU_21326	2621.1870449727	3322.07598310555	2391.98066074043	1219.01666172304	873.784767819861	735.423781061487	527.776805670642	450.684766484064	492.381234328667	454.328819793911	452.807619957529	603.627749470652	777.286079771421	226.670300359415	263.755119737986	261.10524164362	221.056068327902	210.086233235126	177.541142534753	169.188494132408	292.934014462059	463.739618908275	259.562722825799	118.285044174784	369.527807468735	402.347216272615	2139.40246725012	839.116597184368	626.177017146399	640.977067340393	535.817987293502	512.377806382902	345.778497314607	463.054545360047	363.643964871839	266.038933054569	242.495047464063	322.304357437367	844.108394377165
O_0160	TCONS_00010081	bflo_18075	STRPU_20994	86.4442877148418	199.186889410708	656.134300840012	944.349164838235	788.168633838867	922.290978187907	927.347662438352	839.116597184368	737.670672758322	882.374639823568	1777.6744535135	2792.81344146511	6792.44694350346	128.547876519052	301.640299180488	374.247155508028	152.168410630737	90.9473655885143	127.057897477849	135.648633428007	112.294919323964	103.163046695146	112.103724614472	123.509291363006	66.3384515086543	44.2265494523003	469.940105963253	456.004759587793	398.882894434864	414.045673434078	540.013263616492	483.076342612328	159.908517101442	240.212631872927	265.608380023044	215.881693717972	140.876350908586	118.736355836529	179.323293516858
O_0161	TCONS_00011182	bflo_06579	STRPU_21648	124.969662611203	230.911668073647	236.644235360903	184.917968742604	231.141065406278	339.830145538331	355.022578865447	147.158735207706	130.924424414263	148.599532989908	133.279073683742	150.57976240896	263.755119737986	338.279653507889	343.749891866517	421.292740618606	492.381234328667	455.362449428975	367.32571813314	312.111057800464	295.209236900731	252.952968175772	206.121588478253	121.265307328879	64.9414151381352	68.572711484634	128.426481801543	274.289866381846	333.025592851566	353.753680502614	412.291426076715	272.304464348258	61.6835449771645	210.736402944169	394.086305251304	324.692067924469	212.494179378843	162.836686396152	156.297527306558
O_0162	TCONS_00011927	bflo_16889	STRPU_20968	497.269899902365	556.272817820032	367.32571813314	233.10206616701	183.874779741497	135.648633428007	110.091701036444	99.9952257000932	83.6184175716672	64.2808499099924	59.2816542629167	72.6285214517314	67.1111232732333	62.578216242165	40.9660175074491	64.049652417987	78.4084144272163	59.1159008648453	46.6508102719727	49.5399681959169	45.2323302415189	31.3794941322411	16.5154815025811	27.3883523064561	20.0084202881562	23.5414029267938	154.124398283591	121.129976154354	120.577065242312	136.394339882491	113.205921126341	104.701489931886	98.9224476147922	98.5455194659558	89.7135821628317	70.8822189737378	71.7330991219235	86.5161146587237	91.9601760538
O_0163	TCONS_00011592	bflo_15901	STRPU_21250	198.698970367424	76.8195769694094	78.1590031238	164.718522715917	248.082968075122	224.129101032052	151.895671185166	106.792254632022	94.4371548230752	77.6177165979827	62.5026971115135	72.6908264454723	101.046575345554	226.054851589644	58.5108695399715	4.71910563707636	37.643990708402	44.5012650761688	53.1138502113134	51.6657320092525	53.49030072799	43.8044796645554	22.1087764114119	27.163915200916	15.7955400268172	25.4530283639588	200.680685435424	71.8312256128442	49.2663451882571	32.4721092133669	24.8999183264933	21.2239937591853	25.9243192870876	31.3794941322411	40.7172956187667	44.2054128073027	38.9612483935372	30.5659899471478	18.6498373853505
O_0164	TCONS_00009959	bflo_10171	STRPU_20603	55.0099187311684	129.455567075638	126.963238426115	101.298406770555	110.644617359919	108.547511816014	104.322298311518	76.302543863561	76.3554924600581	96.529773929143	102.765590654476	99.0951201837512	89.7460448323996	110.644617359919	61.9550158887212	68.0062656397226	82.0366339650589	82.8429446996606	79.6306515884331	72.6132231448152	72.5979248378991	64.3918869260632	52.5580293489019	99.6575136715329	82.4208471344715	110.670619197768	1055.0185521979	102.370818389971	57.9825040360861	62.8339052074829	72.8056210277781	100.626645949181	326.425244029937	249.922949855988	198.490538667289	186.068191741424	214.551606969419	221.382213757565	132.653278685687
O_0165	TCONS_00010184	bflo_18908	STRPU_21651	14363.5109480871	16694.2790812524	13567.5667136569	13218.2761686241	10903.563261491	6984.07092212255	3874.06118836515	2026.82835120858	1716.89569683144	1643.95558081968	1425.12460223351	1222.15828733743	768.044414086913	590.365783190319	1228.01543289374	1716.89569683144	1557.73457593753	1149.39658876512	680.621793423481	368.838267533616	375.244460764978	293.194512383778	208.466840320666	165.255813956264	193.701987241082	36.8598848285299	7089.45141938621	15007.4889468038	16084.7032423623	15007.4889468038	12732.588544244	15007.4889468038	44710.2086020844	15007.4889468038	6029.54528254142	2391.98066074043	1671.67271934939	1287.58906271758	908.365558277048
O_0166	TCONS_00011023	bflo_16318	STRPU_21388	48.7814943387731	51.7101648581261	62.1152276012626	75.2614134128666	91.3153416245825	94.4371548230752	76.7510733813621	70.8822189737378	78.7365082481961	91.7873615533233	102.684842983066	104.922759237763	103.015482764426	94.4621290990654	49.4662203779314	58.526800071474	74.6420265016329	70.6956892526915	69.4978223396906	81.8631475168212	78.4084144272163	77.0427854658691	103.207350978234	149.772545462731	100.841420948402	116.938021274492	237.897491727431	219.205101063174	201.964810545047	210.230397073575	177.541142534753	163.18677831452	150.708808947124	174.630172537339	169.402750193773	170.431511268151	210.736402944169	258.528502430242	266.038933054569
O_0167	TCONS_00011977	bflo_05591	STRPU_21687	136.562505607658	105.322857433171	119.758920348713	110.696621035617	83.3319687112309	84.7297147332399	118.517183985489	143.307874490507	160.550453506514	188.565885780065	159.732467521275	128.426481801543	141.327501161067	89.6824893543067	79.0234326248742	77.0427854658691	42.8123785712302	35.219183963673	32.1514037200102	25.5093003626671	25.2634611827192	25.7024576334632	67.8447312341489	170.431511268151	102.684842983066	17.4496395818023	44.82747311251	87.8310191077349	119.839570098364	131.539365829048	157.898046921436	181.494991715159	218.530809223142	78.2046816705309	62.6883556185535	88.3057862418874	99.4315128734802	95.4528632688675	109.522080210707
O_0168	TCONS_00011132	bflo_14421	STRPU_21282	610.193648519945	873.784767819861	1062.12503080621	1062.12503080621	1386.50335569825	1582.74523950836	1481.23725994469	1250.82691023372	1130.52743835261	1098.35511293263	1110.31226643399	1106.05126040937	1935.02441153461	213.055754095697	502.909614457968	744.597005831177	829.699440032327	851.958231501402	873.784767819861	934.637341256354	1125.83200057653	1189.00703161362	1002.07803488761	908.365558277048	1066.22951912607	1137.96424878978	8363.85178781823	4325.12919304925	2824.20471016982	3505.56064277587	8865.76569039289	10155.8897804284	7889.01496542822	7633.71350081186	6367.21044012698	6367.21044012698	4558.94042181717	2500.50068481491	2583.91424890235
O_0169	TCONS_00010941	bflo_07878	STRPU_21426	204.27679273134	198.769487000796	197.023142032735	202.817660422542	163.386285635413	137.420800146809	170.431511268151	196.670398697908	162.109745274138	138.170740431183	141.271220567672	154.124398283591	112.074123556575	533.380066170884	431.559858297601	352.688690505859	271.133688528519	231.141065406278	226.416057123302	235.462975792248	234.795222618764	232.691444455282	282.151285892552	365.697047741225	188.891170085771	97.4282858928156	198.769487000796	95.1818411335739	69.4157405682885	51.2185966564729	57.2616581234339	76.8195769694094	200.321312607397	95.995124181605	89.0211296283069	109.96613890088	120.700114922093	112.551837250677	89.6513965457816
O_0170	TCONS_00010868	bflo_13315	STRPU_21504	177.343795900063	162.955472640694	216.604404997264	273.705471432873	435.639376216151	654.549053071503	640.977067340393	973.985418686415	1643.95558081968	1739.37414900501	1508.8659636805	1708.19994817969	1104.38806068328	54.6525403455243	46.6886457114581	87.8310191077349	105.789000959496	138.045145775024	317.420708550015	636.904806420575	708.37380027711	1532.96746091756	1916.20855099569	551.053581795621	1617.06463401945	1305.58060585608	316.024855304531	84.4701071107243	56.8758791476153	47.6207471091893	72.6908264454723	90.4433341162618	146.120501260372	169.642267916402	219.667432558788	319.403582949186	520.586256838621	860.989517523219	1070.56809646592
O_0171	TCONS_00009686	bflo_22126	STRPU_21139	32.0499033463277	30.9054286260381	50.2849842845221	97.8196220450696	107.341267901797	89.0211296283069	78.9366444887976	101.108793892075	128.547876519052	124.856591743568	123.509291363006	118.574605941603	141.327501161067	105.789000959496	120.14463980879	85.7950798886058	35.3473440954762	45.9400454919581	46.1989185567784	42.0216891919766	58.5108695399715	59.60710658355	58.6481850000162	85.8861786360199	98.5013553039503	148.164898119461	368.838267533616	306.822052966233	290.595600534892	360.18194592143	653.102686697118	579.930072640421	118.631844655714	131.189641298124	124.487921991037	94.4871033750557	76.6748043758435	76.7510733813621	103.015482764426
O_0172	TCONS_00010741	bflo_12534	STRPU_21878	167.385583542372	137.681043247219	118.013054310777	86.2764387740172	68.2975135286094	72.3688789387055	96.9141987615739	132.907042006914	148.470826241314	184.103660088353	169.146862687985	132.163509192414	219.205101063174	120.335158546377	123.6787118921	80.8235725104188	24.490055890462	31.1808659830695	30.7631788818686	29.5749284013729	21.1442069701915	25.6134186258122	92.5092832588593	161.499814571139	126.406834950575	214.847382978649	23.378825298533	28.6505893884608	34.0921303123708	31.3794941322411	53.269895307285	34.9314370474196	6.99388768324935	5.15669469419781	5.00621219141046	12.2722248565791	72.9404558291799	242.084736943811	313.953866458026
O_0173	TCONS_00011195	bflo_24263	STRPU_21645	275.157783128057	127.928863867022	80.4182346576175	62.5300550672619	40.7172956187667	30.6967543719245	34.4340130179904	59.3676567636909	75.8151562281364	75.8799574453177	53.5938895995589	35.5280394727452	95.6066547374953	13.9427470930253	11.8650787914735	20.2270973990508	21.722062884421	17.685786430947	13.0577485448332	12.9643500920955	10.5934685685001	13.4398578464562	27.163915200916	43.2898825366925	22.5692639992438	31.2436773349916	58.9477847231784	183.874779741497	255.190963831927	231.361146318765	153.546736658067	83.7373555328051	26.5350455362024	17.7657424197686	19.6259099093371	34.8439226453603	69.7490702367859	107.806706355427	170.093542247306
O_0174	TCONS_00011854	bflo_12740	STRPU_20578	39.9435114227646	44.8817422545997	47.3877333202211	37.5224510219779	30.1691263870896	42.6836352811724	93.7724773355998	219.839865552719	341.829861904191	329.326437593117	264.954986492585	229.900579818042	325.275075503541	729.865471463418	467.59868520978	332.744076797058	297.874536892339	310.947842584843	317.801718179213	285.872419832035	294.025299577913	363.643964871839	607.236963999681	1326.0922786746	781.011465643806	122.043491153159	639.666079137574	140.876350908586	94.1978803274013	96.5938243320814	46.3204232113648	57.2616581234339	324.137859381414	91.9601760538	69.6686595220226	112.712810702399	190.063060588931	191.21629366575	88.6083524108836
O_0175	TCONS_00010746	bflo_16972	STRPU_20707	48.1139589092082	40.0019023080954	47.6656523045847	70.9824169168946	88.3057862418874	103.098285886133	132.907042006914	846.703425164764	2524.82658241435	4715.42750149591	10357.6612767731	10357.6612767731	9051.63824128057	30.4907160122768	51.8318414352823	68.960525344966	49.4101064853283	43.3676232884677	78.0313350343974	176.548244370982	253.105243829437	549.7520679478	622.618702917083	586.444952148674	545.105156663306	183.777331863733	62.5300550672619	16.6493514816056	13.1647922198403	16.6493514816056	32.7085593672533	40.0425814587746	53.5938895995589	53.8174598380967	83.3319687112309	144.584969939198	357.308914527587	788.168633838867	1121.36599595861
O_0176	TCONS_00010782	bflo_11373	STRPU_21643	3742.91630232395	9398.57144683528	8865.76569039289	4419.77663940111	1661.86438659136	1207.44843961559	1013.57049207952	938.702856320112	1085.85807238431	1222.15828733743	1213.89841681528	1305.58060585608	1904.58224115245	38.5025110215499	345.778497314607	635.60201677578	593.748419110576	468.838776054486	411.918638247584	354.599097689449	433.605564234554	533.380066170884	454.993596635905	238.695346704186	449.809252673799	618.347819369014	221.678027489778	132.907042006914	129.54086761584	179.323293516858	275.157783128057	423.794161329715	732.958061406218	1557.73457593753	1617.06463401945	1274.05705524333	1019.3605033214	1274.05705524333	2524.82658241435
O_0177	TCONS_00010125	bflo_09950	STRPU_21296	74.1969814053111	64.7039337174398	105.614775421087	204.539977292533	321.616337785773	274.734459072496	122.498847016887	155.899482260975	202.817660422542	239.595940265578	192.884289853567	147.425212067433	213.824428270113	485.126517540686	253.692116420854	182.981594078203	183.370531090066	145.897328777261	143.516715600871	187.575546669522	175.274346373048	175.67402398086	180.206007692776	186.391322995459	225.131544929793	241.445566181397	207.001617733653	213.311976385907	177.151121386865	118.285044174784	91.2091483566464	85.3806900215197	109.522080210707	78.2575213105206	68.7739657927795	84.0495466529922	123.369180282136	119.839570098364	50.102941468113
O_0179	TCONS_00010926	bflo_10719	STRPU_20637	233.928697631292	53.49030072799	30.1691263870896	36.7435466847642	72.2585036898317	117.576358126662	142.50818220508	151.360215233577	158.739825397884	159.624413337409	122.043491153159	108.77574138816	181.400473612583	18.8928164281266	59.2816542629167	91.9601760538	77.8917786078836	71.8312256128442	67.9253303736863	56.8530545626124	82.151634589047	103.879778312481	115.834599637081	150.406773827086	91.1233661310724	66.3780694543554	62.9343695406064	37.1203452864239	33.5629129062115	30.4729031618374	33.8614651583903	37.1203452864239	60.0676772551885	46.0354985777422	54.8021296025668	84.6379972533934	112.103724614472	129.863527970456	195.050463920135
O_0180	TCONS_00010203	bflo_20957	STRPU_21527	367.32571813314	164.061040842194	92.9115015015251	98.1037997712348	118.40336560947	105.855760017476	90.4433341162618	82.5758716180413	84.9698500577027	106.792254632022	99.0951201837512	84.2954893424074	164.852009147161	53.237574894527	103.543883782586	126.287470523317	76.9929435302474	62.0615901411905	56.0614767214956	45.2323302415189	54.1554167369683	54.9126793355108	57.0900323596854	79.3457725913853	64.4875063079095	67.9657980067045	224.571903576212	141.882743113629	114.256572235445	86.6995399419479	84.2954893424074	78.6604127826071	72.991424572999	102.150808890118	96.3902991529787	66.2736789074722	55.7668124899081	64.1336332487481	105.477667682224
O_0181	TCONS_00011713	bflo_15659	STRPU_20961	129.683781810385	226.289015349781	385.561121821492	464.988977136679	628.880946983592	979.360604806357	1196.85295006133	1228.01543289374	1287.58906271758	1437.06180000983	1417.6988929715	1375.44517524718	1671.67271934939	37.2309901879005	30.6967543719245	120.14463980879	217.90691675436	229.339408354173	250.514851529288	325.604834643289	335.903642777198	415.209356537698	465.859197983172	594.742430868452	721.283400558164	680.621793423481	122.188746065791	211.739876776724	233.10206616701	223.029924624054	224.571903576212	252.382940231954	325.746843114088	498.926842748306	670.2918313108	979.360604806357	1110.31226643399	1125.83200057653	1081.50832286899
O_0184	TCONS_00009700	bflo_09022	STRPU_21405	93.6373736990358	104.138388383433	134.084419290806	205.514373923578	346.450587370777	378.197902447491	265.608380023044	131.707544819358	110.021635946928	97.8196220450696	83.2061405089642	100.841420948402	90.8464780959798	90.8093083046393	77.3466752949724	138.170740431183	197.515773632176	162.955472640694	107.957179729221	79.8203283867766	93.5429016640649	118.939069318844	78.7365082481961	42.2939248686343	63.8690354650097	60.7476381239843	137.159626181327	1481.23725994469	3060.80206668198	3060.80206668198	4325.12919304925	1777.6744535135	184.250677425639	142.50818220508	120.577065242312	93.3394789524403	49.8938184163933	36.6247984094322	52.1528306716646
O_0185	TCONS_00011020	bflo_13880	STRPU_20717	348.234179224234	436.898110500791	454.328819793911	355.961454588153	247.609238827684	194.079814104448	156.609301138543	129.683781810385	112.044522498677	116.407309798041	118.631844655714	124.969662611203	111.523108476859	222.380581033757	155.343610340621	137.264660143573	118.736355836529	105.687500401502	88.5260762777922	69.0992031052882	85.7950798886058	77.7818423392077	85.8861786360199	116.32389955633	67.1111232732333	71.3304740699156	228.367544499203	284.249702611308	262.512676074682	214.904742175336	285.348360898818	305.528924017377	192.444970414277	144.891105916447	138.49038450006	151.703665031756	152.775348585358	157.539494905697	175.274346373048
O_0186	TCONS_00011725	bflo_09174	STRPU_21452	91.7506440012802	147.877640455808	136.635889955975	113.1415736985	125.794973889802	136.635889955975	122.188746065791	70.6956892526915	46.9042290523385	47.8355706545326	69.6686595220226	88.4210066895367	43.6334085499612	129.902934909118	223.623041508886	430.17488599124	476.779080977892	408.935030559083	341.829861904191	304.545907135345	321.971897241932	230.911668073647	68.3741551927901	92.9115015015251	51.9958832197775	45.2729423607994	67.5090992913213	175.475021795266	208.732632859667	144.279117080814	149.204443506091	147.778309749098	139.382482392084	114.256572235445	102.118160351484	103.015482764426	107.957179729221	111.460771676057	121.93214520407
O_0187	TCONS_00009645	bflo_09335	STRPU_20634	418.106381168018	535.817987293502	357.308914527587	188.565885780065	156.486302842524	190.063060588931	331.492128190438	1145.11360551005	1347.96986796222	1062.12503080621	1437.06180000983	1347.96986796222	1240.46978437637	208.318409115541	333.781902428458	373.679834652945	265.608380023044	201.704959163461	153.546736658067	130.36385038689	152.074736593301	179.323293516858	228.638695845474	408.935030559083	290.595600534892	239.281282363305	57.3312219884161	68.0795535487125	75.5662583563125	73.203056710818	67.2928403750028	66.8511689083155	76.302543863561	112.210536710849	178.394483246061	258.67134181983	313.724367207615	237.897491727431	88.8334807508923
O_0189	TCONS_00011261	bflo_21046	STRPU_21454	93.1721493818557	170.431511268151	293.194512383778	308.938942928141	270.763547886995	257.157442017239	242.254077670829	161.920616109686	140.387642200557	136.562505607658	136.562505607658	148.931457725309	188.196925706904	110.359664939377	62.0615901411905	108.676920086352	160.101696483665	141.882743113629	120.376781662026	105.386287880195	96.3902991529787	86.6995399419479	96.7720608881774	134.084419290806	131.707544819358	187.643667830441	1532.96746091756	1116.74434828554	882.374639823568	850.226125194342	988.159319117506	779.876923331072	180.540503947403	181.207295724274	179.452477512765	155.135622155526	142.858646458168	154.295659737851	175.67402398086
O_0190	TCONS_00009719	bflo_13402	STRPU_20567	16.2903350035551	11.2509331927849	6.73573746299263	7.14800837050153	17.2636150268674	47.9130509760106	108.107028506197	254.068584760362	333.417585876915	264.051663572256	392.366102047422	318.844713841988	72.3688789387055	25.6579381296377	39.0803637610402	322.67055062656	709.767547657693	1013.57049207952	1472.95884510379	2185.20333070694	2120.07306457492	1604.35557054255	575.273862204946	624.833657510226	548.108829943972	634.074317731568	15.1514278883923	9.48721169025575	9.31796970699737	12.4278301180845	14.4639491464646	17.2636150268674	44.0285545627135	49.7654937077555	207.400490757222	499.5741358636	190.782461501229	65.2602561487453	17.9253850117421
O_0191	TCONS_00009599	bflo_06382	STRPU_20971	79.0513098617558	84.1753022218799	338.789480168363	1164.3648746228	991.67611573063	729.006412585242	436.193486566583	335.075526678249	349.923227282711	313.173726895199	262.512676074682	293.599132285499	435.916431391367	246.735209896092	506.90436114352	614.87604071681	508.821476321652	386.428922780557	282.151285892552	204.27679273134	239.15486514461	340.994129795208	308.112642353191	148.123079319511	371.4781875878	325.957597458786	381.781330661841	160.399744066443	138.317564199036	177.999968742744	221.959782901877	280.270820671025	410.937342226686	551.053581795621	531.271120752436	336.641922193713	165.06867913779	189.665586407835	970.77130857791
O_0192	TCONS_00009612	bflo_23862	STRPU_21414	157.624639137871	165.854608542258	129.54086761584	84.1753022218799	71.2399443411299	60.5941585711295	47.1086031059566	29.3274306662461	23.7513112182771	27.6037753812289	41.6195241860099	69.0612074413492	40.5809973587108	235.462975792248	228.100269533576	205.797685783243	121.360558646943	98.1037997712348	88.8766882481218	81.8631475168212	90.6017839383797	111.257633116454	95.2938353334229	71.4182400802448	29.0469074799913	16.774867099607	807.04014247922	204.368264219826	133.279073683742	124.106296460728	109.410675026626	134.347826274339	325.087324834593	297.46509155658	213.055754095697	128.312662269137	88.6657986276823	81.3881394044898	70.8206220611131
