Orthogroup	AENJA_ok	AMPFI_ok
OG0001344	AENJA_01361	AMPFI_22417
OG0001345	AENJA_17713	AMPFI_09770
OG0001347	AENJA_18962, AENJA_14915, AENJA_02118, AENJA_21292, AENJA_16536, AENJA_11064, AENJA_16508, AENJA_21473, AENJA_04137, AENJA_09466, AENJA_23606, AENJA_20408, AENJA_22598, AENJA_11370, AENJA_21084, AENJA_06101, AENJA_20663, AENJA_16538, AENJA_21294, AENJA_04751, AENJA_18577, AENJA_13831, AENJA_04157, AENJA_10522, AENJA_16960, AENJA_23298, AENJA_04692, AENJA_15976, AENJA_14151, AENJA_16540, AENJA_02113, AENJA_15609, AENJA_21872, AENJA_04945, AENJA_23936, AENJA_20405, AENJA_07446, AENJA_23932, AENJA_13508, AENJA_19483, AENJA_10233, AENJA_21293, AENJA_25629, AENJA_01857, AENJA_06267, AENJA_10187, AENJA_06864, AENJA_02290, AENJA_21295, AENJA_21649, AENJA_24916, AENJA_10002, AENJA_16537, AENJA_16548, AENJA_10192, AENJA_20346, AENJA_03245, AENJA_07874, AENJA_21807, AENJA_12810, AENJA_22423	AMPFI_01235
OG0001348	AENJA_01884	AMPFI_00159
OG0001350	AENJA_05873	AMPFI_25832
OG0001351	AENJA_17428, AENJA_06682	AMPFI_22361
OG0001352	AENJA_06720, AENJA_06721	AMPFI_15694
OG0001352	AENJA_06723	AMPFI_18452, AMPFI_22485
OG0001353	AENJA_06742	AMPFI_10664
OG0001354	AENJA_07753	AMPFI_24004
OG0001355	AENJA_08188	AMPFI_14446
OG0001356	AENJA_08269	AMPFI_01615
OG0001357	AENJA_08567	AMPFI_24417
OG0001360	AENJA_25001	AMPFI_21614
OG0001360	AENJA_11441	AMPFI_12400, AMPFI_23660
OG0001362	AENJA_11906	AMPFI_22273
OG0001363	AENJA_12332	AMPFI_00070, AMPFI_09800, AMPFI_08365
OG0001364	AENJA_13074	AMPFI_14823
OG0001365	AENJA_13131	AMPFI_13985, AMPFI_25879
OG0001366	AENJA_14917	AMPFI_02545
OG0001367	AENJA_16641	AMPFI_02161
OG0001368	AENJA_16737	AMPFI_11158
OG0001369	AENJA_17277	AMPFI_22208
OG0001370	AENJA_17284	AMPFI_06706
OG0001371	AENJA_17844	AMPFI_10372, AMPFI_15938
OG0001371	AENJA_24112	AMPFI_12819
OG0001372	AENJA_25899	AMPFI_21335
OG0001372	AENJA_17922	AMPFI_18921
OG0001373	AENJA_17959	AMPFI_00190
OG0001374	AENJA_18703	AMPFI_17974
OG0001375	AENJA_25362	AMPFI_00915
OG0001375	AENJA_20082	AMPFI_06104
OG0001376	AENJA_20854	AMPFI_21697
OG0001378	AENJA_22766	AMPFI_15247
OG0001379	AENJA_23248	AMPFI_14320
OG0001380	AENJA_23604	AMPFI_08147
OG0001381	AENJA_23800	AMPFI_12006
OG0001382	AENJA_23995	AMPFI_12332
OG0001383	AENJA_25087	AMPFI_07068, AMPFI_11555
OG0001384	AENJA_25726	AMPFI_23681
OG0001386	AENJA_26718	AMPFI_07982
OG0001394	AENJA_00558	AMPFI_09024
OG0001395	AENJA_00590	AMPFI_24070
OG0001396	AENJA_08736	AMPFI_23711
OG0001397	AENJA_05269	AMPFI_21706
OG0001397	AENJA_01101	AMPFI_17878, AMPFI_10775
OG0001398	AENJA_22956, AENJA_26825, AENJA_08355, AENJA_21022, AENJA_16268, AENJA_09931, AENJA_03237, AENJA_19325, AENJA_12622, AENJA_18995, AENJA_07161, AENJA_01337, AENJA_06194, AENJA_20766, AENJA_03767, AENJA_01339, AENJA_09353, AENJA_12621	AMPFI_06855
OG0001399	AENJA_19357	AMPFI_07188
OG0001399	AENJA_02205	AMPFI_21935
OG0001400	AENJA_02508, AENJA_22499, AENJA_22498	AMPFI_24286
OG0001400	AENJA_02507	AMPFI_24285
OG0001401	AENJA_02695	AMPFI_16893
OG0001401	AENJA_12112	AMPFI_02014
OG0001402	AENJA_02809	AMPFI_26005
OG0001403	AENJA_03318	AMPFI_17230
OG0001404	AENJA_03877	AMPFI_17704
OG0001404	AENJA_05828	AMPFI_10794
OG0001405	AENJA_03978	AMPFI_15743
OG0001405	AENJA_13814	AMPFI_16561
OG0001406	AENJA_04091	AMPFI_09333
OG0001407	AENJA_05232	AMPFI_18401, AMPFI_23996, AMPFI_09787, AMPFI_02642
OG0001408	AENJA_05533	AMPFI_21365
OG0001410	AENJA_18215	AMPFI_02616
OG0001411	AENJA_06963, AENJA_10958	AMPFI_10031
OG0001412	AENJA_07170	AMPFI_08141
OG0001413	AENJA_07474	AMPFI_15619
OG0001413	AENJA_17340	AMPFI_20583
OG0001413	AENJA_17343	AMPFI_22440
OG0001414	AENJA_08160	AMPFI_20423
OG0001415	AENJA_09149, AENJA_15367	AMPFI_19237
OG0001415	AENJA_17665	AMPFI_08129
OG0001417	AENJA_10714	AMPFI_09940
OG0001417	AENJA_11502	AMPFI_02655
OG0001418	AENJA_10983	AMPFI_15591
OG0001419	AENJA_12607	AMPFI_25243
OG0001419	AENJA_12606	AMPFI_17376
OG0001421	AENJA_13339	AMPFI_22931
OG0001422	AENJA_14173	AMPFI_23699
OG0001423	AENJA_14934	AMPFI_19050, AMPFI_22796
OG0001424	AENJA_15682	AMPFI_01906
OG0001425	AENJA_15774	AMPFI_13079
OG0001426	AENJA_16043	AMPFI_07973
OG0001427	AENJA_17543	AMPFI_07391
OG0001428	AENJA_18858	AMPFI_11938
OG0001429	AENJA_19059	AMPFI_21567
OG0001430	AENJA_19108	AMPFI_07622
OG0001431	AENJA_23459	AMPFI_11117
OG0001432	AENJA_25391	AMPFI_07409
OG0001433	AENJA_26002	AMPFI_00657
OG0001434	AENJA_26114	AMPFI_18441
OG0001434	AENJA_26117	AMPFI_21758
OG0001441	AENJA_00362	AMPFI_01278
OG0001442	AENJA_00506	AMPFI_09777
OG0001444	AENJA_04850	AMPFI_09712, AMPFI_01804
OG0001444	AENJA_08943	AMPFI_17968
OG0001445	AENJA_02385	AMPFI_06828
OG0001446	AENJA_02687, AENJA_10576	AMPFI_19480, AMPFI_18957
OG0001447	AENJA_03127	AMPFI_14165
OG0001448	AENJA_19963	AMPFI_01038
OG0001449	AENJA_04181	AMPFI_17066
OG0001449	AENJA_05517	AMPFI_22357
OG0001451	AENJA_16142	AMPFI_16214
OG0001452	AENJA_05087	AMPFI_17582
OG0001453	AENJA_05598, AENJA_07667	AMPFI_20721
OG0001455	AENJA_06571	AMPFI_16555
OG0001456	AENJA_07027	AMPFI_00318
OG0001459	AENJA_18303, AENJA_08470	AMPFI_19783
OG0001460	AENJA_20570	AMPFI_01461
OG0001460	AENJA_09064	AMPFI_23946
OG0001461	AENJA_09214	AMPFI_25442, AMPFI_13135, AMPFI_20976, AMPFI_23123, AMPFI_22344
OG0001462	AENJA_23566	AMPFI_17739
OG0001464	AENJA_09857	AMPFI_22525, AMPFI_17212
OG0001466	AENJA_17986	AMPFI_23243
OG0001466	AENJA_10074	AMPFI_06839
OG0001467	AENJA_10772	AMPFI_21779
OG0001468	AENJA_10995	AMPFI_19331
OG0001469	AENJA_20582	AMPFI_05229
OG0001469	AENJA_11151	AMPFI_02483
OG0001470	AENJA_11625	AMPFI_01501
OG0001471	AENJA_21653, AENJA_11958	AMPFI_01914, AMPFI_19786
OG0001472	AENJA_12236	AMPFI_01053
OG0001472	AENJA_13235	AMPFI_03075
OG0001473	AENJA_13618	AMPFI_03739, AMPFI_01823
OG0001474	AENJA_14700	AMPFI_18399, AMPFI_15974
OG0001474	AENJA_24781	AMPFI_25092, AMPFI_21316
OG0001475	AENJA_14793	AMPFI_15659
OG0001476	AENJA_14828	AMPFI_07443, AMPFI_07837
OG0001477	AENJA_15225	AMPFI_17380
OG0001478	AENJA_19708	AMPFI_01874
OG0001478	AENJA_15450	AMPFI_18015
OG0001479	AENJA_16158	AMPFI_06247
OG0001480	AENJA_16776	AMPFI_21537
OG0001481	AENJA_17029	AMPFI_03464, AMPFI_15128, AMPFI_05426
OG0001482	AENJA_18749	AMPFI_20329
OG0001483	AENJA_19356	AMPFI_05890
OG0001484	AENJA_21194	AMPFI_10813
OG0001486	AENJA_21858	AMPFI_03189
OG0001488	AENJA_24153	AMPFI_01198, AMPFI_23509, AMPFI_21442
OG0001489	AENJA_24467	AMPFI_21994
OG0001490	AENJA_25216	AMPFI_13984
OG0001491	AENJA_25283	AMPFI_18001
OG0001492	AENJA_25544	AMPFI_14495
OG0001493	AENJA_26227	AMPFI_23286
OG0001498	AENJA_22536, AENJA_25822, AENJA_01053	AMPFI_14616
OG0001499	AENJA_01737	AMPFI_01147
OG0001500	AENJA_01887	AMPFI_03212
OG0001501	AENJA_02988	AMPFI_21405
OG0001503	AENJA_23557	AMPFI_03346
OG0001503	AENJA_03755	AMPFI_06513
OG0001505	AENJA_04619	AMPFI_04877, AMPFI_09677
OG0001506	AENJA_05938	AMPFI_22691
OG0001507	AENJA_06136	AMPFI_02586, AMPFI_16748
OG0001508	AENJA_06316	AMPFI_01605
OG0001509	AENJA_07590	AMPFI_24011
OG0001510	AENJA_08660	AMPFI_24135
OG0001511	AENJA_08942	AMPFI_24393
OG0001512	AENJA_09698	AMPFI_20643
OG0001513	AENJA_09714	AMPFI_05082
OG0001514	AENJA_10133	AMPFI_07458
OG0001515	AENJA_10215	AMPFI_22558
OG0001516	AENJA_10243	AMPFI_17534, AMPFI_22070, AMPFI_04046
OG0001517	AENJA_10361	AMPFI_19672
OG0001518	AENJA_11024	AMPFI_20936
OG0001519	AENJA_11205	AMPFI_15431
OG0001520	AENJA_12318	AMPFI_06123
OG0001522	AENJA_14026	AMPFI_05516
OG0001523	AENJA_14135	AMPFI_21945
OG0001524	AENJA_19275	AMPFI_12143
OG0001524	AENJA_15536	AMPFI_24831
OG0001525	AENJA_16414	AMPFI_18416
OG0001527	AENJA_16808	AMPFI_10281
OG0001528	AENJA_17449	AMPFI_20250
OG0001529	AENJA_18632	AMPFI_24259
OG0001531	AENJA_20341	AMPFI_13148
OG0001532	AENJA_20708	AMPFI_06472
OG0001533	AENJA_20965	AMPFI_11865
OG0001534	AENJA_21491	AMPFI_01303
OG0001534	AENJA_21490	AMPFI_12321
OG0001536	AENJA_25332, AENJA_25327	AMPFI_24601
OG0001537	AENJA_25566	AMPFI_14693, AMPFI_14694
OG0001545	AENJA_00995	AMPFI_07768
OG0001546	AENJA_02497	AMPFI_04446
OG0001546	AENJA_09615	AMPFI_03026
OG0001546	AENJA_02674, AENJA_04011	AMPFI_04539
OG0001547	AENJA_24572	AMPFI_10922
OG0001548	AENJA_03207, AENJA_07924	AMPFI_04150
OG0001548	AENJA_03096	AMPFI_00631, AMPFI_10020, AMPFI_00539
OG0001549	AENJA_04459	AMPFI_01171
OG0001550	AENJA_05034	AMPFI_21451
OG0001551	AENJA_05503	AMPFI_18500
OG0001552	AENJA_06118	AMPFI_14933, AMPFI_14932
OG0001553	AENJA_06179	AMPFI_24765
OG0001554	AENJA_07567	AMPFI_06413
OG0001555	AENJA_07655	AMPFI_20766, AMPFI_04413
OG0001555	AENJA_12105	AMPFI_22141
OG0001557	AENJA_13295	AMPFI_09537
OG0001558	AENJA_08311	AMPFI_15140
OG0001559	AENJA_08667	AMPFI_05445
OG0001560	AENJA_09404	AMPFI_08835
OG0001561	AENJA_09420	AMPFI_06589
OG0001562	AENJA_25099	AMPFI_05912
OG0001563	AENJA_12465, AENJA_21948, AENJA_11347	AMPFI_13947, AMPFI_22270
OG0001564	AENJA_11930	AMPFI_01949, AMPFI_20454, AMPFI_24971
OG0001566	AENJA_12513	AMPFI_23598
OG0001568	AENJA_13880	AMPFI_05220
OG0001569	AENJA_14238	AMPFI_09953
OG0001570	AENJA_19842	AMPFI_12961
OG0001570	AENJA_24461	AMPFI_12059
OG0001571	AENJA_17758	AMPFI_18530
OG0001572	AENJA_22665	AMPFI_12157
OG0001572	AENJA_18250	AMPFI_15021
OG0001573	AENJA_19183	AMPFI_05942
OG0001574	AENJA_21910	AMPFI_09279
OG0001575	AENJA_21919	AMPFI_15706
OG0001576	AENJA_23479	AMPFI_16525
OG0001577	AENJA_24178	AMPFI_07336
OG0001578	AENJA_24180	AMPFI_11954
OG0001580	AENJA_25168	AMPFI_13898
OG0001581	AENJA_26171	AMPFI_14541, AMPFI_22362
OG0001582	AENJA_26338	AMPFI_01796, AMPFI_13928
OG0001583	AENJA_26528	AMPFI_20716
OG0001584	AENJA_26828	AMPFI_22734
OG0001588	AENJA_24457	AMPFI_02082
OG0001588	AENJA_10785	AMPFI_14208, AMPFI_03229, AMPFI_20258, AMPFI_23578, AMPFI_14929
OG0001589	AENJA_25067	AMPFI_03776, AMPFI_14809
OG0001589	AENJA_25068	AMPFI_11604
OG0001590	AENJA_14826, AENJA_14823	AMPFI_24468
OG0001591	AENJA_00990	AMPFI_11783, AMPFI_11782
OG0001592	AENJA_01022	AMPFI_20340
OG0001592	AENJA_25249	AMPFI_22753
OG0001593	AENJA_01627	AMPFI_15712
OG0001594	AENJA_01665, AENJA_04700	AMPFI_13904
OG0001594	AENJA_09891	AMPFI_25650
OG0001595	AENJA_01996, AENJA_07444	AMPFI_02395
OG0001596	AENJA_08460	AMPFI_21524
OG0001597	AENJA_17835, AENJA_03457	AMPFI_13604, AMPFI_12341
OG0001598	AENJA_16340	AMPFI_12444, AMPFI_14998
OG0001599	AENJA_04501	AMPFI_03121
OG0001600	AENJA_04862	AMPFI_10540
OG0001602	AENJA_05150	AMPFI_00833, AMPFI_23527
OG0001603	AENJA_25082, AENJA_05289	AMPFI_09370, AMPFI_09372
OG0001604	AENJA_06276	AMPFI_07862
OG0001604	AENJA_11253	AMPFI_13911
OG0001605	AENJA_06440	AMPFI_18083
OG0001608	AENJA_08413, AENJA_07328	AMPFI_07127
OG0001609	AENJA_08323	AMPFI_10765
OG0001609	AENJA_19787	AMPFI_06902
OG0001610	AENJA_08526, AENJA_08533, AENJA_08527, AENJA_09111, AENJA_08532	AMPFI_05189
OG0001611	AENJA_08569	AMPFI_12536
OG0001612	AENJA_09589	AMPFI_24849
OG0001614	AENJA_17703	AMPFI_14043
OG0001614	AENJA_10096	AMPFI_09076
OG0001616	AENJA_26457, AENJA_11867, AENJA_26458, AENJA_25296, AENJA_25299, AENJA_24933, AENJA_21981, AENJA_24000	AMPFI_18775, AMPFI_03516, AMPFI_23394, AMPFI_01645, AMPFI_24361, AMPFI_02046, AMPFI_01916, AMPFI_21250
OG0001617	AENJA_12188	AMPFI_25615
OG0001618	AENJA_12993, AENJA_12996	AMPFI_04596
OG0001619	AENJA_13002	AMPFI_00612
OG0001619	AENJA_12999	AMPFI_24411
OG0001620	AENJA_13924	AMPFI_12324
OG0001621	AENJA_13994, AENJA_13992	AMPFI_09527
OG0001622	AENJA_14211	AMPFI_23787
OG0001623	AENJA_18499, AENJA_25583, AENJA_14562	AMPFI_21345
OG0001624	AENJA_14605	AMPFI_12384
OG0001625	AENJA_14706	AMPFI_06515
OG0001626	AENJA_14807	AMPFI_08426
OG0001627	AENJA_16344, AENJA_16341, AENJA_20173, AENJA_19284	AMPFI_13242
OG0001628	AENJA_16821, AENJA_21898, AENJA_21897	AMPFI_23293, AMPFI_19870, AMPFI_15107, AMPFI_14676
OG0001628	AENJA_25488	AMPFI_12805
OG0001629	AENJA_16897	AMPFI_05227
OG0001630	AENJA_17020	AMPFI_09150
OG0001632	AENJA_18126	AMPFI_15399
OG0001633	AENJA_21539	AMPFI_10105
OG0001634	AENJA_18695	AMPFI_21874
OG0001635	AENJA_18913	AMPFI_19476
OG0001636	AENJA_19487	AMPFI_05825
OG0001637	AENJA_19510	AMPFI_14209
OG0001638	AENJA_20882	AMPFI_08503
OG0001639	AENJA_22054	AMPFI_08162
OG0001640	AENJA_23181	AMPFI_17177
OG0001641	AENJA_23210	AMPFI_08722
OG0001642	AENJA_23879	AMPFI_15628
OG0001644	AENJA_26289	AMPFI_12516
OG0001651	AENJA_00391	AMPFI_03860
OG0001652	AENJA_17940	AMPFI_17438
OG0001652	AENJA_22805, AENJA_00850	AMPFI_03475
OG0001653	AENJA_21125	AMPFI_18635
OG0001654	AENJA_02592	AMPFI_05689
OG0001655	AENJA_03001	AMPFI_16010
OG0001656	AENJA_03159	AMPFI_09616
OG0001657	AENJA_03268	AMPFI_11506
OG0001658	AENJA_05073	AMPFI_21118
OG0001659	AENJA_04668	AMPFI_20084
OG0001660	AENJA_04731	AMPFI_15599
OG0001661	AENJA_05905	AMPFI_03268, AMPFI_17995, AMPFI_16309
OG0001661	AENJA_05238	AMPFI_24993, AMPFI_21610
OG0001662	AENJA_07124	AMPFI_25752
OG0001662	AENJA_05672	AMPFI_08109
OG0001663	AENJA_06086	AMPFI_14386
OG0001664	AENJA_06183	AMPFI_06252
OG0001665	AENJA_11003	AMPFI_22180
OG0001665	AENJA_06300	AMPFI_18705, AMPFI_12597
OG0001666	AENJA_07102	AMPFI_24481, AMPFI_12799
OG0001667	AENJA_07191	AMPFI_09938
OG0001668	AENJA_07885	AMPFI_06781
OG0001669	AENJA_09112	AMPFI_22930, AMPFI_17544
OG0001670	AENJA_13957	AMPFI_03662
OG0001671	AENJA_18353	AMPFI_08592, AMPFI_08591
OG0001671	AENJA_09175	AMPFI_16125, AMPFI_09893
OG0001672	AENJA_09939	AMPFI_19341
OG0001673	AENJA_11329	AMPFI_18848
OG0001674	AENJA_11464	AMPFI_01079
OG0001675	AENJA_11671	AMPFI_04125
OG0001676	AENJA_11724	AMPFI_10805
OG0001677	AENJA_11807	AMPFI_23211
OG0001678	AENJA_11849	AMPFI_15856, AMPFI_03152
OG0001679	AENJA_16799, AENJA_17425	AMPFI_09908, AMPFI_15820, AMPFI_01883
OG0001680	AENJA_16822	AMPFI_18352
OG0001681	AENJA_26431, AENJA_16861	AMPFI_04185, AMPFI_01334
OG0001682	AENJA_17431	AMPFI_12014
OG0001683	AENJA_18304	AMPFI_22061
OG0001684	AENJA_18312	AMPFI_24253
OG0001685	AENJA_18914	AMPFI_05011
OG0001686	AENJA_19766, AENJA_19761	AMPFI_25112
OG0001687	AENJA_21090, AENJA_20311	AMPFI_24429, AMPFI_09173, AMPFI_17336
OG0001688	AENJA_20867, AENJA_20868	AMPFI_10724
OG0001689	AENJA_21847	AMPFI_19247
OG0001690	AENJA_22959	AMPFI_25400, AMPFI_12711
OG0001691	AENJA_24035	AMPFI_08102
OG0001692	AENJA_24257	AMPFI_02593
OG0001703	AENJA_18887	AMPFI_03974
OG0001703	AENJA_00606	AMPFI_10306, AMPFI_20867, AMPFI_22896
OG0001704	AENJA_00857	AMPFI_22958, AMPFI_17780
OG0001706	AENJA_00912	AMPFI_00734
OG0001707	AENJA_00981, AENJA_25581	AMPFI_04330, AMPFI_03799, AMPFI_16330, AMPFI_14071
OG0001708	AENJA_01039	AMPFI_10288, AMPFI_03554
OG0001710	AENJA_24366	AMPFI_18639
OG0001711	AENJA_01555	AMPFI_23859
OG0001712	AENJA_02081	AMPFI_01037, AMPFI_08833
OG0001713	AENJA_02209	AMPFI_07986
OG0001714	AENJA_02224	AMPFI_05879
OG0001714	AENJA_13337	AMPFI_12759
OG0001715	AENJA_16266	AMPFI_00217, AMPFI_12497, AMPFI_16145
OG0001715	AENJA_09340	AMPFI_00798
OG0001716	AENJA_02720	AMPFI_15456
OG0001717	AENJA_26644, AENJA_02812, AENJA_02814, AENJA_03659, AENJA_07411, AENJA_03658	AMPFI_14911
OG0001718	AENJA_02907	AMPFI_15984
OG0001719	AENJA_03256	AMPFI_22269
OG0001719	AENJA_25838	AMPFI_10269
OG0001720	AENJA_03434	AMPFI_01920
OG0001721	AENJA_03497	AMPFI_11273
OG0001722	AENJA_03878	AMPFI_17549
OG0001723	AENJA_04029	AMPFI_21807
OG0001724	AENJA_04715, AENJA_04714	AMPFI_12909
OG0001724	AENJA_04716	AMPFI_21586
OG0001726	AENJA_06017	AMPFI_23403
OG0001726	AENJA_11860	AMPFI_15123
OG0001727	AENJA_06020	AMPFI_09267
OG0001728	AENJA_08879	AMPFI_01049
OG0001729	AENJA_08928	AMPFI_05820
OG0001730	AENJA_09007	AMPFI_09157
OG0001731	AENJA_09521	AMPFI_18090
OG0001732	AENJA_11224	AMPFI_05707
OG0001733	AENJA_11585	AMPFI_08124
OG0001734	AENJA_13245	AMPFI_02529
OG0001735	AENJA_13640, AENJA_13638	AMPFI_02680
OG0001736	AENJA_14070	AMPFI_04077
OG0001738	AENJA_15108	AMPFI_08169
OG0001739	AENJA_15111	AMPFI_18533
OG0001740	AENJA_15168	AMPFI_08487
OG0001741	AENJA_15790	AMPFI_03493
OG0001742	AENJA_25787	AMPFI_22432
OG0001742	AENJA_16071	AMPFI_13350
OG0001743	AENJA_16159	AMPFI_21237
OG0001744	AENJA_17309	AMPFI_00412
OG0001746	AENJA_19060	AMPFI_09609
OG0001747	AENJA_20575	AMPFI_21460, AMPFI_03962
OG0001749	AENJA_22441	AMPFI_19296
OG0001750	AENJA_22826	AMPFI_12484
OG0001751	AENJA_23225	AMPFI_25042, AMPFI_24009
OG0001752	AENJA_23699	AMPFI_05645
OG0001753	AENJA_23804	AMPFI_03323, AMPFI_05717
OG0001755	AENJA_24905	AMPFI_06376
OG0001755	AENJA_24912	AMPFI_19529
OG0001756	AENJA_25749	AMPFI_19308
OG0001756	AENJA_25480	AMPFI_09088
OG0001757	AENJA_25965	AMPFI_11105
OG0001767	AENJA_16118, AENJA_24704, AENJA_12763	AMPFI_26032
OG0001768	AENJA_00276	AMPFI_03119
OG0001768	AENJA_26065	AMPFI_14756, AMPFI_14757
OG0001769	AENJA_00392	AMPFI_17583
OG0001769	AENJA_14833	AMPFI_24487
OG0001770	AENJA_00514	AMPFI_16335
OG0001772	AENJA_00723	AMPFI_21430
OG0001773	AENJA_25839, AENJA_11643	AMPFI_25296
OG0001773	AENJA_16314, AENJA_14101	AMPFI_01715
OG0001774	AENJA_09499	AMPFI_10680
OG0001775	AENJA_01192	AMPFI_09788
OG0001776	AENJA_01582	AMPFI_14879
OG0001777	AENJA_06312	AMPFI_14080
OG0001777	AENJA_26326	AMPFI_10624
OG0001778	AENJA_03173	AMPFI_05245
OG0001778	AENJA_03170	AMPFI_10692
OG0001779	AENJA_13620	AMPFI_12678
OG0001779	AENJA_05068	AMPFI_14359
OG0001779	AENJA_03226	AMPFI_04902, AMPFI_15956, AMPFI_09586
OG0001780	AENJA_03267	AMPFI_07742
OG0001781	AENJA_25405	AMPFI_23560
OG0001781	AENJA_03406	AMPFI_08314
OG0001782	AENJA_04195	AMPFI_24297
OG0001782	AENJA_22157	AMPFI_12965
OG0001783	AENJA_04445	AMPFI_01182
OG0001784	AENJA_23334	AMPFI_18229
OG0001785	AENJA_04786	AMPFI_16195
OG0001787	AENJA_05662	AMPFI_25681
OG0001788	AENJA_05784	AMPFI_09753
OG0001789	AENJA_06214	AMPFI_24598, AMPFI_14245
OG0001790	AENJA_17848, AENJA_24055, AENJA_11320	AMPFI_23144, AMPFI_07074
OG0001792	AENJA_21975, AENJA_24891, AENJA_21976, AENJA_21971	AMPFI_21133
OG0001792	AENJA_06373	AMPFI_07829
OG0001793	AENJA_07131	AMPFI_08492
OG0001794	AENJA_07515, AENJA_16390	AMPFI_09033
OG0001795	AENJA_07892	AMPFI_15075
OG0001795	AENJA_22533	AMPFI_13012
OG0001796	AENJA_24046, AENJA_08003	AMPFI_24328, AMPFI_10392
OG0001797	AENJA_08186	AMPFI_22232, AMPFI_16217, AMPFI_16614
OG0001798	AENJA_08367	AMPFI_13433
OG0001798	AENJA_24416	AMPFI_09922
OG0001800	AENJA_09181	AMPFI_11453
OG0001801	AENJA_09455	AMPFI_12578
OG0001803	AENJA_09994	AMPFI_13781
OG0001804	AENJA_10202	AMPFI_10708
OG0001805	AENJA_10542	AMPFI_11465
OG0001806	AENJA_10903	AMPFI_11361
OG0001807	AENJA_12201	AMPFI_13156
OG0001808	AENJA_13026	AMPFI_01463
OG0001809	AENJA_13412	AMPFI_15697
OG0001810	AENJA_13786	AMPFI_19617
OG0001811	AENJA_14089	AMPFI_17459
OG0001812	AENJA_14467, AENJA_14466, AENJA_14468	AMPFI_00507, AMPFI_00810
OG0001814	AENJA_26556	AMPFI_09086
OG0001816	AENJA_15931	AMPFI_15030
OG0001818	AENJA_18459	AMPFI_13689
OG0001819	AENJA_19342	AMPFI_01254
OG0001820	AENJA_19468, AENJA_19465, AENJA_19466	AMPFI_19349
OG0001822	AENJA_21678	AMPFI_12887
OG0001823	AENJA_22880	AMPFI_19202
OG0001824	AENJA_22935	AMPFI_19143
OG0001825	AENJA_23001	AMPFI_16509
OG0001827	AENJA_23535	AMPFI_12500
OG0001828	AENJA_23757	AMPFI_04303, AMPFI_14487, AMPFI_14486
OG0001829	AENJA_24206	AMPFI_21635, AMPFI_14667
OG0001830	AENJA_25556	AMPFI_00628
OG0001831	AENJA_25733	AMPFI_22534, AMPFI_24544
OG0001846	AENJA_23250, AENJA_00173	AMPFI_05493
OG0001847	AENJA_24012, AENJA_25409	AMPFI_18381, AMPFI_13144, AMPFI_10014, AMPFI_06601
OG0001847	AENJA_15246	AMPFI_03058
OG0001847	AENJA_03907, AENJA_20563	AMPFI_20382
OG0001848	AENJA_12672	AMPFI_19061
OG0001848	AENJA_19651	AMPFI_12829
OG0001849	AENJA_00715	AMPFI_09620
OG0001850	AENJA_00766	AMPFI_19567, AMPFI_02254
OG0001851	AENJA_00840, AENJA_24938, AENJA_00841, AENJA_00835, AENJA_00963, AENJA_04635, AENJA_18108	AMPFI_25094
OG0001852	AENJA_01522, AENJA_13282, AENJA_18334	AMPFI_09915
OG0001853	AENJA_03214	AMPFI_25436
OG0001854	AENJA_20502, AENJA_08051	AMPFI_01259, AMPFI_13023, AMPFI_18179
OG0001854	AENJA_22619, AENJA_04892, AENJA_16241, AENJA_22636, AENJA_03291, AENJA_26517, AENJA_20181, AENJA_07616, AENJA_12416, AENJA_20525, AENJA_18496	AMPFI_15993, AMPFI_13024
OG0001855	AENJA_03423, AENJA_03424	AMPFI_09460
OG0001856	AENJA_04493	AMPFI_19562
OG0001857	AENJA_04553	AMPFI_05151
OG0001858	AENJA_04702	AMPFI_25738
OG0001859	AENJA_08247	AMPFI_00003
OG0001860	AENJA_05152	AMPFI_06272
OG0001861	AENJA_25398, AENJA_11706, AENJA_05340	AMPFI_05758, AMPFI_05546
OG0001862	AENJA_06207	AMPFI_00240
OG0001863	AENJA_14971	AMPFI_13121
OG0001863	AENJA_06983	AMPFI_08387
OG0001864	AENJA_07207	AMPFI_00388
OG0001865	AENJA_07271	AMPFI_08697
OG0001866	AENJA_07311	AMPFI_13351
OG0001867	AENJA_07397	AMPFI_05628
OG0001868	AENJA_07733	AMPFI_14717
OG0001869	AENJA_07813	AMPFI_10638
OG0001870	AENJA_07921	AMPFI_13982
OG0001872	AENJA_08322	AMPFI_19147, AMPFI_00865
OG0001873	AENJA_24095	AMPFI_03890
OG0001874	AENJA_08461	AMPFI_11538
OG0001875	AENJA_09123	AMPFI_04167
OG0001875	AENJA_16491	AMPFI_06025
OG0001876	AENJA_09312	AMPFI_19823, AMPFI_19536, AMPFI_16540
OG0001878	AENJA_09652	AMPFI_00022
OG0001879	AENJA_10214	AMPFI_09991
OG0001881	AENJA_11391	AMPFI_23664
OG0001882	AENJA_13635	AMPFI_16163
OG0001883	AENJA_14004	AMPFI_12080, AMPFI_12079
OG0001884	AENJA_14156	AMPFI_08790
OG0001885	AENJA_14717	AMPFI_01777, AMPFI_16305, AMPFI_09142
OG0001886	AENJA_14779	AMPFI_21596
OG0001888	AENJA_15918	AMPFI_06802
OG0001889	AENJA_16220	AMPFI_19857
OG0001890	AENJA_16222	AMPFI_12534
OG0001893	AENJA_19715	AMPFI_19478
OG0001894	AENJA_21040	AMPFI_23829
