#Name (cmd = mergePeaks /home/ska/aperpos/projects/ptychodera_cisreg_development/outputs/homer/results_atac_clusters/homer_output_pfla_ATAC_cluster_6/bg.clean.pos /home/ska/aperpos/projects/ptychodera_cisreg_development/outputs/homer/results_atac_clusters/homer_output_pfla_ATAC_cluster_6/target.clean..pos -d 200 -cobound 1 -prefix /home/ska/aperpos/projects/ptychodera_cisreg_development/outputs/homer/results_atac_clusters/homer_output_pfla_ATAC_cluster_6/0.447485472614975.2.tmp)	chr	start	end	strand	stat	stat2	/home/ska/aperpos/projects/ptychodera_cisreg_development/outputs/homer/results_atac_clusters/homer_output_pfla_ATAC_cluster_6/target.clean..pos
BGpeak77844	Scaffold_8_1_contigs	31984243	31984529	+	0.000	0.000	peak77844
BGpeak77847	Scaffold_8_1_contigs	31996733	31997038	+	0.000	0.000	peak77847
BGpeak77865	Scaffold_8_1_contigs	33111331	33111863	+	0.000	0.000	peak77865
BGpeak77876	Scaffold_8_1_contigs	33483652	33483905	+	0.000	0.000	peak77876
BGpeak77892	Scaffold_8_1_contigs	33625856	33626134	+	0.000	0.000	peak77892
BGpeak77899	Scaffold_8_1_contigs	33642050	33642452	+	0.000	0.000	peak77899
BGpeak77901	Scaffold_8_1_contigs	33652453	33652704	+	0.000	0.000	peak77901
BGpeak77902	Scaffold_8_1_contigs	33652742	33653061	+	0.000	0.000	peak77902
BGpeak77903	Scaffold_8_1_contigs	33653284	33653507	+	0.000	0.000	peak77903
BGpeak77907	Scaffold_8_1_contigs	33681471	33681749	+	0.000	0.000	peak77907
BGpeak77932	Scaffold_8_1_contigs	34088902	34089172	+	0.000	0.000	peak77932
BGpeak77947	Scaffold_8_1_contigs	34602604	34602921	+	0.000	0.000	peak77947
BGpeak6035	Scaffold_11_1_contigs	34060867	34061507	+	0.000	0.000	peak6035
BGpeak6049	Scaffold_11_1_contigs	34208260	34208933	+	0.000	0.000	peak6049
BGpeak6118	Scaffold_11_1_contigs	36804491	36804851	+	0.000	0.000	peak6118
BGpeak6132	Scaffold_11_1_contigs	37128883	37129344	+	0.000	0.000	peak6132
BGpeak6202	Scaffold_11_1_contigs	38691765	38692044	+	0.000	0.000	peak6202
BGpeak6268	Scaffold_11_1_contigs	39898690	39899182	+	0.000	0.000	peak6268
BGpeak6269	Scaffold_11_1_contigs	39902111	39902490	+	0.000	0.000	peak6269
BGpeak6297	Scaffold_11_1_contigs	40322878	40323197	+	0.000	0.000	peak6297
BGpeak6322	Scaffold_11_1_contigs	40538800	40539179	+	0.000	0.000	peak6322
BGpeak6328	Scaffold_11_1_contigs	40563401	40563839	+	0.000	0.000	peak6328
BGpeak6349	Scaffold_11_1_contigs	40720353	40720681	+	0.000	0.000	peak6349
BGpeak6449	Scaffold_11_1_contigs	41817073	41817320	+	0.000	0.000	peak6449
BGpeak6462	Scaffold_11_1_contigs	41917021	41917356	+	0.000	0.000	peak6462
BGpeak6540	Scaffold_11_1_contigs	42725832	42726220	+	0.000	0.000	peak6540
BGpeak6557	Scaffold_11_1_contigs	43113222	43113643	+	0.000	0.000	peak6557
BGpeak6583	Scaffold_11_1_contigs	43928719	43929172	+	0.000	0.000	peak6583
BGpeak25119	Scaffold_15_1_contigs	30599549	30600043	+	0.000	0.000	peak25119
BGpeak25171	Scaffold_15_1_contigs	31031643	31032361	+	0.000	0.000	peak25171
BGpeak25173	Scaffold_15_1_contigs	31039382	31039727	+	0.000	0.000	peak25173
BGpeak25195	Scaffold_15_1_contigs	31329741	31330050	+	0.000	0.000	peak25195
BGpeak6600	Scaffold_112_1_contigs	74414	74759	+	0.000	0.000	peak6600
BGpeak6687	Scaffold_1_1_contigs	512980	513281	+	0.000	0.000	peak6687
BGpeak25290	Scaffold_15_1_contigs	32428514	32429092	+	0.000	0.000	peak25290
BGpeak25293	Scaffold_15_1_contigs	32474237	32474474	+	0.000	0.000	peak25293
BGpeak6725	Scaffold_1_1_contigs	977891	978169	+	0.000	0.000	peak6725
BGpeak6739	Scaffold_1_1_contigs	1147792	1148128	+	0.000	0.000	peak6739
BGpeak6763	Scaffold_1_1_contigs	1384501	1384799	+	0.000	0.000	peak6763
BGpeak25385	Scaffold_15_1_contigs	33748778	33749206	+	0.000	0.000	peak25385
BGpeak6812	Scaffold_1_1_contigs	2330453	2330680	+	0.000	0.000	peak6812
BGpeak6853	Scaffold_1_1_contigs	3242611	3242771	+	0.000	0.000	peak6853
BGpeak6854	Scaffold_1_1_contigs	3244904	3245079	+	0.000	0.000	peak6854
BGpeak6881	Scaffold_1_1_contigs	4351696	4352140	+	0.000	0.000	peak6881
BGpeak25400	Scaffold_15_1_contigs	33876809	33877115	+	0.000	0.000	peak25400
BGpeak25417	Scaffold_15_1_contigs	33988334	33988745	+	0.000	0.000	peak25417
BGpeak25419	Scaffold_15_1_contigs	33989928	33990153	+	0.000	0.000	peak25419
BGpeak25460	Scaffold_15_1_contigs	34756859	34757184	+	0.000	0.000	peak25460
BGpeak25465	Scaffold_15_1_contigs	34793308	34793722	+	0.000	0.000	peak25465
BGpeak25486	Scaffold_15_1_contigs	34978990	34979316	+	0.000	0.000	peak25486
BGpeak25487	Scaffold_15_1_contigs	34989815	34990612	+	0.000	0.000	peak25487
BGpeak25488	Scaffold_15_1_contigs	35004942	35005409	+	0.000	0.000	peak25488
BGpeak25489	Scaffold_15_1_contigs	35009165	35009402	+	0.000	0.000	peak25489
BGpeak25490	Scaffold_15_1_contigs	35009521	35009923	+	0.000	0.000	peak25490
BGpeak6917	Scaffold_1_1_contigs	5473535	5474052	+	0.000	0.000	peak6917
BGpeak6944	Scaffold_1_1_contigs	5818777	5819045	+	0.000	0.000	peak6944
BGpeak6955	Scaffold_1_1_contigs	5930009	5930448	+	0.000	0.000	peak6955
BGpeak6958	Scaffold_1_1_contigs	5943403	5943612	+	0.000	0.000	peak6958
BGpeak6959	Scaffold_1_1_contigs	5946812	5947099	+	0.000	0.000	peak6959
BGpeak6961	Scaffold_1_1_contigs	5949943	5950143	+	0.000	0.000	peak6961
BGpeak6963	Scaffold_1_1_contigs	5953129	5953476	+	0.000	0.000	peak6963
BGpeak6964	Scaffold_1_1_contigs	5960898	5961498	+	0.000	0.000	peak6964
BGpeak25514	Scaffold_15_1_contigs	35142478	35142778	+	0.000	0.000	peak25514
BGpeak25524	Scaffold_15_1_contigs	35191454	35191774	+	0.000	0.000	peak25524
BGpeak25525	Scaffold_15_1_contigs	35198450	35198731	+	0.000	0.000	peak25525
BGpeak25571	Scaffold_15_1_contigs	35763075	35763356	+	0.000	0.000	peak25571
BGpeak25635	Scaffold_15_1_contigs	36465915	36466215	+	0.000	0.000	peak25635
BGpeak25690	Scaffold_15_1_contigs	36983739	36984168	+	0.000	0.000	peak25690
BGpeak60010	Scaffold_4_1_contigs	8208776	8208973	+	0.000	0.000	peak60010
BGpeak60031	Scaffold_4_1_contigs	8458940	8459616	+	0.000	0.000	peak60031
BGpeak60032	Scaffold_4_1_contigs	8463091	8463325	+	0.000	0.000	peak60032
BGpeak60034	Scaffold_4_1_contigs	8475308	8475938	+	0.000	0.000	peak60034
BGpeak60039	Scaffold_4_1_contigs	8494860	8495371	+	0.000	0.000	peak60039
BGpeak25707	Scaffold_15_1_contigs	37161462	37161822	+	0.000	0.000	peak25707
BGpeak60040	Scaffold_4_1_contigs	8497148	8497729	+	0.000	0.000	peak60040
BGpeak60041	Scaffold_4_1_contigs	8499324	8499789	+	0.000	0.000	peak60041
BGpeak60042	Scaffold_4_1_contigs	8500167	8500658	+	0.000	0.000	peak60042
BGpeak25710	Scaffold_15_1_contigs	37177048	37177420	+	0.000	0.000	peak25710
BGpeak60047	Scaffold_4_1_contigs	8521010	8521703	+	0.000	0.000	peak60047
BGpeak60060	Scaffold_4_1_contigs	8593213	8593548	+	0.000	0.000	peak60060
BGpeak60061	Scaffold_4_1_contigs	8594177	8594710	+	0.000	0.000	peak60061
BGpeak60066	Scaffold_4_1_contigs	8610111	8610487	+	0.000	0.000	peak60066
BGpeak60096	Scaffold_4_1_contigs	9909419	9909692	+	0.000	0.000	peak60096
BGpeak60097	Scaffold_4_1_contigs	9909751	9910145	+	0.000	0.000	peak60097
BGpeak60099	Scaffold_4_1_contigs	9937319	9938065	+	0.000	0.000	peak60099
BGpeak25799	Scaffold_15_1_contigs	38706189	38706517	+	0.000	0.000	peak25799
BGpeak60103	Scaffold_4_1_contigs	9972351	9972775	+	0.000	0.000	peak60103
BGpeak60106	Scaffold_4_1_contigs	9987609	9987868	+	0.000	0.000	peak60106
BGpeak60130	Scaffold_4_1_contigs	10277975	10278417	+	0.000	0.000	peak60130
BGpeak25805	Scaffold_15_1_contigs	38771430	38771716	+	0.000	0.000	peak25805
BGpeak60176	Scaffold_4_1_contigs	10493861	10494234	+	0.000	0.000	peak60176
BGpeak60178	Scaffold_4_1_contigs	10496445	10497116	+	0.000	0.000	peak60178
BGpeak25848	Scaffold_15_1_contigs	39073292	39073681	+	0.000	0.000	peak25848
BGpeak60180	Scaffold_4_1_contigs	10498403	10498604	+	0.000	0.000	peak60180
BGpeak60186	Scaffold_4_1_contigs	10528499	10528859	+	0.000	0.000	peak60186
BGpeak60187	Scaffold_4_1_contigs	10529051	10529482	+	0.000	0.000	peak60187
BGpeak60188	Scaffold_4_1_contigs	10530738	10531260	+	0.000	0.000	peak60188
BGpeak60226	Scaffold_4_1_contigs	11995321	11995583	+	0.000	0.000	peak60226
BGpeak60248	Scaffold_4_1_contigs	12502538	12502882	+	0.000	0.000	peak60248
BGpeak25932	Scaffold_15_1_contigs	39914788	39915172	+	0.000	0.000	peak25932
BGpeak25947	Scaffold_15_1_contigs	40085265	40085514	+	0.000	0.000	peak25947
BGpeak25949	Scaffold_15_1_contigs	40088422	40088944	+	0.000	0.000	peak25949
BGpeak60296	Scaffold_4_1_contigs	12891883	12892312	+	0.000	0.000	peak60296
BGpeak25978	Scaffold_15_1_contigs	40546598	40546850	+	0.000	0.000	peak25978
BGpeak25979	Scaffold_15_1_contigs	40547337	40547656	+	0.000	0.000	peak25979
BGpeak25981	Scaffold_15_1_contigs	40550554	40550874	+	0.000	0.000	peak25981
BGpeak60302	Scaffold_4_1_contigs	12915862	12916068	+	0.000	0.000	peak60302
BGpeak60315	Scaffold_4_1_contigs	13057312	13058178	+	0.000	0.000	peak60315
BGpeak60363	Scaffold_4_1_contigs	13354466	13355373	+	0.000	0.000	peak60363
BGpeak60398	Scaffold_4_1_contigs	13946381	13946829	+	0.000	0.000	peak60398
BGpeak60407	Scaffold_4_1_contigs	14105222	14105460	+	0.000	0.000	peak60407
BGpeak60433	Scaffold_4_1_contigs	14234677	14235367	+	0.000	0.000	peak60433
BGpeak60450	Scaffold_4_1_contigs	14356522	14357145	+	0.000	0.000	peak60450
BGpeak60453	Scaffold_4_1_contigs	14361107	14361394	+	0.000	0.000	peak60453
BGpeak60455	Scaffold_4_1_contigs	14366429	14366997	+	0.000	0.000	peak60455
BGpeak60456	Scaffold_4_1_contigs	14369278	14369794	+	0.000	0.000	peak60456
BGpeak60457	Scaffold_4_1_contigs	14370275	14370503	+	0.000	0.000	peak60457
BGpeak60461	Scaffold_4_1_contigs	14508161	14508621	+	0.000	0.000	peak60461
BGpeak60462	Scaffold_4_1_contigs	14509319	14509589	+	0.000	0.000	peak60462
BGpeak60468	Scaffold_4_1_contigs	14526817	14527126	+	0.000	0.000	peak60468
BGpeak60474	Scaffold_4_1_contigs	14539277	14539584	+	0.000	0.000	peak60474
BGpeak60475	Scaffold_4_1_contigs	14541025	14541255	+	0.000	0.000	peak60475
BGpeak60477	Scaffold_4_1_contigs	14555965	14556190	+	0.000	0.000	peak60477
BGpeak60478	Scaffold_4_1_contigs	14557600	14558101	+	0.000	0.000	peak60478
BGpeak60481	Scaffold_4_1_contigs	14563904	14564366	+	0.000	0.000	peak60481
BGpeak60525	Scaffold_4_1_contigs	15258724	15258995	+	0.000	0.000	peak60525
BGpeak60527	Scaffold_4_1_contigs	15289306	15289641	+	0.000	0.000	peak60527
BGpeak60555	Scaffold_4_1_contigs	15767055	15767353	+	0.000	0.000	peak60555
BGpeak60626	Scaffold_4_1_contigs	16630813	16630961	+	0.000	0.000	peak60626
BGpeak60629	Scaffold_4_1_contigs	16640024	16640281	+	0.000	0.000	peak60629
BGpeak60631	Scaffold_4_1_contigs	16643420	16643727	+	0.000	0.000	peak60631
BGpeak60637	Scaffold_4_1_contigs	16663862	16664553	+	0.000	0.000	peak60637
BGpeak60638	Scaffold_4_1_contigs	16665465	16665794	+	0.000	0.000	peak60638
BGpeak60639	Scaffold_4_1_contigs	16665983	16666205	+	0.000	0.000	peak60639
BGpeak60653	Scaffold_4_1_contigs	16743964	16744460	+	0.000	0.000	peak60653
BGpeak60659	Scaffold_4_1_contigs	16773221	16773610	+	0.000	0.000	peak60659
BGpeak60675	Scaffold_4_1_contigs	16818493	16819185	+	0.000	0.000	peak60675
BGpeak60682	Scaffold_4_1_contigs	16833957	16834227	+	0.000	0.000	peak60682
BGpeak60697	Scaffold_4_1_contigs	16871776	16872239	+	0.000	0.000	peak60697
BGpeak60706	Scaffold_4_1_contigs	16919154	16919428	+	0.000	0.000	peak60706
BGpeak60711	Scaffold_4_1_contigs	16928475	16929017	+	0.000	0.000	peak60711
BGpeak60762	Scaffold_4_1_contigs	17997620	17998131	+	0.000	0.000	peak60762
BGpeak60768	Scaffold_4_1_contigs	18055730	18056313	+	0.000	0.000	peak60768
BGpeak60862	Scaffold_4_1_contigs	19595121	19595365	+	0.000	0.000	peak60862
BGpeak60868	Scaffold_4_1_contigs	19642767	19643084	+	0.000	0.000	peak60868
BGpeak60898	Scaffold_4_1_contigs	19837528	19837896	+	0.000	0.000	peak60898
BGpeak60905	Scaffold_4_1_contigs	19866282	19867848	+	0.000	0.000	peak60905
BGpeak60908	Scaffold_4_1_contigs	19883442	19883812	+	0.000	0.000	peak60908
BGpeak60912	Scaffold_4_1_contigs	19913175	19913349	+	0.000	0.000	peak60912
BGpeak60913	Scaffold_4_1_contigs	19914326	19914861	+	0.000	0.000	peak60913
BGpeak60914	Scaffold_4_1_contigs	19915122	19915503	+	0.000	0.000	peak60914
BGpeak60916	Scaffold_4_1_contigs	19921293	19921598	+	0.000	0.000	peak60916
BGpeak60950	Scaffold_4_1_contigs	20767147	20767343	+	0.000	0.000	peak60950
BGpeak60954	Scaffold_4_1_contigs	20775190	20775465	+	0.000	0.000	peak60954
BGpeak60957	Scaffold_4_1_contigs	20777029	20777338	+	0.000	0.000	peak60957
BGpeak60958	Scaffold_4_1_contigs	20777935	20778277	+	0.000	0.000	peak60958
BGpeak60959	Scaffold_4_1_contigs	20785417	20785704	+	0.000	0.000	peak60959
BGpeak60960	Scaffold_4_1_contigs	20785784	20786131	+	0.000	0.000	peak60960
BGpeak60964	Scaffold_4_1_contigs	20794062	20794349	+	0.000	0.000	peak60964
BGpeak60965	Scaffold_4_1_contigs	20794844	20795154	+	0.000	0.000	peak60965
BGpeak60966	Scaffold_4_1_contigs	20795537	20796299	+	0.000	0.000	peak60966
BGpeak60977	Scaffold_4_1_contigs	20871570	20871992	+	0.000	0.000	peak60977
BGpeak60979	Scaffold_4_1_contigs	20889263	20889931	+	0.000	0.000	peak60979
BGpeak60983	Scaffold_4_1_contigs	20912735	20913098	+	0.000	0.000	peak60983
BGpeak60984	Scaffold_4_1_contigs	20913136	20913438	+	0.000	0.000	peak60984
BGpeak78046	Scaffold_8_1_contigs	35968986	35969359	+	0.000	0.000	peak78046
BGpeak78047	Scaffold_8_1_contigs	35972037	35972303	+	0.000	0.000	peak78047
BGpeak78048	Scaffold_8_1_contigs	35974672	35975601	+	0.000	0.000	peak78048
BGpeak78116	Scaffold_8_1_contigs	36820999	36821157	+	0.000	0.000	peak78116
BGpeak78117	Scaffold_8_1_contigs	36821295	36821641	+	0.000	0.000	peak78117
BGpeak78172	Scaffold_8_1_contigs	37306846	37307241	+	0.000	0.000	peak78172
BGpeak78192	Scaffold_8_1_contigs	37418104	37418471	+	0.000	0.000	peak78192
BGpeak78216	Scaffold_8_1_contigs	37781113	37781291	+	0.000	0.000	peak78216
BGpeak78217	Scaffold_8_1_contigs	37781357	37781760	+	0.000	0.000	peak78217
BGpeak78222	Scaffold_8_1_contigs	37822234	37822832	+	0.000	0.000	peak78222
BGpeak78229	Scaffold_8_1_contigs	37877520	37877934	+	0.000	0.000	peak78229
BGpeak78234	Scaffold_8_1_contigs	37886724	37887056	+	0.000	0.000	peak78234
BGpeak78252	Scaffold_8_1_contigs	37976159	37976501	+	0.000	0.000	peak78252
BGpeak78258	Scaffold_8_1_contigs	37994100	37994433	+	0.000	0.000	peak78258
BGpeak78260	Scaffold_8_1_contigs	38010136	38010385	+	0.000	0.000	peak78260
BGpeak78264	Scaffold_8_1_contigs	38026753	38027056	+	0.000	0.000	peak78264
BGpeak78297	Scaffold_8_1_contigs	38314877	38315159	+	0.000	0.000	peak78297
BGpeak78298	Scaffold_8_1_contigs	38315322	38315556	+	0.000	0.000	peak78298
BGpeak78305	Scaffold_8_1_contigs	38336595	38336854	+	0.000	0.000	peak78305
BGpeak78312	Scaffold_8_1_contigs	38354687	38355094	+	0.000	0.000	peak78312
BGpeak78348	Scaffold_8_1_contigs	39117768	39118178	+	0.000	0.000	peak78348
BGpeak78357	Scaffold_8_1_contigs	39147337	39147523	+	0.000	0.000	peak78357
BGpeak78366	Scaffold_8_1_contigs	39170478	39170759	+	0.000	0.000	peak78366
BGpeak78372	Scaffold_8_1_contigs	39178800	39179118	+	0.000	0.000	peak78372
BGpeak78373	Scaffold_8_1_contigs	39185420	39185739	+	0.000	0.000	peak78373
BGpeak78374	Scaffold_8_1_contigs	39187352	39187903	+	0.000	0.000	peak78374
BGpeak78375	Scaffold_8_1_contigs	39190012	39190368	+	0.000	0.000	peak78375
BGpeak78463	Scaffold_8_1_contigs	40875937	40876367	+	0.000	0.000	peak78463
BGpeak78472	Scaffold_8_1_contigs	40913810	40914029	+	0.000	0.000	peak78472
BGpeak78473	Scaffold_8_1_contigs	40931414	40931821	+	0.000	0.000	peak78473
BGpeak78577	Scaffold_8_1_contigs	42053849	42054113	+	0.000	0.000	peak78577
BGpeak78648	Scaffold_8_1_contigs	43334781	43335208	+	0.000	0.000	peak78648
BGpeak78660	Scaffold_8_1_contigs	43698349	43698671	+	0.000	0.000	peak78660
BGpeak78673	Scaffold_8_1_contigs	44013247	44013547	+	0.000	0.000	peak78673
BGpeak78686	Scaffold_8_1_contigs	44731005	44731251	+	0.000	0.000	peak78686
BGpeak78704	Scaffold_8_1_contigs	45621613	45621880	+	0.000	0.000	peak78704
BGpeak78710	Scaffold_83_1_contigs	109770	110035	+	0.000	0.000	peak78710
BGpeak78838	Scaffold_9_1_contigs	731287	731809	+	0.000	0.000	peak78838
BGpeak78868	Scaffold_9_1_contigs	1125283	1125565	+	0.000	0.000	peak78868
BGpeak78869	Scaffold_9_1_contigs	1129630	1129993	+	0.000	0.000	peak78869
BGpeak78921	Scaffold_9_1_contigs	1756697	1756980	+	0.000	0.000	peak78921
BGpeak78968	Scaffold_9_1_contigs	2196278	2196658	+	0.000	0.000	peak78968
BGpeak78993	Scaffold_9_1_contigs	2380626	2381032	+	0.000	0.000	peak78993
BGpeak7026	Scaffold_1_1_contigs	6518646	6519084	+	0.000	0.000	peak7026
BGpeak7029	Scaffold_1_1_contigs	6531020	6531594	+	0.000	0.000	peak7029
BGpeak7061	Scaffold_1_1_contigs	6755878	6756147	+	0.000	0.000	peak7061
BGpeak7062	Scaffold_1_1_contigs	6761221	6761873	+	0.000	0.000	peak7062
BGpeak7064	Scaffold_1_1_contigs	6764032	6764598	+	0.000	0.000	peak7064
BGpeak7099	Scaffold_1_1_contigs	6926028	6926842	+	0.000	0.000	peak7099
BGpeak7149	Scaffold_1_1_contigs	9344775	9345050	+	0.000	0.000	peak7149
BGpeak7181	Scaffold_1_1_contigs	10037321	10037850	+	0.000	0.000	peak7181
BGpeak7188	Scaffold_1_1_contigs	10214203	10214515	+	0.000	0.000	peak7188
BGpeak7189	Scaffold_1_1_contigs	10353977	10354308	+	0.000	0.000	peak7189
BGpeak7190	Scaffold_1_1_contigs	10356462	10356685	+	0.000	0.000	peak7190
BGpeak7198	Scaffold_1_1_contigs	10399543	10400028	+	0.000	0.000	peak7198
BGpeak7248	Scaffold_1_1_contigs	12112691	12112881	+	0.000	0.000	peak7248
BGpeak7252	Scaffold_1_1_contigs	12120038	12120505	+	0.000	0.000	peak7252
BGpeak7253	Scaffold_1_1_contigs	12121432	12121761	+	0.000	0.000	peak7253
BGpeak7259	Scaffold_1_1_contigs	12170920	12171387	+	0.000	0.000	peak7259
BGpeak7294	Scaffold_1_1_contigs	12662365	12662868	+	0.000	0.000	peak7294
BGpeak7311	Scaffold_1_1_contigs	13113598	13113978	+	0.000	0.000	peak7311
BGpeak7321	Scaffold_1_1_contigs	13245466	13245767	+	0.000	0.000	peak7321
BGpeak7345	Scaffold_1_1_contigs	14333241	14333559	+	0.000	0.000	peak7345
BGpeak7347	Scaffold_1_1_contigs	14338450	14338679	+	0.000	0.000	peak7347
BGpeak7397	Scaffold_1_1_contigs	15299630	15300104	+	0.000	0.000	peak7397
BGpeak7399	Scaffold_1_1_contigs	15301559	15301972	+	0.000	0.000	peak7399
BGpeak7414	Scaffold_1_1_contigs	15350527	15350904	+	0.000	0.000	peak7414
BGpeak7421	Scaffold_1_1_contigs	15388972	15389309	+	0.000	0.000	peak7421
BGpeak26055	Scaffold_16_1_contigs	180810	181356	+	0.000	0.000	peak26055
BGpeak26098	Scaffold_16_1_contigs	595053	595384	+	0.000	0.000	peak26098
BGpeak7502	Scaffold_1_1_contigs	18413629	18413894	+	0.000	0.000	peak7502
BGpeak7525	Scaffold_1_1_contigs	19078286	19078513	+	0.000	0.000	peak7525
BGpeak7541	Scaffold_1_1_contigs	19176796	19177162	+	0.000	0.000	peak7541
BGpeak7547	Scaffold_1_1_contigs	19215652	19215881	+	0.000	0.000	peak7547
BGpeak7553	Scaffold_1_1_contigs	19235328	19235940	+	0.000	0.000	peak7553
BGpeak7557	Scaffold_1_1_contigs	19254366	19255111	+	0.000	0.000	peak7557
BGpeak7561	Scaffold_1_1_contigs	19263505	19263728	+	0.000	0.000	peak7561
BGpeak7583	Scaffold_1_1_contigs	19791417	19791625	+	0.000	0.000	peak7583
BGpeak7595	Scaffold_1_1_contigs	20230747	20231002	+	0.000	0.000	peak7595
BGpeak7651	Scaffold_1_1_contigs	21633405	21633619	+	0.000	0.000	peak7651
BGpeak7652	Scaffold_1_1_contigs	21634541	21634739	+	0.000	0.000	peak7652
BGpeak7653	Scaffold_1_1_contigs	21635743	21636031	+	0.000	0.000	peak7653
BGpeak7654	Scaffold_1_1_contigs	21636059	21636320	+	0.000	0.000	peak7654
BGpeak7698	Scaffold_1_1_contigs	22109535	22109795	+	0.000	0.000	peak7698
BGpeak26202	Scaffold_16_1_contigs	1168261	1168579	+	0.000	0.000	peak26202
BGpeak26209	Scaffold_16_1_contigs	1235729	1236102	+	0.000	0.000	peak26209
BGpeak26211	Scaffold_16_1_contigs	1240397	1240828	+	0.000	0.000	peak26211
BGpeak26237	Scaffold_16_1_contigs	1519939	1520483	+	0.000	0.000	peak26237
BGpeak26245	Scaffold_16_1_contigs	1561748	1561996	+	0.000	0.000	peak26245
BGpeak26256	Scaffold_16_1_contigs	1641443	1641761	+	0.000	0.000	peak26256
BGpeak26257	Scaffold_16_1_contigs	1641827	1642098	+	0.000	0.000	peak26257
BGpeak26258	Scaffold_16_1_contigs	1646369	1646627	+	0.000	0.000	peak26258
BGpeak26261	Scaffold_16_1_contigs	1650569	1650923	+	0.000	0.000	peak26261
BGpeak26268	Scaffold_16_1_contigs	1679996	1680265	+	0.000	0.000	peak26268
BGpeak26270	Scaffold_16_1_contigs	1682310	1682633	+	0.000	0.000	peak26270
BGpeak26272	Scaffold_16_1_contigs	1683275	1683544	+	0.000	0.000	peak26272
BGpeak7723	Scaffold_1_1_contigs	22712371	22712843	+	0.000	0.000	peak7723
BGpeak7732	Scaffold_1_1_contigs	22794858	22795154	+	0.000	0.000	peak7732
BGpeak7752	Scaffold_1_1_contigs	23021303	23021533	+	0.000	0.000	peak7752
BGpeak7763	Scaffold_1_1_contigs	23047859	23048328	+	0.000	0.000	peak7763
BGpeak7783	Scaffold_1_1_contigs	23565043	23565196	+	0.000	0.000	peak7783
BGpeak7788	Scaffold_1_1_contigs	23592775	23592992	+	0.000	0.000	peak7788
BGpeak7789	Scaffold_1_1_contigs	23594347	23594582	+	0.000	0.000	peak7789
BGpeak26310	Scaffold_16_1_contigs	1933959	1934214	+	0.000	0.000	peak26310
BGpeak26311	Scaffold_16_1_contigs	1939603	1940220	+	0.000	0.000	peak26311
BGpeak26317	Scaffold_16_1_contigs	1981225	1981669	+	0.000	0.000	peak26317
BGpeak26372	Scaffold_16_1_contigs	2638870	2639274	+	0.000	0.000	peak26372
BGpeak26397	Scaffold_16_1_contigs	3119901	3120653	+	0.000	0.000	peak26397
BGpeak7803	Scaffold_1_1_contigs	23728164	23728599	+	0.000	0.000	peak7803
BGpeak7824	Scaffold_1_1_contigs	25343892	25344202	+	0.000	0.000	peak7824
BGpeak7849	Scaffold_1_1_contigs	27034710	27035083	+	0.000	0.000	peak7849
BGpeak7898	Scaffold_1_1_contigs	28632495	28632833	+	0.000	0.000	peak7898
BGpeak26432	Scaffold_16_1_contigs	3553664	3554194	+	0.000	0.000	peak26432
BGpeak7960	Scaffold_1_1_contigs	29256563	29256887	+	0.000	0.000	peak7960
BGpeak7980	Scaffold_1_1_contigs	29394874	29395904	+	0.000	0.000	peak7980
BGpeak26510	Scaffold_16_1_contigs	4600550	4600958	+	0.000	0.000	peak26510
BGpeak26523	Scaffold_16_1_contigs	4656839	4657221	+	0.000	0.000	peak26523
BGpeak26552	Scaffold_16_1_contigs	4923649	4923882	+	0.000	0.000	peak26552
BGpeak26556	Scaffold_16_1_contigs	4929851	4930204	+	0.000	0.000	peak26556
BGpeak26557	Scaffold_16_1_contigs	4931494	4931770	+	0.000	0.000	peak26557
BGpeak26563	Scaffold_16_1_contigs	4987449	4987836	+	0.000	0.000	peak26563
BGpeak26600	Scaffold_16_1_contigs	5228862	5229357	+	0.000	0.000	peak26600
BGpeak26601	Scaffold_16_1_contigs	5229683	5229986	+	0.000	0.000	peak26601
BGpeak26627	Scaffold_16_1_contigs	5498469	5498911	+	0.000	0.000	peak26627
BGpeak26640	Scaffold_16_1_contigs	5614290	5614584	+	0.000	0.000	peak26640
BGpeak26663	Scaffold_16_1_contigs	5868697	5868979	+	0.000	0.000	peak26663
BGpeak26664	Scaffold_16_1_contigs	5875187	5875541	+	0.000	0.000	peak26664
BGpeak26669	Scaffold_16_1_contigs	5895068	5895573	+	0.000	0.000	peak26669
BGpeak26681	Scaffold_16_1_contigs	5928346	5928639	+	0.000	0.000	peak26681
BGpeak26694	Scaffold_16_1_contigs	6019227	6019688	+	0.000	0.000	peak26694
BGpeak61001	Scaffold_4_1_contigs	20968091	20968301	+	0.000	0.000	peak61001
BGpeak61023	Scaffold_4_1_contigs	21196897	21197489	+	0.000	0.000	peak61023
BGpeak61024	Scaffold_4_1_contigs	21198264	21198704	+	0.000	0.000	peak61024
BGpeak61025	Scaffold_4_1_contigs	21203957	21204381	+	0.000	0.000	peak61025
BGpeak61029	Scaffold_4_1_contigs	21224927	21225267	+	0.000	0.000	peak61029
BGpeak61035	Scaffold_4_1_contigs	21250730	21250959	+	0.000	0.000	peak61035
BGpeak61036	Scaffold_4_1_contigs	21251076	21251396	+	0.000	0.000	peak61036
BGpeak61040	Scaffold_4_1_contigs	21257001	21257191	+	0.000	0.000	peak61040
