Orthogroup	LYTVA_ok	APOSC_ok
OG0000335	LYTVA_29243	APOSC_05830
OG0000336	LYTVA_27344	APOSC_26302, APOSC_23590, APOSC_05022
OG0000336	LYTVA_00723	APOSC_20545, APOSC_07322
OG0000336	LYTVA_02989	APOSC_00628
OG0000336	LYTVA_29478	APOSC_08796
OG0000336	LYTVA_26633	APOSC_12604, APOSC_14833
OG0000337	LYTVA_22043	APOSC_09112, APOSC_22773
OG0000338	LYTVA_05136	APOSC_28658
OG0000338	LYTVA_00791	APOSC_13614, APOSC_13615
OG0000338	LYTVA_01358	APOSC_13420, APOSC_13421
OG0000339	LYTVA_21467	APOSC_18854, APOSC_05940
OG0000341	LYTVA_10929	APOSC_14766, APOSC_14765
OG0000344	LYTVA_20773	APOSC_23247
OG0000345	LYTVA_03562, LYTVA_22667, LYTVA_03569, LYTVA_21102	APOSC_15380
OG0000345	LYTVA_10066, LYTVA_16358	APOSC_00930, APOSC_22342
OG0000345	LYTVA_03014	APOSC_04411, APOSC_16470
OG0000345	LYTVA_25222	APOSC_14110, APOSC_14111
OG0000347	LYTVA_29714, LYTVA_22098	APOSC_22098
OG0000347	LYTVA_15724, LYTVA_10624, LYTVA_27529	APOSC_11758, APOSC_27943
OG0000349	LYTVA_29813	APOSC_06338, APOSC_23540
OG0000349	LYTVA_27719, LYTVA_04109	APOSC_12586
OG0000350	LYTVA_20079	APOSC_03927
OG0000350	LYTVA_15873	APOSC_18210
OG0000350	LYTVA_19278	APOSC_20795
OG0000350	LYTVA_25339	APOSC_22143
OG0000352	LYTVA_27834	APOSC_22930, APOSC_22928, APOSC_22929
OG0000352	LYTVA_27474	APOSC_17716
OG0000352	LYTVA_04222	APOSC_00546
OG0000352	LYTVA_25572	APOSC_20597
OG0000353	LYTVA_01510	APOSC_05238, APOSC_19483, APOSC_28218
OG0000355	LYTVA_03207, LYTVA_22069, LYTVA_05172, LYTVA_16002	APOSC_07442, APOSC_27346
OG0000356	LYTVA_17493, LYTVA_26914, LYTVA_26912	APOSC_20619
OG0000356	LYTVA_12824, LYTVA_04860	APOSC_23926, APOSC_05444
OG0000356	LYTVA_25247	APOSC_01370
OG0000357	LYTVA_11987	APOSC_05413, APOSC_05414, APOSC_05412
OG0000357	LYTVA_16315	APOSC_07835
OG0000358	LYTVA_08930, LYTVA_29814	APOSC_15116, APOSC_15115, APOSC_13948, APOSC_04304, APOSC_18379
OG0000358	LYTVA_21272	APOSC_04225
OG0000358	LYTVA_01288	APOSC_26230
OG0000359	LYTVA_13862	APOSC_09932
OG0000359	LYTVA_16943	APOSC_27927
OG0000359	LYTVA_21076	APOSC_15516
OG0000360	LYTVA_30122	APOSC_15593
OG0000360	LYTVA_29199, LYTVA_27053, LYTVA_29200	APOSC_13633
OG0000360	LYTVA_05530	APOSC_13959
OG0000363	LYTVA_19730, LYTVA_05256	APOSC_11763
OG0000363	LYTVA_02850, LYTVA_15234, LYTVA_19502, LYTVA_12892	APOSC_10288
OG0000363	LYTVA_21653	APOSC_14583
OG0000364	LYTVA_03241, LYTVA_12339	APOSC_25470
OG0000364	LYTVA_19018, LYTVA_21819	APOSC_07012, APOSC_07011, APOSC_21706, APOSC_11625
OG0000365	LYTVA_02311	APOSC_16992, APOSC_16991
OG0000365	LYTVA_15345	APOSC_16935, APOSC_06515
OG0000366	LYTVA_03781	APOSC_07739, APOSC_21475
OG0000367	LYTVA_24456	APOSC_08227
OG0000369	LYTVA_12464	APOSC_22525
OG0000369	LYTVA_17732	APOSC_10946
OG0000370	LYTVA_26423	APOSC_02294
OG0000371	LYTVA_07987, LYTVA_18253, LYTVA_26533	APOSC_01199
OG0000371	LYTVA_00668, LYTVA_00667	APOSC_11261
OG0000371	LYTVA_22063, LYTVA_24627	APOSC_07491, APOSC_07490
OG0000371	LYTVA_18100, LYTVA_24630	APOSC_23168, APOSC_23169
OG0000372	LYTVA_09420	APOSC_18539
OG0000372	LYTVA_03697	APOSC_25246
OG0000372	LYTVA_13806	APOSC_15484
OG0000372	LYTVA_09258, LYTVA_10583	APOSC_13917
OG0000373	LYTVA_27427	APOSC_15950, APOSC_23382
OG0000373	LYTVA_11109	APOSC_15290
OG0000374	LYTVA_22056	APOSC_09620
OG0000374	LYTVA_28388	APOSC_02117
OG0000374	LYTVA_17909	APOSC_21959
OG0000375	LYTVA_07238	APOSC_14406, APOSC_28754
OG0000378	LYTVA_03257	APOSC_14762
OG0000378	LYTVA_02110	APOSC_16384, APOSC_16382, APOSC_16385
OG0000379	LYTVA_05437	APOSC_27665
OG0000379	LYTVA_18554	APOSC_01636
OG0000379	LYTVA_20027	APOSC_04656
OG0000379	LYTVA_23890, LYTVA_08324	APOSC_28834
OG0000381	LYTVA_05715	APOSC_15407, APOSC_14180
OG0000381	LYTVA_27849	APOSC_27808
OG0000382	LYTVA_04706	APOSC_16639
OG0000382	LYTVA_02944	APOSC_18532
OG0000383	LYTVA_24014	APOSC_15565, APOSC_20726
OG0000383	LYTVA_08044	APOSC_05838, APOSC_23011
OG0000384	LYTVA_14422	APOSC_20216, APOSC_20217
OG0000384	LYTVA_30064	APOSC_04744
OG0000384	LYTVA_14898	APOSC_18344, APOSC_18345
OG0000385	LYTVA_24174, LYTVA_28777, LYTVA_02510, LYTVA_20464, LYTVA_23283	APOSC_00509
OG0000385	LYTVA_21446	APOSC_23259
OG0000386	LYTVA_03276, LYTVA_08700	APOSC_27825
OG0000386	LYTVA_21382, LYTVA_20542	APOSC_09743, APOSC_17169
OG0000389	LYTVA_09557	APOSC_04151
OG0000390	LYTVA_03006, LYTVA_05908, LYTVA_05909, LYTVA_15943, LYTVA_02895, LYTVA_06843, LYTVA_24293, LYTVA_18122	APOSC_28058
OG0000390	LYTVA_24095	APOSC_04435
OG0000390	LYTVA_25744	APOSC_14413
OG0000391	LYTVA_14419	APOSC_18122
OG0000393	LYTVA_07049, LYTVA_04769, LYTVA_02534	APOSC_09454
OG0000393	LYTVA_18987	APOSC_01755, APOSC_03383
OG0000393	LYTVA_29904	APOSC_19188
OG0000394	LYTVA_25201	APOSC_07914, APOSC_07913, APOSC_08725, APOSC_06508
OG0000395	LYTVA_07488	APOSC_13839
OG0000396	LYTVA_24408	APOSC_12357, APOSC_06483, APOSC_09534
OG0000397	LYTVA_01829	APOSC_08278
OG0000399	LYTVA_10214	APOSC_04841
OG0000399	LYTVA_23258	APOSC_02547
OG0000399	LYTVA_10216	APOSC_12699
OG0000400	LYTVA_21682	APOSC_28932, APOSC_28931
OG0000400	LYTVA_21440	APOSC_23996
OG0000401	LYTVA_17743, LYTVA_12806	APOSC_24755
OG0000403	LYTVA_09740	APOSC_09281, APOSC_03957, APOSC_03958
OG0000403	LYTVA_17322, LYTVA_05699	APOSC_16595, APOSC_10365
OG0000404	LYTVA_11246	APOSC_24054
OG0000404	LYTVA_11319, LYTVA_26787	APOSC_12504
OG0000404	LYTVA_12143	APOSC_25065
OG0000405	LYTVA_02873	APOSC_22532, APOSC_22533
OG0000409	LYTVA_29459	APOSC_20951
OG0000410	LYTVA_05604, LYTVA_08927	APOSC_26248, APOSC_06600
OG0000411	LYTVA_28501	APOSC_25940
OG0000412	LYTVA_13235	APOSC_14273
OG0000413	LYTVA_30013	APOSC_04045
OG0000413	LYTVA_27164	APOSC_03086
OG0000415	LYTVA_15027	APOSC_13371
OG0000417	LYTVA_29032	APOSC_14648
OG0000417	LYTVA_09421, LYTVA_01195	APOSC_03210
OG0000417	LYTVA_22673	APOSC_20146
OG0000417	LYTVA_07397, LYTVA_27731, LYTVA_14787	APOSC_12693
OG0000417	LYTVA_04747, LYTVA_02916, LYTVA_06178, LYTVA_20445	APOSC_27242
OG0000418	LYTVA_02710, LYTVA_00368	APOSC_09310, APOSC_21730, APOSC_20018
OG0000418	LYTVA_03418, LYTVA_06581, LYTVA_03367, LYTVA_03365, LYTVA_25323, LYTVA_19554	APOSC_03329, APOSC_15024, APOSC_21687
OG0000419	LYTVA_16286	APOSC_27054, APOSC_19811, APOSC_19812, APOSC_08628
OG0000420	LYTVA_08019, LYTVA_16847	APOSC_26953, APOSC_23391
OG0000422	LYTVA_06865	APOSC_02348
OG0000423	LYTVA_23378, LYTVA_08113, LYTVA_26187, LYTVA_26186, LYTVA_22550, LYTVA_07454, LYTVA_01172, LYTVA_01523, LYTVA_25341, LYTVA_11231	APOSC_22508
OG0000424	LYTVA_25545, LYTVA_03567	APOSC_11109
OG0000425	LYTVA_08575	APOSC_28429
OG0000425	LYTVA_01661, LYTVA_16295	APOSC_26181
OG0000426	LYTVA_06898	APOSC_23818
OG0000426	LYTVA_28523, LYTVA_10466	APOSC_28032
OG0000427	LYTVA_16595	APOSC_26405
OG0000427	LYTVA_19896	APOSC_12867, APOSC_10303, APOSC_10299, APOSC_10304, APOSC_10301
OG0000429	LYTVA_08351	APOSC_11210, APOSC_21310
OG0000429	LYTVA_05078	APOSC_08336
OG0000430	LYTVA_27077	APOSC_09028
OG0000430	LYTVA_02945, LYTVA_20340	APOSC_25311
OG0000431	LYTVA_04640	APOSC_09355
OG0000432	LYTVA_08315	APOSC_25968
OG0000432	LYTVA_02449	APOSC_02736
OG0000433	LYTVA_26219	APOSC_27672, APOSC_27673
OG0000433	LYTVA_06955	APOSC_25213, APOSC_25212
OG0000434	LYTVA_01609	APOSC_23652
OG0000434	LYTVA_24504	APOSC_03817, APOSC_08439, APOSC_02608, APOSC_08391
OG0000434	LYTVA_12787, LYTVA_04901	APOSC_20834, APOSC_03026
OG0000435	LYTVA_13773, LYTVA_29418	APOSC_05189
OG0000435	LYTVA_27506	APOSC_28530
OG0000436	LYTVA_21248	APOSC_07602, APOSC_07600
OG0000437	LYTVA_11759	APOSC_05623, APOSC_25255, APOSC_13437, APOSC_18716, APOSC_21833, APOSC_27007
OG0000437	LYTVA_05214, LYTVA_25460	APOSC_04756
OG0000440	LYTVA_20442, LYTVA_27393	APOSC_24194
OG0000442	LYTVA_03518	APOSC_01037
OG0000442	LYTVA_02198	APOSC_25495
OG0000442	LYTVA_11814, LYTVA_13337	APOSC_28475
OG0000443	LYTVA_07561	APOSC_07972, APOSC_07971, APOSC_09047
OG0000443	LYTVA_21803	APOSC_23426
OG0000444	LYTVA_22417, LYTVA_07815	APOSC_22420
OG0000444	LYTVA_19323	APOSC_27883, APOSC_27884, APOSC_27885
OG0000445	LYTVA_19669, LYTVA_09903, LYTVA_09664	APOSC_00457, APOSC_22414, APOSC_04719
OG0000446	LYTVA_21122	APOSC_10181
OG0000446	LYTVA_02398, LYTVA_06665	APOSC_05205
OG0000447	LYTVA_12231	APOSC_18957, APOSC_18959, APOSC_00311, APOSC_00312, APOSC_18960
OG0000448	LYTVA_02468	APOSC_08163
OG0000450	LYTVA_17101	APOSC_13051
OG0000451	LYTVA_08544	APOSC_11795, APOSC_08454
OG0000453	LYTVA_27618, LYTVA_26520, LYTVA_16783	APOSC_12948, APOSC_06792
OG0000456	LYTVA_14366	APOSC_08917
OG0000457	LYTVA_29764	APOSC_17733, APOSC_03063, APOSC_03064, APOSC_10584
OG0000458	LYTVA_22216	APOSC_08979
OG0000458	LYTVA_26424, LYTVA_26419, LYTVA_22737, LYTVA_26418, LYTVA_22736	APOSC_16132, APOSC_16131
OG0000460	LYTVA_15963	APOSC_12939
OG0000460	LYTVA_30185, LYTVA_04918, LYTVA_13007	APOSC_17221
OG0000460	LYTVA_15892, LYTVA_25851, LYTVA_25850, LYTVA_23449, LYTVA_06594, LYTVA_10021, LYTVA_17735, LYTVA_29058, LYTVA_15208, LYTVA_00951, LYTVA_23973	APOSC_20940, APOSC_00904, APOSC_01065, APOSC_24600, APOSC_16950, APOSC_24646
OG0000461	LYTVA_27812	APOSC_17795, APOSC_01522
OG0000463	LYTVA_20402	APOSC_17973
OG0000463	LYTVA_25915	APOSC_19612, APOSC_07338, APOSC_07339
OG0000463	LYTVA_18875, LYTVA_06079	APOSC_08846
OG0000464	LYTVA_13661	APOSC_04198
OG0000465	LYTVA_30093	APOSC_28989
OG0000465	LYTVA_15105	APOSC_11017
OG0000466	LYTVA_24394	APOSC_27919
OG0000466	LYTVA_11121, LYTVA_13501, LYTVA_19960, LYTVA_10498, LYTVA_26346, LYTVA_17159, LYTVA_23863, LYTVA_26185	APOSC_23086, APOSC_05225, APOSC_02156, APOSC_02661
OG0000466	LYTVA_12998	APOSC_06408
OG0000467	LYTVA_22913	APOSC_08498
OG0000468	LYTVA_29019, LYTVA_11992, LYTVA_25362, LYTVA_17846, LYTVA_25959, LYTVA_07913	APOSC_15884, APOSC_04385, APOSC_04384, APOSC_23794
OG0000468	LYTVA_09600	APOSC_02625
OG0000469	LYTVA_00030	APOSC_06315
OG0000469	LYTVA_28593	APOSC_00048
OG0000470	LYTVA_08829	APOSC_06373
OG0000470	LYTVA_28529	APOSC_13511
OG0000471	LYTVA_13790	APOSC_28784
OG0000472	LYTVA_25455, LYTVA_12793	APOSC_26357, APOSC_27670
OG0000473	LYTVA_18289	APOSC_15594
OG0000473	LYTVA_23971, LYTVA_18560, LYTVA_01735	APOSC_24191, APOSC_14581
OG0000475	LYTVA_01550	APOSC_03227
OG0000476	LYTVA_25122	APOSC_19907
OG0000476	LYTVA_13391	APOSC_05340
OG0000477	LYTVA_20782	APOSC_13603
OG0000479	LYTVA_06137, LYTVA_28172	APOSC_19125
OG0000479	LYTVA_05897	APOSC_05602, APOSC_05603
OG0000480	LYTVA_20914	APOSC_23759
OG0000480	LYTVA_03386, LYTVA_28708, LYTVA_06044	APOSC_15162
OG0000480	LYTVA_27796, LYTVA_11906	APOSC_11842
OG0000481	LYTVA_03656	APOSC_09024
OG0000482	LYTVA_27236	APOSC_27488
OG0000482	LYTVA_29735	APOSC_14643
OG0000483	LYTVA_22644	APOSC_21157, APOSC_11632, APOSC_17821, APOSC_23824, APOSC_04939, APOSC_21129, APOSC_21130
OG0000484	LYTVA_07250	APOSC_17564
OG0000485	LYTVA_18258	APOSC_22490
OG0000486	LYTVA_11725	APOSC_27933
OG0000486	LYTVA_15926	APOSC_14127
OG0000486	LYTVA_17161, LYTVA_29368, LYTVA_28063, LYTVA_14259	APOSC_20131, APOSC_06301, APOSC_18885, APOSC_05208
OG0000487	LYTVA_10942	APOSC_05499, APOSC_00762, APOSC_10037, APOSC_17459
OG0000488	LYTVA_07230	APOSC_04231, APOSC_08193, APOSC_08191
OG0000489	LYTVA_15576	APOSC_01890, APOSC_01889, APOSC_08483
OG0000490	LYTVA_11400	APOSC_08204
OG0000491	LYTVA_10685, LYTVA_06011	APOSC_02630
OG0000494	LYTVA_25114	APOSC_11332, APOSC_16566
OG0000495	LYTVA_25605, LYTVA_24473	APOSC_16006
OG0000495	LYTVA_18087	APOSC_18778
OG0000496	LYTVA_09688	APOSC_19240
OG0000496	LYTVA_20024	APOSC_13732, APOSC_13731
OG0000497	LYTVA_10382	APOSC_11785
OG0000497	LYTVA_04632	APOSC_24966
OG0000498	LYTVA_16978	APOSC_08647
OG0000499	LYTVA_13776	APOSC_13003
OG0000501	LYTVA_29124, LYTVA_18405	APOSC_10072, APOSC_10071, APOSC_10070
OG0000502	LYTVA_05518, LYTVA_05517	APOSC_19306
OG0000503	LYTVA_17922, LYTVA_19324	APOSC_20182, APOSC_01067, APOSC_11052
OG0000504	LYTVA_12798	APOSC_06827
OG0000505	LYTVA_05839	APOSC_03312, APOSC_13727, APOSC_13726
OG0000506	LYTVA_28601	APOSC_08968, APOSC_08970
OG0000508	LYTVA_12099	APOSC_05722
OG0000508	LYTVA_28377	APOSC_10035, APOSC_10034, APOSC_01187
OG0000509	LYTVA_13167	APOSC_20798, APOSC_21566, APOSC_20805, APOSC_04560, APOSC_05509, APOSC_00507
OG0000510	LYTVA_19046, LYTVA_02807	APOSC_13254, APOSC_09949
OG0000510	LYTVA_16080	APOSC_08521
OG0000511	LYTVA_09309, LYTVA_12973, LYTVA_12008	APOSC_04210
OG0000513	LYTVA_03566	APOSC_21188
OG0000515	LYTVA_07120, LYTVA_07117	APOSC_18973, APOSC_22528, APOSC_08425, APOSC_11404, APOSC_03268, APOSC_06129, APOSC_25779, APOSC_03503, APOSC_09118, APOSC_21512, APOSC_13179, APOSC_03267
OG0000515	LYTVA_20113, LYTVA_20114, LYTVA_28123, LYTVA_22248, LYTVA_11079, LYTVA_15154, LYTVA_26737, LYTVA_19505, LYTVA_09455	APOSC_23560, APOSC_23565, APOSC_11787, APOSC_24998
OG0000519	LYTVA_05363, LYTVA_05364	APOSC_08070, APOSC_07952, APOSC_07867, APOSC_26169, APOSC_12522
OG0000519	LYTVA_13323	APOSC_03973
OG0000520	LYTVA_00781	APOSC_12202, APOSC_12203
OG0000520	LYTVA_18628	APOSC_24142, APOSC_24141
OG0000521	LYTVA_05276	APOSC_15611
OG0000521	LYTVA_03547	APOSC_09518
OG0000522	LYTVA_15018, LYTVA_09443	APOSC_19448
OG0000522	LYTVA_24796	APOSC_02708, APOSC_02709
OG0000522	LYTVA_29533, LYTVA_27966	APOSC_19474
OG0000523	LYTVA_00966	APOSC_17136, APOSC_11385
OG0000524	LYTVA_27652	APOSC_03189, APOSC_03192, APOSC_03190, APOSC_03187
OG0000525	LYTVA_27355	APOSC_12074
OG0000525	LYTVA_20949	APOSC_07308
OG0000526	LYTVA_10683, LYTVA_07835	APOSC_03851
OG0000526	LYTVA_10678	APOSC_02116, APOSC_19965
OG0000526	LYTVA_25363	APOSC_12282
OG0000526	LYTVA_25370	APOSC_14973
OG0000528	LYTVA_22002	APOSC_27896, APOSC_27895, APOSC_27894
OG0000528	LYTVA_28244	APOSC_10006
OG0000529	LYTVA_23566	APOSC_19112, APOSC_19113, APOSC_19111
OG0000529	LYTVA_23159	APOSC_23098
OG0000530	LYTVA_01074	APOSC_02543, APOSC_02542, APOSC_23277
OG0000531	LYTVA_06014	APOSC_18649, APOSC_18650, APOSC_18651
OG0000532	LYTVA_08297	APOSC_03161, APOSC_27092
OG0000533	LYTVA_15975, LYTVA_22781	APOSC_09993, APOSC_09995, APOSC_16249, APOSC_21983
OG0000533	LYTVA_06954, LYTVA_21913, LYTVA_17790, LYTVA_21910, LYTVA_04593	APOSC_18676
OG0000534	LYTVA_09901	APOSC_19109
OG0000534	LYTVA_21092	APOSC_19110
OG0000535	LYTVA_16804	APOSC_21669, APOSC_19864, APOSC_19863
OG0000535	LYTVA_27505	APOSC_26268, APOSC_12179
OG0000536	LYTVA_01166, LYTVA_18250, LYTVA_23046, LYTVA_19017, LYTVA_20798, LYTVA_15648	APOSC_04456, APOSC_07228, APOSC_07227, APOSC_02760
OG0000536	LYTVA_10304	APOSC_04844
OG0000537	LYTVA_04641	APOSC_28746
OG0000538	LYTVA_19552	APOSC_00020, APOSC_00021, APOSC_00019
OG0000541	LYTVA_05918	APOSC_12217
OG0000543	LYTVA_18228	APOSC_25818, APOSC_20674, APOSC_11188, APOSC_25817, APOSC_20212
OG0000544	LYTVA_27738	APOSC_22312
OG0000544	LYTVA_03150	APOSC_16943
OG0000544	LYTVA_05338	APOSC_20791, APOSC_15455
OG0000545	LYTVA_08840	APOSC_23063
OG0000546	LYTVA_07647	APOSC_12517
OG0000547	LYTVA_26293, LYTVA_02708	APOSC_18803, APOSC_18802
OG0000548	LYTVA_06015	APOSC_28441
OG0000549	LYTVA_22278	APOSC_04931, APOSC_21216
OG0000550	LYTVA_16411	APOSC_04523
OG0000550	LYTVA_10848	APOSC_26613
OG0000551	LYTVA_09908, LYTVA_12970, LYTVA_25441, LYTVA_01943, LYTVA_20915, LYTVA_09909	APOSC_25334
OG0000552	LYTVA_03254	APOSC_17802
OG0000552	LYTVA_15858	APOSC_24689
OG0000553	LYTVA_09391	APOSC_24201
OG0000554	LYTVA_09845	APOSC_16563
OG0000560	LYTVA_26084	APOSC_00424
OG0000560	LYTVA_16607	APOSC_21581
OG0000560	LYTVA_16609	APOSC_09687, APOSC_24780, APOSC_09685, APOSC_09686
OG0000560	LYTVA_28476	APOSC_27748, APOSC_11056
OG0000560	LYTVA_01495	APOSC_22346
OG0000561	LYTVA_29146	APOSC_03200, APOSC_16141
OG0000562	LYTVA_01419	APOSC_06195
OG0000563	LYTVA_03052	APOSC_04439
OG0000563	LYTVA_07652, LYTVA_11594, LYTVA_14329, LYTVA_18410, LYTVA_14185, LYTVA_14184, LYTVA_03057, LYTVA_03056, LYTVA_01124, LYTVA_21200	APOSC_16157
OG0000564	LYTVA_23030, LYTVA_26193	APOSC_19514
OG0000565	LYTVA_01862, LYTVA_07046, LYTVA_01851, LYTVA_24437, LYTVA_01567	APOSC_17072, APOSC_00334, APOSC_26203, APOSC_28466, APOSC_21207, APOSC_07361
OG0000566	LYTVA_16321	APOSC_11934, APOSC_11935
OG0000566	LYTVA_16285	APOSC_15450
OG0000567	LYTVA_27754	APOSC_14517
OG0000567	LYTVA_12299	APOSC_03648
OG0000567	LYTVA_13542, LYTVA_02323	APOSC_00240
OG0000568	LYTVA_00189, LYTVA_21115, LYTVA_12340	APOSC_14162
OG0000568	LYTVA_10470	APOSC_02674
OG0000568	LYTVA_15169, LYTVA_08231, LYTVA_23287	APOSC_04033, APOSC_04828
OG0000569	LYTVA_21040	APOSC_19992, APOSC_19991
OG0000569	LYTVA_01796	APOSC_15256
OG0000570	LYTVA_13446	APOSC_04408
OG0000570	LYTVA_13447	APOSC_28456
OG0000570	LYTVA_13452, LYTVA_24675	APOSC_22297
OG0000571	LYTVA_07015	APOSC_17119
OG0000571	LYTVA_20884	APOSC_07922, APOSC_04593
OG0000571	LYTVA_23207, LYTVA_10561, LYTVA_15566	APOSC_07161, APOSC_12581, APOSC_02395
OG0000571	LYTVA_29572	APOSC_24350
OG0000573	LYTVA_17570	APOSC_00916
OG0000574	LYTVA_26701	APOSC_08284
OG0000574	LYTVA_10809	APOSC_25605
OG0000575	LYTVA_27938	APOSC_04878, APOSC_04901, APOSC_04877
OG0000576	LYTVA_26208	APOSC_14912, APOSC_14911
OG0000577	LYTVA_02305, LYTVA_28178, LYTVA_22662, LYTVA_02877, LYTVA_15709, LYTVA_27457	APOSC_05295, APOSC_10169, APOSC_05294, APOSC_21965, APOSC_21734, APOSC_15305, APOSC_01945, APOSC_01944
OG0000578	LYTVA_22088	APOSC_19019
OG0000579	LYTVA_05380	APOSC_16538
OG0000580	LYTVA_27127	APOSC_27393
OG0000580	LYTVA_15310	APOSC_10764
OG0000581	LYTVA_01246	APOSC_25720
OG0000581	LYTVA_20217	APOSC_28928
OG0000582	LYTVA_16729	APOSC_19007, APOSC_19006
OG0000583	LYTVA_02410	APOSC_07446, APOSC_07447
OG0000584	LYTVA_24718	APOSC_26093, APOSC_26092
OG0000586	LYTVA_28319	APOSC_22177, APOSC_09041, APOSC_22806
OG0000587	LYTVA_14343, LYTVA_26577	APOSC_07501
OG0000587	LYTVA_09394	APOSC_00084
OG0000588	LYTVA_02313	APOSC_14978
OG0000589	LYTVA_27829	APOSC_07116, APOSC_07115
OG0000590	LYTVA_12360	APOSC_14417
OG0000590	LYTVA_14114	APOSC_05832
OG0000591	LYTVA_18700	APOSC_29125, APOSC_25553
OG0000591	LYTVA_26896	APOSC_18730
OG0000592	LYTVA_06892	APOSC_07367
OG0000594	LYTVA_00318	APOSC_26355
OG0000594	LYTVA_12514	APOSC_27194
OG0000596	LYTVA_07299, LYTVA_06614	APOSC_29167, APOSC_14150
OG0000596	LYTVA_11282, LYTVA_24761, LYTVA_22752	APOSC_15531, APOSC_16391
OG0000596	LYTVA_14015, LYTVA_13352	APOSC_18786
OG0000596	LYTVA_09861	APOSC_07967
OG0000596	LYTVA_09377, LYTVA_23465, LYTVA_27051	APOSC_27159, APOSC_03166
OG0000597	LYTVA_08995, LYTVA_09001	APOSC_09238
OG0000598	LYTVA_23418	APOSC_28327, APOSC_10283, APOSC_07121, APOSC_07120, APOSC_23297
OG0000598	LYTVA_28334	APOSC_22878
OG0000598	LYTVA_25665	APOSC_08206
OG0000599	LYTVA_09713	APOSC_04308
OG0000599	LYTVA_08248	APOSC_15171
OG0000599	LYTVA_29510	APOSC_23592
OG0000599	LYTVA_03733	APOSC_27203
OG0000599	LYTVA_13199	APOSC_00956
OG0000599	LYTVA_10396	APOSC_29075
OG0000600	LYTVA_06939	APOSC_09338
OG0000600	LYTVA_30191	APOSC_04542, APOSC_04543
OG0000601	LYTVA_25885, LYTVA_09449, LYTVA_06884	APOSC_28030, APOSC_28031
OG0000602	LYTVA_06542	APOSC_07302
OG0000602	LYTVA_02334, LYTVA_28424	APOSC_16886
OG0000603	LYTVA_12055	APOSC_11168
OG0000604	LYTVA_15560	APOSC_28930, APOSC_08014, APOSC_08012
OG0000609	LYTVA_12338	APOSC_21629
OG0000609	LYTVA_28306, LYTVA_08875	APOSC_15758
OG0000610	LYTVA_17940	APOSC_23349, APOSC_23350
OG0000611	LYTVA_21486	APOSC_21101
OG0000612	LYTVA_17035	APOSC_01590
OG0000612	LYTVA_18667	APOSC_11557
OG0000613	LYTVA_03372	APOSC_03778
OG0000613	LYTVA_25492	APOSC_26003
OG0000614	LYTVA_22760, LYTVA_07728	APOSC_01606, APOSC_01607
OG0000614	LYTVA_08490	APOSC_29108, APOSC_13391, APOSC_01420, APOSC_13390
OG0000615	LYTVA_29719	APOSC_25509, APOSC_25510, APOSC_25508
OG0000616	LYTVA_22938	APOSC_12590, APOSC_12592, APOSC_12591
OG0000617	LYTVA_12604	APOSC_07631
OG0000617	LYTVA_11479, LYTVA_25974	APOSC_08051, APOSC_14759
OG0000619	LYTVA_00565	APOSC_06768
OG0000621	LYTVA_18297	APOSC_18249
OG0000621	LYTVA_29585, LYTVA_10504	APOSC_21546, APOSC_03045
OG0000621	LYTVA_28525	APOSC_25916
OG0000621	LYTVA_22141	APOSC_08780
OG0000623	LYTVA_05482	APOSC_11408, APOSC_11407
OG0000623	LYTVA_02662	APOSC_25178, APOSC_25179, APOSC_28396
OG0000624	LYTVA_17510	APOSC_18585, APOSC_18584
OG0000624	LYTVA_22160	APOSC_27695
OG0000624	LYTVA_15747	APOSC_23239, APOSC_12046
OG0000625	LYTVA_04065	APOSC_08081, APOSC_09202, APOSC_09203, APOSC_09204
OG0000627	LYTVA_13220	APOSC_21489
OG0000628	LYTVA_13954	APOSC_24447
OG0000628	LYTVA_03881	APOSC_27023, APOSC_27022
OG0000629	LYTVA_20124	APOSC_10100
OG0000629	LYTVA_03778, LYTVA_25763	APOSC_17613
OG0000629	LYTVA_20962, LYTVA_17253	APOSC_14556
OG0000633	LYTVA_19987	APOSC_15409
OG0000633	LYTVA_01457, LYTVA_01459	APOSC_13368
OG0000634	LYTVA_05392, LYTVA_17198	APOSC_15603, APOSC_28004, APOSC_28003, APOSC_15604, APOSC_15606, APOSC_12030, APOSC_15602, APOSC_15605, APOSC_05420
OG0000635	LYTVA_07426	APOSC_15936, APOSC_06479, APOSC_28121
OG0000636	LYTVA_29351	APOSC_09371
OG0000637	LYTVA_13438	APOSC_04395
OG0000638	LYTVA_29372, LYTVA_03530, LYTVA_21743	APOSC_28236, APOSC_03520, APOSC_16392, APOSC_23933, APOSC_00784
OG0000639	LYTVA_07276	APOSC_28763
OG0000639	LYTVA_20363	APOSC_01472
OG0000642	LYTVA_03860, LYTVA_03859	APOSC_28101, APOSC_19716
OG0000642	LYTVA_07734	APOSC_19520, APOSC_21780, APOSC_15545
OG0000645	LYTVA_28374	APOSC_00638
OG0000646	LYTVA_01801, LYTVA_17076	APOSC_25529
OG0000647	LYTVA_09133, LYTVA_17054, LYTVA_07018, LYTVA_08785	APOSC_09611
OG0000648	LYTVA_04746	APOSC_03595, APOSC_17710, APOSC_17709
OG0000648	LYTVA_13183	APOSC_08045
OG0000649	LYTVA_10245	APOSC_23750, APOSC_19161
OG0000650	LYTVA_00920	APOSC_03429
