Orthogroup	LYTVA_ok	STRPU_ok
OG0001168	LYTVA_03414	STRPU_25599
OG0001169	LYTVA_06902	STRPU_09862
OG0001170	LYTVA_06397, LYTVA_13191	STRPU_17744
OG0001171	LYTVA_23053	STRPU_07714
OG0001171	LYTVA_27044	STRPU_07719
OG0001172	LYTVA_22652	STRPU_24079
OG0001172	LYTVA_29661	STRPU_24935
OG0001173	LYTVA_24626	STRPU_23770
OG0001173	LYTVA_03479	STRPU_14224, STRPU_14231
OG0001174	LYTVA_22335	STRPU_00196, STRPU_23083
OG0001175	LYTVA_12386	STRPU_01697, STRPU_02668
OG0001175	LYTVA_24458, LYTVA_20819	STRPU_24799
OG0001175	LYTVA_13142, LYTVA_20054	STRPU_24557
OG0001176	LYTVA_24712, LYTVA_24713	STRPU_04761
OG0001177	LYTVA_26801	STRPU_24518
OG0001177	LYTVA_03786	STRPU_25236
OG0001178	LYTVA_02324	STRPU_01155, STRPU_18301
OG0001178	LYTVA_25867	STRPU_06875
OG0001179	LYTVA_26628	STRPU_26217
OG0001179	LYTVA_09673	STRPU_25325
OG0001180	LYTVA_29218	STRPU_26856
OG0001180	LYTVA_29854	STRPU_27263, STRPU_27280
OG0001180	LYTVA_29850	STRPU_27282, STRPU_27267
OG0001180	LYTVA_29852	STRPU_27266, STRPU_27281
OG0001181	LYTVA_10373	STRPU_02570, STRPU_13125
OG0001182	LYTVA_26540	STRPU_08804
OG0001182	LYTVA_26537	STRPU_18187
OG0001182	LYTVA_12465	STRPU_08660
OG0001182	LYTVA_26539	STRPU_08805
OG0001184	LYTVA_02863, LYTVA_18281	STRPU_19999
OG0001184	LYTVA_26638, LYTVA_24278	STRPU_09552
OG0001185	LYTVA_09656	STRPU_07407
OG0001186	LYTVA_28926	STRPU_26002
OG0001186	LYTVA_01688	STRPU_25391
OG0001187	LYTVA_15913	STRPU_13244
OG0001188	LYTVA_25404	STRPU_21827
OG0001189	LYTVA_03876	STRPU_07209
OG0001190	LYTVA_06830	STRPU_10662
OG0001196	LYTVA_03677	STRPU_03085
OG0001197	LYTVA_08630	STRPU_21581
OG0001198	LYTVA_09572, LYTVA_09571	STRPU_11529
OG0001199	LYTVA_28061	STRPU_17588, STRPU_17562
OG0001199	LYTVA_13204	STRPU_00161
OG0001200	LYTVA_26385	STRPU_21074
OG0001201	LYTVA_16866, LYTVA_02039	STRPU_26014
OG0001202	LYTVA_02469	STRPU_06078
OG0001202	LYTVA_09875	STRPU_06878, STRPU_06879, STRPU_06880
OG0001202	LYTVA_15508	STRPU_24577, STRPU_24578, STRPU_24580, STRPU_24592, STRPU_24581
OG0001202	LYTVA_03546, LYTVA_24829	STRPU_20672
OG0001203	LYTVA_28240	STRPU_03219, STRPU_06188, STRPU_20473
OG0001203	LYTVA_03972	STRPU_20472, STRPU_06213, STRPU_06187, STRPU_06183
OG0001203	LYTVA_29946	STRPU_20471
OG0001204	LYTVA_12790	STRPU_14562
OG0001205	LYTVA_09031	STRPU_05411
OG0001207	LYTVA_05411	STRPU_16506
OG0001207	LYTVA_20519	STRPU_24022
OG0001207	LYTVA_10763	STRPU_02640
OG0001208	LYTVA_13276	STRPU_21909
OG0001210	LYTVA_19275	STRPU_21013
OG0001210	LYTVA_04311	STRPU_11288
OG0001211	LYTVA_22456, LYTVA_02722	STRPU_22086
OG0001212	LYTVA_03375, LYTVA_21023	STRPU_05194
OG0001213	LYTVA_07548, LYTVA_11628	STRPU_09878
OG0001213	LYTVA_18522	STRPU_15274
OG0001215	LYTVA_14835	STRPU_22254
OG0001216	LYTVA_09816	STRPU_10937
OG0001216	LYTVA_23706	STRPU_25702, STRPU_25683
OG0001217	LYTVA_22786	STRPU_16981
OG0001218	LYTVA_26113	STRPU_10657
OG0001219	LYTVA_15579	STRPU_24669
OG0001220	LYTVA_16053	STRPU_15587, STRPU_02219
OG0001220	LYTVA_16343	STRPU_06468
OG0001221	LYTVA_14047	STRPU_25669
OG0001222	LYTVA_02187	STRPU_13517, STRPU_13378, STRPU_13402, STRPU_13504, STRPU_13520
OG0001223	LYTVA_21037	STRPU_26010
OG0001224	LYTVA_18212	STRPU_10670
OG0001225	LYTVA_24620	STRPU_23772
OG0001227	LYTVA_10499	STRPU_17535
OG0001228	LYTVA_00491, LYTVA_28801	STRPU_11831
OG0001228	LYTVA_14232, LYTVA_04886, LYTVA_04885, LYTVA_20311, LYTVA_14233, LYTVA_08610, LYTVA_04883, LYTVA_04884, LYTVA_04888, LYTVA_24406, LYTVA_13844, LYTVA_23888, LYTVA_01102, LYTVA_22707, LYTVA_02433, LYTVA_08602, LYTVA_08603, LYTVA_04887	STRPU_06822
OG0001228	LYTVA_24407, LYTVA_17424, LYTVA_17423, LYTVA_24528	STRPU_06820
OG0001228	LYTVA_27520, LYTVA_05199	STRPU_04375
OG0001228	LYTVA_08889	STRPU_18536
OG0001228	LYTVA_09369	STRPU_12198
OG0001228	LYTVA_05684	STRPU_05513
OG0001228	LYTVA_28986	STRPU_00850
OG0001228	LYTVA_24898, LYTVA_25770	STRPU_08466, STRPU_21402, STRPU_00853, STRPU_14069
OG0001228	LYTVA_00610	STRPU_10468
OG0001228	LYTVA_03284, LYTVA_00608	STRPU_10469, STRPU_10470
OG0001229	LYTVA_17228	STRPU_19320
OG0001229	LYTVA_03710, LYTVA_09027	STRPU_05188, STRPU_09849
OG0001229	LYTVA_21679, LYTVA_22697, LYTVA_20290	STRPU_19505, STRPU_18445, STRPU_15193
OG0001229	LYTVA_03433	STRPU_07530, STRPU_04155, STRPU_05893
OG0001229	LYTVA_08509	STRPU_03505, STRPU_19143, STRPU_22237, STRPU_04129
OG0001230	LYTVA_17571	STRPU_24478
OG0001230	LYTVA_12678	STRPU_24480
OG0001231	LYTVA_07439	STRPU_21203
OG0001232	LYTVA_24297	STRPU_08583, STRPU_00299
OG0001233	LYTVA_06716	STRPU_05206, STRPU_05204, STRPU_23981
OG0001234	LYTVA_27375	STRPU_26230
OG0001236	LYTVA_24738, LYTVA_21569	STRPU_10838, STRPU_10857
OG0001237	LYTVA_26239	STRPU_12648
OG0001237	LYTVA_06734	STRPU_22266
OG0001238	LYTVA_30061	STRPU_01032
OG0001239	LYTVA_29779	STRPU_23628
OG0001240	LYTVA_24587	STRPU_27058
OG0001241	LYTVA_01648	STRPU_07496
OG0001242	LYTVA_24858	STRPU_09071, STRPU_02047, STRPU_02048, STRPU_09072
OG0001242	LYTVA_25798	STRPU_09244
OG0001243	LYTVA_04835	STRPU_22072
OG0001245	LYTVA_16857	STRPU_04810
OG0001246	LYTVA_21025, LYTVA_02567, LYTVA_15140	STRPU_14009
OG0001247	LYTVA_23646	STRPU_22721
OG0001248	LYTVA_00986, LYTVA_16637	STRPU_21972
OG0001249	LYTVA_03472	STRPU_18988
OG0001250	LYTVA_23037	STRPU_08807
OG0001251	LYTVA_12207	STRPU_25431
OG0001252	LYTVA_28229, LYTVA_04840	STRPU_19076
OG0001253	LYTVA_02267	STRPU_23835, STRPU_23873
OG0001254	LYTVA_26444	STRPU_22240
OG0001256	LYTVA_27563	STRPU_18001
OG0001261	LYTVA_10322	STRPU_05296
OG0001262	LYTVA_11634	STRPU_19745
OG0001262	LYTVA_11636, LYTVA_11076	STRPU_19744
OG0001262	LYTVA_09252	STRPU_20298
OG0001263	LYTVA_17717, LYTVA_22972	STRPU_04426
OG0001263	LYTVA_09084	STRPU_03468
OG0001264	LYTVA_07325	STRPU_25388
OG0001265	LYTVA_01165, LYTVA_10555	STRPU_23181, STRPU_23180, STRPU_06483, STRPU_23182, STRPU_06471, STRPU_00151, STRPU_06476, STRPU_26386
OG0001266	LYTVA_19415	STRPU_09623
OG0001266	LYTVA_19851	STRPU_07062
OG0001267	LYTVA_08091	STRPU_04944
OG0001267	LYTVA_09343	STRPU_14642
OG0001268	LYTVA_20779	STRPU_26888
OG0001270	LYTVA_18319	STRPU_08385
OG0001271	LYTVA_09608	STRPU_13643, STRPU_02421
OG0001272	LYTVA_27489	STRPU_15049
OG0001274	LYTVA_02869	STRPU_20009
OG0001275	LYTVA_16368	STRPU_16983
OG0001276	LYTVA_24445	STRPU_05244
OG0001277	LYTVA_01342	STRPU_26594
OG0001277	LYTVA_01349	STRPU_26595
OG0001277	LYTVA_01345	STRPU_26591
OG0001277	LYTVA_01344, LYTVA_09116	STRPU_26592
OG0001277	LYTVA_01343, LYTVA_08685	STRPU_26593
OG0001278	LYTVA_12248	STRPU_24452
OG0001278	LYTVA_16623	STRPU_24453
OG0001278	LYTVA_15868	STRPU_24861
OG0001279	LYTVA_22555	STRPU_20599, STRPU_20598, STRPU_20627
OG0001281	LYTVA_23356	STRPU_12491, STRPU_21186, STRPU_21018
OG0001284	LYTVA_30054	STRPU_00110
OG0001284	LYTVA_01526	STRPU_13473
OG0001284	LYTVA_15592	STRPU_26961
OG0001285	LYTVA_29345	STRPU_09952, STRPU_09975
OG0001286	LYTVA_00885	STRPU_12903
OG0001287	LYTVA_06176	STRPU_05909
OG0001288	LYTVA_10306	STRPU_26804
OG0001289	LYTVA_16137, LYTVA_24768	STRPU_24491
OG0001289	LYTVA_02257	STRPU_11656
OG0001290	LYTVA_13603	STRPU_26728
OG0001291	LYTVA_11712	STRPU_04348
OG0001292	LYTVA_22168	STRPU_13209
OG0001293	LYTVA_07691	STRPU_14547
OG0001294	LYTVA_19271	STRPU_21633
OG0001295	LYTVA_15580	STRPU_21991
OG0001296	LYTVA_20224	STRPU_21312
OG0001297	LYTVA_14610	STRPU_12690
OG0001300	LYTVA_03792	STRPU_00543, STRPU_15986
OG0001301	LYTVA_25190	STRPU_01843, STRPU_12070, STRPU_09046, STRPU_10741
OG0001302	LYTVA_01979, LYTVA_15833	STRPU_18961, STRPU_18975
OG0001302	LYTVA_08998	STRPU_14524
OG0001303	LYTVA_25956, LYTVA_26020	STRPU_16572, STRPU_18203
OG0001303	LYTVA_24258	STRPU_07723
OG0001304	LYTVA_26874	STRPU_26082
OG0001305	LYTVA_15520	STRPU_20309
OG0001306	LYTVA_06210	STRPU_19063
OG0001306	LYTVA_04350	STRPU_20137
OG0001308	LYTVA_06427, LYTVA_08159	STRPU_04711
OG0001309	LYTVA_11009, LYTVA_28629	STRPU_25014
OG0001309	LYTVA_28628	STRPU_25016
OG0001310	LYTVA_08839	STRPU_21314
OG0001310	LYTVA_04185, LYTVA_11415	STRPU_15962, STRPU_00518
OG0001311	LYTVA_28955	STRPU_10949
OG0001311	LYTVA_10099	STRPU_00838, STRPU_14082
OG0001312	LYTVA_06396	STRPU_18010, STRPU_24489, STRPU_17750
OG0001313	LYTVA_18781	STRPU_11221, STRPU_11258, STRPU_11259
OG0001313	LYTVA_25650	STRPU_01542, STRPU_09416
OG0001314	LYTVA_09665	STRPU_17673, STRPU_17675
OG0001314	LYTVA_17554, LYTVA_08218, LYTVA_08220	STRPU_19730
OG0001315	LYTVA_20106	STRPU_10273
OG0001316	LYTVA_13297, LYTVA_13299	STRPU_15726
OG0001317	LYTVA_09521	STRPU_17298, STRPU_17302
OG0001318	LYTVA_16780	STRPU_12148, STRPU_12116
OG0001318	LYTVA_28059	STRPU_17591
OG0001319	LYTVA_24410	STRPU_06818
OG0001320	LYTVA_21775	STRPU_26137, STRPU_26135
OG0001320	LYTVA_09922	STRPU_21063
OG0001322	LYTVA_14240, LYTVA_03712	STRPU_12583
OG0001322	LYTVA_08843	STRPU_21322
OG0001323	LYTVA_00847	STRPU_20541
OG0001324	LYTVA_00291	STRPU_25173
OG0001325	LYTVA_09407	STRPU_04898
OG0001326	LYTVA_02897	STRPU_10219
OG0001327	LYTVA_12279	STRPU_23965, STRPU_23941
OG0001329	LYTVA_29340	STRPU_23801
OG0001330	LYTVA_04759	STRPU_14416, STRPU_14419, STRPU_14445
OG0001331	LYTVA_16616	STRPU_10147, STRPU_10085
OG0001332	LYTVA_11327	STRPU_19162
OG0001332	LYTVA_11322	STRPU_19163
OG0001333	LYTVA_22466	STRPU_12708
OG0001334	LYTVA_21097	STRPU_13981
OG0001334	LYTVA_11765	STRPU_13978
OG0001334	LYTVA_21099	STRPU_13986
OG0001334	LYTVA_23859	STRPU_13221, STRPU_13233, STRPU_13498, STRPU_13501, STRPU_13983
OG0001334	LYTVA_12536	STRPU_13232, STRPU_13219
OG0001334	LYTVA_15544, LYTVA_15545, LYTVA_21207	STRPU_13988, STRPU_13984, STRPU_13974
OG0001334	LYTVA_22770	STRPU_13502
OG0001334	LYTVA_28655	STRPU_13496
OG0001334	LYTVA_00939	STRPU_13234, STRPU_13222
OG0001335	LYTVA_24585	STRPU_26922
OG0001336	LYTVA_29174	STRPU_26669, STRPU_26668
OG0001336	LYTVA_20412, LYTVA_13710	STRPU_24327
OG0001336	LYTVA_27449	STRPU_09894
OG0001336	LYTVA_11447	STRPU_15819
OG0001336	LYTVA_18897	STRPU_16611, STRPU_16574, STRPU_16457, STRPU_16468, STRPU_16448, STRPU_07056, STRPU_16100, STRPU_16613, STRPU_16571, STRPU_16604, STRPU_16551, STRPU_16635, STRPU_16818, STRPU_16817, STRPU_16633, STRPU_16609
OG0001336	LYTVA_12659, LYTVA_01622, LYTVA_04709	STRPU_16813, STRPU_16811, STRPU_16883, STRPU_16835, STRPU_16834, STRPU_16634, STRPU_00497, STRPU_16825, STRPU_16819, STRPU_16575, STRPU_16601, STRPU_15929, STRPU_16821, STRPU_16596, STRPU_16577, STRPU_16589, STRPU_16464, STRPU_16593, STRPU_16612, STRPU_14056, STRPU_16582, STRPU_16882, STRPU_16880, STRPU_16628
OG0001337	LYTVA_28142	STRPU_26821
OG0001339	LYTVA_25825	STRPU_07160, STRPU_07161
OG0001344	LYTVA_02352	STRPU_04822, STRPU_00738
OG0001345	LYTVA_20477	STRPU_23708
OG0001348	LYTVA_22256	STRPU_06494
OG0001349	LYTVA_09588	STRPU_00360, STRPU_11023
OG0001349	LYTVA_22305, LYTVA_27212	STRPU_06149, STRPU_06147
OG0001349	LYTVA_15157	STRPU_06382
OG0001349	LYTVA_06041	STRPU_11314, STRPU_11296
OG0001350	LYTVA_08886	STRPU_00173, STRPU_18483
OG0001350	LYTVA_25134	STRPU_18539
OG0001351	LYTVA_25655	STRPU_05959
OG0001353	LYTVA_10030	STRPU_21554
OG0001353	LYTVA_22573	STRPU_00577, STRPU_07545
OG0001354	LYTVA_28511	STRPU_18322, STRPU_01125
OG0001355	LYTVA_11629	STRPU_09877
OG0001356	LYTVA_28992	STRPU_23614
OG0001357	LYTVA_01328	STRPU_20969
OG0001358	LYTVA_28060	STRPU_17592
OG0001360	LYTVA_28373, LYTVA_27643	STRPU_04909
OG0001361	LYTVA_24814	STRPU_11678
OG0001362	LYTVA_28040	STRPU_08359
OG0001363	LYTVA_09257, LYTVA_18119	STRPU_20296
OG0001364	LYTVA_09892	STRPU_10674, STRPU_00565
OG0001365	LYTVA_24140	STRPU_05636, STRPU_05575, STRPU_05635, STRPU_05634, STRPU_05574
OG0001365	LYTVA_11701, LYTVA_00097	STRPU_22631
OG0001365	LYTVA_24131	STRPU_05637, STRPU_05578
OG0001367	LYTVA_20815	STRPU_24795
OG0001369	LYTVA_05062	STRPU_23738
OG0001370	LYTVA_22074	STRPU_22194
OG0001371	LYTVA_08478	STRPU_08143
OG0001371	LYTVA_25037	STRPU_02082, STRPU_09113
OG0001372	LYTVA_11215	STRPU_19138
OG0001372	LYTVA_06840	STRPU_25409, STRPU_25404
OG0001373	LYTVA_08692	STRPU_08670
OG0001374	LYTVA_02702	STRPU_22804, STRPU_01963
OG0001375	LYTVA_04323	STRPU_07312
OG0001376	LYTVA_29983	STRPU_03703
OG0001377	LYTVA_21846	STRPU_10185
OG0001378	LYTVA_17384	STRPU_09539
OG0001379	LYTVA_28884	STRPU_06776, STRPU_06758
OG0001380	LYTVA_29108	STRPU_05457
OG0001381	LYTVA_20781	STRPU_27171
OG0001382	LYTVA_23629	STRPU_12913, STRPU_12914
OG0001382	LYTVA_06738	STRPU_12915
OG0001383	LYTVA_24693	STRPU_19391
OG0001386	LYTVA_09276	STRPU_25053
OG0001386	LYTVA_15458	STRPU_17223
OG0001387	LYTVA_23743	STRPU_24358
OG0001389	LYTVA_23428	STRPU_05345
OG0001394	LYTVA_27588	STRPU_05211
OG0001395	LYTVA_29626	STRPU_17938
OG0001396	LYTVA_27817, LYTVA_14678	STRPU_22421
OG0001397	LYTVA_19050	STRPU_09545
OG0001397	LYTVA_23784	STRPU_10313
OG0001398	LYTVA_12730, LYTVA_02864	STRPU_20006, STRPU_20005
OG0001398	LYTVA_02865, LYTVA_18283, LYTVA_18282, LYTVA_02862	STRPU_20002, STRPU_20003
OG0001399	LYTVA_11204	STRPU_06787
OG0001399	LYTVA_26875	STRPU_26081
OG0001400	LYTVA_25761	STRPU_01874, STRPU_25189
OG0001401	LYTVA_02911	STRPU_23021, STRPU_00894
OG0001402	LYTVA_01375	STRPU_02223, STRPU_15580
OG0001403	LYTVA_25904	STRPU_14874
OG0001403	LYTVA_16669, LYTVA_07690	STRPU_14258
OG0001404	LYTVA_25793	STRPU_09258
OG0001404	LYTVA_03852	STRPU_10986, STRPU_00324
OG0001405	LYTVA_11923	STRPU_25512
OG0001405	LYTVA_13898	STRPU_02778
OG0001406	LYTVA_02505	STRPU_06123
OG0001409	LYTVA_11490	STRPU_03382
OG0001410	LYTVA_26149	STRPU_05515
OG0001412	LYTVA_29467	STRPU_09369
OG0001413	LYTVA_22106	STRPU_14983, STRPU_14952
OG0001414	LYTVA_18745	STRPU_21522
OG0001414	LYTVA_15413	STRPU_10366
OG0001415	LYTVA_04754	STRPU_14239
OG0001415	LYTVA_19006	STRPU_06372, STRPU_06371
OG0001415	LYTVA_27686	STRPU_06373
OG0001416	LYTVA_10946	STRPU_10614
OG0001417	LYTVA_21364	STRPU_24125, STRPU_24112, STRPU_24123, STRPU_24122
OG0001417	LYTVA_15358	STRPU_26260
OG0001418	LYTVA_00553	STRPU_01132, STRPU_01131, STRPU_18315
OG0001420	LYTVA_11976	STRPU_20535
OG0001421	LYTVA_26131	STRPU_20976
OG0001422	LYTVA_28672	STRPU_17021
OG0001423	LYTVA_12091, LYTVA_28484	STRPU_20339
OG0001424	LYTVA_01086	STRPU_22200
OG0001424	LYTVA_05792	STRPU_24308
OG0001425	LYTVA_20870	STRPU_15993
OG0001426	LYTVA_13737	STRPU_10439
OG0001427	LYTVA_08328	STRPU_07408
OG0001428	LYTVA_04004	STRPU_11278, STRPU_11240
OG0001429	LYTVA_15257, LYTVA_27578	STRPU_17524
OG0001430	LYTVA_05538	STRPU_21288
OG0001431	LYTVA_23169	STRPU_22263
OG0001432	LYTVA_06531	STRPU_16417, STRPU_00133, STRPU_16416
OG0001432	LYTVA_06533	STRPU_16413
OG0001435	LYTVA_03335	STRPU_11334, STRPU_11181
OG0001435	LYTVA_03333	STRPU_11332
OG0001436	LYTVA_23400	STRPU_24142
OG0001437	LYTVA_02456	STRPU_25775, STRPU_25792
OG0001439	LYTVA_23481	STRPU_03360, STRPU_03364
OG0001439	LYTVA_23479	STRPU_03366, STRPU_03358, STRPU_03361, STRPU_03367
OG0001440	LYTVA_21865	STRPU_25215
OG0001440	LYTVA_11891	STRPU_25642
OG0001440	LYTVA_17468	STRPU_25888
OG0001442	LYTVA_10451	STRPU_17892
OG0001443	LYTVA_06370	STRPU_17712, STRPU_04573, STRPU_04574, STRPU_19570, STRPU_24973, STRPU_13136, STRPU_18349, STRPU_23223, STRPU_03299
OG0001443	LYTVA_17702	STRPU_15925, STRPU_00494
OG0001443	LYTVA_23392, LYTVA_17662	STRPU_25600, STRPU_06800
OG0001443	LYTVA_19141	STRPU_07602, STRPU_09027, STRPU_09016, STRPU_19520
OG0001443	LYTVA_17947, LYTVA_27180	STRPU_15378, STRPU_09017
OG0001444	LYTVA_00095, LYTVA_06686	STRPU_27310, STRPU_11730
OG0001444	LYTVA_18469	STRPU_08365
OG0001445	LYTVA_06306	STRPU_16668, STRPU_16697
OG0001446	LYTVA_05089	STRPU_15539, STRPU_15538, STRPU_23259
OG0001446	LYTVA_00329	STRPU_23309, STRPU_23307
OG0001447	LYTVA_08300	STRPU_20657, STRPU_20658
OG0001448	LYTVA_21434	STRPU_11358
OG0001448	LYTVA_04273	STRPU_11357
OG0001448	LYTVA_05084	STRPU_23143, STRPU_23144
OG0001449	LYTVA_26829	STRPU_07648
OG0001449	LYTVA_26490	STRPU_25089
OG0001450	LYTVA_11115	STRPU_23594
OG0001451	LYTVA_28152	STRPU_14371
OG0001451	LYTVA_15293, LYTVA_15292	STRPU_17131
OG0001452	LYTVA_07052	STRPU_26368
OG0001453	LYTVA_25332	STRPU_24736, STRPU_08563, STRPU_24734
OG0001454	LYTVA_12706	STRPU_05150, STRPU_05074
OG0001455	LYTVA_29635	STRPU_18159
OG0001456	LYTVA_29753	STRPU_27191, STRPU_27192, STRPU_27208
OG0001457	LYTVA_23311	STRPU_07098
OG0001459	LYTVA_03447	STRPU_12776, STRPU_02363
OG0001460	LYTVA_05188	STRPU_06222, STRPU_06201
OG0001460	LYTVA_25220	STRPU_04118
OG0001461	LYTVA_20044	STRPU_23343
OG0001462	LYTVA_08777	STRPU_21227
OG0001462	LYTVA_08776	STRPU_21225
OG0001463	LYTVA_02407	STRPU_25835
OG0001463	LYTVA_02045	STRPU_25655
OG0001464	LYTVA_00287	STRPU_25177
OG0001465	LYTVA_26108	STRPU_11188
OG0001466	LYTVA_06219, LYTVA_06226	STRPU_04674
OG0001467	LYTVA_13981	STRPU_19577
OG0001467	LYTVA_22531	STRPU_05130, STRPU_05054
OG0001468	LYTVA_26492	STRPU_25091
OG0001469	LYTVA_18384	STRPU_10391
OG0001469	LYTVA_06202, LYTVA_27897	STRPU_17509
OG0001469	LYTVA_08369	STRPU_17361, STRPU_17345
OG0001470	LYTVA_05300	STRPU_02226, STRPU_15577
OG0001471	LYTVA_29023	STRPU_15869, STRPU_15821, STRPU_15822, STRPU_15823, STRPU_15870
OG0001471	LYTVA_02825, LYTVA_27002	STRPU_13019
OG0001472	LYTVA_00674, LYTVA_18392	STRPU_25563, STRPU_00832
OG0001473	LYTVA_28916	STRPU_08372
OG0001473	LYTVA_21049	STRPU_08878, STRPU_00943
OG0001473	LYTVA_07126	STRPU_19186, STRPU_19185
OG0001473	LYTVA_23712	STRPU_00942, STRPU_08879
OG0001474	LYTVA_10100	STRPU_13493
OG0001474	LYTVA_01292	STRPU_08774
OG0001475	LYTVA_29057	STRPU_11303, STRPU_11319
OG0001475	LYTVA_24837	STRPU_11092
OG0001476	LYTVA_11849	STRPU_17798
OG0001477	LYTVA_10845	STRPU_08542, STRPU_08540, STRPU_08539
OG0001477	LYTVA_20891	STRPU_08541
OG0001478	LYTVA_27270, LYTVA_05260	STRPU_21182
OG0001478	LYTVA_16139, LYTVA_02086	STRPU_09284
OG0001479	LYTVA_06390	STRPU_19441
OG0001480	LYTVA_01988	STRPU_24164
OG0001481	LYTVA_06316	STRPU_20432
OG0001482	LYTVA_01060	STRPU_14389
OG0001483	LYTVA_17264, LYTVA_12883	STRPU_14650
OG0001483	LYTVA_11203	STRPU_06785
OG0001484	LYTVA_19019	STRPU_13892
OG0001484	LYTVA_27048	STRPU_23212, STRPU_23225
OG0001485	LYTVA_14466, LYTVA_27906	STRPU_26365
OG0001486	LYTVA_00800	STRPU_11997, STRPU_01663
OG0001488	LYTVA_03629	STRPU_13616
OG0001488	LYTVA_25849	STRPU_13615, STRPU_02447
OG0001489	LYTVA_29241	STRPU_18782
OG0001490	LYTVA_21998	STRPU_20507
OG0001491	LYTVA_29652	STRPU_09125
OG0001492	LYTVA_23916	STRPU_14187
OG0001493	LYTVA_27653	STRPU_04271
OG0001493	LYTVA_18578	STRPU_11257, STRPU_12294
OG0001495	LYTVA_19058	STRPU_23172
OG0001496	LYTVA_02996	STRPU_09305
OG0001496	LYTVA_00598	STRPU_09648, STRPU_09646
OG0001500	LYTVA_09855	STRPU_06633
OG0001501	LYTVA_20209	STRPU_21031
OG0001502	LYTVA_00394	STRPU_08256
OG0001503	LYTVA_26157	STRPU_26383
OG0001503	LYTVA_21678	STRPU_08277
OG0001504	LYTVA_08379	STRPU_00235, STRPU_25977
OG0001504	LYTVA_08381	STRPU_00231, STRPU_25973
OG0001506	LYTVA_24167	STRPU_11331
OG0001507	LYTVA_01453	STRPU_21330
OG0001508	LYTVA_06099	STRPU_12972
OG0001509	LYTVA_07640	STRPU_06444
OG0001510	LYTVA_28716	STRPU_19269
OG0001511	LYTVA_02740	STRPU_06130
OG0001513	LYTVA_00022	STRPU_23242
OG0001514	LYTVA_16526	STRPU_10431
OG0001515	LYTVA_24782, LYTVA_03977	STRPU_15320
OG0001516	LYTVA_25941	STRPU_18551
OG0001517	LYTVA_12522	STRPU_19850, STRPU_23529
OG0001518	LYTVA_16808	STRPU_07114
OG0001519	LYTVA_24034	STRPU_27135
OG0001520	LYTVA_23857	STRPU_24561
OG0001521	LYTVA_13872	STRPU_26866
OG0001522	LYTVA_27748	STRPU_20946
OG0001522	LYTVA_05588, LYTVA_28109	STRPU_03073
OG0001523	LYTVA_15884	STRPU_12314
OG0001524	LYTVA_17084	STRPU_10326
OG0001524	LYTVA_25311	STRPU_25252
OG0001525	LYTVA_27481	STRPU_15039, STRPU_15040, STRPU_15037
OG0001526	LYTVA_26761, LYTVA_03589	STRPU_20380
OG0001527	LYTVA_20326	STRPU_14392
OG0001528	LYTVA_29398	STRPU_10769
OG0001529	LYTVA_05701	STRPU_13250
OG0001530	LYTVA_19256	STRPU_04902
OG0001531	LYTVA_20110	STRPU_10272
OG0001532	LYTVA_28949	STRPU_10950
OG0001533	LYTVA_13013	STRPU_24952
OG0001534	LYTVA_02078	STRPU_08319
OG0001535	LYTVA_06338	STRPU_10709
OG0001535	LYTVA_25537	STRPU_10729
OG0001535	LYTVA_23918	STRPU_14185
OG0001535	LYTVA_03715	STRPU_04804, STRPU_04797
OG0001535	LYTVA_02160	STRPU_07202, STRPU_26626, STRPU_26627
OG0001536	LYTVA_08488	STRPU_21047
OG0001538	LYTVA_03571	STRPU_12441
OG0001538	LYTVA_23544	STRPU_12432
OG0001545	LYTVA_21798	STRPU_27363
OG0001546	LYTVA_27645, LYTVA_19517	STRPU_20460
OG0001548	LYTVA_13287, LYTVA_01570, LYTVA_15807, LYTVA_12151, LYTVA_05620, LYTVA_12723, LYTVA_14554, LYTVA_01710, LYTVA_22660, LYTVA_00882, LYTVA_03864, LYTVA_06302	STRPU_03439
OG0001549	LYTVA_03281	STRPU_24400
OG0001550	LYTVA_01107	STRPU_21280
OG0001550	LYTVA_29943	STRPU_20475
OG0001551	LYTVA_06090	STRPU_21860, STRPU_21899, STRPU_21891
OG0001552	LYTVA_02937	STRPU_22979
OG0001553	LYTVA_29518	STRPU_04052
OG0001554	LYTVA_00642	STRPU_02015, STRPU_16951
OG0001555	LYTVA_02091	STRPU_06430
OG0001555	LYTVA_12326	STRPU_06393, STRPU_06683
OG0001556	LYTVA_26855	STRPU_20697
OG0001557	LYTVA_30232	STRPU_12321
OG0001557	LYTVA_23103	STRPU_23129
OG0001558	LYTVA_06196	STRPU_20040
OG0001559	LYTVA_27028	STRPU_21439
OG0001560	LYTVA_18843	STRPU_22041
OG0001561	LYTVA_04106, LYTVA_00921	STRPU_22097
OG0001562	LYTVA_19682	STRPU_10858, STRPU_10839
OG0001563	LYTVA_18255	STRPU_13288
OG0001563	LYTVA_29179, LYTVA_21711	STRPU_13360
OG0001564	LYTVA_04654	STRPU_06537
OG0001564	LYTVA_21130	STRPU_06563
OG0001565	LYTVA_00224, LYTVA_00227	STRPU_03587, STRPU_03523, STRPU_03586
OG0001566	LYTVA_01152	STRPU_17707
OG0001567	LYTVA_24465	STRPU_24800
