Orthogroup	LYTVA_ok	HELIO_ok
OG0001227	LYTVA_10499	HELIO_03789
OG0001228	LYTVA_00491, LYTVA_28801	HELIO_10637
OG0001228	LYTVA_15902	HELIO_01997
OG0001228	LYTVA_09369	HELIO_05737
OG0001228	LYTVA_05684	HELIO_00449
OG0001228	LYTVA_28986, LYTVA_24898, LYTVA_25770	HELIO_05512
OG0001228	LYTVA_00610, LYTVA_03284, LYTVA_00608	HELIO_04803
OG0001229	LYTVA_21679, LYTVA_22697, LYTVA_20290	HELIO_05930
OG0001229	LYTVA_08509	HELIO_04145
OG0001230	LYTVA_17571	HELIO_06157
OG0001231	LYTVA_07439	HELIO_02150
OG0001232	LYTVA_24297	HELIO_07324
OG0001233	LYTVA_06716	HELIO_05738
OG0001234	LYTVA_27375	HELIO_07394
OG0001235	LYTVA_09457, LYTVA_22126, LYTVA_21631, LYTVA_21516	HELIO_04539
OG0001236	LYTVA_24738, LYTVA_21569	HELIO_09754
OG0001237	LYTVA_26239	HELIO_09190
OG0001237	LYTVA_06734	HELIO_06015
OG0001239	LYTVA_29779	HELIO_10768
OG0001240	LYTVA_24587	HELIO_05508
OG0001241	LYTVA_01648	HELIO_03226
OG0001242	LYTVA_24858	HELIO_06262
OG0001243	LYTVA_04835	HELIO_09478
OG0001245	LYTVA_16857	HELIO_09453
OG0001246	LYTVA_21025, LYTVA_02567, LYTVA_15140	HELIO_03726
OG0001246	LYTVA_06598	HELIO_03727
OG0001247	LYTVA_23646	HELIO_00879
OG0001248	LYTVA_00986, LYTVA_16637	HELIO_05974
OG0001250	LYTVA_23037	HELIO_01985
OG0001251	LYTVA_12207	HELIO_03697
OG0001252	LYTVA_28229, LYTVA_04840	HELIO_06077
OG0001253	LYTVA_02267	HELIO_12144
OG0001254	LYTVA_26444	HELIO_05460
OG0001256	LYTVA_27563	HELIO_03181
OG0001261	LYTVA_10322	HELIO_03943
OG0001262	LYTVA_11634	HELIO_07069
OG0001262	LYTVA_11636, LYTVA_11076	HELIO_09573
OG0001262	LYTVA_09252	HELIO_00924
OG0001263	LYTVA_17717, LYTVA_22972	HELIO_01885
OG0001263	LYTVA_09084	HELIO_04331
OG0001264	LYTVA_07325	HELIO_12570
OG0001265	LYTVA_01165, LYTVA_10555	HELIO_00578
OG0001266	LYTVA_19415	HELIO_03369
OG0001266	LYTVA_19851	HELIO_01463
OG0001267	LYTVA_08091	HELIO_05562
OG0001267	LYTVA_09343	HELIO_09471
OG0001268	LYTVA_20779	HELIO_07801
OG0001270	LYTVA_18319	HELIO_02804
OG0001271	LYTVA_09608	HELIO_11242
OG0001272	LYTVA_27489	HELIO_01808
OG0001274	LYTVA_02869	HELIO_06326
OG0001275	LYTVA_16368	HELIO_04684, HELIO_02615
OG0001275	LYTVA_15957	HELIO_03038
OG0001276	LYTVA_24445	HELIO_11104
OG0001277	LYTVA_01342	HELIO_11303
OG0001277	LYTVA_01349	HELIO_05345
OG0001277	LYTVA_01345	HELIO_05307
OG0001277	LYTVA_01343	HELIO_03274
OG0001277	LYTVA_08685	HELIO_02113
OG0001278	LYTVA_12248	HELIO_10541
OG0001278	LYTVA_16623	HELIO_03037
OG0001278	LYTVA_15868	HELIO_09526
OG0001279	LYTVA_22555	HELIO_12791
OG0001281	LYTVA_23356	HELIO_06990
OG0001284	LYTVA_30054, LYTVA_01526	HELIO_06649
OG0001284	LYTVA_15592	HELIO_03045
OG0001285	LYTVA_29345	HELIO_05581
OG0001286	LYTVA_00885	HELIO_12601
OG0001288	LYTVA_10306	HELIO_10795
OG0001289	LYTVA_16137, LYTVA_24768	HELIO_12067
OG0001289	LYTVA_02257	HELIO_10917
OG0001290	LYTVA_13603	HELIO_11508
OG0001291	LYTVA_11712	HELIO_10055
OG0001292	LYTVA_22168	HELIO_11499
OG0001293	LYTVA_07691	HELIO_07956
OG0001294	LYTVA_19271	HELIO_08951
OG0001295	LYTVA_15580	HELIO_12648
OG0001296	LYTVA_20224	HELIO_12075
OG0001297	LYTVA_14610	HELIO_05910
OG0001300	LYTVA_05607, LYTVA_03792	HELIO_09555
OG0001302	LYTVA_01979, LYTVA_15833	HELIO_02616
OG0001302	LYTVA_08998	HELIO_08651
OG0001303	LYTVA_25956, LYTVA_26020, LYTVA_24258	HELIO_05449
OG0001304	LYTVA_26874	HELIO_08289
OG0001305	LYTVA_15520	HELIO_07982
OG0001306	LYTVA_06210	HELIO_11276
OG0001306	LYTVA_04350	HELIO_02369
OG0001308	LYTVA_08159	HELIO_12210
OG0001309	LYTVA_11009, LYTVA_28629	HELIO_06983
OG0001310	LYTVA_08839	HELIO_02438
OG0001310	LYTVA_04185, LYTVA_11415	HELIO_09331
OG0001311	LYTVA_28955	HELIO_02223
OG0001311	LYTVA_10099	HELIO_00805
OG0001312	LYTVA_06396	HELIO_11963
OG0001313	LYTVA_25650	HELIO_11988
OG0001314	LYTVA_09665	HELIO_05745
OG0001314	LYTVA_17554, LYTVA_08218, LYTVA_08220	HELIO_06186
OG0001315	LYTVA_20106	HELIO_06768
OG0001316	LYTVA_13297, LYTVA_13299	HELIO_08864
OG0001317	LYTVA_09521	HELIO_08319
OG0001318	LYTVA_16780	HELIO_01897
OG0001318	LYTVA_28059	HELIO_00651
OG0001319	LYTVA_24410	HELIO_09125
OG0001320	LYTVA_21775	HELIO_07097
OG0001320	LYTVA_09922	HELIO_01606
OG0001322	LYTVA_14240, LYTVA_03712	HELIO_12344
OG0001322	LYTVA_08843	HELIO_07391
OG0001323	LYTVA_00847	HELIO_04274
OG0001324	LYTVA_00291	HELIO_11046
OG0001325	LYTVA_09407	HELIO_02148
OG0001326	LYTVA_02897	HELIO_01722
OG0001327	LYTVA_12279	HELIO_03453
OG0001329	LYTVA_29340	HELIO_12348
OG0001330	LYTVA_04759	HELIO_07773
OG0001331	LYTVA_16616	HELIO_10456
OG0001333	LYTVA_22466	HELIO_07137
OG0001334	LYTVA_12536	HELIO_10039
OG0001334	LYTVA_00939	HELIO_08980
OG0001335	LYTVA_24585	HELIO_09999
OG0001337	LYTVA_28142	HELIO_12764
OG0001339	LYTVA_25825	HELIO_08381
OG0001343	LYTVA_11093, LYTVA_11760, LYTVA_27004	HELIO_10099
OG0001343	LYTVA_27138	HELIO_04553
OG0001344	LYTVA_02352	HELIO_02566
OG0001345	LYTVA_20477	HELIO_00586
OG0001348	LYTVA_22256	HELIO_05226
OG0001349	LYTVA_22305, LYTVA_27212, LYTVA_15157	HELIO_05986
OG0001350	LYTVA_08886	HELIO_03259
OG0001351	LYTVA_25655	HELIO_09749
OG0001353	LYTVA_10030	HELIO_03307
OG0001353	LYTVA_22573	HELIO_07889
OG0001354	LYTVA_28511	HELIO_01003
OG0001355	LYTVA_11629	HELIO_05179
OG0001356	LYTVA_28992	HELIO_09355
OG0001357	LYTVA_01328	HELIO_07642
OG0001358	LYTVA_28060	HELIO_04483
OG0001360	LYTVA_28373, LYTVA_27643	HELIO_12349
OG0001361	LYTVA_24814	HELIO_12234
OG0001362	LYTVA_10356	HELIO_09855
OG0001363	LYTVA_09257, LYTVA_18119	HELIO_03084
OG0001364	LYTVA_09892	HELIO_01884
OG0001365	LYTVA_11701, LYTVA_00097	HELIO_08493
OG0001365	LYTVA_24131	HELIO_12193
OG0001367	LYTVA_20815	HELIO_12197
OG0001369	LYTVA_05062	HELIO_00430
OG0001370	LYTVA_22074	HELIO_08459
OG0001371	LYTVA_08478	HELIO_02393
OG0001371	LYTVA_25037	HELIO_07671
OG0001372	LYTVA_11215	HELIO_07415
OG0001372	LYTVA_06840	HELIO_09833, HELIO_00197
OG0001373	LYTVA_08692	HELIO_06748
OG0001374	LYTVA_02702	HELIO_10870
OG0001375	LYTVA_04323	HELIO_04841
OG0001376	LYTVA_29983	HELIO_12299
OG0001377	LYTVA_21846	HELIO_10836
OG0001378	LYTVA_17384	HELIO_02964
OG0001379	LYTVA_28884	HELIO_04200
OG0001380	LYTVA_29108	HELIO_01850
OG0001381	LYTVA_20781	HELIO_03557
OG0001382	LYTVA_06738	HELIO_05363
OG0001383	LYTVA_24693	HELIO_09985
OG0001386	LYTVA_15458	HELIO_05955
OG0001387	LYTVA_23743	HELIO_07037
OG0001389	LYTVA_23428	HELIO_06611
OG0001394	LYTVA_27588	HELIO_10885
OG0001395	LYTVA_29626	HELIO_02673
OG0001396	LYTVA_27817, LYTVA_14678	HELIO_00889
OG0001397	LYTVA_19050	HELIO_01273
OG0001397	LYTVA_23784	HELIO_04122
OG0001398	LYTVA_12730, LYTVA_02864	HELIO_00222
OG0001399	LYTVA_11204	HELIO_05014
OG0001399	LYTVA_26875	HELIO_08757
OG0001400	LYTVA_25761	HELIO_09621
OG0001401	LYTVA_02911	HELIO_10489
OG0001402	LYTVA_01375	HELIO_06192
OG0001403	LYTVA_25904	HELIO_08199
OG0001403	LYTVA_16669, LYTVA_07690	HELIO_07385
OG0001404	LYTVA_25793	HELIO_08622
OG0001404	LYTVA_03852	HELIO_06483
OG0001405	LYTVA_11923	HELIO_01612
OG0001405	LYTVA_13898	HELIO_02155
OG0001406	LYTVA_02505	HELIO_05795
OG0001409	LYTVA_11490	HELIO_05260
OG0001410	LYTVA_26149	HELIO_07114
OG0001412	LYTVA_29467	HELIO_06209
OG0001413	LYTVA_22106	HELIO_11436
OG0001414	LYTVA_18745	HELIO_00902
OG0001414	LYTVA_15413	HELIO_00745
OG0001415	LYTVA_04754	HELIO_07046
OG0001415	LYTVA_27686	HELIO_06445
OG0001416	LYTVA_10946	HELIO_08511
OG0001417	LYTVA_21364	HELIO_07751
OG0001417	LYTVA_15358	HELIO_00311
OG0001418	LYTVA_00553	HELIO_09143
OG0001420	LYTVA_11976	HELIO_10002
OG0001421	LYTVA_26131	HELIO_02587
OG0001422	LYTVA_28672	HELIO_00344
OG0001423	LYTVA_12091, LYTVA_28484	HELIO_03132
OG0001424	LYTVA_01086	HELIO_00747
OG0001424	LYTVA_05792	HELIO_01935
OG0001425	LYTVA_20870	HELIO_01653
OG0001426	LYTVA_13737	HELIO_02149
OG0001428	LYTVA_04004	HELIO_11579
OG0001429	LYTVA_15257	HELIO_04397
OG0001430	LYTVA_05538	HELIO_08384
OG0001431	LYTVA_23169	HELIO_00600
OG0001432	LYTVA_06531	HELIO_11010
OG0001432	LYTVA_06533	HELIO_11878
OG0001434	LYTVA_11544	HELIO_10029
OG0001435	LYTVA_03334, LYTVA_02236	HELIO_11808
OG0001435	LYTVA_03333	HELIO_11809
OG0001436	LYTVA_23400	HELIO_09777
OG0001437	LYTVA_02456	HELIO_04743
OG0001439	LYTVA_23479	HELIO_02716
OG0001440	LYTVA_21865, LYTVA_11891, LYTVA_17468	HELIO_03196
OG0001442	LYTVA_10451	HELIO_02245
OG0001445	LYTVA_06306	HELIO_12183
OG0001446	LYTVA_05089, LYTVA_00329	HELIO_05230
OG0001447	LYTVA_08300	HELIO_04829
OG0001448	LYTVA_21434, LYTVA_04273	HELIO_02926
OG0001449	LYTVA_26829	HELIO_03720
OG0001449	LYTVA_26490	HELIO_09662
OG0001450	LYTVA_11115	HELIO_10816
OG0001451	LYTVA_15293, LYTVA_15292	HELIO_05972
OG0001452	LYTVA_07052	HELIO_09077, HELIO_09076
OG0001453	LYTVA_25332	HELIO_11229, HELIO_03802, HELIO_09980
OG0001454	LYTVA_12706	HELIO_04552
OG0001455	LYTVA_29635	HELIO_05822
OG0001456	LYTVA_29753	HELIO_09922
OG0001457	LYTVA_23311	HELIO_08835
OG0001459	LYTVA_03447	HELIO_08961
OG0001460	LYTVA_05188	HELIO_01716
OG0001460	LYTVA_25220	HELIO_12669
OG0001461	LYTVA_20044	HELIO_04207
OG0001462	LYTVA_08776	HELIO_04329
OG0001462	LYTVA_05319	HELIO_03160
OG0001463	LYTVA_02407	HELIO_02919
OG0001463	LYTVA_02045	HELIO_06206
OG0001464	LYTVA_00287	HELIO_00437
OG0001465	LYTVA_26108	HELIO_09508
OG0001466	LYTVA_06219, LYTVA_06226	HELIO_00231
OG0001467	LYTVA_13981	HELIO_11527
OG0001467	LYTVA_22531	HELIO_06233
OG0001468	LYTVA_26492	HELIO_09103
OG0001469	LYTVA_18384	HELIO_10093
OG0001469	LYTVA_08369	HELIO_12462
OG0001470	LYTVA_05300	HELIO_04948
OG0001470	LYTVA_16206	HELIO_03568
OG0001471	LYTVA_29023	HELIO_02669
OG0001472	LYTVA_00674, LYTVA_18392	HELIO_09162
OG0001473	LYTVA_07126	HELIO_06355
OG0001473	LYTVA_23712	HELIO_01429
OG0001474	LYTVA_10100	HELIO_08603
OG0001474	LYTVA_01292	HELIO_05046
OG0001475	LYTVA_29057	HELIO_12116
OG0001475	LYTVA_24837	HELIO_06079
OG0001476	LYTVA_11849	HELIO_08408
OG0001477	LYTVA_10845	HELIO_11351
OG0001478	LYTVA_27270, LYTVA_05260	HELIO_10243
OG0001479	LYTVA_06390	HELIO_00677
OG0001480	LYTVA_01988	HELIO_03092
OG0001481	LYTVA_06316	HELIO_06832
OG0001482	LYTVA_01060	HELIO_08972
OG0001483	LYTVA_11203	HELIO_02368
OG0001484	LYTVA_19019, LYTVA_27048	HELIO_03855
OG0001485	LYTVA_14466, LYTVA_27906	HELIO_08845
OG0001486	LYTVA_00800	HELIO_11744
OG0001488	LYTVA_03629	HELIO_10288
OG0001488	LYTVA_25849	HELIO_06877, HELIO_00238
OG0001489	LYTVA_29241	HELIO_12039
OG0001490	LYTVA_21998	HELIO_10701
OG0001491	LYTVA_29652	HELIO_08105
OG0001492	LYTVA_23916	HELIO_09966
OG0001493	LYTVA_27653	HELIO_12365
OG0001495	LYTVA_19058	HELIO_09225
OG0001496	LYTVA_02996	HELIO_06643
OG0001496	LYTVA_00598	HELIO_07757
OG0001500	LYTVA_09855	HELIO_03279
OG0001501	LYTVA_20209	HELIO_09204
OG0001502	LYTVA_00394	HELIO_00925
OG0001503	LYTVA_26157	HELIO_00871
OG0001503	LYTVA_21678	HELIO_00967
OG0001504	LYTVA_08379	HELIO_02828
OG0001504	LYTVA_08381	HELIO_12551
OG0001506	LYTVA_24167	HELIO_05280, HELIO_08428
OG0001507	LYTVA_01453	HELIO_11605
OG0001508	LYTVA_06099	HELIO_05840
OG0001509	LYTVA_07640	HELIO_11798
OG0001510	LYTVA_28716	HELIO_10061
OG0001511	LYTVA_02740	HELIO_10472
OG0001513	LYTVA_00022	HELIO_12676, HELIO_12677
OG0001514	LYTVA_16526	HELIO_10777
OG0001515	LYTVA_24782, LYTVA_03977	HELIO_11317
OG0001516	LYTVA_25941	HELIO_05144
OG0001517	LYTVA_12522	HELIO_02409
OG0001518	LYTVA_16808	HELIO_03202
OG0001519	LYTVA_24034	HELIO_09436
OG0001520	LYTVA_23857	HELIO_10408
OG0001521	LYTVA_13872	HELIO_00932
OG0001522	LYTVA_27748	HELIO_00391
OG0001522	LYTVA_05588, LYTVA_28109	HELIO_11736
OG0001523	LYTVA_15884	HELIO_04060
OG0001524	LYTVA_17084	HELIO_05163
OG0001524	LYTVA_25311	HELIO_01459
OG0001525	LYTVA_27481	HELIO_07734
OG0001526	LYTVA_26761, LYTVA_03589	HELIO_03062
OG0001527	LYTVA_20326	HELIO_04544
OG0001528	LYTVA_29398	HELIO_02093
OG0001529	LYTVA_05701	HELIO_08747
OG0001530	LYTVA_19256	HELIO_09208
OG0001531	LYTVA_20110	HELIO_03563
OG0001532	LYTVA_28949	HELIO_07182
OG0001533	LYTVA_13013	HELIO_12019
OG0001534	LYTVA_02078	HELIO_02863
OG0001535	LYTVA_06338, LYTVA_25537	HELIO_07262
OG0001535	LYTVA_02160	HELIO_00763
OG0001536	LYTVA_08488	HELIO_00034
OG0001538	LYTVA_03571	HELIO_05127
OG0001545	LYTVA_21798	HELIO_02222
OG0001546	LYTVA_27645, LYTVA_19517	HELIO_10092
OG0001549	LYTVA_03281	HELIO_10410
OG0001550	LYTVA_01107	HELIO_04550
OG0001550	LYTVA_29943	HELIO_08048
OG0001551	LYTVA_06090	HELIO_02886
OG0001552	LYTVA_02937	HELIO_00983
OG0001553	LYTVA_29518	HELIO_04975
OG0001554	LYTVA_00642	HELIO_02815
OG0001555	LYTVA_02091	HELIO_01524
OG0001555	LYTVA_12326	HELIO_06994
OG0001556	LYTVA_26855	HELIO_02204
OG0001557	LYTVA_30232	HELIO_05083
OG0001557	LYTVA_23103	HELIO_06596
OG0001558	LYTVA_06196	HELIO_02760
OG0001559	LYTVA_27028	HELIO_06123
OG0001561	LYTVA_04106, LYTVA_00921	HELIO_08393
OG0001562	LYTVA_19682	HELIO_06572
OG0001563	LYTVA_18255, LYTVA_29179, LYTVA_21711	HELIO_06516
OG0001564	LYTVA_04654, LYTVA_21130	HELIO_01962
OG0001565	LYTVA_00224, LYTVA_00227	HELIO_12328
OG0001566	LYTVA_01152	HELIO_11200, HELIO_02258
OG0001567	LYTVA_26978	HELIO_06880
OG0001568	LYTVA_29892	HELIO_05132
OG0001569	LYTVA_20543	HELIO_09196
OG0001570	LYTVA_25305	HELIO_02540
OG0001571	LYTVA_29985, LYTVA_27391	HELIO_00290
OG0001572	LYTVA_17414	HELIO_04693
OG0001573	LYTVA_09972	HELIO_02265
OG0001574	LYTVA_26697	HELIO_05607
OG0001575	LYTVA_02269	HELIO_03584
OG0001575	LYTVA_24682, LYTVA_05900	HELIO_05293
OG0001576	LYTVA_04399	HELIO_11858
OG0001577	LYTVA_07449	HELIO_03678
OG0001578	LYTVA_07447	HELIO_08790, HELIO_08789
OG0001581	LYTVA_03103	HELIO_05221, HELIO_07860
OG0001582	LYTVA_05770	HELIO_04387
OG0001583	LYTVA_00600	HELIO_12114
OG0001584	LYTVA_16613	HELIO_10513, HELIO_05589
OG0001588	LYTVA_10633	HELIO_02213
OG0001588	LYTVA_06381	HELIO_09335
OG0001589	LYTVA_18831, LYTVA_18102	HELIO_12278
OG0001590	LYTVA_06446	HELIO_11606
OG0001590	LYTVA_02727	HELIO_02516
OG0001591	LYTVA_07139	HELIO_11360
OG0001592	LYTVA_02711	HELIO_10882
OG0001595	LYTVA_25300	HELIO_03439
OG0001596	LYTVA_22375	HELIO_12698
OG0001599	LYTVA_27246	HELIO_02009
OG0001600	LYTVA_19566	HELIO_00399
OG0001602	LYTVA_21752, LYTVA_21749, LYTVA_20714	HELIO_08752, HELIO_08751, HELIO_08750, HELIO_08749
OG0001603	LYTVA_09954	HELIO_09786
OG0001603	LYTVA_25121, LYTVA_29742	HELIO_02249
OG0001604	LYTVA_01583	HELIO_12168
OG0001605	LYTVA_28463	HELIO_09701
OG0001605	LYTVA_28464, LYTVA_27230	HELIO_00110
OG0001606	LYTVA_00126	HELIO_11612
OG0001608	LYTVA_12204	HELIO_09014, HELIO_09013
OG0001609	LYTVA_06544	HELIO_04479
OG0001609	LYTVA_05376	HELIO_00769
OG0001610	LYTVA_15773	HELIO_06066
OG0001611	LYTVA_24498	HELIO_10992
OG0001612	LYTVA_09143	HELIO_09022
OG0001614	LYTVA_00842, LYTVA_23993	HELIO_09695
OG0001614	LYTVA_08406	HELIO_09277
OG0001615	LYTVA_29681, LYTVA_02240	HELIO_04146
OG0001617	LYTVA_01260	HELIO_06430
OG0001617	LYTVA_18507	HELIO_03713
OG0001618	LYTVA_06344	HELIO_07548
OG0001618	LYTVA_26374, LYTVA_11924	HELIO_07443
OG0001618	LYTVA_02148	HELIO_11414
OG0001618	LYTVA_23466	HELIO_05008
OG0001619	LYTVA_03084	HELIO_07067
OG0001621	LYTVA_26251	HELIO_05621, HELIO_05048
OG0001622	LYTVA_12311	HELIO_02684
OG0001623	LYTVA_25555	HELIO_12088
OG0001625	LYTVA_17649	HELIO_03741
OG0001626	LYTVA_16212	HELIO_03887
OG0001627	LYTVA_11632	HELIO_03358
OG0001627	LYTVA_28854, LYTVA_17633	HELIO_11162
OG0001628	LYTVA_06351	HELIO_11311
OG0001628	LYTVA_06949	HELIO_03654
OG0001629	LYTVA_14133	HELIO_11337
OG0001630	LYTVA_23156	HELIO_11857
OG0001632	LYTVA_24677	HELIO_03908
OG0001633	LYTVA_15148	HELIO_09239
OG0001633	LYTVA_21365	HELIO_08917
OG0001634	LYTVA_20717	HELIO_00787
OG0001635	LYTVA_01903	HELIO_00639
OG0001636	LYTVA_07956	HELIO_06373
OG0001638	LYTVA_23923, LYTVA_15599, LYTVA_03528	HELIO_10751
OG0001639	LYTVA_12301	HELIO_03546
OG0001640	LYTVA_20285	HELIO_12233
OG0001642	LYTVA_25401	HELIO_00859, HELIO_00858
OG0001643	LYTVA_10368	HELIO_03459
OG0001644	LYTVA_08193	HELIO_10610
OG0001649	LYTVA_12486	HELIO_09135
OG0001652	LYTVA_22143	HELIO_06903
OG0001653	LYTVA_15506	HELIO_02536
OG0001654	LYTVA_27565	HELIO_00734, HELIO_02525
OG0001655	LYTVA_29262	HELIO_08331
OG0001656	LYTVA_20250	HELIO_09773
OG0001657	LYTVA_24520	HELIO_09713
OG0001658	LYTVA_29002	HELIO_10076
OG0001659	LYTVA_27573	HELIO_01989
OG0001660	LYTVA_26564	HELIO_04664
OG0001661	LYTVA_05769	HELIO_12135
OG0001661	LYTVA_11532	HELIO_07195
OG0001662	LYTVA_14369	HELIO_07941
OG0001662	LYTVA_15998	HELIO_12598
OG0001663	LYTVA_27998	HELIO_06205, HELIO_04184
OG0001664	LYTVA_21479	HELIO_08200
OG0001665	LYTVA_04604	HELIO_08876
OG0001665	LYTVA_23642	HELIO_01144
OG0001666	LYTVA_03347	HELIO_07524
OG0001666	LYTVA_19306, LYTVA_17592, LYTVA_28821, LYTVA_28823	HELIO_03742
OG0001667	LYTVA_07623, LYTVA_22490	HELIO_04686, HELIO_06712
OG0001668	LYTVA_02299	HELIO_03082
OG0001670	LYTVA_23966	HELIO_10177
OG0001670	LYTVA_11070, LYTVA_15894	HELIO_03065
OG0001671	LYTVA_25749	HELIO_08248
OG0001671	LYTVA_19064	HELIO_08266
OG0001672	LYTVA_03348	HELIO_11405
OG0001673	LYTVA_21841	HELIO_05452
OG0001674	LYTVA_15682	HELIO_12593
OG0001675	LYTVA_09242	HELIO_05454
OG0001676	LYTVA_20615	HELIO_09572
OG0001676	LYTVA_04952	HELIO_09106
OG0001677	LYTVA_22014	HELIO_10400
OG0001678	LYTVA_28376	HELIO_09807
OG0001678	LYTVA_03369, LYTVA_14932	HELIO_09288
OG0001679	LYTVA_17378	HELIO_08774
OG0001679	LYTVA_03795	HELIO_10789
OG0001679	LYTVA_21415, LYTVA_21417	HELIO_00740
OG0001680	LYTVA_06347	HELIO_00317
OG0001681	LYTVA_10261	HELIO_06634
OG0001681	LYTVA_19898, LYTVA_25961	HELIO_12298
OG0001681	LYTVA_24687	HELIO_05401
OG0001682	LYTVA_08761	HELIO_05018
OG0001683	LYTVA_21742	HELIO_10892
OG0001685	LYTVA_01904	HELIO_02127
OG0001687	LYTVA_22058	HELIO_06212
OG0001688	LYTVA_10321	HELIO_04799
OG0001689	LYTVA_20550	HELIO_03264
OG0001689	LYTVA_05698	HELIO_04701
OG0001690	LYTVA_10997	HELIO_12652
OG0001690	LYTVA_28589	HELIO_07206
OG0001691	LYTVA_29941	HELIO_03141
OG0001692	LYTVA_03559	HELIO_03302
OG0001693	LYTVA_27901	HELIO_01536
OG0001693	LYTVA_27900	HELIO_01082
OG0001693	LYTVA_19948	HELIO_05406
OG0001693	LYTVA_19947	HELIO_00833
OG0001694	LYTVA_29879	HELIO_05253
OG0001696	LYTVA_22806	HELIO_02613
OG0001703	LYTVA_28859	HELIO_06858
OG0001703	LYTVA_21915	HELIO_02242
OG0001704	LYTVA_03750, LYTVA_28208	HELIO_11078
OG0001706	LYTVA_16433	HELIO_03225
OG0001707	LYTVA_02742	HELIO_04517
OG0001708	LYTVA_08755	HELIO_01586
OG0001709	LYTVA_16435	HELIO_12693
OG0001711	LYTVA_23582	HELIO_09636
OG0001712	LYTVA_21581	HELIO_09358, HELIO_09359
OG0001713	LYTVA_19902	HELIO_10733
OG0001714	LYTVA_26980	HELIO_10062
OG0001715	LYTVA_14578, LYTVA_16937	HELIO_11827
OG0001716	LYTVA_17365, LYTVA_27036	HELIO_07127
OG0001718	LYTVA_06728	HELIO_08374
OG0001719	LYTVA_27320	HELIO_08265
OG0001719	LYTVA_14630	HELIO_09477
OG0001719	LYTVA_18251	HELIO_06608, HELIO_06011
OG0001720	LYTVA_14326	HELIO_01666
OG0001721	LYTVA_12881	HELIO_04710
OG0001722	LYTVA_16083	HELIO_03016
OG0001723	LYTVA_03137	HELIO_03904
OG0001724	LYTVA_08423	HELIO_09512
OG0001725	LYTVA_14811	HELIO_04079
OG0001725	LYTVA_05220	HELIO_11065
OG0001726	LYTVA_04764	HELIO_12477
OG0001726	LYTVA_24972	HELIO_10937
OG0001727	LYTVA_24852	HELIO_00379
OG0001728	LYTVA_14622	HELIO_06859
OG0001729	LYTVA_28021	HELIO_07800
OG0001730	LYTVA_03839	HELIO_09660
OG0001731	LYTVA_09912	HELIO_04109
OG0001732	LYTVA_22231	HELIO_08312
OG0001733	LYTVA_14522, LYTVA_09132	HELIO_06708, HELIO_05078
OG0001734	LYTVA_28271	HELIO_09373, HELIO_10503
OG0001734	LYTVA_02792	HELIO_04822
OG0001735	LYTVA_17512	HELIO_08576
OG0001736	LYTVA_17235	HELIO_04175
OG0001738	LYTVA_14239, LYTVA_03711	HELIO_00898
OG0001739	LYTVA_10491	HELIO_08138
OG0001740	LYTVA_07618	HELIO_05162
OG0001740	LYTVA_17839, LYTVA_21620	HELIO_06383
OG0001741	LYTVA_06817	HELIO_09141
OG0001742	LYTVA_18769, LYTVA_27381	HELIO_03873
OG0001743	LYTVA_09129	HELIO_12557
OG0001744	LYTVA_05535	HELIO_00852
OG0001746	LYTVA_21735	HELIO_10565
OG0001749	LYTVA_27870	HELIO_08042
OG0001750	LYTVA_17680	HELIO_09724
OG0001751	LYTVA_26605	HELIO_11274
OG0001752	LYTVA_14709	HELIO_07873
OG0001754	LYTVA_06403	HELIO_12416
OG0001755	LYTVA_17842	HELIO_08464
OG0001756	LYTVA_10472, LYTVA_10467	HELIO_00970
OG0001756	LYTVA_03013	HELIO_03773
OG0001757	LYTVA_12754	HELIO_06531
OG0001758	LYTVA_05094, LYTVA_13988	HELIO_11236
OG0001758	LYTVA_04758	HELIO_11503
OG0001758	LYTVA_05284	HELIO_11718
OG0001760	LYTVA_24245	HELIO_10686
OG0001762	LYTVA_14246, LYTVA_08286	HELIO_06894
OG0001762	LYTVA_22576, LYTVA_11610	HELIO_04667
OG0001768	LYTVA_02674	HELIO_00339
OG0001769	LYTVA_02387	HELIO_00478
OG0001769	LYTVA_30216	HELIO_05705
OG0001770	LYTVA_06471	HELIO_10082
OG0001772	LYTVA_23524, LYTVA_22204	HELIO_01523
OG0001774	LYTVA_28479	HELIO_04350
OG0001775	LYTVA_06438, LYTVA_21968	HELIO_07189
OG0001776	LYTVA_23761	HELIO_07496
OG0001777	LYTVA_09967	HELIO_09390
OG0001777	LYTVA_15642	HELIO_04368
OG0001777	LYTVA_26359	HELIO_00426
OG0001779	LYTVA_23354, LYTVA_18503	HELIO_06492
OG0001779	LYTVA_10614	HELIO_05156
OG0001780	LYTVA_17770	HELIO_10081
OG0001781	LYTVA_04782	HELIO_09978
OG0001781	LYTVA_08353	HELIO_01738
OG0001782	LYTVA_16503	HELIO_11232
OG0001782	LYTVA_03019	HELIO_12571
OG0001783	LYTVA_26895	HELIO_02058
OG0001785	LYTVA_20637	HELIO_04363
OG0001786	LYTVA_12060	HELIO_11267
OG0001787	LYTVA_09866, LYTVA_22457	HELIO_11607
OG0001788	LYTVA_10345, LYTVA_10346	HELIO_03507
OG0001789	LYTVA_15527	HELIO_10048
OG0001789	LYTVA_15528	HELIO_10049
OG0001790	LYTVA_00675	HELIO_00309
