Orthogroup	LYTVA_ok	BRALA
OG0000404	LYTVA_12143	BRALA30787, BRALA33638
OG0000405	LYTVA_02873	BRALA21721
OG0000409	LYTVA_04867, LYTVA_17260, LYTVA_24503	BRALA28218
OG0000409	LYTVA_29459	BRALA16408
OG0000410	LYTVA_05604, LYTVA_08927	BRALA09729, BRALA30152, BRALA31379, BRALA17875
OG0000411	LYTVA_28501	BRALA33932, BRALA34958
OG0000412	LYTVA_01548, LYTVA_08305	BRALA00561
OG0000412	LYTVA_13235	BRALA01758, BRALA10138
OG0000413	LYTVA_30013	BRALA21468
OG0000413	LYTVA_27164	BRALA06166
OG0000415	LYTVA_15027	BRALA21989, BRALA33643, BRALA12432, BRALA21986, BRALA21988, BRALA33092, BRALA03189
OG0000416	LYTVA_23067	BRALA02826
OG0000417	LYTVA_13119, LYTVA_09421, LYTVA_01195, LYTVA_22673	BRALA30440, BRALA27708
OG0000418	LYTVA_02710, LYTVA_00368	BRALA13974, BRALA30254, BRALA08626, BRALA32687, BRALA30082
OG0000418	LYTVA_17238, LYTVA_03418, LYTVA_06581, LYTVA_03367, LYTVA_03365, LYTVA_25323, LYTVA_19554	BRALA08703, BRALA12105, BRALA30120, BRALA15439, BRALA21558, BRALA33313, BRALA27958, BRALA01943
OG0000419	LYTVA_16286	BRALA30844
OG0000420	LYTVA_08019, LYTVA_16847	BRALA13074, BRALA05449, BRALA13072, BRALA13076, BRALA13077, BRALA13078
OG0000420	LYTVA_24513, LYTVA_18312, LYTVA_26593, LYTVA_25540	BRALA13075, BRALA04225
OG0000422	LYTVA_06865	BRALA16622
OG0000423	LYTVA_23378, LYTVA_08113, LYTVA_26187, LYTVA_26186, LYTVA_22550, LYTVA_07454, LYTVA_01172	BRALA05057
OG0000424	LYTVA_23549, LYTVA_05964	BRALA08803
OG0000425	LYTVA_01661, LYTVA_16295	BRALA24699
OG0000426	LYTVA_02723	BRALA13863
OG0000427	LYTVA_16595	BRALA09830
OG0000427	LYTVA_19896	BRALA26779, BRALA26782, BRALA26781, BRALA26778, BRALA26788
OG0000429	LYTVA_08351	BRALA31849
OG0000430	LYTVA_02945, LYTVA_20340	BRALA23824
OG0000431	LYTVA_04640	BRALA13675
OG0000432	LYTVA_08315	BRALA18991
OG0000432	LYTVA_02449	BRALA09358, BRALA20322
OG0000433	LYTVA_26219	BRALA23044
OG0000433	LYTVA_06955	BRALA19035
OG0000434	LYTVA_01609	BRALA01801
OG0000434	LYTVA_12787, LYTVA_04901	BRALA04475, BRALA20379
OG0000435	LYTVA_27506	BRALA00145, BRALA13279
OG0000441	LYTVA_19832	BRALA05386
OG0000442	LYTVA_03518	BRALA23798
OG0000442	LYTVA_02198	BRALA25405, BRALA33737
OG0000442	LYTVA_11814, LYTVA_13337	BRALA30174
OG0000443	LYTVA_07561	BRALA14524
OG0000444	LYTVA_22417, LYTVA_07815	BRALA29773
OG0000444	LYTVA_19323	BRALA07745
OG0000446	LYTVA_02398, LYTVA_06665	BRALA02260
OG0000446	LYTVA_14389	BRALA34886
OG0000447	LYTVA_12231	BRALA30761
OG0000448	LYTVA_02468	BRALA12672, BRALA12692
OG0000450	LYTVA_17101	BRALA29697
OG0000452	LYTVA_06720, LYTVA_26610	BRALA17205, BRALA01805, BRALA17207, BRALA30524, BRALA31741, BRALA10768
OG0000453	LYTVA_08205, LYTVA_27618, LYTVA_26520, LYTVA_16783	BRALA02457, BRALA14623, BRALA04109, BRALA28906, BRALA28062, BRALA23580, BRALA19233, BRALA24206, BRALA24207
OG0000456	LYTVA_14366	BRALA30394, BRALA28489
OG0000456	LYTVA_27347	BRALA27951
OG0000456	LYTVA_22448, LYTVA_26391	BRALA30241, BRALA31700
OG0000457	LYTVA_29764	BRALA31550, BRALA07318, BRALA30141, BRALA26521, BRALA31330
OG0000458	LYTVA_22216	BRALA27731
OG0000458	LYTVA_26424, LYTVA_26419, LYTVA_22737, LYTVA_26418, LYTVA_22736	BRALA08331, BRALA08332, BRALA23783
OG0000459	LYTVA_12100, LYTVA_05682, LYTVA_22767, LYTVA_10243, LYTVA_25855	BRALA15317, BRALA32904, BRALA09210, BRALA32905, BRALA32906
OG0000460	LYTVA_15963	BRALA28315
OG0000461	LYTVA_27812	BRALA10740
OG0000463	LYTVA_18875, LYTVA_06079	BRALA16614, BRALA34631
OG0000465	LYTVA_30093	BRALA17892
OG0000465	LYTVA_15105	BRALA15766
OG0000466	LYTVA_11121, LYTVA_13501, LYTVA_19960, LYTVA_10498, LYTVA_26346, LYTVA_17159, LYTVA_23863, LYTVA_26185	BRALA25737, BRALA15112, BRALA23392
OG0000466	LYTVA_12998	BRALA18219, BRALA08090, BRALA23477, BRALA06102
OG0000467	LYTVA_22913	BRALA17998
OG0000468	LYTVA_17846, LYTVA_25959, LYTVA_07913	BRALA16180, BRALA28186, BRALA18298, BRALA18299, BRALA18302, BRALA18300
OG0000468	LYTVA_09600	BRALA11917
OG0000469	LYTVA_00030	BRALA35215, BRALA33439
OG0000469	LYTVA_28593	BRALA16555
OG0000470	LYTVA_08829, LYTVA_28529	BRALA24698
OG0000471	LYTVA_13790	BRALA25247, BRALA25253, BRALA25252
OG0000471	LYTVA_16071	BRALA15053
OG0000472	LYTVA_25455, LYTVA_12793	BRALA30097, BRALA25492, BRALA23375
OG0000474	LYTVA_27814	BRALA10584
OG0000475	LYTVA_01550	BRALA33310
OG0000476	LYTVA_25122	BRALA20616
OG0000476	LYTVA_13391	BRALA14616, BRALA14614, BRALA14617
OG0000477	LYTVA_20782	BRALA32650, BRALA33142
OG0000478	LYTVA_03492, LYTVA_19338	BRALA14184
OG0000479	LYTVA_06137, LYTVA_28172	BRALA33937, BRALA19002
OG0000479	LYTVA_05897	BRALA33783
OG0000480	LYTVA_27796, LYTVA_11906	BRALA30132, BRALA35901
OG0000480	LYTVA_02506	BRALA28328
OG0000480	LYTVA_19363	BRALA28329
OG0000481	LYTVA_03656	BRALA10023
OG0000482	LYTVA_19516	BRALA35197
OG0000482	LYTVA_27236, LYTVA_29735	BRALA29577
OG0000483	LYTVA_22644	BRALA12721, BRALA23498, BRALA16347, BRALA25062, BRALA30635, BRALA26053, BRALA27493, BRALA30962, BRALA28006, BRALA28002, BRALA28394, BRALA28250, BRALA23332, BRALA32403, BRALA31892, BRALA23338, BRALA27180, BRALA31159, BRALA32534, BRALA21545, BRALA19789, BRALA30330, BRALA20943, BRALA21546, BRALA26366, BRALA19869, BRALA19842, BRALA13223, BRALA23505, BRALA30955, BRALA23331
OG0000484	LYTVA_07250	BRALA34077
OG0000485	LYTVA_18258	BRALA07325
OG0000486	LYTVA_11725, LYTVA_25120, LYTVA_29743, LYTVA_02899	BRALA01376, BRALA02955, BRALA02954, BRALA02956, BRALA19977
OG0000486	LYTVA_15926, LYTVA_17161, LYTVA_29368, LYTVA_28063, LYTVA_14259	BRALA04760, BRALA04761, BRALA03985
OG0000487	LYTVA_29860	BRALA22509
OG0000487	LYTVA_10942	BRALA28599, BRALA25400, BRALA25401, BRALA28602
OG0000488	LYTVA_07230	BRALA07851
OG0000491	LYTVA_10685, LYTVA_06011	BRALA11888
OG0000494	LYTVA_25114, LYTVA_11583	BRALA14931
OG0000496	LYTVA_09688	BRALA07013
OG0000496	LYTVA_20024	BRALA17609, BRALA17616, BRALA17614
OG0000497	LYTVA_10382	BRALA07740
OG0000497	LYTVA_04632	BRALA17523
OG0000498	LYTVA_16978	BRALA29437
OG0000499	LYTVA_13776	BRALA24404
OG0000501	LYTVA_10687, LYTVA_29124, LYTVA_18405	BRALA16551, BRALA16552
OG0000502	LYTVA_28086	BRALA11723
OG0000502	LYTVA_05518, LYTVA_05517	BRALA26866, BRALA26862, BRALA21072, BRALA33849, BRALA21061, BRALA21106, BRALA30987, BRALA21091, BRALA20484, BRALA21081, BRALA21108, BRALA11573, BRALA11575
OG0000503	LYTVA_17922, LYTVA_19324	BRALA07482, BRALA23827
OG0000503	LYTVA_12188	BRALA20618
OG0000504	LYTVA_12298, LYTVA_20673	BRALA21735
OG0000505	LYTVA_05839	BRALA07980
OG0000506	LYTVA_28601	BRALA05807
OG0000508	LYTVA_12099	BRALA17016
OG0000508	LYTVA_28377	BRALA31119
OG0000509	LYTVA_13167	BRALA35203, BRALA35796, BRALA04568
OG0000510	LYTVA_19046, LYTVA_02807, LYTVA_16080	BRALA00432
OG0000511	LYTVA_09309	BRALA35374, BRALA33126
OG0000511	LYTVA_12973	BRALA09344
OG0000511	LYTVA_12008	BRALA33387, BRALA34529, BRALA35005
OG0000513	LYTVA_03566	BRALA06842
OG0000514	LYTVA_15398	BRALA19477
OG0000515	LYTVA_07120, LYTVA_07117, LYTVA_20113, LYTVA_20114, LYTVA_28123, LYTVA_22248, LYTVA_11079, LYTVA_15154, LYTVA_26737, LYTVA_19505, LYTVA_09455	BRALA07345
OG0000519	LYTVA_06076, LYTVA_05363, LYTVA_05364, LYTVA_13323	BRALA25441, BRALA22160
OG0000520	LYTVA_00781	BRALA19387
OG0000520	LYTVA_18628	BRALA23459
OG0000521	LYTVA_05276	BRALA18650
OG0000525	LYTVA_27355	BRALA20630
OG0000525	LYTVA_20949	BRALA13036, BRALA13035
OG0000526	LYTVA_10683, LYTVA_07835, LYTVA_10678, LYTVA_25363, LYTVA_25370	BRALA18190, BRALA08755, BRALA18192, BRALA16238, BRALA16318, BRALA23607, BRALA30521, BRALA08217, BRALA12537, BRALA00644, BRALA18595, BRALA00628, BRALA00629, BRALA00489, BRALA12135, BRALA08760, BRALA16233, BRALA27381, BRALA01561, BRALA18594, BRALA23606, BRALA34347
OG0000527	LYTVA_20562	BRALA12888
OG0000528	LYTVA_25533	BRALA08668
OG0000528	LYTVA_22002	BRALA13353
OG0000529	LYTVA_23159	BRALA17267
OG0000529	LYTVA_04442	BRALA21823
OG0000530	LYTVA_01074	BRALA27713
OG0000532	LYTVA_08297	BRALA13752
OG0000533	LYTVA_15975, LYTVA_22781	BRALA29896, BRALA29895
OG0000533	LYTVA_06954, LYTVA_21913, LYTVA_17790, LYTVA_21910, LYTVA_04593	BRALA09268, BRALA09267
OG0000534	LYTVA_09901	BRALA15529
OG0000535	LYTVA_16804, LYTVA_27505	BRALA25267
OG0000536	LYTVA_01166, LYTVA_18250, LYTVA_23046, LYTVA_19017, LYTVA_20798, LYTVA_15648, LYTVA_11860, LYTVA_10304	BRALA20347, BRALA20349, BRALA20350
OG0000537	LYTVA_04641	BRALA22102, BRALA13070, BRALA00495, BRALA21371, BRALA15959, BRALA11325, BRALA11365, BRALA29365, BRALA04214, BRALA04213, BRALA04212, BRALA13679
OG0000541	LYTVA_05918, LYTVA_02348, LYTVA_27871, LYTVA_27866, LYTVA_17147, LYTVA_17155, LYTVA_02676, LYTVA_02467, LYTVA_20959, LYTVA_20964, LYTVA_20517	BRALA08736, BRALA08734, BRALA08735, BRALA02104, BRALA08740
OG0000542	LYTVA_16634	BRALA00596
OG0000543	LYTVA_18228	BRALA35766, BRALA06541, BRALA13031, BRALA33831, BRALA28513, BRALA02174, BRALA29702, BRALA13248, BRALA34746, BRALA26759, BRALA33833, BRALA07612, BRALA20419, BRALA11200, BRALA31547, BRALA26997, BRALA23939, BRALA28542, BRALA23636, BRALA28395, BRALA31640, BRALA31650, BRALA32482, BRALA27224, BRALA13596, BRALA18008, BRALA01896, BRALA20141, BRALA33435, BRALA32172, BRALA30924, BRALA33436, BRALA30547, BRALA30250, BRALA24933, BRALA13597, BRALA28840, BRALA06661, BRALA20718, BRALA17989, BRALA26714, BRALA28735, BRALA08180, BRALA10892, BRALA16682, BRALA32520, BRALA27225, BRALA03261
OG0000544	LYTVA_27738	BRALA19421
OG0000544	LYTVA_03150	BRALA34642
OG0000544	LYTVA_05338	BRALA03994
OG0000545	LYTVA_08840	BRALA22583
OG0000547	LYTVA_26293, LYTVA_02708	BRALA04398, BRALA15378
OG0000548	LYTVA_06015	BRALA22718
OG0000549	LYTVA_22278	BRALA01654
OG0000549	LYTVA_02950, LYTVA_20710, LYTVA_27983	BRALA24295, BRALA03880
OG0000550	LYTVA_10848, LYTVA_27069	BRALA04930, BRALA04919
OG0000551	LYTVA_09908, LYTVA_12970, LYTVA_25441, LYTVA_01943, LYTVA_20915, LYTVA_09909	BRALA20243, BRALA20242, BRALA03802, BRALA20241, BRALA03089
OG0000552	LYTVA_15858	BRALA31577
OG0000553	LYTVA_09391	BRALA16722, BRALA35015
OG0000555	LYTVA_01537, LYTVA_11829, LYTVA_11830, LYTVA_27810, LYTVA_25801	BRALA03368, BRALA29607, BRALA27162
OG0000560	LYTVA_16607, LYTVA_16609, LYTVA_20278	BRALA21205
OG0000560	LYTVA_01495	BRALA19574
OG0000561	LYTVA_29146	BRALA17425
OG0000562	LYTVA_01419	BRALA15030
OG0000563	LYTVA_08446, LYTVA_08447, LYTVA_00186	BRALA08933, BRALA08932
OG0000564	LYTVA_23030, LYTVA_26193	BRALA34864, BRALA30531, BRALA33010
OG0000565	LYTVA_24437, LYTVA_01567	BRALA22484, BRALA12049, BRALA05112, BRALA08442, BRALA04573, BRALA04975
OG0000566	LYTVA_16285	BRALA26624
OG0000567	LYTVA_13542, LYTVA_02323	BRALA01129, BRALA24836
OG0000568	LYTVA_11453, LYTVA_13867, LYTVA_30078, LYTVA_16349, LYTVA_11590, LYTVA_16464, LYTVA_21663, LYTVA_22572, LYTVA_00796, LYTVA_28780, LYTVA_10470	BRALA29552
OG0000568	LYTVA_18230, LYTVA_23300, LYTVA_00088	BRALA28281, BRALA30413, BRALA26780, BRALA30414, BRALA26220, BRALA26316, BRALA32086
OG0000569	LYTVA_23831, LYTVA_08037, LYTVA_27627, LYTVA_09118, LYTVA_20786, LYTVA_21040, LYTVA_01796	BRALA17565, BRALA10221, BRALA00073, BRALA00621, BRALA17656
OG0000570	LYTVA_13446, LYTVA_13448, LYTVA_13447	BRALA12710
OG0000571	LYTVA_20884, LYTVA_03425	BRALA26064
OG0000571	LYTVA_23207, LYTVA_10561, LYTVA_15566	BRALA31528, BRALA01347
OG0000573	LYTVA_17570	BRALA33118
OG0000574	LYTVA_26701	BRALA35830
OG0000574	LYTVA_10809	BRALA10469
OG0000575	LYTVA_27938	BRALA17689
OG0000576	LYTVA_26208	BRALA00313, BRALA00312
OG0000577	LYTVA_22658, LYTVA_13716, LYTVA_02305, LYTVA_28178, LYTVA_22662, LYTVA_02877, LYTVA_15709, LYTVA_27457, LYTVA_27340, LYTVA_20686, LYTVA_16878	BRALA09153, BRALA09151, BRALA09152
OG0000578	LYTVA_22088	BRALA30383
OG0000580	LYTVA_27127, LYTVA_01329, LYTVA_15310	BRALA26260
OG0000580	LYTVA_17855, LYTVA_06002	BRALA02419
OG0000581	LYTVA_01246	BRALA25966
OG0000581	LYTVA_20217	BRALA25968
OG0000581	LYTVA_20223	BRALA25970
OG0000582	LYTVA_16729	BRALA24843
OG0000583	LYTVA_02410	BRALA23003, BRALA19696, BRALA24380
OG0000585	LYTVA_24374	BRALA20335
OG0000587	LYTVA_14343, LYTVA_26577	BRALA05810
OG0000587	LYTVA_09394	BRALA15179
OG0000588	LYTVA_02313	BRALA00972
OG0000589	LYTVA_27829	BRALA33101, BRALA29679
OG0000590	LYTVA_12360	BRALA07082
OG0000590	LYTVA_14114	BRALA16075, BRALA31942
OG0000591	LYTVA_18700	BRALA25344
OG0000592	LYTVA_06892	BRALA22980
OG0000597	LYTVA_08995, LYTVA_09001	BRALA07224
OG0000598	LYTVA_23418, LYTVA_28334, LYTVA_25665	BRALA11320, BRALA23299, BRALA25765, BRALA03034, BRALA02990, BRALA09389, BRALA08426, BRALA17485, BRALA05896, BRALA05863, BRALA15652, BRALA09868, BRALA33289, BRALA08360
OG0000600	LYTVA_06939	BRALA16892
OG0000600	LYTVA_30191	BRALA00923, BRALA16891
OG0000601	LYTVA_25885, LYTVA_09449, LYTVA_06884	BRALA06469, BRALA04622, BRALA04621
OG0000602	LYTVA_06542	BRALA13634
OG0000602	LYTVA_02334, LYTVA_28424	BRALA13638, BRALA13637
OG0000603	LYTVA_12055	BRALA11986
OG0000604	LYTVA_15560	BRALA23058
OG0000609	LYTVA_12338	BRALA13529
OG0000609	LYTVA_28306, LYTVA_08875	BRALA04542
OG0000611	LYTVA_07188	BRALA20389
OG0000611	LYTVA_21486	BRALA27313
OG0000612	LYTVA_17035	BRALA24582
OG0000612	LYTVA_18667	BRALA20021
OG0000613	LYTVA_03903	BRALA12977
OG0000613	LYTVA_25492	BRALA30072
OG0000614	LYTVA_22760, LYTVA_07728	BRALA03493
OG0000614	LYTVA_08490	BRALA26253, BRALA24121
OG0000616	LYTVA_14032	BRALA23460
OG0000617	LYTVA_12604	BRALA28136
OG0000621	LYTVA_29585, LYTVA_10504	BRALA08043
OG0000622	LYTVA_26282, LYTVA_28085, LYTVA_09017, LYTVA_26060, LYTVA_22042, LYTVA_13956, LYTVA_26197, LYTVA_28100, LYTVA_22041, LYTVA_03734	BRALA05168
OG0000623	LYTVA_05482	BRALA01906
OG0000623	LYTVA_02662	BRALA33185
OG0000624	LYTVA_17510, LYTVA_30177, LYTVA_22160, LYTVA_15747	BRALA09192
OG0000625	LYTVA_10178	BRALA19634
OG0000627	LYTVA_13220	BRALA29835
OG0000628	LYTVA_13954	BRALA28627
OG0000628	LYTVA_03881	BRALA16689
OG0000629	LYTVA_03778, LYTVA_25763	BRALA35417
OG0000630	LYTVA_21089	BRALA27500
OG0000633	LYTVA_19987, LYTVA_05906, LYTVA_01457, LYTVA_01459, LYTVA_22085, LYTVA_22086	BRALA02705, BRALA27123, BRALA17864, BRALA05091, BRALA02704, BRALA32439, BRALA03616, BRALA10872, BRALA03615, BRALA03617, BRALA17937, BRALA03610, BRALA03611, BRALA33444, BRALA17938, BRALA12295, BRALA16604, BRALA17940, BRALA17941, BRALA33978, BRALA15799
OG0000634	LYTVA_05392, LYTVA_17198	BRALA11661
OG0000635	LYTVA_07426	BRALA22165, BRALA20517, BRALA05536, BRALA17413, BRALA17024
OG0000637	LYTVA_13438	BRALA25973
OG0000637	LYTVA_07736	BRALA35619
OG0000638	LYTVA_17331	BRALA19229, BRALA19227
OG0000639	LYTVA_07276	BRALA16533
OG0000639	LYTVA_03919	BRALA20016
OG0000642	LYTVA_03860, LYTVA_03859, LYTVA_07734	BRALA06680
OG0000643	LYTVA_12786	BRALA28428
OG0000645	LYTVA_28374	BRALA04294
OG0000646	LYTVA_01801, LYTVA_17076	BRALA05656
OG0000648	LYTVA_04746	BRALA03156
OG0000648	LYTVA_13183	BRALA03157
OG0000649	LYTVA_10245	BRALA20887
OG0000650	LYTVA_00920	BRALA06632, BRALA04575
OG0000651	LYTVA_21211	BRALA33518
OG0000653	LYTVA_17085	BRALA33623, BRALA16963, BRALA22618
OG0000654	LYTVA_28826	BRALA04554
OG0000656	LYTVA_19117	BRALA33635
OG0000657	LYTVA_09519, LYTVA_08984	BRALA10474
OG0000657	LYTVA_11564	BRALA04158
OG0000658	LYTVA_03639	BRALA13305
OG0000658	LYTVA_30214	BRALA28406, BRALA14135, BRALA08887, BRALA12509
OG0000659	LYTVA_11935, LYTVA_22855	BRALA28643, BRALA30021, BRALA28962, BRALA33238
OG0000660	LYTVA_29081	BRALA15697
OG0000662	LYTVA_10468, LYTVA_18798	BRALA23622
OG0000662	LYTVA_15423	BRALA06276
OG0000663	LYTVA_03273	BRALA03574
OG0000664	LYTVA_13239	BRALA17169
OG0000665	LYTVA_06571, LYTVA_07973, LYTVA_29574	BRALA23202
OG0000666	LYTVA_07805	BRALA28214
OG0000667	LYTVA_22221	BRALA00909
OG0000667	LYTVA_06080	BRALA35784, BRALA16950, BRALA32772, BRALA32773, BRALA32771
OG0000670	LYTVA_25988	BRALA11703
OG0000671	LYTVA_27723	BRALA04719, BRALA04720
OG0000671	LYTVA_27726	BRALA07010, BRALA11273
OG0000672	LYTVA_02177	BRALA06149
OG0000672	LYTVA_03099	BRALA24117
OG0000674	LYTVA_07878	BRALA23211
OG0000674	LYTVA_11072	BRALA25389
OG0000675	LYTVA_19260, LYTVA_19252, LYTVA_28356, LYTVA_30111, LYTVA_12674, LYTVA_00152, LYTVA_00074, LYTVA_11140, LYTVA_14374	BRALA15687, BRALA11516
OG0000676	LYTVA_14394	BRALA13759
OG0000676	LYTVA_18544	BRALA25556
OG0000679	LYTVA_11719, LYTVA_17472	BRALA17512, BRALA31122, BRALA32163, BRALA13018, BRALA02729, BRALA17581, BRALA08418, BRALA01745, BRALA18687, BRALA15120, BRALA15167, BRALA06269, BRALA22711, BRALA19723, BRALA07323, BRALA18016, BRALA29924, BRALA20806, BRALA17475, BRALA05886, BRALA20146, BRALA24078
OG0000679	LYTVA_06383	BRALA10565
OG0000680	LYTVA_10018, LYTVA_10016, LYTVA_20352	BRALA01527, BRALA18950
OG0000681	LYTVA_24742, LYTVA_06870	BRALA33161
OG0000682	LYTVA_10303	BRALA25456, BRALA25454, BRALA35283, BRALA25455, BRALA21676
OG0000683	LYTVA_03132	BRALA33661
OG0000683	LYTVA_12146	BRALA00898
OG0000684	LYTVA_20362	BRALA35184, BRALA35989
OG0000689	LYTVA_11607	BRALA35927
OG0000689	LYTVA_04878, LYTVA_08510	BRALA20396, BRALA06529, BRALA12646, BRALA34094
OG0000689	LYTVA_27257, LYTVA_29883	BRALA12486, BRALA18494
OG0000690	LYTVA_06618, LYTVA_16355	BRALA29358
OG0000690	LYTVA_03145	BRALA05018
OG0000691	LYTVA_25156	BRALA03301
OG0000691	LYTVA_24386, LYTVA_24385	BRALA09683
OG0000692	LYTVA_10854	BRALA01186
OG0000692	LYTVA_23315	BRALA10172
OG0000693	LYTVA_30080	BRALA18789
OG0000693	LYTVA_23568	BRALA02763
OG0000694	LYTVA_26928	BRALA10162
OG0000695	LYTVA_08199	BRALA11548, BRALA29384
OG0000696	LYTVA_27060	BRALA16043
OG0000696	LYTVA_10486	BRALA15238
OG0000696	LYTVA_16853	BRALA19739
OG0000697	LYTVA_14530	BRALA30467
OG0000698	LYTVA_27841	BRALA26139
OG0000700	LYTVA_17157	BRALA08858
OG0000701	LYTVA_09841	BRALA21677
OG0000702	LYTVA_26549	BRALA28498
OG0000706	LYTVA_22908	BRALA20496
OG0000706	LYTVA_24146	BRALA15669
OG0000709	LYTVA_00851	BRALA10837
OG0000711	LYTVA_01208	BRALA02434
OG0000711	LYTVA_21399	BRALA02091
OG0000713	LYTVA_09013, LYTVA_02431, LYTVA_12442, LYTVA_04232, LYTVA_09172	BRALA06138, BRALA11673, BRALA17981, BRALA30637, BRALA04689, BRALA04690
OG0000715	LYTVA_20155	BRALA17045
OG0000716	LYTVA_00845, LYTVA_04024	BRALA35786, BRALA32595, BRALA32592, BRALA34911, BRALA11754, BRALA34059, BRALA08642
OG0000717	LYTVA_12572	BRALA10082
OG0000718	LYTVA_29448	BRALA29518
OG0000721	LYTVA_10906	BRALA14964
OG0000722	LYTVA_26452	BRALA24668, BRALA24667
OG0000725	LYTVA_12066	BRALA34432
OG0000726	LYTVA_10101	BRALA09055
OG0000730	LYTVA_23873, LYTVA_23880	BRALA01178
OG0000730	LYTVA_26781, LYTVA_01238	BRALA23679
OG0000731	LYTVA_25013	BRALA12194
OG0000732	LYTVA_19768	BRALA05974
OG0000733	LYTVA_09286	BRALA13293
OG0000733	LYTVA_18704	BRALA13301
OG0000734	LYTVA_02652	BRALA10056
OG0000735	LYTVA_27173	BRALA12877
OG0000736	LYTVA_18375, LYTVA_16120	BRALA00292
OG0000737	LYTVA_18640	BRALA24490
OG0000739	LYTVA_13622	BRALA28504, BRALA32114, BRALA34140, BRALA19169, BRALA21299, BRALA16156, BRALA25772, BRALA30984, BRALA33426, BRALA11608, BRALA07810, BRALA31626, BRALA07887, BRALA06841, BRALA14312, BRALA05588, BRALA31275, BRALA18175, BRALA11192, BRALA34375, BRALA04127, BRALA21544, BRALA10965, BRALA32230, BRALA19778, BRALA02618, BRALA27014, BRALA02146, BRALA19170, BRALA28651, BRALA31066, BRALA21394, BRALA27920, BRALA05587, BRALA23333, BRALA21251, BRALA20934, BRALA16036, BRALA25975, BRALA02145, BRALA16155, BRALA25164, BRALA30474, BRALA29925, BRALA28769, BRALA16753, BRALA21356, BRALA29604
OG0000740	LYTVA_20629	BRALA07389
OG0000740	LYTVA_24783, LYTVA_24786	BRALA21585, BRALA17954
OG0000741	LYTVA_07501	BRALA33045
OG0000741	LYTVA_09119	BRALA33506, BRALA32046
OG0000742	LYTVA_13921	BRALA00941, BRALA00779, BRALA34671, BRALA00781, BRALA00894, BRALA01300, BRALA00780, BRALA04865, BRALA04866, BRALA17048, BRALA01585, BRALA24217, BRALA10593, BRALA01301, BRALA07187, BRALA11034, BRALA00944, BRALA17047, BRALA01299, BRALA01296, BRALA00942, BRALA00939, BRALA00940, BRALA00943, BRALA00938, BRALA17039, BRALA07567, BRALA01586, BRALA10119, BRALA11388
OG0000743	LYTVA_16362	BRALA06285
OG0000743	LYTVA_16365	BRALA06284
OG0000744	LYTVA_11555, LYTVA_11561, LYTVA_20158	BRALA03822, BRALA06789, BRALA03324
OG0000745	LYTVA_10149, LYTVA_11982	BRALA10823
OG0000745	LYTVA_11981, LYTVA_19578	BRALA06045
OG0000746	LYTVA_14771, LYTVA_14772	BRALA16242, BRALA16245, BRALA16244, BRALA16243, BRALA16241
OG0000748	LYTVA_10009	BRALA10606
OG0000749	LYTVA_19774	BRALA28914
OG0000750	LYTVA_18076	BRALA15208, BRALA27083, BRALA15212
OG0000751	LYTVA_23339	BRALA07411
OG0000752	LYTVA_18382	BRALA11552
OG0000752	LYTVA_07800	BRALA28831
OG0000753	LYTVA_08519	BRALA27046
OG0000753	LYTVA_11275	BRALA21594
OG0000755	LYTVA_15623, LYTVA_07352	BRALA12515
OG0000757	LYTVA_25030	BRALA34310
OG0000758	LYTVA_17208	BRALA13715
OG0000759	LYTVA_17588	BRALA30577, BRALA11347
OG0000760	LYTVA_03938, LYTVA_24373	BRALA20315
OG0000761	LYTVA_21617	BRALA23656
OG0000762	LYTVA_23402	BRALA04595, BRALA07093
OG0000763	LYTVA_06804	BRALA13502
OG0000764	LYTVA_12373	BRALA20638
OG0000765	LYTVA_14871	BRALA25961
OG0000766	LYTVA_09454, LYTVA_03504	BRALA15635
OG0000767	LYTVA_25551	BRALA12056, BRALA12057
OG0000768	LYTVA_13832	BRALA25731
OG0000771	LYTVA_14461	BRALA30477, BRALA32857, BRALA33587
OG0000772	LYTVA_05773, LYTVA_19834	BRALA34004, BRALA16613
OG0000773	LYTVA_11686	BRALA03780, BRALA03779, BRALA03666
OG0000773	LYTVA_10403, LYTVA_02040	BRALA22192
OG0000774	LYTVA_13838	BRALA12795
OG0000775	LYTVA_27239, LYTVA_10620	BRALA21814, BRALA18421, BRALA18562, BRALA18561, BRALA08287
OG0000776	LYTVA_22432	BRALA29299
OG0000776	LYTVA_27701	BRALA14518, BRALA14519, BRALA14092
OG0000777	LYTVA_13243, LYTVA_28245	BRALA06536
OG0000778	LYTVA_14479	BRALA20992, BRALA09413, BRALA00256, BRALA00257, BRALA00259
OG0000779	LYTVA_16614, LYTVA_13236	BRALA02587
OG0000779	LYTVA_13810	BRALA01807
OG0000780	LYTVA_16079	BRALA21364
OG0000781	LYTVA_14822	BRALA05140
OG0000782	LYTVA_07281	BRALA18203
