Orthogroup	LYTVA_ok	BRAFL
OG0000740	LYTVA_24783, LYTVA_24786	bflo_18191, bflo_08713
OG0000741	LYTVA_07501	bflo_13328
OG0000742	LYTVA_13921	bflo_25326, bflo_25527, bflo_26031, bflo_20415, bflo_20244, bflo_25523, bflo_25525, bflo_25485, bflo_25531, bflo_25526, bflo_25234, bflo_25530, bflo_25529, bflo_25524, bflo_00314, bflo_26113, bflo_14945, bflo_23519, bflo_11770, bflo_11768, bflo_25415, bflo_25430, bflo_25431, bflo_25173, bflo_12033, bflo_02555
OG0000743	LYTVA_16362	bflo_23103
OG0000743	LYTVA_16365	bflo_23390
OG0000744	LYTVA_11555, LYTVA_11561, LYTVA_20158	bflo_07888, bflo_08706, bflo_13928
OG0000745	LYTVA_10149, LYTVA_11982	bflo_19075
OG0000745	LYTVA_11981, LYTVA_19578	bflo_22342
OG0000746	LYTVA_14771, LYTVA_14772	bflo_21955, bflo_21961, bflo_21963, bflo_21966
OG0000746	LYTVA_05928	bflo_16868, bflo_16812
OG0000748	LYTVA_10009	bflo_00355
OG0000749	LYTVA_19774	bflo_11190
OG0000750	LYTVA_18076	bflo_11013, bflo_00072, bflo_18053, bflo_18708
OG0000751	LYTVA_23339	bflo_19051, bflo_18792
OG0000752	LYTVA_18382	bflo_09173
OG0000752	LYTVA_07800	bflo_17530
OG0000753	LYTVA_08519	bflo_07197
OG0000753	LYTVA_11275	bflo_21758
OG0000755	LYTVA_15623, LYTVA_07352	bflo_13054
OG0000757	LYTVA_25030	bflo_20811
OG0000758	LYTVA_17208	bflo_01097
OG0000759	LYTVA_17588	bflo_02579, bflo_02659
OG0000760	LYTVA_03938, LYTVA_24373	bflo_11514
OG0000761	LYTVA_21617	bflo_16367
OG0000762	LYTVA_23402	bflo_02491, bflo_02535
OG0000763	LYTVA_06804	bflo_06587
OG0000765	LYTVA_14871	bflo_08626
OG0000766	LYTVA_09454, LYTVA_03504	bflo_05997
OG0000767	LYTVA_25551	bflo_14537, bflo_17883
OG0000768	LYTVA_13832	bflo_12288
OG0000772	LYTVA_05773, LYTVA_19834	bflo_02996, bflo_06062
OG0000773	LYTVA_11686	bflo_07679, bflo_07678, bflo_07054
OG0000773	LYTVA_10403, LYTVA_02040	bflo_20058
OG0000774	LYTVA_03484	bflo_23899
OG0000774	LYTVA_13838	bflo_11567
OG0000775	LYTVA_27239, LYTVA_10620	bflo_25667, bflo_18209, bflo_17805, bflo_18208, bflo_16771, bflo_00359, bflo_15150
OG0000776	LYTVA_22432	bflo_09243
OG0000776	LYTVA_27701	bflo_19338, bflo_21158, bflo_19331, bflo_19332
OG0000777	LYTVA_13243, LYTVA_28245	bflo_23099
OG0000778	LYTVA_14479	bflo_12322, bflo_00934
OG0000779	LYTVA_16614, LYTVA_13236	bflo_16829
OG0000779	LYTVA_13810	bflo_05592
OG0000780	LYTVA_22148	bflo_13962
OG0000780	LYTVA_16079	bflo_02364
OG0000781	LYTVA_14822	bflo_25793
OG0000782	LYTVA_07281	bflo_25636
OG0000783	LYTVA_20240, LYTVA_24050, LYTVA_12599, LYTVA_29878, LYTVA_23906, LYTVA_18413, LYTVA_07491, LYTVA_30033, LYTVA_17034, LYTVA_19087, LYTVA_09136, LYTVA_30234	bflo_06839, bflo_01284, bflo_16935, bflo_10809, bflo_17893, bflo_16992, bflo_20738, bflo_18983, bflo_02639, bflo_18601, bflo_15560, bflo_01760, bflo_02675, bflo_04908, bflo_16267, bflo_17233, bflo_00613, bflo_01808
OG0000784	LYTVA_25520	bflo_22377, bflo_22425, bflo_26168, bflo_10268, bflo_09560
OG0000786	LYTVA_15530, LYTVA_00077	bflo_22842, bflo_21670
OG0000787	LYTVA_15690	bflo_08501
OG0000788	LYTVA_13146	bflo_03223
OG0000789	LYTVA_07186	bflo_20870, bflo_20623, bflo_08014, bflo_08825, bflo_09212, bflo_20725
OG0000790	LYTVA_03392	bflo_08059
OG0000791	LYTVA_30188	bflo_18766
OG0000792	LYTVA_19622	bflo_20459
OG0000793	LYTVA_16504	bflo_06217
OG0000794	LYTVA_18203	bflo_20321, bflo_27324
OG0000796	LYTVA_09458	bflo_21654
OG0000798	LYTVA_20461, LYTVA_26245	bflo_14240
OG0000800	LYTVA_29348	bflo_09025
OG0000801	LYTVA_25443	bflo_08310
OG0000802	LYTVA_25554	bflo_25821, bflo_26295
OG0000803	LYTVA_05329, LYTVA_16205, LYTVA_26582, LYTVA_22233, LYTVA_23793, LYTVA_16598	bflo_09941, bflo_00518
OG0000807	LYTVA_11966, LYTVA_14572, LYTVA_15025, LYTVA_07320	bflo_17704
OG0000808	LYTVA_00124	bflo_05320
OG0000810	LYTVA_24721, LYTVA_23360	bflo_25756
OG0000810	LYTVA_29037	bflo_00231
OG0000811	LYTVA_09348, LYTVA_15071, LYTVA_09345, LYTVA_16981	bflo_16577
OG0000812	LYTVA_08211	bflo_04832, bflo_23602
OG0000813	LYTVA_14140	bflo_07088
OG0000814	LYTVA_14186, LYTVA_14182	bflo_04758, bflo_16736, bflo_08551
OG0000815	LYTVA_07142	bflo_05473
OG0000815	LYTVA_15409	bflo_21696
OG0000816	LYTVA_27232	bflo_18431
OG0000816	LYTVA_14905	bflo_07555
OG0000817	LYTVA_09679	bflo_00856
OG0000818	LYTVA_05278	bflo_23425
OG0000819	LYTVA_08950	bflo_10524
OG0000819	LYTVA_27608	bflo_20741
OG0000819	LYTVA_08394	bflo_20956
OG0000822	LYTVA_04504	bflo_03526, bflo_03719, bflo_03555, bflo_03528
OG0000822	LYTVA_11698	bflo_09872, bflo_09868
OG0000824	LYTVA_20926	bflo_13274
OG0000825	LYTVA_19124, LYTVA_03163, LYTVA_11026, LYTVA_21185, LYTVA_23313	bflo_09151, bflo_09150
OG0000826	LYTVA_22022, LYTVA_18010	bflo_01977
OG0000827	LYTVA_12934, LYTVA_14206	bflo_05865, bflo_25409
OG0000828	LYTVA_04924	bflo_07597
OG0000828	LYTVA_16052	bflo_20839
OG0000829	LYTVA_16475	bflo_10699
OG0000830	LYTVA_19883, LYTVA_19882	bflo_26107, bflo_25613, bflo_25610
OG0000831	LYTVA_14250, LYTVA_10123	bflo_25792
OG0000832	LYTVA_18149, LYTVA_15375, LYTVA_19434, LYTVA_03583, LYTVA_02643, LYTVA_15711	bflo_18479, bflo_00071, bflo_00076
OG0000833	LYTVA_23899	bflo_25237
OG0000835	LYTVA_09567	bflo_03284
OG0000836	LYTVA_01338	bflo_07996, bflo_08141, bflo_07459
OG0000837	LYTVA_06689	bflo_00035, bflo_12566
OG0000837	LYTVA_07593, LYTVA_20841, LYTVA_20846	bflo_01440, bflo_15081, bflo_01439
OG0000838	LYTVA_17544, LYTVA_22484, LYTVA_01535, LYTVA_02107	bflo_20447, bflo_26407, bflo_21734
OG0000841	LYTVA_03788, LYTVA_29116	bflo_13469
OG0000842	LYTVA_06739	bflo_26481
OG0000845	LYTVA_24907	bflo_18108
OG0000845	LYTVA_06450	bflo_17447
OG0000846	LYTVA_22995, LYTVA_21268, LYTVA_16779, LYTVA_20631	bflo_03511
OG0000847	LYTVA_11994	bflo_21169
OG0000847	LYTVA_21656	bflo_20471
OG0000848	LYTVA_05722, LYTVA_29062	bflo_07381
OG0000849	LYTVA_10091	bflo_02361
OG0000850	LYTVA_06441	bflo_25536
OG0000850	LYTVA_26189, LYTVA_27854	bflo_08991
OG0000851	LYTVA_23092	bflo_14102
OG0000852	LYTVA_07531	bflo_13268
OG0000855	LYTVA_06599, LYTVA_10228	bflo_04775, bflo_04776
OG0000855	LYTVA_20856, LYTVA_26570, LYTVA_26571	bflo_16604, bflo_04853, bflo_16597
OG0000857	LYTVA_21736	bflo_03314
OG0000858	LYTVA_08518	bflo_11695
OG0000858	LYTVA_00061	bflo_03553
OG0000860	LYTVA_09223	bflo_15791
OG0000866	LYTVA_15837	bflo_04437
OG0000867	LYTVA_20177, LYTVA_11626, LYTVA_03591	bflo_05717, bflo_04369
OG0000868	LYTVA_29147	bflo_17556
OG0000869	LYTVA_01155	bflo_24265
OG0000869	LYTVA_03148	bflo_25732
OG0000872	LYTVA_18504	bflo_03017
OG0000873	LYTVA_06765	bflo_01487
OG0000874	LYTVA_06181	bflo_14069
OG0000874	LYTVA_26806	bflo_12681
OG0000875	LYTVA_01072	bflo_01017
OG0000875	LYTVA_12521	bflo_19415
OG0000877	LYTVA_15271	bflo_12965, bflo_12968
OG0000878	LYTVA_08233	bflo_03682
OG0000878	LYTVA_26339	bflo_02683
OG0000879	LYTVA_08681	bflo_19083, bflo_24230, bflo_18829, bflo_05186
OG0000881	LYTVA_04165, LYTVA_11402	bflo_15605
OG0000881	LYTVA_22240, LYTVA_09159	bflo_20101
OG0000882	LYTVA_14679	bflo_04158
OG0000887	LYTVA_01759, LYTVA_10208	bflo_19302
OG0000888	LYTVA_24269	bflo_05832
OG0000889	LYTVA_27694, LYTVA_27693	bflo_12593
OG0000890	LYTVA_08368	bflo_18043
OG0000893	LYTVA_27628	bflo_24157, bflo_24156, bflo_22075, bflo_24701, bflo_23931
OG0000894	LYTVA_12588	bflo_14750
OG0000894	LYTVA_19786	bflo_23023
OG0000896	LYTVA_29831	bflo_13131
OG0000896	LYTVA_08568	bflo_09970
OG0000897	LYTVA_25813, LYTVA_12897	bflo_11945, bflo_11590, bflo_11740
OG0000899	LYTVA_16229	bflo_14337
OG0000904	LYTVA_15877, LYTVA_15876	bflo_13183
OG0000905	LYTVA_15702, LYTVA_23197	bflo_26708, bflo_03252
OG0000907	LYTVA_16710	bflo_25628
OG0000908	LYTVA_03069	bflo_08596
OG0000908	LYTVA_27607	bflo_08131
OG0000909	LYTVA_20165, LYTVA_23767	bflo_18377
OG0000911	LYTVA_15861, LYTVA_05614	bflo_00891, bflo_00957
OG0000912	LYTVA_10234	bflo_20621
OG0000913	LYTVA_02832	bflo_14588
OG0000915	LYTVA_03342	bflo_12273
OG0000921	LYTVA_14375	bflo_15652
OG0000923	LYTVA_21547	bflo_02648
OG0000924	LYTVA_16189	bflo_14560
OG0000924	LYTVA_25997	bflo_22652
OG0000924	LYTVA_04653	bflo_23128
OG0000924	LYTVA_16186	bflo_15112
OG0000924	LYTVA_00090	bflo_11242
OG0000925	LYTVA_00188	bflo_09205
OG0000925	LYTVA_25795	bflo_22447
OG0000926	LYTVA_04398	bflo_09210
OG0000926	LYTVA_05296	bflo_13640
OG0000926	LYTVA_28502	bflo_17123
OG0000927	LYTVA_21471	bflo_21351, bflo_22530, bflo_21352, bflo_21241, bflo_05122, bflo_21387, bflo_22124, bflo_22069
OG0000928	LYTVA_23596	bflo_05985
OG0000929	LYTVA_25470, LYTVA_01755	bflo_17125
OG0000930	LYTVA_27512	bflo_15834
OG0000930	LYTVA_06615	bflo_16803, bflo_15830
OG0000931	LYTVA_16224	bflo_08954
OG0000933	LYTVA_06950	bflo_21958
OG0000938	LYTVA_20667, LYTVA_01702	bflo_16013, bflo_25802, bflo_25457, bflo_25455, bflo_25454, bflo_25452, bflo_25458, bflo_25453
OG0000942	LYTVA_16242, LYTVA_20778, LYTVA_02648, LYTVA_28179, LYTVA_19582, LYTVA_29356, LYTVA_13464, LYTVA_02613, LYTVA_05464, LYTVA_19043, LYTVA_21137	bflo_01751, bflo_03988, bflo_21413, bflo_02201, bflo_22086, bflo_21168, bflo_17160, bflo_02220, bflo_17849, bflo_05027
OG0000943	LYTVA_28974	bflo_07247, bflo_25977, bflo_25404
OG0000943	LYTVA_14187, LYTVA_14188	bflo_20510
OG0000944	LYTVA_08967	bflo_14426
OG0000945	LYTVA_24430	bflo_13705, bflo_12713
OG0000946	LYTVA_25241, LYTVA_27130, LYTVA_17441	bflo_03784, bflo_04905
OG0000946	LYTVA_21339, LYTVA_18138	bflo_04391
OG0000947	LYTVA_21967	bflo_00205
OG0000947	LYTVA_02610	bflo_00170
OG0000949	LYTVA_25907	bflo_17563
OG0000951	LYTVA_06560	bflo_05064
OG0000951	LYTVA_25198	bflo_17583, bflo_17253
OG0000952	LYTVA_15183	bflo_14821
OG0000952	LYTVA_27737	bflo_14818
OG0000953	LYTVA_04277, LYTVA_28070, LYTVA_09640, LYTVA_21901	bflo_22870, bflo_26077, bflo_25794, bflo_25795, bflo_22979, bflo_24078
OG0000953	LYTVA_27482	bflo_00708
OG0000954	LYTVA_18195	bflo_13257
OG0000954	LYTVA_05025	bflo_23747
OG0000955	LYTVA_15857	bflo_14322
OG0000957	LYTVA_29537	bflo_03309
OG0000958	LYTVA_24230	bflo_03727, bflo_03728, bflo_03019, bflo_04824, bflo_03729, bflo_01686, bflo_03214
OG0000960	LYTVA_21462	bflo_12512
OG0000963	LYTVA_11219	bflo_03565
OG0000964	LYTVA_26196	bflo_06342, bflo_19118, bflo_10230, bflo_06035, bflo_06039
OG0000965	LYTVA_08512, LYTVA_30143, LYTVA_17394	bflo_08576
OG0000965	LYTVA_12319	bflo_13018
OG0000966	LYTVA_03424, LYTVA_03969	bflo_20263
OG0000967	LYTVA_23088	bflo_04354
OG0000967	LYTVA_06230, LYTVA_06235	bflo_07239
OG0000969	LYTVA_21413, LYTVA_24552, LYTVA_21412, LYTVA_21065, LYTVA_13691	bflo_04468, bflo_19187, bflo_18840, bflo_18841, bflo_21704, bflo_19041, bflo_18838, bflo_04477, bflo_06432, bflo_19042, bflo_19037, bflo_21707, bflo_21697, bflo_24882, bflo_18839
OG0000970	LYTVA_26609	bflo_20773
OG0000972	LYTVA_27486	bflo_20769, bflo_20771, bflo_20770, bflo_25828
OG0000973	LYTVA_03075	bflo_16704, bflo_16388, bflo_16373, bflo_16375, bflo_16376, bflo_16391, bflo_16380, bflo_16361, bflo_16379, bflo_16384, bflo_16707
OG0000974	LYTVA_18520, LYTVA_07191, LYTVA_18514, LYTVA_15617	bflo_15538, bflo_16572, bflo_01162, bflo_20847
OG0000976	LYTVA_04443	bflo_21557
OG0000976	LYTVA_09442	bflo_21695
OG0000976	LYTVA_25052, LYTVA_15342, LYTVA_10824, LYTVA_14595, LYTVA_08771	bflo_18112
OG0000977	LYTVA_12206	bflo_13836
OG0000977	LYTVA_10438	bflo_00630
OG0000977	LYTVA_22167	bflo_19025, bflo_19017
OG0000979	LYTVA_01203, LYTVA_09230	bflo_08836, bflo_13441, bflo_13442, bflo_13947, bflo_19019, bflo_13644, bflo_12775, bflo_13329, bflo_13369
OG0000981	LYTVA_01774, LYTVA_01773	bflo_00671, bflo_00847, bflo_00767, bflo_05305, bflo_00648
OG0000981	LYTVA_29882	bflo_05697
OG0000984	LYTVA_20605	bflo_06233
OG0000984	LYTVA_23816, LYTVA_17983	bflo_15679
OG0000985	LYTVA_22922	bflo_07499
OG0000987	LYTVA_29210	bflo_02033
OG0000988	LYTVA_10317, LYTVA_11083	bflo_15623
OG0000992	LYTVA_01840	bflo_22932
OG0000994	LYTVA_00968	bflo_01641
OG0000994	LYTVA_25056	bflo_10212
OG0000995	LYTVA_15991	bflo_22708
OG0000997	LYTVA_09372, LYTVA_29274, LYTVA_12640, LYTVA_28518, LYTVA_12834, LYTVA_19954, LYTVA_01250, LYTVA_03648, LYTVA_18467	bflo_15516
OG0000998	LYTVA_29352, LYTVA_30148, LYTVA_09122, LYTVA_30152, LYTVA_30151, LYTVA_11443, LYTVA_03803	bflo_17960
OG0000999	LYTVA_17675, LYTVA_00175	bflo_03341
OG0001000	LYTVA_27555	bflo_17958, bflo_27228
OG0001001	LYTVA_06547, LYTVA_09209	bflo_27374, bflo_21303
OG0001002	LYTVA_01211	bflo_10399, bflo_04098
OG0001003	LYTVA_24521	bflo_20878
OG0001004	LYTVA_04638	bflo_26280
OG0001005	LYTVA_29339	bflo_10085
OG0001006	LYTVA_30116	bflo_04350
OG0001006	LYTVA_11326	bflo_22313
OG0001007	LYTVA_09219	bflo_07675
OG0001008	LYTVA_14143	bflo_03203
OG0001009	LYTVA_22507, LYTVA_22506	bflo_23339
OG0001014	LYTVA_22632, LYTVA_03663	bflo_22524, bflo_21916, bflo_21459, bflo_14544
OG0001016	LYTVA_27385, LYTVA_23205	bflo_19435
OG0001016	LYTVA_10008	bflo_00910
OG0001018	LYTVA_08364	bflo_02467, bflo_02601, bflo_13307, bflo_24232
OG0001018	LYTVA_04534	bflo_23920
OG0001019	LYTVA_10901, LYTVA_10902, LYTVA_22061, LYTVA_07725	bflo_13773, bflo_13159
OG0001021	LYTVA_30213	bflo_16744, bflo_13349
OG0001022	LYTVA_29702, LYTVA_07313	bflo_21941
OG0001023	LYTVA_29811	bflo_03026
OG0001025	LYTVA_27970, LYTVA_16561, LYTVA_08440, LYTVA_17173	bflo_17439, bflo_26040, bflo_18822, bflo_00385, bflo_14209
OG0001026	LYTVA_26222	bflo_23870
OG0001027	LYTVA_06336, LYTVA_06330, LYTVA_23368, LYTVA_07523, LYTVA_03025	bflo_23209, bflo_04293, bflo_23208
OG0001028	LYTVA_02453	bflo_25597
OG0001029	LYTVA_00344	bflo_13219
OG0001030	LYTVA_13104	bflo_05876
OG0001031	LYTVA_13786	bflo_07447
OG0001031	LYTVA_02087	bflo_21667
OG0001032	LYTVA_23396	bflo_16280
OG0001033	LYTVA_27425	bflo_08146
OG0001034	LYTVA_22671, LYTVA_06987	bflo_18574
OG0001034	LYTVA_06988, LYTVA_22670	bflo_18588
OG0001036	LYTVA_01189	bflo_01100
OG0001038	LYTVA_22592	bflo_10779
OG0001039	LYTVA_28151	bflo_08311
OG0001039	LYTVA_04517	bflo_11607
OG0001042	LYTVA_13445	bflo_11460, bflo_27000
OG0001043	LYTVA_02035, LYTVA_01167, LYTVA_28190, LYTVA_09229, LYTVA_25539, LYTVA_02626	bflo_13402
OG0001047	LYTVA_10366, LYTVA_28083, LYTVA_24446	bflo_22101
OG0001048	LYTVA_00731, LYTVA_09405	bflo_07509, bflo_26856
OG0001049	LYTVA_25001, LYTVA_11198	bflo_24448, bflo_17931
OG0001049	LYTVA_09888	bflo_24363
OG0001050	LYTVA_04036, LYTVA_16457	bflo_23753, bflo_21612
OG0001052	LYTVA_03660	bflo_08592
OG0001053	LYTVA_05734	bflo_08662
OG0001054	LYTVA_03436	bflo_23806
OG0001056	LYTVA_29573, LYTVA_10190	bflo_13893
OG0001057	LYTVA_03185, LYTVA_16381	bflo_22386, bflo_22387
OG0001058	LYTVA_02007	bflo_10254
OG0001059	LYTVA_00483	bflo_04773
OG0001062	LYTVA_17131, LYTVA_15828	bflo_26106
OG0001063	LYTVA_19095	bflo_10992
OG0001063	LYTVA_07378, LYTVA_27583	bflo_09032
OG0001064	LYTVA_11261	bflo_16843, bflo_27227, bflo_17908, bflo_17446, bflo_17801, bflo_10560, bflo_10566
OG0001065	LYTVA_23523	bflo_24302
OG0001067	LYTVA_25739, LYTVA_17028	bflo_14070, bflo_05866, bflo_01536
OG0001068	LYTVA_12120	bflo_24364
OG0001072	LYTVA_21778	bflo_20583
OG0001072	LYTVA_21225	bflo_01344
OG0001073	LYTVA_18221	bflo_14186
OG0001075	LYTVA_24384	bflo_01789
OG0001076	LYTVA_12589	bflo_14398
OG0001077	LYTVA_07624	bflo_19161, bflo_19130
OG0001077	LYTVA_20896	bflo_15522
OG0001078	LYTVA_23690, LYTVA_03209	bflo_10417
OG0001079	LYTVA_13000	bflo_11561
OG0001080	LYTVA_00946	bflo_06623
OG0001080	LYTVA_26032	bflo_21619
OG0001081	LYTVA_03364, LYTVA_09565, LYTVA_11238, LYTVA_00546, LYTVA_03368, LYTVA_08915, LYTVA_08917	bflo_15729, bflo_03684
OG0001082	LYTVA_06685	bflo_19096
OG0001082	LYTVA_11262	bflo_00917
OG0001083	LYTVA_15288	bflo_10562
OG0001085	LYTVA_28264	bflo_11120
OG0001089	LYTVA_22672	bflo_05776
OG0001092	LYTVA_21143	bflo_15467
OG0001093	LYTVA_20171, LYTVA_15549	bflo_02494
OG0001094	LYTVA_15558, LYTVA_15559	bflo_10325
OG0001095	LYTVA_10435	bflo_26605, bflo_00827, bflo_26602
OG0001096	LYTVA_03888, LYTVA_04358, LYTVA_24651	bflo_20939, bflo_07578
OG0001102	LYTVA_04384	bflo_23676
OG0001102	LYTVA_27846, LYTVA_04692	bflo_01832, bflo_15231
OG0001103	LYTVA_29667, LYTVA_02741	bflo_01225
OG0001104	LYTVA_25180	bflo_00423
OG0001105	LYTVA_23898	bflo_10029
OG0001105	LYTVA_17997, LYTVA_09940, LYTVA_09939	bflo_23443
OG0001105	LYTVA_05998, LYTVA_00852	bflo_02480
OG0001106	LYTVA_04820	bflo_06185
OG0001108	LYTVA_12879	bflo_22556, bflo_20433
OG0001109	LYTVA_21949	bflo_20879, bflo_05579, bflo_14803, bflo_14804
OG0001110	LYTVA_06257	bflo_16461, bflo_16317, bflo_16971
OG0001111	LYTVA_21492	bflo_13059
OG0001111	LYTVA_13217	bflo_21070, bflo_22350
OG0001112	LYTVA_07658	bflo_22501
OG0001113	LYTVA_28836	bflo_14797
OG0001114	LYTVA_21386	bflo_04550
OG0001115	LYTVA_02273, LYTVA_24204	bflo_02490
OG0001118	LYTVA_14256	bflo_10522
OG0001119	LYTVA_18092, LYTVA_05961	bflo_01654
OG0001120	LYTVA_20018	bflo_12559
OG0001121	LYTVA_15718	bflo_24945, bflo_17622, bflo_24293, bflo_04825
OG0001122	LYTVA_10807	bflo_25445, bflo_21345, bflo_22560, bflo_21222, bflo_22488
OG0001123	LYTVA_23681, LYTVA_01308	bflo_09074
OG0001123	LYTVA_01705, LYTVA_12884	bflo_20201
OG0001124	LYTVA_16535	bflo_23639
OG0001124	LYTVA_12081	bflo_10476
OG0001125	LYTVA_21515	bflo_05411
OG0001126	LYTVA_20544	bflo_21937
OG0001126	LYTVA_13765	bflo_12463, bflo_10927
OG0001127	LYTVA_20907	bflo_19588
OG0001129	LYTVA_14702	bflo_12819
OG0001130	LYTVA_08958	bflo_05983
OG0001132	LYTVA_01795	bflo_06192
OG0001133	LYTVA_13505, LYTVA_08035	bflo_25491
OG0001134	LYTVA_23641	bflo_22790
OG0001137	LYTVA_08712	bflo_23646
OG0001138	LYTVA_06752	bflo_00349, bflo_14068, bflo_00161
OG0001139	LYTVA_17543	bflo_09826
OG0001141	LYTVA_29978, LYTVA_25914, LYTVA_10307	bflo_03254
OG0001142	LYTVA_17988	bflo_01437
OG0001143	LYTVA_01170	bflo_07319
OG0001144	LYTVA_24625	bflo_00201
OG0001146	LYTVA_06824	bflo_25096, bflo_22204
OG0001147	LYTVA_16424	bflo_22964, bflo_26119
OG0001149	LYTVA_04169, LYTVA_25161	bflo_16620, bflo_02962, bflo_01361, bflo_02409, bflo_00024, bflo_02408, bflo_24981, bflo_24690, bflo_09301, bflo_12993, bflo_24100, bflo_02029, bflo_07202, bflo_17094, bflo_13951, bflo_13488, bflo_16513, bflo_16878
OG0001155	LYTVA_22105	bflo_20442
OG0001156	LYTVA_22449	bflo_18549
OG0001158	LYTVA_13180, LYTVA_17437	bflo_11159
OG0001159	LYTVA_23740	bflo_01554, bflo_01553
OG0001160	LYTVA_26964	bflo_09781, bflo_25996, bflo_26928, bflo_09780
OG0001161	LYTVA_10014	bflo_08066
OG0001162	LYTVA_28314, LYTVA_24093	bflo_17404
OG0001164	LYTVA_05648, LYTVA_28276, LYTVA_05650	bflo_21084
OG0001165	LYTVA_04541, LYTVA_04542	bflo_01574
OG0001165	LYTVA_17460, LYTVA_14088	bflo_22236
OG0001166	LYTVA_02438	bflo_14820, bflo_15448
OG0001167	LYTVA_19097	bflo_16326
OG0001168	LYTVA_03414	bflo_20423, bflo_20474, bflo_13463
OG0001169	LYTVA_06902	bflo_14076, bflo_12639
OG0001170	LYTVA_06397, LYTVA_13191	bflo_11360
OG0001171	LYTVA_23053	bflo_05953
OG0001172	LYTVA_22652	bflo_02862
OG0001172	LYTVA_29661	bflo_02443
OG0001173	LYTVA_24626	bflo_06950
OG0001173	LYTVA_22071	bflo_04048
OG0001174	LYTVA_22335	bflo_11141
OG0001175	LYTVA_24458, LYTVA_20819, LYTVA_13142, LYTVA_20054	bflo_00560, bflo_02898
OG0001176	LYTVA_24712, LYTVA_24713	bflo_07517
OG0001177	LYTVA_26801	bflo_01608
OG0001178	LYTVA_02324	bflo_25556
OG0001178	LYTVA_25867	bflo_22453
OG0001179	LYTVA_26628	bflo_13368
OG0001179	LYTVA_09673	bflo_13513
OG0001180	LYTVA_29218	bflo_06469, bflo_06718, bflo_05047
OG0001180	LYTVA_29855, LYTVA_01176, LYTVA_29854, LYTVA_29850, LYTVA_29852	bflo_06736, bflo_00350
OG0001181	LYTVA_10373	bflo_18914
OG0001182	LYTVA_26540, LYTVA_26537, LYTVA_12465, LYTVA_26539	bflo_03435
OG0001184	LYTVA_02863, LYTVA_18281	bflo_15772
OG0001184	LYTVA_26638, LYTVA_24278	bflo_09793
OG0001185	LYTVA_09656	bflo_06562
OG0001186	LYTVA_28926	bflo_12657
OG0001186	LYTVA_01688	bflo_12919
OG0001187	LYTVA_15913	bflo_18352, bflo_17267, bflo_06600, bflo_06585, bflo_06590, bflo_06591, bflo_18234, bflo_25290, bflo_26120, bflo_06592, bflo_18465, bflo_18461, bflo_18463, bflo_18462, bflo_08800, bflo_10438, bflo_10068, bflo_12634, bflo_12633, bflo_04140, bflo_10069, bflo_12876, bflo_17352, bflo_04133, bflo_04125, bflo_09603, bflo_05471
OG0001188	LYTVA_25404	bflo_05292
OG0001190	LYTVA_06830	bflo_25067
OG0001196	LYTVA_03677	bflo_09773
OG0001198	LYTVA_09572, LYTVA_09571	bflo_03034
OG0001199	LYTVA_28061	bflo_17249
OG0001200	LYTVA_14849, LYTVA_18532, LYTVA_26385	bflo_21205
OG0001202	LYTVA_02469, LYTVA_09875, LYTVA_15508, LYTVA_03546, LYTVA_24829	bflo_02498
OG0001203	LYTVA_28240, LYTVA_03972, LYTVA_29946	bflo_18138
OG0001204	LYTVA_12790	bflo_20309, bflo_20315
OG0001205	LYTVA_09031	bflo_14061, bflo_27112
OG0001206	LYTVA_21340	bflo_07233, bflo_05302
OG0001207	LYTVA_05411	bflo_21743
OG0001207	LYTVA_20519, LYTVA_10763	bflo_02422
OG0001208	LYTVA_13276	bflo_25733
OG0001210	LYTVA_19275	bflo_07894
OG0001210	LYTVA_04311	bflo_24464, bflo_04429
OG0001211	LYTVA_22456, LYTVA_02722	bflo_00897
OG0001213	LYTVA_07548, LYTVA_11628	bflo_10680
OG0001213	LYTVA_18522	bflo_20590
OG0001215	LYTVA_14835	bflo_00807
OG0001216	LYTVA_09816	bflo_24683
OG0001217	LYTVA_22786	bflo_17953
OG0001218	LYTVA_26113	bflo_24854
OG0001219	LYTVA_15579	bflo_01008
OG0001220	LYTVA_16053	bflo_20837
OG0001220	LYTVA_16343	bflo_21723
OG0001221	LYTVA_14047	bflo_13343
OG0001222	LYTVA_02187	bflo_19155
OG0001223	LYTVA_21037	bflo_12732
OG0001224	LYTVA_18212	bflo_04929
OG0001225	LYTVA_24620	bflo_08317
OG0001227	LYTVA_10499	bflo_17418
OG0001230	LYTVA_17571, LYTVA_12678	bflo_01521, bflo_04046
OG0001231	LYTVA_07439	bflo_03798
OG0001232	LYTVA_24297	bflo_23005, bflo_23685
OG0001233	LYTVA_06716	bflo_15064, bflo_14915
OG0001234	LYTVA_27375	bflo_14036
OG0001236	LYTVA_24738, LYTVA_21569	bflo_24082
OG0001237	LYTVA_26239, LYTVA_06734	bflo_07801
OG0001238	LYTVA_30061	bflo_26480
OG0001239	LYTVA_29779	bflo_10959
OG0001240	LYTVA_24587	bflo_06423
OG0001241	LYTVA_01648	bflo_06240
OG0001242	LYTVA_24858, LYTVA_25798	bflo_26271, bflo_25905, bflo_25751, bflo_25417, bflo_26351, bflo_25804
OG0001243	LYTVA_04835	bflo_08723
OG0001245	LYTVA_16857	bflo_08692
