St_blastula	St_gastrula	St_elongation	St_early_larva	St_mature_larva	St_competent_larva	St_juvenile
1820	3.1752046045	10.0052911695	10.5600895045	20.184962285	23.43198573	25.552578925	32.48772627
1821	93.002567325	108.681195305	115.81035045	120.6416854	82.450480425	133.5077325	140.7606434
1822	1.041684149	1.1922281685	17.74500177	33.32538442	32.39305685	444.9230676	1281.679854
1823	822.74860375	573.4685979	1112.813029	785.30958245	597.814972	332.91500115	135.9838372
1824	4883.38235	3651.0043855	2486.800611	2122.610447	1731.4836295	1306.3401655	1734.175553
1825	7.9152113425	43.445171735	57.40376555	81.246508415	114.124163395	557.5319794	1368.586513
1826	4026.8869885	3773.622447	3666.203054	4596.299571	7753.7933515	8858.373242	7595.329846
1827	96.120833055	151.87437285	172.23623345	240.9968939	244.39499955	263.8827118	227.6570326
1828	0	0	1.6109576955	0	0	0.2226340305	0
1829	0	0	49.741017435	274.410375915	600.23950395	340.8041072	525.8201243
1830	13.320813197	250.170188265	1907.7553015	1974.729957	1573.4164875	1005.58872085	646.4337704
1831	3.131516825	90.568184905	192.0855689	330.0517624	269.44790685	184.40823535	333.9643103
1832	0	58.14136538	484.08918695	748.8398381	658.5746138	270.53397645	101.7037904
1833	14.613549535	155.34782947	518.05668515	372.3289784	53.934680715	2.58629679	0
1834	2272.7589285	724.5628229	675.6467015	1021.657183	1059.1791165	858.8437749	840.3246941
1835	12.778201985	3.4750058875	3.288037195	2.272031204	1.908571875	6.012018407	2.123223768
1836	25.38428232	14.586156335	8.2656769465	5.240650871	3.1161060885	2.611222226	1.185883617
1837	478.89428565	2846.3261185	5646.4417345	8688.1128845	9897.7409465	10568.704482	1299.606503
1838	249.4395256	618.4924129	765.8754468	1923.902879	5608.4233915	3402.7790905	3820.179604
1839	6831.9448675	2688.57239725	789.95849775	843.3103649	912.7254677	2052.9670415	7920.04954
1840	26818.220965	12260.1285115	6871.7837125	5073.260519	6998.490883	12763.7438145	22447.03716
1841	162.720851235	94.646381825	121.539769685	131.80630822	173.76879415	150.92856755	229.8357174
1842	163.51084468	114.48128619	94.386178475	108.52586809	119.58793044	130.30441807	167.4007728
1843	0	0	2.279378594	0	12.240675425	0	0
1844	15.41982005	23.7511807305	19.8310848035	8.548394649	19.6553706805	13.305679068	16.3028493
1845	1193.640881	339.96334415	353.93072625	335.8239183	278.94469825	198.39844775	229.9256274
1846	1545.001377	190.7420438	93.32440813	83.39320387	140.98748185	209.08106725	150.3455691
1847	139.7462716	112.8116551	84.00742431	95.61430635	56.88080556	169.54799237	1442.907684
1848	501.77704085	193.2960195	128.13095645	118.40251975	106.59369302	152.93488975	113.1004663
1849	131.56869696	511.5048276	639.69436825	511.8850435	469.49833415	219.9920912	153.5902086
1850	2010.178935	1066.7862793	570.17916395	433.37057225	308.9965594	239.414639	220.3361526
1851	993.9927686	141.1364894	69.261873635	55.407517065	68.18828944	75.152707885	65.5919587
1852	623.88360665	225.788406	240.1676603	258.9719582	217.6961864	204.64504085	162.1083241
1853	24.2118882135	23.803716289	20.827720641	16.3508062655	17.933483331	39.85696463	17.11806402
1854	725.31296155	808.22166095	1219.1356645	1489.92289	1672.768771	1649.8906275	1778.010848
1855	5.820173762	10.1046463	6.43031773	9.9006780845	11.060104395	3.6685318485	9.187786341
1856	1.625775412	0.523046384	0	0.5678945405	0	0	0
1857	0	0	0	1.1348387315	0	0.119385225	0.960388539
1858	897.6391277	1004.25167185	1108.1445635	1250.36048685	1374.46070525	1162.32258665	913.0396306
1859	1.5803421925	4.472778826	2.750317599	0	0	3.4519005605	15.71614955
1860	5.948929061	6.3761327085	3.8137809835	5.3326534335	2.3812260665	1.555403945	3.256041284
1861	4.1850283155	69.043773895	148.9208983	153.0813804	43.15298634	72.363658505	41.05743256
1862	0.537147542	2.7482475565	5.4588574165	10.043013071	37.43372183	72.020052575	226.955657
1863	15.63767049	11.386147481	19.258484079	57.882438415	298.507300065	454.4009117	531.3611668
1864	116.034747175	160.837607985	185.09894475	192.14281325	154.45233285	148.39156155	513.8087294
1865	36.16486416	24.33550209	31.72703084	32.31000985	16.28759187	27.44567232	125.8402304
1866	7.5037443895	6.3990020565	20.652481435	7.9760563345	4.555762623	23.014398505	334.3849263
1867	2.5976085545	0.522821124	1.0588366515	2.9570972685	176.60897155	2010.891266	542.3218121
1868	10.423108745	27.91752356	11.3233870525	2.954801718	2.157098422	41.897571905	704.1929274
1869	64.8039056345	12.021898985	6.9580394325	19.446426305	27.23992979	5.862703946	3.493783192
1870	26.2631639	63.59408395	123.85566647	28.88053202	44.213648535	106.101347995	50.65192514
1871	612.4959881	286.32760185	284.1382285	481.7344352	546.97122995	439.7979396	586.4011412
1872	29.41633079	14.593539205	17.913590136	36.182370595	70.49359849	96.96286657	167.6451096
1873	0.5389134365	6.195633046	9.1179905985	35.78740583	33.59498744	119.54724105	123.4278107
1874	3.237684991	4.700902812	9.8819064555	17.536334175	13.708031275	89.09160391	147.152724
1875	6.45933743	4.2489764795	7.367835299	18.92331069	17.508479415	41.139259735	111.6863609
1876	13.292880036	44.281701975	49.8110569	80.504545175	86.46730538	71.07172386	86.41049391
1877	62.1847832735	219.772826455	116.10907729	111.88639258	69.39326061	101.716810745	158.3833665
1878	476.12686685	3298.906304	3626.434997	3100.538455	3477.359076	7364.5792865	11466.71298
1879	3.1243834715	10.2948502375	20.9635913345	10.0288439225	8.1544826235	266.81096265	579.5083254
1880	0	7.0086780515	2.646367165	0	2.395666856	4.5895701675	37.43536137
1881	0.519955988	4.055748908	3.3308582195	2.387017609	1.4343033105	4.111829459	22.40671733
1882	4887.5485025	4610.6123375	3028.8846925	2562.258743	2003.822027	412.60295525	62.52965591
1883	141.307861915	55.170078795	1483.342122	4372.977888	7756.7223735	5470.985288	5230.726811
1884	2201.4211765	12177.489475	4972.1720045	2180.761579	2084.6658545	1447.1250215	2176.39864
1885	1869.112573	2370.9965695	1687.2739185	718.49866945	499.56561095	82.974397915	53.44268911
1886	32.365821865	16.18093321	9.800004072	18.9009855	133.89272365	78.04144978	78.39921883
1887	6.3445087215	64.73427584	52.84802015	44.7826098	116.06844559	73.91099234	107.6362678
1888	49.76675108	1315.3453491	9083.0116855	16739.098615	19094.78266	24625.80824	2231.671182
1889	37.183156655	192.1376003	704.1210308	1926.341166	6054.2723315	3747.581921	4997.05425
1890	19.033996155	20.581779705	31.329665235	44.07762576	50.188253695	109.386895025	92.24810542
1891	1416.035845	1393.0027025	1108.266052	1029.6628972	691.6743769	497.0655562	448.6617309
1892	896.92752025	1380.9846025	1126.263872	782.71962175	634.769337	367.6562987	233.5644812
1893	8.9166829745	5.23152506	5.824069325	0	0.476922534	58.443599965	290.1822874
1894	0	1.8328026	3.959844683	1.364302829	0	0	8.246843829
1895	1.0374957255	4.538251817	9.782002311	5.457308759	0	32.07972543	161.0272102
1896	0	0	0	12.173692323	6.027319034	9.537094025	13.05335984
1897	1077.357098	1371.833237	1336.700239	1353.2243635	1015.51822075	671.4416769	701.8710603
1898	0	0	0.561641639	0	0	1.446272237	17.05526404
1899	0	2.97699061	9.99276322	19.97745534	7.0625643315	13.0654279405	11.26790142
1900	1.6346809825	4.0420107085	3.775483711	2.8264250615	3.117279972	1.3572388525	3.410049693
1901	1.0874057445	0	0.529250214	1.5949675185	0.7371715335	3.5986985175	15.65234116
1902	301.5352972	300.27941285	256.6246983	287.28195845	197.45006575	248.8443027	272.6830808
1903	0	2.617197325	1.130525935	1.700115193	1.212200416	1.806028413	2.868761772
1904	14.677687755	7.1650110665	2.6461239435	2.266222306	1.2129932745	5.878364517	84.96886819
1905	3.727029695	1.0465625205	0	0.5672698885	0	1.9833777935	71.77501852
1906	1332.0125965	1096.9555755	876.1593639	880.68501455	1013.17635335	1175.4055365	1515.137914
1907	3307.723081	3910.481583	3177.4315025	2162.2485365	1634.436396	1175.99113755	1074.459363
1908	841.2465865	526.0815533	405.5296806	393.611461	297.57025625	441.2007831	389.4397232
1909	891.471209	1406.548188	890.2032656	706.40366085	632.7397606	685.10209555	810.689668
1910	43.939178385	30.354890015	3.7043850095	4.00682089	19.1071158075	2261.845552	956.3923889
1911	9498.896133	10987.8868085	9888.1113695	7472.0938155	4274.037324	6172.423665	7053.314518
1912	838.2034799	1027.508843	685.28492385	389.07316885	257.7357013	297.4858513	348.1814369
1913	3588.5097925	1399.477647	1784.572337	1464.463947	1592.0995	2206.582996	2402.253774
1914	39.9286036725	59.43915176	61.959201335	73.2273761	86.426289195	93.32271598	560.6816383
1915	1.0811658145	3.738658998	6.736590231	6.2553000535	4.8417871875	1.6167328775	12.8372844
1916	168.28085118	177.1658212	102.629761555	59.284155795	43.124695075	20.57967252	86.69880941
1917	796.65894215	489.2469615	246.7695281	193.8037241	518.46644225	650.36112335	563.2819204
1918	110.418273395	106.5726108	34.68420986	25.144694565	17.071314365	12.060402425	62.41157898
1919	693.0003155	2886.31619	2633.3119955	2356.0765805	2599.5730595	1467.8977365	1029.355736
1920	15.433905925	1.148060415	2.11943623	1.689912231	0.4739171585	0.9323296665	0.374421161
1921	39.6479037	186.7664224	189.04974525	187.83793055	175.03983615	74.014163465	64.41204975
1922	18.864339133	77.612450545	61.78035461	72.40624477	54.98194847	57.322696915	1679.081519
1923	543.1848592	487.64723115	237.8594828	198.7735004	348.2023573	378.8760416	181.1058828
1924	26.35521489	28.629724005	119.52744147	228.6398717	172.04000605	81.34546009	26.90581828
1925	9.4019714605	144.5377347	67.489361525	86.108244695	72.54225975	160.53937451	25.22734074
1926	1645.350787	624.94069895	1133.35038	1014.11643985	964.93578305	1171.8242425	1914.393196
1927	22.726274845	133.092238	38.038094035	49.466277415	74.253796495	228.314084	883.4569146
1928	1177.58460195	930.37100505	644.2285138	466.20956315	657.95250675	805.35559335	608.5508845
1929	0	4.209365138	0	0	0	0	0
1930	2000.200001	1239.39587685	1473.868942	847.5241202	495.9623492	391.6166172	392.7837161
1931	0	2.832009775	231.1037287	368.4933511	219.70583355	45.82289698	2.956494759
1932	0	2.832009775	231.1037287	368.4933511	219.70583355	45.82289698	2.956494759
1933	4.674715549	19.195064245	18.86659359	5.914685385	2.38647669	28.75077129	30.36179265
1934	2.597064194	10.328698818	7.7118546255	15.23482787	16.428183765	27.300816895	29.97501822
1935	134.276682825	107.43050956	82.27190181	57.61546498	29.04369548	39.91026168	24.56075232
1936	106.671326475	217.9894627	260.5657929	299.13328835	245.6308855	135.23949795	126.2432749
1937	0	0	0	0	0	0	0
1938	3.1187770785	19.1852848845	5.866353575	4.144485863	10.853538315	3.169087807	2.523513775
1939	2.5627457585	12.2433704265	11.8939436225	7.1744085175	5.66266325	2.0256094205	0
1940	15.31934526	130.932273975	149.2520892	122.6604151	38.653923195	33.223785365	19.79878923
1941	0	22.502631736	12.6917809715	10.737655115	0	0.4715042945	0
1942	0	14.667748165	4.962279223	8.4992482255	6.7969311435	0.9248110585	2.22670322
1943	1690.9622315	1755.769582	1959.0170645	2186.3478835	1867.556021	1567.4476185	1891.567643
1944	287.8494253	343.2893869	341.09240285	335.7818913	343.4845683	255.407857	273.8668535
1945	5.2262632015	5.959264715	7.8549307505	6.1340192605	10.075934729	7.842206047	7.096704329
1946	558.9191094	717.395007	609.79920295	632.01117745	439.3615842	341.4560437	310.0504385
1947	786.06369915	766.52940885	754.31557095	747.90481925	525.2569314	317.8532692	398.2541733
1948	384.800713	1208.306034	2424.2756745	3059.8285825	2405.896513	1051.9766492	1031.34613
1949	0	2.929129546	0.5293425895	5.007890979	6.711918797	146.63208725	1032.601749
1950	4.694264922	31.605808025	32.22777542	38.257834895	202.1253348	143.3348498	24.87223106
1951	5.2291629595	1.043464989	0.5292284175	3.8759088265	2.878061801	2.489665813	17.64021622
1952	12.15637716	53.543298105	42.244955485	32.899317405	59.51139481	86.321945355	484.3520826
1953	9.126305271	115.961933565	96.280309055	427.62412355	779.27868435	640.92694705	522.2928132
1954	0	0	2.2751285175	4.440874264	6.4666636135	11.3822910865	23.5001132
1955	103.07842416	243.27602345	885.7743058	1387.691053	1734.7289455	2850.7727075	1018.221428
1956	91.5003273005	48.179913087	12.91351576	5.3486101535	17.667218595	484.90000025	1222.439114
1957	0	2.6767253675	0.5291903705	0.5725348195	1.4306424315	143.10365345	890.54563
1958	221.1269825	64.13387184	29.87571445	20.933088205	12.71232887	24.28530187	28.35231703
1959	0.507090397	9.3605377035	1.0924493845	4.060497368	2.195972645	7.3711484425	10.53428066
1960	914.5763256	305.12035945	257.35549625	352.6332025	704.1487953	676.27642995	719.4364153
1961	7.9702668625	21.53931107	13.5564167995	7.0776336325	12.47571693	43.00789356	35.91006823
1962	0	0	0.533977061	0.548329442	0	0.2791359125	0
1963	0	1.847548408	3.281862201	2.2631987405	6.2874464445	23.10213039	3.611394057
1964	0	3.137209227	1.596627639	0	0	0	0
1965	2.1200633975	15.1746409555	29.8564572	40.95529665	713.35859895	2894.7197145	544.7438852
1966	28.596828395	104.280666535	51.84399129	11.826966565	2.639256631	1.4816636555	4.650976079
1967	9.079295407	12.77574051	9.296980244	2.2944389725	0	0.8608119345	0.200617201
1968	1195.7824585	807.3005231	763.9012164	809.22349225	1305.187146	1518.676669	1803.253184
1969	113.93489995	165.3988896	338.1024104	525.9008483	828.51453475	721.40057945	827.0679431
1970	2.0820031605	9.563506628	3.744870241	0	13.44257814	0	0
1971	0	0	0	8.071313016	0	36.598309695	63.53238964
1972	2190.452266	917.77932115	694.171864	548.68948365	532.98787105	686.8842487	676.4650277
1973	60.4869767315	23.257114455	15.1831645	7.993614005	9.8242111815	24.301810165	1.773253959
1974	1639.889265	1361.471429	1132.844545	1299.286727	1304.2340775	967.65618505	1019.262421
1975	222.31060505	163.89501975	116.85361242	31.95351977	72.61515588	90.315418575	47.70750381
1976	0	0.620031833	2.681726312	0	1.4884065925	0	0
1977	105.77080165	621.96714505	776.08065375	480.30234975	317.9832851	1266.748879	1230.379942
1978	410.2813848	718.1324022	739.46136435	726.9322086	802.85665	631.3097035	409.7824516
1979	0	1.638758466	1.628516329	11.748038976	4.076745293	9.0788254955	4.937362821
1980	1.5616667085	6.721378473	6.471144149	6.378293153	12.247976745	1.217829919	0
1981	5257.711874	1410.775509	1040.46751075	912.9899377	591.5831045	262.4609452	157.2548652
1982	16.50306906	3.3572493205	3.256021771	7.5213582665	2.6433588085	17.6762327095	9.246171495
1983	1.0388086685	3.4710846335	4.9897014135	2.2729188445	1.9091301	2.598198864	16.24142635
1984	3.7863029215	5.5527091295	10.854295269	13.988921875	6.2576335245	1.8384918715	13.78258973
1985	1218.400461	1486.5187505	1971.443561	2106.091874	2277.954666	2598.1624175	2619.878757
1986	620.87815575	535.6445126	666.07245245	836.047278	624.2055383	503.5908528	927.1513459
1987	0	0	0	0	1.4344147545	0.715757696	1.587100856
1988	595.9176831	331.9480422	185.9231138	108.321136405	37.89232495	16.700542725	31.36971944
1989	7.4626885645	2.087193877	9.079225167	8.0995242185	5.27502356	1.978447559	0
1990	16.79303559	20.121076565	15.75708605	7.972588798	11.50509462	23.731446565	23.12786712
1991	3.6469866695	34.230517465	39.2063271525	45.290616685	9.353282595	0.1220269835	0
1992	0	4.796895216	47.773210785	32.951444693	13.03148707	0	0
1993	3.6660880595	2.6663213795	3.293935001	7.919666024	13.087811397	11.8320431	25.58026452
1994	5.2931160425	8.212508849	5.8212595	4.8928815855	2.635981618	0.6227142175	4.174276461
1995	6.294986071	19.77798931	30.739205885	24.94490805	26.682836025	15.9733214355	13.47619046
1996	3.788792647	1.8158466035	1.058822507	0.5684917035	0	0.240452333	0
1997	0	1.7208286715	0	0	0	1.0018234805	5.288907424
1998	41.112989545	21.789595885	19.605049115	34.751128275	47.556893085	11.694534115	3.769279735
1999	1.098473863	2.3128608955	169.16407143	1567.421418	2627.567919	61.537705135	4.953081171
2000	2046.198595	1806.643475	1197.0703245	1071.10035905	908.817299	688.02064535	538.7184878
2001	546.61698495	1690.079876	1318.7874075	985.95708815	786.9841619	607.35208545	538.5348772
2002	24.934916325	30.719618855	13.030557635	0.567173854	3.415225837	40.655996775	92.62396566
2003	104.03709929	186.3194039	203.78896535	302.34901165	294.7153279	251.1834156	381.7964574
2004	36.656643605	48.65222755	15.321150375	5.121174225	1.9116634565	95.528392845	171.8980812
2005	263.69031025	255.61061355	307.1330578	316.0407224	335.01198315	187.72791685	283.0388097
2006	447.3806745	688.548463	927.61346665	603.6669324	685.42703085	885.23319575	771.9059406
2007	11.531134804	10.0595320675	14.5773645015	8.1857604485	8.7461534	14.917107736	26.38741027
2008	82.06476683	128.4670324	96.69528865	101.276794705	60.1684713	36.60403608	38.1843659
2009	10.2093131645	25.48428881	421.83231045	1135.097648	399.7825568	122.2709973	35.92151374
2010	57.423491212	36.763074385	12.4199581185	6.131687889	8.61244614	7.6638413455	10.10776268
2011	6.7903811635	32.89917812	36.610316335	28.03603293	11.444118044	9.372732437	0
2012	1.5762926725	15.487784115	20.22180855	13.8148295505	9.789949234	4.882504503	0
2013	43.25346159	107.467938705	112.824915	48.977047585	44.8269416	39.533871065	10.27545054
2014	47.852993255	150.15213733	50.0752985	19.81007639	27.864509015	18.49892222	18.07810681
2015	5.8334395455	103.123408745	102.47986072	89.033633015	44.43801718	16.643816025	1.30823473
2016	0	3.6192897565	3.9358603095	10.688057317	31.23767099	33.885745407	7.000374347
2017	0	1.046201514	0.532472773	0.5498342905	1.7090636895	1.952781077	4.331662896
2018	0	3.153218317	0	0	0.7636181	1.848909705	5.538668135
2019	36.094263665	8.86312842	5.14493373	16.04430089	22.66024065	157.5273984	224.7639439
2020	45.95102232	37.003690035	20.255829075	47.909830455	79.227407835	206.7039728	291.2582477
2021	6.24528625	56.987219025	29.89046194	26.5857816505	6.7327391575	80.290472135	325.435749
2022	3.7307859945	7.5910934005	15.5950022905	5.813516517	5.025627675	2.0788613085	2.971434319
2023	6.860474003	26.603529435	131.41640157	879.03559555	2167.137349	3236.4798905	5439.98847
2024	82.988621405	2185.5406045	1386.357626	762.79169395	654.61667485	4001.844027	4307.538225
2025	2.639796723	15.98300384	25.91460922	25.25288994	44.920471705	105.205802705	435.2421603
2026	2.088562348	7.8842199975	8.72409198	3.087266305	6.6938471495	825.0362749	9253.666772
2027	0	0.5248784195	3.2235109005	0	2.756532503	77.76966479	938.7549117
2028	14.742812028	11.139773108	19.65422175	31.08484536	26.32542752	42.90865497	54.62947131
2029	3.1601347195	23.0070767	17.492509455	18.17201073	19.36686196	75.253445285	181.7505504
2030	31.407308535	109.69825091	155.33351825	114.84364862	171.3242388	727.5248378	760.3919232
2031	4940.4524475	4284.7182035	2598.9201035	2503.9391125	1916.5825265	3082.038091	1110.016026
2032	66.381519185	107.39487755	289.80892195	210.9621206	201.77667445	370.24164595	97.71206961
2033	0	88.333593095	420.7286891	470.7997772	305.9831717	340.3463413	120.2850717
2034	5.7582897945	16.756382195	38.002915955	66.415239685	55.10048841	830.001148775	1063.333166
2035	1118.1262305	1313.5343985	1233.1401665	1226.158309	1019.4116061	1190.233119	1444.831307
2036	675.88591135	681.45065005	584.52406615	585.08493825	648.0078236	1254.69166	1308.077716
2037	3.1149524975	6.08166128	1.6991825855	3.5256437735	0	153.0467869	387.2085561
2038	134.92752749	21.611497335	10.521369567	30.3784799	43.80749825	94.14729108	96.22038176
2039	38.289641995	28.587501005	24.84485912	16.96814598	6.231793924	30.329575358	533.5677269
2040	0	5.528826605	0	0	0	11.268237565	0
2041	62.83446477	10.0829790915	4.3395288865	30.758775377	16.9568050585	146.11671721	0.189511841
2042	72.088776605	18.53523389	20.651024395	87.18747562	64.056210205	556.743094265	5.928202778
2043	0	3.1459994105	2.2513005895	21.2277251425	24.334517705	19.598178925	0
2044	552.86275095	701.06464905	828.64147995	1289.5426945	1806.192818	1943.5051105	223.1926752
2045	2.085586465	11.84715117	34.025552215	119.63327589	323.82111185	260.4229446	504.5527761
2046	231.9692573	313.72886415	1568.224015	2121.712457	1795.2211725	1285.2848365	624.3519057
2047	35.17910832	43.7417297635	19.7872271615	12.546404595	76.7215760325	113.92616275	189.4049702
2048	176.9855393	156.858665515	253.911065	220.0020085	209.84215335	279.3037872	257.3916691
2049	106.829373165	222.20623535	65.665788695	58.48205529	84.204982575	69.44893317	151.3808802
2050	12.830594244	6.784875175	7.40961701	3.4276446435	6.713123757	80.541599	174.529884
2051	1.6371454945	2.6196022245	2.6481147485	0.564508679	1.424174874	8.338180908	266.4992703
2052	0.5371930545	2.0864859355	5.4587069445	9.341935982	5.028784967	21.413287865	18.67574878
2053	417.7910764	541.64593885	627.7988799	757.7140708	458.26702335	305.0304652	472.3710804
2054	3.1602480595	29.76242041	7.9798381835	0.7939301	0	46.459792555	67.85452772
2055	0	20.194715685	10.965172895	34.962237458	20.0296227615	25.220718178	42.93499133
2056	130.017787955	235.78315185	250.0372581	458.62590345	416.38034815	570.6496653	506.6663505
2057	0.521118092	2548.622725	534.83226325	107.00772928	58.005373515	71.23394589	21.35877873
2058	10.4920096555	52.566761445	2022.1220265	6990.325222	8286.036886	799.92590945	96.48531343
2059	0.514151959	23.87625156	825.28956675	2591.5459425	3187.0158915	837.24486165	88.84588464
2060	12.6693925555	31.383671385	39.634268425	23.920239725	24.09173619	24.40022424	19.38266091
2061	2.6560194085	14.74145483	958.073461	5167.4696375	4811.5523575	1538.092902	71.98391075
2062	15.395213765	37.843680795	475.9353118	1798.248814	2666.605317	754.97520785	74.48130129
2063	1287.3504635	2146.468578	1656.236987	1339.201907	971.86669375	768.0808979	653.8032308
2064	3184.7932945	6846.5905765	5487.143632	3268.7907575	2119.924285	2295.6552465	1869.529568
2065	83.111460505	292.8471621	3857.8109365	17971.523555	27328.651505	16362.387965	894.0671011
2066	1.077063211	8.723342525	20.229176705	49.481417515	22.7929891	11.472475545	16.15498643
2067	0.5214480785	7.3732649585	37.79378828	264.24901675	989.76488645	555.1491508	540.2475152
2068	0	1.045443363	1.0754017955	0.811508764	0	1.2753052535	2.308765377
2069	25.66494642	38.288105355	25.49385436	12.288067425	18.512691575	38.177364645	198.2232237
2070	10.648256353	3.1323563915	3.3767903745	6.033419955	5.5169511865	1.643182838	2.164891081
2071	0	8.860997725	21.158887835	23.30516843	31.355640705	108.426648745	596.9436964
2072	26.769700355	12.100715425	15.875948885	55.762079795	104.777872985	188.2901271	646.7789725
2073	2.693130251	4.250827411	9.4006057735	83.57465815	220.5459242	159.1153989	610.3756425
2074	705.8451806	422.6875893	399.9282563	664.7873625	1174.7368776	3298.66109	3457.215404
2075	1.5646974195	7.1982234905	4.9301644875	16.876063595	254.50627545	632.42608575	927.0028534
2076	15.484630339	7.4618541395	15.828215655	9.679939336	11.2731115925	564.9188799	2091.952234
2077	8.34833852	46.7497938155	172.7950076	275.555966	415.8914816	656.07230165	104.5206383
2078	243.83129305	301.3781065	652.9761209	1098.453915	921.6751298	575.7227527	762.910782
2079	1.012608863	19.135433762	74.356985185	87.12300078	105.3307573	65.99973826	196.2455002
2080	22.676490565	123.392357185	628.6280235	624.67076115	602.3490924	481.4766627	1370.109211
2081	7.430358203	5.861397995	25.39737705	43.03731404	519.9855236	801.55891075	2190.074795
2082	47.70298854	116.91529317	123.38515345	372.6764591	751.49230705	511.63930435	1394.60793
2083	1.5981525135	32.523696345	9.319473404	10.701135935	13.208831761	32.36888815	60.61283955
2084	39.8131702	8.1267257565	6.674468753	5.810132818	2.882584097	3.4680643455	4.531926504
2085	679.5942281	916.6690354	1010.2209231	1105.327678	1158.9351255	960.61820675	1553.432425
2086	1.0307491075	7.979987222	5.42762559	1.1232085315	0.945696653	0.577264632	0
2087	2.1687141265	10.71583699	9.218869106	14.876928323	31.90018708	20.6040032	14.03829734
2088	119.744581095	413.19743555	607.14904575	222.3255151	117.8992766	663.9635128	1765.784935
2089	250.39349725	502.04904585	471.7320674	911.44206425	841.77068585	25.607672125	0
2090	11.491970712	181.86221715	109.39983475	351.4805129	293.8826692	992.29720895	3222.199018
2091	635.62390895	406.73425095	243.87561615	181.7886637	207.54781745	152.218371205	138.4502652
2092	60.4171672785	124.61191966	155.14078465	317.0135477	844.4601025	1533.4656971	405.400596
2093	19.3331735695	49.695204455	96.909192235	81.623995665	114.8572026	307.1259439	741.1981214
2094	32501.18132	46038.388915	42480.807695	33555.914775	19941.997645	11337.058961	14561.35661
2095	463.45309395	365.6849614	317.60607415	250.50360375	835.886029	706.3459201	3296.987099
2096	15.96165355	29.52897516	36.394172645	27.638590195	27.365603695	10.295363193	5.12113956
2097	4.202595041	17.131955745	236.12881295	1292.73698685	1593.704434	1166.2514645	81.89830744
2098	154.94497575	1574.945231	2290.249373	3199.5144395	3003.84929	1062.20202385	675.4227352
2099	21701.41561	12876.276245	10089.8060705	22873.02883	29217.422895	5613.6905055	350.232489
2100	1459.9412615	472.40338365	3485.9398875	14401.063215	20245.604725	17521.65364	2519.885197
2101	1845.4397185	475.99615675	2674.355065	11635.906814	18125.151555	13811.04106	1745.857454
2102	174.9542108	108.674527175	84.707268115	104.840830855	96.272829415	181.9912403	318.7342598
2103	24.69408684	42.660745965	25.082145615	17.757425045	30.197525625	38.384521905	78.50087986
2104	446.72123	1013.30755565	1181.976945	1264.303712	1445.433586	1806.993937	2702.395329
2105	0	0	6.88024909	0	0	0	2.767145627
2106	722.1407699	347.8296175	323.0928687	268.11245825	180.8314263	265.7596818	430.9524682
2107	971.83054565	2237.554319	1500.829097	1522.55404	2674.4769245	2682.4077295	1708.317732
2108	738.6038807	1221.3749612	1712.87837	2032.5557785	1970.032263	605.38893185	559.3755396
2109	48.838308555	15.4435356415	14.138858931	4.8925688325	10.055164103	1.8918347475	25.16974702
2110	2586.609059	1064.3164425	658.12186915	424.6488868	319.9612232	425.07209805	405.9011798
2111	287.9604073015	246.561527063	201.209935232	102.25669741	98.436608315	41.57718093	104.2662818
2112	21.639990605	48.27918041	8.7861472085	1.71076634	0.478687177	379.6505482	34.11711916
2113	2.674189782	13.938586218	43.9644551	133.25311885	174.1203003	194.13015655	191.7556764
2114	1.0840686945	3.1389150355	2.647304238	5.9161829025	4.3610206865	1.420818064	11.36081948
2115	2.6068339535	16.050224245	9.369778393	14.678063555	13.176172155	19.935353234	48.21340337
2116	73.77478991	126.5255332	139.95982555	92.921855845	85.312642195	124.592898305	119.6578166
2117	3.1613858085	1.0485069715	2.814081486	3.9457510875	1.220660098	1.0367988335	1.314171172
2118	0	23.623974055	25.305667947	23.18200476	3.185550427	0.704055983	2.632894463
2119	0	3.278011083	5.0888307365	5.9100658015	0	0.2063518845	0.592245661
2120	0	0	0	0	0	0	0
2121	0	6.1140103945	14.164565775	24.56011122	10.54903009	1.183660361	24.02945663
2122	0	4.6182830315	2.2386481475	7.847170229	1.4376486165	3.178478877	3.746921027
2123	3.1254400545	13.859901585	37.89776394	37.770532375	13.4236290185	3.212837321	10.25569417
2124	1637.530536	959.3121134	798.25690445	547.52161915	409.2178422	319.1866634	212.3038239
2125	0	0	1.1211459685	0.5544066315	0	0.8952373895	0
2126	56.377013845	26.082547005	258.4972329	491.22926835	374.77667215	147.18312215	11.76666894
2127	2952.587	946.53979535	1405.4983885	2209.2408385	3353.7154375	5713.069409	10183.05933
2128	12556.89135	10135.8860255	8461.1011865	6071.125571	2867.822026	1907.60462	1979.833714
2129	799.48886525	44909.23195	99827.65436	137723.5523	75352.951495	6988.8843095	937.5407389
2130	5.49287997	8.202785859	1.6785820215	2.802049865	4.920742419	149.305372105	0.364455102
2131	9.154451433	49.43530744	44.742747115	32.753266875	24.90527523	344.71946885	8.728626204
2132	2450.1335805	6539.7368315	5722.400353	2729.7858763	2183.57613	3008.448234	1451.083787
2133	174.7296522	1983.7688658	5341.6656195	5629.3378445	1511.663932	1025.9625454	1188.013247
2134	996.96018975	5423.0643025	15422.72336	16251.95425	8605.434539	6301.730426	4645.855775
