#Name (cmd = mergePeaks /home/ska/aperpos/projects/ptychodera_cisreg_development/outputs/homer/results_atac_clusters/homer_output_pfla_ATAC_cluster_1/bg.clean.pos /home/ska/aperpos/projects/ptychodera_cisreg_development/outputs/homer/results_atac_clusters/homer_output_pfla_ATAC_cluster_1/target.clean..pos -d 200 -cobound 1 -prefix /home/ska/aperpos/projects/ptychodera_cisreg_development/outputs/homer/results_atac_clusters/homer_output_pfla_ATAC_cluster_1/0.11133431347935.2.tmp)	chr	start	end	strand	stat	stat2	/home/ska/aperpos/projects/ptychodera_cisreg_development/outputs/homer/results_atac_clusters/homer_output_pfla_ATAC_cluster_1/target.clean..pos
BGpeak79545	Scaffold_9_1_contigs	10920012	10920268	+	0.000	0.000	peak79545
BGpeak79597	Scaffold_9_1_contigs	11204464	11204763	+	0.000	0.000	peak79597
BGpeak79625	Scaffold_9_1_contigs	11998715	11999041	+	0.000	0.000	peak79625
BGpeak79666	Scaffold_9_1_contigs	13176875	13177261	+	0.000	0.000	peak79666
BGpeak79676	Scaffold_9_1_contigs	13352903	13353121	+	0.000	0.000	peak79676
BGpeak79691	Scaffold_9_1_contigs	13591183	13591561	+	0.000	0.000	peak79691
BGpeak79697	Scaffold_9_1_contigs	13729082	13729300	+	0.000	0.000	peak79697
BGpeak79709	Scaffold_9_1_contigs	14062245	14062612	+	0.000	0.000	peak79709
BGpeak79846	Scaffold_9_1_contigs	15434996	15435282	+	0.000	0.000	peak79846
BGpeak79891	Scaffold_9_1_contigs	16051689	16051889	+	0.000	0.000	peak79891
BGpeak79904	Scaffold_9_1_contigs	16131091	16131649	+	0.000	0.000	peak79904
BGpeak79914	Scaffold_9_1_contigs	16280068	16280297	+	0.000	0.000	peak79914
BGpeak79938	Scaffold_9_1_contigs	16478570	16478791	+	0.000	0.000	peak79938
BGpeak79947	Scaffold_9_1_contigs	16599868	16600662	+	0.000	0.000	peak79947
BGpeak79994	Scaffold_9_1_contigs	16997117	16997352	+	0.000	0.000	peak79994
BGpeak8048	Scaffold_1_1_contigs	30120527	30120802	+	0.000	0.000	peak8048
BGpeak8165	Scaffold_1_1_contigs	33263173	33263371	+	0.000	0.000	peak8165
BGpeak8173	Scaffold_1_1_contigs	33351549	33351776	+	0.000	0.000	peak8173
BGpeak8252	Scaffold_1_1_contigs	34624510	34624763	+	0.000	0.000	peak8252
BGpeak8255	Scaffold_1_1_contigs	34638837	34639111	+	0.000	0.000	peak8255
BGpeak8260	Scaffold_1_1_contigs	34687229	34687497	+	0.000	0.000	peak8260
BGpeak8296	Scaffold_1_1_contigs	35830440	35830723	+	0.000	0.000	peak8296
BGpeak27002	Scaffold_16_1_contigs	8953516	8953770	+	0.000	0.000	peak27002
BGpeak8536	Scaffold_1_1_contigs	40565563	40565858	+	0.000	0.000	peak8536
BGpeak8567	Scaffold_1_1_contigs	41124542	41124775	+	0.000	0.000	peak8567
BGpeak27152	Scaffold_16_1_contigs	10177935	10178223	+	0.000	0.000	peak27152
BGpeak27174	Scaffold_16_1_contigs	10389530	10389703	+	0.000	0.000	peak27174
BGpeak27179	Scaffold_16_1_contigs	10419939	10420336	+	0.000	0.000	peak27179
BGpeak8682	Scaffold_1_1_contigs	43139772	43140147	+	0.000	0.000	peak8682
BGpeak8690	Scaffold_1_1_contigs	43168284	43168616	+	0.000	0.000	peak8690
BGpeak8692	Scaffold_1_1_contigs	43182822	43183124	+	0.000	0.000	peak8692
BGpeak8693	Scaffold_1_1_contigs	43191969	43192239	+	0.000	0.000	peak8693
BGpeak27229	Scaffold_16_1_contigs	11469093	11469323	+	0.000	0.000	peak27229
BGpeak27249	Scaffold_16_1_contigs	11789810	11790402	+	0.000	0.000	peak27249
BGpeak27269	Scaffold_16_1_contigs	11885132	11885440	+	0.000	0.000	peak27269
BGpeak27291	Scaffold_16_1_contigs	11958247	11959258	+	0.000	0.000	peak27291
BGpeak8715	Scaffold_1_1_contigs	43344519	43345178	+	0.000	0.000	peak8715
BGpeak8743	Scaffold_1_1_contigs	43657811	43658103	+	0.000	0.000	peak8743
BGpeak8785	Scaffold_1_1_contigs	44078742	44079065	+	0.000	0.000	peak8785
BGpeak8786	Scaffold_1_1_contigs	44084981	44085133	+	0.000	0.000	peak8786
BGpeak8787	Scaffold_1_1_contigs	44085224	44085658	+	0.000	0.000	peak8787
BGpeak8788	Scaffold_1_1_contigs	44088073	44088306	+	0.000	0.000	peak8788
BGpeak8793	Scaffold_1_1_contigs	44109723	44109950	+	0.000	0.000	peak8793
BGpeak8794	Scaffold_1_1_contigs	44110406	44110746	+	0.000	0.000	peak8794
BGpeak27308	Scaffold_16_1_contigs	12098274	12098463	+	0.000	0.000	peak27308
BGpeak27315	Scaffold_16_1_contigs	12224495	12224927	+	0.000	0.000	peak27315
BGpeak27325	Scaffold_16_1_contigs	12298357	12298807	+	0.000	0.000	peak27325
BGpeak27328	Scaffold_16_1_contigs	12335810	12336256	+	0.000	0.000	peak27328
BGpeak27341	Scaffold_16_1_contigs	12389980	12390350	+	0.000	0.000	peak27341
BGpeak27360	Scaffold_16_1_contigs	12597692	12598026	+	0.000	0.000	peak27360
BGpeak8811	Scaffold_1_1_contigs	44371179	44371501	+	0.000	0.000	peak8811
BGpeak8834	Scaffold_1_1_contigs	44452881	44453149	+	0.000	0.000	peak8834
BGpeak8854	Scaffold_1_1_contigs	44692740	44693122	+	0.000	0.000	peak8854
BGpeak27413	Scaffold_16_1_contigs	13114093	13114566	+	0.000	0.000	peak27413
BGpeak27414	Scaffold_16_1_contigs	13121451	13121760	+	0.000	0.000	peak27414
BGpeak27416	Scaffold_16_1_contigs	13126169	13126468	+	0.000	0.000	peak27416
BGpeak27417	Scaffold_16_1_contigs	13128447	13128878	+	0.000	0.000	peak27417
BGpeak27438	Scaffold_16_1_contigs	13275790	13276244	+	0.000	0.000	peak27438
BGpeak27440	Scaffold_16_1_contigs	13295180	13295451	+	0.000	0.000	peak27440
BGpeak27441	Scaffold_16_1_contigs	13301435	13301958	+	0.000	0.000	peak27441
BGpeak27447	Scaffold_16_1_contigs	13330259	13330582	+	0.000	0.000	peak27447
BGpeak27489	Scaffold_16_1_contigs	13506257	13506560	+	0.000	0.000	peak27489
BGpeak8909	Scaffold_1_1_contigs	45201985	45202196	+	0.000	0.000	peak8909
BGpeak8914	Scaffold_1_1_contigs	45207090	45207396	+	0.000	0.000	peak8914
BGpeak8933	Scaffold_1_1_contigs	45977734	45977945	+	0.000	0.000	peak8933
BGpeak27538	Scaffold_16_1_contigs	14495196	14495538	+	0.000	0.000	peak27538
BGpeak27571	Scaffold_16_1_contigs	14688017	14688789	+	0.000	0.000	peak27571
BGpeak27593	Scaffold_16_1_contigs	14801281	14801530	+	0.000	0.000	peak27593
BGpeak27606	Scaffold_16_1_contigs	14886779	14887190	+	0.000	0.000	peak27606
BGpeak27646	Scaffold_16_1_contigs	15249337	15249581	+	0.000	0.000	peak27646
BGpeak62005	Scaffold_4_1_contigs	33720983	33721261	+	0.000	0.000	peak62005
BGpeak62039	Scaffold_4_1_contigs	34127045	34127386	+	0.000	0.000	peak62039
BGpeak27705	Scaffold_16_1_contigs	15397211	15397454	+	0.000	0.000	peak27705
BGpeak27711	Scaffold_16_1_contigs	15417355	15417644	+	0.000	0.000	peak27711
BGpeak27749	Scaffold_16_1_contigs	15650276	15650717	+	0.000	0.000	peak27749
BGpeak27755	Scaffold_16_1_contigs	15701617	15702047	+	0.000	0.000	peak27755
BGpeak62092	Scaffold_4_1_contigs	34567256	34567551	+	0.000	0.000	peak62092
BGpeak62094	Scaffold_4_1_contigs	34571280	34571556	+	0.000	0.000	peak62094
BGpeak27778	Scaffold_16_1_contigs	15872834	15873030	+	0.000	0.000	peak27778
BGpeak27788	Scaffold_16_1_contigs	15891803	15892041	+	0.000	0.000	peak27788
BGpeak27789	Scaffold_16_1_contigs	15893548	15893857	+	0.000	0.000	peak27789
BGpeak27793	Scaffold_16_1_contigs	15903489	15903941	+	0.000	0.000	peak27793
BGpeak27797	Scaffold_16_1_contigs	15950814	15951058	+	0.000	0.000	peak27797
BGpeak62128	Scaffold_4_1_contigs	34830335	34830525	+	0.000	0.000	peak62128
BGpeak62141	Scaffold_4_1_contigs	34874107	34874422	+	0.000	0.000	peak62141
BGpeak27815	Scaffold_16_1_contigs	16235951	16236231	+	0.000	0.000	peak27815
BGpeak62150	Scaffold_4_1_contigs	34940745	34940994	+	0.000	0.000	peak62150
BGpeak62196	Scaffold_4_1_contigs	35468108	35468345	+	0.000	0.000	peak62196
BGpeak27874	Scaffold_16_1_contigs	16669587	16670014	+	0.000	0.000	peak27874
BGpeak62217	Scaffold_4_1_contigs	35815260	35815719	+	0.000	0.000	peak62217
BGpeak62229	Scaffold_4_1_contigs	35991484	35991835	+	0.000	0.000	peak62229
BGpeak62232	Scaffold_4_1_contigs	35997585	35998456	+	0.000	0.000	peak62232
BGpeak27900	Scaffold_16_1_contigs	16893732	16894044	+	0.000	0.000	peak27900
BGpeak27901	Scaffold_16_1_contigs	16911434	16911617	+	0.000	0.000	peak27901
BGpeak27904	Scaffold_16_1_contigs	16917879	16918183	+	0.000	0.000	peak27904
BGpeak27943	Scaffold_16_1_contigs	17580493	17581367	+	0.000	0.000	peak27943
BGpeak62278	Scaffold_4_1_contigs	36278016	36278249	+	0.000	0.000	peak62278
BGpeak62280	Scaffold_4_1_contigs	36294098	36294685	+	0.000	0.000	peak62280
BGpeak62288	Scaffold_4_1_contigs	36394863	36395091	+	0.000	0.000	peak62288
BGpeak27967	Scaffold_16_1_contigs	17801399	17801714	+	0.000	0.000	peak27967
BGpeak27999	Scaffold_16_1_contigs	17924078	17924453	+	0.000	0.000	peak27999
BGpeak62306	Scaffold_4_1_contigs	36582222	36582630	+	0.000	0.000	peak62306
BGpeak62338	Scaffold_4_1_contigs	36664207	36664709	+	0.000	0.000	peak62338
BGpeak62347	Scaffold_4_1_contigs	36731190	36731618	+	0.000	0.000	peak62347
BGpeak62351	Scaffold_4_1_contigs	36755631	36756798	+	0.000	0.000	peak62351
BGpeak62352	Scaffold_4_1_contigs	36778390	36779069	+	0.000	0.000	peak62352
BGpeak62365	Scaffold_4_1_contigs	36840016	36840293	+	0.000	0.000	peak62365
BGpeak62403	Scaffold_4_1_contigs	37054944	37055240	+	0.000	0.000	peak62403
BGpeak62418	Scaffold_4_1_contigs	37185997	37186332	+	0.000	0.000	peak62418
BGpeak62419	Scaffold_4_1_contigs	37187166	37187354	+	0.000	0.000	peak62419
BGpeak62436	Scaffold_4_1_contigs	37318757	37318948	+	0.000	0.000	peak62436
BGpeak62445	Scaffold_4_1_contigs	37420544	37421023	+	0.000	0.000	peak62445
BGpeak62450	Scaffold_4_1_contigs	37456489	37456803	+	0.000	0.000	peak62450
BGpeak62452	Scaffold_4_1_contigs	37480421	37481326	+	0.000	0.000	peak62452
BGpeak62453	Scaffold_4_1_contigs	37481517	37481756	+	0.000	0.000	peak62453
BGpeak62471	Scaffold_4_1_contigs	37785547	37786116	+	0.000	0.000	peak62471
BGpeak62472	Scaffold_4_1_contigs	37806875	37807239	+	0.000	0.000	peak62472
BGpeak62474	Scaffold_4_1_contigs	37815365	37815741	+	0.000	0.000	peak62474
BGpeak62478	Scaffold_4_1_contigs	37852989	37853457	+	0.000	0.000	peak62478
BGpeak62486	Scaffold_4_1_contigs	37967778	37967947	+	0.000	0.000	peak62486
BGpeak62557	Scaffold_4_1_contigs	38788021	38788281	+	0.000	0.000	peak62557
BGpeak62565	Scaffold_4_1_contigs	38851941	38852287	+	0.000	0.000	peak62565
BGpeak62627	Scaffold_4_1_contigs	39418546	39418972	+	0.000	0.000	peak62627
BGpeak62672	Scaffold_4_1_contigs	40080996	40081541	+	0.000	0.000	peak62672
BGpeak62677	Scaffold_4_1_contigs	40088197	40088793	+	0.000	0.000	peak62677
BGpeak62679	Scaffold_4_1_contigs	40095881	40096088	+	0.000	0.000	peak62679
BGpeak62688	Scaffold_4_1_contigs	40166520	40167122	+	0.000	0.000	peak62688
BGpeak62690	Scaffold_4_1_contigs	40167733	40168038	+	0.000	0.000	peak62690
BGpeak62749	Scaffold_4_1_contigs	40828208	40828691	+	0.000	0.000	peak62749
BGpeak62751	Scaffold_4_1_contigs	40846760	40847039	+	0.000	0.000	peak62751
BGpeak62754	Scaffold_4_1_contigs	40867168	40867498	+	0.000	0.000	peak62754
BGpeak62755	Scaffold_4_1_contigs	40875974	40876363	+	0.000	0.000	peak62755
BGpeak62779	Scaffold_4_1_contigs	40959132	40959539	+	0.000	0.000	peak62779
BGpeak62804	Scaffold_4_1_contigs	41112271	41112573	+	0.000	0.000	peak62804
BGpeak62867	Scaffold_4_1_contigs	41595315	41595928	+	0.000	0.000	peak62867
BGpeak62883	Scaffold_4_1_contigs	41687000	41687316	+	0.000	0.000	peak62883
BGpeak10013	Scaffold_12_1_contigs	2181580	2181956	+	0.000	0.000	peak10013
BGpeak10036	Scaffold_12_1_contigs	2645490	2645754	+	0.000	0.000	peak10036
BGpeak10041	Scaffold_12_1_contigs	2679674	2679840	+	0.000	0.000	peak10041
BGpeak10105	Scaffold_12_1_contigs	3716018	3716618	+	0.000	0.000	peak10105
BGpeak10109	Scaffold_12_1_contigs	3767877	3768068	+	0.000	0.000	peak10109
BGpeak10198	Scaffold_12_1_contigs	4558043	4558558	+	0.000	0.000	peak10198
BGpeak10210	Scaffold_12_1_contigs	4595823	4596099	+	0.000	0.000	peak10210
BGpeak10222	Scaffold_12_1_contigs	4637781	4637968	+	0.000	0.000	peak10222
BGpeak10231	Scaffold_12_1_contigs	4729939	4730388	+	0.000	0.000	peak10231
BGpeak10234	Scaffold_12_1_contigs	4760419	4760664	+	0.000	0.000	peak10234
BGpeak10249	Scaffold_12_1_contigs	4868689	4869761	+	0.000	0.000	peak10249
BGpeak10250	Scaffold_12_1_contigs	4890310	4890570	+	0.000	0.000	peak10250
BGpeak10251	Scaffold_12_1_contigs	4918699	4919241	+	0.000	0.000	peak10251
BGpeak10312	Scaffold_12_1_contigs	5533473	5533665	+	0.000	0.000	peak10312
BGpeak10325	Scaffold_12_1_contigs	5589317	5589521	+	0.000	0.000	peak10325
BGpeak10418	Scaffold_12_1_contigs	6699582	6699876	+	0.000	0.000	peak10418
BGpeak10430	Scaffold_12_1_contigs	6853314	6853587	+	0.000	0.000	peak10430
BGpeak10440	Scaffold_12_1_contigs	6899501	6899730	+	0.000	0.000	peak10440
BGpeak10447	Scaffold_12_1_contigs	6966637	6967838	+	0.000	0.000	peak10447
BGpeak10448	Scaffold_12_1_contigs	6980371	6980551	+	0.000	0.000	peak10448
BGpeak10481	Scaffold_12_1_contigs	7238503	7238847	+	0.000	0.000	peak10481
BGpeak10515	Scaffold_12_1_contigs	7688688	7688989	+	0.000	0.000	peak10515
BGpeak10519	Scaffold_12_1_contigs	7695568	7696068	+	0.000	0.000	peak10519
BGpeak10597	Scaffold_12_1_contigs	8688842	8689266	+	0.000	0.000	peak10597
BGpeak10598	Scaffold_12_1_contigs	8689434	8689611	+	0.000	0.000	peak10598
BGpeak10633	Scaffold_12_1_contigs	9266579	9266782	+	0.000	0.000	peak10633
BGpeak10661	Scaffold_12_1_contigs	10160908	10161445	+	0.000	0.000	peak10661
BGpeak10666	Scaffold_12_1_contigs	10214503	10215114	+	0.000	0.000	peak10666
BGpeak10668	Scaffold_12_1_contigs	10229593	10229910	+	0.000	0.000	peak10668
BGpeak10670	Scaffold_12_1_contigs	10256020	10256286	+	0.000	0.000	peak10670
BGpeak9000	Scaffold_1_1_contigs	46468155	46468497	+	0.000	0.000	peak9000
BGpeak9004	Scaffold_1_1_contigs	46521699	46522021	+	0.000	0.000	peak9004
BGpeak9011	Scaffold_1_1_contigs	46566764	46567286	+	0.000	0.000	peak9011
BGpeak9019	Scaffold_1_1_contigs	46597468	46597644	+	0.000	0.000	peak9019
BGpeak9030	Scaffold_1_1_contigs	46640191	46640419	+	0.000	0.000	peak9030
BGpeak9040	Scaffold_1_1_contigs	46701211	46701510	+	0.000	0.000	peak9040
BGpeak10701	Scaffold_12_1_contigs	10445312	10445725	+	0.000	0.000	peak10701
BGpeak10713	Scaffold_12_1_contigs	10615839	10616438	+	0.000	0.000	peak10713
BGpeak10718	Scaffold_12_1_contigs	10634646	10634881	+	0.000	0.000	peak10718
BGpeak10722	Scaffold_12_1_contigs	10658174	10658474	+	0.000	0.000	peak10722
BGpeak10723	Scaffold_12_1_contigs	10658850	10659189	+	0.000	0.000	peak10723
BGpeak10738	Scaffold_12_1_contigs	10710489	10710795	+	0.000	0.000	peak10738
BGpeak10740	Scaffold_12_1_contigs	10718305	10719053	+	0.000	0.000	peak10740
BGpeak10747	Scaffold_12_1_contigs	10768891	10769752	+	0.000	0.000	peak10747
BGpeak10769	Scaffold_12_1_contigs	10870362	10870724	+	0.000	0.000	peak10769
BGpeak9115	Scaffold_1_1_contigs	47201332	47201713	+	0.000	0.000	peak9115
BGpeak9123	Scaffold_1_1_contigs	47311473	47311756	+	0.000	0.000	peak9123
BGpeak9137	Scaffold_1_1_contigs	47731098	47731812	+	0.000	0.000	peak9137
BGpeak9151	Scaffold_1_1_contigs	47802436	47802754	+	0.000	0.000	peak9151
BGpeak9152	Scaffold_1_1_contigs	47807158	47807431	+	0.000	0.000	peak9152
BGpeak9153	Scaffold_1_1_contigs	47812703	47812997	+	0.000	0.000	peak9153
BGpeak9190	Scaffold_1_1_contigs	48275412	48275650	+	0.000	0.000	peak9190
BGpeak10838	Scaffold_12_1_contigs	11359975	11360289	+	0.000	0.000	peak10838
BGpeak10850	Scaffold_12_1_contigs	11410584	11410841	+	0.000	0.000	peak10850
BGpeak10866	Scaffold_12_1_contigs	11477572	11477923	+	0.000	0.000	peak10866
BGpeak10869	Scaffold_12_1_contigs	11486855	11487103	+	0.000	0.000	peak10869
BGpeak10873	Scaffold_12_1_contigs	11494939	11495166	+	0.000	0.000	peak10873
BGpeak10890	Scaffold_12_1_contigs	11597285	11597585	+	0.000	0.000	peak10890
BGpeak9268	Scaffold_1_1_contigs	49184024	49184214	+	0.000	0.000	peak9268
BGpeak9295	Scaffold_1_1_contigs	49564214	49564563	+	0.000	0.000	peak9295
BGpeak10909	Scaffold_12_1_contigs	11771462	11771983	+	0.000	0.000	peak10909
BGpeak10913	Scaffold_12_1_contigs	11802790	11803024	+	0.000	0.000	peak10913
BGpeak10916	Scaffold_12_1_contigs	11813328	11813711	+	0.000	0.000	peak10916
BGpeak10987	Scaffold_12_1_contigs	12458056	12458458	+	0.000	0.000	peak10987
BGpeak9313	Scaffold_1_1_contigs	49869656	49869845	+	0.000	0.000	peak9313
BGpeak9317	Scaffold_1_1_contigs	49884791	49885547	+	0.000	0.000	peak9317
BGpeak9355	Scaffold_1_1_contigs	50060663	50060914	+	0.000	0.000	peak9355
BGpeak9390	Scaffold_1_1_contigs	51740653	51740855	+	0.000	0.000	peak9390
BGpeak9421	Scaffold_1_1_contigs	52364763	52365383	+	0.000	0.000	peak9421
BGpeak9437	Scaffold_1_1_contigs	52446285	52446510	+	0.000	0.000	peak9437
BGpeak9469	Scaffold_1_1_contigs	52981394	52981805	+	0.000	0.000	peak9469
BGpeak28064	Scaffold_16_1_contigs	19693110	19693905	+	0.000	0.000	peak28064
BGpeak9513	Scaffold_1_1_contigs	53572874	53573114	+	0.000	0.000	peak9513
BGpeak9543	Scaffold_1_1_contigs	54011599	54011952	+	0.000	0.000	peak9543
BGpeak28186	Scaffold_16_1_contigs	20984877	20985174	+	0.000	0.000	peak28186
BGpeak9625	Scaffold_1_1_contigs	55721966	55722248	+	0.000	0.000	peak9625
BGpeak9641	Scaffold_1_1_contigs	55862333	55862688	+	0.000	0.000	peak9641
BGpeak9659	Scaffold_1_1_contigs	56533513	56533994	+	0.000	0.000	peak9659
BGpeak9660	Scaffold_1_1_contigs	56534574	56534898	+	0.000	0.000	peak9660
BGpeak9672	Scaffold_1_1_contigs	57573902	57574342	+	0.000	0.000	peak9672
BGpeak9689	Scaffold_1_1_contigs	58548971	58549207	+	0.000	0.000	peak9689
BGpeak28212	Scaffold_16_1_contigs	21141677	21142352	+	0.000	0.000	peak28212
BGpeak28238	Scaffold_16_1_contigs	21278474	21278731	+	0.000	0.000	peak28238
BGpeak28252	Scaffold_16_1_contigs	21341040	21341411	+	0.000	0.000	peak28252
BGpeak28257	Scaffold_16_1_contigs	21387916	21388175	+	0.000	0.000	peak28257
BGpeak9757	Scaffold_1_1_contigs	61117490	61118505	+	0.000	0.000	peak9757
BGpeak28302	Scaffold_16_1_contigs	21714134	21714407	+	0.000	0.000	peak28302
BGpeak28371	Scaffold_16_1_contigs	22341666	22341879	+	0.000	0.000	peak28371
BGpeak9827	Scaffold_1_1_contigs	62622653	62622982	+	0.000	0.000	peak9827
BGpeak9855	Scaffold_12_1_contigs	226563	226945	+	0.000	0.000	peak9855
BGpeak9860	Scaffold_12_1_contigs	279986	280183	+	0.000	0.000	peak9860
BGpeak28423	Scaffold_16_1_contigs	22895409	22895730	+	0.000	0.000	peak28423
BGpeak28499	Scaffold_16_1_contigs	23440276	23440671	+	0.000	0.000	peak28499
BGpeak9903	Scaffold_12_1_contigs	726522	726699	+	0.000	0.000	peak9903
BGpeak9913	Scaffold_12_1_contigs	788169	788388	+	0.000	0.000	peak9913
BGpeak9938	Scaffold_12_1_contigs	992011	992275	+	0.000	0.000	peak9938
BGpeak9992	Scaffold_12_1_contigs	1494802	1495206	+	0.000	0.000	peak9992
BGpeak9997	Scaffold_12_1_contigs	1652993	1653209	+	0.000	0.000	peak9997
BGpeak28501	Scaffold_16_1_contigs	23446525	23446765	+	0.000	0.000	peak28501
BGpeak28517	Scaffold_16_1_contigs	23658176	23658627	+	0.000	0.000	peak28517
BGpeak28530	Scaffold_16_1_contigs	23778453	23778670	+	0.000	0.000	peak28530
BGpeak28553	Scaffold_16_1_contigs	24004132	24004397	+	0.000	0.000	peak28553
BGpeak28565	Scaffold_16_1_contigs	24698086	24698349	+	0.000	0.000	peak28565
BGpeak28567	Scaffold_16_1_contigs	24785010	24785693	+	0.000	0.000	peak28567
BGpeak28569	Scaffold_16_1_contigs	24808231	24808620	+	0.000	0.000	peak28569
BGpeak28570	Scaffold_16_1_contigs	24826736	24827576	+	0.000	0.000	peak28570
BGpeak28578	Scaffold_16_1_contigs	24903552	24903734	+	0.000	0.000	peak28578
BGpeak28585	Scaffold_16_1_contigs	24979503	24979776	+	0.000	0.000	peak28585
BGpeak28647	Scaffold_16_1_contigs	26237856	26238140	+	0.000	0.000	peak28647
BGpeak28662	Scaffold_16_1_contigs	26509696	26509990	+	0.000	0.000	peak28662
BGpeak28668	Scaffold_16_1_contigs	26547089	26547457	+	0.000	0.000	peak28668
BGpeak63017	Scaffold_4_1_contigs	43007227	43007825	+	0.000	0.000	peak63017
BGpeak63019	Scaffold_4_1_contigs	43014055	43014307	+	0.000	0.000	peak63019
BGpeak63022	Scaffold_4_1_contigs	43023061	43023427	+	0.000	0.000	peak63022
BGpeak28705	Scaffold_16_1_contigs	27443572	27443845	+	0.000	0.000	peak28705
BGpeak28708	Scaffold_16_1_contigs	27464143	27464715	+	0.000	0.000	peak28708
BGpeak28712	Scaffold_16_1_contigs	27519787	27520087	+	0.000	0.000	peak28712
BGpeak28735	Scaffold_16_1_contigs	27705531	27705808	+	0.000	0.000	peak28735
BGpeak63071	Scaffold_4_1_contigs	43249213	43250140	+	0.000	0.000	peak63071
BGpeak63081	Scaffold_4_1_contigs	43318452	43318805	+	0.000	0.000	peak63081
BGpeak63092	Scaffold_4_1_contigs	43388552	43388890	+	0.000	0.000	peak63092
BGpeak63094	Scaffold_4_1_contigs	43419751	43420188	+	0.000	0.000	peak63094
BGpeak28771	Scaffold_16_1_contigs	28068548	28068787	+	0.000	0.000	peak28771
BGpeak28772	Scaffold_16_1_contigs	28075484	28075811	+	0.000	0.000	peak28772
BGpeak28823	Scaffold_16_1_contigs	29248771	29249192	+	0.000	0.000	peak28823
BGpeak63158	Scaffold_4_1_contigs	43986010	43986210	+	0.000	0.000	peak63158
BGpeak63164	Scaffold_4_1_contigs	44044436	44044709	+	0.000	0.000	peak63164
BGpeak28876	Scaffold_16_1_contigs	30159903	30160180	+	0.000	0.000	peak28876
BGpeak28890	Scaffold_16_1_contigs	30229675	30230189	+	0.000	0.000	peak28890
BGpeak63214	Scaffold_4_1_contigs	44328313	44328581	+	0.000	0.000	peak63214
BGpeak63235	Scaffold_4_1_contigs	44661968	44662242	+	0.000	0.000	peak63235
BGpeak28903	Scaffold_16_1_contigs	30364690	30364990	+	0.000	0.000	peak28903
BGpeak63268	Scaffold_4_1_contigs	44910072	44910393	+	0.000	0.000	peak63268
BGpeak28938	Scaffold_16_1_contigs	30954836	30955450	+	0.000	0.000	peak28938
BGpeak63271	Scaffold_4_1_contigs	44921532	44921749	+	0.000	0.000	peak63271
BGpeak28945	Scaffold_16_1_contigs	30985631	30986057	+	0.000	0.000	peak28945
BGpeak63285	Scaffold_4_1_contigs	45045659	45045866	+	0.000	0.000	peak63285
BGpeak63318	Scaffold_4_1_contigs	45540076	45540387	+	0.000	0.000	peak63318
BGpeak63336	Scaffold_4_1_contigs	45708459	45708769	+	0.000	0.000	peak63336
BGpeak63343	Scaffold_4_1_contigs	45779986	45780254	+	0.000	0.000	peak63343
BGpeak63363	Scaffold_4_1_contigs	46161980	46162358	+	0.000	0.000	peak63363
BGpeak63367	Scaffold_4_1_contigs	46199279	46199564	+	0.000	0.000	peak63367
BGpeak63368	Scaffold_4_1_contigs	46221091	46221344	+	0.000	0.000	peak63368
BGpeak63369	Scaffold_4_1_contigs	46223565	46224197	+	0.000	0.000	peak63369
BGpeak63370	Scaffold_4_1_contigs	46248209	46248571	+	0.000	0.000	peak63370
BGpeak63371	Scaffold_4_1_contigs	46260210	46260816	+	0.000	0.000	peak63371
BGpeak63372	Scaffold_4_1_contigs	46275879	46276318	+	0.000	0.000	peak63372
BGpeak63390	Scaffold_4_1_contigs	46424909	46425220	+	0.000	0.000	peak63390
BGpeak63397	Scaffold_4_1_contigs	46493544	46493828	+	0.000	0.000	peak63397
BGpeak63411	Scaffold_4_1_contigs	46563125	46563711	+	0.000	0.000	peak63411
BGpeak63434	Scaffold_4_1_contigs	46788916	46789190	+	0.000	0.000	peak63434
BGpeak63450	Scaffold_4_1_contigs	46846797	46847195	+	0.000	0.000	peak63450
BGpeak63453	Scaffold_4_1_contigs	46848380	46848720	+	0.000	0.000	peak63453
BGpeak63457	Scaffold_4_1_contigs	46862354	46862543	+	0.000	0.000	peak63457
BGpeak63474	Scaffold_4_1_contigs	46953515	46953705	+	0.000	0.000	peak63474
BGpeak63495	Scaffold_4_1_contigs	47111496	47112037	+	0.000	0.000	peak63495
BGpeak63517	Scaffold_4_1_contigs	47266080	47266303	+	0.000	0.000	peak63517
BGpeak63521	Scaffold_4_1_contigs	47319167	47319438	+	0.000	0.000	peak63521
BGpeak63536	Scaffold_4_1_contigs	47430428	47430777	+	0.000	0.000	peak63536
BGpeak63538	Scaffold_4_1_contigs	47459913	47460203	+	0.000	0.000	peak63538
BGpeak63624	Scaffold_4_1_contigs	48410515	48410911	+	0.000	0.000	peak63624
BGpeak63631	Scaffold_4_1_contigs	48481794	48481970	+	0.000	0.000	peak63631
BGpeak63632	Scaffold_4_1_contigs	48483223	48483504	+	0.000	0.000	peak63632
BGpeak63644	Scaffold_4_1_contigs	48566623	48566974	+	0.000	0.000	peak63644
BGpeak63728	Scaffold_4_1_contigs	49223940	49224186	+	0.000	0.000	peak63728
BGpeak63741	Scaffold_4_1_contigs	49333608	49334053	+	0.000	0.000	peak63741
BGpeak63750	Scaffold_4_1_contigs	49374121	49374313	+	0.000	0.000	peak63750
