#Name (cmd = mergePeaks /home/ska/aperpos/projects/ptychodera_cisreg_development/outputs/homer/results_atac_clusters/homer_output_pfla_ATAC_cluster_5/bg.clean.pos /home/ska/aperpos/projects/ptychodera_cisreg_development/outputs/homer/results_atac_clusters/homer_output_pfla_ATAC_cluster_5/target.clean..pos -d 200 -cobound 1 -prefix /home/ska/aperpos/projects/ptychodera_cisreg_development/outputs/homer/results_atac_clusters/homer_output_pfla_ATAC_cluster_5/0.0264154771148277.2.tmp)	chr	start	end	strand	stat	stat2	/home/ska/aperpos/projects/ptychodera_cisreg_development/outputs/homer/results_atac_clusters/homer_output_pfla_ATAC_cluster_5/target.clean..pos
BGpeak8298	Scaffold_1_1_contigs	35840245	35840624	+	0.000	0.000	peak8298
BGpeak8308	Scaffold_1_1_contigs	35886611	35886814	+	0.000	0.000	peak8308
BGpeak8310	Scaffold_1_1_contigs	35892388	35892741	+	0.000	0.000	peak8310
BGpeak8354	Scaffold_1_1_contigs	37806925	37807287	+	0.000	0.000	peak8354
BGpeak8407	Scaffold_1_1_contigs	38378187	38378585	+	0.000	0.000	peak8407
BGpeak8498	Scaffold_1_1_contigs	40238725	40239045	+	0.000	0.000	peak8498
BGpeak27028	Scaffold_16_1_contigs	9042902	9043566	+	0.000	0.000	peak27028
BGpeak27035	Scaffold_16_1_contigs	9120216	9120793	+	0.000	0.000	peak27035
BGpeak8511	Scaffold_1_1_contigs	40315686	40315951	+	0.000	0.000	peak8511
BGpeak8512	Scaffold_1_1_contigs	40316469	40317370	+	0.000	0.000	peak8512
BGpeak8548	Scaffold_1_1_contigs	40969910	40970223	+	0.000	0.000	peak8548
BGpeak8574	Scaffold_1_1_contigs	41153892	41154347	+	0.000	0.000	peak8574
BGpeak8575	Scaffold_1_1_contigs	41156317	41156677	+	0.000	0.000	peak8575
BGpeak8578	Scaffold_1_1_contigs	41164023	41164824	+	0.000	0.000	peak8578
BGpeak8580	Scaffold_1_1_contigs	41173291	41173811	+	0.000	0.000	peak8580
BGpeak27139	Scaffold_16_1_contigs	10096733	10097127	+	0.000	0.000	peak27139
BGpeak27161	Scaffold_16_1_contigs	10224036	10224388	+	0.000	0.000	peak27161
BGpeak27164	Scaffold_16_1_contigs	10232361	10232835	+	0.000	0.000	peak27164
BGpeak8639	Scaffold_1_1_contigs	42789352	42789614	+	0.000	0.000	peak8639
BGpeak8655	Scaffold_1_1_contigs	42999980	43000314	+	0.000	0.000	peak8655
BGpeak27212	Scaffold_16_1_contigs	11213101	11213393	+	0.000	0.000	peak27212
BGpeak27278	Scaffold_16_1_contigs	11904546	11905076	+	0.000	0.000	peak27278
BGpeak27287	Scaffold_16_1_contigs	11944503	11944745	+	0.000	0.000	peak27287
BGpeak27290	Scaffold_16_1_contigs	11953283	11953658	+	0.000	0.000	peak27290
BGpeak8714	Scaffold_1_1_contigs	43341374	43341823	+	0.000	0.000	peak8714
BGpeak27305	Scaffold_16_1_contigs	12090546	12090899	+	0.000	0.000	peak27305
BGpeak27369	Scaffold_16_1_contigs	12873795	12874225	+	0.000	0.000	peak27369
BGpeak27370	Scaffold_16_1_contigs	12876650	12876880	+	0.000	0.000	peak27370
BGpeak27371	Scaffold_16_1_contigs	12877586	12877852	+	0.000	0.000	peak27371
BGpeak27392	Scaffold_16_1_contigs	13013122	13013345	+	0.000	0.000	peak27392
BGpeak8825	Scaffold_1_1_contigs	44415389	44415653	+	0.000	0.000	peak8825
BGpeak8850	Scaffold_1_1_contigs	44678701	44678994	+	0.000	0.000	peak8850
BGpeak8889	Scaffold_1_1_contigs	45144918	45145330	+	0.000	0.000	peak8889
BGpeak8894	Scaffold_1_1_contigs	45165148	45165821	+	0.000	0.000	peak8894
BGpeak8896	Scaffold_1_1_contigs	45175242	45175490	+	0.000	0.000	peak8896
BGpeak27400	Scaffold_16_1_contigs	13050527	13050760	+	0.000	0.000	peak27400
BGpeak27402	Scaffold_16_1_contigs	13056918	13057220	+	0.000	0.000	peak27402
BGpeak27403	Scaffold_16_1_contigs	13058595	13058833	+	0.000	0.000	peak27403
BGpeak27407	Scaffold_16_1_contigs	13068779	13069206	+	0.000	0.000	peak27407
BGpeak27436	Scaffold_16_1_contigs	13262993	13263938	+	0.000	0.000	peak27436
BGpeak27448	Scaffold_16_1_contigs	13332949	13333656	+	0.000	0.000	peak27448
BGpeak27479	Scaffold_16_1_contigs	13486708	13486842	+	0.000	0.000	peak27479
BGpeak27485	Scaffold_16_1_contigs	13500767	13500945	+	0.000	0.000	peak27485
BGpeak8902	Scaffold_1_1_contigs	45193753	45193971	+	0.000	0.000	peak8902
BGpeak8903	Scaffold_1_1_contigs	45194742	45195240	+	0.000	0.000	peak8903
BGpeak8913	Scaffold_1_1_contigs	45204705	45204985	+	0.000	0.000	peak8913
BGpeak8915	Scaffold_1_1_contigs	45210148	45210600	+	0.000	0.000	peak8915
BGpeak8961	Scaffold_1_1_contigs	46182574	46182908	+	0.000	0.000	peak8961
BGpeak27512	Scaffold_16_1_contigs	14180855	14181352	+	0.000	0.000	peak27512
BGpeak27636	Scaffold_16_1_contigs	15216069	15216371	+	0.000	0.000	peak27636
BGpeak27637	Scaffold_16_1_contigs	15218259	15218557	+	0.000	0.000	peak27637
BGpeak27658	Scaffold_16_1_contigs	15283032	15283347	+	0.000	0.000	peak27658
BGpeak27686	Scaffold_16_1_contigs	15346744	15347054	+	0.000	0.000	peak27686
BGpeak62010	Scaffold_4_1_contigs	33736728	33736967	+	0.000	0.000	peak62010
BGpeak27706	Scaffold_16_1_contigs	15398634	15399281	+	0.000	0.000	peak27706
BGpeak62048	Scaffold_4_1_contigs	34329886	34330331	+	0.000	0.000	peak62048
BGpeak27728	Scaffold_16_1_contigs	15481097	15481439	+	0.000	0.000	peak27728
BGpeak27730	Scaffold_16_1_contigs	15495861	15496273	+	0.000	0.000	peak27730
BGpeak27731	Scaffold_16_1_contigs	15499760	15499967	+	0.000	0.000	peak27731
BGpeak27732	Scaffold_16_1_contigs	15500209	15500720	+	0.000	0.000	peak27732
BGpeak27733	Scaffold_16_1_contigs	15503997	15504196	+	0.000	0.000	peak27733
BGpeak27794	Scaffold_16_1_contigs	15931339	15931959	+	0.000	0.000	peak27794
BGpeak62119	Scaffold_4_1_contigs	34786401	34786766	+	0.000	0.000	peak62119
BGpeak27804	Scaffold_16_1_contigs	16040713	16041005	+	0.000	0.000	peak27804
BGpeak27828	Scaffold_16_1_contigs	16414351	16414792	+	0.000	0.000	peak27828
BGpeak62162	Scaffold_4_1_contigs	34997723	34998181	+	0.000	0.000	peak62162
BGpeak62175	Scaffold_4_1_contigs	35072217	35072516	+	0.000	0.000	peak62175
BGpeak27846	Scaffold_16_1_contigs	16552581	16552754	+	0.000	0.000	peak27846
BGpeak62190	Scaffold_4_1_contigs	35432617	35432870	+	0.000	0.000	peak62190
BGpeak62198	Scaffold_4_1_contigs	35484754	35485315	+	0.000	0.000	peak62198
BGpeak27898	Scaffold_16_1_contigs	16885005	16885358	+	0.000	0.000	peak27898
BGpeak27934	Scaffold_16_1_contigs	17284314	17284709	+	0.000	0.000	peak27934
BGpeak62284	Scaffold_4_1_contigs	36361239	36361643	+	0.000	0.000	peak62284
BGpeak27961	Scaffold_16_1_contigs	17666792	17667260	+	0.000	0.000	peak27961
BGpeak27985	Scaffold_16_1_contigs	17868431	17869069	+	0.000	0.000	peak27985
BGpeak27989	Scaffold_16_1_contigs	17897921	17898201	+	0.000	0.000	peak27989
BGpeak27991	Scaffold_16_1_contigs	17899424	17899701	+	0.000	0.000	peak27991
BGpeak27996	Scaffold_16_1_contigs	17917126	17917930	+	0.000	0.000	peak27996
BGpeak27997	Scaffold_16_1_contigs	17918000	17918517	+	0.000	0.000	peak27997
BGpeak62307	Scaffold_4_1_contigs	36589445	36590061	+	0.000	0.000	peak62307
BGpeak62311	Scaffold_4_1_contigs	36597265	36597762	+	0.000	0.000	peak62311
BGpeak62317	Scaffold_4_1_contigs	36609727	36610016	+	0.000	0.000	peak62317
BGpeak62360	Scaffold_4_1_contigs	36826874	36827228	+	0.000	0.000	peak62360
BGpeak62367	Scaffold_4_1_contigs	36853232	36853478	+	0.000	0.000	peak62367
BGpeak62369	Scaffold_4_1_contigs	36854756	36855077	+	0.000	0.000	peak62369
BGpeak62385	Scaffold_4_1_contigs	36953354	36953604	+	0.000	0.000	peak62385
BGpeak62386	Scaffold_4_1_contigs	36955170	36955447	+	0.000	0.000	peak62386
BGpeak62409	Scaffold_4_1_contigs	37103044	37103372	+	0.000	0.000	peak62409
BGpeak62422	Scaffold_4_1_contigs	37217713	37218013	+	0.000	0.000	peak62422
BGpeak62425	Scaffold_4_1_contigs	37236448	37236654	+	0.000	0.000	peak62425
BGpeak62594	Scaffold_4_1_contigs	39110911	39111182	+	0.000	0.000	peak62594
BGpeak62610	Scaffold_4_1_contigs	39204871	39205191	+	0.000	0.000	peak62610
BGpeak62613	Scaffold_4_1_contigs	39242289	39242648	+	0.000	0.000	peak62613
BGpeak62634	Scaffold_4_1_contigs	39443107	39443395	+	0.000	0.000	peak62634
BGpeak62647	Scaffold_4_1_contigs	39619050	39619234	+	0.000	0.000	peak62647
BGpeak62665	Scaffold_4_1_contigs	40048216	40048751	+	0.000	0.000	peak62665
BGpeak62692	Scaffold_4_1_contigs	40193120	40193536	+	0.000	0.000	peak62692
BGpeak62702	Scaffold_4_1_contigs	40285497	40285814	+	0.000	0.000	peak62702
BGpeak62714	Scaffold_4_1_contigs	40393873	40394386	+	0.000	0.000	peak62714
BGpeak62730	Scaffold_4_1_contigs	40764613	40765037	+	0.000	0.000	peak62730
BGpeak62742	Scaffold_4_1_contigs	40817436	40817667	+	0.000	0.000	peak62742
BGpeak62757	Scaffold_4_1_contigs	40885907	40886163	+	0.000	0.000	peak62757
BGpeak62763	Scaffold_4_1_contigs	40898830	40899793	+	0.000	0.000	peak62763
BGpeak62812	Scaffold_4_1_contigs	41156839	41157250	+	0.000	0.000	peak62812
BGpeak62813	Scaffold_4_1_contigs	41158427	41158743	+	0.000	0.000	peak62813
BGpeak62822	Scaffold_4_1_contigs	41185767	41185957	+	0.000	0.000	peak62822
BGpeak62843	Scaffold_4_1_contigs	41348256	41349115	+	0.000	0.000	peak62843
BGpeak62856	Scaffold_4_1_contigs	41535749	41535943	+	0.000	0.000	peak62856
BGpeak62929	Scaffold_4_1_contigs	42381836	42382240	+	0.000	0.000	peak62929
BGpeak62944	Scaffold_4_1_contigs	42463323	42463731	+	0.000	0.000	peak62944
BGpeak62945	Scaffold_4_1_contigs	42464304	42464809	+	0.000	0.000	peak62945
BGpeak62974	Scaffold_4_1_contigs	42554940	42555376	+	0.000	0.000	peak62974
BGpeak62981	Scaffold_4_1_contigs	42643964	42644207	+	0.000	0.000	peak62981
BGpeak10002	Scaffold_12_1_contigs	1907144	1907653	+	0.000	0.000	peak10002
BGpeak10076	Scaffold_12_1_contigs	3420268	3420607	+	0.000	0.000	peak10076
BGpeak10093	Scaffold_12_1_contigs	3611304	3611750	+	0.000	0.000	peak10093
BGpeak10095	Scaffold_12_1_contigs	3619598	3619833	+	0.000	0.000	peak10095
BGpeak10163	Scaffold_12_1_contigs	4461444	4461634	+	0.000	0.000	peak10163
BGpeak10167	Scaffold_12_1_contigs	4479062	4479577	+	0.000	0.000	peak10167
BGpeak10170	Scaffold_12_1_contigs	4482599	4483156	+	0.000	0.000	peak10170
BGpeak10228	Scaffold_12_1_contigs	4689137	4689745	+	0.000	0.000	peak10228
BGpeak10296	Scaffold_12_1_contigs	5416802	5417040	+	0.000	0.000	peak10296
BGpeak10302	Scaffold_12_1_contigs	5423447	5423707	+	0.000	0.000	peak10302
BGpeak10316	Scaffold_12_1_contigs	5550342	5550900	+	0.000	0.000	peak10316
BGpeak10385	Scaffold_12_1_contigs	6213554	6213870	+	0.000	0.000	peak10385
BGpeak10391	Scaffold_12_1_contigs	6227594	6227849	+	0.000	0.000	peak10391
BGpeak10396	Scaffold_12_1_contigs	6254216	6254529	+	0.000	0.000	peak10396
BGpeak10451	Scaffold_12_1_contigs	7006090	7006454	+	0.000	0.000	peak10451
BGpeak10514	Scaffold_12_1_contigs	7688288	7688563	+	0.000	0.000	peak10514
BGpeak10521	Scaffold_12_1_contigs	7703318	7703727	+	0.000	0.000	peak10521
BGpeak10532	Scaffold_12_1_contigs	7812518	7812794	+	0.000	0.000	peak10532
BGpeak10578	Scaffold_12_1_contigs	8256375	8256763	+	0.000	0.000	peak10578
BGpeak10581	Scaffold_12_1_contigs	8272989	8273318	+	0.000	0.000	peak10581
BGpeak10599	Scaffold_12_1_contigs	8717938	8718177	+	0.000	0.000	peak10599
BGpeak9076	Scaffold_1_1_contigs	47080728	47081128	+	0.000	0.000	peak9076
BGpeak10710	Scaffold_12_1_contigs	10561966	10562312	+	0.000	0.000	peak10710
BGpeak10711	Scaffold_12_1_contigs	10566827	10567313	+	0.000	0.000	peak10711
BGpeak10752	Scaffold_12_1_contigs	10799968	10800359	+	0.000	0.000	peak10752
BGpeak10754	Scaffold_12_1_contigs	10815120	10815566	+	0.000	0.000	peak10754
BGpeak10767	Scaffold_12_1_contigs	10867137	10867716	+	0.000	0.000	peak10767
BGpeak9101	Scaffold_1_1_contigs	47161427	47161985	+	0.000	0.000	peak9101
BGpeak9136	Scaffold_1_1_contigs	47697946	47698239	+	0.000	0.000	peak9136
BGpeak10818	Scaffold_12_1_contigs	11268481	11268721	+	0.000	0.000	peak10818
BGpeak10823	Scaffold_12_1_contigs	11288652	11289016	+	0.000	0.000	peak10823
BGpeak10826	Scaffold_12_1_contigs	11325851	11326291	+	0.000	0.000	peak10826
BGpeak10835	Scaffold_12_1_contigs	11349691	11349917	+	0.000	0.000	peak10835
BGpeak10851	Scaffold_12_1_contigs	11413668	11413956	+	0.000	0.000	peak10851
BGpeak10879	Scaffold_12_1_contigs	11526217	11526505	+	0.000	0.000	peak10879
BGpeak10894	Scaffold_12_1_contigs	11623038	11623646	+	0.000	0.000	peak10894
BGpeak9222	Scaffold_1_1_contigs	48803248	48804207	+	0.000	0.000	peak9222
BGpeak9278	Scaffold_1_1_contigs	49396451	49396800	+	0.000	0.000	peak9278
BGpeak9284	Scaffold_1_1_contigs	49418294	49418848	+	0.000	0.000	peak9284
BGpeak9286	Scaffold_1_1_contigs	49422922	49423246	+	0.000	0.000	peak9286
BGpeak9288	Scaffold_1_1_contigs	49429035	49429823	+	0.000	0.000	peak9288
BGpeak10937	Scaffold_12_1_contigs	12056942	12057409	+	0.000	0.000	peak10937
BGpeak10939	Scaffold_12_1_contigs	12072808	12073017	+	0.000	0.000	peak10939
BGpeak10949	Scaffold_12_1_contigs	12132501	12132989	+	0.000	0.000	peak10949
BGpeak10950	Scaffold_12_1_contigs	12140308	12140673	+	0.000	0.000	peak10950
BGpeak10951	Scaffold_12_1_contigs	12140791	12141055	+	0.000	0.000	peak10951
BGpeak10958	Scaffold_12_1_contigs	12173953	12174155	+	0.000	0.000	peak10958
BGpeak10962	Scaffold_12_1_contigs	12179942	12180149	+	0.000	0.000	peak10962
BGpeak10968	Scaffold_12_1_contigs	12228289	12228581	+	0.000	0.000	peak10968
BGpeak10969	Scaffold_12_1_contigs	12228776	12229289	+	0.000	0.000	peak10969
BGpeak10997	Scaffold_12_1_contigs	12507421	12507689	+	0.000	0.000	peak10997
BGpeak10998	Scaffold_12_1_contigs	12508692	12509684	+	0.000	0.000	peak10998
BGpeak9334	Scaffold_1_1_contigs	49985087	49985323	+	0.000	0.000	peak9334
BGpeak9359	Scaffold_1_1_contigs	50078098	50078309	+	0.000	0.000	peak9359
BGpeak9452	Scaffold_1_1_contigs	52824793	52825153	+	0.000	0.000	peak9452
BGpeak9459	Scaffold_1_1_contigs	52916750	52917134	+	0.000	0.000	peak9459
BGpeak9481	Scaffold_1_1_contigs	53170419	53170870	+	0.000	0.000	peak9481
BGpeak9485	Scaffold_1_1_contigs	53415588	53415938	+	0.000	0.000	peak9485
BGpeak9489	Scaffold_1_1_contigs	53458005	53458261	+	0.000	0.000	peak9489
BGpeak9497	Scaffold_1_1_contigs	53475555	53476286	+	0.000	0.000	peak9497
BGpeak9498	Scaffold_1_1_contigs	53476690	53477183	+	0.000	0.000	peak9498
BGpeak9499	Scaffold_1_1_contigs	53479971	53480197	+	0.000	0.000	peak9499
BGpeak28002	Scaffold_16_1_contigs	17933205	17933449	+	0.000	0.000	peak28002
BGpeak28014	Scaffold_16_1_contigs	18163516	18164022	+	0.000	0.000	peak28014
BGpeak28051	Scaffold_16_1_contigs	18966807	18967098	+	0.000	0.000	peak28051
BGpeak28080	Scaffold_16_1_contigs	20146633	20147346	+	0.000	0.000	peak28080
BGpeak28081	Scaffold_16_1_contigs	20150962	20151243	+	0.000	0.000	peak28081
BGpeak28088	Scaffold_16_1_contigs	20182265	20182487	+	0.000	0.000	peak28088
BGpeak28094	Scaffold_16_1_contigs	20236732	20237387	+	0.000	0.000	peak28094
BGpeak9503	Scaffold_1_1_contigs	53494706	53494972	+	0.000	0.000	peak9503
BGpeak9508	Scaffold_1_1_contigs	53506755	53507285	+	0.000	0.000	peak9508
BGpeak9548	Scaffold_1_1_contigs	54142530	54142694	+	0.000	0.000	peak9548
BGpeak9574	Scaffold_1_1_contigs	54576655	54577074	+	0.000	0.000	peak9574
BGpeak9598	Scaffold_1_1_contigs	55240178	55240902	+	0.000	0.000	peak9598
BGpeak28103	Scaffold_16_1_contigs	20270157	20270461	+	0.000	0.000	peak28103
BGpeak28107	Scaffold_16_1_contigs	20280364	20281144	+	0.000	0.000	peak28107
BGpeak28108	Scaffold_16_1_contigs	20281205	20281498	+	0.000	0.000	peak28108
BGpeak28109	Scaffold_16_1_contigs	20282230	20282502	+	0.000	0.000	peak28109
BGpeak28112	Scaffold_16_1_contigs	20287020	20287304	+	0.000	0.000	peak28112
BGpeak28116	Scaffold_16_1_contigs	20299278	20299788	+	0.000	0.000	peak28116
BGpeak28121	Scaffold_16_1_contigs	20325807	20326575	+	0.000	0.000	peak28121
BGpeak28154	Scaffold_16_1_contigs	20504392	20504899	+	0.000	0.000	peak28154
BGpeak28179	Scaffold_16_1_contigs	20878358	20878658	+	0.000	0.000	peak28179
BGpeak9640	Scaffold_1_1_contigs	55849449	55850007	+	0.000	0.000	peak9640
BGpeak9647	Scaffold_1_1_contigs	55908302	55908645	+	0.000	0.000	peak9647
BGpeak9678	Scaffold_1_1_contigs	57815067	57815380	+	0.000	0.000	peak9678
BGpeak28207	Scaffold_16_1_contigs	21116725	21117129	+	0.000	0.000	peak28207
BGpeak28264	Scaffold_16_1_contigs	21433272	21433629	+	0.000	0.000	peak28264
BGpeak28281	Scaffold_16_1_contigs	21632366	21632866	+	0.000	0.000	peak28281
BGpeak28286	Scaffold_16_1_contigs	21649353	21649826	+	0.000	0.000	peak28286
BGpeak28290	Scaffold_16_1_contigs	21671030	21671319	+	0.000	0.000	peak28290
BGpeak9724	Scaffold_1_1_contigs	59250583	59250934	+	0.000	0.000	peak9724
BGpeak9760	Scaffold_1_1_contigs	61140457	61141102	+	0.000	0.000	peak9760
BGpeak9779	Scaffold_1_1_contigs	61767376	61768121	+	0.000	0.000	peak9779
BGpeak28307	Scaffold_16_1_contigs	21744376	21744918	+	0.000	0.000	peak28307
BGpeak28317	Scaffold_16_1_contigs	21783247	21783513	+	0.000	0.000	peak28317
BGpeak28319	Scaffold_16_1_contigs	21791454	21791817	+	0.000	0.000	peak28319
BGpeak28377	Scaffold_16_1_contigs	22348522	22349237	+	0.000	0.000	peak28377
BGpeak28385	Scaffold_16_1_contigs	22363467	22363714	+	0.000	0.000	peak28385
BGpeak28387	Scaffold_16_1_contigs	22430714	22430986	+	0.000	0.000	peak28387
BGpeak28389	Scaffold_16_1_contigs	22449929	22450262	+	0.000	0.000	peak28389
BGpeak28392	Scaffold_16_1_contigs	22616376	22616686	+	0.000	0.000	peak28392
BGpeak28397	Scaffold_16_1_contigs	22690072	22690343	+	0.000	0.000	peak28397
BGpeak9825	Scaffold_1_1_contigs	62589842	62590200	+	0.000	0.000	peak9825
BGpeak9841	Scaffold_12_1_contigs	108765	109145	+	0.000	0.000	peak9841
BGpeak9843	Scaffold_12_1_contigs	118063	118463	+	0.000	0.000	peak9843
BGpeak9876	Scaffold_12_1_contigs	476254	476517	+	0.000	0.000	peak9876
BGpeak9877	Scaffold_12_1_contigs	477800	478332	+	0.000	0.000	peak9877
BGpeak9882	Scaffold_12_1_contigs	519419	519915	+	0.000	0.000	peak9882
BGpeak9884	Scaffold_12_1_contigs	543120	543370	+	0.000	0.000	peak9884
BGpeak9894	Scaffold_12_1_contigs	677001	677649	+	0.000	0.000	peak9894
BGpeak28403	Scaffold_16_1_contigs	22716621	22717040	+	0.000	0.000	peak28403
BGpeak28440	Scaffold_16_1_contigs	23035366	23035721	+	0.000	0.000	peak28440
BGpeak28452	Scaffold_16_1_contigs	23076661	23077188	+	0.000	0.000	peak28452
BGpeak28455	Scaffold_16_1_contigs	23108769	23109258	+	0.000	0.000	peak28455
BGpeak28459	Scaffold_16_1_contigs	23117265	23117477	+	0.000	0.000	peak28459
BGpeak28485	Scaffold_16_1_contigs	23339391	23339938	+	0.000	0.000	peak28485
BGpeak9940	Scaffold_12_1_contigs	1004578	1004850	+	0.000	0.000	peak9940
BGpeak9979	Scaffold_12_1_contigs	1450277	1450846	+	0.000	0.000	peak9979
BGpeak28510	Scaffold_16_1_contigs	23552023	23552512	+	0.000	0.000	peak28510
BGpeak28557	Scaffold_16_1_contigs	24107013	24107333	+	0.000	0.000	peak28557
BGpeak28577	Scaffold_16_1_contigs	24857263	24857882	+	0.000	0.000	peak28577
BGpeak28591	Scaffold_16_1_contigs	25049152	25049617	+	0.000	0.000	peak28591
BGpeak28690	Scaffold_16_1_contigs	26986386	26986600	+	0.000	0.000	peak28690
BGpeak28692	Scaffold_16_1_contigs	27262084	27262279	+	0.000	0.000	peak28692
BGpeak63014	Scaffold_4_1_contigs	42985665	42986203	+	0.000	0.000	peak63014
BGpeak63046	Scaffold_4_1_contigs	43101648	43101988	+	0.000	0.000	peak63046
BGpeak63047	Scaffold_4_1_contigs	43102126	43102480	+	0.000	0.000	peak63047
BGpeak63048	Scaffold_4_1_contigs	43104975	43105172	+	0.000	0.000	peak63048
BGpeak28716	Scaffold_16_1_contigs	27546410	27546808	+	0.000	0.000	peak28716
BGpeak28724	Scaffold_16_1_contigs	27657661	27657825	+	0.000	0.000	peak28724
BGpeak63059	Scaffold_4_1_contigs	43148203	43148596	+	0.000	0.000	peak63059
BGpeak28725	Scaffold_16_1_contigs	27658014	27658264	+	0.000	0.000	peak28725
BGpeak28727	Scaffold_16_1_contigs	27662003	27662548	+	0.000	0.000	peak28727
BGpeak28728	Scaffold_16_1_contigs	27663160	27663533	+	0.000	0.000	peak28728
BGpeak28729	Scaffold_16_1_contigs	27666274	27666552	+	0.000	0.000	peak28729
BGpeak28730	Scaffold_16_1_contigs	27667235	27667564	+	0.000	0.000	peak28730
BGpeak28739	Scaffold_16_1_contigs	27722121	27722435	+	0.000	0.000	peak28739
BGpeak63078	Scaffold_4_1_contigs	43284105	43284489	+	0.000	0.000	peak63078
BGpeak28774	Scaffold_16_1_contigs	28090038	28090613	+	0.000	0.000	peak28774
BGpeak28776	Scaffold_16_1_contigs	28097503	28097880	+	0.000	0.000	peak28776
BGpeak28796	Scaffold_16_1_contigs	28262733	28263044	+	0.000	0.000	peak28796
BGpeak63100	Scaffold_4_1_contigs	43507740	43508143	+	0.000	0.000	peak63100
BGpeak63115	Scaffold_4_1_contigs	43610299	43610672	+	0.000	0.000	peak63115
BGpeak28818	Scaffold_16_1_contigs	29235963	29236286	+	0.000	0.000	peak28818
BGpeak63173	Scaffold_4_1_contigs	44083434	44083845	+	0.000	0.000	peak63173
BGpeak28859	Scaffold_16_1_contigs	29908744	29909031	+	0.000	0.000	peak28859
BGpeak63196	Scaffold_4_1_contigs	44252003	44252521	+	0.000	0.000	peak63196
BGpeak28878	Scaffold_16_1_contigs	30172525	30172816	+	0.000	0.000	peak28878
BGpeak28881	Scaffold_16_1_contigs	30182867	30183116	+	0.000	0.000	peak28881
BGpeak28888	Scaffold_16_1_contigs	30196417	30196839	+	0.000	0.000	peak28888
BGpeak28889	Scaffold_16_1_contigs	30206327	30207170	+	0.000	0.000	peak28889
BGpeak28895	Scaffold_16_1_contigs	30281723	30282059	+	0.000	0.000	peak28895
BGpeak63223	Scaffold_4_1_contigs	44487567	44488175	+	0.000	0.000	peak63223
BGpeak63231	Scaffold_4_1_contigs	44621680	44622030	+	0.000	0.000	peak63231
BGpeak63259	Scaffold_4_1_contigs	44853922	44854235	+	0.000	0.000	peak63259
BGpeak63283	Scaffold_4_1_contigs	45044116	45044548	+	0.000	0.000	peak63283
BGpeak28980	Scaffold_16_1_contigs	31201589	31201974	+	0.000	0.000	peak28980
BGpeak28985	Scaffold_16_1_contigs	31224363	31224852	+	0.000	0.000	peak28985
BGpeak63301	Scaffold_4_1_contigs	45116398	45116827	+	0.000	0.000	peak63301
BGpeak63315	Scaffold_4_1_contigs	45527945	45528401	+	0.000	0.000	peak63315
BGpeak63386	Scaffold_4_1_contigs	46376565	46376853	+	0.000	0.000	peak63386
BGpeak63445	Scaffold_4_1_contigs	46837580	46838304	+	0.000	0.000	peak63445
BGpeak63466	Scaffold_4_1_contigs	46909104	46909574	+	0.000	0.000	peak63466
BGpeak63529	Scaffold_4_1_contigs	47383741	47384120	+	0.000	0.000	peak63529
BGpeak63548	Scaffold_4_1_contigs	47529741	47530500	+	0.000	0.000	peak63548
BGpeak63640	Scaffold_4_1_contigs	48547433	48547847	+	0.000	0.000	peak63640
BGpeak63694	Scaffold_4_1_contigs	48907969	48908758	+	0.000	0.000	peak63694
BGpeak63712	Scaffold_4_1_contigs	49032725	49032991	+	0.000	0.000	peak63712
BGpeak63765	Scaffold_4_1_contigs	49557807	49558136	+	0.000	0.000	peak63765
BGpeak63784	Scaffold_42_1_contigs	133253	133619	+	0.000	0.000	peak63784
BGpeak63808	Scaffold_43_1_contigs	1139691	1140055	+	0.000	0.000	peak63808
BGpeak63821	Scaffold_44_1_contigs	154019	154441	+	0.000	0.000	peak63821
BGpeak63849	Scaffold_44_1_contigs	950630	950943	+	0.000	0.000	peak63849
BGpeak63851	Scaffold_44_1_contigs	967084	967354	+	0.000	0.000	peak63851
BGpeak63857	Scaffold_44_1_contigs	988905	989068	+	0.000	0.000	peak63857
BGpeak63893	Scaffold_46_1_contigs	12654	13003	+	0.000	0.000	peak63893
BGpeak63942	Scaffold_49_1_contigs	49396	49838	+	0.000	0.000	peak63942
BGpeak63985	Scaffold_50_1_contigs	757485	758124	+	0.000	0.000	peak63985
BGpeak11067	Scaffold_12_1_contigs	13222362	13222607	+	0.000	0.000	peak11067
BGpeak11106	Scaffold_12_1_contigs	13595133	13595601	+	0.000	0.000	peak11106
BGpeak11147	Scaffold_12_1_contigs	13806767	13807156	+	0.000	0.000	peak11147
BGpeak11148	Scaffold_12_1_contigs	13807421	13807746	+	0.000	0.000	peak11148
BGpeak11245	Scaffold_12_1_contigs	15038666	15039024	+	0.000	0.000	peak11245
BGpeak11252	Scaffold_12_1_contigs	15069852	15070155	+	0.000	0.000	peak11252
BGpeak11313	Scaffold_12_1_contigs	15655887	15656134	+	0.000	0.000	peak11313
BGpeak11327	Scaffold_12_1_contigs	15704523	15704967	+	0.000	0.000	peak11327
BGpeak11333	Scaffold_12_1_contigs	15716632	15717099	+	0.000	0.000	peak11333
BGpeak11350	Scaffold_12_1_contigs	15863657	15863989	+	0.000	0.000	peak11350
BGpeak11444	Scaffold_12_1_contigs	16562825	16563243	+	0.000	0.000	peak11444
BGpeak11517	Scaffold_12_1_contigs	17361095	17361677	+	0.000	0.000	peak11517
