#Name (cmd = mergePeaks /home/ska/aperpos/projects/ptychodera_cisreg_development/outputs/homer/results_atac_clusters/homer_output_pfla_ATAC_cluster_4/bg.clean.pos /home/ska/aperpos/projects/ptychodera_cisreg_development/outputs/homer/results_atac_clusters/homer_output_pfla_ATAC_cluster_4/target.clean..pos -d 200 -cobound 1 -prefix /home/ska/aperpos/projects/ptychodera_cisreg_development/outputs/homer/results_atac_clusters/homer_output_pfla_ATAC_cluster_4/0.355268549014912.2.tmp)	chr	start	end	strand	stat	stat2	/home/ska/aperpos/projects/ptychodera_cisreg_development/outputs/homer/results_atac_clusters/homer_output_pfla_ATAC_cluster_4/target.clean..pos
BGpeak24071	Scaffold_15_1_contigs	19924870	19925245	+	0.000	0.000	peak24071
BGpeak5513	Scaffold_11_1_contigs	23817382	23817691	+	0.000	0.000	peak5513
BGpeak5562	Scaffold_11_1_contigs	24971112	24971864	+	0.000	0.000	peak5562
BGpeak24140	Scaffold_15_1_contigs	20421070	20421628	+	0.000	0.000	peak24140
BGpeak24199	Scaffold_15_1_contigs	20919185	20919858	+	0.000	0.000	peak24199
BGpeak5667	Scaffold_11_1_contigs	25623996	25624563	+	0.000	0.000	peak5667
BGpeak5672	Scaffold_11_1_contigs	25633172	25633476	+	0.000	0.000	peak5672
BGpeak5673	Scaffold_11_1_contigs	25634744	25635132	+	0.000	0.000	peak5673
BGpeak24201	Scaffold_15_1_contigs	20925332	20926038	+	0.000	0.000	peak24201
BGpeak24216	Scaffold_15_1_contigs	21035535	21035822	+	0.000	0.000	peak24216
BGpeak24218	Scaffold_15_1_contigs	21037180	21037440	+	0.000	0.000	peak24218
BGpeak5751	Scaffold_11_1_contigs	26252303	26253096	+	0.000	0.000	peak5751
BGpeak5769	Scaffold_11_1_contigs	26494262	26494652	+	0.000	0.000	peak5769
BGpeak5770	Scaffold_11_1_contigs	26499507	26499748	+	0.000	0.000	peak5770
BGpeak24366	Scaffold_15_1_contigs	23225667	23226056	+	0.000	0.000	peak24366
BGpeak24463	Scaffold_15_1_contigs	24028916	24029401	+	0.000	0.000	peak24463
BGpeak24466	Scaffold_15_1_contigs	24037436	24037935	+	0.000	0.000	peak24466
BGpeak5931	Scaffold_11_1_contigs	30357482	30357799	+	0.000	0.000	peak5931
BGpeak5972	Scaffold_11_1_contigs	30964758	30965454	+	0.000	0.000	peak5972
BGpeak24540	Scaffold_15_1_contigs	24767579	24767843	+	0.000	0.000	peak24540
BGpeak24616	Scaffold_15_1_contigs	25621253	25621468	+	0.000	0.000	peak24616
BGpeak24741	Scaffold_15_1_contigs	27204668	27205044	+	0.000	0.000	peak24741
BGpeak24864	Scaffold_15_1_contigs	28590690	28591120	+	0.000	0.000	peak24864
BGpeak24904	Scaffold_15_1_contigs	28881795	28882245	+	0.000	0.000	peak24904
BGpeak24973	Scaffold_15_1_contigs	29360844	29361168	+	0.000	0.000	peak24973
BGpeak77158	Scaffold_8_1_contigs	25765104	25765338	+	0.000	0.000	peak77158
BGpeak77161	Scaffold_8_1_contigs	25770304	25770657	+	0.000	0.000	peak77161
BGpeak77265	Scaffold_8_1_contigs	27041187	27041698	+	0.000	0.000	peak77265
BGpeak77306	Scaffold_8_1_contigs	27274825	27275867	+	0.000	0.000	peak77306
BGpeak77308	Scaffold_8_1_contigs	27280794	27281146	+	0.000	0.000	peak77308
BGpeak77316	Scaffold_8_1_contigs	27321500	27321991	+	0.000	0.000	peak77316
BGpeak77333	Scaffold_8_1_contigs	27466395	27466951	+	0.000	0.000	peak77333
BGpeak77334	Scaffold_8_1_contigs	27467300	27467884	+	0.000	0.000	peak77334
BGpeak77341	Scaffold_8_1_contigs	27502676	27503358	+	0.000	0.000	peak77341
BGpeak77359	Scaffold_8_1_contigs	27951360	27951809	+	0.000	0.000	peak77359
BGpeak77381	Scaffold_8_1_contigs	28217716	28218026	+	0.000	0.000	peak77381
BGpeak77425	Scaffold_8_1_contigs	28468161	28468645	+	0.000	0.000	peak77425
BGpeak77442	Scaffold_8_1_contigs	28510885	28511537	+	0.000	0.000	peak77442
BGpeak77448	Scaffold_8_1_contigs	28516789	28517023	+	0.000	0.000	peak77448
BGpeak77482	Scaffold_8_1_contigs	28646998	28647401	+	0.000	0.000	peak77482
BGpeak77504	Scaffold_8_1_contigs	28847953	28848540	+	0.000	0.000	peak77504
BGpeak77508	Scaffold_8_1_contigs	28875704	28876283	+	0.000	0.000	peak77508
BGpeak77550	Scaffold_8_1_contigs	29226029	29226434	+	0.000	0.000	peak77550
BGpeak77644	Scaffold_8_1_contigs	29984238	29984681	+	0.000	0.000	peak77644
BGpeak77646	Scaffold_8_1_contigs	29986913	29987287	+	0.000	0.000	peak77646
BGpeak77648	Scaffold_8_1_contigs	29989828	29990038	+	0.000	0.000	peak77648
BGpeak77716	Scaffold_8_1_contigs	30617339	30617782	+	0.000	0.000	peak77716
BGpeak77764	Scaffold_8_1_contigs	30967754	30968464	+	0.000	0.000	peak77764
BGpeak77774	Scaffold_8_1_contigs	31020449	31020827	+	0.000	0.000	peak77774
BGpeak77861	Scaffold_8_1_contigs	32592022	32592344	+	0.000	0.000	peak77861
BGpeak77975	Scaffold_8_1_contigs	35492614	35492970	+	0.000	0.000	peak77975
BGpeak77981	Scaffold_8_1_contigs	35542301	35542635	+	0.000	0.000	peak77981
BGpeak6048	Scaffold_11_1_contigs	34194263	34195337	+	0.000	0.000	peak6048
BGpeak6051	Scaffold_11_1_contigs	34217619	34217982	+	0.000	0.000	peak6051
BGpeak6104	Scaffold_11_1_contigs	35828231	35828403	+	0.000	0.000	peak6104
BGpeak6164	Scaffold_11_1_contigs	38404873	38405374	+	0.000	0.000	peak6164
BGpeak6168	Scaffold_11_1_contigs	38419436	38419836	+	0.000	0.000	peak6168
BGpeak6180	Scaffold_11_1_contigs	38478712	38479047	+	0.000	0.000	peak6180
BGpeak6318	Scaffold_11_1_contigs	40520373	40520820	+	0.000	0.000	peak6318
BGpeak25035	Scaffold_15_1_contigs	29764191	29764632	+	0.000	0.000	peak25035
BGpeak25075	Scaffold_15_1_contigs	30098263	30099119	+	0.000	0.000	peak25075
BGpeak25081	Scaffold_15_1_contigs	30126816	30127084	+	0.000	0.000	peak25081
BGpeak25084	Scaffold_15_1_contigs	30136882	30137224	+	0.000	0.000	peak25084
BGpeak25086	Scaffold_15_1_contigs	30142696	30143533	+	0.000	0.000	peak25086
BGpeak25092	Scaffold_15_1_contigs	30173002	30173620	+	0.000	0.000	peak25092
BGpeak25128	Scaffold_15_1_contigs	30700429	30700862	+	0.000	0.000	peak25128
BGpeak25139	Scaffold_15_1_contigs	30720494	30720794	+	0.000	0.000	peak25139
BGpeak25161	Scaffold_15_1_contigs	31000802	31001292	+	0.000	0.000	peak25161
BGpeak25186	Scaffold_15_1_contigs	31127976	31128851	+	0.000	0.000	peak25186
BGpeak25234	Scaffold_15_1_contigs	31999074	31999392	+	0.000	0.000	peak25234
BGpeak6722	Scaffold_1_1_contigs	878553	879070	+	0.000	0.000	peak6722
BGpeak6810	Scaffold_1_1_contigs	2303573	2303897	+	0.000	0.000	peak6810
BGpeak25405	Scaffold_15_1_contigs	33920704	33921018	+	0.000	0.000	peak25405
BGpeak25406	Scaffold_15_1_contigs	33921146	33921479	+	0.000	0.000	peak25406
BGpeak6908	Scaffold_1_1_contigs	5442648	5443271	+	0.000	0.000	peak6908
BGpeak6915	Scaffold_1_1_contigs	5468429	5468727	+	0.000	0.000	peak6915
BGpeak6928	Scaffold_1_1_contigs	5572348	5572968	+	0.000	0.000	peak6928
BGpeak6966	Scaffold_1_1_contigs	5965576	5965903	+	0.000	0.000	peak6966
BGpeak25511	Scaffold_15_1_contigs	35135763	35136170	+	0.000	0.000	peak25511
BGpeak25627	Scaffold_15_1_contigs	36424981	36425532	+	0.000	0.000	peak25627
BGpeak25653	Scaffold_15_1_contigs	36541414	36541779	+	0.000	0.000	peak25653
BGpeak25656	Scaffold_15_1_contigs	36556172	36556664	+	0.000	0.000	peak25656
BGpeak25689	Scaffold_15_1_contigs	36983486	36983656	+	0.000	0.000	peak25689
BGpeak25691	Scaffold_15_1_contigs	36985408	36985741	+	0.000	0.000	peak25691
BGpeak25697	Scaffold_15_1_contigs	37025542	37026135	+	0.000	0.000	peak25697
BGpeak60001	Scaffold_4_1_contigs	8145306	8145763	+	0.000	0.000	peak60001
BGpeak60024	Scaffold_4_1_contigs	8405822	8406529	+	0.000	0.000	peak60024
BGpeak60030	Scaffold_4_1_contigs	8457719	8458242	+	0.000	0.000	peak60030
BGpeak25857	Scaffold_15_1_contigs	39127311	39127865	+	0.000	0.000	peak25857
BGpeak60200	Scaffold_4_1_contigs	10621813	10622438	+	0.000	0.000	peak60200
BGpeak25943	Scaffold_15_1_contigs	40003497	40004052	+	0.000	0.000	peak25943
BGpeak60384	Scaffold_4_1_contigs	13795574	13796083	+	0.000	0.000	peak60384
BGpeak60435	Scaffold_4_1_contigs	14253786	14254422	+	0.000	0.000	peak60435
BGpeak60482	Scaffold_4_1_contigs	14565548	14565804	+	0.000	0.000	peak60482
BGpeak60509	Scaffold_4_1_contigs	15004494	15004802	+	0.000	0.000	peak60509
BGpeak60625	Scaffold_4_1_contigs	16628882	16629680	+	0.000	0.000	peak60625
BGpeak60627	Scaffold_4_1_contigs	16632487	16633067	+	0.000	0.000	peak60627
BGpeak60632	Scaffold_4_1_contigs	16647842	16648470	+	0.000	0.000	peak60632
BGpeak60662	Scaffold_4_1_contigs	16782274	16782663	+	0.000	0.000	peak60662
BGpeak60663	Scaffold_4_1_contigs	16786969	16787772	+	0.000	0.000	peak60663
BGpeak60738	Scaffold_4_1_contigs	17342265	17343010	+	0.000	0.000	peak60738
BGpeak60742	Scaffold_4_1_contigs	17590182	17590437	+	0.000	0.000	peak60742
BGpeak60748	Scaffold_4_1_contigs	17699786	17700298	+	0.000	0.000	peak60748
BGpeak60793	Scaffold_4_1_contigs	18284952	18285343	+	0.000	0.000	peak60793
BGpeak60801	Scaffold_4_1_contigs	18311592	18312060	+	0.000	0.000	peak60801
BGpeak60802	Scaffold_4_1_contigs	18319759	18320318	+	0.000	0.000	peak60802
BGpeak60805	Scaffold_4_1_contigs	18335726	18336027	+	0.000	0.000	peak60805
BGpeak60807	Scaffold_4_1_contigs	18456602	18457154	+	0.000	0.000	peak60807
BGpeak60880	Scaffold_4_1_contigs	19674121	19674683	+	0.000	0.000	peak60880
BGpeak60967	Scaffold_4_1_contigs	20796821	20797471	+	0.000	0.000	peak60967
BGpeak60968	Scaffold_4_1_contigs	20797998	20798310	+	0.000	0.000	peak60968
BGpeak60982	Scaffold_4_1_contigs	20901782	20902078	+	0.000	0.000	peak60982
BGpeak60995	Scaffold_4_1_contigs	20953010	20953436	+	0.000	0.000	peak60995
BGpeak60999	Scaffold_4_1_contigs	20961145	20961488	+	0.000	0.000	peak60999
BGpeak78016	Scaffold_8_1_contigs	35718045	35719189	+	0.000	0.000	peak78016
BGpeak78022	Scaffold_8_1_contigs	35744066	35744376	+	0.000	0.000	peak78022
BGpeak78044	Scaffold_8_1_contigs	35961492	35962009	+	0.000	0.000	peak78044
BGpeak78213	Scaffold_8_1_contigs	37762765	37763386	+	0.000	0.000	peak78213
BGpeak78263	Scaffold_8_1_contigs	38019560	38019926	+	0.000	0.000	peak78263
BGpeak78306	Scaffold_8_1_contigs	38346704	38347344	+	0.000	0.000	peak78306
BGpeak78352	Scaffold_8_1_contigs	39134939	39135296	+	0.000	0.000	peak78352
BGpeak78353	Scaffold_8_1_contigs	39136517	39137465	+	0.000	0.000	peak78353
BGpeak78364	Scaffold_8_1_contigs	39163901	39164140	+	0.000	0.000	peak78364
BGpeak78471	Scaffold_8_1_contigs	40911590	40911873	+	0.000	0.000	peak78471
BGpeak78770	Scaffold_87_1_contigs	159660	160029	+	0.000	0.000	peak78770
BGpeak78796	Scaffold_9_1_contigs	111870	112121	+	0.000	0.000	peak78796
BGpeak78817	Scaffold_9_1_contigs	412949	413318	+	0.000	0.000	peak78817
BGpeak78853	Scaffold_9_1_contigs	929685	929997	+	0.000	0.000	peak78853
BGpeak78892	Scaffold_9_1_contigs	1360922	1361210	+	0.000	0.000	peak78892
BGpeak78962	Scaffold_9_1_contigs	2167726	2168016	+	0.000	0.000	peak78962
BGpeak78976	Scaffold_9_1_contigs	2217375	2217743	+	0.000	0.000	peak78976
BGpeak78978	Scaffold_9_1_contigs	2221758	2222232	+	0.000	0.000	peak78978
BGpeak7007	Scaffold_1_1_contigs	6459850	6460212	+	0.000	0.000	peak7007
BGpeak7016	Scaffold_1_1_contigs	6494401	6495457	+	0.000	0.000	peak7016
BGpeak7022	Scaffold_1_1_contigs	6507370	6507809	+	0.000	0.000	peak7022
BGpeak7023	Scaffold_1_1_contigs	6507921	6508319	+	0.000	0.000	peak7023
BGpeak7025	Scaffold_1_1_contigs	6516873	6517309	+	0.000	0.000	peak7025
BGpeak7027	Scaffold_1_1_contigs	6525716	6526329	+	0.000	0.000	peak7027
BGpeak7096	Scaffold_1_1_contigs	6902215	6902498	+	0.000	0.000	peak7096
BGpeak7097	Scaffold_1_1_contigs	6903151	6903556	+	0.000	0.000	peak7097
BGpeak7191	Scaffold_1_1_contigs	10374715	10375110	+	0.000	0.000	peak7191
BGpeak7205	Scaffold_1_1_contigs	10529899	10530071	+	0.000	0.000	peak7205
BGpeak26054	Scaffold_16_1_contigs	168472	169594	+	0.000	0.000	peak26054
BGpeak26058	Scaffold_16_1_contigs	196440	196952	+	0.000	0.000	peak26058
BGpeak26059	Scaffold_16_1_contigs	197015	198102	+	0.000	0.000	peak26059
BGpeak7576	Scaffold_1_1_contigs	19336626	19337317	+	0.000	0.000	peak7576
BGpeak26116	Scaffold_16_1_contigs	679213	679553	+	0.000	0.000	peak26116
BGpeak26195	Scaffold_16_1_contigs	1138531	1138814	+	0.000	0.000	peak26195
BGpeak26216	Scaffold_16_1_contigs	1271385	1272269	+	0.000	0.000	peak26216
BGpeak26217	Scaffold_16_1_contigs	1273195	1273774	+	0.000	0.000	peak26217
BGpeak26238	Scaffold_16_1_contigs	1522878	1523509	+	0.000	0.000	peak26238
BGpeak26364	Scaffold_16_1_contigs	2534865	2535415	+	0.000	0.000	peak26364
BGpeak26374	Scaffold_16_1_contigs	2670298	2671373	+	0.000	0.000	peak26374
BGpeak26488	Scaffold_16_1_contigs	4353927	4354467	+	0.000	0.000	peak26488
BGpeak7926	Scaffold_1_1_contigs	28918137	28918394	+	0.000	0.000	peak7926
BGpeak26555	Scaffold_16_1_contigs	4927316	4927701	+	0.000	0.000	peak26555
BGpeak26558	Scaffold_16_1_contigs	4931957	4932215	+	0.000	0.000	peak26558
BGpeak26560	Scaffold_16_1_contigs	4932930	4933203	+	0.000	0.000	peak26560
BGpeak26678	Scaffold_16_1_contigs	5921281	5921735	+	0.000	0.000	peak26678
BGpeak61006	Scaffold_4_1_contigs	20982415	20982915	+	0.000	0.000	peak61006
BGpeak61007	Scaffold_4_1_contigs	20983091	20983646	+	0.000	0.000	peak61007
BGpeak26711	Scaffold_16_1_contigs	6178780	6178973	+	0.000	0.000	peak26711
BGpeak26741	Scaffold_16_1_contigs	6658003	6658358	+	0.000	0.000	peak26741
BGpeak26742	Scaffold_16_1_contigs	6666235	6666955	+	0.000	0.000	peak26742
BGpeak26745	Scaffold_16_1_contigs	6684842	6685248	+	0.000	0.000	peak26745
BGpeak26751	Scaffold_16_1_contigs	6712203	6712837	+	0.000	0.000	peak26751
BGpeak26752	Scaffold_16_1_contigs	6712942	6713481	+	0.000	0.000	peak26752
BGpeak26783	Scaffold_16_1_contigs	6957997	6958471	+	0.000	0.000	peak26783
BGpeak26796	Scaffold_16_1_contigs	7023961	7024195	+	0.000	0.000	peak26796
BGpeak61103	Scaffold_4_1_contigs	21665577	21666306	+	0.000	0.000	peak61103
BGpeak61104	Scaffold_4_1_contigs	21667493	21667856	+	0.000	0.000	peak61104
BGpeak61106	Scaffold_4_1_contigs	21672012	21672392	+	0.000	0.000	peak61106
BGpeak61113	Scaffold_4_1_contigs	21687251	21687470	+	0.000	0.000	peak61113
BGpeak61124	Scaffold_4_1_contigs	21772219	21772540	+	0.000	0.000	peak61124
BGpeak61138	Scaffold_4_1_contigs	21855709	21856188	+	0.000	0.000	peak61138
BGpeak26826	Scaffold_16_1_contigs	7191377	7191851	+	0.000	0.000	peak26826
BGpeak61185	Scaffold_4_1_contigs	22663925	22664370	+	0.000	0.000	peak61185
BGpeak26887	Scaffold_16_1_contigs	7722689	7723008	+	0.000	0.000	peak26887
BGpeak61212	Scaffold_4_1_contigs	23004025	23004829	+	0.000	0.000	peak61212
BGpeak61294	Scaffold_4_1_contigs	24259131	24259390	+	0.000	0.000	peak61294
BGpeak61354	Scaffold_4_1_contigs	25074022	25074972	+	0.000	0.000	peak61354
BGpeak61391	Scaffold_4_1_contigs	25917443	25917655	+	0.000	0.000	peak61391
BGpeak61402	Scaffold_4_1_contigs	25948735	25949304	+	0.000	0.000	peak61402
BGpeak61406	Scaffold_4_1_contigs	25980106	25980733	+	0.000	0.000	peak61406
BGpeak61440	Scaffold_4_1_contigs	26630363	26630787	+	0.000	0.000	peak61440
BGpeak61535	Scaffold_4_1_contigs	28459026	28459398	+	0.000	0.000	peak61535
BGpeak61656	Scaffold_4_1_contigs	30555635	30556353	+	0.000	0.000	peak61656
BGpeak61740	Scaffold_4_1_contigs	31278937	31279289	+	0.000	0.000	peak61740
BGpeak61741	Scaffold_4_1_contigs	31281810	31282123	+	0.000	0.000	peak61741
BGpeak61774	Scaffold_4_1_contigs	31385885	31386169	+	0.000	0.000	peak61774
BGpeak61775	Scaffold_4_1_contigs	31387121	31387483	+	0.000	0.000	peak61775
BGpeak61776	Scaffold_4_1_contigs	31388481	31389194	+	0.000	0.000	peak61776
BGpeak61794	Scaffold_4_1_contigs	31446341	31446598	+	0.000	0.000	peak61794
BGpeak61871	Scaffold_4_1_contigs	32196293	32196680	+	0.000	0.000	peak61871
BGpeak61899	Scaffold_4_1_contigs	33111374	33112089	+	0.000	0.000	peak61899
BGpeak61921	Scaffold_4_1_contigs	33206178	33206598	+	0.000	0.000	peak61921
BGpeak79043	Scaffold_9_1_contigs	2817518	2817967	+	0.000	0.000	peak79043
BGpeak79152	Scaffold_9_1_contigs	3800087	3800601	+	0.000	0.000	peak79152
BGpeak79156	Scaffold_9_1_contigs	3807886	3808407	+	0.000	0.000	peak79156
BGpeak79247	Scaffold_9_1_contigs	5038988	5039425	+	0.000	0.000	peak79247
BGpeak79452	Scaffold_9_1_contigs	8521763	8522372	+	0.000	0.000	peak79452
BGpeak79456	Scaffold_9_1_contigs	8665409	8665969	+	0.000	0.000	peak79456
BGpeak79517	Scaffold_9_1_contigs	10326102	10326425	+	0.000	0.000	peak79517
BGpeak79537	Scaffold_9_1_contigs	10823711	10824355	+	0.000	0.000	peak79537
BGpeak79556	Scaffold_9_1_contigs	10979869	10980167	+	0.000	0.000	peak79556
BGpeak79572	Scaffold_9_1_contigs	11070737	11070908	+	0.000	0.000	peak79572
BGpeak79704	Scaffold_9_1_contigs	13813302	13813821	+	0.000	0.000	peak79704
BGpeak79727	Scaffold_9_1_contigs	14378822	14379240	+	0.000	0.000	peak79727
BGpeak79761	Scaffold_9_1_contigs	14503688	14503988	+	0.000	0.000	peak79761
BGpeak79762	Scaffold_9_1_contigs	14504196	14504801	+	0.000	0.000	peak79762
BGpeak79835	Scaffold_9_1_contigs	15346761	15347262	+	0.000	0.000	peak79835
BGpeak79837	Scaffold_9_1_contigs	15370460	15370861	+	0.000	0.000	peak79837
BGpeak79960	Scaffold_9_1_contigs	16776425	16777301	+	0.000	0.000	peak79960
BGpeak79963	Scaffold_9_1_contigs	16787096	16787895	+	0.000	0.000	peak79963
BGpeak79965	Scaffold_9_1_contigs	16800330	16800925	+	0.000	0.000	peak79965
BGpeak79970	Scaffold_9_1_contigs	16808886	16809206	+	0.000	0.000	peak79970
BGpeak8027	Scaffold_1_1_contigs	29701858	29702313	+	0.000	0.000	peak8027
BGpeak8031	Scaffold_1_1_contigs	29778194	29778401	+	0.000	0.000	peak8031
BGpeak8069	Scaffold_1_1_contigs	30342973	30343211	+	0.000	0.000	peak8069
BGpeak8071	Scaffold_1_1_contigs	30346167	30346440	+	0.000	0.000	peak8071
BGpeak8149	Scaffold_1_1_contigs	32663767	32664313	+	0.000	0.000	peak8149
BGpeak8230	Scaffold_1_1_contigs	34533799	34534254	+	0.000	0.000	peak8230
BGpeak8338	Scaffold_1_1_contigs	37627975	37628449	+	0.000	0.000	peak8338
BGpeak8492	Scaffold_1_1_contigs	40222823	40223294	+	0.000	0.000	peak8492
BGpeak27004	Scaffold_16_1_contigs	8963413	8963732	+	0.000	0.000	peak27004
BGpeak27018	Scaffold_16_1_contigs	9004373	9004672	+	0.000	0.000	peak27018
BGpeak27019	Scaffold_16_1_contigs	9005208	9005570	+	0.000	0.000	peak27019
BGpeak27096	Scaffold_16_1_contigs	9618556	9619040	+	0.000	0.000	peak27096
BGpeak8500	Scaffold_1_1_contigs	40247019	40247289	+	0.000	0.000	peak8500
BGpeak8577	Scaffold_1_1_contigs	41157370	41158243	+	0.000	0.000	peak8577
BGpeak27105	Scaffold_16_1_contigs	9632712	9633056	+	0.000	0.000	peak27105
BGpeak27162	Scaffold_16_1_contigs	10229670	10230142	+	0.000	0.000	peak27162
BGpeak27163	Scaffold_16_1_contigs	10230174	10230490	+	0.000	0.000	peak27163
BGpeak27166	Scaffold_16_1_contigs	10240102	10240590	+	0.000	0.000	peak27166
BGpeak8633	Scaffold_1_1_contigs	42695955	42696233	+	0.000	0.000	peak8633
BGpeak27209	Scaffold_16_1_contigs	11204716	11205466	+	0.000	0.000	peak27209
BGpeak8709	Scaffold_1_1_contigs	43327657	43328404	+	0.000	0.000	peak8709
BGpeak8712	Scaffold_1_1_contigs	43333900	43334309	+	0.000	0.000	peak8712
BGpeak8781	Scaffold_1_1_contigs	44065315	44065655	+	0.000	0.000	peak8781
BGpeak27338	Scaffold_16_1_contigs	12375346	12375868	+	0.000	0.000	peak27338
BGpeak27347	Scaffold_16_1_contigs	12452247	12452995	+	0.000	0.000	peak27347
BGpeak27354	Scaffold_16_1_contigs	12515673	12516348	+	0.000	0.000	peak27354
BGpeak27396	Scaffold_16_1_contigs	13035915	13036397	+	0.000	0.000	peak27396
BGpeak8846	Scaffold_1_1_contigs	44660497	44661235	+	0.000	0.000	peak8846
BGpeak8917	Scaffold_1_1_contigs	45432973	45433686	+	0.000	0.000	peak8917
BGpeak8918	Scaffold_1_1_contigs	45443547	45444116	+	0.000	0.000	peak8918
BGpeak8919	Scaffold_1_1_contigs	45501674	45502435	+	0.000	0.000	peak8919
BGpeak8968	Scaffold_1_1_contigs	46217765	46218039	+	0.000	0.000	peak8968
BGpeak8972	Scaffold_1_1_contigs	46237326	46237735	+	0.000	0.000	peak8972
BGpeak27621	Scaffold_16_1_contigs	15074002	15074422	+	0.000	0.000	peak27621
BGpeak27635	Scaffold_16_1_contigs	15211135	15211992	+	0.000	0.000	peak27635
BGpeak27661	Scaffold_16_1_contigs	15288662	15289339	+	0.000	0.000	peak27661
BGpeak27664	Scaffold_16_1_contigs	15299685	15300398	+	0.000	0.000	peak27664
BGpeak27666	Scaffold_16_1_contigs	15305655	15305847	+	0.000	0.000	peak27666
BGpeak27667	Scaffold_16_1_contigs	15306673	15307114	+	0.000	0.000	peak27667
BGpeak27668	Scaffold_16_1_contigs	15307737	15308241	+	0.000	0.000	peak27668
BGpeak27672	Scaffold_16_1_contigs	15315265	15315927	+	0.000	0.000	peak27672
BGpeak27688	Scaffold_16_1_contigs	15348680	15349036	+	0.000	0.000	peak27688
BGpeak27689	Scaffold_16_1_contigs	15352742	15353704	+	0.000	0.000	peak27689
BGpeak27713	Scaffold_16_1_contigs	15422558	15423076	+	0.000	0.000	peak27713
BGpeak27738	Scaffold_16_1_contigs	15567828	15568294	+	0.000	0.000	peak27738
BGpeak62078	Scaffold_4_1_contigs	34474981	34475355	+	0.000	0.000	peak62078
BGpeak62113	Scaffold_4_1_contigs	34780459	34780893	+	0.000	0.000	peak62113
BGpeak62114	Scaffold_4_1_contigs	34782074	34782283	+	0.000	0.000	peak62114
BGpeak62125	Scaffold_4_1_contigs	34819271	34819616	+	0.000	0.000	peak62125
BGpeak62126	Scaffold_4_1_contigs	34820392	34821567	+	0.000	0.000	peak62126
BGpeak27844	Scaffold_16_1_contigs	16547558	16548122	+	0.000	0.000	peak27844
BGpeak27845	Scaffold_16_1_contigs	16550530	16551481	+	0.000	0.000	peak27845
BGpeak27851	Scaffold_16_1_contigs	16572905	16573337	+	0.000	0.000	peak27851
BGpeak27910	Scaffold_16_1_contigs	16966462	16966878	+	0.000	0.000	peak27910
BGpeak27922	Scaffold_16_1_contigs	17237845	17238361	+	0.000	0.000	peak27922
BGpeak62257	Scaffold_4_1_contigs	36222114	36222367	+	0.000	0.000	peak62257
BGpeak27925	Scaffold_16_1_contigs	17243874	17244301	+	0.000	0.000	peak27925
BGpeak27929	Scaffold_16_1_contigs	17253216	17253931	+	0.000	0.000	peak27929
BGpeak27957	Scaffold_16_1_contigs	17653265	17653702	+	0.000	0.000	peak27957
BGpeak27970	Scaffold_16_1_contigs	17821766	17822673	+	0.000	0.000	peak27970
BGpeak27978	Scaffold_16_1_contigs	17854169	17854595	+	0.000	0.000	peak27978
BGpeak27986	Scaffold_16_1_contigs	17873583	17873994	+	0.000	0.000	peak27986
BGpeak27990	Scaffold_16_1_contigs	17898746	17899309	+	0.000	0.000	peak27990
BGpeak27992	Scaffold_16_1_contigs	17901812	17902486	+	0.000	0.000	peak27992
BGpeak27993	Scaffold_16_1_contigs	17910362	17910778	+	0.000	0.000	peak27993
BGpeak27998	Scaffold_16_1_contigs	17919042	17919358	+	0.000	0.000	peak27998
BGpeak62319	Scaffold_4_1_contigs	36614425	36614739	+	0.000	0.000	peak62319
BGpeak62595	Scaffold_4_1_contigs	39111414	39111746	+	0.000	0.000	peak62595
BGpeak62605	Scaffold_4_1_contigs	39178050	39178576	+	0.000	0.000	peak62605
BGpeak62694	Scaffold_4_1_contigs	40202015	40202757	+	0.000	0.000	peak62694
BGpeak62761	Scaffold_4_1_contigs	40895600	40895986	+	0.000	0.000	peak62761
BGpeak62798	Scaffold_4_1_contigs	41093169	41093480	+	0.000	0.000	peak62798
BGpeak62851	Scaffold_4_1_contigs	41500898	41501315	+	0.000	0.000	peak62851
BGpeak62852	Scaffold_4_1_contigs	41514609	41515510	+	0.000	0.000	peak62852
BGpeak62930	Scaffold_4_1_contigs	42403511	42403728	+	0.000	0.000	peak62930
BGpeak62941	Scaffold_4_1_contigs	42453767	42454453	+	0.000	0.000	peak62941
BGpeak62942	Scaffold_4_1_contigs	42458286	42458897	+	0.000	0.000	peak62942
BGpeak62943	Scaffold_4_1_contigs	42460981	42461593	+	0.000	0.000	peak62943
BGpeak62948	Scaffold_4_1_contigs	42471120	42471514	+	0.000	0.000	peak62948
BGpeak62963	Scaffold_4_1_contigs	42514043	42514441	+	0.000	0.000	peak62963
BGpeak62970	Scaffold_4_1_contigs	42533883	42534432	+	0.000	0.000	peak62970
BGpeak62972	Scaffold_4_1_contigs	42535810	42536104	+	0.000	0.000	peak62972
BGpeak62973	Scaffold_4_1_contigs	42537346	42537880	+	0.000	0.000	peak62973
BGpeak62996	Scaffold_4_1_contigs	42771373	42772320	+	0.000	0.000	peak62996
BGpeak10185	Scaffold_12_1_contigs	4531607	4532562	+	0.000	0.000	peak10185
BGpeak10188	Scaffold_12_1_contigs	4538661	4539057	+	0.000	0.000	peak10188
BGpeak10218	Scaffold_12_1_contigs	4627850	4628603	+	0.000	0.000	peak10218
BGpeak10280	Scaffold_12_1_contigs	5188953	5189481	+	0.000	0.000	peak10280
