HOG	OG	Gene Tree Parent Clade	AENJA_ok	AMPFI_ok	APOSC_ok	APOSJ_ok	ASTMX	BRAFL	BRALA	CAEEL	CAPO3	DANRE	DROME	HELIO_ok	HUMAN	LYTVA_ok	MOUSE	NEMVE	ORYLA	OWEFU	PFLAV	SACKO_ok	SCHMD	STRPU_ok	XENTR	YEAST
N4.HOG0001871	OG0000242	n5								CAEEL05291																
N4.HOG0001872	OG0000242	n16								CAEEL05302			DROME19192, DROME19194, DROME19193, DROME19191, DROME20266, DROME20267, DROME20264, DROME20265							OFUSG00360.1.p1						
N4.HOG0001873	OG0000242	n101								CAEEL09632													SCHMD01201, SCHMD06951, SCHMD14093			
N4.HOG0001874	OG0000242	n104								CAEEL00216													SCHMD12559			
N4.HOG0001875	OG0000242	n105								CAEEL01149, CAEEL01953, CAEEL01038, CAEEL11304, CAEEL00585, CAEEL01041, CAEEL01477										OFUSG06127.1.p1			SCHMD20260			
N4.HOG0001876	OG0000242	n144																		OFUSG01194.1.p1						
N4.HOG0001877	OG0000243	n25								CAEEL13597, CAEEL13598			DROME04743, DROME04742, DROME04744							OFUSG07932.2.p1, OFUSG07932.1.p1, OFUSG24723.3.p1, OFUSG25474.1.p1, OFUSG03200.1.p1, OFUSG24650.1.p1, OFUSG21635.1.p1, OFUSG21634.1.p1, OFUSG21633.1.p1, OFUSG21632.1.p1, OFUSG06836.1.p1, OFUSG06840.1.p1, OFUSG20651.1.p1, OFUSG17735.1.p1, OFUSG24813.1.p1, OFUSG12689.1.p1, OFUSG06839.1.p1			SCHMD12372			
N4.HOG0001878	OG0000243	n62																		OFUSG04612.3.p1, OFUSG04612.1.p1, OFUSG04612.2.p1, OFUSG26481.1.p1, OFUSG25161.1.p1			SCHMD17682, SCHMD15912, SCHMD11668			
N4.HOG0001879	OG0000244	n2								CAEEL11789, CAEEL12688																
N4.HOG0001880	OG0000244	n7																					SCHMD21826			
N4.HOG0001881	OG0000244	n27																		OFUSG06305.1.p1						
N4.HOG0001882	OG0000244	n52																		OFUSG05665.1.p1, OFUSG05665.2.p1						
N4.HOG0001883	OG0000244	n80																		OFUSG20331.1.p1			SCHMD15740, SCHMD18441, SCHMD21827			
N4.HOG0001884	OG0000245	n0								CAEEL20391, CAEEL19086, CAEEL18097			DROME16573, DROME16572, DROME16571, DROME16570, DROME16517, DROME16515, DROME16518, DROME16516, DROME16514							OFUSG17838.1.p1, OFUSG03562.1.p1, OFUSG17837.1.p1, OFUSG18037.1.p1, OFUSG18302.1.p1						
N4.HOG0001885	OG0000246	n5																					SCHMD28687, SCHMD29623			
N4.HOG0001886	OG0000246	n9																					SCHMD29618			
N4.HOG0001887	OG0000246	n13																					SCHMD29765			
N4.HOG0001888	OG0000246	n15																		OFUSG07024.1.p1			SCHMD02140			
N4.HOG0001889	OG0000246	n34								CAEEL00493, CAEEL00494			DROME18580													
N4.HOG0001890	OG0000246	n51											DROME13185, DROME13186, DROME13188, DROME13187							OFUSG24660.1.p1			SCHMD16891, SCHMD17961, SCHMD12289			
N4.HOG0001891	OG0000246	n89																		OFUSG15357.1.p1						
N4.HOG0001892	OG0000246	n111																		OFUSG24208.1.p1			SCHMD12291, SCHMD13657, SCHMD12290			
N4.HOG0001893	OG0000246	n134								CAEEL10694, CAEEL12777, CAEEL15450, CAEEL20225, CAEEL10695, CAEEL16679, CAEEL15404, CAEEL12853, CAEEL12851, CAEEL13386, CAEEL16713, CAEEL17032, CAEEL03988, CAEEL03987, CAEEL13388, CAEEL13387, CAEEL06476, CAEEL15461, CAEEL13389, CAEEL11832										OFUSG02163.1.p1, OFUSG11581.1.p1, OFUSG12761.1.p1, OFUSG23769.1.p1, OFUSG03328.1.p1, OFUSG07874.1.p1						
N4.HOG0001894	OG0000248	n28											DROME01997										SCHMD01134, SCHMD07579			
N4.HOG0001895	OG0000248	n31								CAEEL17077			DROME05927, DROME05926, DROME05929, DROME05928										SCHMD25860			
N4.HOG0001896	OG0000248	n45																		OFUSG01572.1.p1, OFUSG01572.2.p1						
N4.HOG0001897	OG0000248	n132																		OFUSG24482.1.p1, OFUSG24481.1.p1, OFUSG24480.1.p1, OFUSG24392.1.p1, OFUSG16612.1.p1			SCHMD09553, SCHMD07301, SCHMD15578, SCHMD28870, SCHMD28143, SCHMD26766, SCHMD07305, SCHMD23142, SCHMD07304, SCHMD09549, SCHMD06759, SCHMD00071			
N4.HOG0001898	OG0000249	n1								CAEEL02928			DROME06788, DROME01687, DROME01688, DROME01683, DROME01684, DROME01686, DROME01685							OFUSG19721.2.p1, OFUSG19721.1.p1						
N4.HOG0001899	OG0000249	n59								CAEEL00206			DROME06506, DROME06505, DROME06488, DROME06489, DROME06490							OFUSG20200.1.p1						
N4.HOG0001900	OG0000250	n5								CAEEL11963			DROME14382										SCHMD07715, SCHMD11126			
N4.HOG0001901	OG0000250	n27																					SCHMD11127			
N4.HOG0001902	OG0000250	n55																					SCHMD28677, SCHMD05190			
N4.HOG0001903	OG0000250	n66								CAEEL07261			DROME11256, DROME11255, DROME11257										SCHMD00165			
N4.HOG0001904	OG0000250	n96								CAEEL04698																
N4.HOG0001905	OG0000250	n123								CAEEL06732													SCHMD03762, SCHMD05189			
N4.HOG0001906	OG0000251	n1											DROME21783							OFUSG21204.1.p1						
N4.HOG0001907	OG0000251	n40																		OFUSG04324.1.p1						
N4.HOG0001908	OG0000251	n64																					SCHMD06065, SCHMD13275, SCHMD14691			
N4.HOG0001909	OG0000251	n68																					SCHMD28872			
N4.HOG0001910	OG0000251	n82								CAEEL03667			DROME19364, DROME15998, DROME15997							OFUSG17263.1.p1, OFUSG17263.2.p1						
N4.HOG0001911	OG0000251	n108								CAEEL03882, CAEEL05921, CAEEL16332, CAEEL04207			DROME12998, DROME12997							OFUSG17516.2.p1, OFUSG17516.1.p1, OFUSG12437.1.p1, OFUSG11078.2.p1, OFUSG11078.1.p1						
N4.HOG0001912	OG0000252	n3																		OFUSG09576.1.p1, OFUSG09576.2.p1, OFUSG09576.3.p1						
N4.HOG0001913	OG0000252	n30																		OFUSG09583.1.p1						
N4.HOG0001914	OG0000252	n55																		OFUSG09573.1.p1						
N4.HOG0001915	OG0000252	n69																		OFUSG09575.1.p1, OFUSG09575.2.p1						
N4.HOG0001916	OG0000252	n71																		OFUSG09580.1.p1						
N4.HOG0001917	OG0000252	n77																		OFUSG04182.1.p1						
N4.HOG0001918	OG0000252	n79																		OFUSG04186.1.p1						
N4.HOG0001919	OG0000252	n90																		OFUSG04183.1.p1, OFUSG09582.1.p1, OFUSG04185.1.p1						
N4.HOG0001920	OG0000252	n95																		OFUSG04181.1.p1						
N4.HOG0001921	OG0000252	n104																		OFUSG04184.1.p1						
N4.HOG0001922	OG0000252	n113																		OFUSG04187.2.p1, OFUSG04187.1.p1						
N4.HOG0001923	OG0000252	n142																		OFUSG03639.1.p1						
N4.HOG0001924	OG0000252	n151																		OFUSG04180.1.p1						
N4.HOG0001925	OG0000252	n154																		OFUSG18341.1.p1						
N4.HOG0001926	OG0000254	n3											DROME08462													
N4.HOG0001927	OG0000254	n30																					SCHMD11206			
N4.HOG0001928	OG0000254	n59																		OFUSG14461.1.p1						
N4.HOG0001929	OG0000255	n5																		OFUSG12117.1.p1						
N4.HOG0001930	OG0000255	n29								CAEEL05168			DROME15943							OFUSG14942.1.p1, OFUSG14943.1.p2			SCHMD14618, SCHMD25034			
N4.HOG0001931	OG0000255	n59											DROME20722, DROME05791, DROME18596													
N4.HOG0001932	OG0000255	n62								CAEEL05715																
N4.HOG0001933	OG0000255	n107																		OFUSG19654.1.p1, OFUSG20039.1.p1						
N4.HOG0001934	OG0000255	n136																		OFUSG19653.1.p1, OFUSG19652.1.p1						
N4.HOG0001935	OG0000256	n3								CAEEL11937, CAEEL19468			DROME08251, DROME08252, DROME07911, DROME07910, DROME02059, DROME02058							OFUSG07066.1.p1			SCHMD06220			
N4.HOG0001936	OG0000256	n51																		OFUSG09071.1.p1, OFUSG09064.1.p1						
N4.HOG0001937	OG0000256	n154											DROME07912													
N4.HOG0001938	OG0000257	n2								CAEEL01910, CAEEL15386			DROME01840, DROME01838, DROME01839, DROME01837							OFUSG08456.2.p1, OFUSG08456.1.p1						
N4.HOG0001939	OG0000257	n46																					SCHMD24197			
N4.HOG0001940	OG0000257	n51											DROME22065, DROME22067, DROME22063, DROME22064, DROME22066, DROME22069, DROME22068							OFUSG15802.1.p1						
N4.HOG0001941	OG0000257	n84																		OFUSG11917.1.p1						
N4.HOG0001942	OG0000257	n123																		OFUSG19132.2.p1, OFUSG19132.1.p1						
N4.HOG0001943	OG0000257	n126																					SCHMD15360			
N4.HOG0001944	OG0000257	n140																					SCHMD21968, SCHMD21969, SCHMD20769			
N4.HOG0001945	OG0000258	n9											DROME06596, DROME06597, DROME06595, DROME06598, DROME06594													
N4.HOG0001946	OG0000258	n44																					SCHMD19345			
N4.HOG0001947	OG0000258	n56																					SCHMD00959			
N4.HOG0001948	OG0000258	n69																		OFUSG10276.3.p1, OFUSG10276.1.p1, OFUSG10276.2.p1, OFUSG10276.4.p1, OFUSG10276.5.p1						
N4.HOG0001949	OG0000258	n75								CAEEL09342			DROME20383							OFUSG06329.2.p1, OFUSG06329.4.p1, OFUSG06329.3.p1, OFUSG06329.1.p1						
N4.HOG0001950	OG0000258	n119								CAEEL15770			DROME17641, DROME17639, DROME17640							OFUSG11356.1.p1						
N4.HOG0001951	OG0000260	n6																					SCHMD09054, SCHMD09053			
N4.HOG0001952	OG0000260	n21											DROME17607, DROME17608, DROME17606							OFUSG05664.1.p1						
N4.HOG0001953	OG0000260	n148											DROME16635, DROME16636							OFUSG19110.1.p1						
N4.HOG0001954	OG0000261	n2																		OFUSG24610.1.p1, OFUSG24610.3.p1, OFUSG24610.5.p1, OFUSG24610.4.p1, OFUSG24610.2.p1						
N4.HOG0001955	OG0000261	n9								CAEEL20767			DROME06684, DROME06680, DROME06690, DROME06687, DROME06691, DROME06685, DROME06688, DROME06681, DROME06686, DROME06689, DROME06679, DROME06682, DROME06683													
N4.HOG0001956	OG0000261	n23																					SCHMD07513, SCHMD19684, SCHMD09437			
N4.HOG0001957	OG0000261	n26																					SCHMD06264, SCHMD17166			
N4.HOG0001958	OG0000262	n0																					SCHMD01729, SCHMD02508, SCHMD08053, SCHMD16177, SCHMD00566, SCHMD02687, SCHMD00398, SCHMD05977, SCHMD00417, SCHMD00796, SCHMD00564, SCHMD04309, SCHMD02578, SCHMD02304, SCHMD01727, SCHMD04914, SCHMD04917, SCHMD14207, SCHMD01289, SCHMD00403, SCHMD00597, SCHMD21075, SCHMD03949, SCHMD00565, SCHMD02577, SCHMD04916, SCHMD05982, SCHMD12866, SCHMD15239, SCHMD00420, SCHMD01726, SCHMD01287, SCHMD04620, SCHMD01290, SCHMD05981, SCHMD12022, SCHMD00073, SCHMD02188, SCHMD02510, SCHMD10764, SCHMD12258, SCHMD00251, SCHMD04742, SCHMD15755, SCHMD16239, SCHMD10739, SCHMD27437, SCHMD08151, SCHMD10075, SCHMD02166, SCHMD07555, SCHMD00670, SCHMD02688, SCHMD09870, SCHMD18894, SCHMD05130, SCHMD08572, SCHMD09607, SCHMD06993, SCHMD06604, SCHMD11110, SCHMD11112, SCHMD17289, SCHMD15111, SCHMD03825, SCHMD06156, SCHMD04042, SCHMD03738, SCHMD00067, SCHMD00146, SCHMD00149, SCHMD00139, SCHMD05005, SCHMD04255, SCHMD05255, SCHMD00143, SCHMD03826, SCHMD04343, SCHMD10882, SCHMD06599, SCHMD17034, SCHMD25191, SCHMD29378, SCHMD08980, SCHMD09110, SCHMD12259, SCHMD27061, SCHMD25190, SCHMD21614, SCHMD07533, SCHMD21615, SCHMD23628, SCHMD09544, SCHMD29379, SCHMD11563, SCHMD03967, SCHMD27020, SCHMD07351, SCHMD15064, SCHMD07470, SCHMD07366, SCHMD10724, SCHMD10723, SCHMD06280, SCHMD10561, SCHMD00671, SCHMD11515, SCHMD05265, SCHMD16398, SCHMD02804, SCHMD02009, SCHMD06347, SCHMD02433, SCHMD17008, SCHMD01992, SCHMD06081, SCHMD00044, SCHMD03257, SCHMD02102, SCHMD07988, SCHMD12567, SCHMD00038, SCHMD00072, SCHMD09111, SCHMD10766, SCHMD01598, SCHMD02689, SCHMD00567, SCHMD02303, SCHMD00068, SCHMD00418, SCHMD00402, SCHMD00400, SCHMD02684, SCHMD15175, SCHMD02576, SCHMD02686, SCHMD01823, SCHMD00074, SCHMD10765, SCHMD01291, SCHMD04621, SCHMD08227, SCHMD01288, SCHMD05967, SCHMD05965, SCHMD08226, SCHMD01294, SCHMD02187, SCHMD00401, SCHMD01731, SCHMD00562, SCHMD00588, SCHMD02512			
N4.HOG0001959	OG0000263	n2																		OFUSG02444.1.p1			SCHMD05151			
N4.HOG0001960	OG0000263	n4																		OFUSG08136.1.p1, OFUSG08137.1.p1, OFUSG22174.1.p1, OFUSG22172.1.p1, OFUSG22552.1.p1, OFUSG03459.1.p1, OFUSG03461.1.p1, OFUSG15990.2.p1, OFUSG15990.1.p1, OFUSG17641.1.p1, OFUSG00651.1.p1, OFUSG05400.1.p1, OFUSG13971.1.p1, OFUSG13972.1.p1			SCHMD21152, SCHMD16080, SCHMD25801, SCHMD26173, SCHMD15861, SCHMD05150			
N4.HOG0001961	OG0000265	n3																					SCHMD25683, SCHMD21227, SCHMD14943			
N4.HOG0001962	OG0000265	n9								CAEEL20581			DROME20971, DROME20976, DROME20973, DROME20972, DROME20977, DROME20974, DROME20975							OFUSG07823.1.p1, OFUSG07823.4.p1, OFUSG07823.2.p1, OFUSG07823.3.p1, OFUSG07823.5.p1						
N4.HOG0001963	OG0000265	n67																					SCHMD14945, SCHMD03613			
N4.HOG0001964	OG0000265	n77																					SCHMD19985			
N4.HOG0001965	OG0000265	n94																					SCHMD23325, SCHMD14944, SCHMD23326			
N4.HOG0001966	OG0000265	n101																					SCHMD06448, SCHMD11031, SCHMD25284			
N4.HOG0001967	OG0000265	n110								CAEEL10364			DROME00452							OFUSG06040.2.p1, OFUSG06040.1.p1			SCHMD18240, SCHMD09007			
N4.HOG0001968	OG0000266	n2								CAEEL02706													SCHMD23339			
N4.HOG0001969	OG0000266	n31								CAEEL02705, CAEEL19379, CAEEL09158																
N4.HOG0001970	OG0000266	n36																					SCHMD11802			
N4.HOG0001971	OG0000266	n45											DROME07807													
N4.HOG0001972	OG0000266	n46											DROME08002, DROME09124										SCHMD08189			
N4.HOG0001973	OG0000266	n60																		OFUSG10194.1.p1, OFUSG07344.1.p1						
N4.HOG0001974	OG0000266	n68																		OFUSG10195.1.p1						
N4.HOG0001975	OG0000266	n79								CAEEL19596																
N4.HOG0001976	OG0000266	n96																					SCHMD26661, SCHMD18048			
N4.HOG0001977	OG0000268	n6																		OFUSG04173.1.p1, OFUSG04174.1.p1						
N4.HOG0001978	OG0000268	n36								CAEEL08931			DROME06261, DROME06262							OFUSG04149.1.p1			SCHMD02532, SCHMD02534			
N4.HOG0001979	OG0000268	n68								CAEEL09209			DROME06544, DROME06542, DROME06543							OFUSG16827.2.p1, OFUSG16827.1.p1			SCHMD25205, SCHMD21697, SCHMD06925, SCHMD06924, SCHMD06926, SCHMD10813, SCHMD14268			
N4.HOG0001980	OG0000268	n82																					SCHMD08097			
N4.HOG0001981	OG0000268	n93								CAEEL08164			DROME00943, DROME00944							OFUSG24272.1.p1			SCHMD25441			
N4.HOG0001982	OG0000268	n147								CAEEL07325			DROME04196													
N4.HOG0001983	OG0000269	n3																		OFUSG09007.1.p1, OFUSG09007.2.p1, OFUSG20756.1.p1, OFUSG14505.1.p1, OFUSG09170.1.p1, OFUSG23304.1.p1, OFUSG08663.1.p1, OFUSG25404.1.p1						
N4.HOG0001984	OG0000269	n11																		OFUSG26275.1.p1						
N4.HOG0001985	OG0000269	n81								CAEEL10894										OFUSG17213.1.p1			SCHMD02382, SCHMD21902			
N4.HOG0001986	OG0000270	n2											DROME17877, DROME17878, DROME17879							OFUSG11800.2.p1, OFUSG11800.1.p1, OFUSG11800.3.p1						
N4.HOG0001987	OG0000270	n49																		OFUSG25290.1.p1						
N4.HOG0001988	OG0000270	n63								CAEEL16185, CAEEL17969, CAEEL17970			DROME17880										SCHMD21159, SCHMD17864			
N4.HOG0001989	OG0000270	n69											DROME14671, DROME14672, DROME14673, DROME14674							OFUSG00966.2.p1, OFUSG00966.1.p1			SCHMD16423			
N4.HOG0001990	OG0000270	n110											DROME08572, DROME08571, DROME08577, DROME08573, DROME08576, DROME08574, DROME08575							OFUSG11670.1.p1						
N4.HOG0001991	OG0000271	n9																					SCHMD06707			
N4.HOG0001992	OG0000271	n16								CAEEL07236			DROME19668, DROME19667							OFUSG04123.1.p1						
N4.HOG0001993	OG0000271	n76											DROME03592													
N4.HOG0001994	OG0000272	n3																					SCHMD00882, SCHMD10954, SCHMD00985, SCHMD14678, SCHMD17164			
N4.HOG0001995	OG0000272	n9											DROME15587, DROME15589, DROME15586, DROME15588							OFUSG23999.1.p1, OFUSG23997.1.p1						
N4.HOG0001996	OG0000272	n52																					SCHMD13324, SCHMD08067			
N4.HOG0001997	OG0000272	n76								CAEEL11804, CAEEL19905			DROME05031, DROME05029, DROME05030							OFUSG23401.1.p1						
N4.HOG0001998	OG0000273	n3								CAEEL18644			DROME09248, DROME09247, DROME10822, DROME20533							OFUSG12784.1.p1, OFUSG12784.2.p1, OFUSG23162.1.p1			SCHMD09689			
N4.HOG0001999	OG0000273	n32											DROME11374, DROME11373, DROME18659, DROME18660, DROME13047							OFUSG20891.1.p1			SCHMD18528, SCHMD25490			
N4.HOG0002000	OG0000273	n91											DROME08809, DROME08810							OFUSG15024.1.p1						
N4.HOG0002001	OG0000273	n116								CAEEL20077			DROME18369							OFUSG13439.1.p1						
N4.HOG0002002	OG0000274	n15																		OFUSG03961.1.p1, OFUSG03959.1.p1, OFUSG03960.2.p1, OFUSG03960.1.p1, OFUSG02232.1.p1, OFUSG08981.1.p1						
N4.HOG0002003	OG0000274	n24																		OFUSG11810.1.p1, OFUSG11809.1.p1, OFUSG07292.1.p1, OFUSG16837.1.p1, OFUSG16837.2.p1, OFUSG24073.1.p1						
N4.HOG0002004	OG0000274	n47																		OFUSG24518.1.p1, OFUSG24528.1.p1, OFUSG19723.1.p1						
N4.HOG0002005	OG0000274	n62																		OFUSG19722.1.p1						
N4.HOG0002006	OG0000274	n77											DROME03975, DROME03976, DROME03972, DROME03974, DROME03973, DROME17174, DROME21409													
N4.HOG0002007	OG0000274	n107											DROME01792													
N4.HOG0002008	OG0000275	n2								CAEEL14783			DROME13685							OFUSG11238.4.p1, OFUSG11238.3.p1, OFUSG11238.1.p1, OFUSG11238.2.p1						
N4.HOG0002009	OG0000275	n54											DROME06338													
N4.HOG0002010	OG0000275	n65																					SCHMD10358			
N4.HOG0002011	OG0000275	n71																					SCHMD00604			
N4.HOG0002012	OG0000275	n74								CAEEL11381, CAEEL10050										OFUSG17982.2.p1, OFUSG17982.1.p1, OFUSG17982.5.p1, OFUSG17982.3.p1, OFUSG17982.4.p1			SCHMD08209, SCHMD24873			
N4.HOG0002013	OG0000276	n1																					SCHMD08876			
N4.HOG0002014	OG0000276	n23																		OFUSG22535.1.p1, OFUSG22533.1.p1, OFUSG22536.1.p1						
N4.HOG0002015	OG0000276	n43																		OFUSG09383.1.p1, OFUSG20605.1.p1, OFUSG06573.1.p1						
N4.HOG0002016	OG0000276	n64																		OFUSG22421.1.p1, OFUSG13411.1.p1						
N4.HOG0002017	OG0000276	n66																		OFUSG12351.1.p1						
N4.HOG0002018	OG0000276	n75								CAEEL14092			DROME15199							OFUSG16022.1.p1						
N4.HOG0002019	OG0000276	n78																		OFUSG16661.1.p1, OFUSG03238.1.p1						
N4.HOG0002020	OG0000276	n94																		OFUSG26639.1.p1						
N4.HOG0002021	OG0000276	n128																		OFUSG26640.1.p1, OFUSG21254.1.p1						
N4.HOG0002022	OG0000276	n130																		OFUSG20606.1.p1, OFUSG07028.1.p1, OFUSG26642.1.p1, OFUSG26641.1.p1						
N4.HOG0002023	OG0000276	n134																		OFUSG26638.1.p1, OFUSG10380.1.p1						
N4.HOG0002024	OG0000277	n1								CAEEL07730, CAEEL07729			DROME03338, DROME03337, DROME03339, DROME03340, DROME03341, DROME03342							OFUSG15740.1.p1			SCHMD09439			
N4.HOG0002025	OG0000277	n52											DROME03640, DROME03639, DROME21210, DROME21209, DROME08160													
N4.HOG0002026	OG0000277	n58								CAEEL11066										OFUSG18419.1.p1						
N4.HOG0002027	OG0000277	n139								CAEEL07250													SCHMD27259			
N4.HOG0002028	OG0000277	n140								CAEEL00092, CAEEL02855													SCHMD14857, SCHMD14380, SCHMD02171, SCHMD17662			
N4.HOG0002029	OG0000278	n17								CAEEL07740			DROME09269													
N4.HOG0002030	OG0000278	n28											DROME19393													
N4.HOG0002031	OG0000278	n74											DROME00752													
N4.HOG0002032	OG0000278	n87								CAEEL07099			DROME02023										SCHMD04708, SCHMD14538			
N4.HOG0002033	OG0000278	n121								CAEEL02024			DROME03254													
N4.HOG0002034	OG0000278	n136																					SCHMD00822, SCHMD09237, SCHMD03776			
N4.HOG0002035	OG0000279	n2																		OFUSG19930.1.p1, OFUSG26897.1.p1, OFUSG21888.1.p1						
N4.HOG0002036	OG0000279	n29																		OFUSG19608.1.p1, OFUSG02335.1.p1						
N4.HOG0002037	OG0000279	n122																		OFUSG04338.1.p1						
N4.HOG0002038	OG0000280	n23											DROME14500, DROME14502, DROME14501, DROME14499										SCHMD22604			
N4.HOG0002039	OG0000280	n48																					SCHMD23189			
N4.HOG0002040	OG0000280	n65								CAEEL01464																
N4.HOG0002041	OG0000280	n68								CAEEL09702																
N4.HOG0002042	OG0000280	n70								CAEEL07028			DROME13326							OFUSG24620.1.p1						
N4.HOG0002043	OG0000280	n76								CAEEL11652			DROME18032										SCHMD09460			
N4.HOG0002044	OG0000280	n93																		OFUSG00468.1.p1						
N4.HOG0002045	OG0000280	n114																		OFUSG07844.1.p1						
N4.HOG0002046	OG0000280	n130											DROME06229							OFUSG09120.2.p1, OFUSG09120.1.p1						
N4.HOG0002047	OG0000281	n1																		OFUSG05124.2.p1, OFUSG05124.1.p1			SCHMD28123, SCHMD29220			
N4.HOG0002048	OG0000281	n96																		OFUSG09791.3.p1, OFUSG09791.1.p1, OFUSG09791.2.p1						
N4.HOG0002049	OG0000282	n11											DROME05714													
N4.HOG0002050	OG0000282	n55																		OFUSG24336.2.p1, OFUSG24336.1.p1						
N4.HOG0002051	OG0000282	n57																		OFUSG24337.1.p1						
N4.HOG0002052	OG0000282	n59																		OFUSG05597.1.p1						
N4.HOG0002053	OG0000282	n84																		OFUSG05560.1.p1						
N4.HOG0002054	OG0000282	n103											DROME11686							OFUSG18708.1.p1			SCHMD15635, SCHMD25636			
N4.HOG0002055	OG0000282	n123																					SCHMD25893			
N4.HOG0002056	OG0000282	n140								CAEEL04645													SCHMD28325			
N4.HOG0002057	OG0000284	n10								CAEEL18846			DROME17657							OFUSG08095.1.p1			SCHMD23360, SCHMD08213			
N4.HOG0002058	OG0000284	n101											DROME09381, DROME09382													
N4.HOG0002059	OG0000284	n106																		OFUSG26052.1.p1						
N4.HOG0002060	OG0000284	n112																		OFUSG26476.1.p1						
N4.HOG0002061	OG0000285	n17								CAEEL00191										OFUSG04357.1.p1, OFUSG04356.1.p1						
N4.HOG0002062	OG0000285	n22																		OFUSG02129.1.p1						
N4.HOG0002063	OG0000285	n85																		OFUSG16772.1.p1						
N4.HOG0002064	OG0000285	n96								CAEEL14297, CAEEL16730										OFUSG02910.1.p1						
N4.HOG0002065	OG0000286	n2																		OFUSG01309.1.p1						
N4.HOG0002066	OG0000286	n88																		OFUSG09900.1.p1						
N4.HOG0002067	OG0000287	n2								CAEEL19227, CAEEL19907, CAEEL20741, CAEEL18156			DROME21610, DROME21611, DROME21612, DROME21613										SCHMD20375, SCHMD22052, SCHMD09584, SCHMD21912, SCHMD24074, SCHMD15817, SCHMD20976, SCHMD00675, SCHMD16477, SCHMD24758, SCHMD25574			
N4.HOG0002068	OG0000287	n53								CAEEL19910, CAEEL19911, CAEEL18879, CAEEL18878, CAEEL18837			DROME09449, DROME09452, DROME09453, DROME09454, DROME09451, DROME09448, DROME09450, DROME09456, DROME09455							OFUSG26644.2.p1, OFUSG26644.1.p1, OFUSG26644.4.p1, OFUSG26644.3.p1						
N4.HOG0002069	OG0000287	n120																		OFUSG26651.5.p1, OFUSG26651.1.p1, OFUSG26651.3.p1, OFUSG26651.2.p1, OFUSG26651.4.p1			SCHMD02606, SCHMD23013			
N4.HOG0002070	OG0000288	n2																					SCHMD10121, SCHMD07093, SCHMD10930, SCHMD07061			
N4.HOG0002071	OG0000288	n14											DROME18143, DROME18843, DROME19403, DROME18842, DROME13122, DROME08694, DROME09407, DROME04916, DROME16609, DROME16610, DROME04910, DROME04913, DROME01225, DROME08693, DROME16360													
N4.HOG0002072	OG0000288	n37											DROME10946, DROME09605							OFUSG09324.1.p1, OFUSG20217.1.p1, OFUSG01800.1.p1, OFUSG05343.1.p1, OFUSG05343.2.p1, OFUSG05342.1.p1, OFUSG09607.1.p1, OFUSG09608.1.p1						
N4.HOG0002073	OG0000288	n54																		OFUSG12769.1.p1						
N4.HOG0002074	OG0000288	n64																		OFUSG21189.1.p1						
N4.HOG0002075	OG0000288	n98											DROME03357, DROME03358, DROME01394, DROME03352, DROME03350, DROME03351, DROME01393													
N4.HOG0002076	OG0000288	n118																		OFUSG23699.1.p1						
N4.HOG0002077	OG0000289	n3																		OFUSG12822.1.p1						
N4.HOG0002078	OG0000289	n25											DROME14029, DROME14030, DROME14032, DROME14033, DROME16652, DROME14031, DROME07017, DROME07018, DROME16470, DROME04966, DROME16392, DROME16393, DROME16389, DROME16394, DROME13607, DROME12960, DROME12961, DROME12959, DROME12962							OFUSG17374.1.p1			SCHMD14014, SCHMD14418, SCHMD14417, SCHMD14015, SCHMD16163			
N4.HOG0002079	OG0000289	n85																		OFUSG20928.1.p1						
N4.HOG0002080	OG0000289	n100																		OFUSG07765.1.p1			SCHMD23289, SCHMD16353			
N4.HOG0002081	OG0000289	n117											DROME10658, DROME10659							OFUSG07764.1.p1, OFUSG07764.2.p1			SCHMD29502, SCHMD19194, SCHMD19219, SCHMD13163, SCHMD22750			
N4.HOG0002082	OG0000292	n7																					SCHMD01544			
N4.HOG0002083	OG0000292	n12																		OFUSG01659.1.p1						
N4.HOG0002084	OG0000294	n116																		OFUSG18969.1.p1						
N4.HOG0002085	OG0000294	n127																		OFUSG23044.1.p1						
N4.HOG0002086	OG0000295	n4								CAEEL04248, CAEEL10950																
N4.HOG0002087	OG0000295	n30																		OFUSG24082.1.p1						
N4.HOG0002088	OG0000295	n38																		OFUSG13413.1.p1, OFUSG23302.1.p1						
N4.HOG0002089	OG0000295	n56																		OFUSG13611.2.p1, OFUSG13611.1.p1						
N4.HOG0002090	OG0000295	n72																		OFUSG14167.2.p1, OFUSG14167.1.p1						
N4.HOG0002091	OG0000295	n100																		OFUSG10212.1.p1, OFUSG10003.1.p1, OFUSG10003.2.p1			SCHMD11340, SCHMD11341, SCHMD11339, SCHMD02776, SCHMD10264, SCHMD14695			
N4.HOG0002092	OG0000296	n12								CAEEL14675			DROME17565, DROME17564, DROME17562, DROME17563							OFUSG11601.1.p1						
N4.HOG0002093	OG0000296	n36																		OFUSG26348.1.p1						
N4.HOG0002094	OG0000296	n65											DROME19290, DROME19291													
N4.HOG0002095	OG0000296	n91																		OFUSG09253.1.p1						
N4.HOG0002096	OG0000296	n115																		OFUSG04744.1.p1						
