HOG	OG	Gene Tree Parent Clade	AENJA_ok	AMPFI_ok	APOSC_ok	APOSJ_ok	ASTMX	BRAFL	BRALA	CAEEL	CAPO3	DANRE	DROME	HELIO_ok	HUMAN	LYTVA_ok	MOUSE	NEMVE	ORYLA	OWEFU	PFLAV	SACKO_ok	SCHMD	STRPU_ok	XENTR	YEAST
N7.HOG0003029	OG0002156	n0								CAEEL08424			DROME12292													
N7.HOG0003030	OG0002157	n4								CAEEL07043																
N7.HOG0003031	OG0002157	n5								CAEEL10861			DROME18538, DROME18535, DROME18537, DROME18536, DROME18539													
N7.HOG0003032	OG0002158	n0											DROME08010													
N7.HOG0003033	OG0002159	n3											DROME17743, DROME17744													
N7.HOG0003034	OG0002159	n43								CAEEL05394																
N7.HOG0003035	OG0002160	n4											DROME12795													
N7.HOG0003036	OG0002160	n14								CAEEL05075																
N7.HOG0003037	OG0002163	n0								CAEEL04144			DROME16612, DROME16611													
N7.HOG0003038	OG0002164	n2								CAEEL04595, CAEEL04594, CAEEL19903																
N7.HOG0003039	OG0002165	n11								CAEEL04348																
N7.HOG0003040	OG0002165	n23								CAEEL13880																
N7.HOG0003041	OG0002166	n4								CAEEL06693, CAEEL06692			DROME06834, DROME06833													
N7.HOG0003042	OG0002167	n0								CAEEL10771, CAEEL20502			DROME18309, DROME18308, DROME18307, DROME18306													
N7.HOG0003043	OG0002168	n5											DROME20356													
N7.HOG0003044	OG0002168	n27											DROME07753													
N7.HOG0003045	OG0002169	n5								CAEEL19452			DROME16101													
N7.HOG0003046	OG0002170	n2											DROME18118, DROME08334													
N7.HOG0003047	OG0002170	n28								CAEEL11886																
N7.HOG0003048	OG0002171	n2								CAEEL09512																
N7.HOG0003049	OG0002171	n3								CAEEL09511			DROME01331													
N7.HOG0003050	OG0002173	n3											DROME01352													
N7.HOG0003051	OG0002173	n15											DROME18848													
N7.HOG0003052	OG0002175	n2								CAEEL11081			DROME15015													
N7.HOG0003053	OG0002176	n3											DROME11990													
N7.HOG0003054	OG0002177	n0								CAEEL16080			DROME06974, DROME06976, DROME06975													
N7.HOG0003055	OG0002179	n13								CAEEL17210, CAEEL19563			DROME10648, DROME10649													
N7.HOG0003056	OG0002180	n15											DROME10251, DROME10250, DROME10248, DROME10249, DROME10252													
N7.HOG0003057	OG0002182	n0								CAEEL11866			DROME12410													
N7.HOG0003058	OG0002184	n2								CAEEL06428																
N7.HOG0003059	OG0002184	n4											DROME09706, DROME09707													
N7.HOG0003060	OG0002185	n2								CAEEL01312			DROME03508, DROME03506													
N7.HOG0003061	OG0002187	n0								CAEEL05615			DROME02679, DROME18572													
N7.HOG0003062	OG0002188	n0								CAEEL10832			DROME16936													
N7.HOG0003063	OG0002189	n32								CAEEL17261, CAEEL17762, CAEEL20687																
N7.HOG0003064	OG0002190	n0								CAEEL18099			DROME10141, DROME10140													
N7.HOG0003065	OG0002191	n2								CAEEL00670			DROME00418													
N7.HOG0003066	OG0002192	n1											DROME08748, DROME08749, DROME08746, DROME08740													
N7.HOG0003067	OG0002192	n36								CAEEL07481, CAEEL08574			DROME20256													
N7.HOG0003068	OG0002196	n0											DROME00892													
N7.HOG0003069	OG0002201	n0								CAEEL01613			DROME05210													
N7.HOG0003070	OG0002202	n0								CAEEL16912, CAEEL17796																
N7.HOG0003071	OG0002209	n31								CAEEL07139, CAEEL07960																
N7.HOG0003072	OG0002211	n37											DROME05354, DROME10929													
N7.HOG0003073	OG0002211	n45								CAEEL08596			DROME05463													
N7.HOG0003074	OG0002212	n2											DROME01495, DROME01494													
N7.HOG0003075	OG0002212	n15								CAEEL17949																
N7.HOG0003076	OG0002213	n5											DROME03210													
N7.HOG0003077	OG0002214	n0								CAEEL03136			DROME21543, DROME21539, DROME21540, DROME21542, DROME21541													
N7.HOG0003078	OG0002215	n0								CAEEL19732																
N7.HOG0003079	OG0002216	n0								CAEEL09929, CAEEL09930																
N7.HOG0003080	OG0002217	n4								CAEEL18475, CAEEL05058			DROME12049, DROME12050, DROME12047, DROME12048, DROME12051, DROME12045, DROME07473, DROME14498, DROME00688, DROME00689													
N7.HOG0003081	OG0002218	n0								CAEEL00880			DROME01993													
N7.HOG0003082	OG0002219	n0											DROME12262, DROME10717, DROME10716, DROME12261													
N7.HOG0003083	OG0002221	n0								CAEEL05780			DROME10875, DROME10876													
N7.HOG0003084	OG0002222	n0								CAEEL05529			DROME06941													
N7.HOG0003085	OG0002223	n0											DROME03530													
N7.HOG0003086	OG0002224	n41											DROME11780, DROME11781, DROME11779, DROME08782, DROME08783, DROME08784													
N7.HOG0003087	OG0002225	n0								CAEEL15252			DROME17292, DROME17293, DROME17294													
N7.HOG0003088	OG0002226	n2								CAEEL04806			DROME09270													
N7.HOG0003089	OG0002227	n0								CAEEL00491			DROME08754, DROME08753													
N7.HOG0003090	OG0002228	n0								CAEEL05227			DROME20233, DROME09088													
N7.HOG0003091	OG0002229	n0								CAEEL08325			DROME19744													
N7.HOG0003092	OG0002231	n0											DROME05022, DROME05021													
N7.HOG0003093	OG0002233	n0											DROME20355, DROME20354, DROME14932, DROME14933													
N7.HOG0003094	OG0002235	n0											DROME19571													
N7.HOG0003095	OG0002236	n0								CAEEL18503			DROME15247													
N7.HOG0003096	OG0002237	n0								CAEEL00004			DROME08069, DROME08068													
N7.HOG0003097	OG0002239	n13								CAEEL05928			DROME02338, DROME02339													
N7.HOG0003098	OG0002240	n2											DROME05992, DROME05991, DROME05989, DROME05990, DROME05993													
N7.HOG0003099	OG0002241	n5								CAEEL07281			DROME11351, DROME20942, DROME20943													
N7.HOG0003100	OG0002241	n40											DROME14683													
N7.HOG0003101	OG0002241	n41											DROME14677													
N7.HOG0003102	OG0002242	n1								CAEEL01267																
N7.HOG0003103	OG0002243	n7											DROME12880, DROME12875, DROME12879, DROME12878, DROME12873, DROME12874, DROME12877, DROME12876, DROME17551													
N7.HOG0003104	OG0002243	n47								CAEEL05910, CAEEL11717																
N7.HOG0003105	OG0002244	n12											DROME13379, DROME13383, DROME13382, DROME13384, DROME13380, DROME13381													
N7.HOG0003106	OG0002246	n2								CAEEL00010			DROME20742													
N7.HOG0003107	OG0002248	n0								CAEEL09675																
N7.HOG0003108	OG0002249	n0											DROME04220													
N7.HOG0003109	OG0002251	n1											DROME21900													
N7.HOG0003110	OG0002251	n6								CAEEL18329, CAEEL19690			DROME08201, DROME08200, DROME08199, DROME08202													
N7.HOG0003111	OG0002252	n0								CAEEL18710			DROME12224													
N7.HOG0003112	OG0002253	n27								CAEEL14203																
N7.HOG0003113	OG0002256	n1											DROME15983, DROME15985, DROME15984, DROME15981, DROME15982, DROME15980													
N7.HOG0003114	OG0002257	n0								CAEEL14323			DROME06529													
N7.HOG0003115	OG0002258	n6								CAEEL10467			DROME01179, DROME01180, DROME03335													
N7.HOG0003116	OG0002259	n0								CAEEL08231			DROME06618, DROME06619, DROME21171, DROME21170													
N7.HOG0003117	OG0002260	n0								CAEEL08208			DROME14297, DROME14296, DROME14298, DROME14300, DROME14299, DROME14295													
N7.HOG0003118	OG0002261	n0								CAEEL09054			DROME02617													
N7.HOG0003119	OG0002262	n0								CAEEL07374			DROME20107, DROME20103, DROME20106, DROME20105, DROME20104													
N7.HOG0003120	OG0002263	n0								CAEEL08085			DROME07437													
N7.HOG0003121	OG0002264	n2								CAEEL01891			DROME18761													
N7.HOG0003122	OG0002265	n0								CAEEL01664			DROME10782													
N7.HOG0003123	OG0002266	n5								CAEEL18931			DROME16417, DROME16419, DROME16420, DROME16416, DROME16418													
N7.HOG0003124	OG0002267	n44								CAEEL03658			DROME18443, DROME18442													
N7.HOG0003125	OG0002268	n5											DROME04571, DROME04570, DROME04569, DROME04572													
N7.HOG0003126	OG0002270	n28								CAEEL01255			DROME13109													
N7.HOG0003127	OG0002271	n43								CAEEL07136																
N7.HOG0003128	OG0002272	n4								CAEEL00180																
N7.HOG0003129	OG0002272	n5								CAEEL00181																
N7.HOG0003130	OG0002274	n16											DROME06566													
N7.HOG0003131	OG0002275	n0								CAEEL19733			DROME07558, DROME07557, DROME07561, DROME07559, DROME07555, DROME07554, DROME07560, DROME07556													
N7.HOG0003132	OG0002277	n0								CAEEL12016																
N7.HOG0003133	OG0002278	n9								CAEEL17984																
N7.HOG0003134	OG0002278	n11								CAEEL17983																
N7.HOG0003135	OG0002278	n13											DROME01800, DROME01801													
N7.HOG0003136	OG0002279	n41								CAEEL01783, CAEEL19214																
N7.HOG0003137	OG0002280	n2											DROME09572													
N7.HOG0003138	OG0002281	n0								CAEEL20772			DROME19826, DROME19827													
N7.HOG0003139	OG0002282	n0								CAEEL05125, CAEEL05126			DROME01013, DROME01014													
N7.HOG0003140	OG0002283	n0								CAEEL11974			DROME12467													
N7.HOG0003141	OG0002284	n0								CAEEL09475			DROME05630													
N7.HOG0003142	OG0002286	n2								CAEEL15075			DROME21403													
N7.HOG0003143	OG0002287	n4											DROME11553, DROME11555, DROME11551, DROME11552, DROME11554													
N7.HOG0003144	OG0002287	n40								CAEEL00054																
N7.HOG0003145	OG0002288	n0								CAEEL11923			DROME04961, DROME04960													
N7.HOG0003146	OG0002289	n0								CAEEL09428, CAEEL09935, CAEEL20243, CAEEL11495			DROME18311													
N7.HOG0003147	OG0002291	n30								CAEEL19449, CAEEL19450, CAEEL03560, CAEEL03557, CAEEL03551, CAEEL03556, CAEEL03569, CAEEL03564, CAEEL03568, CAEEL03567, CAEEL03561, CAEEL03566, CAEEL03562, CAEEL03563, CAEEL19451																
N7.HOG0003148	OG0002291	n45								CAEEL03559																
N7.HOG0003149	OG0002291	n46								CAEEL03558																
N7.HOG0003150	OG0002292	n1								CAEEL11264			DROME14281													
N7.HOG0003151	OG0002292	n24											DROME13181													
N7.HOG0003152	OG0002293	n0								CAEEL01475			DROME17161													
N7.HOG0003153	OG0002294	n0								CAEEL03275, CAEEL03274			DROME20817, DROME17002, DROME17003, DROME22093, DROME02763													
N7.HOG0003154	OG0002295	n9											DROME12214													
N7.HOG0003155	OG0002296	n0											DROME17890													
N7.HOG0003156	OG0002297	n2								CAEEL10891, CAEEL10889, CAEEL09503																
N7.HOG0003157	OG0002297	n43								CAEEL09027, CAEEL09029, CAEEL08986																
N7.HOG0003158	OG0002299	n8								CAEEL14191																
N7.HOG0003159	OG0002299	n12											DROME02531													
N7.HOG0003160	OG0002299	n15											DROME18605, DROME18599, DROME18600													
N7.HOG0003161	OG0002299	n18								CAEEL08945																
N7.HOG0003162	OG0002299	n20								CAEEL08949																
N7.HOG0003163	OG0002299	n23											DROME05082, DROME05083													
N7.HOG0003164	OG0002302	n0								CAEEL12914, CAEEL12913, CAEEL13717, CAEEL13714, CAEEL13715, CAEEL16671, CAEEL13739, CAEEL13716, CAEEL14526, CAEEL13712, CAEEL13713, CAEEL14536, CAEEL14399, CAEEL16647, CAEEL10634, CAEEL17191, CAEEL17193, CAEEL17293, CAEEL16652, CAEEL15080, CAEEL15081, CAEEL13651, CAEEL14520, CAEEL09515, CAEEL09529, CAEEL08499, CAEEL09528, CAEEL16685, CAEEL14019, CAEEL14020, CAEEL14444, CAEEL14447, CAEEL14443, CAEEL14442, CAEEL16887, CAEEL16886, CAEEL16251, CAEEL12912, CAEEL10593, CAEEL10594, CAEEL14400, CAEEL16222, CAEEL17390, CAEEL13383, CAEEL13382, CAEEL13384, CAEEL16769, CAEEL12953, CAEEL12954																
N7.HOG0003165	OG0002304	n0											DROME12392, DROME09380, DROME05593, DROME05715, DROME16915, DROME01802, DROME06347, DROME18054, DROME13945, DROME18057, DROME18042, DROME18043, DROME09447, DROME00253, DROME00252, DROME02703, DROME02702, DROME16326, DROME08373, DROME03074, DROME11571, DROME11570, DROME11569, DROME11568, DROME05389, DROME05597, DROME02759, DROME14073, DROME14072, DROME05599, DROME10413, DROME10414, DROME10412, DROME04188, DROME14095, DROME04880, DROME04881, DROME08084, DROME17632, DROME10942, DROME10943, DROME11566, DROME11567, DROME12995, DROME07129, DROME08287, DROME08286, DROME07131, DROME07130													
N7.HOG0003166	OG0002305	n0											DROME16147, DROME16194, DROME16186, DROME16196, DROME16190, DROME16183, DROME16195, DROME16187, DROME16188, DROME16191, DROME16198, DROME16199, DROME16189, DROME16180, DROME16200, DROME16162, DROME16172, DROME16197, DROME16163, DROME16177, DROME16152, DROME16169, DROME16175, DROME16148, DROME16157, DROME16173, DROME16154, DROME16156, DROME16149, DROME16165, DROME16167, DROME16164, DROME16150, DROME16151, DROME16170, DROME16158, DROME16184, DROME16171, DROME16168, DROME16160, DROME16155, DROME16176, DROME16159, DROME16182, DROME16178, DROME16153, DROME16166, DROME16174, DROME16161													
N7.HOG0003167	OG0002311	n2											DROME01828													
N7.HOG0003168	OG0002311	n46											DROME18386													
N7.HOG0003169	OG0002312	n2								CAEEL04818, CAEEL04817			DROME13329, DROME13331, DROME13332, DROME13330													
N7.HOG0003170	OG0002316	n5								CAEEL01858, CAEEL01859			DROME15000, DROME15001													
N7.HOG0003171	OG0002317	n0								CAEEL13995			DROME19699, DROME19700													
N7.HOG0003172	OG0002318	n36											DROME10080													
N7.HOG0003173	OG0002320	n17											DROME00593, DROME00595, DROME00594, DROME01888, DROME00596, DROME00468, DROME00469, DROME10767, DROME00038, DROME00304													
N7.HOG0003174	OG0002320	n27											DROME00765, DROME00764, DROME00042, DROME00043													
N7.HOG0003175	OG0002321	n0								CAEEL11607			DROME20195													
N7.HOG0003176	OG0002322	n10								CAEEL12636, CAEEL12634			DROME02003													
N7.HOG0003177	OG0002323	n0								CAEEL00606			DROME04035, DROME04036, DROME04037, DROME04034													
N7.HOG0003178	OG0002324	n5								CAEEL19437																
N7.HOG0003179	OG0002325	n0								CAEEL12660			DROME00088													
N7.HOG0003180	OG0002326	n4											DROME14169, DROME14168, DROME14170													
N7.HOG0003181	OG0002326	n9								CAEEL19309																
N7.HOG0003182	OG0002326	n40								CAEEL19310																
N7.HOG0003183	OG0002327	n4								CAEEL11423			DROME11958, DROME13738, DROME13737													
N7.HOG0003184	OG0002328	n24											DROME14618, DROME14619, DROME14616													
N7.HOG0003185	OG0002329	n13											DROME08481, DROME08482, DROME08483, DROME08484													
N7.HOG0003186	OG0002330	n37								CAEEL09607			DROME18244, DROME18246, DROME18247, DROME18242, DROME18243, DROME18245													
N7.HOG0003187	OG0002331	n2								CAEEL13492, CAEEL01768																
N7.HOG0003188	OG0002331	n4											DROME02521, DROME02520, DROME02522, DROME02523													
N7.HOG0003189	OG0002332	n0								CAEEL07378			DROME03257, DROME03259, DROME03258													
N7.HOG0003190	OG0002334	n0											DROME10869, DROME10870													
N7.HOG0003191	OG0002335	n0								CAEEL02679, CAEEL02678			DROME21269, DROME21268, DROME21267, DROME21270, DROME21271													
N7.HOG0003192	OG0002336	n0								CAEEL18832			DROME15876													
N7.HOG0003193	OG0002337	n2											DROME12455, DROME12454, DROME12456													
N7.HOG0003194	OG0002337	n38								CAEEL05247																
N7.HOG0003195	OG0002338	n14								CAEEL10912, CAEEL18553, CAEEL18528, CAEEL18552, CAEEL18803, CAEEL19252			DROME15146													
N7.HOG0003196	OG0002340	n6											DROME04094													
N7.HOG0003197	OG0002340	n42								CAEEL20587, CAEEL16951, CAEEL16952																
N7.HOG0003198	OG0002341	n8								CAEEL07757			DROME16633, DROME16634													
N7.HOG0003199	OG0002342	n1								CAEEL05375																
N7.HOG0003200	OG0002342	n2								CAEEL06352, CAEEL06355, CAEEL00891																
N7.HOG0003201	OG0002343	n0								CAEEL20506, CAEEL10734			DROME14435, DROME14437, DROME14438													
N7.HOG0003202	OG0002344	n3								CAEEL07661			DROME12813, DROME12814, DROME12816, DROME12815													
N7.HOG0003203	OG0002346	n2											DROME12738, DROME12737, DROME12739, DROME12741, DROME12740													
N7.HOG0003204	OG0002347	n33											DROME05828													
N7.HOG0003205	OG0002348	n4								CAEEL10632			DROME20530													
N7.HOG0003206	OG0002348	n19								CAEEL12095			DROME21704													
N7.HOG0003207	OG0002350	n3								CAEEL20154																
N7.HOG0003208	OG0002350	n40											DROME12010, DROME12008, DROME12009													
N7.HOG0003209	OG0002352	n0								CAEEL04784			DROME11967, DROME11966, DROME11968													
N7.HOG0003210	OG0002354	n4											DROME22022													
N7.HOG0003211	OG0002354	n26											DROME00577													
N7.HOG0003212	OG0002355	n4								CAEEL08630			DROME17701, DROME17700, DROME20376, DROME21160													
N7.HOG0003213	OG0002356	n0								CAEEL17852			DROME14202													
N7.HOG0003214	OG0002357	n3											DROME13155, DROME13156													
N7.HOG0003215	OG0002358	n4											DROME10794, DROME10795													
N7.HOG0003216	OG0002359	n9								CAEEL10259			DROME10172													
N7.HOG0003217	OG0002360	n0								CAEEL19089			DROME01602, DROME01603, DROME01604													
N7.HOG0003218	OG0002361	n0								CAEEL16240, CAEEL14724			DROME02804													
N7.HOG0003219	OG0002362	n3								CAEEL06372, CAEEL06373, CAEEL00248, CAEEL12422																
N7.HOG0003220	OG0002362	n7								CAEEL01494			DROME16995													
N7.HOG0003221	OG0002363	n0								CAEEL18180			DROME06162, DROME06161, DROME06163													
N7.HOG0003222	OG0002366	n0								CAEEL01476			DROME01813, DROME01814													
N7.HOG0003223	OG0002367	n4											DROME14269													
N7.HOG0003224	OG0002367	n22								CAEEL02851																
N7.HOG0003225	OG0002368	n0								CAEEL06921			DROME04055, DROME04054													
N7.HOG0003226	OG0002369	n32											DROME09488, DROME09483, DROME09484, DROME09482, DROME09487, DROME09485, DROME09481, DROME09486													
N7.HOG0003227	OG0002370	n3											DROME07944, DROME21065, DROME21066, DROME21064													
N7.HOG0003228	OG0002371	n0								CAEEL10782, CAEEL02897			DROME01097													
N7.HOG0003229	OG0002373	n1								CAEEL10724, CAEEL10847																
N7.HOG0003230	OG0002373	n36											DROME16503													
N7.HOG0003231	OG0002374	n4								CAEEL14910			DROME00409													
N7.HOG0003232	OG0002374	n7								CAEEL00989, CAEEL03595			DROME19078, DROME19077													
N7.HOG0003233	OG0002374	n45											DROME10047													
N7.HOG0003234	OG0002375	n0								CAEEL09148																
N7.HOG0003235	OG0002376	n0								CAEEL16557			DROME01976													
N7.HOG0003236	OG0002377	n0								CAEEL14877			DROME14764, DROME14765													
N7.HOG0003237	OG0002378	n8								CAEEL05507			DROME10937													
N7.HOG0003238	OG0002378	n12								CAEEL19717			DROME18364, DROME18365													
N7.HOG0003239	OG0002379	n2											DROME13342													
N7.HOG0003240	OG0002382	n0											DROME00711													
N7.HOG0003241	OG0002384	n5											DROME08688, DROME08689, DROME08687, DROME08690, DROME08692, DROME08679, DROME08691, DROME05824, DROME06440													
N7.HOG0003242	OG0002384	n44											DROME07374, DROME19250, DROME07373													
N7.HOG0003243	OG0002385	n0											DROME18327, DROME18325, DROME18326													
N7.HOG0003244	OG0002386	n0								CAEEL09550, CAEEL09554, CAEEL09516, CAEEL09558, CAEEL10037, CAEEL10035, CAEEL10034, CAEEL02219, CAEEL10004, CAEEL10036, CAEEL10003, CAEEL18245, CAEEL09777, CAEEL09779, CAEEL18243, CAEEL09790, CAEEL13282, CAEEL13308, CAEEL09785, CAEEL13488, CAEEL12023, CAEEL09591, CAEEL09835, CAEEL09778, CAEEL09784, CAEEL09786, CAEEL17777, CAEEL09982, CAEEL09983, CAEEL09977, CAEEL09551, CAEEL09974, CAEEL09973, CAEEL09979, CAEEL09976, CAEEL09981, CAEEL09975, CAEEL09984, CAEEL09783, CAEEL09553, CAEEL09555, CAEEL09556, CAEEL13171, CAEEL09559, CAEEL09557, CAEEL18244																
N7.HOG0003245	OG0002395	n42											DROME12069													
N7.HOG0003246	OG0002396	n0								CAEEL15127			DROME06620, DROME06622, DROME06623, DROME06621													
N7.HOG0003247	OG0002398	n0											DROME09990													
N7.HOG0003248	OG0002400	n0								CAEEL12685			DROME08881													
N7.HOG0003249	OG0002402	n0								CAEEL07971			DROME07877													
N7.HOG0003250	OG0002403	n0											DROME01478, DROME01477, DROME01476													
N7.HOG0003251	OG0002404	n26											DROME18933													
N7.HOG0003252	OG0002405	n2											DROME07984, DROME07985, DROME07986													
N7.HOG0003253	OG0002405	n16								CAEEL09238																
N7.HOG0003254	OG0002406	n0								CAEEL05272			DROME12854, DROME12851, DROME12852, DROME12850, DROME12853													
N7.HOG0003255	OG0002407	n7											DROME16545, DROME16665, DROME16666, DROME16663, DROME16664													
N7.HOG0003256	OG0002408	n10								CAEEL05340			DROME06297, DROME06296, DROME06298, DROME06295, DROME06300, DROME06299													
N7.HOG0003257	OG0002409	n6								CAEEL12380			DROME01803													
N7.HOG0003258	OG0002410	n0								CAEEL06445			DROME00789													
N7.HOG0003259	OG0002411	n0								CAEEL09509																
N7.HOG0003260	OG0002412	n30											DROME02298													
N7.HOG0003261	OG0002413	n2								CAEEL05456			DROME03087													
N7.HOG0003262	OG0002413	n32											DROME15635, DROME15636													
N7.HOG0003263	OG0002414	n0								CAEEL16542			DROME08162, DROME08163													
N7.HOG0003264	OG0002415	n2								CAEEL09540, CAEEL09394, CAEEL15033																
N7.HOG0003265	OG0002415	n11											DROME06652													
N7.HOG0003266	OG0002416	n0								CAEEL00247			DROME17460, DROME17458, DROME17459													
N7.HOG0003267	OG0002418	n0								CAEEL04545, CAEEL11616			DROME18804, DROME18803, DROME18801, DROME18802													
N7.HOG0003268	OG0002420	n0											DROME06099, DROME06098, DROME06100													
N7.HOG0003269	OG0002421	n4											DROME07380, DROME07379													
N7.HOG0003270	OG0002421	n25											DROME10621													
N7.HOG0003271	OG0002422	n7								CAEEL02358, CAEEL02352, CAEEL02351																
N7.HOG0003272	OG0002422	n10								CAEEL09220			DROME15666													
N7.HOG0003273	OG0002424	n1								CAEEL18326																
N7.HOG0003274	OG0002425	n22								CAEEL00712																
N7.HOG0003275	OG0002426	n5								CAEEL07732, CAEEL19661																
N7.HOG0003276	OG0002427	n38								CAEEL07892			DROME14363													
N7.HOG0003277	OG0002428	n0											DROME06522													
N7.HOG0003278	OG0002429	n9								CAEEL05601			DROME21063													
N7.HOG0003279	OG0002432	n4											DROME06764													
N7.HOG0003280	OG0002434	n0								CAEEL09324			DROME13503, DROME13502, DROME05894													
N7.HOG0003281	OG0002435	n31								CAEEL08752, CAEEL03173, CAEEL03175, CAEEL03162, CAEEL06698, CAEEL06699, CAEEL06886, CAEEL03174																
N7.HOG0003282	OG0002436	n29											DROME20408, DROME20406, DROME20405, DROME20407													
N7.HOG0003283	OG0002437	n5								CAEEL11549																
N7.HOG0003284	OG0002438	n2											DROME02545, DROME02547, DROME02544, DROME02546, DROME02543, DROME02548													
N7.HOG0003285	OG0002439	n0								CAEEL06145, CAEEL06146			DROME05940, DROME05941, DROME05938, DROME05939, DROME05937													
N7.HOG0003286	OG0002441	n0								CAEEL01735			DROME14577													
N7.HOG0003287	OG0002442	n2								CAEEL00999			DROME02127													
N7.HOG0003288	OG0002442	n40								CAEEL14782			DROME14431													
N7.HOG0003289	OG0002443	n0								CAEEL11867			DROME01526													
N7.HOG0003290	OG0002444	n1								CAEEL11588																
N7.HOG0003291	OG0002445	n0								CAEEL08003			DROME05216													
N7.HOG0003292	OG0002446	n14								CAEEL01328																
N7.HOG0003293	OG0002447	n1											DROME21846													
N7.HOG0003294	OG0002448	n1								CAEEL11664			DROME11052, DROME11051, DROME14484													
N7.HOG0003295	OG0002449	n1								CAEEL15838			DROME15585, DROME15584													
N7.HOG0003296	OG0002450	n2								CAEEL02915			DROME13933, DROME13932													
N7.HOG0003297	OG0002451	n14											DROME11090, DROME11091													
N7.HOG0003298	OG0002452	n0											DROME10865, DROME10861, DROME10859, DROME10860, DROME10862, DROME10864, DROME10863													
N7.HOG0003299	OG0002453	n0								CAEEL12607, CAEEL12794, CAEEL12792, CAEEL12793, CAEEL12796, CAEEL13671			DROME02946, DROME02947													
N7.HOG0003300	OG0002454	n3								CAEEL06870			DROME18954													
N7.HOG0003301	OG0002455	n38								CAEEL05544			DROME03225													
N7.HOG0003302	OG0002456	n3								CAEEL19152																
N7.HOG0003303	OG0002456	n4								CAEEL02912																
N7.HOG0003304	OG0002456	n44											DROME18750, DROME18749													
N7.HOG0003305	OG0002457	n40											DROME06769, DROME06768													
N7.HOG0003306	OG0002457	n45											DROME16441													
N7.HOG0003307	OG0002458	n4											DROME07378													
N7.HOG0003308	OG0002459	n3								CAEEL00771, CAEEL04852																
N7.HOG0003309	OG0002461	n2								CAEEL07388			DROME19347, DROME19346													
N7.HOG0003310	OG0002462	n25								CAEEL01366			DROME10222, DROME10221													
N7.HOG0003311	OG0002462	n35											DROME10223													
N7.HOG0003312	OG0002464	n0								CAEEL09680			DROME16496, DROME16497													
N7.HOG0003313	OG0002467	n2								CAEEL00166			DROME06832, DROME06831, DROME06829, DROME06827, DROME06828, DROME06826, DROME06830													
N7.HOG0003314	OG0002469	n0											DROME00842													
N7.HOG0003315	OG0002476	n4								CAEEL05868																
N7.HOG0003316	OG0002476	n21								CAEEL00590			DROME01629													
N7.HOG0003317	OG0002477	n0								CAEEL05771			DROME15747, DROME15746													
N7.HOG0003318	OG0002478	n1											DROME13923, DROME13924													
N7.HOG0003319	OG0002481	n3								CAEEL07210			DROME19199													
N7.HOG0003320	OG0002484	n0											DROME02182													
N7.HOG0003321	OG0002487	n1								CAEEL13022			DROME02067, DROME02068													
N7.HOG0003322	OG0002489	n7											DROME17457													
N7.HOG0003323	OG0002490	n0								CAEEL09795			DROME08630, DROME08629													
N7.HOG0003324	OG0002491	n0								CAEEL01502			DROME17605, DROME16735													
N7.HOG0003325	OG0002492	n2								CAEEL07791																
N7.HOG0003326	OG0002492	n20											DROME17673, DROME17672													
N7.HOG0003327	OG0002494	n0								CAEEL02924			DROME09533, DROME09534													
N7.HOG0003328	OG0002495	n0								CAEEL05776			DROME03178													
N7.HOG0003329	OG0002496	n0											DROME17015, DROME17014													
N7.HOG0003330	OG0002497	n6								CAEEL00487			DROME10964													
N7.HOG0003331	OG0002498	n27											DROME10836, DROME17346, DROME10835													
N7.HOG0003332	OG0002498	n38								CAEEL07624, CAEEL07986, CAEEL07364, CAEEL19284																
N7.HOG0003333	OG0002499	n0								CAEEL02172, CAEEL11853			DROME07520													
N7.HOG0003334	OG0002500	n7											DROME05840													
N7.HOG0003335	OG0002500	n17								CAEEL00642			DROME04346													
N7.HOG0003336	OG0002500	n36								CAEEL07067																
N7.HOG0003337	OG0002501	n0											DROME18550													
N7.HOG0003338	OG0002502	n0								CAEEL01666, CAEEL05931			DROME12487, DROME12489, DROME12488, DROME15913, DROME09480													
N7.HOG0003339	OG0002503	n3								CAEEL11848, CAEEL10709, CAEEL17654, CAEEL17049, CAEEL10625																
N7.HOG0003340	OG0002503	n34											DROME03384													
N7.HOG0003341	OG0002504	n0								CAEEL06712, CAEEL09129			DROME20552, DROME20554, DROME20553													
N7.HOG0003342	OG0002506	n5								CAEEL00901			DROME04368													
N7.HOG0003343	OG0002507	n0								CAEEL03010			DROME09110, DROME09108, DROME09109, DROME09111, DROME12371													
N7.HOG0003344	OG0002509	n3								CAEEL10641, CAEEL10642			DROME18834													
N7.HOG0003345	OG0002510	n0								CAEEL15444			DROME02221													
N7.HOG0003346	OG0002511	n0								CAEEL03054			DROME06803													
N7.HOG0003347	OG0002512	n0								CAEEL06721			DROME02927, DROME02923, DROME02926, DROME02924, DROME02925, DROME02928													
N7.HOG0003348	OG0002515	n3								CAEEL20541, CAEEL01695																
N7.HOG0003349	OG0002516	n5								CAEEL07616			DROME01623, DROME01624, DROME01622													
N7.HOG0003350	OG0002517	n0											DROME00497													
N7.HOG0003351	OG0002518	n0								CAEEL03272			DROME16270, DROME16271, DROME16272, DROME12646, DROME11188													
N7.HOG0003352	OG0002519	n0								CAEEL07683			DROME03368, DROME03367													
N7.HOG0003353	OG0002520	n0								CAEEL11387			DROME14751													
N7.HOG0003354	OG0002522	n20								CAEEL04069																
