HOG	OG	Gene Tree Parent Clade	AENJA_ok	AMPFI_ok	APOSC_ok	APOSJ_ok	ASTMX	BRAFL	BRALA	CAEEL	CAPO3	DANRE	DROME	HELIO_ok	HUMAN	LYTVA_ok	MOUSE	NEMVE	ORYLA	OWEFU	PFLAV	SACKO_ok	SCHMD	STRPU_ok	XENTR	YEAST
N15.HOG0003895	OG0000531	n42					ASTMX15871																			
N15.HOG0003896	OG0000531	n66										DANRE26591, DANRE26590							ORYLA06611							
N15.HOG0003897	OG0000531	n68										DANRE23889							ORYLA09290, ORYLA09289							
N15.HOG0003898	OG0000531	n71					ASTMX20431					DANRE41756, DANRE41751, DANRE41754, DANRE41755, DANRE41753, DANRE41752							ORYLA09656							
N15.HOG0003899	OG0000531	n90					ASTMX05437					DANRE35724, DANRE35721, DANRE35723, DANRE35725, DANRE35722							ORYLA08382, ORYLA08381							
N15.HOG0003900	OG0000531	n97										DANRE35727														
N15.HOG0003901	OG0000532	n1					ASTMX11129, ASTMX21141					DANRE18007, DANRE18008														
N15.HOG0003902	OG0000532	n86					ASTMX01302, ASTMX15057					DANRE11421							ORYLA10268							
N15.HOG0003903	OG0000533	n36					ASTMX16723																			
N15.HOG0003904	OG0000533	n78					ASTMX17186					DANRE07787, DANRE07786							ORYLA03662							
N15.HOG0003905	OG0000533	n84					ASTMX16729					DANRE41379							ORYLA09772							
N15.HOG0003906	OG0000534	n28					ASTMX08654					DANRE41516, DANRE41515, DANRE41513														
N15.HOG0003907	OG0000534	n32					ASTMX15015					DANRE35861														
N15.HOG0003908	OG0000534	n34					ASTMX16887					DANRE41514, DANRE23039							ORYLA15756							
N15.HOG0003909	OG0000534	n37										DANRE35863, DANRE35862							ORYLA09798							
N15.HOG0003910	OG0000534	n39										DANRE23037, DANRE23038														
N15.HOG0003911	OG0000534	n53					ASTMX17809					DANRE24707, DANRE24706							ORYLA08332							
N15.HOG0003912	OG0000534	n56					ASTMX14095					DANRE29924							ORYLA16496							
N15.HOG0003913	OG0000534	n59					ASTMX16886																			
N15.HOG0003914	OG0000535	n14					ASTMX07978					DANRE20157, DANRE20158, DANRE06031, DANRE06033, DANRE06032							ORYLA01196							
N15.HOG0003915	OG0000535	n24					ASTMX01946, ASTMX20355					DANRE22311, DANRE22312, DANRE22313, DANRE15667, DANRE15668							ORYLA00300							
N15.HOG0003916	OG0000535	n31					ASTMX22489												ORYLA13542							
N15.HOG0003917	OG0000537	n46					ASTMX02700					DANRE38989, DANRE38988							ORYLA07579							
N15.HOG0003918	OG0000537	n52					ASTMX00178					DANRE41614, DANRE41613							ORYLA09989							
N15.HOG0003919	OG0000537	n58					ASTMX15548, ASTMX22237					DANRE08646, DANRE08648, DANRE08647														
N15.HOG0003920	OG0000537	n81					ASTMX15547					DANRE08649														
N15.HOG0003921	OG0000537	n88					ASTMX02699					DANRE38991, DANRE38990, DANRE38992							ORYLA07580							
N15.HOG0003922	OG0000537	n96					ASTMX00179					DANRE41611, DANRE41612							ORYLA09988							
N15.HOG0003923	OG0000538	n53					ASTMX06663					DANRE42160							ORYLA09396							
N15.HOG0003924	OG0000538	n60					ASTMX01046					DANRE37095							ORYLA13935							
N15.HOG0003925	OG0000538	n78					ASTMX13231, ASTMX04495					DANRE29198, DANRE03222							ORYLA08202							
N15.HOG0003926	OG0000538	n84					ASTMX12645					DANRE27952, DANRE27950, DANRE27949, DANRE27951, DANRE03823							ORYLA08895, ORYLA08896							
N15.HOG0003927	OG0000538	n91					ASTMX21007					DANRE03821, DANRE03822							ORYLA06216							
N15.HOG0003928	OG0000539	n20					ASTMX18298												ORYLA08050							
N15.HOG0003929	OG0000539	n24					ASTMX11895																			
N15.HOG0003930	OG0000540	n27					ASTMX20622					DANRE19009														
N15.HOG0003931	OG0000540	n30					ASTMX08053, ASTMX10282					DANRE30851							ORYLA11764							
N15.HOG0003932	OG0000540	n38					ASTMX17477					DANRE19590							ORYLA02783							
N15.HOG0003933	OG0000540	n44					ASTMX20569																			
N15.HOG0003934	OG0000540	n48					ASTMX11992					DANRE33560							ORYLA17949							
N15.HOG0003935	OG0000540	n53					ASTMX08565					DANRE16143							ORYLA00759							
N15.HOG0003936	OG0000540	n55					ASTMX06601					DANRE05308							ORYLA04707							
N15.HOG0003937	OG0000540	n61					ASTMX18502					DANRE04722							ORYLA10788							
N15.HOG0003938	OG0000540	n63					ASTMX17476					DANRE19586, DANRE19585, DANRE19584							ORYLA17876, ORYLA02782							
N15.HOG0003939	OG0000540	n70					ASTMX07387					DANRE24592, DANRE28184							ORYLA07101							
N15.HOG0003940	OG0000540	n82					ASTMX17150					DANRE35881							ORYLA08508							
N15.HOG0003941	OG0000540	n84					ASTMX12690					DANRE41578, DANRE41577							ORYLA09759							
N15.HOG0003942	OG0000540	n89					ASTMX05290					DANRE01756, DANRE01755							ORYLA14349							
N15.HOG0003943	OG0000540	n96					ASTMX07380					DANRE29570							ORYLA16387							
N15.HOG0003944	OG0000542	n20										DANRE16247, DANRE16248, DANRE16242, DANRE16243, DANRE16246, DANRE16249, DANRE16244, DANRE16245							ORYLA00473							
N15.HOG0003945	OG0000542	n36										DANRE23742							ORYLA07235							
N15.HOG0003946	OG0000542	n39					ASTMX11231					DANRE08551							ORYLA03184							
N15.HOG0003947	OG0000542	n41										DANRE01086, DANRE01090, DANRE01088							ORYLA04034							
N15.HOG0003948	OG0000542	n49					ASTMX21069					DANRE23741							ORYLA04191							
N15.HOG0003949	OG0000542	n68					ASTMX04273					DANRE14981, DANRE14980							ORYLA02120							
N15.HOG0003950	OG0000542	n89					ASTMX13974					DANRE08552, DANRE01087, DANRE01089														
N15.HOG0003951	OG0000544	n15					ASTMX11235					DANRE08538, DANRE08537							ORYLA03180							
N15.HOG0003952	OG0000544	n18					ASTMX03698					DANRE00847, DANRE00846, DANRE00848, DANRE00845							ORYLA04044							
N15.HOG0003953	OG0000544	n25					ASTMX08268					DANRE16215														
N15.HOG0003954	OG0000544	n51					ASTMX22927																			
N15.HOG0003955	OG0000544	n58					ASTMX22810, ASTMX06964, ASTMX06963					DANRE34532, DANRE34530, DANRE34533, DANRE34531							ORYLA18168							
N15.HOG0003956	OG0000544	n92					ASTMX02823					DANRE21519, DANRE21518, DANRE21517							ORYLA12942							
N15.HOG0003957	OG0000544	n96					ASTMX10067					DANRE39389, DANRE39388							ORYLA19590							
N15.HOG0003958	OG0000545	n8					ASTMX10987					DANRE11520														
N15.HOG0003959	OG0000545	n40										DANRE02906, DANRE02907														
N15.HOG0003960	OG0000545	n42					ASTMX08452												ORYLA04729							
N15.HOG0003961	OG0000545	n43					ASTMX01683												ORYLA19657							
N15.HOG0003962	OG0000545	n44					ASTMX12544					DANRE34438, DANRE34437, DANRE34436, DANRE34439							ORYLA04200							
N15.HOG0003963	OG0000545	n53					ASTMX08514					DANRE11738							ORYLA10194							
N15.HOG0003964	OG0000545	n59					ASTMX06310					DANRE13378, DANRE13377							ORYLA03088							
N15.HOG0003965	OG0000545	n92					ASTMX10989																			
N15.HOG0003966	OG0000546	n10					ASTMX03169																			
N15.HOG0003967	OG0000546	n70																	ORYLA06265							
N15.HOG0003968	OG0000546	n80					ASTMX04133					DANRE16759														
N15.HOG0003969	OG0000546	n84					ASTMX22988					DANRE27125														
N15.HOG0003970	OG0000546	n88					ASTMX21232												ORYLA11289							
N15.HOG0003971	OG0000546	n93					ASTMX02230					DANRE25021, DANRE25022							ORYLA14851							
N15.HOG0003972	OG0000547	n42										DANRE39730														
N15.HOG0003973	OG0000547	n87					ASTMX00797																			
N15.HOG0003974	OG0000547	n89					ASTMX00796, ASTMX04032					DANRE22078, DANRE22082, DANRE22081, DANRE22080, DANRE22079, DANRE39729, DANRE39728, DANRE39727							ORYLA15876							
N15.HOG0003975	OG0000547	n99					ASTMX00795					DANRE22077, DANRE22076														
N15.HOG0003976	OG0000548	n26					ASTMX20814					DANRE06455							ORYLA01284							
N15.HOG0003977	OG0000548	n31					ASTMX19774					DANRE19625							ORYLA02791							
N15.HOG0003978	OG0000548	n38					ASTMX15937					DANRE40865							ORYLA17384							
N15.HOG0003979	OG0000548	n42					ASTMX10502					DANRE22043							ORYLA00893							
N15.HOG0003980	OG0000548	n59					ASTMX10235					DANRE18865							ORYLA11445							
N15.HOG0003981	OG0000548	n65																	ORYLA04341							
N15.HOG0003982	OG0000548	n74					ASTMX16625, ASTMX05347					DANRE01597, DANRE01599, DANRE01598, DANRE25568							ORYLA13910, ORYLA20346							
N15.HOG0003983	OG0000548	n87																	ORYLA15938							
N15.HOG0003984	OG0000550	n57					ASTMX22613																			
N15.HOG0003985	OG0000550	n63					ASTMX00671																			
N15.HOG0003986	OG0000550	n67					ASTMX00672, ASTMX00670, ASTMX00669, ASTMX00673					DANRE42675, DANRE42676, DANRE42677							ORYLA10024							
N15.HOG0003987	OG0000550	n99					ASTMX14988																			
N15.HOG0003988	OG0000551	n88					ASTMX02105					DANRE41282							ORYLA15546							
N15.HOG0003989	OG0000552	n4					ASTMX21676					DANRE01503							ORYLA02316							
N15.HOG0003990	OG0000552	n39					ASTMX01181					DANRE06418, DANRE06417							ORYLA01268							
N15.HOG0003991	OG0000552	n45					ASTMX00313																			
N15.HOG0003992	OG0000552	n50										DANRE06064							ORYLA19748							
N15.HOG0003993	OG0000553	n6					ASTMX06372, ASTMX14267					DANRE21288														
N15.HOG0003994	OG0000553	n10					ASTMX09263					DANRE20656														
N15.HOG0003995	OG0000553	n14					ASTMX16310					DANRE31268							ORYLA11116							
N15.HOG0003996	OG0000553	n32					ASTMX17368					DANRE00920, DANRE00921							ORYLA04427							
N15.HOG0003997	OG0000553	n40					ASTMX03487					DANRE34994							ORYLA04603							
N15.HOG0003998	OG0000553	n47					ASTMX06718					DANRE09706							ORYLA05553, ORYLA05554							
N15.HOG0003999	OG0000553	n81					ASTMX14321												ORYLA16993							
N15.HOG0004000	OG0000553	n86					ASTMX21466					DANRE29057							ORYLA16814							
N15.HOG0004001	OG0000553	n88					ASTMX11677					DANRE03068							ORYLA19765							
N15.HOG0004002	OG0000554	n13					ASTMX01832					DANRE10367, DANRE10368							ORYLA05333							
N15.HOG0004003	OG0000554	n36																	ORYLA11866							
N15.HOG0004004	OG0000554	n39										DANRE04185														
N15.HOG0004005	OG0000554	n40										DANRE20459														
N15.HOG0004006	OG0000554	n45					ASTMX14014					DANRE15662														
N15.HOG0004007	OG0000554	n54					ASTMX18036, ASTMX05113					DANRE00589							ORYLA17786							
N15.HOG0004008	OG0000554	n60										DANRE04187, DANRE04188, DANRE04184							ORYLA19758							
N15.HOG0004009	OG0000554	n67					ASTMX22267					DANRE20458							ORYLA19976							
N15.HOG0004010	OG0000554	n74					ASTMX07583					DANRE30641, DANRE11706, DANRE11705							ORYLA11865							
N15.HOG0004011	OG0000554	n82					ASTMX22268					DANRE04186														
N15.HOG0004012	OG0000557	n1					ASTMX07708					DANRE03661							ORYLA07764							
N15.HOG0004013	OG0000557	n39					ASTMX18714					DANRE30311							ORYLA16553							
N15.HOG0004014	OG0000557	n42					ASTMX18712, ASTMX18706, ASTMX18708, ASTMX18709					DANRE30316, DANRE30313														
N15.HOG0004015	OG0000557	n48					ASTMX18704												ORYLA16550, ORYLA16549, ORYLA16548, ORYLA16551							
N15.HOG0004016	OG0000557	n52					ASTMX07707					DANRE03662, DANRE03665, DANRE30319, DANRE30318, DANRE30327, DANRE30326, DANRE30330, DANRE30320							ORYLA07765, ORYLA07766							
N15.HOG0004017	OG0000557	n71										DANRE03663														
N15.HOG0004018	OG0000557	n72										DANRE36080														
N15.HOG0004019	OG0000557	n75					ASTMX18702, ASTMX18713																			
N15.HOG0004020	OG0000557	n78					ASTMX18703					DANRE30325, DANRE30324, DANRE30323, DANRE30322, DANRE30321, DANRE30328, DANRE30329, DANRE03664, DANRE30333, DANRE30332, DANRE30331							ORYLA16554, ORYLA16546, ORYLA16547, ORYLA16545, ORYLA16552							
N15.HOG0004021	OG0000557	n94					ASTMX07706												ORYLA07767							
N15.HOG0004022	OG0000557	n95					ASTMX18705, ASTMX18707, ASTMX18710, ASTMX18711					DANRE30315, DANRE30314, DANRE30317														
N15.HOG0004023	OG0000560	n12					ASTMX10434, ASTMX12293					DANRE03304, DANRE11206							ORYLA04875							
N15.HOG0004024	OG0000561	n16					ASTMX19650					DANRE18926, DANRE18925, DANRE18927							ORYLA10348							
N15.HOG0004025	OG0000561	n20										DANRE10686, DANRE10685							ORYLA11842							
N15.HOG0004026	OG0000561	n79					ASTMX12281					DANRE18929							ORYLA11841							
N15.HOG0004027	OG0000561	n85					ASTMX09747					DANRE35309														
N15.HOG0004028	OG0000561	n93					ASTMX04726					DANRE06689							ORYLA01515							
N15.HOG0004029	OG0000562	n39										DANRE27041							ORYLA06574							
N15.HOG0004030	OG0000562	n40					ASTMX02939					DANRE01831							ORYLA13197							
N15.HOG0004031	OG0000562	n69					ASTMX18239					DANRE25391							ORYLA15135							
N15.HOG0004032	OG0000562	n72					ASTMX07420					DANRE09161							ORYLA05394							
N15.HOG0004033	OG0000563	n19										DANRE39600														
N15.HOG0004034	OG0000563	n31																	ORYLA04101							
N15.HOG0004035	OG0000563	n74					ASTMX12226, ASTMX05877					DANRE20313, DANRE07912							ORYLA03246							
N15.HOG0004036	OG0000563	n81					ASTMX13470					DANRE39601							ORYLA17360							
N15.HOG0004037	OG0000564	n6					ASTMX10683					DANRE34378, DANRE34377							ORYLA03832							
N15.HOG0004038	OG0000564	n9					ASTMX04443					DANRE08076							ORYLA03007							
N15.HOG0004039	OG0000564	n12					ASTMX18629, ASTMX04222					DANRE16838, DANRE16839, DANRE16840, DANRE04604							ORYLA12513							
N15.HOG0004040	OG0000564	n21					ASTMX15637					DANRE18044							ORYLA10514, ORYLA11949							
N15.HOG0004041	OG0000564	n62					ASTMX07058, ASTMX21223					DANRE13124							ORYLA03368							
N15.HOG0004042	OG0000564	n78					ASTMX13514					DANRE05546							ORYLA10699							
N15.HOG0004043	OG0000564	n80					ASTMX14790					DANRE17800, DANRE17802, DANRE17801							ORYLA11883							
N15.HOG0004044	OG0000564	n86										DANRE05570							ORYLA05222							
N15.HOG0004045	OG0000564	n90										DANRE16718, DANRE16717							ORYLA00088							
N15.HOG0004046	OG0000565	n22										DANRE09694														
N15.HOG0004047	OG0000565	n34					ASTMX06713					DANRE09696, DANRE09695, DANRE09693, DANRE09692, DANRE09697							ORYLA05583, ORYLA05582							
N15.HOG0004048	OG0000566	n9					ASTMX21688																			
N15.HOG0004049	OG0000566	n17					ASTMX02449					DANRE21691, DANRE21693							ORYLA13005							
N15.HOG0004050	OG0000566	n28										DANRE13203														
N15.HOG0004051	OG0000566	n35					ASTMX22106					DANRE21692														
N15.HOG0004052	OG0000566	n39					ASTMX06097					DANRE19765, DANRE19764, DANRE19766, DANRE19762, DANRE19763														
N15.HOG0004053	OG0000566	n53					ASTMX02203					DANRE25205, DANRE25192							ORYLA14818							
N15.HOG0004054	OG0000566	n56										DANRE13200, DANRE13201, DANRE13198, DANRE13199, DANRE13202							ORYLA12608							
N15.HOG0004055	OG0000566	n61					ASTMX02202					DANRE25108							ORYLA14819							
N15.HOG0004056	OG0000566	n78					ASTMX09638					DANRE33333, DANRE33334							ORYLA04369							
N15.HOG0004057	OG0000567	n45					ASTMX07889					DANRE37645							ORYLA12167							
N15.HOG0004058	OG0000567	n51					ASTMX10650					DANRE43387														
N15.HOG0004059	OG0000567	n71					ASTMX02913												ORYLA12905							
N15.HOG0004060	OG0000570	n67					ASTMX10311					DANRE43359							ORYLA10850							
N15.HOG0004061	OG0000570	n79					ASTMX21575					DANRE30386, DANRE30385							ORYLA08171							
N15.HOG0004062	OG0000570	n82					ASTMX01487					DANRE04065							ORYLA16666, ORYLA16667							
N15.HOG0004063	OG0000570	n85					ASTMX14282					DANRE01649, DANRE01650, DANRE01648							ORYLA13899							
N15.HOG0004064	OG0000572	n2										DANRE37800														
N15.HOG0004065	OG0000572	n15					ASTMX14415					DANRE03776, DANRE03775, DANRE03774							ORYLA08145							
N15.HOG0004066	OG0000572	n25					ASTMX08526					DANRE11722							ORYLA10185							
N15.HOG0004067	OG0000572	n34										DANRE37798, DANRE37797							ORYLA07690							
N15.HOG0004068	OG0000572	n39										DANRE37799														
N15.HOG0004069	OG0000572	n80					ASTMX09438					DANRE36636							ORYLA13763							
N15.HOG0004070	OG0000572	n91					ASTMX05246					DANRE22951, DANRE22949							ORYLA15650							
N15.HOG0004071	OG0000572	n95										DANRE22950														
N15.HOG0004072	OG0000573	n8					ASTMX14748					DANRE13773, DANRE13772							ORYLA01895							
N15.HOG0004073	OG0000573	n11					ASTMX06784					DANRE09290							ORYLA05878							
N15.HOG0004074	OG0000573	n38					ASTMX11352, ASTMX15555, ASTMX04860																			
N15.HOG0004075	OG0000573	n50					ASTMX18772																			
N15.HOG0004076	OG0000573	n57					ASTMX02110					DANRE36969, DANRE41278							ORYLA13843							
N15.HOG0004077	OG0000573	n64										DANRE34489							ORYLA04228							
N15.HOG0004078	OG0000573	n71										DANRE02931														
N15.HOG0004079	OG0000573	n91										DANRE13206, DANRE13207							ORYLA12607							
N15.HOG0004080	OG0000573	n96					ASTMX02201					DANRE25110							ORYLA14820							
N15.HOG0004081	OG0000574	n8										DANRE28774														
N15.HOG0004082	OG0000574	n23										DANRE04148, DANRE04147, DANRE04149, DANRE04146							ORYLA08316							
N15.HOG0004083	OG0000574	n31																	ORYLA16658							
N15.HOG0004084	OG0000574	n49										DANRE28773														
N15.HOG0004085	OG0000574	n50					ASTMX11657					DANRE28771, DANRE28772, DANRE03028							ORYLA16287, ORYLA08280							
N15.HOG0004086	OG0000574	n69					ASTMX08559					DANRE16551, DANRE16552, DANRE16553							ORYLA00058							
N15.HOG0004087	OG0000575	n10					ASTMX18324					DANRE33983, DANRE33982, DANRE33981, DANRE33980, DANRE33986							ORYLA17931							
N15.HOG0004088	OG0000575	n21					ASTMX05900					DANRE33985, DANRE33984, DANRE00045							ORYLA02623							
N15.HOG0004089	OG0000575	n25					ASTMX10924					DANRE16440, DANRE16435, DANRE16436							ORYLA01132, ORYLA00665							
N15.HOG0004090	OG0000575	n57					ASTMX11741					DANRE27242, DANRE27243, DANRE27241							ORYLA06768							
N15.HOG0004091	OG0000575	n61					ASTMX07926					DANRE24309, DANRE24311, DANRE24310							ORYLA08996							
N15.HOG0004092	OG0000575	n74					ASTMX05390					DANRE35805							ORYLA08583							
N15.HOG0004093	OG0000575	n76					ASTMX08403												ORYLA09811							
N15.HOG0004094	OG0000576	n46					ASTMX00576					DANRE42659, DANRE42663														
N15.HOG0004095	OG0000576	n51					ASTMX05718					DANRE41341							ORYLA13924, ORYLA15981							
N15.HOG0004096	OG0000576	n62					ASTMX14775					DANRE42662, DANRE42660, DANRE42661							ORYLA08396							
N15.HOG0004097	OG0000576	n70					ASTMX02752					DANRE04947							ORYLA05305							
N15.HOG0004098	OG0000576	n77					ASTMX15841					DANRE41342														
N15.HOG0004099	OG0000576	n81					ASTMX00788					DANRE22099							ORYLA13808							
N15.HOG0004100	OG0000576	n83										DANRE22100							ORYLA15873							
N15.HOG0004101	OG0000578	n4										DANRE05437														
N15.HOG0004102	OG0000578	n22					ASTMX18006, ASTMX10470					DANRE37784, DANRE37783, DANRE37782							ORYLA07686							
N15.HOG0004103	OG0000578	n36					ASTMX08286, ASTMX01576					DANRE35561, DANRE35560, DANRE35559, DANRE35558							ORYLA04727							
N15.HOG0004104	OG0000578	n50					ASTMX10827, ASTMX04585					DANRE17778, DANRE17779, DANRE17777, DANRE05436, DANRE05438, DANRE05439							ORYLA10429							
N15.HOG0004105	OG0000578	n77										DANRE04401, DANRE04402, DANRE04409, DANRE04410, DANRE04403, DANRE04406, DANRE04405, DANRE04407, DANRE04404, DANRE04408														
N15.HOG0004106	OG0000578	n94					ASTMX13822					DANRE07773							ORYLA03394							
N15.HOG0004107	OG0000578	n96					ASTMX06067					DANRE19685							ORYLA04274							
N15.HOG0004108	OG0000579	n33					ASTMX19442, ASTMX10867					DANRE25633, DANRE31259, DANRE31258, DANRE31257							ORYLA11089							
N15.HOG0004109	OG0000579	n45										DANRE02315														
N15.HOG0004110	OG0000579	n48					ASTMX05568					DANRE02313, DANRE02314														
N15.HOG0004111	OG0000579	n62										DANRE25634							ORYLA20327							
N15.HOG0004112	OG0000579	n63										DANRE39934							ORYLA19001							
N15.HOG0004113	OG0000579	n65					ASTMX19217					DANRE01665, DANRE01666, DANRE01664, DANRE01668							ORYLA13906							
N15.HOG0004114	OG0000579	n76					ASTMX02063, ASTMX06365					DANRE39933, DANRE39930, DANRE39932, DANRE39931, DANRE22831, DANRE22830							ORYLA15480							
N15.HOG0004115	OG0000580	n47					ASTMX14484, ASTMX15781					DANRE38921, DANRE38923, DANRE38922, DANRE25003							ORYLA12110, ORYLA14690							
N15.HOG0004116	OG0000580	n76					ASTMX15683					DANRE27918, DANRE27919														
N15.HOG0004117	OG0000580	n81					ASTMX07599					DANRE05280, DANRE05281, DANRE05277, DANRE05278							ORYLA04746							
N15.HOG0004118	OG0000580	n86					ASTMX04139					DANRE16124, DANRE16123							ORYLA00197							
N15.HOG0004119	OG0000580	n94					ASTMX04250												ORYLA02138, ORYLA02139							
N15.HOG0004120	OG0000581	n5					ASTMX10825					DANRE17774, DANRE05449							ORYLA10424							
N15.HOG0004121	OG0000581	n28					ASTMX10598					DANRE03780, DANRE04778							ORYLA04861							
N15.HOG0004122	OG0000581	n35					ASTMX16864												ORYLA08147							
N15.HOG0004123	OG0000581	n36					ASTMX19514					DANRE37493							ORYLA07531							
N15.HOG0004124	OG0000581	n44										DANRE13173, DANRE13172							ORYLA03380							
N15.HOG0004125	OG0000581	n64					ASTMX10599, ASTMX16863					DANRE04777, DANRE03781							ORYLA04860							
N15.HOG0004126	OG0000581	n71					ASTMX10824, ASTMX04580					DANRE17773, DANRE05450							ORYLA10423							
N15.HOG0004127	OG0000581	n81					ASTMX10823					DANRE05454							ORYLA10422							
N15.HOG0004128	OG0000581	n96					ASTMX17300					DANRE13174							ORYLA03381							
N15.HOG0004129	OG0000582	n24					ASTMX11411					DANRE35656, DANRE35655							ORYLA00146							
N15.HOG0004130	OG0000582	n34					ASTMX20610					DANRE27461, DANRE27462							ORYLA06509							
N15.HOG0004131	OG0000582	n42					ASTMX13349, ASTMX13077					DANRE39859, DANRE39858, DANRE34307, DANRE34305, DANRE34306							ORYLA02435, ORYLA18131							
N15.HOG0004132	OG0000582	n63					ASTMX01858					DANRE10407, DANRE10406							ORYLA06109							
N15.HOG0004133	OG0000582	n66					ASTMX10152					DANRE13531, DANRE13529, DANRE13530							ORYLA01735							
N15.HOG0004134	OG0000582	n78																	ORYLA18132							
N15.HOG0004135	OG0000583	n12					ASTMX19288					DANRE06884, DANRE06885							ORYLA00997, ORYLA00998							
N15.HOG0004136	OG0000583	n16					ASTMX12142					DANRE00864							ORYLA03929							
N15.HOG0004137	OG0000583	n29					ASTMX19104, ASTMX09781					DANRE35907, DANRE41539, DANRE41538							ORYLA09564							
N15.HOG0004138	OG0000583	n38					ASTMX15227					DANRE11089, DANRE11090							ORYLA08581, ORYLA10274							
N15.HOG0004139	OG0000583	n51					ASTMX16808					DANRE13739, DANRE13740							ORYLA02043							
N15.HOG0004140	OG0000583	n54					ASTMX07495					DANRE10062							ORYLA05980							
N15.HOG0004141	OG0000584	n78					ASTMX03102, ASTMX07415					DANRE26838, DANRE26836, DANRE26837, DANRE24547, DANRE24548, DANRE24549														
N15.HOG0004142	OG0000584	n88					ASTMX15596, ASTMX18904					DANRE24543							ORYLA18770							
N15.HOG0004143	OG0000585	n5					ASTMX01008, ASTMX17107, ASTMX01746					DANRE02246, DANRE40757, DANRE40285							ORYLA16046							
N15.HOG0004144	OG0000585	n32					ASTMX10753					DANRE02244, DANRE02245, DANRE02249							ORYLA15895							
N15.HOG0004145	OG0000585	n36					ASTMX02113					DANRE41291, DANRE41292, DANRE41293, DANRE41294							ORYLA14066							
N15.HOG0004146	OG0000585	n51										DANRE02250														
N15.HOG0004147	OG0000585	n55					ASTMX17466												ORYLA11170							
N15.HOG0004148	OG0000585	n56					ASTMX08311					DANRE25689, DANRE25690, DANRE31500, DANRE31501							ORYLA15076							
N15.HOG0004149	OG0000585	n76					ASTMX20178					DANRE23073, DANRE23074, DANRE23075							ORYLA16126							
N15.HOG0004150	OG0000585	n80					ASTMX01009					DANRE36824, DANRE36823							ORYLA14043							
N15.HOG0004151	OG0000585	n97																	ORYLA11172							
N15.HOG0004152	OG0000586	n6					ASTMX21165																			
N15.HOG0004153	OG0000586	n7					ASTMX21164																			
N15.HOG0004154	OG0000586	n18					ASTMX06304, ASTMX01062					DANRE25422							ORYLA12015							
N15.HOG0004155	OG0000586	n29										DANRE12413							ORYLA11291							
N15.HOG0004156	OG0000586	n30					ASTMX07105, ASTMX02632					DANRE30975, DANRE30974, DANRE12411, DANRE12412							ORYLA15040							
N15.HOG0004157	OG0000586	n49					ASTMX21166												ORYLA08031							
N15.HOG0004158	OG0000586	n50					ASTMX07309												ORYLA16360							
N15.HOG0004159	OG0000586	n51					ASTMX16567					DANRE12415, DANRE12414														
N15.HOG0004160	OG0000586	n54										DANRE13497														
N15.HOG0004161	OG0000587	n44					ASTMX17633					DANRE08842, DANRE08843							ORYLA03518							
N15.HOG0004162	OG0000587	n47					ASTMX15674					DANRE28077							ORYLA06908							
N15.HOG0004163	OG0000587	n50					ASTMX05654					DANRE38185, DANRE38186, DANRE38187							ORYLA07631							
N15.HOG0004164	OG0000587	n60										DANRE23765														
N15.HOG0004165	OG0000587	n62					ASTMX18684												ORYLA13556							
N15.HOG0004166	OG0000587	n69																	ORYLA13555							
N15.HOG0004167	OG0000587	n71																	ORYLA12215							
N15.HOG0004168	OG0000587	n72					ASTMX02880					DANRE02066, DANRE02067														
N15.HOG0004169	OG0000587	n74					ASTMX13819					DANRE07770							ORYLA03397							
N15.HOG0004170	OG0000588	n50					ASTMX14157					DANRE30123							ORYLA16614							
N15.HOG0004171	OG0000588	n52					ASTMX18468					DANRE16941							ORYLA00870							
N15.HOG0004172	OG0000588	n57					ASTMX06494					DANRE26565							ORYLA06281							
N15.HOG0004173	OG0000588	n67					ASTMX10386					DANRE19175							ORYLA02480							
N15.HOG0004174	OG0000588	n69					ASTMX19382					DANRE34600							ORYLA17646							
N15.HOG0004175	OG0000588	n71					ASTMX03016					DANRE01195, DANRE01197, DANRE01196							ORYLA04266							
N15.HOG0004176	OG0000589	n39					ASTMX00371					DANRE25936							ORYLA14568							
N15.HOG0004177	OG0000589	n41					ASTMX03603, ASTMX00369, ASTMX00368					DANRE38708, DANRE38709, DANRE38710, DANRE25938, DANRE25939							ORYLA14571, ORYLA14570, ORYLA14572							
N15.HOG0004178	OG0000589	n51					ASTMX00370					DANRE25937							ORYLA14569							
N15.HOG0004179	OG0000589	n71					ASTMX02599, ASTMX02002					DANRE12338, DANRE31600, DANRE31601							ORYLA11091							
N15.HOG0004180	OG0000589	n77										DANRE22454							ORYLA15797							
N15.HOG0004181	OG0000589	n78					ASTMX18733					DANRE37009, DANRE37011, DANRE37012, DANRE37010							ORYLA14019							
N15.HOG0004182	OG0000589	n86					ASTMX08294					DANRE30890, DANRE30889, DANRE25662, DANRE25663							ORYLA14732							
N15.HOG0004183	OG0000589	n91					ASTMX08295					DANRE25664, DANRE25665							ORYLA14730							
N15.HOG0004184	OG0000589	n94					ASTMX08296												ORYLA14731							
N15.HOG0004185	OG0000590	n18					ASTMX12992					DANRE42192, DANRE42191, DANRE42190														
N15.HOG0004186	OG0000590	n27					ASTMX20440					DANRE29030														
N15.HOG0004187	OG0000590	n35					ASTMX15142					DANRE10504, DANRE10503							ORYLA06142							
N15.HOG0004188	OG0000590	n38										DANRE14379							ORYLA02148							
