HOG	OG	Gene Tree Parent Clade	AENJA_ok	AMPFI_ok	APOSC_ok	APOSJ_ok	ASTMX	BRAFL	BRALA	CAEEL	CAPO3	DANRE	DROME	HELIO_ok	HUMAN	LYTVA_ok	MOUSE	NEMVE	ORYLA	OWEFU	PFLAV	SACKO_ok	SCHMD	STRPU_ok	XENTR	YEAST
N20.HOG0003505	OG0000457	n101			APOSC_19395	APOSJ_42016, APOSJ_50720																				
N20.HOG0003506	OG0000458	n1			APOSC_08979	APOSJ_07623, APOSJ_07621, APOSJ_31447, APOSJ_24898, APOSJ_01226, APOSJ_31429, APOSJ_26015, APOSJ_07616																				
N20.HOG0003507	OG0000458	n40			APOSC_16132	APOSJ_52933																				
N20.HOG0003508	OG0000458	n41			APOSC_16131	APOSJ_19824																				
N20.HOG0003509	OG0000459	n56			APOSC_12864	APOSJ_06385, APOSJ_06387, APOSJ_06390, APOSJ_23743, APOSJ_23744, APOSJ_06391, APOSJ_16848, APOSJ_17976, APOSJ_06389, APOSJ_23742, APOSJ_06386, APOSJ_06392, APOSJ_06388, APOSJ_17974, APOSJ_23747, APOSJ_23748, APOSJ_23749, APOSJ_23750, APOSJ_40383, APOSJ_59213, APOSJ_62849, APOSJ_23746, APOSJ_17975, APOSJ_23745																				
N20.HOG0003510	OG0000459	n81			APOSC_04080	APOSJ_45294																				
N20.HOG0003511	OG0000459	n82			APOSC_15599	APOSJ_26264																				
N20.HOG0003512	OG0000459	n106			APOSC_21819	APOSJ_09113, APOSJ_09116																				
N20.HOG0003513	OG0000459	n108			APOSC_15729	APOSJ_08276																				
N20.HOG0003514	OG0000460	n6			APOSC_12939	APOSJ_23650, APOSJ_23649, APOSJ_23652, APOSJ_23651																				
N20.HOG0003515	OG0000460	n27			APOSC_17221	APOSJ_27053, APOSJ_27054																				
N20.HOG0003516	OG0000460	n79			APOSC_20940	APOSJ_53797, APOSJ_53798, APOSJ_48262, APOSJ_53796, APOSJ_48261, APOSJ_53795																				
N20.HOG0003517	OG0000460	n85			APOSC_00904	APOSJ_48108																				
N20.HOG0003518	OG0000460	n86			APOSC_01065	APOSJ_22139, APOSJ_34528																				
N20.HOG0003519	OG0000460	n88			APOSC_24600	APOSJ_04714, APOSJ_29435																				
N20.HOG0003520	OG0000460	n90			APOSC_16950	APOSJ_15404, APOSJ_23181, APOSJ_23177, APOSJ_15405, APOSJ_23176, APOSJ_23849																				
N20.HOG0003521	OG0000460	n96			APOSC_24646	APOSJ_23883																				
N20.HOG0003522	OG0000461	n1			APOSC_17795, APOSC_01522	APOSJ_15333, APOSJ_24916, APOSJ_24919, APOSJ_21047, APOSJ_21049, APOSJ_21051, APOSJ_15336, APOSJ_02773, APOSJ_21052, APOSJ_15335, APOSJ_63710, APOSJ_21048, APOSJ_02772, APOSJ_21050, APOSJ_24918, APOSJ_30700, APOSJ_15334, APOSJ_15332, APOSJ_25654, APOSJ_24920, APOSJ_21053, APOSJ_24917																				
N20.HOG0003523	OG0000461	n62			APOSC_17426	APOSJ_54487																				
N20.HOG0003524	OG0000461	n82				APOSJ_08175																				
N20.HOG0003525	OG0000463	n3			APOSC_17973	APOSJ_18621, APOSJ_18619, APOSJ_18622																				
N20.HOG0003526	OG0000463	n54			APOSC_19612	APOSJ_38796, APOSJ_43105, APOSJ_38791																				
N20.HOG0003527	OG0000463	n57			APOSC_07338	APOSJ_43108																				
N20.HOG0003528	OG0000463	n72			APOSC_08846	APOSJ_21797, APOSJ_21796																				
N20.HOG0003529	OG0000464	n24			APOSC_25397	APOSJ_36840, APOSJ_55449, APOSJ_55448, APOSJ_55451, APOSJ_36841, APOSJ_36838, APOSJ_25912, APOSJ_08740, APOSJ_55450, APOSJ_36839																				
N20.HOG0003530	OG0000464	n37			APOSC_27622																					
N20.HOG0003531	OG0000464	n46			APOSC_04778	APOSJ_33096																				
N20.HOG0003532	OG0000465	n1			APOSC_28989	APOSJ_47214, APOSJ_47212, APOSJ_27264																				
N20.HOG0003533	OG0000465	n39			APOSC_11017	APOSJ_19682, APOSJ_19683																				
N20.HOG0003534	OG0000465	n62			APOSC_12228																					
N20.HOG0003535	OG0000466	n1			APOSC_27919																					
N20.HOG0003536	OG0000466	n13			APOSC_23086	APOSJ_40609, APOSJ_40610																				
N20.HOG0003537	OG0000466	n15			APOSC_05225	APOSJ_40608, APOSJ_40607																				
N20.HOG0003538	OG0000466	n18			APOSC_02156	APOSJ_59356																				
N20.HOG0003539	OG0000466	n19			APOSC_02661	APOSJ_07051																				
N20.HOG0003540	OG0000466	n93			APOSC_06408	APOSJ_33291																				
N20.HOG0003541	OG0000467	n1			APOSC_24466																					
N20.HOG0003542	OG0000467	n10			APOSC_08498	APOSJ_42240, APOSJ_06699, APOSJ_06698, APOSJ_06700, APOSJ_06701, APOSJ_06697, APOSJ_39334, APOSJ_42237, APOSJ_06696																				
N20.HOG0003543	OG0000468	n16			APOSC_15884	APOSJ_46770																				
N20.HOG0003544	OG0000468	n17			APOSC_04385, APOSC_04384	APOSJ_25944																				
N20.HOG0003545	OG0000468	n19			APOSC_23794	APOSJ_39036, APOSJ_39034, APOSJ_39032, APOSJ_39031, APOSJ_39033, APOSJ_39035																				
N20.HOG0003546	OG0000468	n87			APOSC_02625	APOSJ_51584																				
N20.HOG0003547	OG0000469	n5			APOSC_06315	APOSJ_22310																				
N20.HOG0003548	OG0000469	n81			APOSC_00048	APOSJ_01924, APOSJ_65240																				
N20.HOG0003549	OG0000470	n26				APOSJ_06397																				
N20.HOG0003550	OG0000470	n27			APOSC_06373	APOSJ_06395, APOSJ_06396, APOSJ_06398																				
N20.HOG0003551	OG0000470	n43			APOSC_13511	APOSJ_59730, APOSJ_59732, APOSJ_40627, APOSJ_20003, APOSJ_40628, APOSJ_59735, APOSJ_62149, APOSJ_40619, APOSJ_20008, APOSJ_20006, APOSJ_20004, APOSJ_40626, APOSJ_40622, APOSJ_59731, APOSJ_40621, APOSJ_20007, APOSJ_20005, APOSJ_40620, APOSJ_40625, APOSJ_59729, APOSJ_59734, APOSJ_59736, APOSJ_54133, APOSJ_40624, APOSJ_59733																				
N20.HOG0003552	OG0000471	n1			APOSC_28784																					
N20.HOG0003553	OG0000472	n17			APOSC_26357	APOSJ_06850, APOSJ_01105, APOSJ_01106																				
N20.HOG0003554	OG0000472	n20			APOSC_27670	APOSJ_46626, APOSJ_57591																				
N20.HOG0003555	OG0000472	n53			APOSC_18349, APOSC_18348	APOSJ_36484																				
N20.HOG0003556	OG0000472	n71			APOSC_00700	APOSJ_27886, APOSJ_27884, APOSJ_27885																				
N20.HOG0003557	OG0000473	n72			APOSC_05099	APOSJ_38187, APOSJ_38188, APOSJ_38186, APOSJ_38189																				
N20.HOG0003558	OG0000473	n78			APOSC_24845, APOSC_02043	APOSJ_39768																				
N20.HOG0003559	OG0000473	n80			APOSC_15704	APOSJ_38292																				
N20.HOG0003560	OG0000473	n82			APOSC_15594	APOSJ_05202																				
N20.HOG0003561	OG0000473	n92			APOSC_24191, APOSC_14581	APOSJ_37622																				
N20.HOG0003562	OG0000474	n2			APOSC_24332	APOSJ_60407, APOSJ_60408, APOSJ_60406, APOSJ_35667																				
N20.HOG0003563	OG0000474	n7			APOSC_14236, APOSC_20732																					
N20.HOG0003564	OG0000474	n95			APOSC_06626	APOSJ_09793																				
N20.HOG0003565	OG0000475	n46			APOSC_03227	APOSJ_60939, APOSJ_60934, APOSJ_60932, APOSJ_60935, APOSJ_60933, APOSJ_60936, APOSJ_61466, APOSJ_60937																				
N20.HOG0003566	OG0000476	n24			APOSC_19907	APOSJ_09240																				
N20.HOG0003567	OG0000476	n40			APOSC_10161	APOSJ_14371, APOSJ_24922, APOSJ_14372																				
N20.HOG0003568	OG0000476	n54			APOSC_04632	APOSJ_02934																				
N20.HOG0003569	OG0000476	n64			APOSC_05340	APOSJ_23487																				
N20.HOG0003570	OG0000477	n23			APOSC_00914	APOSJ_42858, APOSJ_42860																				
N20.HOG0003571	OG0000477	n30			APOSC_13603	APOSJ_51558, APOSJ_51557																				
N20.HOG0003572	OG0000478	n45				APOSJ_04795																				
N20.HOG0003573	OG0000478	n62			APOSC_16484	APOSJ_29839, APOSJ_54588, APOSJ_13277, APOSJ_04799, APOSJ_51899, APOSJ_51897																				
N20.HOG0003574	OG0000478	n68			APOSC_16483, APOSC_16482	APOSJ_31186, APOSJ_04798, APOSJ_29838, APOSJ_29833, APOSJ_45534, APOSJ_04796, APOSJ_45533, APOSJ_45535, APOSJ_51896, APOSJ_45537, APOSJ_51900, APOSJ_51901, APOSJ_54591, APOSJ_51894, APOSJ_45536, APOSJ_51895, APOSJ_04797, APOSJ_29835																				
N20.HOG0003575	OG0000478	n87			APOSC_26795																					
N20.HOG0003576	OG0000479	n12			APOSC_19125	APOSJ_50477																				
N20.HOG0003577	OG0000479	n97			APOSC_05602	APOSJ_00817, APOSJ_00819, APOSJ_00822, APOSJ_00818, APOSJ_58107, APOSJ_00821																				
N20.HOG0003578	OG0000479	n103			APOSC_05603	APOSJ_00820																				
N20.HOG0003579	OG0000480	n10			APOSC_23759	APOSJ_08851, APOSJ_08847, APOSJ_08846, APOSJ_08848, APOSJ_08852, APOSJ_08855, APOSJ_08850, APOSJ_08849																				
N20.HOG0003580	OG0000480	n23			APOSC_15162	APOSJ_31389, APOSJ_31388, APOSJ_31390																				
N20.HOG0003581	OG0000480	n34			APOSC_11842	APOSJ_33958, APOSJ_33957																				
N20.HOG0003582	OG0000481	n11			APOSC_15444	APOSJ_04459, APOSJ_04458, APOSJ_27767, APOSJ_04460																				
N20.HOG0003583	OG0000481	n66			APOSC_09024	APOSJ_52806, APOSJ_58199																				
N20.HOG0003584	OG0000481	n76			APOSC_07226	APOSJ_64885																				
N20.HOG0003585	OG0000482	n14			APOSC_01111, APOSC_01110	APOSJ_62451, APOSJ_62450, APOSJ_46921																				
N20.HOG0003586	OG0000482	n18			APOSC_18841, APOSC_18843, APOSC_18842, APOSC_18845, APOSC_18844	APOSJ_62452																				
N20.HOG0003587	OG0000482	n76			APOSC_18846, APOSC_02517																					
N20.HOG0003588	OG0000482	n79			APOSC_20022																					
N20.HOG0003589	OG0000482	n86				APOSJ_03933																				
N20.HOG0003590	OG0000482	n87			APOSC_27488	APOSJ_03935, APOSJ_10904, APOSJ_03638, APOSJ_03934																				
N20.HOG0003591	OG0000482	n91			APOSC_14643	APOSJ_10909, APOSJ_10907, APOSJ_10903, APOSJ_10905, APOSJ_10906																				
N20.HOG0003592	OG0000483	n5			APOSC_21157	APOSJ_19230																				
N20.HOG0003593	OG0000483	n32			APOSC_11632	APOSJ_24844, APOSJ_04010																				
N20.HOG0003594	OG0000483	n67			APOSC_17821	APOSJ_58838, APOSJ_58839, APOSJ_58837, APOSJ_58836																				
N20.HOG0003595	OG0000483	n76				APOSJ_05085, APOSJ_04045																				
N20.HOG0003596	OG0000483	n90			APOSC_23824, APOSC_04939, APOSC_21129, APOSC_21130	APOSJ_04011, APOSJ_04012																				
N20.HOG0003597	OG0000484	n12			APOSC_17564	APOSJ_38276, APOSJ_38275																				
N20.HOG0003598	OG0000485	n19			APOSC_22490	APOSJ_62319, APOSJ_28628, APOSJ_62322, APOSJ_62321, APOSJ_62320, APOSJ_04739, APOSJ_62318, APOSJ_46115, APOSJ_46113, APOSJ_46122																				
N20.HOG0003599	OG0000485	n36			APOSC_07829	APOSJ_31593, APOSJ_05098																				
N20.HOG0003600	OG0000485	n63			APOSC_29014	APOSJ_03974																				
N20.HOG0003601	OG0000486	n9			APOSC_27933	APOSJ_50215, APOSJ_50216																				
N20.HOG0003602	OG0000486	n51			APOSC_23293	APOSJ_34514, APOSJ_34513																				
N20.HOG0003603	OG0000486	n58			APOSC_14127	APOSJ_22647, APOSJ_24406																				
N20.HOG0003604	OG0000486	n79			APOSC_20131	APOSJ_54782																				
N20.HOG0003605	OG0000486	n80			APOSC_06301	APOSJ_33843, APOSJ_60115, APOSJ_45313																				
N20.HOG0003606	OG0000486	n83			APOSC_18885, APOSC_05208	APOSJ_60657																				
N20.HOG0003607	OG0000487	n77			APOSC_05499, APOSC_00762																					
N20.HOG0003608	OG0000487	n79			APOSC_10037	APOSJ_11299, APOSJ_11296, APOSJ_11297, APOSJ_11295																				
N20.HOG0003609	OG0000487	n83			APOSC_17459	APOSJ_56190																				
N20.HOG0003610	OG0000487	n88			APOSC_22887	APOSJ_23621																				
N20.HOG0003611	OG0000488	n12			APOSC_04230	APOSJ_12282																				
N20.HOG0003612	OG0000488	n13			APOSC_04229	APOSJ_12283																				
N20.HOG0003613	OG0000488	n14			APOSC_26548	APOSJ_20775, APOSJ_20781																				
N20.HOG0003614	OG0000488	n17			APOSC_08190, APOSC_08192	APOSJ_06079																				
N20.HOG0003615	OG0000488	n19			APOSC_15904	APOSJ_06081																				
N20.HOG0003616	OG0000488	n37				APOSJ_20777, APOSJ_20778, APOSJ_39152, APOSJ_20783, APOSJ_20776, APOSJ_20779, APOSJ_20782, APOSJ_20780																				
N20.HOG0003617	OG0000488	n45			APOSC_08193	APOSJ_06078, APOSJ_06084, APOSJ_06083, APOSJ_06082																				
N20.HOG0003618	OG0000488	n49			APOSC_08191	APOSJ_06080																				
N20.HOG0003619	OG0000489	n82				APOSJ_21604																				
N20.HOG0003620	OG0000489	n96			APOSC_01890	APOSJ_25864																				
N20.HOG0003621	OG0000489	n97			APOSC_01889	APOSJ_25865																				
N20.HOG0003622	OG0000489	n98			APOSC_08483	APOSJ_25861, APOSJ_25866, APOSJ_25863, APOSJ_25862																				
N20.HOG0003623	OG0000490	n82			APOSC_08204	APOSJ_43135, APOSJ_43142, APOSJ_53127, APOSJ_43136, APOSJ_43137, APOSJ_61499, APOSJ_43139, APOSJ_04379, APOSJ_43140, APOSJ_43141, APOSJ_43138, APOSJ_53126																				
N20.HOG0003624	OG0000491	n2			APOSC_11927																					
N20.HOG0003625	OG0000491	n5			APOSC_28528	APOSJ_59154																				
N20.HOG0003626	OG0000491	n11			APOSC_02630	APOSJ_48921																				
N20.HOG0003627	OG0000494	n27			APOSC_11332	APOSJ_27996, APOSJ_22729, APOSJ_22730, APOSJ_27994, APOSJ_44324, APOSJ_22733, APOSJ_44326, APOSJ_22734, APOSJ_22732, APOSJ_27997, APOSJ_27998, APOSJ_44328, APOSJ_27995, APOSJ_22731																				
N20.HOG0003628	OG0000494	n41			APOSC_16566	APOSJ_44322																				
N20.HOG0003629	OG0000495	n20			APOSC_16006	APOSJ_28743, APOSJ_36602																				
N20.HOG0003630	OG0000495	n67			APOSC_18778	APOSJ_25896, APOSJ_25899, APOSJ_60071, APOSJ_25897, APOSJ_25900																				
N20.HOG0003631	OG0000496	n50			APOSC_19240	APOSJ_43800																				
N20.HOG0003632	OG0000496	n71			APOSC_13732, APOSC_13731	APOSJ_60355																				
N20.HOG0003633	OG0000497	n1			APOSC_11785	APOSJ_02507, APOSJ_15320																				
N20.HOG0003634	OG0000497	n43			APOSC_24966	APOSJ_46502, APOSJ_46508, APOSJ_05403, APOSJ_05405, APOSJ_00427, APOSJ_46505, APOSJ_00421, APOSJ_00424, APOSJ_59967, APOSJ_00423, APOSJ_46504, APOSJ_59485, APOSJ_46500, APOSJ_05402, APOSJ_46503, APOSJ_05404, APOSJ_60000, APOSJ_46507, APOSJ_59483, APOSJ_00422, APOSJ_46506, APOSJ_59484, APOSJ_33612, APOSJ_00425																				
N20.HOG0003635	OG0000498	n2			APOSC_08647	APOSJ_07208, APOSJ_36210, APOSJ_32783, APOSJ_26557, APOSJ_04619, APOSJ_32790, APOSJ_64427, APOSJ_64424, APOSJ_26551, APOSJ_03203, APOSJ_14657, APOSJ_32784, APOSJ_45008, APOSJ_04621, APOSJ_64422, APOSJ_64419, APOSJ_46085, APOSJ_07771, APOSJ_58848, APOSJ_45007, APOSJ_45002, APOSJ_04618, APOSJ_46082, APOSJ_20789, APOSJ_20806																				
N20.HOG0003636	OG0000498	n105			APOSC_18917																					
N20.HOG0003637	OG0000499	n29			APOSC_16996	APOSJ_44406, APOSJ_44407																				
N20.HOG0003638	OG0000499	n66			APOSC_13003	APOSJ_18558, APOSJ_18553, APOSJ_18559, APOSJ_18555, APOSJ_18557, APOSJ_54078, APOSJ_18560, APOSJ_18556																				
N20.HOG0003639	OG0000501	n73			APOSC_18174	APOSJ_06661																				
N20.HOG0003640	OG0000501	n75			APOSC_10072, APOSC_10071, APOSC_10070	APOSJ_19719, APOSJ_19718																				
N20.HOG0003641	OG0000502	n2			APOSC_13737																					
N20.HOG0003642	OG0000502	n69			APOSC_19306	APOSJ_39769																				
N20.HOG0003643	OG0000503	n19			APOSC_20182, APOSC_01067	APOSJ_47356																				
N20.HOG0003644	OG0000503	n21			APOSC_11052	APOSJ_03773																				
N20.HOG0003645	OG0000504	n1			APOSC_06827	APOSJ_14939																				
N20.HOG0003646	OG0000504	n55			APOSC_28508	APOSJ_57841																				
N20.HOG0003647	OG0000504	n76			APOSC_18793	APOSJ_63608																				
N20.HOG0003648	OG0000504	n94				APOSJ_01528																				
N20.HOG0003649	OG0000505	n21			APOSC_03312	APOSJ_64358, APOSJ_64359, APOSJ_64363, APOSJ_16097, APOSJ_64367, APOSJ_64364, APOSJ_64362, APOSJ_10375, APOSJ_10373, APOSJ_10371																				
N20.HOG0003650	OG0000505	n31			APOSC_13727, APOSC_13726	APOSJ_64360																				
N20.HOG0003651	OG0000505	n33				APOSJ_10374, APOSJ_64368																				
N20.HOG0003652	OG0000506	n21			APOSC_08969																					
N20.HOG0003653	OG0000506	n84			APOSC_08968	APOSJ_28246, APOSJ_45838, APOSJ_28243, APOSJ_28245																				
N20.HOG0003654	OG0000506	n88			APOSC_08970	APOSJ_28244																				
N20.HOG0003655	OG0000508	n3			APOSC_05722	APOSJ_58113																				
N20.HOG0003656	OG0000508	n54			APOSC_10035, APOSC_10034	APOSJ_46367, APOSJ_46366, APOSJ_46365																				
N20.HOG0003657	OG0000508	n58			APOSC_01187	APOSJ_46364																				
N20.HOG0003658	OG0000509	n34			APOSC_20798	APOSJ_48784																				
N20.HOG0003659	OG0000509	n35			APOSC_21566	APOSJ_34365																				
N20.HOG0003660	OG0000509	n56			APOSC_20805	APOSJ_09132, APOSJ_09128, APOSJ_02317, APOSJ_02316, APOSJ_14039, APOSJ_08030, APOSJ_08032, APOSJ_02321, APOSJ_09137, APOSJ_09136, APOSJ_02323, APOSJ_09129, APOSJ_09127, APOSJ_02320, APOSJ_02322, APOSJ_08034																				
N20.HOG0003661	OG0000509	n72			APOSC_04560	APOSJ_09130, APOSJ_02319, APOSJ_08029, APOSJ_02318, APOSJ_08033, APOSJ_09133, APOSJ_09131, APOSJ_08031, APOSJ_02904																				
N20.HOG0003662	OG0000509	n81			APOSC_05509	APOSJ_44635																				
N20.HOG0003663	OG0000509	n90			APOSC_00507	APOSJ_12216																				
N20.HOG0003664	OG0000509	n100				APOSJ_41203																				
N20.HOG0003665	OG0000510	n66			APOSC_13254	APOSJ_27942, APOSJ_43444																				
N20.HOG0003666	OG0000510	n68			APOSC_09949	APOSJ_39953, APOSJ_39957, APOSJ_29828, APOSJ_39955, APOSJ_39952, APOSJ_39954																				
N20.HOG0003667	OG0000510	n80			APOSC_08521	APOSJ_37391, APOSJ_59529, APOSJ_37385, APOSJ_37388, APOSJ_37390, APOSJ_37389, APOSJ_37386, APOSJ_37387, APOSJ_33951																				
N20.HOG0003668	OG0000511	n3			APOSC_04210	APOSJ_18498																				
N20.HOG0003669	OG0000511	n103				APOSJ_28986																				
N20.HOG0003670	OG0000513	n3			APOSC_21188	APOSJ_21900																				
N20.HOG0003671	OG0000514	n84			APOSC_03985	APOSJ_17643, APOSJ_43874, APOSJ_37824, APOSJ_43871, APOSJ_37829, APOSJ_37828, APOSJ_17647, APOSJ_17644, APOSJ_36987, APOSJ_50032, APOSJ_17645, APOSJ_37823																				
N20.HOG0003672	OG0000514	n96			APOSC_03987	APOSJ_37827, APOSJ_50055, APOSJ_17640, APOSJ_43875																				
N20.HOG0003673	OG0000514	n100			APOSC_03988	APOSJ_37826, APOSJ_17639, APOSJ_43872, APOSJ_43873																				
N20.HOG0003674	OG0000515	n27			APOSC_22528	APOSJ_16174, APOSJ_16177, APOSJ_16175, APOSJ_16173																				
N20.HOG0003675	OG0000515	n31			APOSC_08425	APOSJ_61849, APOSJ_61835, APOSJ_36409, APOSJ_36411, APOSJ_36410																				
N20.HOG0003676	OG0000515	n36			APOSC_11404	APOSJ_29902, APOSJ_29901																				
N20.HOG0003677	OG0000515	n40			APOSC_03268	APOSJ_39655, APOSJ_39656, APOSJ_39657, APOSJ_51002																				
N20.HOG0003678	OG0000515	n45			APOSC_06129	APOSJ_62063																				
N20.HOG0003679	OG0000515	n46			APOSC_25779	APOSJ_10548																				
N20.HOG0003680	OG0000515	n49			APOSC_03503	APOSJ_30754																				
N20.HOG0003681	OG0000515	n50			APOSC_09118	APOSJ_37373																				
N20.HOG0003682	OG0000515	n52			APOSC_21512	APOSJ_26817, APOSJ_26820, APOSJ_26819, APOSJ_26818																				
N20.HOG0003683	OG0000515	n56			APOSC_13179, APOSC_03267	APOSJ_03718, APOSJ_03719																				
N20.HOG0003684	OG0000515	n89				APOSJ_58061, APOSJ_43043																				
N20.HOG0003685	OG0000515	n91			APOSC_23560	APOSJ_59999																				
N20.HOG0003686	OG0000515	n92			APOSC_23565	APOSJ_05215, APOSJ_31666																				
N20.HOG0003687	OG0000515	n94			APOSC_11787	APOSJ_45674, APOSJ_07944, APOSJ_45672, APOSJ_45671																				
N20.HOG0003688	OG0000515	n98			APOSC_24998	APOSJ_02287, APOSJ_37648, APOSJ_06247																				
N20.HOG0003689	OG0000519	n46			APOSC_08070	APOSJ_33924, APOSJ_33925, APOSJ_24998, APOSJ_24997																				
N20.HOG0003690	OG0000519	n50			APOSC_07952	APOSJ_26148																				
N20.HOG0003691	OG0000519	n52			APOSC_07867	APOSJ_56974																				
N20.HOG0003692	OG0000519	n53			APOSC_26169	APOSJ_56975																				
N20.HOG0003693	OG0000519	n54			APOSC_12522	APOSJ_28639, APOSJ_28637, APOSJ_63544, APOSJ_28638																				
N20.HOG0003694	OG0000519	n59			APOSC_03973	APOSJ_28327																				
N20.HOG0003695	OG0000520	n13			APOSC_12204	APOSJ_18649, APOSJ_18648																				
N20.HOG0003696	OG0000520	n18			APOSC_12202, APOSC_12203	APOSJ_31467																				
N20.HOG0003697	OG0000520	n94			APOSC_24142, APOSC_24141	APOSJ_32287, APOSJ_11887, APOSJ_11888																				
N20.HOG0003698	OG0000521	n6			APOSC_15611	APOSJ_24270, APOSJ_24269																				
N20.HOG0003699	OG0000521	n40			APOSC_09518	APOSJ_42057, APOSJ_42056, APOSJ_42055, APOSJ_42054																				
N20.HOG0003700	OG0000522	n46			APOSC_19448	APOSJ_04259, APOSJ_64773, APOSJ_04258, APOSJ_04260, APOSJ_04257, APOSJ_04256, APOSJ_04261																				
N20.HOG0003701	OG0000522	n65			APOSC_02708, APOSC_02709	APOSJ_01522																				
N20.HOG0003702	OG0000522	n84			APOSC_19474	APOSJ_44513																				
N20.HOG0003703	OG0000523	n33			APOSC_17136	APOSJ_39879																				
N20.HOG0003704	OG0000523	n34			APOSC_11385	APOSJ_11167, APOSJ_11168, APOSJ_11170, APOSJ_11169																				
N20.HOG0003705	OG0000524	n51				APOSJ_32896, APOSJ_32901																				
N20.HOG0003706	OG0000524	n53			APOSC_03189	APOSJ_32898, APOSJ_32899																				
N20.HOG0003707	OG0000524	n55			APOSC_03192, APOSC_03190, APOSC_03187	APOSJ_32897, APOSJ_32900																				
N20.HOG0003708	OG0000525	n1			APOSC_12074	APOSJ_34776, APOSJ_34777																				
N20.HOG0003709	OG0000525	n46			APOSC_07308	APOSJ_41806, APOSJ_62376, APOSJ_65303, APOSJ_62370, APOSJ_41808, APOSJ_41807																				
N20.HOG0003710	OG0000526	n4			APOSC_22142																					
N20.HOG0003711	OG0000526	n8			APOSC_03851																					
N20.HOG0003712	OG0000526	n21			APOSC_02116	APOSJ_63849																				
N20.HOG0003713	OG0000526	n23			APOSC_19965	APOSJ_44853																				
N20.HOG0003714	OG0000526	n29			APOSC_12282	APOSJ_47160																				
N20.HOG0003715	OG0000526	n34			APOSC_14973	APOSJ_64283																				
N20.HOG0003716	OG0000527	n9			APOSC_09343	APOSJ_65018, APOSJ_06433, APOSJ_20427, APOSJ_05086, APOSJ_20425, APOSJ_00813, APOSJ_65009, APOSJ_20426, APOSJ_00811, APOSJ_00815, APOSJ_65017, APOSJ_00814																				
N20.HOG0003717	OG0000527	n23				APOSJ_00816, APOSJ_12256, APOSJ_65015																				
N20.HOG0003718	OG0000527	n34			APOSC_02938	APOSJ_00812, APOSJ_05084, APOSJ_47034, APOSJ_26263, APOSJ_47035, APOSJ_26260																				
N20.HOG0003719	OG0000528	n17				APOSJ_52117																				
N20.HOG0003720	OG0000528	n20			APOSC_21072	APOSJ_16741																				
N20.HOG0003721	OG0000528	n41			APOSC_27896	APOSJ_26270																				
N20.HOG0003722	OG0000528	n42			APOSC_27895, APOSC_27894	APOSJ_26272, APOSJ_26269, APOSJ_26271, APOSJ_26268																				
N20.HOG0003723	OG0000528	n89			APOSC_10006																					
N20.HOG0003724	OG0000529	n14			APOSC_19112, APOSC_19113	APOSJ_35859																				
N20.HOG0003725	OG0000529	n16			APOSC_19111	APOSJ_24524																				
N20.HOG0003726	OG0000529	n46			APOSC_23098	APOSJ_14572, APOSJ_14573																				
N20.HOG0003727	OG0000530	n17			APOSC_02543	APOSJ_52891, APOSJ_34280, APOSJ_52887, APOSJ_43675, APOSJ_34277, APOSJ_34281, APOSJ_52888, APOSJ_52890																				
N20.HOG0003728	OG0000530	n25			APOSC_02542	APOSJ_34278, APOSJ_43673, APOSJ_52885, APOSJ_52892, APOSJ_49382, APOSJ_34282, APOSJ_43676, APOSJ_60893, APOSJ_54657, APOSJ_34284, APOSJ_52886, APOSJ_60898, APOSJ_07364, APOSJ_34283, APOSJ_52889, APOSJ_43674, APOSJ_34279, APOSJ_07357, APOSJ_54659																				
N20.HOG0003729	OG0000531	n5			APOSC_18650	APOSJ_05727, APOSJ_24332, APOSJ_24333, APOSJ_24331, APOSJ_05731, APOSJ_24334, APOSJ_38442, APOSJ_05730, APOSJ_38439, APOSJ_22051, APOSJ_36376, APOSJ_05732, APOSJ_05728, APOSJ_24330																				
N20.HOG0003730	OG0000531	n19			APOSC_18651	APOSJ_05729																				
N20.HOG0003731	OG0000532	n36			APOSC_22447	APOSJ_06087, APOSJ_48628, APOSJ_06086, APOSJ_35993, APOSJ_06085, APOSJ_48626, APOSJ_48625, APOSJ_35994, APOSJ_48627, APOSJ_35992																				
N20.HOG0003732	OG0000532	n46			APOSC_22554	APOSJ_47004, APOSJ_26028																				
N20.HOG0003733	OG0000532	n48			APOSC_21968	APOSJ_11463, APOSJ_11465, APOSJ_11466, APOSJ_11461, APOSJ_11464, APOSJ_11462, APOSJ_11460																				
N20.HOG0003734	OG0000532	n55			APOSC_00030	APOSJ_42217																				
N20.HOG0003735	OG0000532	n56			APOSC_23439	APOSJ_54045																				
N20.HOG0003736	OG0000532	n68			APOSC_03161	APOSJ_56269, APOSJ_14992, APOSJ_13656																				
N20.HOG0003737	OG0000532	n71			APOSC_27092	APOSJ_01517, APOSJ_11535																				
N20.HOG0003738	OG0000532	n99			APOSC_13775	APOSJ_47180																				
N20.HOG0003739	OG0000532	n101			APOSC_10762																					
N20.HOG0003740	OG0000533	n5			APOSC_09993, APOSC_09995	APOSJ_52670																				
N20.HOG0003741	OG0000533	n8			APOSC_16249	APOSJ_03581																				
N20.HOG0003742	OG0000533	n9			APOSC_21983	APOSJ_43409																				
N20.HOG0003743	OG0000533	n36			APOSC_18676																					
