HOG	OG	Gene Tree Parent Clade	AENJA_ok	AMPFI_ok	APOSC_ok	APOSJ_ok	ASTMX	BRAFL	BRALA	CAEEL	CAPO3	DANRE	DROME	HELIO_ok	HUMAN	LYTVA_ok	MOUSE	NEMVE	ORYLA	OWEFU	PFLAV	SACKO_ok	SCHMD	STRPU_ok	XENTR	YEAST
N14.HOG0007579	OG0001949	n44													HUMAN12313, HUMAN12314		MOUSE04611, MOUSE04610								XENTR11100	
N14.HOG0007580	OG0001950	n27													HUMAN14684, HUMAN14683		MOUSE50430, MOUSE50432, MOUSE50431								XENTR12232	
N14.HOG0007581	OG0001950	n39													HUMAN28967		MOUSE32607								XENTR11572	
N14.HOG0007582	OG0001950	n45													HUMAN01297		MOUSE31354, MOUSE31353								XENTR03988	
N14.HOG0007583	OG0001951	n19													HUMAN06387		MOUSE14693, MOUSE14692								XENTR07227	
N14.HOG0007584	OG0001951	n29													HUMAN20627		MOUSE53152, MOUSE53150								XENTR16258	
N14.HOG0007585	OG0001951	n37													HUMAN06388		MOUSE53151									
N14.HOG0007586	OG0001952	n25													HUMAN25420		MOUSE00606, MOUSE00605								XENTR09389	
N14.HOG0007587	OG0001953	n8													HUMAN12007, HUMAN12009											
N14.HOG0007588	OG0001953	n10													HUMAN10575		MOUSE15154									
N14.HOG0007589	OG0001953	n28													HUMAN12011, HUMAN12010, HUMAN12008		MOUSE03982, MOUSE03981								XENTR09118	
N14.HOG0007590	OG0001953	n40													HUMAN10577, HUMAN10576, HUMAN10578, HUMAN10574		MOUSE15156, MOUSE15155, MOUSE15153, MOUSE15152								XENTR10393	
N14.HOG0007591	OG0001955	n0													HUMAN09387, HUMAN09386		MOUSE27609, MOUSE27608									
N14.HOG0007592	OG0001956	n3													HUMAN13997											
N14.HOG0007593	OG0001956	n8													HUMAN13995		MOUSE19638								XENTR05066	
N14.HOG0007594	OG0001956	n42													HUMAN09517		MOUSE51971, MOUSE51972								XENTR08133	
N14.HOG0007595	OG0001957	n25													HUMAN04994		MOUSE20036, MOUSE20035								XENTR11349	
N14.HOG0007596	OG0001957	n31													HUMAN12320, HUMAN12321		MOUSE04600, MOUSE04599								XENTR12903	
N14.HOG0007597	OG0001957	n41													HUMAN07092, HUMAN07091		MOUSE37368, MOUSE37366, MOUSE37367								XENTR01129	
N14.HOG0007598	OG0001958	n33															MOUSE38376, MOUSE38377									
N14.HOG0007599	OG0001958	n35													HUMAN18312		MOUSE22720								XENTR09373	
N14.HOG0007600	OG0001958	n40													HUMAN07838		MOUSE47503								XENTR02730	
N14.HOG0007601	OG0001958	n48																							XENTR00657	
N14.HOG0007602	OG0001959	n23													HUMAN23786		MOUSE03473, MOUSE03475, MOUSE03474								XENTR06412	
N14.HOG0007603	OG0001959	n32													HUMAN17413		MOUSE21927, MOUSE21928								XENTR10577	
N14.HOG0007604	OG0001959	n39													HUMAN30435		MOUSE54166								XENTR05267	
N14.HOG0007605	OG0001959	n45													HUMAN22638, HUMAN22637		MOUSE36998, MOUSE36999, MOUSE36997								XENTR15847	
N14.HOG0007606	OG0001960	n9													HUMAN00307											
N14.HOG0007607	OG0001960	n15													HUMAN00309		MOUSE34634, MOUSE34632, MOUSE34635, MOUSE34636, MOUSE34633								XENTR09228	
N14.HOG0007608	OG0001960	n28													HUMAN00308		MOUSE34631									
N14.HOG0007609	OG0001961	n9													HUMAN06222		MOUSE14488, MOUSE14489, MOUSE14487, MOUSE14486, MOUSE14485								XENTR01355	
N14.HOG0007610	OG0001961	n24													HUMAN02307		MOUSE23652, MOUSE23653								XENTR01247	
N14.HOG0007611	OG0001962	n30													HUMAN30018		MOUSE54631								XENTR05922	
N14.HOG0007612	OG0001962	n36													HUMAN07452		MOUSE12494, MOUSE12493									
N14.HOG0007613	OG0001962	n43													HUMAN00709		MOUSE33980								XENTR12047, XENTR12045, XENTR12046	
N14.HOG0007614	OG0001963	n28													HUMAN01746		MOUSE30478, MOUSE30477, MOUSE30480, MOUSE30476								XENTR17226	
N14.HOG0007615	OG0001963	n37															MOUSE30479									
N14.HOG0007616	OG0001963	n38													HUMAN09665		MOUSE51706								XENTR11249	
N14.HOG0007617	OG0001963	n45													HUMAN28531		MOUSE33017, MOUSE33018, MOUSE33016								XENTR07153	
N14.HOG0007618	OG0001964	n24													HUMAN17471, HUMAN17608, HUMAN17469		MOUSE19120, MOUSE19119									
N14.HOG0007619	OG0001964	n36													HUMAN17470, HUMAN17482, HUMAN17490		MOUSE00726, MOUSE00725								XENTR10264	
N14.HOG0007620	OG0001964	n46															MOUSE00724									
N14.HOG0007621	OG0001964	n49													HUMAN17609		MOUSE19116									
N14.HOG0007622	OG0001965	n11													HUMAN13582											
N14.HOG0007623	OG0001965	n38													HUMAN13580, HUMAN13581, HUMAN13578, HUMAN13577		MOUSE06458, MOUSE06450, MOUSE06452, MOUSE06449, MOUSE06464, MOUSE06463								XENTR17416	
N14.HOG0007624	OG0001966	n28															MOUSE37083, MOUSE37082, MOUSE37080									
N14.HOG0007625	OG0001966	n31													HUMAN14884		MOUSE17410, MOUSE17411								XENTR15870	
N14.HOG0007626	OG0001966	n36													HUMAN01261		MOUSE37081								XENTR04015	
N14.HOG0007627	OG0001967	n1													HUMAN01106		MOUSE33199, MOUSE33200								XENTR00364	
N14.HOG0007628	OG0001968	n7													HUMAN03672		MOUSE21418, MOUSE21417								XENTR14913	
N14.HOG0007629	OG0001968	n27													HUMAN29233		MOUSE25564, MOUSE25563, MOUSE25562, MOUSE25565								XENTR16410	
N14.HOG0007630	OG0001969	n30													HUMAN23666, HUMAN23664		MOUSE19157								XENTR08255	
N14.HOG0007631	OG0001969	n36													HUMAN23665											
N14.HOG0007632	OG0001969	n37													HUMAN14220, HUMAN14219		MOUSE01472, MOUSE01470, MOUSE01471								XENTR15375	
N14.HOG0007633	OG0001970	n11													HUMAN08288, HUMAN04910		MOUSE07070, MOUSE07069, MOUSE20161								XENTR06672	
N14.HOG0007634	OG0001970	n20													HUMAN18723		MOUSE28053								XENTR13877	
N14.HOG0007635	OG0001970	n25													HUMAN18724, HUMAN08289, HUMAN08290		MOUSE07071									
N14.HOG0007636	OG0001971	n21																							XENTR06746	
N14.HOG0007637	OG0001971	n26													HUMAN14230		MOUSE01497								XENTR11941	
N14.HOG0007638	OG0001971	n33													HUMAN14001		MOUSE19641, MOUSE19642								XENTR05064	
N14.HOG0007639	OG0001971	n39													HUMAN09514		MOUSE51973								XENTR08132	
N14.HOG0007640	OG0001972	n2													HUMAN00080, HUMAN00081		MOUSE35089, MOUSE35093								XENTR12033	
N14.HOG0007641	OG0001974	n0													HUMAN13564		MOUSE02111, MOUSE02104, MOUSE02113, MOUSE02110, MOUSE02112, MOUSE02108, MOUSE02106, MOUSE02114, MOUSE02105, MOUSE02115, MOUSE02116, MOUSE02062, MOUSE02063, MOUSE02064, MOUSE02065, MOUSE02066, MOUSE02061, MOUSE02109, MOUSE02107, MOUSE24322, MOUSE06431								XENTR09807	
N14.HOG0007642	OG0001976	n6													HUMAN04446, HUMAN04445		MOUSE26995, MOUSE26994								XENTR16632	
N14.HOG0007643	OG0001976	n15													HUMAN16076		MOUSE43949, MOUSE43948, MOUSE43950								XENTR05423	
N14.HOG0007644	OG0001976	n25													HUMAN07001		MOUSE01876, MOUSE01875, MOUSE01874									
N14.HOG0007645	OG0001978	n6													HUMAN20089		MOUSE14026								XENTR04821	
N14.HOG0007646	OG0001978	n15													HUMAN26594, HUMAN25954		MOUSE38673, MOUSE38672								XENTR00953	
N14.HOG0007647	OG0001978	n25																							XENTR00943	
N14.HOG0007648	OG0001978	n26																							XENTR00949, XENTR00945, XENTR00947, XENTR00946, XENTR00948, XENTR00952, XENTR00951, XENTR00944	
N14.HOG0007649	OG0001980	n3													HUMAN18642		MOUSE27897, MOUSE27896, MOUSE27895, MOUSE27894, MOUSE27893, MOUSE27892									
N14.HOG0007650	OG0001980	n11													HUMAN23860		MOUSE19173								XENTR08970	
N14.HOG0007651	OG0001980	n19													HUMAN03676		MOUSE21422, MOUSE21420, MOUSE21421								XENTR14910, XENTR14911	
N14.HOG0007652	OG0001980	n35													HUMAN27515		MOUSE12843, MOUSE12845, MOUSE12844								XENTR02193	
N14.HOG0007653	OG0001980	n45																							XENTR08039	
N14.HOG0007654	OG0001981	n5													HUMAN23641		MOUSE18515, MOUSE18514								XENTR06776	
N14.HOG0007655	OG0001981	n15													HUMAN14201		MOUSE01447								XENTR09816	
N14.HOG0007656	OG0001981	n25													HUMAN01799		MOUSE30367, MOUSE30366, MOUSE30365								XENTR18592	
N14.HOG0007657	OG0001981	n34													HUMAN01795, HUMAN01796		MOUSE30370									
N14.HOG0007658	OG0001981	n40													HUMAN01797, HUMAN01798		MOUSE30368, MOUSE30369								XENTR18853	
N14.HOG0007659	OG0001982	n11													HUMAN23896		MOUSE19224, MOUSE19223									
N14.HOG0007660	OG0001982	n25													HUMAN27674, HUMAN27675, HUMAN27673, HUMAN27670, HUMAN27669, HUMAN27672, HUMAN27671		MOUSE47980, MOUSE47985, MOUSE47986, MOUSE47983, MOUSE47977, MOUSE47975, MOUSE47979, MOUSE47976, MOUSE47981, MOUSE47987, MOUSE47982, MOUSE47984, MOUSE47978								XENTR04312	
N14.HOG0007661	OG0001983	n0													HUMAN04633, HUMAN04635, HUMAN04636		MOUSE20527, MOUSE20521, MOUSE20537, MOUSE20541, MOUSE20539, MOUSE20540, MOUSE20538, MOUSE20548, MOUSE20544, MOUSE20543								XENTR09227	
N14.HOG0007662	OG0001984	n0													HUMAN06778, HUMAN22286, HUMAN28465, HUMAN21128, HUMAN00066, HUMAN16868, HUMAN14823, HUMAN08448, HUMAN28823, HUMAN01043, HUMAN19939, HUMAN21131, HUMAN25751, HUMAN23917, HUMAN13623, HUMAN12914, HUMAN23133, HUMAN24485, HUMAN11093, HUMAN14605, HUMAN14604, HUMAN18221, HUMAN28183, HUMAN07735, HUMAN14745, HUMAN15751, HUMAN09469, HUMAN28445, HUMAN24193, HUMAN15539, HUMAN14324, HUMAN13461, HUMAN08872, HUMAN14388, HUMAN13745, HUMAN26745, HUMAN13189, HUMAN05295, HUMAN30646, HUMAN15931, HUMAN16902, HUMAN18081, HUMAN09325, HUMAN09327, HUMAN26064, HUMAN07473, HUMAN07474, HUMAN23420, HUMAN07270, HUMAN13666, HUMAN28446, HUMAN25661, HUMAN19991											
N14.HOG0007663	OG0001985	n20															MOUSE37868, MOUSE38198									
N14.HOG0007664	OG0001985	n23													HUMAN07334		MOUSE37869, MOUSE37867								XENTR06332	
N14.HOG0007665	OG0001985	n35													HUMAN26445		MOUSE38197, MOUSE38196								XENTR03530	
N14.HOG0007666	OG0001985	n41															MOUSE38195, MOUSE38194									
N14.HOG0007667	OG0001986	n1													HUMAN01344, HUMAN01345		MOUSE31236, MOUSE31238, MOUSE31237								XENTR01297	
N14.HOG0007668	OG0001987	n5													HUMAN19974, HUMAN19975		MOUSE02742, MOUSE02741								XENTR04550	
N14.HOG0007669	OG0001987	n17													HUMAN10877		MOUSE46425, MOUSE46426								XENTR14677	
N14.HOG0007670	OG0001987	n23													HUMAN05001		MOUSE20029									
N14.HOG0007671	OG0001988	n0													HUMAN28137		MOUSE13503								XENTR11854	
N14.HOG0007672	OG0001989	n36													HUMAN06979		MOUSE01911, MOUSE01910, MOUSE01908								XENTR14006	
N14.HOG0007673	OG0001989	n45													HUMAN24933		MOUSE17252								XENTR12273	
N14.HOG0007674	OG0001990	n1													HUMAN18834		MOUSE28277, MOUSE28278, MOUSE28274, MOUSE28280, MOUSE28279								XENTR12970	
N14.HOG0007675	OG0001991	n5													HUMAN18994		MOUSE28572								XENTR02462	
N14.HOG0007676	OG0001992	n13													HUMAN25065		MOUSE18241									
N14.HOG0007677	OG0001992	n29													HUMAN25066		MOUSE18239, MOUSE18240								XENTR05527	
N14.HOG0007678	OG0001992	n36													HUMAN09362		MOUSE27555								XENTR15316	
N14.HOG0007679	OG0001993	n17													HUMAN17210		MOUSE40327, MOUSE40324, MOUSE40325, MOUSE40326								XENTR06884	
N14.HOG0007680	OG0001993	n26													HUMAN23872		MOUSE19185								XENTR01623	
N14.HOG0007681	OG0001993	n32													HUMAN03186		MOUSE00909									
N14.HOG0007682	OG0001993	n33															MOUSE40328									
N14.HOG0007683	OG0001993	n38													HUMAN03187, HUMAN23874		MOUSE40329								XENTR06886	
N14.HOG0007684	OG0001994	n4													HUMAN07229		MOUSE37537								XENTR10934	
N14.HOG0007685	OG0001994	n15													HUMAN12231		MOUSE04718, MOUSE04715, MOUSE04716								XENTR08885	
N14.HOG0007686	OG0001994	n27															MOUSE04717									
N14.HOG0007687	OG0001996	n5													HUMAN08647, HUMAN08650, HUMAN08648, HUMAN08649		MOUSE07643								XENTR11695	
N14.HOG0007688	OG0001997	n1													HUMAN08839		MOUSE07968, MOUSE07969									
N14.HOG0007689	OG0001997	n20													HUMAN08836, HUMAN08834, HUMAN08837, HUMAN00575		MOUSE07967, MOUSE07962, MOUSE07966, MOUSE07963, MOUSE07964, MOUSE07965									
N14.HOG0007690	OG0001998	n28													HUMAN28974		MOUSE32621, MOUSE32624, MOUSE32622, MOUSE32623								XENTR16338	
N14.HOG0007691	OG0001998	n36													HUMAN10909, HUMAN10908		MOUSE46491, MOUSE46493, MOUSE46492								XENTR14682	
N14.HOG0007692	OG0001999	n2													HUMAN25970		MOUSE38646								XENTR00961	
N14.HOG0007693	OG0001999	n22													HUMAN04679		MOUSE20476, MOUSE20475								XENTR10154	
N14.HOG0007694	OG0002000	n10															MOUSE10393									
N14.HOG0007695	OG0002000	n14																							XENTR12364	
N14.HOG0007696	OG0002000	n32													HUMAN23473		MOUSE10391, MOUSE10392								XENTR05813	
N14.HOG0007697	OG0002001	n7													HUMAN06657		MOUSE02426, MOUSE02425								XENTR12894	
N14.HOG0007698	OG0002001	n29													HUMAN12156		MOUSE03790, MOUSE03789, MOUSE03792								XENTR07328	
N14.HOG0007699	OG0002002	n37													HUMAN18498, HUMAN18497		MOUSE23079								XENTR06108	
N14.HOG0007700	OG0002002	n44													HUMAN05241		MOUSE45110, MOUSE45111								XENTR09713	
N14.HOG0007701	OG0002003	n25													HUMAN17505		MOUSE27809, MOUSE27810								XENTR14361	
N14.HOG0007702	OG0002003	n30													HUMAN09339, HUMAN09338		MOUSE27518, MOUSE27519, MOUSE27517								XENTR02394	
N14.HOG0007703	OG0002004	n3													HUMAN01800		MOUSE30364, MOUSE30363, MOUSE30362, MOUSE30361								XENTR18683	
N14.HOG0007704	OG0002005	n11																							XENTR18436	
N14.HOG0007705	OG0002005	n15													HUMAN22963		MOUSE30089								XENTR03549	
N14.HOG0007706	OG0002005	n33																							XENTR02807	
N14.HOG0007707	OG0002005	n37													HUMAN03512		MOUSE21103								XENTR08268	
N14.HOG0007708	OG0002005	n42													HUMAN27735, HUMAN27734		MOUSE47804								XENTR01964	
N14.HOG0007709	OG0002006	n40													HUMAN12661		MOUSE05502, MOUSE05503								XENTR12258, XENTR12259	
N14.HOG0007710	OG0002007	n2															MOUSE31422									
N14.HOG0007711	OG0002007	n14													HUMAN22823		MOUSE31419, MOUSE31421, MOUSE31420, MOUSE31418								XENTR04883	
N14.HOG0007712	OG0002007	n26													HUMAN03290		MOUSE11029, MOUSE11028								XENTR07287	
N14.HOG0007713	OG0002008	n24													HUMAN03542		MOUSE21155, MOUSE21154								XENTR08143	
N14.HOG0007714	OG0002008	n31													HUMAN22606		MOUSE36938, MOUSE36937, MOUSE36934, MOUSE36936, MOUSE36935, MOUSE36933, MOUSE36939								XENTR06727	
N14.HOG0007715	OG0002009	n7																							XENTR15588	
N14.HOG0007716	OG0002009	n27													HUMAN24651		MOUSE08847, MOUSE08846								XENTR12337, XENTR12338	
N14.HOG0007717	OG0002010	n12																							XENTR15176	
N14.HOG0007718	OG0002010	n15													HUMAN20263		MOUSE14268								XENTR05624	
N14.HOG0007719	OG0002010	n20													HUMAN13434, HUMAN13440		MOUSE06265, MOUSE06264, MOUSE06263, MOUSE06268, MOUSE06267								XENTR07385	
N14.HOG0007720	OG0002010	n39													HUMAN10451, HUMAN10452		MOUSE15014									
N14.HOG0007721	OG0002010	n41													HUMAN13438, HUMAN13437											
N14.HOG0007722	OG0002011	n18													HUMAN19203		MOUSE28931								XENTR15809	
N14.HOG0007723	OG0002011	n24													HUMAN08184		MOUSE12369, MOUSE12370, MOUSE12374, MOUSE12373, MOUSE12372, MOUSE12371								XENTR12417	
N14.HOG0007724	OG0002012	n46													HUMAN04611, HUMAN04609		MOUSE20563								XENTR15689	
N14.HOG0007725	OG0002012	n49													HUMAN19998		MOUSE02726								XENTR00529	
N14.HOG0007726	OG0002013	n0																							XENTR16536	
N14.HOG0007727	OG0002014	n12													HUMAN26801, HUMAN26800, HUMAN26799, HUMAN01362		MOUSE06915, MOUSE06916, MOUSE06919, MOUSE06920, MOUSE06922, MOUSE06917, MOUSE06918, MOUSE31211, MOUSE31210, MOUSE31209, MOUSE31208								XENTR02871	
N14.HOG0007728	OG0002014	n35													HUMAN21111		MOUSE10913, MOUSE10914								XENTR11303	
N14.HOG0007729	OG0002014	n41															MOUSE10915									
N14.HOG0007730	OG0002015	n4													HUMAN20193, HUMAN20194		MOUSE14164, MOUSE14163									
N14.HOG0007731	OG0002015	n32													HUMAN10277		MOUSE16981								XENTR07357	
N14.HOG0007732	OG0002015	n34													HUMAN20192		MOUSE14162								XENTR03893	
N14.HOG0007733	OG0002015	n36															MOUSE16983									
N14.HOG0007734	OG0002016	n13													HUMAN22594		MOUSE36909, MOUSE36907, MOUSE36906, MOUSE36908								XENTR08295	
N14.HOG0007735	OG0002016	n23													HUMAN22595											
N14.HOG0007736	OG0002016	n26													HUMAN24384		MOUSE03360, MOUSE03361, MOUSE03359									
N14.HOG0007737	OG0002016	n30													HUMAN03045		MOUSE41158, MOUSE41157, MOUSE41156								XENTR04258	
N14.HOG0007738	OG0002017	n6													HUMAN00207		MOUSE34862, MOUSE34861								XENTR14273	
N14.HOG0007739	OG0002017	n14													HUMAN05916		MOUSE41379, MOUSE41380								XENTR15282	
N14.HOG0007740	OG0002017	n23													HUMAN21581		MOUSE52307, MOUSE52306								XENTR15484	
N14.HOG0007741	OG0002018	n32													HUMAN22930		MOUSE48720								XENTR12197	
N14.HOG0007742	OG0002018	n39													HUMAN07753		MOUSE13046								XENTR00896	
N14.HOG0007743	OG0002018	n44																							XENTR09258	
N14.HOG0007744	OG0002018	n47													HUMAN24015		MOUSE19410								XENTR06435	
N14.HOG0007745	OG0002019	n3															MOUSE13302									
N14.HOG0007746	OG0002019	n27													HUMAN23213		MOUSE13301, MOUSE13304								XENTR02945	
N14.HOG0007747	OG0002019	n33													HUMAN12701, HUMAN12700		MOUSE05562, MOUSE05561, MOUSE05558, MOUSE05559, MOUSE05560								XENTR17282	
N14.HOG0007748	OG0002020	n22																							XENTR01912	
N14.HOG0007749	OG0002020	n29													HUMAN24224, HUMAN24223		MOUSE03156								XENTR15447	
N14.HOG0007750	OG0002020	n36													HUMAN03621		MOUSE21293, MOUSE21292								XENTR08657	
N14.HOG0007751	OG0002022	n5															MOUSE23898									
N14.HOG0007752	OG0002022	n24													HUMAN02191		MOUSE23899								XENTR09166	
N14.HOG0007753	OG0002022	n32													HUMAN02193		MOUSE23891, MOUSE23892, MOUSE23897, MOUSE23893, MOUSE23894								XENTR09165	
N14.HOG0007754	OG0002022	n38															MOUSE23896, MOUSE23895									
N14.HOG0007755	OG0002023	n14													HUMAN15593		MOUSE43134, MOUSE43133, MOUSE43135								XENTR12329	
N14.HOG0007756	OG0002023	n24													HUMAN04741		MOUSE20426								XENTR11622	
N14.HOG0007757	OG0002023	n28													HUMAN02722		MOUSE24527, MOUSE24530								XENTR16758	
N14.HOG0007758	OG0002024	n10													HUMAN02179, HUMAN02180		MOUSE23929, MOUSE23928, MOUSE23931, MOUSE23935, MOUSE23934, MOUSE23933, MOUSE23932								XENTR09931	
N14.HOG0007759	OG0002024	n24													HUMAN29178, HUMAN29177		MOUSE25882, MOUSE25883, MOUSE25885, MOUSE25884								XENTR16485	
N14.HOG0007760	OG0002024	n35													HUMAN29179											
N14.HOG0007761	OG0002025	n6															MOUSE46172									
N14.HOG0007762	OG0002025	n14													HUMAN10728		MOUSE46171, MOUSE46173								XENTR01824	
N14.HOG0007763	OG0002026	n9													HUMAN30074		MOUSE54721, MOUSE54720									
N14.HOG0007764	OG0002026	n16													HUMAN07690		MOUSE47746, MOUSE47747									
N14.HOG0007765	OG0002027	n33															MOUSE54729, MOUSE54728									
N14.HOG0007766	OG0002027	n36													HUMAN07655		MOUSE12849, MOUSE12847, MOUSE12848								XENTR07230	
N14.HOG0007767	OG0002027	n43													HUMAN21805		MOUSE29437								XENTR00276	
N14.HOG0007768	OG0002028	n0													HUMAN18734		MOUSE28064, MOUSE28063								XENTR14364	
N14.HOG0007769	OG0002029	n20															MOUSE17396, MOUSE17397									
N14.HOG0007770	OG0002029	n23													HUMAN19340, HUMAN19571, HUMAN19572		MOUSE17395, MOUSE17394								XENTR18899	
N14.HOG0007771	OG0002030	n20													HUMAN01108		MOUSE33204								XENTR00366	
N14.HOG0007772	OG0002030	n26													HUMAN14623, HUMAN14622		MOUSE50335, MOUSE50337, MOUSE50336								XENTR13208	
N14.HOG0007773	OG0002030	n35													HUMAN14998		MOUSE48615								XENTR16901	
N14.HOG0007774	OG0002030	n41													HUMAN28476		MOUSE20826								XENTR04720	
N14.HOG0007775	OG0002031	n16													HUMAN12775		MOUSE05700, MOUSE05698, MOUSE05705, MOUSE05706, MOUSE05703, MOUSE05701, MOUSE05707, MOUSE05704, MOUSE05702, MOUSE05699								XENTR15929, XENTR15928	
N14.HOG0007776	OG0002031	n33													HUMAN26512		MOUSE35279								XENTR08011	
N14.HOG0007777	OG0002032	n0													HUMAN05596, HUMAN05597		MOUSE50994, MOUSE50992, MOUSE50993								XENTR02603	
N14.HOG0007778	OG0002033	n4															MOUSE02423									
N14.HOG0007779	OG0002033	n29													HUMAN06661		MOUSE02422								XENTR12896, XENTR12895	
N14.HOG0007780	OG0002033	n37													HUMAN12520		MOUSE05337								XENTR15105	
N14.HOG0007781	OG0002033	n43													HUMAN20658		MOUSE53104								XENTR03400	
N14.HOG0007782	OG0002033	n49															MOUSE53103, MOUSE05338									
N14.HOG0007783	OG0002034	n21													HUMAN11051, HUMAN11052		MOUSE37084, MOUSE49038, MOUSE49039, MOUSE49037								XENTR12642	
N14.HOG0007784	OG0002034	n31													HUMAN09233		MOUSE27342								XENTR04597	
N14.HOG0007785	OG0002034	n36													HUMAN23167		MOUSE09994, MOUSE09997								XENTR02935	
N14.HOG0007786	OG0002035	n15													HUMAN14128										XENTR13278	
N14.HOG0007787	OG0002035	n26													HUMAN01124		MOUSE33255, MOUSE33259, MOUSE33260, MOUSE33258								XENTR12372	
N14.HOG0007788	OG0002035	n36													HUMAN23374		MOUSE10551, MOUSE10553, MOUSE10554								XENTR13991	
N14.HOG0007789	OG0002036	n21													HUMAN08245											
N14.HOG0007790	OG0002036	n25													HUMAN08247		MOUSE07028, MOUSE07029									
N14.HOG0007791	OG0002036	n29													HUMAN08246		MOUSE07027								XENTR02413	
N14.HOG0007792	OG0002036	n38													HUMAN15835		MOUSE42738, MOUSE42737								XENTR02087	
N14.HOG0007793	OG0002037	n12													HUMAN03003											
N14.HOG0007794	OG0002037	n18													HUMAN03002		MOUSE18900, MOUSE18896								XENTR13065	
N14.HOG0007795	OG0002037	n24															MOUSE18897									
N14.HOG0007796	OG0002037	n28													HUMAN17707, HUMAN17706		MOUSE26124, MOUSE26122, MOUSE26119, MOUSE26120, MOUSE26121, MOUSE26117, MOUSE26118, MOUSE26123, MOUSE26125, MOUSE26127, MOUSE26126, MOUSE26128								XENTR08811	
N14.HOG0007797	OG0002038	n21													HUMAN01272		MOUSE37127, MOUSE37124, MOUSE37121, MOUSE37123, MOUSE37125, MOUSE37129, MOUSE37128								XENTR04004	
N14.HOG0007798	OG0002038	n33													HUMAN24909		MOUSE17207								XENTR11762	
N14.HOG0007799	OG0002038	n40													HUMAN29102, HUMAN29101		MOUSE25938, MOUSE25937								XENTR06156	
N14.HOG0007800	OG0002038	n48															MOUSE37122									
N14.HOG0007801	OG0002039	n8													HUMAN23849		MOUSE19440								XENTR10345	
N14.HOG0007802	OG0002039	n16													HUMAN03195		MOUSE00898, MOUSE00897								XENTR08918	
N14.HOG0007803	OG0002039	n22													HUMAN23037, HUMAN23036		MOUSE48293, MOUSE48294, MOUSE48295, MOUSE48296, MOUSE48297								XENTR03306	
N14.HOG0007804	OG0002039	n36															MOUSE26548									
N14.HOG0007805	OG0002042	n6													HUMAN03199, HUMAN03198, HUMAN03197		MOUSE00895, MOUSE00894, MOUSE00893, MOUSE00890									
N14.HOG0007806	OG0002042	n50															MOUSE00889									
N14.HOG0007807	OG0002043	n8													HUMAN00470, HUMAN00469		MOUSE34379								XENTR04074	
N14.HOG0007808	OG0002043	n16													HUMAN27809		MOUSE21497, MOUSE21495, MOUSE21494, MOUSE21492, MOUSE21498, MOUSE21496, MOUSE21493								XENTR04633	
N14.HOG0007809	OG0002044	n0													HUMAN21075		MOUSE10859, MOUSE10860								XENTR06010	
N14.HOG0007810	OG0002046	n3													HUMAN04364		MOUSE27139								XENTR12240	
N14.HOG0007811	OG0002046	n10													HUMAN16088		MOUSE43924, MOUSE43926, MOUSE43925									
N14.HOG0007812	OG0002046	n20													HUMAN26923		MOUSE39174, MOUSE39173								XENTR12878	
N14.HOG0007813	OG0002047	n10																							XENTR04006, XENTR00372	
N14.HOG0007814	OG0002047	n13													HUMAN01248		MOUSE37046								XENTR15389, XENTR15390	
N14.HOG0007815	OG0002047	n17													HUMAN14518		MOUSE47450								XENTR06501	
N14.HOG0007816	OG0002047	n23													HUMAN01251		MOUSE37049								XENTR16267	
N14.HOG0007817	OG0002047	n40													HUMAN01247		MOUSE37045								XENTR15391	
N14.HOG0007818	OG0002047	n42													HUMAN29267		MOUSE25614								XENTR06796	
N14.HOG0007819	OG0002047	n44													HUMAN01250, HUMAN01249		MOUSE37047, MOUSE47451, MOUSE37052, MOUSE37050, MOUSE37051									
N14.HOG0007820	OG0002049	n6													HUMAN28775											
N14.HOG0007821	OG0002049	n40													HUMAN09926		MOUSE44924								XENTR01438	
N14.HOG0007822	OG0002049	n44													HUMAN28774		MOUSE20724								XENTR06986, XENTR01437	
N14.HOG0007823	OG0002057	n11													HUMAN28905, HUMAN00904		MOUSE09785, MOUSE09786, MOUSE09783, MOUSE09782									
N14.HOG0007824	OG0002057	n22													HUMAN28904		MOUSE09781, MOUSE09784								XENTR05735	
N14.HOG0007825	OG0002057	n42													HUMAN00905		MOUSE33629, MOUSE33630, MOUSE33628								XENTR09356	
N14.HOG0007826	OG0002059	n28													HUMAN14516		MOUSE47444, MOUSE47441, MOUSE47442, MOUSE47440, MOUSE47443								XENTR06499	
N14.HOG0007827	OG0002059	n43															MOUSE37113, MOUSE37112, MOUSE37114								XENTR04009	
N14.HOG0007828	OG0002059	n46													HUMAN01268, HUMAN01269		MOUSE37111, MOUSE37110								XENTR04010	
N14.HOG0007829	OG0002060	n24															MOUSE03073									
N14.HOG0007830	OG0002060	n26													HUMAN08797		MOUSE07888, MOUSE07889								XENTR03044	
N14.HOG0007831	OG0002060	n33													HUMAN16994, HUMAN16993		MOUSE03075, MOUSE03076, MOUSE03072, MOUSE03074								XENTR09085	
N14.HOG0007832	OG0002060	n44													HUMAN08796										XENTR11618	
N14.HOG0007833	OG0002061	n12															MOUSE20942									
N14.HOG0007834	OG0002061	n19															MOUSE20943								XENTR09573	
N14.HOG0007835	OG0002061	n23															MOUSE20941									
