HOG	OG	Gene Tree Parent Clade	AENJA_ok	AMPFI_ok	APOSC_ok	APOSJ_ok	ASTMX	BRAFL	BRALA	CAEEL	CAPO3	DANRE	DROME	HELIO_ok	HUMAN	LYTVA_ok	MOUSE	NEMVE	ORYLA	OWEFU	PFLAV	SACKO_ok	SCHMD	STRPU_ok	XENTR	YEAST
N10.HOG0007648	OG0001640	n23					ASTMX03089, ASTMX00633					DANRE31177			HUMAN06231		MOUSE14504, MOUSE14505		ORYLA11015, ORYLA14721						XENTR02367	
N10.HOG0007649	OG0001640	n31					ASTMX01744, ASTMX21296					DANRE22270, DANRE40283, DANRE22269			HUMAN30519, HUMAN30518		MOUSE54275, MOUSE54276		ORYLA16043						XENTR10463	
N10.HOG0007650	OG0001640	n41					ASTMX10782, ASTMX15950					DANRE22577, DANRE22576, DANRE36767			HUMAN21156, HUMAN21157		MOUSE40866		ORYLA14203						XENTR11286	
N10.HOG0007651	OG0001641	n7					ASTMX14840					DANRE03746, DANRE28140, DANRE29961, DANRE29959, DANRE29960							ORYLA16417							
N10.HOG0007652	OG0001641	n15					ASTMX17044, ASTMX12642, ASTMX21552					DANRE03483, DANRE03482, DANRE03481, DANRE03744, DANRE03748, DANRE03749			HUMAN02994		MOUSE18894, MOUSE18890, MOUSE18892, MOUSE18893, MOUSE18887, MOUSE18891, MOUSE18888		ORYLA16416, ORYLA07882, ORYLA08892, ORYLA06223						XENTR14307	
N10.HOG0007653	OG0001641	n55					ASTMX21553																			
N10.HOG0007654	OG0001642	n6					ASTMX03937					DANRE19971			HUMAN04974, HUMAN04971, HUMAN04972		MOUSE20087, MOUSE20088, MOUSE20076								XENTR09499, XENTR14534	
N10.HOG0007655	OG0001642	n15					ASTMX06995, ASTMX06996, ASTMX06997					DANRE37998, DANRE38002, DANRE38000, DANRE38001			HUMAN04973, HUMAN04975, HUMAN04979, HUMAN04977, HUMAN04978, HUMAN04976		MOUSE20079, MOUSE20077, MOUSE20082, MOUSE20080, MOUSE20084, MOUSE20085, MOUSE20083, MOUSE20081		ORYLA07681, ORYLA02864, ORYLA07682, ORYLA02865						XENTR14535	
N10.HOG0007656	OG0001643	n1													HUMAN01999											
N10.HOG0007657	OG0001643	n9					ASTMX11888								HUMAN01998		MOUSE24315		ORYLA06241						XENTR18601	
N10.HOG0007658	OG0001643	n20					ASTMX11887										MOUSE50565									
N10.HOG0007659	OG0001643	n21					ASTMX17860					DANRE19839, DANRE19840			HUMAN05730		MOUSE50564, MOUSE50566								XENTR05703, XENTR05702	
N10.HOG0007660	OG0001643	n28										DANRE08012, DANRE08013							ORYLA03280							
N10.HOG0007661	OG0001643	n30					ASTMX01841					DANRE10381, DANRE10380, DANRE10383, DANRE10382			HUMAN15333, HUMAN15332, HUMAN15331		MOUSE43488, MOUSE43487								XENTR14501	
N10.HOG0007662	OG0001644	n4					ASTMX13408, ASTMX01826					DANRE18118, DANRE18119, DANRE10357			HUMAN24567		MOUSE09334		ORYLA05371						XENTR02166	
N10.HOG0007663	OG0001644	n52					ASTMX07591					DANRE11689			HUMAN16593		MOUSE06830		ORYLA10384							
N10.HOG0007664	OG0001644	n56															MOUSE06831								XENTR06062	
N10.HOG0007665	OG0001645	n9					ASTMX19175					DANRE01721, DANRE23452			HUMAN06473, HUMAN06474		MOUSE14811		ORYLA16197							
N10.HOG0007666	OG0001645	n16					ASTMX03779					DANRE17502, DANRE17501			HUMAN26290, HUMAN26291		MOUSE02884		ORYLA06992							
N10.HOG0007667	OG0001645	n22					ASTMX10830, ASTMX00567					DANRE42736, DANRE36012			HUMAN18192, HUMAN18191		MOUSE22465		ORYLA09673, ORYLA08608						XENTR12345	
N10.HOG0007668	OG0001645	n33					ASTMX00568, ASTMX10831					DANRE36013, DANRE42735			HUMAN18189		MOUSE22464, MOUSE22463		ORYLA09672, ORYLA09671, ORYLA08607						XENTR12346	
N10.HOG0007669	OG0001645	n44													HUMAN12571		MOUSE05403, MOUSE05404, MOUSE05402		ORYLA00205						XENTR17188	
N10.HOG0007670	OG0001645	n49					ASTMX03778					DANRE26246, DANRE26247, DANRE17503			HUMAN26289		MOUSE02883		ORYLA06993, ORYLA13349						XENTR03387	
N10.HOG0007671	OG0001646	n20					ASTMX19486, ASTMX17822					DANRE29666, DANRE03468, DANRE03469, DANRE29667			HUMAN10878, HUMAN26744		MOUSE46428, MOUSE46429, MOUSE38281, MOUSE38282		ORYLA07909, ORYLA16380						XENTR14678	
N10.HOG0007672	OG0001646	n36					ASTMX18840					DANRE40859			HUMAN26256, HUMAN26257, HUMAN26258		MOUSE02826		ORYLA17337						XENTR01950	
N10.HOG0007673	OG0001646	n43					ASTMX14949, ASTMX12155					DANRE01030, DANRE01029			HUMAN22061											
N10.HOG0007674	OG0001646	n47					ASTMX13547, ASTMX05095					DANRE42983, DANRE39658			HUMAN07154		MOUSE37687		ORYLA14117, ORYLA17976						XENTR13912	
N10.HOG0007675	OG0001646	n55					ASTMX13548								HUMAN22062		MOUSE37692									
N10.HOG0007676	OG0001648	n0					ASTMX11718								HUMAN01940, HUMAN01505, HUMAN01567, HUMAN01504, HUMAN01948, HUMAN01906		MOUSE30833, MOUSE30832, MOUSE24396, MOUSE30143, MOUSE30150, MOUSE30151, MOUSE30152								XENTR18677, XENTR18339, XENTR16731, XENTR14485, XENTR16733, XENTR12295, XENTR12296, XENTR17535, XENTR17856, XENTR14838, XENTR14841, XENTR14837, XENTR14836, XENTR14839, XENTR14842, XENTR14835, XENTR15225, XENTR17611, XENTR17259, XENTR14846, XENTR14844, XENTR14490, XENTR18150, XENTR16729, XENTR18161, XENTR16736, XENTR18149, XENTR14488, XENTR18162, XENTR16737, XENTR16734, XENTR16735, XENTR16732, XENTR14491, XENTR14492, XENTR14843, XENTR15224, XENTR14845, XENTR16730, XENTR14486, XENTR12294, XENTR13868, XENTR11268, XENTR11274	
N10.HOG0007677	OG0001649	n0													HUMAN09668											
N10.HOG0007678	OG0001651	n18										DANRE03107, DANRE03106					MOUSE36990									
N10.HOG0007679	OG0001651	n21					ASTMX03971					DANRE20143			HUMAN24385		MOUSE03355, MOUSE03357, MOUSE03356, MOUSE03358		ORYLA01203							
N10.HOG0007680	OG0001651	n29					ASTMX16462, ASTMX06653					DANRE03105, DANRE03104, DANRE05409, DANRE05408			HUMAN03098		MOUSE11461, MOUSE11465, MOUSE11464, MOUSE11462, MOUSE11463		ORYLA07721, ORYLA05077						XENTR14299	
N10.HOG0007681	OG0001651	n43										DANRE19302, DANRE19303, DANRE19301, DANRE19304			HUMAN22631		MOUSE36987, MOUSE36986, MOUSE36988, MOUSE36991, MOUSE36989, MOUSE36984, MOUSE36985		ORYLA02543						XENTR16608	
N10.HOG0007682	OG0001652	n2					ASTMX21292, ASTMX22257					DANRE35042, DANRE11922					MOUSE08228									
N10.HOG0007683	OG0001652	n9					ASTMX09489					DANRE11920, DANRE11918, DANRE11919, DANRE11921			HUMAN08985		MOUSE08227, MOUSE08226, MOUSE08229, MOUSE08225		ORYLA10454						XENTR13535	
N10.HOG0007684	OG0001653	n7					ASTMX22782																			
N10.HOG0007685	OG0001653	n18					ASTMX03023					DANRE33414, DANRE01185, DANRE01184			HUMAN23274		MOUSE13203		ORYLA17508, ORYLA02619						XENTR11019	
N10.HOG0007686	OG0001654	n2																							XENTR09616	
N10.HOG0007687	OG0001654	n8					ASTMX03438, ASTMX02489					DANRE22402, DANRE05790			HUMAN24521, HUMAN24522		MOUSE09237, MOUSE09239, MOUSE09236, MOUSE09238, MOUSE09235, MOUSE09234		ORYLA05273						XENTR17243	
N10.HOG0007688	OG0001654	n21					ASTMX03875					DANRE18401, DANRE18402			HUMAN25677		MOUSE00164, MOUSE00163, MOUSE00165		ORYLA18745						XENTR09614	
N10.HOG0007689	OG0001655	n4													HUMAN29890											
N10.HOG0007690	OG0001655	n23					ASTMX19212					DANRE37499, DANRE37500, DANRE37498, DANRE37497			HUMAN23043		MOUSE48280, MOUSE48281, MOUSE48284, MOUSE48282, MOUSE48283		ORYLA07526						XENTR03302	
N10.HOG0007691	OG0001655	n36					ASTMX01670					DANRE02917			HUMAN29586		MOUSE42419, MOUSE42418, MOUSE42417		ORYLA08529						XENTR02328	
N10.HOG0007692	OG0001655	n43					ASTMX07000, ASTMX09332					DANRE38012, DANRE20101, DANRE20102, DANRE20103			HUMAN29889		MOUSE53496, MOUSE53498, MOUSE53497		ORYLA07560						XENTR08790, XENTR08791	
N10.HOG0007693	OG0001656	n5													HUMAN07544, HUMAN07542, HUMAN07543		MOUSE38876, MOUSE38877								XENTR04366	
N10.HOG0007694	OG0001656	n14					ASTMX11218					DANRE08565			HUMAN07548, HUMAN07549, HUMAN07550		MOUSE38879, MOUSE38882, MOUSE38883									
N10.HOG0007695	OG0001656	n41													HUMAN07547				ORYLA03191							
N10.HOG0007696	OG0001656	n42					ASTMX10174					DANRE29043			HUMAN12664		MOUSE05507		ORYLA16457							
N10.HOG0007697	OG0001657	n23													HUMAN20003, HUMAN20005		MOUSE02718, MOUSE02719, MOUSE02717								XENTR00532	
N10.HOG0007698	OG0001657	n29					ASTMX22284								HUMAN20004											
N10.HOG0007699	OG0001657	n38										DANRE33903					MOUSE02720									
N10.HOG0007700	OG0001657	n39										DANRE16790					MOUSE02721									
N10.HOG0007701	OG0001657	n41					ASTMX12850, ASTMX15429					DANRE00304, DANRE00303, DANRE33902, DANRE16788, DANRE16789			HUMAN04603		MOUSE20575		ORYLA02690, ORYLA17570, ORYLA07401, ORYLA00511						XENTR17851	
N10.HOG0007702	OG0001658	n2													HUMAN13848, HUMAN18839, HUMAN13849		MOUSE19048, MOUSE19046, MOUSE19045, MOUSE19047, MOUSE19044, MOUSE19049, MOUSE19050								XENTR04483	
N10.HOG0007703	OG0001658	n20					ASTMX06437, ASTMX01763					DANRE22705, DANRE40316			HUMAN18841		MOUSE28285, MOUSE28284		ORYLA20274, ORYLA16069						XENTR12967	
N10.HOG0007704	OG0001658	n50													HUMAN18838, HUMAN13850											
N10.HOG0007705	OG0001659	n10					ASTMX08703, ASTMX07489					DANRE14205, DANRE10075, DANRE10074			HUMAN00545, HUMAN00546		MOUSE34255, MOUSE34254, MOUSE34253		ORYLA05429						XENTR05457	
N10.HOG0007706	OG0001659	n21					ASTMX04832, ASTMX01242					DANRE17448, DANRE17449			HUMAN25769		MOUSE16516, MOUSE16514, MOUSE16515		ORYLA10579						XENTR00169	
N10.HOG0007707	OG0001659	n42					ASTMX04833								HUMAN25774, HUMAN25773, HUMAN25771, HUMAN25770		MOUSE34256								XENTR00170	
N10.HOG0007708	OG0001660	n11										DANRE07022			HUMAN24142		MOUSE03264, MOUSE03266, MOUSE03265		ORYLA01347						XENTR13183	
N10.HOG0007709	OG0001660	n17					ASTMX16915					DANRE23646, DANRE23647			HUMAN22382		MOUSE36438, MOUSE36441		ORYLA07223						XENTR03454	
N10.HOG0007710	OG0001660	n25					ASTMX11846								HUMAN29625		MOUSE55337, MOUSE55338									
N10.HOG0007711	OG0001660	n28					ASTMX17881					DANRE07141			HUMAN30126		MOUSE54884, MOUSE54885		ORYLA00950						XENTR14380	
N10.HOG0007712	OG0001660	n34					ASTMX16914					DANRE23649, DANRE23648			HUMAN22381		MOUSE36437, MOUSE36434, MOUSE36435, MOUSE36436		ORYLA07222							
N10.HOG0007713	OG0001661	n13													HUMAN07166		MOUSE37661, MOUSE37657, MOUSE37659, MOUSE37660									
N10.HOG0007714	OG0001661	n18										DANRE24032							ORYLA09181							
N10.HOG0007715	OG0001661	n30					ASTMX12346					DANRE24031			HUMAN21509		MOUSE52451, MOUSE52452, MOUSE52450		ORYLA09179						XENTR10421	
N10.HOG0007716	OG0001662	n1					ASTMX05842					DANRE43066			HUMAN05309		MOUSE44996		ORYLA03581						XENTR08476	
N10.HOG0007717	OG0001662	n41					ASTMX03470, ASTMX17684					DANRE34938, DANRE42737, DANRE34939, DANRE13284, DANRE13283			HUMAN26391		MOUSE38184		ORYLA03609						XENTR03671	
N10.HOG0007718	OG0001662	n51					ASTMX18835					DANRE40937			HUMAN07388		MOUSE37980		ORYLA17855						XENTR14025	
N10.HOG0007719	OG0001663	n6																							XENTR04832	
N10.HOG0007720	OG0001663	n20					ASTMX05177, ASTMX19785					DANRE25847, DANRE25848, DANRE30753, DANRE30752			HUMAN26903		MOUSE39143, MOUSE39142								XENTR16289	
N10.HOG0007721	OG0001663	n29					ASTMX01771, ASTMX08877					DANRE40330, DANRE40329, DANRE40440			HUMAN29828		MOUSE53600		ORYLA16035						XENTR18540, XENTR18541	
N10.HOG0007722	OG0001663	n54										DANRE36598														
N10.HOG0007723	OG0001664	n9					ASTMX12458					DANRE17902, DANRE17901			HUMAN01079		MOUSE33124, MOUSE33123		ORYLA13462						XENTR00344, XENTR00343	
N10.HOG0007724	OG0001664	n17					ASTMX14304					DANRE28714			HUMAN14776, HUMAN14775		MOUSE48909, MOUSE48908, MOUSE48907		ORYLA17083						XENTR11452	
N10.HOG0007725	OG0001664	n51					ASTMX15093								HUMAN27769		MOUSE47903, MOUSE47905		ORYLA02772						XENTR14760	
N10.HOG0007726	OG0001665	n4					ASTMX16406					DANRE29857			HUMAN13477, HUMAN13476		MOUSE06325, MOUSE06329		ORYLA17183						XENTR01674	
N10.HOG0007727	OG0001665	n32					ASTMX15478								HUMAN10572		MOUSE15151		ORYLA00789						XENTR10394	
N10.HOG0007728	OG0001666	n0					ASTMX00039					DANRE15339, DANRE15337, DANRE15338			HUMAN07809		MOUSE13127, MOUSE13129, MOUSE13130, MOUSE13128, MOUSE13126		ORYLA08798						XENTR09349	
N10.HOG0007729	OG0001667	n30													HUMAN12734		MOUSE05631, MOUSE05632, MOUSE05633									
N10.HOG0007730	OG0001667	n34					ASTMX01443					DANRE03847, DANRE03846							ORYLA20066							
N10.HOG0007731	OG0001667	n38					ASTMX00838, ASTMX16259					DANRE14682, DANRE08579			HUMAN26001, HUMAN26000		MOUSE39013, MOUSE39010, MOUSE39011, MOUSE39012		ORYLA06157						XENTR12439	
N10.HOG0007732	OG0001667	n49					ASTMX21564					DANRE28517			HUMAN06279, HUMAN06280, HUMAN06278		MOUSE14576		ORYLA15447						XENTR07091	
N10.HOG0007733	OG0001668	n5					ASTMX01187					DANRE18595, DANRE18596			HUMAN25853		MOUSE16661, MOUSE16662, MOUSE16665, MOUSE16668, MOUSE16663, MOUSE16667, MOUSE16664, MOUSE16666		ORYLA18819						XENTR00151	
N10.HOG0007734	OG0001668	n40					ASTMX08165								HUMAN25854											
N10.HOG0007735	OG0001669	n19					ASTMX19672					DANRE14228			HUMAN00518		MOUSE34306, MOUSE34303, MOUSE34304, MOUSE34305		ORYLA01982						XENTR13897, XENTR13898	
N10.HOG0007736	OG0001669	n28					ASTMX06043, ASTMX01960					DANRE36525, DANRE23560, DANRE23561			HUMAN18608		MOUSE27836, MOUSE27837		ORYLA20212, ORYLA20211							
N10.HOG0007737	OG0001669	n37					ASTMX03795					DANRE18304							ORYLA11696						XENTR12725	
N10.HOG0007738	OG0001670	n14					ASTMX16010, ASTMX13698					DANRE19433, DANRE19434, DANRE34059													XENTR06115, XENTR06114	
N10.HOG0007739	OG0001670	n36					ASTMX16958, ASTMX08251					DANRE38088, DANRE16327			HUMAN28663		MOUSE32401, MOUSE32400		ORYLA07504, ORYLA00003							
N10.HOG0007740	OG0001670	n44					ASTMX16071					DANRE27158			HUMAN00915		MOUSE33612, MOUSE33613, MOUSE33611		ORYLA06243							
N10.HOG0007741	OG0001670	n52										DANRE19435													XENTR00297	
N10.HOG0007742	OG0001671	n26					ASTMX22730, ASTMX02090					DANRE22102			HUMAN20911		MOUSE52773		ORYLA14195, ORYLA15872						XENTR08372	
N10.HOG0007743	OG0001672	n26					ASTMX12193, ASTMX07934					DANRE20393, DANRE20394, DANRE20392, DANRE24385			HUMAN29688		MOUSE54501		ORYLA09041						XENTR03686	
N10.HOG0007744	OG0001672	n36					ASTMX08671					DANRE41470			HUMAN17876		MOUSE26433		ORYLA09875						XENTR05392	
N10.HOG0007745	OG0001672	n43					ASTMX18092, ASTMX01458					DANRE13811, DANRE03870			HUMAN12952		MOUSE05164		ORYLA08234							
N10.HOG0007746	OG0001672	n49					ASTMX12016					DANRE14899, DANRE14898, DANRE14897			HUMAN26575		MOUSE38951, MOUSE38950		ORYLA01794							
N10.HOG0007747	OG0001673	n2										DANRE37482														
N10.HOG0007748	OG0001673	n5					ASTMX21354					DANRE37480, DANRE37481, DANRE37483							ORYLA07540							
N10.HOG0007749	OG0001673	n11										DANRE11517, DANRE11518			HUMAN08249, HUMAN08251		MOUSE07032		ORYLA10157						XENTR02411	
N10.HOG0007750	OG0001673	n18					ASTMX18919								HUMAN15858		MOUSE42677		ORYLA03406							
N10.HOG0007751	OG0001673	n21					ASTMX01248, ASTMX09514					DANRE11789			HUMAN16851		MOUSE18686, MOUSE18685, MOUSE18687, MOUSE18688		ORYLA10600, ORYLA11975							
N10.HOG0007752	OG0001673	n52					ASTMX10984					DANRE07811			HUMAN15857											
N10.HOG0007753	OG0001674	n6					ASTMX22303					DANRE12930							ORYLA14951						XENTR05318	
N10.HOG0007754	OG0001674	n9					ASTMX21243					DANRE38345, DANRE38346			HUMAN09862, HUMAN09861, HUMAN09864, HUMAN09865		MOUSE51374		ORYLA12587							
N10.HOG0007755	OG0001674	n17					ASTMX12863					DANRE00321, DANRE00322			HUMAN13900		MOUSE19853		ORYLA02498						XENTR08311, XENTR08310, XENTR08309	
N10.HOG0007756	OG0001675	n11					ASTMX06836, ASTMX12553					DANRE09941, DANRE09940, DANRE09942, DANRE13592			HUMAN28279		MOUSE13729, MOUSE13728, MOUSE13730		ORYLA05453						XENTR05024	
N10.HOG0007757	OG0001675	n22					ASTMX10815, ASTMX08168					DANRE17758, DANRE17757, DANRE10773, DANRE10774			HUMAN27610		MOUSE12716, MOUSE12713, MOUSE12715, MOUSE12714		ORYLA11313, ORYLA08776						XENTR15538	
N10.HOG0007758	OG0001676	n1					ASTMX02737					DANRE04978			HUMAN03206		MOUSE00877, MOUSE00878		ORYLA18322						XENTR08921	
N10.HOG0007759	OG0001676	n45					ASTMX18175					DANRE28348														
N10.HOG0007760	OG0001676	n47										DANRE28347			HUMAN15070		MOUSE48433		ORYLA12813, ORYLA12814, ORYLA06876						XENTR08096	
N10.HOG0007761	OG0001677	n5					ASTMX05947, ASTMX20317					DANRE01525, DANRE35353, DANRE35352			HUMAN07349, HUMAN07350		MOUSE37911, MOUSE37910, MOUSE37908		ORYLA17546						XENTR06345	
N10.HOG0007762	OG0001677	n41										DANRE23022, DANRE27338														
N10.HOG0007763	OG0001677	n44										DANRE35354														
N10.HOG0007764	OG0001678	n6					ASTMX01883, ASTMX00892					DANRE10459, DANRE10458, DANRE14832, DANRE14831			HUMAN25999		MOUSE39008, MOUSE39009		ORYLA06156, ORYLA02076						XENTR12440	
N10.HOG0007765	OG0001678	n17					ASTMX18976, ASTMX18023					DANRE02623, DANRE02624, DANRE41669, DANRE41670			HUMAN17691		MOUSE23382, MOUSE23383, MOUSE23381		ORYLA20082						XENTR04156	
N10.HOG0007766	OG0001680	n8					ASTMX10612, ASTMX16866					DANRE03778			HUMAN16896		MOUSE18749								XENTR01655	
N10.HOG0007767	OG0001680	n13					ASTMX08071, ASTMX08524					DANRE17562, DANRE11725			HUMAN08569, HUMAN08570, HUMAN08568		MOUSE07459		ORYLA10183						XENTR07200	
N10.HOG0007768	OG0001680	n23					ASTMX17208, ASTMX17209, ASTMX13927					DANRE07835, DANRE13441			HUMAN15511, HUMAN15510		MOUSE43274, MOUSE43275		ORYLA03488, ORYLA03020						XENTR11670	
N10.HOG0007769	OG0001680	n34					ASTMX10466					DANRE37802					MOUSE54064								XENTR09484, XENTR09485	
N10.HOG0007770	OG0001680	n54															MOUSE07460								XENTR11671	
N10.HOG0007771	OG0001682	n1															MOUSE22395		ORYLA08622						XENTR12019	
N10.HOG0007772	OG0001682	n24					ASTMX11437					DANRE35937			HUMAN18147		MOUSE22394, MOUSE22396		ORYLA08623						XENTR18099	
N10.HOG0007773	OG0001682	n55															MOUSE22397									
N10.HOG0007774	OG0001683	n25					ASTMX09827					DANRE41894, DANRE41893							ORYLA09372							
N10.HOG0007775	OG0001683	n29					ASTMX01135					DANRE06314, DANRE06313, DANRE06312			HUMAN30085		MOUSE54750		ORYLA04284, ORYLA01459						XENTR14409	
N10.HOG0007776	OG0001683	n38													HUMAN01479		MOUSE30937								XENTR18194	
N10.HOG0007777	OG0001683	n41					ASTMX07486, ASTMX08701					DANRE10079, DANRE14208			HUMAN00558		MOUSE34238		ORYLA19884						XENTR05463	
N10.HOG0007778	OG0001683	n48					ASTMX18381, ASTMX11426					DANRE23534			HUMAN25314		MOUSE52139, MOUSE52138		ORYLA11775, ORYLA05306						XENTR11397	
N10.HOG0007779	OG0001684	n35					ASTMX01855					DANRE10400			HUMAN14785		MOUSE48893, MOUSE48892, MOUSE48890, MOUSE48891		ORYLA06104						XENTR12235	
N10.HOG0007780	OG0001684	n43					ASTMX02369					DANRE01922			HUMAN01201		MOUSE31811		ORYLA13071						XENTR00429	
N10.HOG0007781	OG0001685	n0					ASTMX11627, ASTMX01624					DANRE15894, DANRE15893, DANRE06018			HUMAN22339		MOUSE36317, MOUSE36311, MOUSE36315, MOUSE36312, MOUSE36313, MOUSE36316, MOUSE36314		ORYLA01166, ORYLA00356						XENTR03486, XENTR03485	
N10.HOG0007782	OG0001686	n2													HUMAN22500, HUMAN11161, HUMAN11160		MOUSE40441, MOUSE49245, MOUSE49244, MOUSE49243									
N10.HOG0007783	OG0001686	n15					ASTMX22514					DANRE35343, DANRE35344			HUMAN17160		MOUSE40440, MOUSE40442, MOUSE40439		ORYLA17568						XENTR10802	
N10.HOG0007784	OG0001686	n24					ASTMX03958					DANRE19941							ORYLA04444						XENTR10341	
N10.HOG0007785	OG0001686	n27					ASTMX16779					DANRE19219			HUMAN22501		MOUSE36689		ORYLA02411						XENTR11738	
N10.HOG0007786	OG0001686	n32					ASTMX17655					DANRE38859, DANRE38858, DANRE38861, DANRE38860, DANRE38862							ORYLA00739						XENTR03714	
N10.HOG0007787	OG0001687	n8					ASTMX02771					DANRE04622			HUMAN03234		MOUSE00821, MOUSE00820		ORYLA04791, ORYLA04792						XENTR07300	
N10.HOG0007788	OG0001688	n28					ASTMX20357, ASTMX05569					DANRE15670, DANRE39275			HUMAN22303, HUMAN22304, HUMAN22302		MOUSE36240, MOUSE36242, MOUSE36241		ORYLA00323, ORYLA07463						XENTR12165, XENTR12164	
N10.HOG0007789	OG0001688	n41					ASTMX09337, ASTMX11298					DANRE20110, DANRE20111, DANRE20112, DANRE20109, DANRE08739			HUMAN03992		MOUSE45407, MOUSE45406, MOUSE45404, MOUSE45405		ORYLA03207						XENTR17332	
N10.HOG0007790	OG0001689	n9					ASTMX05905					DANRE00074			HUMAN11738											
N10.HOG0007791	OG0001689	n18													HUMAN11739		MOUSE37338									
N10.HOG0007792	OG0001689	n27					ASTMX04446					DANRE08083, DANRE08082			HUMAN11737		MOUSE04470, MOUSE04471		ORYLA03490						XENTR06536	
N10.HOG0007793	OG0001689	n36					ASTMX16343												ORYLA17599							
N10.HOG0007794	OG0001689	n38										DANRE00075					MOUSE37336, MOUSE37337								XENTR01151	
N10.HOG0007795	OG0001689	n41										DANRE33680			HUMAN19915		MOUSE37335, MOUSE37334								XENTR01152	
N10.HOG0007796	OG0001690	n4															MOUSE31930									
N10.HOG0007797	OG0001690	n20					ASTMX16868					DANRE26649, DANRE26650			HUMAN01169		MOUSE31928, MOUSE31934, MOUSE31926, MOUSE31933, MOUSE31932, MOUSE31929, MOUSE31931, MOUSE31927		ORYLA06791						XENTR07789	
N10.HOG0007798	OG0001691	n4					ASTMX01434					DANRE03833			HUMAN10903		MOUSE46475, MOUSE46476, MOUSE46478, MOUSE46479, MOUSE46480, MOUSE46477		ORYLA08257						XENTR19286	
N10.HOG0007799	OG0001691	n43					ASTMX18308					DANRE40915, DANRE40918, DANRE40919			HUMAN07404		MOUSE37263, MOUSE37264, MOUSE37262		ORYLA17862						XENTR00789	
N10.HOG0007800	OG0001691	n52																							XENTR14685	
N10.HOG0007801	OG0001691	n53										DANRE40916, DANRE40917					MOUSE46481									
N10.HOG0007802	OG0001692	n4					ASTMX15046					DANRE26355, DANRE26354														
N10.HOG0007803	OG0001692	n23					ASTMX22103										MOUSE10444, MOUSE10445		ORYLA18113							
N10.HOG0007804	OG0001692	n27										DANRE36405			HUMAN00929, HUMAN00928		MOUSE33578, MOUSE33580, MOUSE33581, MOUSE33579		ORYLA13375, ORYLA06664						XENTR00015	
N10.HOG0007805	OG0001692	n37										DANRE34911					MOUSE10443									
N10.HOG0007806	OG0001692	n39										DANRE27065, DANRE27066, DANRE27064			HUMAN15010		MOUSE48519, MOUSE48518								XENTR05878	
N10.HOG0007807	OG0001692	n45					ASTMX18374, ASTMX11541					DANRE34910, DANRE36404			HUMAN23437, HUMAN23438		MOUSE10442		ORYLA02392, ORYLA18112						XENTR04738	
N10.HOG0007808	OG0001692	n54													HUMAN23439											
N10.HOG0007809	OG0001693	n0													HUMAN00705		MOUSE33987, MOUSE33986								XENTR12044	
N10.HOG0007810	OG0001694	n2					ASTMX01532, ASTMX22774					DANRE04070, DANRE04071, DANRE18773, DANRE30380			HUMAN13459		MOUSE06299		ORYLA08168						XENTR07593, XENTR17102	
N10.HOG0007811	OG0001694	n13										DANRE36703														
N10.HOG0007812	OG0001694	n17					ASTMX03047					DANRE31360			HUMAN06928, HUMAN06927, HUMAN06925		MOUSE02012, MOUSE02013		ORYLA18983						XENTR06610	
N10.HOG0007813	OG0001694	n25					ASTMX09475, ASTMX05517					DANRE36704, DANRE36702, DANRE02208, DANRE02209			HUMAN20957		MOUSE52634, MOUSE52632		ORYLA20142, ORYLA13856						XENTR07039	
N10.HOG0007814	OG0001695	n25																							XENTR18123, XENTR17708	
N10.HOG0007815	OG0001695	n30																							XENTR18418	
N10.HOG0007816	OG0001696	n17					ASTMX02062					DANRE39928														
N10.HOG0007817	OG0001696	n19					ASTMX21622					DANRE31315			HUMAN07021, HUMAN07020		MOUSE01839, MOUSE01837, MOUSE01838, MOUSE01835, MOUSE01836, MOUSE01834		ORYLA11202						XENTR08939	
N10.HOG0007818	OG0001696	n30					ASTMX00350, ASTMX14493					DANRE25771, DANRE38937			HUMAN03942		MOUSE47218, MOUSE47217, MOUSE47215, MOUSE47216		ORYLA18960						XENTR12073	
N10.HOG0007819	OG0001696	n40					ASTMX12536					DANRE34450, DANRE06772, DANRE06774, DANRE06773			HUMAN03944, HUMAN03943, HUMAN03945		MOUSE21313, MOUSE47221, MOUSE47224, MOUSE47222, MOUSE47220, MOUSE47223		ORYLA19513, ORYLA19974						XENTR12074	
N10.HOG0007820	OG0001697	n0													HUMAN24695, HUMAN24673, HUMAN02742, HUMAN24672, HUMAN28986, HUMAN02778, HUMAN02744, HUMAN02746, HUMAN10382, HUMAN02745, HUMAN24392, HUMAN24698, HUMAN24696, HUMAN24697, HUMAN24706, HUMAN24711		MOUSE17979, MOUSE17976, MOUSE42379, MOUSE08813, MOUSE18020, MOUSE08818, MOUSE08816, MOUSE08788, MOUSE03727, MOUSE08819, MOUSE32640, MOUSE32448, MOUSE32447, MOUSE32443, MOUSE32639, MOUSE39615, MOUSE45716, MOUSE45719, MOUSE45709, MOUSE14934, MOUSE03341, MOUSE03340, MOUSE03338, MOUSE18029, MOUSE03337, MOUSE03343, MOUSE03342, MOUSE03339, MOUSE18036, MOUSE08781, MOUSE08814, MOUSE08817, MOUSE17974, MOUSE17975, MOUSE17978, MOUSE18030, MOUSE17972, MOUSE17977, MOUSE17973								XENTR04586	
