HOG	OG	Gene Tree Parent Clade	AENJA_ok	AMPFI_ok	APOSC_ok	APOSJ_ok	ASTMX	BRAFL	BRALA	CAEEL	CAPO3	DANRE	DROME	HELIO_ok	HUMAN	LYTVA_ok	MOUSE	NEMVE	ORYLA	OWEFU	PFLAV	SACKO_ok	SCHMD	STRPU_ok	XENTR	YEAST
N18.HOG0005793	OG0000893	n69					ASTMX15714					DANRE36977														
N18.HOG0005794	OG0000894	n2					ASTMX14915, ASTMX19186					DANRE16233														
N18.HOG0005795	OG0000894	n51					ASTMX07726					DANRE03636, DANRE03637														
N18.HOG0005796	OG0000894	n53					ASTMX19891					DANRE28552, DANRE28558, DANRE28553, DANRE28559														
N18.HOG0005797	OG0000894	n58					ASTMX11065					DANRE30057														
N18.HOG0005798	OG0000895	n1					ASTMX07765					DANRE19033														
N18.HOG0005799	OG0000895	n22					ASTMX10574					DANRE00190														
N18.HOG0005800	OG0000895	n27					ASTMX09017					DANRE12883														
N18.HOG0005801	OG0000896	n1					ASTMX08984					DANRE27183														
N18.HOG0005802	OG0000896	n36					ASTMX03839					DANRE18365, DANRE18364														
N18.HOG0005803	OG0000896	n45					ASTMX20490					DANRE00892, DANRE00891, DANRE08958, DANRE08959														
N18.HOG0005804	OG0000897	n2					ASTMX00619					DANRE26250, DANRE26251														
N18.HOG0005805	OG0000897	n43					ASTMX00999					DANRE36838														
N18.HOG0005806	OG0000897	n44					ASTMX08838					DANRE40514, DANRE40513														
N18.HOG0005807	OG0000898	n52					ASTMX07406					DANRE24566														
N18.HOG0005808	OG0000898	n55					ASTMX18529					DANRE26708, DANRE26706, DANRE26707, DANRE28890														
N18.HOG0005809	OG0000899	n55					ASTMX04348					DANRE08949														
N18.HOG0005810	OG0000899	n63					ASTMX20253					DANRE33862, DANRE33861														
N18.HOG0005811	OG0000899	n66					ASTMX02728					DANRE39281														
N18.HOG0005812	OG0000899	n71					ASTMX04745					DANRE06731, DANRE06730														
N18.HOG0005813	OG0000899	n77					ASTMX18004					DANRE20516														
N18.HOG0005814	OG0000900	n7					ASTMX21381																			
N18.HOG0005815	OG0000900	n11					ASTMX21379					DANRE31343														
N18.HOG0005816	OG0000900	n21					ASTMX07447					DANRE37018, DANRE37020														
N18.HOG0005817	OG0000900	n25					ASTMX15310					DANRE22462, DANRE22463														
N18.HOG0005818	OG0000900	n28										DANRE38428, DANRE38427														
N18.HOG0005819	OG0000900	n29					ASTMX03037					DANRE38429														
N18.HOG0005820	OG0000900	n32										DANRE31341, DANRE31340, DANRE31339, DANRE31342														
N18.HOG0005821	OG0000900	n49					ASTMX21378					DANRE38426														
N18.HOG0005822	OG0000900	n50					ASTMX00238					DANRE38425, DANRE38422, DANRE38424, DANRE38423														
N18.HOG0005823	OG0000900	n56					ASTMX21380					DANRE24788, DANRE24789														
N18.HOG0005824	OG0000900	n59					ASTMX17023					DANRE29507, DANRE29506, DANRE29503, DANRE29505, DANRE29504														
N18.HOG0005825	OG0000904	n33					ASTMX09306					DANRE20075, DANRE20074														
N18.HOG0005826	OG0000904	n35					ASTMX14881					DANRE06232, DANRE06231														
N18.HOG0005827	OG0000904	n45					ASTMX12135					DANRE05115, DANRE05114														
N18.HOG0005828	OG0000904	n52					ASTMX11271					DANRE34681, DANRE34682														
N18.HOG0005829	OG0000905	n39										DANRE25795														
N18.HOG0005830	OG0000905	n46					ASTMX00338					DANRE38944, DANRE25791														
N18.HOG0005831	OG0000905	n51					ASTMX14498																			
N18.HOG0005832	OG0000905	n56					ASTMX00347					DANRE25774														
N18.HOG0005833	OG0000906	n2										DANRE19263														
N18.HOG0005834	OG0000906	n28					ASTMX22382																			
N18.HOG0005835	OG0000907	n6										DANRE39571														
N18.HOG0005836	OG0000907	n20					ASTMX06533					DANRE26506														
N18.HOG0005837	OG0000907	n21					ASTMX02843					DANRE21488, DANRE21486, DANRE21487														
N18.HOG0005838	OG0000907	n61					ASTMX09038					DANRE39569, DANRE39567, DANRE39568, DANRE39570														
N18.HOG0005839	OG0000908	n11					ASTMX20519					DANRE11316														
N18.HOG0005840	OG0000908	n15					ASTMX14450					DANRE40986														
N18.HOG0005841	OG0000908	n38					ASTMX13391, ASTMX06616					DANRE05335														
N18.HOG0005842	OG0000909	n45					ASTMX14114					DANRE18633, DANRE18637, DANRE18636, DANRE18635, DANRE18634														
N18.HOG0005843	OG0000909	n51					ASTMX08183					DANRE10754, DANRE10755														
N18.HOG0005844	OG0000909	n54					ASTMX18935					DANRE43244, DANRE43245														
N18.HOG0005845	OG0000909	n62					ASTMX02527					DANRE05844, DANRE05846, DANRE05845														
N18.HOG0005846	OG0000911	n14					ASTMX10186					DANRE29022, DANRE29023														
N18.HOG0005847	OG0000911	n17					ASTMX20068					DANRE03444, DANRE03443														
N18.HOG0005848	OG0000911	n44					ASTMX11057					DANRE23107, DANRE23108, DANRE23105, DANRE23104, DANRE23103, DANRE23106														
N18.HOG0005849	OG0000911	n57										DANRE03445														
N18.HOG0005850	OG0000911	n63					ASTMX07865					DANRE42638, DANRE42637														
N18.HOG0005851	OG0000911	n69					ASTMX06052					DANRE36545, DANRE36544														
N18.HOG0005852	OG0000911	n73										DANRE42639, DANRE42640														
N18.HOG0005853	OG0000912	n21										DANRE33561														
N18.HOG0005854	OG0000912	n27					ASTMX10500, ASTMX10501					DANRE22054, DANRE22055														
N18.HOG0005855	OG0000912	n39					ASTMX16615					DANRE06461														
N18.HOG0005856	OG0000912	n44										DANRE15983														
N18.HOG0005857	OG0000912	n50					ASTMX11993, ASTMX21776																			
N18.HOG0005858	OG0000912	n70					ASTMX13041					DANRE20310, DANRE20311														
N18.HOG0005859	OG0000912	n73					ASTMX04397					DANRE08249, DANRE08250														
N18.HOG0005860	OG0000913	n9					ASTMX04731					DANRE06706														
N18.HOG0005861	OG0000913	n19					ASTMX14355					DANRE08772														
N18.HOG0005862	OG0000914	n21					ASTMX10770					DANRE22546, DANRE22545														
N18.HOG0005863	OG0000914	n44					ASTMX04016					DANRE39763, DANRE39764														
N18.HOG0005864	OG0000914	n52					ASTMX01787					DANRE40362														
N18.HOG0005865	OG0000914	n57					ASTMX05533					DANRE01745														
N18.HOG0005866	OG0000914	n70					ASTMX00615					DANRE24949, DANRE24948, DANRE24950														
N18.HOG0005867	OG0000915	n37					ASTMX19052					DANRE23018, DANRE23019														
N18.HOG0005868	OG0000915	n39					ASTMX06403					DANRE22768, DANRE22767														
N18.HOG0005869	OG0000915	n42					ASTMX16161					DANRE30961, DANRE30962														
N18.HOG0005870	OG0000915	n48					ASTMX09477					DANRE36707, DANRE36706														
N18.HOG0005871	OG0000915	n56					ASTMX05555					DANRE02290														
N18.HOG0005872	OG0000915	n66					ASTMX07212					DANRE12496, DANRE12495														
N18.HOG0005873	OG0000916	n25					ASTMX19855, ASTMX19856, ASTMX19853, ASTMX12970, ASTMX19854, ASTMX20080, ASTMX20081, ASTMX15070, ASTMX15071, ASTMX18988, ASTMX18989, ASTMX18985, ASTMX18987, ASTMX19857																			
N18.HOG0005874	OG0000916	n39					ASTMX18220					DANRE15518, DANRE15517														
N18.HOG0005875	OG0000916	n41					ASTMX20067, ASTMX18221					DANRE11240, DANRE11239, DANRE15419, DANRE15412, DANRE15415, DANRE15414, DANRE00150, DANRE15418, DANRE15413, DANRE15411, DANRE43151, DANRE15417														
N18.HOG0005876	OG0000916	n55					ASTMX16683, ASTMX13125					DANRE21535, DANRE21536, DANRE21538, DANRE21537, DANRE21539, DANRE21541, DANRE21545, DANRE21544, DANRE21543, DANRE21542, DANRE21540, DANRE27637, DANRE27638, DANRE27636														
N18.HOG0005877	OG0000916	n73					ASTMX18305, ASTMX18615					DANRE22170, DANRE22169														
N18.HOG0005878	OG0000921	n4					ASTMX01807					DANRE09862, DANRE09863														
N18.HOG0005879	OG0000921	n15					ASTMX13599					DANRE41396														
N18.HOG0005880	OG0000921	n44										DANRE23828														
N18.HOG0005881	OG0000921	n48					ASTMX02073					DANRE39952														
N18.HOG0005882	OG0000923	n17										DANRE03489, DANRE03488, DANRE03490														
N18.HOG0005883	OG0000923	n20					ASTMX12705					DANRE42768, DANRE42769, DANRE42770, DANRE42771														
N18.HOG0005884	OG0000923	n35					ASTMX14532																			
N18.HOG0005885	OG0000923	n51										DANRE01693, DANRE01689														
N18.HOG0005886	OG0000923	n53										DANRE23040														
N18.HOG0005887	OG0000923	n55					ASTMX00157					DANRE42523, DANRE42522														
N18.HOG0005888	OG0000923	n62					ASTMX10399					DANRE21430														
N18.HOG0005889	OG0000923	n63					ASTMX10398																			
N18.HOG0005890	OG0000923	n65					ASTMX21755					DANRE01690														
N18.HOG0005891	OG0000925	n4					ASTMX10561					DANRE00252, DANRE00256, DANRE00255, DANRE00250, DANRE00254, DANRE00253, DANRE00251														
N18.HOG0005892	OG0000925	n69					ASTMX00132					DANRE37119, DANRE42422, DANRE42421, DANRE42420														
N18.HOG0005893	OG0000925	n73					ASTMX00555					DANRE37120														
N18.HOG0005894	OG0000926	n30					ASTMX09727																			
N18.HOG0005895	OG0000926	n40					ASTMX09128					DANRE24620, DANRE24621														
N18.HOG0005896	OG0000926	n69					ASTMX20470																			
N18.HOG0005897	OG0000927	n13					ASTMX14905					DANRE01936														
N18.HOG0005898	OG0000927	n20					ASTMX00005					DANRE16153, DANRE16152, DANRE16151, DANRE42910														
N18.HOG0005899	OG0000927	n34					ASTMX18145					DANRE33823														
N18.HOG0005900	OG0000927	n36					ASTMX01174					DANRE06403, DANRE06402														
N18.HOG0005901	OG0000927	n41					ASTMX14825					DANRE00723														
N18.HOG0005902	OG0000927	n43					ASTMX06980					DANRE37974, DANRE37973														
N18.HOG0005903	OG0000927	n48					ASTMX08592																			
N18.HOG0005904	OG0000928	n13					ASTMX22584					DANRE27687, DANRE27688														
N18.HOG0005905	OG0000928	n16					ASTMX18625					DANRE21003														
N18.HOG0005906	OG0000928	n17					ASTMX17517																			
N18.HOG0005907	OG0000928	n21					ASTMX00645					DANRE24965, DANRE24966														
N18.HOG0005908	OG0000928	n24					ASTMX01726					DANRE39163														
N18.HOG0005909	OG0000929	n31					ASTMX04114					DANRE20492														
N18.HOG0005910	OG0000929	n32					ASTMX07004					DANRE38022														
N18.HOG0005911	OG0000929	n35					ASTMX06184					DANRE24269														
N18.HOG0005912	OG0000929	n37					ASTMX16944					DANRE35282, DANRE35283, DANRE35284														
N18.HOG0005913	OG0000929	n45					ASTMX10239					DANRE18912, DANRE18914, DANRE18915														
N18.HOG0005914	OG0000929	n52					ASTMX04285					DANRE15012, DANRE15013, DANRE15014, DANRE15011														
N18.HOG0005915	OG0000930	n47					ASTMX02277					DANRE07423, DANRE07424														
N18.HOG0005916	OG0000930	n50					ASTMX03926, ASTMX03925					DANRE19996, DANRE19995, DANRE19994, DANRE19993, DANRE19997														
N18.HOG0005917	OG0000931	n3					ASTMX03677					DANRE07059														
N18.HOG0005918	OG0000931	n12					ASTMX12585					DANRE04201														
N18.HOG0005919	OG0000931	n17										DANRE04200, DANRE04199														
N18.HOG0005920	OG0000931	n21					ASTMX17985, ASTMX22261, ASTMX22383					DANRE20176														
N18.HOG0005921	OG0000931	n30										DANRE35253														
N18.HOG0005922	OG0000931	n34										DANRE11180, DANRE11181														
N18.HOG0005923	OG0000931	n66										DANRE07058, DANRE07057														
N18.HOG0005924	OG0000931	n72										DANRE20174, DANRE20173														
N18.HOG0005925	OG0000931	n73					ASTMX14957					DANRE20175														
N18.HOG0005926	OG0000931	n74					ASTMX17984																			
N18.HOG0005927	OG0000932	n20					ASTMX05094					DANRE39656, DANRE39655														
N18.HOG0005928	OG0000932	n34					ASTMX12156					DANRE01028														
N18.HOG0005929	OG0000932	n35					ASTMX11727					DANRE01027														
N18.HOG0005930	OG0000932	n38										DANRE42984														
N18.HOG0005931	OG0000932	n47					ASTMX11726					DANRE07573, DANRE07574														
N18.HOG0005932	OG0000933	n26					ASTMX03259					DANRE11215														
N18.HOG0005933	OG0000933	n33										DANRE20009														
N18.HOG0005934	OG0000933	n35					ASTMX06999					DANRE38011														
N18.HOG0005935	OG0000933	n37					ASTMX13050					DANRE38009														
N18.HOG0005936	OG0000933	n41					ASTMX05807					DANRE05655, DANRE05654, DANRE05656														
N18.HOG0005937	OG0000933	n53										DANRE38010, DANRE38008, DANRE38007														
N18.HOG0005938	OG0000933	n64					ASTMX22463																			
N18.HOG0005939	OG0000934	n24					ASTMX09810					DANRE41926, DANRE41925, DANRE41924, DANRE41923														
N18.HOG0005940	OG0000934	n35					ASTMX09922					DANRE17314, DANRE17315														
N18.HOG0005941	OG0000934	n52					ASTMX08879					DANRE20665, DANRE40437														
N18.HOG0005942	OG0000934	n58					ASTMX19792					DANRE31439														
N18.HOG0005943	OG0000935	n23					ASTMX04934					DANRE20955														
N18.HOG0005944	OG0000935	n25					ASTMX18192					DANRE28333, DANRE28334														
N18.HOG0005945	OG0000935	n37					ASTMX02617					DANRE12377, DANRE12378														
N18.HOG0005946	OG0000935	n39					ASTMX18423					DANRE37563, DANRE37564														
N18.HOG0005947	OG0000935	n43					ASTMX09074					DANRE08991														
N18.HOG0005948	OG0000935	n45					ASTMX14216					DANRE13968, DANRE13967														
N18.HOG0005949	OG0000935	n56					ASTMX00813					DANRE21030														
N18.HOG0005950	OG0000935	n69										DANRE42779														
N18.HOG0005951	OG0000936	n9					ASTMX15303					DANRE22478														
N18.HOG0005952	OG0000936	n11					ASTMX09443					DANRE36646														
N18.HOG0005953	OG0000938	n14					ASTMX01692					DANRE03016														
N18.HOG0005954	OG0000938	n23					ASTMX19323, ASTMX19322																			
N18.HOG0005955	OG0000938	n25					ASTMX04693					DANRE07253, DANRE07254														
N18.HOG0005956	OG0000938	n27					ASTMX09745					DANRE07252, DANRE07251														
N18.HOG0005957	OG0000938	n48					ASTMX01666					DANRE15960														
N18.HOG0005958	OG0000938	n49					ASTMX21733					DANRE15529, DANRE15530														
N18.HOG0005959	OG0000938	n51					ASTMX21732					DANRE15531														
N18.HOG0005960	OG0000940	n58					ASTMX10004					DANRE00412, DANRE00413														
N18.HOG0005961	OG0000941	n0										DANRE00240, DANRE00238, DANRE25328, DANRE16566, DANRE10204, DANRE16564, DANRE16567, DANRE25482, DANRE43198, DANRE03593, DANRE03594, DANRE03671, DANRE00231, DANRE25327, DANRE25479, DANRE25453, DANRE25454, DANRE25452, DANRE25456, DANRE25457, DANRE25480, DANRE16424, DANRE05162, DANRE08627, DANRE16563, DANRE10108, DANRE16423, DANRE00230, DANRE19437, DANRE22793, DANRE22790, DANRE22818, DANRE00197, DANRE25481, DANRE25455, DANRE05163, DANRE16441, DANRE16448, DANRE16452, DANRE16450, DANRE16445, DANRE16443, DANRE17718, DANRE16446, DANRE16444, DANRE16451, DANRE16449, DANRE16442, DANRE16447, DANRE16453, DANRE00196, DANRE00205, DANRE25701, DANRE00206, DANRE00174, DANRE16003, DANRE00245, DANRE13167, DANRE13164, DANRE00500, DANRE00499, DANRE00501, DANRE00237, DANRE00241, DANRE00233, DANRE00235, DANRE00239, DANRE00227, DANRE00243, DANRE16002, DANRE00244, DANRE00242, DANRE13165, DANRE13166, DANRE00232, DANRE00236, DANRE00234														
N18.HOG0005962	OG0000943	n4					ASTMX05186					DANRE25869, DANRE25868														
N18.HOG0005963	OG0000943	n44					ASTMX21773					DANRE40729, DANRE40731, DANRE40730														
N18.HOG0005964	OG0000944	n39					ASTMX07936					DANRE24388, DANRE24387														
N18.HOG0005965	OG0000944	n42					ASTMX13997					DANRE01130, DANRE01129														
N18.HOG0005966	OG0000944	n48					ASTMX11801					DANRE06809														
N18.HOG0005967	OG0000944	n52					ASTMX01164					DANRE06354, DANRE33796, DANRE33797														
N18.HOG0005968	OG0000944	n72					ASTMX10713																			
N18.HOG0005969	OG0000945	n58					ASTMX00204					DANRE38573, DANRE38572, DANRE38571														
N18.HOG0005970	OG0000945	n69					ASTMX12524					DANRE34411														
N18.HOG0005971	OG0000945	n71					ASTMX16834					DANRE10577														
N18.HOG0005972	OG0000946	n1					ASTMX14434																			
N18.HOG0005973	OG0000946	n45					ASTMX00332					DANRE38953														
N18.HOG0005974	OG0000946	n47					ASTMX10860					DANRE31325														
N18.HOG0005975	OG0000947	n16					ASTMX10737					DANRE35473, DANRE35472														
N18.HOG0005976	OG0000947	n18					ASTMX06666					DANRE42151, DANRE42150, DANRE42152														
N18.HOG0005977	OG0000947	n29					ASTMX16756					DANRE24883, DANRE24884, DANRE24882														
N18.HOG0005978	OG0000947	n32					ASTMX11945					DANRE28260														
N18.HOG0005979	OG0000947	n59					ASTMX05367																			
N18.HOG0005980	OG0000947	n65					ASTMX07513					DANRE10215														
N18.HOG0005981	OG0000947	n70					ASTMX12713					DANRE13579, DANRE42580, DANRE42579														
N18.HOG0005982	OG0000949	n17					ASTMX15084					DANRE19441														
N18.HOG0005983	OG0000949	n24										DANRE14249														
N18.HOG0005984	OG0000949	n29					ASTMX08824					DANRE07012														
N18.HOG0005985	OG0000949	n35					ASTMX21187																			
N18.HOG0005986	OG0000949	n36					ASTMX22481, ASTMX19646																			
N18.HOG0005987	OG0000949	n39										DANRE15300, DANRE15301														
N18.HOG0005988	OG0000949	n43					ASTMX11332					DANRE11410, DANRE11409														
N18.HOG0005989	OG0000949	n54					ASTMX19844					DANRE18632, DANRE18631, DANRE18630														
N18.HOG0005990	OG0000949	n58					ASTMX08182					DANRE10756														
N18.HOG0005991	OG0000950	n42					ASTMX05864					DANRE33318														
N18.HOG0005992	OG0000950	n51										DANRE07884														
N18.HOG0005993	OG0000950	n53					ASTMX09628																			
N18.HOG0005994	OG0000950	n58					ASTMX16099					DANRE19560, DANRE19562														
N18.HOG0005995	OG0000950	n61					ASTMX18311					DANRE40927, DANRE40926														
N18.HOG0005996	OG0000951	n21					ASTMX01863																			
N18.HOG0005997	OG0000951	n23					ASTMX22222					DANRE10418, DANRE10419														
N18.HOG0005998	OG0000951	n27					ASTMX05129					DANRE26017, DANRE26018														
N18.HOG0005999	OG0000951	n56					ASTMX04202					DANRE04475, DANRE04476														
N18.HOG0006000	OG0000952	n27					ASTMX04103					DANRE20478, DANRE20479														
N18.HOG0006001	OG0000952	n32					ASTMX16768					DANRE19201, DANRE19202														
N18.HOG0006002	OG0000952	n58					ASTMX08010					DANRE06605, DANRE06606, DANRE06604														
N18.HOG0006003	OG0000952	n65					ASTMX16769					DANRE19204, DANRE19206, DANRE19205														
N18.HOG0006004	OG0000953	n27					ASTMX18226					DANRE19601														
N18.HOG0006005	OG0000953	n52					ASTMX12548					DANRE13570														
N18.HOG0006006	OG0000953	n54					ASTMX06834					DANRE09947														
N18.HOG0006007	OG0000953	n60					ASTMX00739					DANRE02820														
N18.HOG0006008	OG0000954	n4					ASTMX15027					DANRE35837														
N18.HOG0006009	OG0000954	n48					ASTMX21854					DANRE29087														
N18.HOG0006010	OG0000955	n13					ASTMX18471					DANRE16947														
N18.HOG0006011	OG0000955	n14					ASTMX19384					DANRE34598														
N18.HOG0006012	OG0000955	n40					ASTMX22024					DANRE12313														
N18.HOG0006013	OG0000955	n54					ASTMX11621					DANRE06010														
N18.HOG0006014	OG0000957	n10					ASTMX21698					DANRE28875, DANRE28874, DANRE28870														
N18.HOG0006015	OG0000957	n17										DANRE28873														
N18.HOG0006016	OG0000957	n24										DANRE28872, DANRE28871														
N18.HOG0006017	OG0000957	n31					ASTMX11409					DANRE35649, DANRE35650														
N18.HOG0006018	OG0000957	n33					ASTMX14243					DANRE00386, DANRE00384														
N18.HOG0006019	OG0000957	n42					ASTMX04943					DANRE20983, DANRE20984														
N18.HOG0006020	OG0000957	n48					ASTMX06936					DANRE34585, DANRE34586														
N18.HOG0006021	OG0000958	n46					ASTMX06367					DANRE02719														
N18.HOG0006022	OG0000958	n53					ASTMX12813																			
N18.HOG0006023	OG0000958	n57					ASTMX16637					DANRE30931														
N18.HOG0006024	OG0000960	n17										DANRE38907														
N18.HOG0006025	OG0000960	n21					ASTMX16444					DANRE38906, DANRE38905														
N18.HOG0006026	OG0000960	n24					ASTMX07245					DANRE12544, DANRE12542, DANRE12541, DANRE12543														
N18.HOG0006027	OG0000960	n31					ASTMX15601																			
N18.HOG0006028	OG0000960	n38					ASTMX10147																			
N18.HOG0006029	OG0000960	n39										DANRE36890														
N18.HOG0006030	OG0000963	n30										DANRE21554, DANRE21556														
N18.HOG0006031	OG0000963	n40					ASTMX07918																			
N18.HOG0006032	OG0000963	n41					ASTMX18186					DANRE28340														
N18.HOG0006033	OG0000963	n44										DANRE21555														
N18.HOG0006034	OG0000963	n62					ASTMX05064					DANRE40847														
N18.HOG0006035	OG0000963	n66					ASTMX15961					DANRE23590														
N18.HOG0006036	OG0000964	n2					ASTMX14595																			
N18.HOG0006037	OG0000964	n60					ASTMX06312					DANRE13381, DANRE13380, DANRE13379														
N18.HOG0006038	OG0000965	n1					ASTMX11644					DANRE07376														
N18.HOG0006039	OG0000965	n44					ASTMX05585					DANRE37868														
N18.HOG0006040	OG0000966	n11					ASTMX02282					DANRE07644, DANRE07643														
N18.HOG0006041	OG0000966	n22					ASTMX09390					DANRE19847														
N18.HOG0006042	OG0000966	n27					ASTMX05066					DANRE40850, DANRE40851														
N18.HOG0006043	OG0000966	n30					ASTMX09997					DANRE01429, DANRE01426, DANRE01428, DANRE01427, DANRE01430														
N18.HOG0006044	OG0000967	n4					ASTMX08221					DANRE00803														
N18.HOG0006045	OG0000967	n60					ASTMX07666					DANRE03536, DANRE03535														
N18.HOG0006046	OG0000967	n66					ASTMX03215					DANRE11311, DANRE11310, DANRE11308, DANRE11309														
N18.HOG0006047	OG0000968	n3					ASTMX00225					DANRE38451, DANRE38450														
N18.HOG0006048	OG0000968	n7					ASTMX16299					DANRE30677														
N18.HOG0006049	OG0000968	n15					ASTMX00443					DANRE26106														
N18.HOG0006050	OG0000968	n39					ASTMX00226																			
N18.HOG0006051	OG0000968	n50					ASTMX13057					DANRE35064														
N18.HOG0006052	OG0000968	n56					ASTMX11973					DANRE33908, DANRE33907														
N18.HOG0006053	OG0000969	n2					ASTMX01808					DANRE09864														
N18.HOG0006054	OG0000970	n13					ASTMX04466					DANRE03157														
N18.HOG0006055	OG0000970	n59										DANRE33493														
N18.HOG0006056	OG0000970	n61					ASTMX16775					DANRE19214														
N18.HOG0006057	OG0000970	n62					ASTMX10621																			
N18.HOG0006058	OG0000970	n67										DANRE19215														
N18.HOG0006059	OG0000971	n2					ASTMX22866					DANRE41504														
N18.HOG0006060	OG0000971	n34					ASTMX00664																			
N18.HOG0006061	OG0000971	n41					ASTMX14779																			
N18.HOG0006062	OG0000971	n60					ASTMX00674																			
N18.HOG0006063	OG0000972	n1					ASTMX18834					DANRE40936, DANRE40935, DANRE40933, DANRE40932														
N18.HOG0006064	OG0000972	n69										DANRE33608, DANRE33609														
N18.HOG0006065	OG0000972	n71										DANRE33606, DANRE33607, DANRE33610														
N18.HOG0006066	OG0000973	n28					ASTMX13794, ASTMX13793					DANRE14561, DANRE14560, DANRE14559														
N18.HOG0006067	OG0000974	n24					ASTMX15410					DANRE20581														
N18.HOG0006068	OG0000975	n3										DANRE40667														
N18.HOG0006069	OG0000976	n52					ASTMX04179					DANRE16182														
N18.HOG0006070	OG0000976	n54					ASTMX20853					DANRE41328, DANRE41326														
N18.HOG0006071	OG0000977	n20					ASTMX18656					DANRE10962, DANRE10960, DANRE10961, DANRE10958, DANRE10959														
N18.HOG0006072	OG0000978	n33										DANRE27024														
N18.HOG0006073	OG0000978	n39					ASTMX10667					DANRE24849, DANRE24850														
N18.HOG0006074	OG0000978	n42					ASTMX02304					DANRE27022, DANRE27023, DANRE27021														
N18.HOG0006075	OG0000978	n49					ASTMX07458					DANRE37039, DANRE37040														
N18.HOG0006076	OG0000978	n52					ASTMX17117					DANRE40773, DANRE40772														
N18.HOG0006077	OG0000978	n60					ASTMX00202					DANRE38576														
N18.HOG0006078	OG0000978	n66					ASTMX01648																			
N18.HOG0006079	OG0000979	n0					ASTMX07631					DANRE05220, DANRE05219														
N18.HOG0006080	OG0000981	n47					ASTMX07777					DANRE18988														
N18.HOG0006081	OG0000982	n26					ASTMX07919					DANRE21553														
N18.HOG0006082	OG0000982	n34										DANRE28338														
N18.HOG0006083	OG0000982	n35					ASTMX18187					DANRE28339														
N18.HOG0006084	OG0000982	n45					ASTMX11536					DANRE14101														
N18.HOG0006085	OG0000982	n46					ASTMX07445					DANRE09208														
N18.HOG0006086	OG0000982	n52					ASTMX13438					DANRE39834														
N18.HOG0006087	OG0000982	n54					ASTMX10025					DANRE00506, DANRE00508														
N18.HOG0006088	OG0000982	n57										DANRE00507, DANRE00509														
N18.HOG0006089	OG0000982	n71					ASTMX18188																			
N18.HOG0006090	OG0000984	n8										DANRE19378, DANRE19379, DANRE19380, DANRE19381														
N18.HOG0006091	OG0000984	n47					ASTMX02397					DANRE21816, DANRE21815, DANRE21817														
N18.HOG0006092	OG0000985	n21					ASTMX09768																			
N18.HOG0006093	OG0000985	n27					ASTMX15611					DANRE04256														
N18.HOG0006094	OG0000985	n29					ASTMX12134					DANRE05103, DANRE05104														
N18.HOG0006095	OG0000985	n40										DANRE00260														
N18.HOG0006096	OG0000985	n45					ASTMX10557					DANRE00259, DANRE00261														
N18.HOG0006097	OG0000985	n54					ASTMX04706					DANRE06266, DANRE06267														
N18.HOG0006098	OG0000985	n62										DANRE06268														
N18.HOG0006099	OG0000986	n5					ASTMX21143					DANRE00161														
N18.HOG0006100	OG0000986	n46					ASTMX19507					DANRE05005														
N18.HOG0006101	OG0000986	n48					ASTMX13383																			
N18.HOG0006102	OG0000986	n51					ASTMX12846					DANRE00295, DANRE00296														
N18.HOG0006103	OG0000986	n70										DANRE35316, DANRE35315														
N18.HOG0006104	OG0000987	n17										DANRE23844, DANRE23846, DANRE23845														
N18.HOG0006105	OG0000987	n20										DANRE28109, DANRE28108														
N18.HOG0006106	OG0000987	n22										DANRE28110														
N18.HOG0006107	OG0000987	n25					ASTMX15681, ASTMX02636																			
N18.HOG0006108	OG0000987	n29					ASTMX09408					DANRE36582														
N18.HOG0006109	OG0000987	n31					ASTMX04754					DANRE23126														
N18.HOG0006110	OG0000987	n39					ASTMX04880					DANRE02985, DANRE02984														
N18.HOG0006111	OG0000987	n41					ASTMX14766					DANRE42848, DANRE42847														
N18.HOG0006112	OG0000987	n64										DANRE02986														
N18.HOG0006113	OG0000988	n46					ASTMX14582					DANRE35176														
N18.HOG0006114	OG0000988	n54					ASTMX10358					DANRE19094, DANRE19093, DANRE23487, DANRE23486, DANRE23488														
N18.HOG0006115	OG0000988	n70					ASTMX14055					DANRE40003														
N18.HOG0006116	OG0000989	n8					ASTMX21794					DANRE33209														
N18.HOG0006117	OG0000989	n12					ASTMX21040, ASTMX06443																			
N18.HOG0006118	OG0000989	n14										DANRE28887, DANRE08765														
N18.HOG0006119	OG0000989	n17					ASTMX15397, ASTMX15396, ASTMX21290																			
N18.HOG0006120	OG0000989	n22					ASTMX12898, ASTMX04135, ASTMX08566, ASTMX11776, ASTMX03087					DANRE32935, DANRE32936, DANRE32938														
N18.HOG0006121	OG0000989	n29					ASTMX21439					DANRE14436														
N18.HOG0006122	OG0000989	n65										DANRE32966, DANRE32685														
N18.HOG0006123	OG0000989	n68										DANRE28105, DANRE28104														
N18.HOG0006124	OG0000992	n19					ASTMX21108					DANRE30487, DANRE03990, DANRE03996, DANRE03997, DANRE03994														
N18.HOG0006125	OG0000992	n62					ASTMX16823					DANRE10562, DANRE10561														
N18.HOG0006126	OG0000992	n65					ASTMX21083					DANRE12136														
N18.HOG0006127	OG0000993	n58										DANRE13216														
N18.HOG0006128	OG0000994	n9					ASTMX09930					DANRE17301														
N18.HOG0006129	OG0000994	n38					ASTMX09998					DANRE01452, DANRE01451														
