HOG	OG	Gene Tree Parent Clade	AENJA_ok	AMPFI_ok	APOSC_ok	APOSJ_ok	ASTMX	BRAFL	BRALA	CAEEL	CAPO3	DANRE	DROME	HELIO_ok	HUMAN	LYTVA_ok	MOUSE	NEMVE	ORYLA	OWEFU	PFLAV	SACKO_ok	SCHMD	STRPU_ok	XENTR	YEAST
N12.HOG0001010	OG0000053	n231																			TCONS_00042761.p1, TCONS_00044083.p1, TCONS_00042765.p1, TCONS_00011547.p1, TCONS_00039566.p1	SACKO_03699, SACKO_03709, SACKO_16849, SACKO_03708, SACKO_00170, SACKO_03706				
N12.HOG0001011	OG0000053	n241																			TCONS_00041218.p1, TCONS_00041170.p1, TCONS_00038723.p1, TCONS_00041181.p1, TCONS_00041169.p1, TCONS_00041201.p1, TCONS_00041219.p1, TCONS_00041202.p1, TCONS_00033659.p1, TCONS_00041217.p1, TCONS_00041199.p1, TCONS_00041216.p1	SACKO_21212, SACKO_21731, SACKO_21734, SACKO_21245, SACKO_21203, SACKO_21243, SACKO_21250, SACKO_21249, SACKO_21277, SACKO_21223, SACKO_21269				
N12.HOG0001012	OG0000053	n263																			TCONS_00017991.p1, TCONS_00017989.p1, TCONS_00017987.p1, TCONS_00018681.p1, TCONS_00017688.p1, TCONS_00018687.p1, TCONS_00017686.p1, TCONS_00018690.p1, TCONS_00017684.p1, TCONS_00018691.p1, TCONS_00018683.p1, TCONS_00017687.p1					
N12.HOG0001013	OG0000053	n295																			TCONS_00017144.p1	SACKO_33005				
N12.HOG0001014	OG0000053	n296																			TCONS_00052047.p1, TCONS_00052048.p1	SACKO_00875, SACKO_00876				
N12.HOG0001015	OG0000053	n300																			TCONS_00052050.p1, TCONS_00052052.p1	SACKO_04062				
N12.HOG0001016	OG0000053	n303																			TCONS_00052043.p1	SACKO_00862				
N12.HOG0001017	OG0000053	n304																			TCONS_00052051.p1	SACKO_04064				
N12.HOG0001018	OG0000053	n309																			TCONS_00046198.p1, TCONS_00045096.p1, TCONS_00045097.p1	SACKO_23808				
N12.HOG0001019	OG0000054	n3																				SACKO_13490				
N12.HOG0001020	OG0000054	n27																			TCONS_00016773.p1	SACKO_11814				
N12.HOG0001021	OG0000054	n28																			TCONS_00016794.p1	SACKO_18179				
N12.HOG0001022	OG0000054	n41																			TCONS_00030209.p1	SACKO_17476				
N12.HOG0001023	OG0000054	n145																			TCONS_00042199.p1, TCONS_00018704.p1					
N12.HOG0001024	OG0000054	n167																			TCONS_00005549.p1	SACKO_33924				
N12.HOG0001025	OG0000054	n191																				SACKO_28075				
N12.HOG0001026	OG0000054	n198																			TCONS_00020702.p1, TCONS_00020496.p1, TCONS_00020497.p1	SACKO_02978, SACKO_02968				
N12.HOG0001027	OG0000054	n202																			TCONS_00053229.p1, TCONS_00053231.p1	SACKO_33533				
N12.HOG0001028	OG0000054	n204																			TCONS_00041220.p1, TCONS_00041205.p1	SACKO_31837				
N12.HOG0001029	OG0000054	n207																			TCONS_00025247.p1, TCONS_00025241.p1, TCONS_00025250.p1, TCONS_00025249.p1	SACKO_03553, SACKO_03606, SACKO_03590				
N12.HOG0001030	OG0000054	n213																			TCONS_00024712.p1, TCONS_00024714.p1, TCONS_00023269.p1, TCONS_00024711.p1, TCONS_00024709.p1, TCONS_00024710.p1	SACKO_22513				
N12.HOG0001031	OG0000054	n222																			TCONS_00053730.p1, TCONS_00053728.p1, TCONS_00054380.p1, TCONS_00054377.p1, TCONS_00054375.p1, TCONS_00054373.p1, TCONS_00054374.p1, TCONS_00054381.p1, TCONS_00037279.p1, TCONS_00037270.p1, TCONS_00036137.p1, TCONS_00037730.p1, TCONS_00037744.p1, TCONS_00037732.p1	SACKO_14957, SACKO_14966, SACKO_22867, SACKO_12976				
N12.HOG0001032	OG0000054	n239																			TCONS_00042198.p1, TCONS_00042196.p1, TCONS_00042195.p1, TCONS_00042197.p1	SACKO_09411, SACKO_09416, SACKO_04221				
N12.HOG0001033	OG0000054	n308																			TCONS_00018724.p1, TCONS_00017644.p1, TCONS_00017668.p1, TCONS_00018701.p1, TCONS_00018703.p1, TCONS_00018740.p1, TCONS_00018741.p1, TCONS_00016269.p1					
N12.HOG0001034	OG0000055	n26																			TCONS_00013972.p1, TCONS_00013979.p1	SACKO_00479				
N12.HOG0001035	OG0000055	n44																				SACKO_10908, SACKO_10922, SACKO_10877, SACKO_27566, SACKO_27099				
N12.HOG0001036	OG0000055	n82																				SACKO_08410, SACKO_08510, SACKO_08388, SACKO_04838, SACKO_05123, SACKO_33317				
N12.HOG0001037	OG0000055	n241																			TCONS_00023138.p2, TCONS_00037928.p1, TCONS_00005454.p1, TCONS_00003999.p1, TCONS_00056511.p1, TCONS_00052437.p1, TCONS_00056509.p1, TCONS_00039102.p1, TCONS_00039157.p1, TCONS_00039149.p1, TCONS_00039120.p1, TCONS_00039105.p1, TCONS_00037947.p1, TCONS_00012408.p1, TCONS_00039123.p1					
N12.HOG0001038	OG0000055	n321																			TCONS_00039362.p1	SACKO_06734, SACKO_16034, SACKO_06736, SACKO_22855, SACKO_06730, SACKO_06723, SACKO_22841, SACKO_06754, SACKO_06753, SACKO_10896, SACKO_10914, SACKO_10917, SACKO_10872, SACKO_10884, SACKO_27588, SACKO_10909, SACKO_10921, SACKO_10902, SACKO_27559, SACKO_10916, SACKO_30027				
N12.HOG0001039	OG0000056	n141																			TCONS_00053166.p1	SACKO_33679, SACKO_33678, SACKO_33948				
N12.HOG0001040	OG0000056	n144																			TCONS_00054244.p1	SACKO_33672				
N12.HOG0001041	OG0000056	n145																			TCONS_00053454.p1	SACKO_32711				
N12.HOG0001042	OG0000056	n191																			TCONS_00026564.p1	SACKO_24077				
N12.HOG0001043	OG0000056	n192																			TCONS_00038076.p1	SACKO_19128				
N12.HOG0001044	OG0000056	n195																			TCONS_00045071.p1, TCONS_00046165.p1	SACKO_03331				
N12.HOG0001045	OG0000056	n197																			TCONS_00045790.p1	SACKO_23806				
N12.HOG0001046	OG0000056	n198																			TCONS_00047959.p1	SACKO_06355				
N12.HOG0001047	OG0000056	n203																			TCONS_00044031.p1	SACKO_04324				
N12.HOG0001048	OG0000056	n204																			TCONS_00042257.p1, TCONS_00001168.p1, TCONS_00052036.p1	SACKO_33186				
N12.HOG0001049	OG0000056	n209																			TCONS_00026565.p1	SACKO_24135				
N12.HOG0001050	OG0000056	n233																			TCONS_00022926.p1, TCONS_00040340.p1	SACKO_10684				
N12.HOG0001051	OG0000056	n236																			TCONS_00045037.p1	SACKO_34077				
N12.HOG0001052	OG0000056	n237																			TCONS_00021098.p1	SACKO_21890				
N12.HOG0001053	OG0000056	n241																			TCONS_00013528.p1, TCONS_00020180.p1, TCONS_00018939.p1, TCONS_00030699.p1, TCONS_00010652.p1, TCONS_00041109.p1, TCONS_00041081.p1	SACKO_14382				
N12.HOG0001054	OG0000056	n253																			TCONS_00004439.p1	SACKO_02173				
N12.HOG0001055	OG0000056	n254																			TCONS_00008334.p1	SACKO_16829, SACKO_08042, SACKO_11469				
N12.HOG0001056	OG0000056	n272																			TCONS_00039436.p1, TCONS_00039456.p1, TCONS_00039457.p1, TCONS_00039458.p1, TCONS_00039435.p1, TCONS_00039437.p1, TCONS_00023625.p1, TCONS_00039433.p1, TCONS_00039455.p1	SACKO_13827				
N12.HOG0001057	OG0000056	n286																			TCONS_00041769.p1	SACKO_01900				
N12.HOG0001058	OG0000056	n312																				SACKO_22063				
N12.HOG0001059	OG0000056	n319																				SACKO_13826				
N12.HOG0001060	OG0000056	n321																			TCONS_00021820.p1	SACKO_16845				
N12.HOG0001061	OG0000056	n325																				SACKO_11517				
N12.HOG0001062	OG0000056	n334																				SACKO_05139				
N12.HOG0001063	OG0000057	n102																			TCONS_00015314.p1					
N12.HOG0001064	OG0000057	n112																			TCONS_00021095.p1					
N12.HOG0001065	OG0000057	n121																				SACKO_02521				
N12.HOG0001066	OG0000057	n270																			TCONS_00024763.p1, TCONS_00024801.p1, TCONS_00024802.p1, TCONS_00006273.p1, TCONS_00005020.p1, TCONS_00006274.p1, TCONS_00025556.p1, TCONS_00006271.p1, TCONS_00005019.p1, TCONS_00014018.p1, TCONS_00052948.p1, TCONS_00052947.p1, TCONS_00041909.p1, TCONS_00041910.p1, TCONS_00041911.p1, TCONS_00028633.p1					
N12.HOG0001067	OG0000058	n12																			TCONS_00013045.p1, TCONS_00013043.p1, TCONS_00013051.p1					
N12.HOG0001068	OG0000058	n36																			TCONS_00009847.p1	SACKO_15454				
N12.HOG0001069	OG0000058	n45																			TCONS_00026611.p1	SACKO_23572				
N12.HOG0001070	OG0000058	n100																			TCONS_00012346.p1, TCONS_00013510.p1, TCONS_00037525.p1, TCONS_00012341.p1, TCONS_00012353.p1					
N12.HOG0001071	OG0000058	n105																			TCONS_00013041.p1	SACKO_28012, SACKO_10650				
N12.HOG0001072	OG0000058	n140																				SACKO_28003				
N12.HOG0001073	OG0000058	n141																			TCONS_00013527.p1	SACKO_28030				
N12.HOG0001074	OG0000058	n217																			TCONS_00012347.p1					
N12.HOG0001075	OG0000058	n278																			TCONS_00013058.p1, TCONS_00013056.p1, TCONS_00013057.p1, TCONS_00013055.p1, TCONS_00013059.p1					
N12.HOG0001076	OG0000058	n303																				SACKO_00929, SACKO_00933, SACKO_00911				
N12.HOG0001077	OG0000058	n305																			TCONS_00012351.p1					
N12.HOG0001078	OG0000058	n321																			TCONS_00013053.p1, TCONS_00013060.p1, TCONS_00013054.p1					
N12.HOG0001079	OG0000059	n29																			TCONS_00041789.p1	SACKO_01899				
N12.HOG0001080	OG0000059	n72																			TCONS_00042819.p1	SACKO_09491				
N12.HOG0001081	OG0000059	n127																			TCONS_00009682.p1, TCONS_00009684.p1, TCONS_00011007.p1, TCONS_00011005.p1, TCONS_00011003.p1	SACKO_31255, SACKO_10806				
N12.HOG0001082	OG0000059	n133																			TCONS_00047222.p1	SACKO_13822				
N12.HOG0001083	OG0000059	n141																			TCONS_00012045.p1					
N12.HOG0001084	OG0000059	n145																			TCONS_00041791.p1					
N12.HOG0001085	OG0000059	n169																			TCONS_00045004.p1	SACKO_10142				
N12.HOG0001086	OG0000059	n170																			TCONS_00045001.p1	SACKO_10130, SACKO_25287				
N12.HOG0001087	OG0000059	n173																			TCONS_00045005.p1	SACKO_10138				
N12.HOG0001088	OG0000059	n178																			TCONS_00045377.p1	SACKO_34062				
N12.HOG0001089	OG0000059	n179																			TCONS_00045209.p1, TCONS_00044996.p1, TCONS_00016663.p1	SACKO_14060				
N12.HOG0001090	OG0000059	n182																			TCONS_00049358.p1	SACKO_25475				
N12.HOG0001091	OG0000059	n184																			TCONS_00044663.p1	SACKO_34023				
N12.HOG0001092	OG0000059	n185																			TCONS_00044662.p1	SACKO_34073				
N12.HOG0001093	OG0000059	n190																			TCONS_00034784.p1	SACKO_07217				
N12.HOG0001094	OG0000059	n191																			TCONS_00034480.p1, TCONS_00018511.p1, TCONS_00018509.p1, TCONS_00017255.p1, TCONS_00018650.p1, TCONS_00055364.p1, TCONS_00055368.p1, TCONS_00055363.p1, TCONS_00055376.p1, TCONS_00055369.p1, TCONS_00055378.p1, TCONS_00056544.p1, TCONS_00055377.p1, TCONS_00055373.p1, TCONS_00055371.p1, TCONS_00040450.p1, TCONS_00055379.p1, TCONS_00040435.p1, TCONS_00034471.p1	SACKO_23150				
N12.HOG0001095	OG0000059	n214																			TCONS_00039450.p1, TCONS_00039429.p1	SACKO_27650				
N12.HOG0001096	OG0000059	n216																			TCONS_00039451.p1, TCONS_00039430.p1	SACKO_27632, SACKO_27652				
N12.HOG0001097	OG0000059	n219																			TCONS_00040436.p1, TCONS_00040454.p1	SACKO_13821, SACKO_17647				
N12.HOG0001098	OG0000059	n256																			TCONS_00017293.p1	SACKO_18357				
N12.HOG0001099	OG0000060	n5																			TCONS_00017864.p1	SACKO_26044				
N12.HOG0001100	OG0000060	n66																			TCONS_00053675.p1	SACKO_07510				
N12.HOG0001101	OG0000060	n160																			TCONS_00048146.p1					
N12.HOG0001102	OG0000060	n209																			TCONS_00043676.p1	SACKO_24235				
N12.HOG0001103	OG0000060	n210																			TCONS_00043673.p1, TCONS_00043674.p1	SACKO_14759, SACKO_25092, SACKO_25096, SACKO_25098, SACKO_31798, SACKO_14758				
N12.HOG0001104	OG0000060	n247																			TCONS_00017793.p1	SACKO_18890				
N12.HOG0001105	OG0000060	n271																			TCONS_00024431.p1	SACKO_08309				
N12.HOG0001106	OG0000061	n1																			TCONS_00055666.p1	SACKO_02041				
N12.HOG0001107	OG0000061	n57																			TCONS_00056708.p1	SACKO_02073				
N12.HOG0001108	OG0000061	n209																			TCONS_00056856.p1	SACKO_02064				
N12.HOG0001109	OG0000061	n273																			TCONS_00055888.p1, TCONS_00055889.p1	SACKO_22956				
N12.HOG0001110	OG0000061	n275																			TCONS_00057079.p1	SACKO_22933				
N12.HOG0001111	OG0000061	n295																			TCONS_00016639.p1	SACKO_27147				
N12.HOG0001112	OG0000062	n189																			TCONS_00029083.p1, TCONS_00048669.p1	SACKO_15950				
N12.HOG0001113	OG0000062	n196																			TCONS_00048676.p1, TCONS_00029089.p1, TCONS_00048674.p1	SACKO_15963, SACKO_09033				
N12.HOG0001114	OG0000062	n218																			TCONS_00029086.p1, TCONS_00029084.p1, TCONS_00048673.p1					
N12.HOG0001115	OG0000062	n228																			TCONS_00007265.p1	SACKO_15645				
N12.HOG0001116	OG0000062	n271																			TCONS_00015728.p1	SACKO_01291, SACKO_22149				
N12.HOG0001117	OG0000063	n9																			TCONS_00053924.p1					
N12.HOG0001118	OG0000063	n12																				SACKO_12392				
N12.HOG0001119	OG0000063	n84																				SACKO_30345				
N12.HOG0001120	OG0000063	n87																			TCONS_00047467.p1, TCONS_00031359.p1	SACKO_30337				
N12.HOG0001121	OG0000063	n131																			TCONS_00053939.p1	SACKO_05560, SACKO_17344, SACKO_15225				
N12.HOG0001122	OG0000063	n134																			TCONS_00053936.p1, TCONS_00053356.p1, TCONS_00053359.p1, TCONS_00053360.p1, TCONS_00054392.p1, TCONS_00054065.p1, TCONS_00052502.p1	SACKO_21554, SACKO_13817, SACKO_13819, SACKO_20636				
N12.HOG0001123	OG0000063	n169																			TCONS_00052989.p1, TCONS_00052984.p1					
N12.HOG0001124	OG0000063	n176																			TCONS_00053925.p1					
N12.HOG0001125	OG0000063	n238																				SACKO_21551				
N12.HOG0001126	OG0000063	n255																			TCONS_00052796.p1, TCONS_00052765.p1	SACKO_15119				
N12.HOG0001127	OG0000064	n23																			TCONS_00042573.p1	SACKO_08250, SACKO_08258				
N12.HOG0001128	OG0000064	n25																			TCONS_00042091.p1	SACKO_02768, SACKO_02380				
N12.HOG0001129	OG0000064	n29																			TCONS_00022790.p1	SACKO_33464				
N12.HOG0001130	OG0000064	n30																			TCONS_00015466.p1	SACKO_27438				
N12.HOG0001131	OG0000064	n41																			TCONS_00022276.p1, TCONS_00022277.p1	SACKO_03953, SACKO_27131				
N12.HOG0001132	OG0000064	n116																			TCONS_00029209.p1	SACKO_11181				
N12.HOG0001133	OG0000064	n117																			TCONS_00005550.p1	SACKO_33748, SACKO_33926				
N12.HOG0001134	OG0000064	n119																			TCONS_00022516.p1	SACKO_02093				
N12.HOG0001135	OG0000064	n123																			TCONS_00023733.p1	SACKO_02651				
N12.HOG0001136	OG0000064	n124																			TCONS_00025136.p1	SACKO_02637				
N12.HOG0001137	OG0000064	n125																			TCONS_00026033.p1	SACKO_03379, SACKO_23578, SACKO_02607				
N12.HOG0001138	OG0000064	n128																			TCONS_00019490.p1	SACKO_14997, SACKO_02960				
N12.HOG0001139	OG0000064	n132																			TCONS_00053054.p1, TCONS_00053097.p1	SACKO_12041				
N12.HOG0001140	OG0000064	n134																			TCONS_00053098.p1, TCONS_00053055.p1	SACKO_12045				
N12.HOG0001141	OG0000064	n136																			TCONS_00029400.p1	SACKO_12849, SACKO_12930, SACKO_32856, SACKO_32869, SACKO_23645, SACKO_16843, SACKO_04615				
N12.HOG0001142	OG0000064	n160																			TCONS_00052035.p1	SACKO_03813				
N12.HOG0001143	OG0000064	n161																			TCONS_00050368.p1	SACKO_07759, SACKO_07741, SACKO_07740				
N12.HOG0001144	OG0000064	n165																			TCONS_00011873.p1, TCONS_00011872.p1					
N12.HOG0001145	OG0000064	n181																			TCONS_00036132.p1					
N12.HOG0001146	OG0000064	n195																			TCONS_00014797.p1, TCONS_00014798.p1, TCONS_00014800.p1, TCONS_00014796.p1	SACKO_03949				
N12.HOG0001147	OG0000064	n199																			TCONS_00015846.p1, TCONS_00015843.p1, TCONS_00015845.p1	SACKO_30966, SACKO_31590, SACKO_03966				
N12.HOG0001148	OG0000064	n204																			TCONS_00016462.p1, TCONS_00024140.p1	SACKO_08407				
N12.HOG0001149	OG0000064	n206																			TCONS_00046048.p1, TCONS_00045985.p1					
N12.HOG0001150	OG0000064	n213																				SACKO_05053, SACKO_04752, SACKO_29299				
N12.HOG0001151	OG0000064	n218																			TCONS_00006036.p1	SACKO_08896				
N12.HOG0001152	OG0000064	n219																			TCONS_00006037.p1	SACKO_08852, SACKO_28360, SACKO_17531				
N12.HOG0001153	OG0000064	n222																			TCONS_00055380.p1	SACKO_02678, SACKO_02673				
N12.HOG0001154	OG0000064	n228																			TCONS_00002321.p1	SACKO_31336, SACKO_31295				
N12.HOG0001155	OG0000064	n230																			TCONS_00038460.p1, TCONS_00038503.p1	SACKO_22301, SACKO_21361, SACKO_10454, SACKO_26879				
N12.HOG0001156	OG0000066	n9																			TCONS_00020095.p1	SACKO_02924				
N12.HOG0001157	OG0000066	n20																				SACKO_12792				
N12.HOG0001158	OG0000066	n32																				SACKO_04159				
N12.HOG0001159	OG0000066	n37																				SACKO_04149, SACKO_32467				
N12.HOG0001160	OG0000066	n58																				SACKO_12791				
N12.HOG0001161	OG0000066	n61																			TCONS_00041521.p1, TCONS_00041514.p1					
N12.HOG0001162	OG0000066	n74																			TCONS_00050412.p1	SACKO_22294				
N12.HOG0001163	OG0000066	n80																			TCONS_00045736.p1	SACKO_01637				
N12.HOG0001164	OG0000066	n88																			TCONS_00028739.p1					
N12.HOG0001165	OG0000066	n159																			TCONS_00051521.p1	SACKO_22338				
N12.HOG0001166	OG0000066	n182																			TCONS_00048274.p1	SACKO_23403				
N12.HOG0001167	OG0000066	n213																			TCONS_00053196.p1					
N12.HOG0001168	OG0000066	n232																			TCONS_00008755.p1					
N12.HOG0001169	OG0000066	n278																				SACKO_02070				
N12.HOG0001170	OG0000066	n291																			TCONS_00036193.p1	SACKO_09024				
N12.HOG0001171	OG0000067	n10																			TCONS_00025697.p1	SACKO_23382				
N12.HOG0001172	OG0000067	n11																			TCONS_00023930.p1	SACKO_23385				
N12.HOG0001173	OG0000067	n12																			TCONS_00024303.p1	SACKO_23388				
N12.HOG0001174	OG0000067	n14																			TCONS_00024287.p1, TCONS_00012220.p1, TCONS_00024284.p1	SACKO_23378				
N12.HOG0001175	OG0000067	n17																			TCONS_00023858.p1, TCONS_00023861.p1, TCONS_00024294.p1, TCONS_00023857.p1	SACKO_23369				
N12.HOG0001176	OG0000067	n65																			TCONS_00052831.p1	SACKO_14495, SACKO_30959, SACKO_15224, SACKO_22683, SACKO_10271, SACKO_21618, SACKO_13951, SACKO_01508				
N12.HOG0001177	OG0000067	n77																			TCONS_00016617.p1, TCONS_00016615.p1, TCONS_00016614.p1, TCONS_00016616.p1, TCONS_00015534.p1, TCONS_00016599.p1, TCONS_00016620.p1, TCONS_00016623.p1, TCONS_00041015.p1, TCONS_00041022.p1, TCONS_00041024.p1, TCONS_00041018.p1, TCONS_00024487.p1, TCONS_00023611.p1, TCONS_00023564.p1, TCONS_00023563.p1, TCONS_00023610.p1, TCONS_00023562.p1, TCONS_00010696.p1, TCONS_00025037.p1	SACKO_26251				
N12.HOG0001178	OG0000067	n124																				SACKO_09207, SACKO_09205, SACKO_09211				
N12.HOG0001179	OG0000067	n233																			TCONS_00008985.p1	SACKO_31855, SACKO_31833, SACKO_12536, SACKO_12547, SACKO_12538, SACKO_06258, SACKO_31568, SACKO_29251				
N12.HOG0001180	OG0000067	n241																			TCONS_00028299.p1	SACKO_32787, SACKO_32780				
N12.HOG0001181	OG0000067	n248																			TCONS_00053446.p1, TCONS_00053444.p1, TCONS_00053445.p1, TCONS_00053443.p1, TCONS_00053442.p1, TCONS_00053441.p1, TCONS_00053439.p1	SACKO_02541, SACKO_12383				
N12.HOG0001182	OG0000067	n257																			TCONS_00036889.p1	SACKO_13178				
N12.HOG0001183	OG0000067	n258																			TCONS_00038035.p1	SACKO_19397, SACKO_21210, SACKO_13183				
N12.HOG0001184	OG0000067	n262																			TCONS_00003250.p1	SACKO_02285				
N12.HOG0001185	OG0000067	n263																			TCONS_00011721.p1, TCONS_00011723.p1, TCONS_00004267.p1, TCONS_00004268.p1, TCONS_00004271.p1, TCONS_00002732.p1, TCONS_00004002.p1	SACKO_12598				
N12.HOG0001186	OG0000067	n278																			TCONS_00045047.p1	SACKO_16903, SACKO_03814, SACKO_03817, SACKO_18910				
N12.HOG0001187	OG0000068	n7																			TCONS_00048383.p1, TCONS_00048380.p1, TCONS_00048386.p1, TCONS_00049234.p1, TCONS_00049235.p1	SACKO_06039				
N12.HOG0001188	OG0000068	n12																			TCONS_00049697.p1	SACKO_00510, SACKO_11410				
N12.HOG0001189	OG0000068	n56																			TCONS_00047952.p1, TCONS_00048468.p1					
N12.HOG0001190	OG0000068	n58																				SACKO_06043				
N12.HOG0001191	OG0000068	n62																				SACKO_06365				
N12.HOG0001192	OG0000068	n165																			TCONS_00032290.p1, TCONS_00048486.p1, TCONS_00019023.p1, TCONS_00019022.p1, TCONS_00019987.p1, TCONS_00048483.p1, TCONS_00048484.p1, TCONS_00048485.p1, TCONS_00047469.p1, TCONS_00048478.p1, TCONS_00048886.p1, TCONS_00047418.p1, TCONS_00048610.p1, TCONS_00047478.p1, TCONS_00047474.p1, TCONS_00047479.p1, TCONS_00048467.p1, TCONS_00048482.p1	SACKO_13373				
N12.HOG0001193	OG0000068	n184																			TCONS_00047489.p1, TCONS_00047482.p1, TCONS_00056394.p1, TCONS_00046150.p1, TCONS_00048471.p1, TCONS_00048472.p1, TCONS_00047470.p1, TCONS_00047471.p1, TCONS_00047476.p1, TCONS_00047473.p1, TCONS_00032288.p1, TCONS_00048475.p1, TCONS_00048474.p1, TCONS_00032289.p1, TCONS_00048479.p1	SACKO_07008, SACKO_31433, SACKO_13374, SACKO_13369, SACKO_13372, SACKO_13381				
N12.HOG0001194	OG0000068	n233																			TCONS_00047480.p1, TCONS_00047475.p1, TCONS_00032285.p1, TCONS_00048481.p1, TCONS_00048470.p1, TCONS_00047483.p1					
N12.HOG0001195	OG0000068	n240																			TCONS_00048536.p1					
N12.HOG0001196	OG0000069	n30																			TCONS_00047572.p1	SACKO_07016, SACKO_15035				
N12.HOG0001197	OG0000069	n55																			TCONS_00008772.p2					
N12.HOG0001198	OG0000069	n97																			TCONS_00007552.p2					
N12.HOG0001199	OG0000069	n164																			TCONS_00013004.p1					
N12.HOG0001200	OG0000069	n294																			TCONS_00008697.p1					
N12.HOG0001201	OG0000069	n295																			TCONS_00023140.p1					
N12.HOG0001202	OG0000069	n296																			TCONS_00057253.p1					
N12.HOG0001203	OG0000069	n297																			TCONS_00008788.p2, TCONS_00007551.p1					
N12.HOG0001204	OG0000070	n10																			TCONS_00000689.p1, TCONS_00000334.p1	SACKO_18930, SACKO_18932				
N12.HOG0001205	OG0000070	n74																				SACKO_03670				
N12.HOG0001206	OG0000070	n87																			TCONS_00012875.p1	SACKO_08575				
N12.HOG0001207	OG0000070	n118																			TCONS_00011728.p1	SACKO_04002				
N12.HOG0001208	OG0000070	n119																			TCONS_00048824.p1, TCONS_00013275.p1	SACKO_16666				
N12.HOG0001209	OG0000070	n121																			TCONS_00015019.p1	SACKO_03938				
N12.HOG0001210	OG0000070	n163																			TCONS_00031380.p1					
N12.HOG0001211	OG0000070	n169																			TCONS_00029635.p1	SACKO_16529				
N12.HOG0001212	OG0000070	n172																			TCONS_00055641.p1	SACKO_03669				
N12.HOG0001213	OG0000070	n231																			TCONS_00055643.p1	SACKO_06869				
N12.HOG0001214	OG0000070	n232																			TCONS_00056821.p1, TCONS_00055627.p1	SACKO_08780, SACKO_08776				
N12.HOG0001215	OG0000070	n235																			TCONS_00055629.p1, TCONS_00056814.p1	SACKO_17153				
N12.HOG0001216	OG0000070	n260																			TCONS_00029418.p1	SACKO_29369				
N12.HOG0001217	OG0000070	n261																			TCONS_00029631.p1	SACKO_16538				
N12.HOG0001218	OG0000070	n262																			TCONS_00031379.p1	SACKO_10537				
N12.HOG0001219	OG0000070	n268																			TCONS_00022431.p1, TCONS_00021513.p1, TCONS_00021512.p1	SACKO_10050, SACKO_01480, SACKO_29930				
N12.HOG0001220	OG0000071	n6																			TCONS_00007770.p1					
N12.HOG0001221	OG0000071	n27																			TCONS_00007459.p1	SACKO_23940, SACKO_34202				
N12.HOG0001222	OG0000071	n153																			TCONS_00000727.p1	SACKO_24289				
N12.HOG0001223	OG0000071	n168																			TCONS_00007785.p1, TCONS_00028465.p1, TCONS_00028467.p1					
N12.HOG0001224	OG0000071	n188																			TCONS_00014651.p1	SACKO_23124, SACKO_28202, SACKO_18907, SACKO_11220, SACKO_27966, SACKO_25967, SACKO_25982, SACKO_24034, SACKO_27232, SACKO_27226				
N12.HOG0001225	OG0000071	n221																			TCONS_00010660.p1, TCONS_00009764.p1	SACKO_03523				
N12.HOG0001226	OG0000071	n226																			TCONS_00022979.p1	SACKO_08311				
N12.HOG0001227	OG0000072	n8																			TCONS_00042083.p1					
N12.HOG0001228	OG0000072	n46																			TCONS_00042087.p1	SACKO_30660				
N12.HOG0001229	OG0000072	n89																			TCONS_00044164.p1	SACKO_25103				
N12.HOG0001230	OG0000072	n98																				SACKO_25111				
N12.HOG0001231	OG0000072	n115																			TCONS_00042450.p1					
N12.HOG0001232	OG0000072	n118																			TCONS_00042451.p1, TCONS_00042469.p1					
N12.HOG0001233	OG0000072	n120																			TCONS_00042452.p1, TCONS_00042470.p1	SACKO_14515				
N12.HOG0001234	OG0000072	n134																			TCONS_00042447.p1					
N12.HOG0001235	OG0000072	n141																			TCONS_00030968.p1, TCONS_00031017.p1	SACKO_24878				
N12.HOG0001236	OG0000072	n148																				SACKO_18184, SACKO_13554				
N12.HOG0001237	OG0000072	n158																			TCONS_00030570.p1	SACKO_31517				
N12.HOG0001238	OG0000072	n172																			TCONS_00030571.p1					
N12.HOG0001239	OG0000072	n198																				SACKO_32752				
N12.HOG0001240	OG0000072	n200																				SACKO_14099				
N12.HOG0001241	OG0000072	n205																			TCONS_00048416.p1, TCONS_00048419.p1	SACKO_32753				
N12.HOG0001242	OG0000072	n207																			TCONS_00049704.p1	SACKO_32755				
N12.HOG0001243	OG0000072	n209																			TCONS_00049531.p1	SACKO_14093				
N12.HOG0001244	OG0000072	n210																			TCONS_00049533.p1, TCONS_00048460.p1	SACKO_31263				
N12.HOG0001245	OG0000072	n214																			TCONS_00048855.p1	SACKO_24540				
N12.HOG0001246	OG0000072	n260																			TCONS_00048417.p1					
N12.HOG0001247	OG0000072	n280																			TCONS_00029918.p1					
N12.HOG0001248	OG0000073	n67																			TCONS_00007294.p1, TCONS_00007296.p1					
N12.HOG0001249	OG0000073	n140																			TCONS_00015617.p1, TCONS_00016254.p1, TCONS_00015176.p1	SACKO_25846				
N12.HOG0001250	OG0000073	n143																			TCONS_00007800.p1, TCONS_00007794.p1	SACKO_25049, SACKO_25052				
N12.HOG0001251	OG0000073	n151																			TCONS_00046008.p1, TCONS_00008622.p1, TCONS_00007291.p1, TCONS_00008624.p1, TCONS_00008625.p1, TCONS_00008623.p1	SACKO_26782				
