HOG	OG	Gene Tree Parent Clade	AENJA_ok	AMPFI_ok	APOSC_ok	APOSJ_ok	ASTMX	BRAFL	BRALA	CAEEL	CAPO3	DANRE	DROME	HELIO_ok	HUMAN	LYTVA_ok	MOUSE	NEMVE	ORYLA	OWEFU	PFLAV	SACKO_ok	SCHMD	STRPU_ok	XENTR	YEAST
N11.HOG0006556	OG0001348	n7						bflo_21574	BRALA16187																	
N11.HOG0006557	OG0001349	n4						bflo_24225	BRALA02678, BRALA14317																	
N11.HOG0006558	OG0001349	n7						bflo_10708	BRALA23364																	
N11.HOG0006559	OG0001349	n8						bflo_09331	BRALA09936																	
N11.HOG0006560	OG0001349	n9						bflo_08005	BRALA14316																	
N11.HOG0006561	OG0001350	n8						bflo_25719	BRALA27720																	
N11.HOG0006562	OG0001351	n3						bflo_21262	BRALA24199																	
N11.HOG0006563	OG0001352	n6						bflo_23166, bflo_23187	BRALA06260																	
N11.HOG0006564	OG0001353	n3						bflo_16481																		
N11.HOG0006565	OG0001353	n20						bflo_05764	BRALA23222, BRALA23221																	
N11.HOG0006566	OG0001353	n57							BRALA33739																	
N11.HOG0006567	OG0001353	n60							BRALA35185																	
N11.HOG0006568	OG0001354	n1						bflo_21871	BRALA17798																	
N11.HOG0006569	OG0001354	n24						bflo_13887	BRALA25624																	
N11.HOG0006570	OG0001355	n0						bflo_10179	BRALA32786																	
N11.HOG0006571	OG0001356	n22							BRALA19061																	
N11.HOG0006572	OG0001356	n54							BRALA17347																	
N11.HOG0006573	OG0001357	n7						bflo_21298	BRALA15175, BRALA15174																	
N11.HOG0006574	OG0001359	n14						bflo_25944	BRALA16599																	
N11.HOG0006575	OG0001360	n5						bflo_08174	BRALA24912																	
N11.HOG0006576	OG0001360	n39						bflo_08197																		
N11.HOG0006577	OG0001361	n4						bflo_03320	BRALA08920																	
N11.HOG0006578	OG0001362	n13						bflo_23593	BRALA06355																	
N11.HOG0006579	OG0001362	n21						bflo_22855	BRALA13959																	
N11.HOG0006580	OG0001362	n22						bflo_10725	BRALA29842																	
N11.HOG0006581	OG0001362	n29							BRALA30595																	
N11.HOG0006582	OG0001363	n19						bflo_16521	BRALA22242																	
N11.HOG0006583	OG0001363	n22						bflo_16519	BRALA22243																	
N11.HOG0006584	OG0001364	n26						bflo_24323	BRALA08614																	
N11.HOG0006585	OG0001365	n0						bflo_14935	BRALA19433																	
N11.HOG0006586	OG0001366	n13						bflo_19736	BRALA16997																	
N11.HOG0006587	OG0001366	n49						bflo_19732																		
N11.HOG0006588	OG0001367	n0						bflo_16121	BRALA15242																	
N11.HOG0006589	OG0001368	n25						bflo_01730	BRALA09700																	
N11.HOG0006590	OG0001368	n26						bflo_01015	BRALA10312																	
N11.HOG0006591	OG0001368	n32						bflo_20314	BRALA10834																	
N11.HOG0006592	OG0001369	n0						bflo_11602	BRALA10956																	
N11.HOG0006593	OG0001370	n4						bflo_05809	BRALA16806																	
N11.HOG0006594	OG0001370	n40						bflo_18847	BRALA14045																	
N11.HOG0006595	OG0001371	n55						bflo_23286	BRALA26374																	
N11.HOG0006596	OG0001371	n57						bflo_22936	BRALA06219																	
N11.HOG0006597	OG0001371	n59						bflo_22937	BRALA06218																	
N11.HOG0006598	OG0001371	n60						bflo_22938	BRALA06220																	
N11.HOG0006599	OG0001372	n10						bflo_25830	BRALA00784																	
N11.HOG0006600	OG0001372	n45						bflo_13574	BRALA19110																	
N11.HOG0006601	OG0001373	n0						bflo_22620	BRALA10384																	
N11.HOG0006602	OG0001374	n0						bflo_07194	BRALA26737																	
N11.HOG0006603	OG0001375	n7						bflo_05780	BRALA16842																	
N11.HOG0006604	OG0001375	n26						bflo_25517	BRALA15116																	
N11.HOG0006605	OG0001376	n0						bflo_06943	BRALA20906																	
N11.HOG0006606	OG0001377	n12						bflo_10365	BRALA25843																	
N11.HOG0006607	OG0001377	n42						bflo_12976	BRALA01464, BRALA01463																	
N11.HOG0006608	OG0001377	n44						bflo_13209, bflo_13069	BRALA18909																	
N11.HOG0006609	OG0001377	n48						bflo_19364	BRALA17460																	
N11.HOG0006610	OG0001377	n49						bflo_09576, bflo_09577	BRALA13854																	
N11.HOG0006611	OG0001378	n0						bflo_08974	BRALA16333																	
N11.HOG0006612	OG0001379	n7							BRALA23817																	
N11.HOG0006613	OG0001379	n24						bflo_05155																		
N11.HOG0006614	OG0001379	n59						bflo_21724																		
N11.HOG0006615	OG0001380	n0						bflo_14218	BRALA19207, BRALA19208																	
N11.HOG0006616	OG0001381	n4						bflo_05646	BRALA09523																	
N11.HOG0006617	OG0001381	n34						bflo_05543																		
N11.HOG0006618	OG0001382	n3						bflo_25739, bflo_10341	BRALA35389, BRALA34041																	
N11.HOG0006619	OG0001382	n28							BRALA23866																	
N11.HOG0006620	OG0001383	n2							BRALA24358																	
N11.HOG0006621	OG0001383	n8						bflo_16647																		
N11.HOG0006622	OG0001384	n7						bflo_21717	BRALA12204																	
N11.HOG0006623	OG0001386	n9						bflo_02159	BRALA07065																	
N11.HOG0006624	OG0001387	n7						bflo_21652	BRALA12192																	
N11.HOG0006625	OG0001388	n45						bflo_12129																		
N11.HOG0006626	OG0001389	n1						bflo_14302	BRALA22941																	
N11.HOG0006627	OG0001390	n5						bflo_04726, bflo_04724	BRALA02262																	
N11.HOG0006628	OG0001394	n10						bflo_15041	BRALA31862																	
N11.HOG0006629	OG0001395	n0						bflo_17427, bflo_09664	BRALA15754																	
N11.HOG0006630	OG0001396	n11						bflo_23574	BRALA17831																	
N11.HOG0006631	OG0001396	n12						bflo_08795	BRALA17811																	
N11.HOG0006632	OG0001396	n13						bflo_00153, bflo_00810	BRALA00147, BRALA00598, BRALA00599																	
N11.HOG0006633	OG0001396	n17						bflo_25762	BRALA23611, BRALA01200																	
N11.HOG0006634	OG0001396	n20							BRALA15879, BRALA05141, BRALA00566																	
N11.HOG0006635	OG0001396	n23						bflo_00278	BRALA00568																	
N11.HOG0006636	OG0001396	n24						bflo_00133	BRALA00567																	
N11.HOG0006637	OG0001396	n43						bflo_25573																		
N11.HOG0006638	OG0001397	n3						bflo_10128	BRALA25855																	
N11.HOG0006639	OG0001397	n38						bflo_09338	BRALA09927																	
N11.HOG0006640	OG0001398	n6						bflo_15202	BRALA10918, BRALA10792																	
N11.HOG0006641	OG0001398	n47						bflo_23447	BRALA27489																	
N11.HOG0006642	OG0001398	n48						bflo_22754	BRALA34891																	
N11.HOG0006643	OG0001399	n7						bflo_21669	BRALA06146																	
N11.HOG0006644	OG0001399	n29						bflo_12579	BRALA22380																	
N11.HOG0006645	OG0001400	n8						bflo_02687	BRALA04732																	
N11.HOG0006646	OG0001401	n5						bflo_27383, bflo_21885	BRALA23825																	
N11.HOG0006647	OG0001401	n46						bflo_16741	BRALA10783																	
N11.HOG0006648	OG0001401	n49						bflo_02833	BRALA04608																	
N11.HOG0006649	OG0001401	n50						bflo_06418	BRALA01709																	
N11.HOG0006650	OG0001401	n54						bflo_00707	BRALA01710, BRALA23784																	
N11.HOG0006651	OG0001401	n56						bflo_03742, bflo_03741, bflo_07794	BRALA04269																	
N11.HOG0006652	OG0001401	n59						bflo_00181	BRALA10752																	
N11.HOG0006653	OG0001402	n0						bflo_19487	BRALA26708																	
N11.HOG0006654	OG0001403	n29						bflo_20986	BRALA14932																	
N11.HOG0006655	OG0001403	n31						bflo_01674	BRALA09650																	
N11.HOG0006656	OG0001403	n32						bflo_09800	BRALA23378, BRALA25402																	
N11.HOG0006657	OG0001404	n33						bflo_23159	BRALA06453																	
N11.HOG0006658	OG0001404	n35						bflo_24535	BRALA05435																	
N11.HOG0006659	OG0001405	n1						bflo_13790	BRALA22383																	
N11.HOG0006660	OG0001405	n38						bflo_23990	BRALA05583																	
N11.HOG0006661	OG0001406	n4						bflo_21284	BRALA14289																	
N11.HOG0006662	OG0001407	n9						bflo_10913	BRALA15306																	
N11.HOG0006663	OG0001407	n14						bflo_16959, bflo_16123, bflo_16958, bflo_16132, bflo_16960, bflo_16961	BRALA02740																	
N11.HOG0006664	OG0001407	n56						bflo_26517	BRALA00403																	
N11.HOG0006665	OG0001408	n60						bflo_17072	BRALA20622																	
N11.HOG0006666	OG0001409	n5							BRALA33418																	
N11.HOG0006667	OG0001409	n19						bflo_11307	BRALA30797																	
N11.HOG0006668	OG0001410	n5						bflo_14262	BRALA31201																	
N11.HOG0006669	OG0001410	n39						bflo_13741	BRALA20220																	
N11.HOG0006670	OG0001411	n0						bflo_14652	BRALA11764																	
N11.HOG0006671	OG0001412	n8						bflo_09295	BRALA11457																	
N11.HOG0006672	OG0001412	n55						bflo_00729	BRALA00239																	
N11.HOG0006673	OG0001413	n3						bflo_20564	BRALA29483																	
N11.HOG0006674	OG0001413	n41						bflo_06589	BRALA13507																	
N11.HOG0006675	OG0001414	n11						bflo_22712, bflo_10760	BRALA32132																	
N11.HOG0006676	OG0001414	n36						bflo_10406	BRALA13859																	
N11.HOG0006677	OG0001415	n2						bflo_14008, bflo_20533	BRALA28922																	
N11.HOG0006678	OG0001416	n5						bflo_24922	BRALA05590																	
N11.HOG0006679	OG0001417	n2						bflo_12897	BRALA12517																	
N11.HOG0006680	OG0001417	n15						bflo_02373	BRALA04649																	
N11.HOG0006681	OG0001418	n0						bflo_26213	BRALA01078																	
N11.HOG0006682	OG0001419	n2						bflo_18205	BRALA10891																	
N11.HOG0006683	OG0001419	n58						bflo_13490	BRALA30622																	
N11.HOG0006684	OG0001420	n0						bflo_11291	BRALA30793																	
N11.HOG0006685	OG0001421	n15						bflo_21002	BRALA21204																	
N11.HOG0006686	OG0001422	n5						bflo_00253	BRALA00576																	
N11.HOG0006687	OG0001423	n0						bflo_16047	BRALA27549																	
N11.HOG0006688	OG0001424	n4						bflo_06976	BRALA07796																	
N11.HOG0006689	OG0001424	n31						bflo_05512																		
N11.HOG0006690	OG0001424	n55						bflo_06259, bflo_05513, bflo_05510, bflo_05506																		
N11.HOG0006691	OG0001425	n59						bflo_06116	BRALA01395																	
N11.HOG0006692	OG0001425	n60						bflo_05585	BRALA23464																	
N11.HOG0006693	OG0001426	n47						bflo_24890	BRALA05645																	
N11.HOG0006694	OG0001427	n17						bflo_04082	BRALA18499																	
N11.HOG0006695	OG0001427	n18						bflo_04073	BRALA18498																	
N11.HOG0006696	OG0001428	n0						bflo_24663	BRALA05407																	
N11.HOG0006697	OG0001429	n60						bflo_17955	BRALA31269																	
N11.HOG0006698	OG0001430	n9						bflo_10599	BRALA24398																	
N11.HOG0006699	OG0001430	n58							BRALA33875																	
N11.HOG0006700	OG0001430	n60							BRALA33874																	
N11.HOG0006701	OG0001431	n0						bflo_26459	BRALA18565																	
N11.HOG0006702	OG0001432	n3							BRALA34894																	
N11.HOG0006703	OG0001432	n11						bflo_22992	BRALA35861																	
N11.HOG0006704	OG0001433	n0						bflo_06374	BRALA16638																	
N11.HOG0006705	OG0001434	n25							BRALA19313																	
N11.HOG0006706	OG0001435	n1						bflo_18813	BRALA14463																	
N11.HOG0006707	OG0001435	n37						bflo_22609	BRALA12155																	
N11.HOG0006708	OG0001435	n38						bflo_12397	BRALA20436																	
N11.HOG0006709	OG0001435	n53						bflo_23053	BRALA11184, BRALA11185																	
N11.HOG0006710	OG0001435	n55						bflo_23051	BRALA11186																	
N11.HOG0006711	OG0001435	n58						bflo_19135, bflo_18506	BRALA22252																	
N11.HOG0006712	OG0001435	n60						bflo_00662	BRALA22250																	
N11.HOG0006713	OG0001436	n30						bflo_02923	BRALA04579																	
N11.HOG0006714	OG0001437	n10						bflo_11365	BRALA17173																	
N11.HOG0006715	OG0001437	n11						bflo_13730, bflo_13248	BRALA21217																	
N11.HOG0006716	OG0001438	n5						bflo_24637	BRALA08586																	
N11.HOG0006717	OG0001439	n2						bflo_09385	BRALA18888																	
N11.HOG0006718	OG0001439	n26						bflo_23356	BRALA11220																	
N11.HOG0006719	OG0001440	n10						bflo_02819	BRALA04659																	
N11.HOG0006720	OG0001440	n52						bflo_14002	BRALA20555																	
N11.HOG0006721	OG0001441	n0						bflo_05732	BRALA01822																	
N11.HOG0006722	OG0001442	n16							BRALA19667																	
N11.HOG0006723	OG0001442	n50						bflo_17388	BRALA19668																	
N11.HOG0006724	OG0001443	n0						bflo_02916																		
N11.HOG0006725	OG0001444	n21						bflo_01969	BRALA25397																	
N11.HOG0006726	OG0001444	n22						bflo_03209	BRALA24067																	
N11.HOG0006727	OG0001445	n0						bflo_08938	BRALA11531																	
N11.HOG0006728	OG0001446	n10							BRALA27673																	
N11.HOG0006729	OG0001446	n15						bflo_16884	BRALA02825																	
N11.HOG0006730	OG0001446	n17						bflo_20296	BRALA27675, BRALA27676, BRALA24252																	
N11.HOG0006731	OG0001446	n48						bflo_20858	BRALA27674																	
N11.HOG0006732	OG0001447	n2						bflo_24721	BRALA13329																	
N11.HOG0006733	OG0001447	n47						bflo_02252	BRALA06941, BRALA06898																	
N11.HOG0006734	OG0001448	n3						bflo_20958	BRALA01424																	
N11.HOG0006735	OG0001448	n33						bflo_20723	BRALA30055, BRALA30057, BRALA30058, BRALA30056, BRALA30059																	
N11.HOG0006736	OG0001448	n50						bflo_00530																		
N11.HOG0006737	OG0001449	n1						bflo_06102	BRALA16673																	
N11.HOG0006738	OG0001449	n41						bflo_02343	BRALA07054																	
N11.HOG0006739	OG0001450	n2							BRALA05939, BRALA18042																	
N11.HOG0006740	OG0001450	n21							BRALA12595, BRALA20161																	
N11.HOG0006741	OG0001450	n40							BRALA21555																	
N11.HOG0006742	OG0001450	n49							BRALA20362																	
N11.HOG0006743	OG0001450	n58							BRALA33514																	
N11.HOG0006744	OG0001451	n7						bflo_06520	BRALA01804																	
N11.HOG0006745	OG0001451	n31						bflo_04723	BRALA02256																	
N11.HOG0006746	OG0001452	n7						bflo_05982	BRALA16822																	
N11.HOG0006747	OG0001453	n38						bflo_07649	BRALA04379																	
N11.HOG0006748	OG0001454	n47						bflo_14303	BRALA22945																	
N11.HOG0006749	OG0001455	n2						bflo_25643	BRALA05122																	
N11.HOG0006750	OG0001456	n6						bflo_05447																		
N11.HOG0006751	OG0001456	n22							BRALA15559																	
N11.HOG0006752	OG0001456	n25						bflo_02658, bflo_03856	BRALA15558																	
N11.HOG0006753	OG0001457	n11						bflo_06362	BRALA16646																	
N11.HOG0006754	OG0001457	n50							BRALA16644																	
N11.HOG0006755	OG0001458	n6						bflo_15346	BRALA22462																	
N11.HOG0006756	OG0001458	n7						bflo_14891	BRALA22464																	
N11.HOG0006757	OG0001459	n7						bflo_09086	BRALA19924																	
N11.HOG0006758	OG0001460	n8						bflo_22004	BRALA14211																	
N11.HOG0006759	OG0001460	n14						bflo_21995	BRALA14210																	
N11.HOG0006760	OG0001460	n32						bflo_06898	BRALA23956																	
N11.HOG0006761	OG0001461	n23						bflo_10892, bflo_11178, bflo_19369, bflo_21910	BRALA06116																	
N11.HOG0006762	OG0001461	n50							BRALA30847																	
N11.HOG0006763	OG0001462	n35						bflo_14890	BRALA13313																	
N11.HOG0006764	OG0001462	n58						bflo_20537	BRALA13310																	
N11.HOG0006765	OG0001463	n5						bflo_15529	BRALA20798, BRALA11798																	
N11.HOG0006766	OG0001463	n12						bflo_08852	BRALA05503, BRALA20800, BRALA07681																	
N11.HOG0006767	OG0001463	n15						bflo_24681	BRALA19623																	
N11.HOG0006768	OG0001463	n16						bflo_24477, bflo_24476	BRALA19618																	
N11.HOG0006769	OG0001464	n0						bflo_02860	BRALA06889																	
N11.HOG0006770	OG0001465	n14						bflo_24992	BRALA08552																	
N11.HOG0006771	OG0001465	n42							BRALA08555, BRALA14422																	
N11.HOG0006772	OG0001466	n4						bflo_04036	BRALA02000																	
N11.HOG0006773	OG0001466	n28						bflo_07291	BRALA06618																	
N11.HOG0006774	OG0001467	n6						bflo_06650	BRALA17547																	
N11.HOG0006775	OG0001467	n7						bflo_15911	BRALA18447																	
N11.HOG0006776	OG0001467	n58						bflo_22950	BRALA11204																	
N11.HOG0006777	OG0001467	n59						bflo_11088	BRALA15279																	
N11.HOG0006778	OG0001468	n3						bflo_02942	BRALA04572																	
N11.HOG0006779	OG0001469	n1						bflo_09303	BRALA25074																	
N11.HOG0006780	OG0001469	n37						bflo_14078	BRALA11811																	
N11.HOG0006781	OG0001470	n26						bflo_21111	BRALA29321																	
N11.HOG0006782	OG0001470	n53							BRALA35553																	
N11.HOG0006783	OG0001470	n58						bflo_07140																		
N11.HOG0006784	OG0001471	n14						bflo_23589	BRALA18619																	
N11.HOG0006785	OG0001471	n15						bflo_18196	BRALA02210, BRALA16032																	
N11.HOG0006786	OG0001471	n20						bflo_16483, bflo_16730																		
N11.HOG0006787	OG0001471	n24						bflo_21230	BRALA06129																	
N11.HOG0006788	OG0001471	n34						bflo_19163, bflo_03446, bflo_01756, bflo_24216	BRALA24443																	
N11.HOG0006789	OG0001472	n2						bflo_19444	BRALA14063																	
N11.HOG0006790	OG0001472	n30						bflo_09223	BRALA22363																	
N11.HOG0006791	OG0001473	n5						bflo_13907	BRALA03292																	
N11.HOG0006792	OG0001473	n6						bflo_23419, bflo_23420	BRALA33985																	
N11.HOG0006793	OG0001474	n21						bflo_19387	BRALA09018																	
N11.HOG0006794	OG0001474	n31						bflo_23794	BRALA10385																	
N11.HOG0006795	OG0001475	n0						bflo_24732, bflo_24910	BRALA05604																	
N11.HOG0006796	OG0001476	n0						bflo_17228	BRALA24804																	
N11.HOG0006797	OG0001477	n0						bflo_23776	BRALA11225																	
N11.HOG0006798	OG0001478	n3						bflo_13944	BRALA15252																	
N11.HOG0006799	OG0001478	n39						bflo_23859	BRALA21973																	
N11.HOG0006800	OG0001480	n0						bflo_02349	BRALA11374																	
N11.HOG0006801	OG0001481	n5						bflo_07408																		
N11.HOG0006802	OG0001482	n15						bflo_20862	BRALA29699																	
N11.HOG0006803	OG0001483	n2						bflo_09972, bflo_09992	BRALA11420																	
N11.HOG0006804	OG0001483	n15						bflo_22427	BRALA11722																	
N11.HOG0006805	OG0001484	n0						bflo_12487	BRALA22671																	
N11.HOG0006806	OG0001485	n1							BRALA09598																	
N11.HOG0006807	OG0001485	n8						bflo_03776																		
N11.HOG0006808	OG0001486	n0						bflo_03322	BRALA08931																	
N11.HOG0006809	OG0001487	n56						bflo_12930	BRALA20247																	
N11.HOG0006810	OG0001488	n21						bflo_19631																		
N11.HOG0006811	OG0001488	n30						bflo_19630																		
N11.HOG0006812	OG0001488	n36						bflo_19633																		
N11.HOG0006813	OG0001488	n41						bflo_19632	BRALA24189																	
N11.HOG0006814	OG0001489	n58						bflo_26167	BRALA05316																	
N11.HOG0006815	OG0001490	n0						bflo_06679	BRALA26116																	
N11.HOG0006816	OG0001491	n6						bflo_23728	BRALA10451																	
N11.HOG0006817	OG0001492	n0						bflo_20319	BRALA14954																	
N11.HOG0006818	OG0001493	n2						bflo_07693	BRALA03740																	
N11.HOG0006819	OG0001493	n36						bflo_07049	BRALA03715																	
N11.HOG0006820	OG0001493	n54							BRALA03741																	
N11.HOG0006821	OG0001494	n6						bflo_03986	BRALA22060, BRALA31249, BRALA15618																	
N11.HOG0006822	OG0001494	n9						bflo_01227	BRALA22058																	
N11.HOG0006823	OG0001494	n20						bflo_26852, bflo_13629	BRALA34869, BRALA22997																	
N11.HOG0006824	OG0001494	n23						bflo_16496, bflo_15680, bflo_05470, bflo_05464	BRALA04759																	
N11.HOG0006825	OG0001494	n28						bflo_09806	BRALA26422																	
N11.HOG0006826	OG0001494	n29						bflo_25486	BRALA23799																	
N11.HOG0006827	OG0001494	n30							BRALA07878, BRALA07876																	
N11.HOG0006828	OG0001494	n38						bflo_26882	BRALA26992																	
N11.HOG0006829	OG0001494	n39						bflo_07004	BRALA26989																	
N11.HOG0006830	OG0001494	n45						bflo_24885																		
N11.HOG0006831	OG0001494	n47						bflo_15310, bflo_24075, bflo_14699																		
N11.HOG0006832	OG0001495	n0						bflo_12191	BRALA09380																	
N11.HOG0006833	OG0001496	n27						bflo_22121	BRALA11939																	
N11.HOG0006834	OG0001496	n31						bflo_08665	BRALA33660																	
N11.HOG0006835	OG0001496	n32						bflo_18354	BRALA11958																	
N11.HOG0006836	OG0001496	n56						bflo_24592	BRALA05423																	
N11.HOG0006837	OG0001498	n20						bflo_10159	BRALA33873																	
N11.HOG0006838	OG0001498	n21						bflo_15380, bflo_09760	BRALA16329																	
N11.HOG0006839	OG0001498	n26						bflo_09676, bflo_09677	BRALA29986																	
N11.HOG0006840	OG0001498	n52						bflo_10073	BRALA21457																	
N11.HOG0006841	OG0001498	n53						bflo_15371, bflo_15384, bflo_15394	BRALA18678, BRALA18682																	
N11.HOG0006842	OG0001498	n57							BRALA23100																	
N11.HOG0006843	OG0001499	n0						bflo_15457																		
N11.HOG0006844	OG0001500	n0						bflo_21478	BRALA11705																	
N11.HOG0006845	OG0001501	n12						bflo_17919																		
N11.HOG0006846	OG0001501	n20						bflo_09946	BRALA26158																	
N11.HOG0006847	OG0001502	n4							BRALA06309																	
N11.HOG0006848	OG0001502	n15						bflo_23826	BRALA06307, BRALA06308																	
N11.HOG0006849	OG0001503	n1						bflo_06788	BRALA13476																	
N11.HOG0006850	OG0001503	n27						bflo_23876	BRALA11114																	
N11.HOG0006851	OG0001504	n6						bflo_12663, bflo_20928	BRALA03543, BRALA27268, BRALA26326, BRALA17671																	
N11.HOG0006852	OG0001504	n13						bflo_13456	BRALA28116, BRALA35187																	
N11.HOG0006853	OG0001505	n6						bflo_09444, bflo_09445, bflo_09632, bflo_14121	BRALA04433, BRALA27762, BRALA26671, BRALA17368																	
N11.HOG0006854	OG0001505	n25						bflo_24098																		
N11.HOG0006855	OG0001506	n9						bflo_24347	BRALA05725																	
N11.HOG0006856	OG0001506	n54						bflo_24797																		
N11.HOG0006857	OG0001507	n9							BRALA31056																	
N11.HOG0006858	OG0001507	n14						bflo_09479	BRALA34079																	
N11.HOG0006859	OG0001508	n3						bflo_10335	BRALA28941																	
N11.HOG0006860	OG0001509	n2						bflo_20228	BRALA24616																	
N11.HOG0006861	OG0001509	n24							BRALA35815																	
N11.HOG0006862	OG0001509	n27						bflo_21309	BRALA12089																	
N11.HOG0006863	OG0001510	n31							BRALA34652																	
N11.HOG0006864	OG0001510	n56						bflo_04502																		
N11.HOG0006865	OG0001511	n0						bflo_21400	BRALA33918, BRALA33917, BRALA35622																	
N11.HOG0006866	OG0001512	n37						bflo_08360	BRALA04162																	
N11.HOG0006867	OG0001513	n46						bflo_00374	BRALA10671																	
N11.HOG0006868	OG0001514	n23							BRALA29845																	
N11.HOG0006869	OG0001515	n48							BRALA14332																	
N11.HOG0006870	OG0001516	n7						bflo_25717	BRALA05014																	
N11.HOG0006871	OG0001517	n32						bflo_11766	BRALA15345																	
N11.HOG0006872	OG0001517	n33						bflo_25356	BRALA01055, BRALA01054																	
N11.HOG0006873	OG0001518	n3						bflo_11551, bflo_05396	BRALA12776																	
N11.HOG0006874	OG0001519	n4						bflo_05680	BRALA01688																	
N11.HOG0006875	OG0001519	n15						bflo_06207	BRALA13551																	
N11.HOG0006876	OG0001520	n4						bflo_01540	BRALA14767																	
N11.HOG0006877	OG0001521	n9						bflo_03323, bflo_03140	BRALA08916																	
N11.HOG0006878	OG0001521	n11						bflo_08951, bflo_09609	BRALA27260																	
N11.HOG0006879	OG0001521	n53						bflo_03540	BRALA22864																	
N11.HOG0006880	OG0001521	n54						bflo_19567	BRALA07614, BRALA09139, BRALA09147																	
N11.HOG0006881	OG0001522	n17						bflo_07703	BRALA29451																	
N11.HOG0006882	OG0001522	n31						bflo_06545	BRALA01706																	
N11.HOG0006883	OG0001522	n32						bflo_06794	BRALA15136																	
N11.HOG0006884	OG0001523	n0						bflo_09139	BRALA25534																	
N11.HOG0006885	OG0001524	n7						bflo_09720	BRALA33381																	
N11.HOG0006886	OG0001524	n28						bflo_13114	BRALA27325																	
N11.HOG0006887	OG0001525	n30						bflo_20724	BRALA14939																	
N11.HOG0006888	OG0001526	n0						bflo_16661	BRALA10086																	
N11.HOG0006889	OG0001527	n8						bflo_21123	BRALA23937																	
N11.HOG0006890	OG0001527	n37						bflo_12778	BRALA19992																	
N11.HOG0006891	OG0001528	n15						bflo_24455	BRALA26789																	
N11.HOG0006892	OG0001529	n2						bflo_18691	BRALA15428																	
N11.HOG0006893	OG0001530	n19							BRALA35388																	
N11.HOG0006894	OG0001530	n35						bflo_08670	BRALA35160																	
N11.HOG0006895	OG0001530	n36							BRALA34336																	
N11.HOG0006896	OG0001530	n38							BRALA32247																	
N11.HOG0006897	OG0001530	n40							BRALA34683																	
N11.HOG0006898	OG0001530	n43							BRALA32248																	
N11.HOG0006899	OG0001530	n44							BRALA35113																	
N11.HOG0006900	OG0001530	n48							BRALA33210																	
N11.HOG0006901	OG0001531	n2							BRALA21412																	
N11.HOG0006902	OG0001531	n51						bflo_10610	BRALA21411																	
N11.HOG0006903	OG0001532	n11						bflo_24051	BRALA15767																	
N11.HOG0006904	OG0001533	n43						bflo_02142	BRALA11358																	
N11.HOG0006905	OG0001533	n44						bflo_02367	BRALA21080, BRALA17503																	
N11.HOG0006906	OG0001533	n46						bflo_07087	BRALA03658																	
N11.HOG0006907	OG0001534	n0						bflo_22738	BRALA06233																	
N11.HOG0006908	OG0001536	n44						bflo_22446	BRALA06104, BRALA20689																	
N11.HOG0006909	OG0001536	n46						bflo_16100	BRALA13363																	
N11.HOG0006910	OG0001537	n25						bflo_23337	BRALA25061																	
N11.HOG0006911	OG0001537	n26						bflo_10427, bflo_09547, bflo_10294	BRALA25063																	
N11.HOG0006912	OG0001537	n29						bflo_00406	BRALA10683																	
N11.HOG0006913	OG0001537	n30						bflo_00656	BRALA22249, BRALA34992, BRALA28164																	
N11.HOG0006914	OG0001537	n35						bflo_15216	BRALA09302, BRALA09952																	
N11.HOG0006915	OG0001537	n37						bflo_10257, bflo_08812	BRALA11873																	
N11.HOG0006916	OG0001538	n7						bflo_01463	BRALA30154, BRALA10212, BRALA19183																	
N11.HOG0006917	OG0001538	n50						bflo_13735, bflo_01432	BRALA04991, BRALA10213																	
N11.HOG0006918	OG0001538	n53						bflo_00761, bflo_01431	BRALA10214																	
N11.HOG0006919	OG0001538	n55							BRALA19182, BRALA29463																	
N11.HOG0006920	OG0001545	n3						bflo_06766	BRALA01668																	
N11.HOG0006921	OG0001546	n5							BRALA35934																	
N11.HOG0006922	OG0001546	n19							BRALA34422																	
N11.HOG0006923	OG0001546	n31							BRALA33843																	
N11.HOG0006924	OG0001546	n34							BRALA32104																	
N11.HOG0006925	OG0001546	n35							BRALA35704																	
N11.HOG0006926	OG0001546	n50							BRALA33834																	
N11.HOG0006927	OG0001546	n54							BRALA35535																	
N11.HOG0006928	OG0001547	n6							BRALA18162																	
N11.HOG0006929	OG0001547	n17							BRALA24603, BRALA26821, BRALA32674																	
N11.HOG0006930	OG0001547	n25							BRALA03435, BRALA32850, BRALA09614, BRALA07027																	
N11.HOG0006931	OG0001547	n29							BRALA06673																	
N11.HOG0006932	OG0001547	n54						bflo_20613	BRALA05881, BRALA06591, BRALA31548																	
N11.HOG0006933	OG0001548	n20							BRALA26562																	
N11.HOG0006934	OG0001548	n45							BRALA09824, BRALA30894																	
N11.HOG0006935	OG0001548	n47						bflo_05101	BRALA21456																	
N11.HOG0006936	OG0001548	n48						bflo_27342	BRALA32841																	
N11.HOG0006937	OG0001548	n54							BRALA32060																	
N11.HOG0006938	OG0001548	n55							BRALA22843																	
N11.HOG0006939	OG0001549	n0						bflo_01443	BRALA09715																	
N11.HOG0006940	OG0001550	n3						bflo_00591	BRALA18559																	
N11.HOG0006941	OG0001550	n43						bflo_20670	BRALA22178																	
N11.HOG0006942	OG0001550	n44						bflo_20647	BRALA33216																	
N11.HOG0006943	OG0001550	n45						bflo_25532	BRALA00672, BRALA22087																	
