HOG	OG	Gene Tree Parent Clade	AENJA_ok	AMPFI_ok	APOSC_ok	APOSJ_ok	ASTMX	BRAFL	BRALA	CAEEL	CAPO3	DANRE	DROME	HELIO_ok	HUMAN	LYTVA_ok	MOUSE	NEMVE	ORYLA	OWEFU	PFLAV	SACKO_ok	SCHMD	STRPU_ok	XENTR	YEAST
N21.HOG0002707	OG0000271	n39												HELIO_09338												
N21.HOG0002708	OG0000271	n45												HELIO_09337, HELIO_12202		LYTVA_06909								STRPU_13269, STRPU_19512, STRPU_13270		
N21.HOG0002709	OG0000271	n59												HELIO_10271		LYTVA_01054								STRPU_13735		
N21.HOG0002710	OG0000271	n66												HELIO_11250		LYTVA_19544								STRPU_13553		
N21.HOG0002711	OG0000272	n47												HELIO_03137		LYTVA_13851								STRPU_14820		
N21.HOG0002712	OG0000272	n54																						STRPU_17961		
N21.HOG0002713	OG0000272	n137												HELIO_06926		LYTVA_01003								STRPU_24826		
N21.HOG0002714	OG0000272	n145														LYTVA_27469, LYTVA_20744										
N21.HOG0002715	OG0000273	n3												HELIO_05150										STRPU_18566		
N21.HOG0002716	OG0000273	n32												HELIO_03083										STRPU_08558		
N21.HOG0002717	OG0000273	n85														LYTVA_14211										
N21.HOG0002718	OG0000273	n91												HELIO_01650										STRPU_15406		
N21.HOG0002719	OG0000273	n116												HELIO_02819										STRPU_24051, STRPU_02609, STRPU_24050, STRPU_02610		
N21.HOG0002720	OG0000274	n80												HELIO_06815												
N21.HOG0002721	OG0000274	n101														LYTVA_22032								STRPU_06824		
N21.HOG0002722	OG0000274	n102														LYTVA_22989, LYTVA_09806								STRPU_06548, STRPU_06547		
N21.HOG0002723	OG0000274	n105														LYTVA_20746								STRPU_06530, STRPU_06569		
N21.HOG0002724	OG0000274	n107												HELIO_04008		LYTVA_00583, LYTVA_00582								STRPU_03139		
N21.HOG0002725	OG0000274	n112														LYTVA_07683								STRPU_06064		
N21.HOG0002726	OG0000274	n125														LYTVA_13897								STRPU_02777		
N21.HOG0002727	OG0000274	n126														LYTVA_08405								STRPU_06059		
N21.HOG0002728	OG0000275	n5												HELIO_10629, HELIO_10630		LYTVA_17171								STRPU_04166		
N21.HOG0002729	OG0000275	n10														LYTVA_10999								STRPU_21415		
N21.HOG0002730	OG0000275	n44												HELIO_11881		LYTVA_02566								STRPU_25903		
N21.HOG0002731	OG0000275	n54														LYTVA_22342								STRPU_23462		
N21.HOG0002732	OG0000275	n74												HELIO_08804		LYTVA_25132								STRPU_04542, STRPU_04524		
N21.HOG0002733	OG0000276	n5														LYTVA_09052, LYTVA_23763								STRPU_17784		
N21.HOG0002734	OG0000276	n23												HELIO_10129		LYTVA_23502								STRPU_01913, STRPU_22757		
N21.HOG0002735	OG0000276	n50												HELIO_08171		LYTVA_19696								STRPU_24105		
N21.HOG0002736	OG0000276	n54														LYTVA_29006								STRPU_24107		
N21.HOG0002737	OG0000276	n55														LYTVA_19695								STRPU_24106, STRPU_24108		
N21.HOG0002738	OG0000276	n78														LYTVA_29277										
N21.HOG0002739	OG0000276	n134												HELIO_12000		LYTVA_20409, LYTVA_17536								STRPU_04892		
N21.HOG0002740	OG0000277	n1												HELIO_01369		LYTVA_08395								STRPU_02244, STRPU_15555		
N21.HOG0002741	OG0000277	n58												HELIO_01920										STRPU_04283		
N21.HOG0002742	OG0000278	n17																						STRPU_27259, STRPU_27277		
N21.HOG0002743	OG0000278	n30														LYTVA_26707										
N21.HOG0002744	OG0000278	n62																						STRPU_03004		
N21.HOG0002745	OG0000278	n87														LYTVA_29542								STRPU_20692		
N21.HOG0002746	OG0000278	n117														LYTVA_08653										
N21.HOG0002747	OG0000278	n121																						STRPU_26265		
N21.HOG0002748	OG0000278	n136														LYTVA_18701										
N21.HOG0002749	OG0000279	n32														LYTVA_03346, LYTVA_06494, LYTVA_18569, LYTVA_04011										
N21.HOG0002750	OG0000279	n49																						STRPU_06592		
N21.HOG0002751	OG0000279	n51														LYTVA_19178								STRPU_06551		
N21.HOG0002752	OG0000279	n53														LYTVA_07959, LYTVA_08237, LYTVA_22470, LYTVA_22982, LYTVA_28025, LYTVA_17484, LYTVA_19012, LYTVA_05787, LYTVA_01872, LYTVA_23664, LYTVA_20153, LYTVA_12039, LYTVA_23657, LYTVA_02508										
N21.HOG0002753	OG0000279	n83														LYTVA_26578, LYTVA_23875, LYTVA_15700										
N21.HOG0002754	OG0000279	n87														LYTVA_07128, LYTVA_20965, LYTVA_13986, LYTVA_28634								STRPU_16803		
N21.HOG0002755	OG0000279	n98												HELIO_07460		LYTVA_24960								STRPU_25524		
N21.HOG0002756	OG0000279	n100														LYTVA_23648								STRPU_23153		
N21.HOG0002757	OG0000279	n101														LYTVA_11448								STRPU_01651		
N21.HOG0002758	OG0000279	n122														LYTVA_00858										
N21.HOG0002759	OG0000280	n48												HELIO_10700		LYTVA_08123								STRPU_26995		
N21.HOG0002760	OG0000280	n70														LYTVA_10371										
N21.HOG0002761	OG0000280	n83														LYTVA_27464								STRPU_17329, STRPU_17322		
N21.HOG0002762	OG0000280	n93												HELIO_02582		LYTVA_28845								STRPU_01760, STRPU_18069		
N21.HOG0002763	OG0000280	n114														LYTVA_21724								STRPU_20400		
N21.HOG0002764	OG0000280	n130														LYTVA_06803								STRPU_26641		
N21.HOG0002765	OG0000281	n1												HELIO_07402		LYTVA_17979								STRPU_25743, STRPU_25744		
N21.HOG0002766	OG0000281	n96												HELIO_08563		LYTVA_26426								STRPU_04322, STRPU_04292		
N21.HOG0002767	OG0000282	n14												HELIO_10802		LYTVA_01761								STRPU_01499, STRPU_13749		
N21.HOG0002768	OG0000282	n59												HELIO_02090		LYTVA_10300								STRPU_09980, STRPU_09957		
N21.HOG0002769	OG0000282	n84												HELIO_06080										STRPU_09543		
N21.HOG0002770	OG0000282	n103														LYTVA_07993								STRPU_09417		
N21.HOG0002771	OG0000284	n16												HELIO_09271		LYTVA_15352								STRPU_20352		
N21.HOG0002772	OG0000284	n32												HELIO_08507		LYTVA_18853								STRPU_21046, STRPU_21045		
N21.HOG0002773	OG0000284	n44												HELIO_03356		LYTVA_15353, LYTVA_05389								STRPU_20354		
N21.HOG0002774	OG0000284	n106														LYTVA_20653								STRPU_07330		
N21.HOG0002775	OG0000284	n112												HELIO_04011										STRPU_18787		
N21.HOG0002776	OG0000285	n75												HELIO_08936		LYTVA_02472, LYTVA_02471, LYTVA_16191								STRPU_05159		
N21.HOG0002777	OG0000285	n112												HELIO_07805		LYTVA_10934								STRPU_05080, STRPU_05158		
N21.HOG0002778	OG0000285	n118														LYTVA_01900								STRPU_04963		
N21.HOG0002779	OG0000285	n129												HELIO_08935		LYTVA_00819								STRPU_05775		
N21.HOG0002780	OG0000285	n137												HELIO_08587		LYTVA_10933								STRPU_05157, STRPU_05079		
N21.HOG0002781	OG0000286	n53																						STRPU_00107		
N21.HOG0002782	OG0000287	n2														LYTVA_22947										
N21.HOG0002783	OG0000287	n89														LYTVA_26280								STRPU_06869		
N21.HOG0002784	OG0000287	n92														LYTVA_02363								STRPU_24134		
N21.HOG0002785	OG0000287	n94														LYTVA_02361, LYTVA_22051								STRPU_24135		
N21.HOG0002786	OG0000287	n96														LYTVA_11492, LYTVA_02364								STRPU_24133		
N21.HOG0002787	OG0000287	n98												HELIO_06539		LYTVA_22944								STRPU_19617, STRPU_19699		
N21.HOG0002788	OG0000287	n120														LYTVA_23266								STRPU_20022		
N21.HOG0002789	OG0000288	n6												HELIO_01393										STRPU_24377		
N21.HOG0002790	OG0000289	n25												HELIO_07121										STRPU_18786		
N21.HOG0002791	OG0000289	n85																						STRPU_18677		
N21.HOG0002792	OG0000289	n100												HELIO_04864		LYTVA_08529								STRPU_12560		
N21.HOG0002793	OG0000289	n117												HELIO_08142		LYTVA_08530								STRPU_12562		
N21.HOG0002794	OG0000290	n23												HELIO_04625		LYTVA_23921								STRPU_14180		
N21.HOG0002795	OG0000290	n27														LYTVA_12766, LYTVA_26535, LYTVA_12765								STRPU_15760, STRPU_25088		
N21.HOG0002796	OG0000290	n42												HELIO_10703		LYTVA_27100								STRPU_25679		
N21.HOG0002797	OG0000290	n44														LYTVA_16696, LYTVA_00166, LYTVA_22957, LYTVA_23066								STRPU_25678		
N21.HOG0002798	OG0000290	n82												HELIO_00049		LYTVA_06632								STRPU_19878, STRPU_19853		
N21.HOG0002799	OG0000290	n85														LYTVA_11129								STRPU_09819		
N21.HOG0002800	OG0000290	n86												HELIO_02831, HELIO_07100		LYTVA_02820								STRPU_15764, STRPU_09816, STRPU_09820		
N21.HOG0002801	OG0000291	n7												HELIO_06558												
N21.HOG0002802	OG0000291	n21												HELIO_04151												
N21.HOG0002803	OG0000291	n37												HELIO_10638		LYTVA_10623										
N21.HOG0002804	OG0000291	n52														LYTVA_25268										
N21.HOG0002805	OG0000291	n66												HELIO_05041		LYTVA_12177								STRPU_10223		
N21.HOG0002806	OG0000291	n84												HELIO_05778												
N21.HOG0002807	OG0000291	n124												HELIO_07291, HELIO_06521										STRPU_03725		
N21.HOG0002808	OG0000291	n140														LYTVA_19547										
N21.HOG0002809	OG0000292	n5														LYTVA_13076										
N21.HOG0002810	OG0000292	n7														LYTVA_24432								STRPU_03812, STRPU_03811		
N21.HOG0002811	OG0000292	n19												HELIO_00017		LYTVA_11876, LYTVA_22084								STRPU_19614		
N21.HOG0002812	OG0000292	n23														LYTVA_14221										
N21.HOG0002813	OG0000292	n29														LYTVA_21597, LYTVA_28712, LYTVA_27946										
N21.HOG0002814	OG0000292	n34														LYTVA_12446										
N21.HOG0002815	OG0000292	n62														LYTVA_05187, LYTVA_14459, LYTVA_15980, LYTVA_27661, LYTVA_06271										
N21.HOG0002816	OG0000292	n73														LYTVA_06767, LYTVA_03654										
N21.HOG0002817	OG0000292	n75														LYTVA_10095, LYTVA_12394										
N21.HOG0002818	OG0000292	n77														LYTVA_26705								STRPU_07051		
N21.HOG0002819	OG0000292	n84														LYTVA_18131								STRPU_24772		
N21.HOG0002820	OG0000292	n88														LYTVA_15070, LYTVA_19216										
N21.HOG0002821	OG0000292	n97														LYTVA_23271										
N21.HOG0002822	OG0000292	n114												HELIO_00301		LYTVA_09590										
N21.HOG0002823	OG0000292	n119														LYTVA_26913, LYTVA_07337								STRPU_20481, STRPU_27061, STRPU_17880, STRPU_17344, STRPU_17362, STRPU_03810, STRPU_03827		
N21.HOG0002824	OG0000292	n142														LYTVA_20085										
N21.HOG0002825	OG0000293	n2												HELIO_11982												
N21.HOG0002826	OG0000293	n26												HELIO_02276												
N21.HOG0002827	OG0000293	n36												HELIO_03483, HELIO_06809										STRPU_25937		
N21.HOG0002828	OG0000293	n48																						STRPU_25893		
N21.HOG0002829	OG0000293	n50																						STRPU_25892		
N21.HOG0002830	OG0000293	n64														LYTVA_00733								STRPU_25945, STRPU_09159, STRPU_09161, STRPU_04791		
N21.HOG0002831	OG0000293	n83														LYTVA_07716, LYTVA_21114								STRPU_13542, STRPU_08662		
N21.HOG0002832	OG0000293	n128												HELIO_05849												
N21.HOG0002833	OG0000293	n132												HELIO_05469												
N21.HOG0002834	OG0000293	n136												HELIO_02159												
N21.HOG0002835	OG0000294	n44												HELIO_05010												
N21.HOG0002836	OG0000294	n80														LYTVA_23843										
N21.HOG0002837	OG0000294	n97														LYTVA_09984, LYTVA_13520, LYTVA_04702										
N21.HOG0002838	OG0000294	n101												HELIO_05058		LYTVA_23574								STRPU_00635		
N21.HOG0002839	OG0000295	n17														LYTVA_12691								STRPU_26615		
N21.HOG0002840	OG0000295	n20												HELIO_07292		LYTVA_02154								STRPU_26613		
N21.HOG0002841	OG0000295	n52														LYTVA_08756								STRPU_06225, STRPU_06205		
N21.HOG0002842	OG0000295	n54														LYTVA_13817								STRPU_06691		
N21.HOG0002843	OG0000295	n86														LYTVA_30195										
N21.HOG0002844	OG0000295	n96																						STRPU_26618		
N21.HOG0002845	OG0000295	n98																						STRPU_08406		
N21.HOG0002846	OG0000295	n131												HELIO_05051		LYTVA_18727								STRPU_08402		
N21.HOG0002847	OG0000296	n7																						STRPU_15374		
N21.HOG0002848	OG0000296	n8														LYTVA_04048								STRPU_19564		
N21.HOG0002849	OG0000296	n12												HELIO_03893		LYTVA_00283								STRPU_21796		
N21.HOG0002850	OG0000296	n41														LYTVA_13401								STRPU_18285		
N21.HOG0002851	OG0000296	n42												HELIO_12440		LYTVA_19334								STRPU_01171		
N21.HOG0002852	OG0000296	n67														LYTVA_22295								STRPU_26478, STRPU_26480, STRPU_26468, STRPU_26474, STRPU_26490, STRPU_26471		
N21.HOG0002853	OG0000296	n115												HELIO_07957		LYTVA_12833, LYTVA_28597								STRPU_25535		
N21.HOG0002854	OG0000297	n38												HELIO_10152		LYTVA_19724, LYTVA_16431								STRPU_13522, STRPU_19416		
N21.HOG0002855	OG0000297	n50														LYTVA_13814								STRPU_06689		
N21.HOG0002856	OG0000297	n53												HELIO_00500		LYTVA_07235, LYTVA_26538								STRPU_08803		
N21.HOG0002857	OG0000297	n58												HELIO_06867		LYTVA_21401, LYTVA_21400								STRPU_11660		
N21.HOG0002858	OG0000297	n61												HELIO_11184		LYTVA_25561								STRPU_02095, STRPU_09123		
N21.HOG0002859	OG0000297	n64												HELIO_11616		LYTVA_13594								STRPU_08680		
N21.HOG0002860	OG0000298	n62												HELIO_09048		LYTVA_13625, LYTVA_23486, LYTVA_08908								STRPU_03245, STRPU_03282		
N21.HOG0002861	OG0000298	n74												HELIO_06605		LYTVA_14906								STRPU_04034		
N21.HOG0002862	OG0000298	n81												HELIO_10723		LYTVA_25498								STRPU_11700		
N21.HOG0002863	OG0000298	n96												HELIO_06582		LYTVA_18191, LYTVA_00148								STRPU_06763, STRPU_06775		
N21.HOG0002864	OG0000298	n102												HELIO_00726		LYTVA_12449, LYTVA_20878, LYTVA_24594								STRPU_11729		
N21.HOG0002865	OG0000298	n130												HELIO_08819		LYTVA_20516								STRPU_12014		
N21.HOG0002866	OG0000299	n9												HELIO_09503		LYTVA_07089								STRPU_07501		
N21.HOG0002867	OG0000300	n35												HELIO_11563		LYTVA_02514								STRPU_10441		
N21.HOG0002868	OG0000300	n45												HELIO_11637		LYTVA_02929								STRPU_11404		
N21.HOG0002869	OG0000301	n6														LYTVA_07500										
N21.HOG0002870	OG0000301	n11												HELIO_10571										STRPU_04835		
N21.HOG0002871	OG0000301	n34																						STRPU_04444, STRPU_04445		
N21.HOG0002872	OG0000301	n92												HELIO_11537										STRPU_10372		
N21.HOG0002873	OG0000301	n125												HELIO_08461										STRPU_04579		
N21.HOG0002874	OG0000302	n2												HELIO_04163		LYTVA_01256								STRPU_22541		
N21.HOG0002875	OG0000302	n32												HELIO_10153		LYTVA_14138								STRPU_20033		
N21.HOG0002876	OG0000302	n87												HELIO_06390		LYTVA_10688								STRPU_04969		
N21.HOG0002877	OG0000302	n91												HELIO_10727		LYTVA_15097								STRPU_05664		
N21.HOG0002878	OG0000302	n109														LYTVA_22871, LYTVA_22870, LYTVA_12444								STRPU_13786		
N21.HOG0002879	OG0000302	n113												HELIO_01169		LYTVA_23420								STRPU_05340		
N21.HOG0002880	OG0000302	n115												HELIO_05782		LYTVA_26886, LYTVA_23424								STRPU_05339		
N21.HOG0002881	OG0000303	n8												HELIO_04480												
N21.HOG0002882	OG0000303	n20												HELIO_03956												
N21.HOG0002883	OG0000303	n32												HELIO_10932		LYTVA_20836								STRPU_01752, STRPU_16777		
N21.HOG0002884	OG0000303	n136																						STRPU_06242, STRPU_17916, STRPU_17925, STRPU_04763		
N21.HOG0002885	OG0000305	n2												HELIO_11091										STRPU_23290		
N21.HOG0002886	OG0000305	n40												HELIO_04494		LYTVA_16632								STRPU_21971		
N21.HOG0002887	OG0000305	n85												HELIO_11371		LYTVA_15733								STRPU_22779, STRPU_01937		
N21.HOG0002888	OG0000306	n13												HELIO_09402		LYTVA_05730								STRPU_04181		
N21.HOG0002889	OG0000307	n55														LYTVA_09547								STRPU_23347		
N21.HOG0002890	OG0000307	n56														LYTVA_09548								STRPU_23348		
N21.HOG0002891	OG0000307	n86												HELIO_06509		LYTVA_10990								STRPU_21784		
N21.HOG0002892	OG0000307	n97												HELIO_04052										STRPU_21608		
N21.HOG0002893	OG0000307	n104														LYTVA_10007								STRPU_22032		
N21.HOG0002894	OG0000307	n135														LYTVA_29785								STRPU_23434, STRPU_01003		
N21.HOG0002895	OG0000308	n28												HELIO_09361		LYTVA_17738								STRPU_13191		
N21.HOG0002896	OG0000308	n30												HELIO_07835		LYTVA_10665								STRPU_13968		
N21.HOG0002897	OG0000308	n43																						STRPU_21103, STRPU_21098, STRPU_14797		
N21.HOG0002898	OG0000308	n73												HELIO_01621		LYTVA_19994								STRPU_24752		
N21.HOG0002899	OG0000308	n75												HELIO_08987		LYTVA_00091								STRPU_08810		
N21.HOG0002900	OG0000308	n112												HELIO_05751										STRPU_25229		
N21.HOG0002901	OG0000309	n24												HELIO_05101		LYTVA_17019								STRPU_22639, STRPU_23489		
N21.HOG0002902	OG0000309	n34														LYTVA_16555										
N21.HOG0002903	OG0000309	n37																						STRPU_22638, STRPU_18593		
N21.HOG0002904	OG0000309	n99												HELIO_04153		LYTVA_22341								STRPU_23465, STRPU_23467, STRPU_23466		
N21.HOG0002905	OG0000310	n59												HELIO_00168		LYTVA_27096								STRPU_25676		
N21.HOG0002906	OG0000310	n72												HELIO_06381		LYTVA_01202								STRPU_25769, STRPU_25768, STRPU_25786		
N21.HOG0002907	OG0000310	n76														LYTVA_01201								STRPU_25767		
N21.HOG0002908	OG0000310	n95												HELIO_04123		LYTVA_05847								STRPU_08819		
N21.HOG0002909	OG0000310	n97												HELIO_12468		LYTVA_09671, LYTVA_17316								STRPU_08721, STRPU_01455		
N21.HOG0002910	OG0000310	n119												HELIO_07977		LYTVA_12375								STRPU_19424		
N21.HOG0002911	OG0000310	n130												HELIO_10589		LYTVA_07118								STRPU_19517		
N21.HOG0002912	OG0000310	n135														LYTVA_29000										
N21.HOG0002913	OG0000311	n92														LYTVA_09080										
N21.HOG0002914	OG0000312	n8												HELIO_01538		LYTVA_24273								STRPU_26934		
N21.HOG0002915	OG0000312	n45														LYTVA_13219								STRPU_21396		
N21.HOG0002916	OG0000312	n70												HELIO_09957		LYTVA_30225								STRPU_06464		
N21.HOG0002917	OG0000312	n99												HELIO_10360		LYTVA_14217								STRPU_05481		
N21.HOG0002918	OG0000313	n11												HELIO_06905		LYTVA_13685								STRPU_05794		
N21.HOG0002919	OG0000313	n44												HELIO_11614										STRPU_10597		
N21.HOG0002920	OG0000313	n89																						STRPU_24296		
N21.HOG0002921	OG0000313	n109												HELIO_01266		LYTVA_23108								STRPU_23132		
N21.HOG0002922	OG0000314	n2														LYTVA_16209										
N21.HOG0002923	OG0000314	n21														LYTVA_08014								STRPU_21722, STRPU_21657		
N21.HOG0002924	OG0000314	n30												HELIO_00525		LYTVA_13477								STRPU_21176		
N21.HOG0002925	OG0000314	n49														LYTVA_06213										
N21.HOG0002926	OG0000314	n76												HELIO_03371		LYTVA_04787								STRPU_05385		
N21.HOG0002927	OG0000315	n3												HELIO_08178		LYTVA_09346								STRPU_14641		
N21.HOG0002928	OG0000315	n35												HELIO_09319		LYTVA_15142								STRPU_00855, STRPU_14065		
N21.HOG0002929	OG0000315	n104												HELIO_06387		LYTVA_26355								STRPU_23166		
N21.HOG0002930	OG0000316	n25												HELIO_00705		LYTVA_11631								STRPU_04688		
N21.HOG0002931	OG0000316	n67												HELIO_01356		LYTVA_05423								STRPU_27381		
N21.HOG0002932	OG0000316	n113												HELIO_01799, HELIO_11514, HELIO_05676		LYTVA_07908								STRPU_10737, STRPU_01026, STRPU_23411, STRPU_23297		
N21.HOG0002933	OG0000317	n16												HELIO_05129										STRPU_19895, STRPU_19868		
N21.HOG0002934	OG0000317	n41												HELIO_04312		LYTVA_06380, LYTVA_13588								STRPU_19997		
N21.HOG0002935	OG0000317	n71												HELIO_07279		LYTVA_05960								STRPU_25286		
N21.HOG0002936	OG0000317	n83												HELIO_09420		LYTVA_06194								STRPU_07276, STRPU_07292		
N21.HOG0002937	OG0000318	n48														LYTVA_09185										
N21.HOG0002938	OG0000318	n50														LYTVA_07194, LYTVA_10447, LYTVA_08794, LYTVA_24886, LYTVA_04269										
N21.HOG0002939	OG0000318	n56												HELIO_05867		LYTVA_19143								STRPU_02511		
N21.HOG0002940	OG0000318	n64												HELIO_05506		LYTVA_29901, LYTVA_29106										
N21.HOG0002941	OG0000318	n78												HELIO_05510		LYTVA_10668, LYTVA_11593, LYTVA_06237, LYTVA_18609, LYTVA_16527, LYTVA_20727, LYTVA_02838, LYTVA_04571, LYTVA_10264, LYTVA_09448, LYTVA_11562, LYTVA_07818, LYTVA_19100										
N21.HOG0002942	OG0000319	n35												HELIO_04561		LYTVA_21422										
N21.HOG0002943	OG0000319	n74												HELIO_06272		LYTVA_01923										
N21.HOG0002944	OG0000319	n75												HELIO_00545		LYTVA_01922										
N21.HOG0002945	OG0000319	n79														LYTVA_03060										
N21.HOG0002946	OG0000319	n98																						STRPU_16775, STRPU_01745		
N21.HOG0002947	OG0000319	n100												HELIO_04456		LYTVA_10385										
N21.HOG0002948	OG0000319	n101												HELIO_04612		LYTVA_22668										
N21.HOG0002949	OG0000319	n120												HELIO_10441		LYTVA_20832										
N21.HOG0002950	OG0000319	n130												HELIO_04762												
N21.HOG0002951	OG0000320	n21																						STRPU_27116		
N21.HOG0002952	OG0000320	n65												HELIO_00242										STRPU_07019		
N21.HOG0002953	OG0000320	n98																						STRPU_10053		
N21.HOG0002954	OG0000321	n9												HELIO_08196										STRPU_18694		
N21.HOG0002955	OG0000321	n38												HELIO_12621		LYTVA_23191								STRPU_05283		
N21.HOG0002956	OG0000321	n68												HELIO_08301		LYTVA_08758								STRPU_06234		
N21.HOG0002957	OG0000322	n17												HELIO_05399, HELIO_04398		LYTVA_23095								STRPU_04953, STRPU_04955		
N21.HOG0002958	OG0000322	n33																						STRPU_05710		
N21.HOG0002959	OG0000322	n38														LYTVA_01957								STRPU_18148, STRPU_05731, STRPU_07690		
N21.HOG0002960	OG0000322	n102												HELIO_03829, HELIO_10830		LYTVA_08299								STRPU_20644, STRPU_20642		
N21.HOG0002961	OG0000322	n106												HELIO_06778		LYTVA_00474								STRPU_07689, STRPU_07702		
N21.HOG0002962	OG0000323	n3												HELIO_02185, HELIO_02184		LYTVA_10353								STRPU_14332		
N21.HOG0002963	OG0000323	n47												HELIO_07979		LYTVA_24178, LYTVA_03400								STRPU_16538, STRPU_16558		
N21.HOG0002964	OG0000323	n83												HELIO_09877		LYTVA_14040								STRPU_23717		
N21.HOG0002965	OG0000324	n6														LYTVA_19435										
N21.HOG0002966	OG0000324	n10																						STRPU_15200, STRPU_18514		
N21.HOG0002967	OG0000324	n41												HELIO_07602, HELIO_06417		LYTVA_26509								STRPU_24650, STRPU_15620, STRPU_23686, STRPU_15652, STRPU_02859, STRPU_16046, STRPU_16202, STRPU_18354		
N21.HOG0002968	OG0000324	n53																						STRPU_10773		
N21.HOG0002969	OG0000324	n67												HELIO_04716		LYTVA_29629, LYTVA_25086								STRPU_16655, STRPU_03039, STRPU_17771, STRPU_16587		
N21.HOG0002970	OG0000324	n81														LYTVA_14189, LYTVA_03696, LYTVA_20246								STRPU_01755, STRPU_26865, STRPU_11641, STRPU_22155, STRPU_14159, STRPU_16879, STRPU_12364, STRPU_03159, STRPU_17144, STRPU_11642		
N21.HOG0002971	OG0000324	n94														LYTVA_03247, LYTVA_10455								STRPU_03030, STRPU_16327, STRPU_26638, STRPU_16580, STRPU_04657, STRPU_16585		
N21.HOG0002972	OG0000324	n101														LYTVA_05642, LYTVA_23874, LYTVA_03586, LYTVA_27410								STRPU_15619, STRPU_03123		
N21.HOG0002973	OG0000324	n109														LYTVA_07464, LYTVA_11790								STRPU_24894		
N21.HOG0002974	OG0000324	n111														LYTVA_22250								STRPU_16254, STRPU_25914, STRPU_17555		
N21.HOG0002975	OG0000324	n114																						STRPU_01864		
N21.HOG0002976	OG0000324	n120														LYTVA_17302, LYTVA_00772										
N21.HOG0002977	OG0000324	n128																						STRPU_03192		
N21.HOG0002978	OG0000324	n129																						STRPU_23643, STRPU_04660		
N21.HOG0002979	OG0000325	n4												HELIO_06906		LYTVA_14209, LYTVA_14208								STRPU_02606, STRPU_24055, STRPU_24053, STRPU_24056, STRPU_02607, STRPU_24052, STRPU_02608, STRPU_24059, STRPU_02603		
N21.HOG0002980	OG0000325	n48												HELIO_11175, HELIO_05922		LYTVA_14568								STRPU_19931, STRPU_02596, STRPU_19929, STRPU_19930, STRPU_02597, STRPU_02598		
N21.HOG0002981	OG0000325	n85																						STRPU_19928, STRPU_02599		
N21.HOG0002982	OG0000325	n91												HELIO_12606		LYTVA_01652								STRPU_08106, STRPU_08104, STRPU_08118, STRPU_08103, STRPU_08120, STRPU_08119, STRPU_08107		
N21.HOG0002983	OG0000325	n99														LYTVA_21815								STRPU_08105		
N21.HOG0002984	OG0000325	n103												HELIO_12089		LYTVA_09314								STRPU_09355, STRPU_09356		
N21.HOG0002985	OG0000326	n85												HELIO_08613		LYTVA_18602								STRPU_10867, STRPU_10847		
N21.HOG0002986	OG0000328	n1												HELIO_01493		LYTVA_20479								STRPU_09472		
N21.HOG0002987	OG0000328	n17												HELIO_12519		LYTVA_11793, LYTVA_17362								STRPU_00813, STRPU_25547		
N21.HOG0002988	OG0000329	n64														LYTVA_04971										
N21.HOG0002989	OG0000329	n75												HELIO_07087												
N21.HOG0002990	OG0000329	n115												HELIO_09475		LYTVA_01991, LYTVA_04970								STRPU_24162		
N21.HOG0002991	OG0000330	n55												HELIO_11289										STRPU_06826		
N21.HOG0002992	OG0000330	n59												HELIO_02354		LYTVA_10062								STRPU_20452		
N21.HOG0002993	OG0000330	n61												HELIO_05125		LYTVA_00390								STRPU_08264, STRPU_08262, STRPU_08269		
N21.HOG0002994	OG0000330	n65												HELIO_05025		LYTVA_08866								STRPU_01103, STRPU_24195, STRPU_24194		
N21.HOG0002995	OG0000330	n69												HELIO_10817										STRPU_05779		
N21.HOG0002996	OG0000330	n75												HELIO_00687										STRPU_24124, STRPU_06559, STRPU_06540, STRPU_24117, STRPU_24113, STRPU_06557, STRPU_24121, STRPU_24092, STRPU_06558, STRPU_06541		
N21.HOG0002997	OG0000333	n5												HELIO_00226		LYTVA_05748, LYTVA_16654								STRPU_19697, STRPU_19618		
N21.HOG0002998	OG0000334	n3														LYTVA_05579, LYTVA_27451, LYTVA_26985, LYTVA_19447, LYTVA_14665, LYTVA_23457, LYTVA_26982, LYTVA_24482, LYTVA_14664, LYTVA_26630, LYTVA_26983, LYTVA_02495, LYTVA_02498										
N21.HOG0002999	OG0000335	n27												HELIO_01713		LYTVA_29243								STRPU_25854		
N21.HOG0003000	OG0000336	n28														LYTVA_27344										
N21.HOG0003001	OG0000336	n37												HELIO_02775		LYTVA_00723										
N21.HOG0003002	OG0000336	n51														LYTVA_02989										
N21.HOG0003003	OG0000336	n73														LYTVA_20845, LYTVA_21926										
N21.HOG0003004	OG0000336	n84												HELIO_05440		LYTVA_29478								STRPU_17174		
N21.HOG0003005	OG0000336	n92																						STRPU_16303, STRPU_15156		
N21.HOG0003006	OG0000336	n103														LYTVA_23061								STRPU_12869, STRPU_01671, STRPU_12874, STRPU_00512		
N21.HOG0003007	OG0000336	n107												HELIO_01287		LYTVA_26633								STRPU_19802, STRPU_27404		
N21.HOG0003008	OG0000337	n1														LYTVA_12951										
N21.HOG0003009	OG0000337	n88												HELIO_03995		LYTVA_03907										
N21.HOG0003010	OG0000337	n108												HELIO_05994, HELIO_05231, HELIO_04044		LYTVA_22043										
N21.HOG0003011	OG0000337	n122																						STRPU_08912		
