HOG	OG	Gene Tree Parent Clade	AENJA_ok	AMPFI_ok	APOSC_ok	APOSJ_ok	ASTMX	BRAFL	BRALA	CAEEL	CAPO3	DANRE	DROME	HELIO_ok	HUMAN	LYTVA_ok	MOUSE	NEMVE	ORYLA	OWEFU	PFLAV	SACKO_ok	SCHMD	STRPU_ok	XENTR	YEAST
N22.HOG0005087	OG0001513	n3												HELIO_12676, HELIO_12677										STRPU_23242		
N22.HOG0005088	OG0001514	n11												HELIO_10777										STRPU_10431		
N22.HOG0005089	OG0001515	n13																						STRPU_15320		
N22.HOG0005090	OG0001516	n17												HELIO_05144										STRPU_18551		
N22.HOG0005091	OG0001517	n6												HELIO_02409										STRPU_19850, STRPU_23529		
N22.HOG0005092	OG0001518	n3												HELIO_03202										STRPU_07114		
N22.HOG0005093	OG0001519	n4												HELIO_09436										STRPU_27135		
N22.HOG0005094	OG0001520	n37												HELIO_10408										STRPU_24561		
N22.HOG0005095	OG0001521	n1												HELIO_00931												
N22.HOG0005096	OG0001521	n18												HELIO_00932										STRPU_26866		
N22.HOG0005097	OG0001522	n10												HELIO_00391										STRPU_20946		
N22.HOG0005098	OG0001522	n24												HELIO_11736										STRPU_03073		
N22.HOG0005099	OG0001523	n0												HELIO_04060										STRPU_12314		
N22.HOG0005100	OG0001524	n7												HELIO_05163										STRPU_10326		
N22.HOG0005101	OG0001524	n28												HELIO_01459										STRPU_25252		
N22.HOG0005102	OG0001525	n30																						STRPU_15038		
N22.HOG0005103	OG0001525	n47												HELIO_07734										STRPU_15039, STRPU_15040, STRPU_15037		
N22.HOG0005104	OG0001526	n0												HELIO_03062										STRPU_20380		
N22.HOG0005105	OG0001527	n8												HELIO_04544										STRPU_14392		
N22.HOG0005106	OG0001527	n37												HELIO_10434										STRPU_25264		
N22.HOG0005107	OG0001528	n39												HELIO_02093										STRPU_10769		
N22.HOG0005108	OG0001529	n10												HELIO_08747										STRPU_13250		
N22.HOG0005109	OG0001529	n14																						STRPU_00143		
N22.HOG0005110	OG0001530	n48												HELIO_09208										STRPU_04902		
N22.HOG0005111	OG0001531	n2												HELIO_03563										STRPU_10272		
N22.HOG0005112	OG0001531	n51												HELIO_03562												
N22.HOG0005113	OG0001532	n6												HELIO_07182										STRPU_10950		
N22.HOG0005114	OG0001533	n23												HELIO_12019										STRPU_24952		
N22.HOG0005115	OG0001534	n42																						STRPU_08320		
N22.HOG0005116	OG0001534	n45												HELIO_02863										STRPU_08319		
N22.HOG0005117	OG0001535	n7																						STRPU_10709		
N22.HOG0005118	OG0001535	n8																						STRPU_10729		
N22.HOG0005119	OG0001535	n47												HELIO_00025										STRPU_26624, STRPU_26623		
N22.HOG0005120	OG0001535	n51																						STRPU_14185		
N22.HOG0005121	OG0001535	n52																						STRPU_04804, STRPU_04797		
N22.HOG0005122	OG0001535	n54												HELIO_00763										STRPU_07202, STRPU_26626, STRPU_26627		
N22.HOG0005123	OG0001536	n0												HELIO_00034										STRPU_21047		
N22.HOG0005124	OG0001538	n12												HELIO_05127										STRPU_12441		
N22.HOG0005125	OG0001538	n14																						STRPU_12432		
N22.HOG0005126	OG0001539	n0												HELIO_10838												
N22.HOG0005127	OG0001542	n0												HELIO_06471										STRPU_03936, STRPU_18767, STRPU_03572, STRPU_10066, STRPU_03842, STRPU_10071, STRPU_02753, STRPU_02762, STRPU_18770, STRPU_02759, STRPU_10134, STRPU_03561, STRPU_03848, STRPU_03508, STRPU_03850, STRPU_03719, STRPU_10064, STRPU_10072, STRPU_00483, STRPU_03666, STRPU_18777, STRPU_18780, STRPU_18773, STRPU_10131, STRPU_02760, STRPU_01565, STRPU_02767, STRPU_02761, STRPU_10068, STRPU_10058, STRPU_02764, STRPU_10133, STRPU_02769, STRPU_02752, STRPU_10130, STRPU_10063, STRPU_10136, STRPU_02766, STRPU_15908, STRPU_03563, STRPU_03515, STRPU_03520, STRPU_03565, STRPU_12021, STRPU_03567, STRPU_05612, STRPU_00481, STRPU_00485, STRPU_00486, STRPU_03583, STRPU_15909, STRPU_03723, STRPU_02755, STRPU_03580, STRPU_03840, STRPU_15911, STRPU_03937, STRPU_03841, STRPU_15913		
N22.HOG0005128	OG0001545	n3												HELIO_02222										STRPU_27363		
N22.HOG0005129	OG0001546	n19												HELIO_10092										STRPU_20460		
N22.HOG0005130	OG0001547	n6																						STRPU_03061, STRPU_03058, STRPU_17175		
N22.HOG0005131	OG0001547	n21																						STRPU_06028		
N22.HOG0005132	OG0001549	n8												HELIO_10410										STRPU_24400		
N22.HOG0005133	OG0001550	n27												HELIO_04550										STRPU_21280		
N22.HOG0005134	OG0001550	n39												HELIO_08048										STRPU_20475		
N22.HOG0005135	OG0001551	n0												HELIO_02886										STRPU_21860, STRPU_21899, STRPU_21891		
N22.HOG0005136	OG0001552	n10												HELIO_00983										STRPU_22979		
N22.HOG0005137	OG0001553	n5												HELIO_04975										STRPU_04052		
N22.HOG0005138	OG0001554	n0												HELIO_02815										STRPU_02015, STRPU_16951		
N22.HOG0005139	OG0001555	n5												HELIO_01524										STRPU_06430		
N22.HOG0005140	OG0001555	n41												HELIO_06994										STRPU_06393, STRPU_06683		
N22.HOG0005141	OG0001556	n40												HELIO_02204										STRPU_20697		
N22.HOG0005142	OG0001557	n1												HELIO_05083										STRPU_12321		
N22.HOG0005143	OG0001557	n36												HELIO_06596										STRPU_23129		
N22.HOG0005144	OG0001558	n6												HELIO_02760										STRPU_20040		
N22.HOG0005145	OG0001559	n19												HELIO_06123										STRPU_21439		
N22.HOG0005146	OG0001560	n17																						STRPU_22041		
N22.HOG0005147	OG0001561	n0												HELIO_08393										STRPU_22097		
N22.HOG0005148	OG0001562	n1												HELIO_06572										STRPU_10858, STRPU_10839		
N22.HOG0005149	OG0001563	n44												HELIO_06290										STRPU_26909		
N22.HOG0005150	OG0001563	n49																						STRPU_13288		
N22.HOG0005151	OG0001563	n50																						STRPU_13360		
N22.HOG0005152	OG0001564	n25																						STRPU_06537		
N22.HOG0005153	OG0001564	n26																						STRPU_06563		
N22.HOG0005154	OG0001565	n4												HELIO_12328										STRPU_03587, STRPU_03523, STRPU_03586		
N22.HOG0005155	OG0001566	n6												HELIO_11200, HELIO_02258										STRPU_17707		
N22.HOG0005156	OG0001567	n3																						STRPU_24800		
N22.HOG0005157	OG0001567	n21												HELIO_06880										STRPU_14545, STRPU_14538		
N22.HOG0005158	OG0001568	n23												HELIO_05132										STRPU_08839, STRPU_00977		
N22.HOG0005159	OG0001569	n4												HELIO_09196										STRPU_06491		
N22.HOG0005160	OG0001569	n13																						STRPU_06672		
N22.HOG0005161	OG0001570	n8												HELIO_02540										STRPU_18190		
N22.HOG0005162	OG0001570	n29												HELIO_05222										STRPU_25866		
N22.HOG0005163	OG0001571	n1												HELIO_00290										STRPU_03649, STRPU_03634		
N22.HOG0005164	OG0001571	n29												HELIO_11750										STRPU_02985		
N22.HOG0005165	OG0001572	n10												HELIO_04693										STRPU_17033, STRPU_01799		
N22.HOG0005166	OG0001572	n35																						STRPU_25872		
N22.HOG0005167	OG0001573	n2												HELIO_02265										STRPU_18175		
N22.HOG0005168	OG0001574	n2												HELIO_05607										STRPU_09295		
N22.HOG0005169	OG0001575	n13												HELIO_03584										STRPU_23865, STRPU_23828		
N22.HOG0005170	OG0001575	n25												HELIO_05293										STRPU_23849, STRPU_23815		
N22.HOG0005171	OG0001576	n0												HELIO_11858										STRPU_26967		
N22.HOG0005172	OG0001577	n14												HELIO_03678										STRPU_09713, STRPU_09757		
N22.HOG0005173	OG0001578	n4												HELIO_08790, HELIO_08789										STRPU_09755, STRPU_09711		
N22.HOG0005174	OG0001579	n1																						STRPU_04737, STRPU_04730, STRPU_04736		
N22.HOG0005175	OG0001579	n56																						STRPU_04738		
N22.HOG0005176	OG0001580	n13												HELIO_11365										STRPU_25493		
N22.HOG0005177	OG0001581	n43												HELIO_05221										STRPU_21852		
N22.HOG0005178	OG0001581	n44												HELIO_07860										STRPU_21108		
N22.HOG0005179	OG0001582	n18												HELIO_04387										STRPU_15059		
N22.HOG0005180	OG0001582	n54												HELIO_11913										STRPU_06375		
N22.HOG0005181	OG0001583	n0												HELIO_12114										STRPU_09827		
N22.HOG0005182	OG0001584	n10												HELIO_10513, HELIO_05589										STRPU_06055		
N22.HOG0005183	OG0001588	n20												HELIO_02213										STRPU_25573		
N22.HOG0005184	OG0001588	n22																						STRPU_16712		
N22.HOG0005185	OG0001588	n33																						STRPU_02105, STRPU_02107		
N22.HOG0005186	OG0001588	n38																						STRPU_02100, STRPU_09127		
N22.HOG0005187	OG0001588	n42												HELIO_09335										STRPU_19443		
N22.HOG0005188	OG0001588	n44												HELIO_07886										STRPU_18893, STRPU_18890, STRPU_18888		
N22.HOG0005189	OG0001588	n47												HELIO_06202, HELIO_00024										STRPU_02106		
N22.HOG0005190	OG0001589	n51																						STRPU_02158, STRPU_09187, STRPU_02156		
N22.HOG0005191	OG0001589	n54																						STRPU_02159		
N22.HOG0005192	OG0001590	n18												HELIO_11606										STRPU_17388		
N22.HOG0005193	OG0001590	n38												HELIO_02516										STRPU_26879		
N22.HOG0005194	OG0001591	n47												HELIO_11360										STRPU_26908		
N22.HOG0005195	OG0001592	n34												HELIO_10882										STRPU_22809, STRPU_22808, STRPU_01967		
N22.HOG0005196	OG0001592	n53												HELIO_11034										STRPU_23555		
N22.HOG0005197	OG0001593	n0												HELIO_04977										STRPU_22521		
N22.HOG0005198	OG0001594	n10												HELIO_11160										STRPU_23743		
N22.HOG0005199	OG0001594	n31																						STRPU_17908		
N22.HOG0005200	OG0001595	n11																						STRPU_18699, STRPU_18697, STRPU_18698		
N22.HOG0005201	OG0001595	n15												HELIO_03439										STRPU_19289, STRPU_00397		
N22.HOG0005202	OG0001595	n26												HELIO_08224												
N22.HOG0005203	OG0001596	n41												HELIO_12698										STRPU_23283		
N22.HOG0005204	OG0001597	n5												HELIO_04679										STRPU_14448, STRPU_14431		
N22.HOG0005205	OG0001597	n27												HELIO_01769										STRPU_15998		
N22.HOG0005206	OG0001598	n6																						STRPU_03397		
N22.HOG0005207	OG0001598	n38																						STRPU_10743, STRPU_20935		
N22.HOG0005208	OG0001598	n48																						STRPU_19290, STRPU_09022, STRPU_21628		
N22.HOG0005209	OG0001599	n10												HELIO_02009										STRPU_08993		
N22.HOG0005210	OG0001600	n11												HELIO_00399										STRPU_07559, STRPU_00590		
N22.HOG0005211	OG0001601	n28																						STRPU_09446, STRPU_01170, STRPU_09800, STRPU_01037, STRPU_16501, STRPU_10316, STRPU_07134, STRPU_09041, STRPU_00374, STRPU_24759, STRPU_04746, STRPU_07522, STRPU_16198, STRPU_23967, STRPU_11200, STRPU_21470, STRPU_04425, STRPU_10282, STRPU_09360, STRPU_16540, STRPU_25966, STRPU_15454, STRPU_13859, STRPU_15615, STRPU_25833, STRPU_13924, STRPU_13614, STRPU_20414		
N22.HOG0005212	OG0001601	n56																						STRPU_00167		
N22.HOG0005213	OG0001602	n52												HELIO_08752, HELIO_08751, HELIO_08750, HELIO_08749										STRPU_12465		
N22.HOG0005214	OG0001603	n15												HELIO_09786										STRPU_20376		
N22.HOG0005215	OG0001603	n28												HELIO_02249										STRPU_20015		
N22.HOG0005216	OG0001604	n10																						STRPU_20664		
N22.HOG0005217	OG0001604	n25												HELIO_12168										STRPU_14571		
N22.HOG0005218	OG0001605	n52												HELIO_09701										STRPU_25478		
N22.HOG0005219	OG0001605	n54												HELIO_00110										STRPU_12565		
N22.HOG0005220	OG0001606	n2												HELIO_11612										STRPU_00806, STRPU_25539		
N22.HOG0005221	OG0001606	n38																						STRPU_09537		
N22.HOG0005222	OG0001608	n0												HELIO_09014, HELIO_09013										STRPU_25716, STRPU_25698		
N22.HOG0005223	OG0001609	n2												HELIO_04479										STRPU_06891		
N22.HOG0005224	OG0001609	n26												HELIO_00769										STRPU_23497		
N22.HOG0005225	OG0001610	n5												HELIO_06066										STRPU_24471		
N22.HOG0005226	OG0001611	n11												HELIO_10992										STRPU_20967		
N22.HOG0005227	OG0001612	n5												HELIO_03470												
N22.HOG0005228	OG0001612	n29												HELIO_09022										STRPU_17129		
N22.HOG0005229	OG0001614	n1												HELIO_09695										STRPU_27003		
N22.HOG0005230	OG0001614	n33												HELIO_09277										STRPU_00963, STRPU_08858		
N22.HOG0005231	OG0001615	n0												HELIO_04146										STRPU_12203		
N22.HOG0005232	OG0001617	n2												HELIO_06430										STRPU_23604		
N22.HOG0005233	OG0001617	n45												HELIO_03713												
N22.HOG0005234	OG0001618	n5												HELIO_07548										STRPU_00138, STRPU_22533		
N22.HOG0005235	OG0001618	n18																						STRPU_22534		
N22.HOG0005236	OG0001618	n19																						STRPU_16175, STRPU_13129, STRPU_02573		
N22.HOG0005237	OG0001618	n24												HELIO_11414										STRPU_16288		
N22.HOG0005238	OG0001618	n32												HELIO_05008										STRPU_06309, STRPU_06265		
N22.HOG0005239	OG0001618	n35																						STRPU_02188		
N22.HOG0005240	OG0001619	n20												HELIO_07067										STRPU_27261, STRPU_27278		
N22.HOG0005241	OG0001620	n4												HELIO_04031										STRPU_19915		
N22.HOG0005242	OG0001621	n0												HELIO_05621, HELIO_05048										STRPU_05699		
N22.HOG0005243	OG0001622	n0												HELIO_02684										STRPU_09518		
N22.HOG0005244	OG0001623	n24												HELIO_12088										STRPU_01088, STRPU_24211		
N22.HOG0005245	OG0001624	n3												HELIO_06828										STRPU_24187, STRPU_01112		
N22.HOG0005246	OG0001625	n44												HELIO_03741										STRPU_19312, STRPU_01828		
N22.HOG0005247	OG0001626	n1												HELIO_03887										STRPU_23788		
N22.HOG0005248	OG0001627	n4												HELIO_03358										STRPU_10394		
N22.HOG0005249	OG0001627	n28												HELIO_11162										STRPU_09510		
N22.HOG0005250	OG0001628	n18												HELIO_11311										STRPU_20435		
N22.HOG0005251	OG0001628	n40												HELIO_03654										STRPU_21204		
N22.HOG0005252	OG0001629	n54												HELIO_11337										STRPU_20028, STRPU_20029		
N22.HOG0005253	OG0001630	n19												HELIO_11857										STRPU_00341, STRPU_11002		
N22.HOG0005254	OG0001632	n4																						STRPU_23809, STRPU_23843		
N22.HOG0005255	OG0001632	n48												HELIO_03908										STRPU_23841, STRPU_23808		
N22.HOG0005256	OG0001633	n1												HELIO_09239										STRPU_25219		
N22.HOG0005257	OG0001633	n40																						STRPU_24119		
N22.HOG0005258	OG0001633	n43												HELIO_08917										STRPU_24126		
N22.HOG0005259	OG0001634	n2																						STRPU_20042		
N22.HOG0005260	OG0001634	n34												HELIO_00787										STRPU_21767, STRPU_21703		
N22.HOG0005261	OG0001635	n13												HELIO_00639										STRPU_05304		
N22.HOG0005262	OG0001636	n25												HELIO_06373										STRPU_26253		
N22.HOG0005263	OG0001637	n1												HELIO_00689										STRPU_08189		
N22.HOG0005264	OG0001638	n0												HELIO_10751										STRPU_14215		
N22.HOG0005265	OG0001639	n0												HELIO_03546										STRPU_26515		
N22.HOG0005266	OG0001640	n7												HELIO_12233										STRPU_00702, STRPU_22718		
N22.HOG0005267	OG0001640	n20																						STRPU_22717, STRPU_00700		
N22.HOG0005268	OG0001641	n15																						STRPU_24984		
N22.HOG0005269	OG0001642	n0												HELIO_00859, HELIO_00858										STRPU_21824		
N22.HOG0005270	OG0001643	n2												HELIO_03459										STRPU_03592, STRPU_03527		
N22.HOG0005271	OG0001644	n0												HELIO_10610										STRPU_07026		
N22.HOG0005272	OG0001647	n21																						STRPU_17974, STRPU_18017		
N22.HOG0005273	OG0001647	n25																						STRPU_08108, STRPU_08121		
N22.HOG0005274	OG0001647	n29																						STRPU_19389, STRPU_12431, STRPU_19388		
N22.HOG0005275	OG0001647	n33																						STRPU_08555, STRPU_08557, STRPU_08556, STRPU_08554, STRPU_00302, STRPU_00301, STRPU_08585, STRPU_08575, STRPU_08579, STRPU_08577, STRPU_08576, STRPU_08587, STRPU_08582, STRPU_08581, STRPU_08578, STRPU_08573, STRPU_08580		
N22.HOG0005276	OG0001647	n52																						STRPU_25004, STRPU_25414		
N22.HOG0005277	OG0001647	n55																						STRPU_24159, STRPU_17196		
N22.HOG0005278	OG0001649	n0												HELIO_09135										STRPU_22499		
N22.HOG0005279	OG0001651	n0												HELIO_08544										STRPU_04788		
N22.HOG0005280	OG0001652	n21												HELIO_06903										STRPU_21641, STRPU_00295, STRPU_00191		
N22.HOG0005281	OG0001653	n18												HELIO_02536										STRPU_18928, STRPU_18930, STRPU_18865		
N22.HOG0005282	OG0001654	n54												HELIO_00734										STRPU_24101		
N22.HOG0005283	OG0001654	n55												HELIO_02525										STRPU_24566		
N22.HOG0005284	OG0001655	n5												HELIO_08331										STRPU_05327		
N22.HOG0005285	OG0001656	n13												HELIO_09773										STRPU_02552, STRPU_14771		
N22.HOG0005286	OG0001657	n7												HELIO_09713										STRPU_14732		
N22.HOG0005287	OG0001658	n2																						STRPU_07438		
N22.HOG0005288	OG0001658	n22												HELIO_10076										STRPU_07439, STRPU_07448		
N22.HOG0005289	OG0001659	n8												HELIO_01989										STRPU_17531		
N22.HOG0005290	OG0001659	n42												HELIO_01990												
N22.HOG0005291	OG0001660	n48												HELIO_04664										STRPU_04934		
N22.HOG0005292	OG0001661	n25												HELIO_12135										STRPU_15061		
N22.HOG0005293	OG0001661	n37												HELIO_07195										STRPU_25156		
N22.HOG0005294	OG0001662	n1												HELIO_07941										STRPU_01806		
N22.HOG0005295	OG0001662	n21												HELIO_12598										STRPU_17153		
N22.HOG0005296	OG0001663	n8												HELIO_06205, HELIO_04184										STRPU_22095		
N22.HOG0005297	OG0001664	n38												HELIO_08200										STRPU_19099		
N22.HOG0005298	OG0001665	n4												HELIO_08876										STRPU_01425, STRPU_08744		
N22.HOG0005299	OG0001665	n32												HELIO_01144										STRPU_01424, STRPU_08745		
N22.HOG0005300	OG0001666	n26												HELIO_07524										STRPU_23274		
N22.HOG0005301	OG0001666	n30																						STRPU_05068, STRPU_05143		
N22.HOG0005302	OG0001666	n32																						STRPU_25003		
N22.HOG0005303	OG0001667	n13												HELIO_04686										STRPU_13327		
N22.HOG0005304	OG0001667	n14												HELIO_06712										STRPU_13922, STRPU_13935		
N22.HOG0005305	OG0001668	n5												HELIO_03082										STRPU_17265		
N22.HOG0005306	OG0001670	n6												HELIO_10177										STRPU_18221, STRPU_01279		
N22.HOG0005307	OG0001670	n14												HELIO_03065										STRPU_20375		
N22.HOG0005308	OG0001671	n10												HELIO_08248										STRPU_23838, STRPU_23876, STRPU_23839		
N22.HOG0005309	OG0001671	n26												HELIO_08266										STRPU_23579		
N22.HOG0005310	OG0001672	n4												HELIO_11405										STRPU_23272		
N22.HOG0005311	OG0001673	n4												HELIO_05452										STRPU_21686, STRPU_21751		
N22.HOG0005312	OG0001674	n26												HELIO_12593										STRPU_23906		
N22.HOG0005313	OG0001675	n36												HELIO_05454										STRPU_07480		
N22.HOG0005314	OG0001676	n1												HELIO_09572										STRPU_04793		
N22.HOG0005315	OG0001676	n27												HELIO_09106										STRPU_22887		
N22.HOG0005316	OG0001677	n5												HELIO_10400										STRPU_14147, STRPU_14173		
N22.HOG0005317	OG0001677	n44																						STRPU_16258, STRPU_12978, STRPU_10003		
N22.HOG0005318	OG0001678	n2												HELIO_09807										STRPU_22047, STRPU_22048		
N22.HOG0005319	OG0001678	n48												HELIO_09288										STRPU_16149		
N22.HOG0005320	OG0001679	n14												HELIO_08774										STRPU_06814		
N22.HOG0005321	OG0001679	n43												HELIO_10789										STRPU_17392		
N22.HOG0005322	OG0001679	n45												HELIO_00740										STRPU_17100, STRPU_17115		
N22.HOG0005323	OG0001680	n3												HELIO_00317										STRPU_20436		
N22.HOG0005324	OG0001681	n42												HELIO_06634										STRPU_10550		
N22.HOG0005325	OG0001681	n46												HELIO_12298										STRPU_10633		
N22.HOG0005326	OG0001681	n49												HELIO_05401										STRPU_10572, STRPU_10647, STRPU_10635, STRPU_10636, STRPU_10648, STRPU_10634		
N22.HOG0005327	OG0001682	n6												HELIO_05143												
N22.HOG0005328	OG0001682	n7												HELIO_05018, HELIO_05865												
N22.HOG0005329	OG0001682	n24																						STRPU_06239		
N22.HOG0005330	OG0001682	n53												HELIO_04037												
N22.HOG0005331	OG0001683	n0												HELIO_10892										STRPU_17458, STRPU_17475		
N22.HOG0005332	OG0001684	n2																						STRPU_14377		
N22.HOG0005333	OG0001684	n14												HELIO_11576										STRPU_14381		
N22.HOG0005334	OG0001685	n0												HELIO_02127										STRPU_05303		
N22.HOG0005335	OG0001686	n9																						STRPU_26044		
N22.HOG0005336	OG0001687	n34																						STRPU_25158		
N22.HOG0005337	OG0001687	n35												HELIO_06212										STRPU_24138		
N22.HOG0005338	OG0001688	n0												HELIO_04799										STRPU_05297		
N22.HOG0005339	OG0001689	n9												HELIO_03264												
N22.HOG0005340	OG0001689	n25												HELIO_04701										STRPU_14303		
N22.HOG0005341	OG0001690	n4												HELIO_12652										STRPU_21406		
N22.HOG0005342	OG0001690	n44												HELIO_07206										STRPU_07013, STRPU_07014, STRPU_06107, STRPU_06079		
N22.HOG0005343	OG0001691	n4												HELIO_03141										STRPU_15006		
N22.HOG0005344	OG0001692	n8												HELIO_03302										STRPU_19066		
N22.HOG0005345	OG0001693	n19												HELIO_01536										STRPU_17514		
N22.HOG0005346	OG0001693	n21												HELIO_01082										STRPU_17516, STRPU_17517		
N22.HOG0005347	OG0001693	n27												HELIO_05406										STRPU_21571, STRPU_00283		
N22.HOG0005348	OG0001693	n31												HELIO_00833										STRPU_21570		
N22.HOG0005349	OG0001694	n15												HELIO_05253										STRPU_01478		
N22.HOG0005350	OG0001695	n24																						STRPU_17017		
N22.HOG0005351	OG0001696	n0												HELIO_02613										STRPU_01381, STRPU_11566		
N22.HOG0005352	OG0001700	n0																						STRPU_20614, STRPU_08174		
N22.HOG0005353	OG0001702	n0																						STRPU_07024		
N22.HOG0005354	OG0001703	n6												HELIO_06858										STRPU_01270, STRPU_01272, STRPU_18216, STRPU_20353, STRPU_18217, STRPU_18173		
N22.HOG0005355	OG0001703	n23												HELIO_11018												
N22.HOG0005356	OG0001703	n35												HELIO_02242										STRPU_22909, STRPU_22894		
N22.HOG0005357	OG0001703	n48																						STRPU_18213, STRPU_18215		
N22.HOG0005358	OG0001704	n0												HELIO_11078										STRPU_05453		
N22.HOG0005359	OG0001706	n2												HELIO_03225										STRPU_05229		
N22.HOG0005360	OG0001707	n14												HELIO_04517										STRPU_24819		
N22.HOG0005361	OG0001708	n21												HELIO_01586										STRPU_06608		
N22.HOG0005362	OG0001709	n14												HELIO_12693										STRPU_05233		
N22.HOG0005363	OG0001710	n0												HELIO_01243										STRPU_23701		
N22.HOG0005364	OG0001711	n30												HELIO_09636										STRPU_21095		
N22.HOG0005365	OG0001711	n50																						STRPU_21094		
N22.HOG0005366	OG0001712	n0												HELIO_09358, HELIO_09359										STRPU_04462		
N22.HOG0005367	OG0001713	n2												HELIO_10733										STRPU_10631		
N22.HOG0005368	OG0001713	n23																						STRPU_25915		
N22.HOG0005369	OG0001714	n1												HELIO_10062										STRPU_08986		
N22.HOG0005370	OG0001714	n31												HELIO_01478										STRPU_20557		
N22.HOG0005371	OG0001715	n10																						STRPU_02476, STRPU_09039, STRPU_24766		
N22.HOG0005372	OG0001715	n22												HELIO_11827												
N22.HOG0005373	OG0001716	n37												HELIO_07127										STRPU_25551, STRPU_00816		
N22.HOG0005374	OG0001717	n7																						STRPU_16455		
N22.HOG0005375	OG0001717	n30																						STRPU_01714		
N22.HOG0005376	OG0001717	n48																						STRPU_20562, STRPU_20564		
N22.HOG0005377	OG0001717	n52																						STRPU_09194, STRPU_16040		
N22.HOG0005378	OG0001718	n16												HELIO_08374										STRPU_20683		
N22.HOG0005379	OG0001719	n2												HELIO_08265										STRPU_06104		
N22.HOG0005380	OG0001719	n39												HELIO_09477										STRPU_23977, STRPU_23954		
N22.HOG0005381	OG0001719	n52												HELIO_06608										STRPU_03866		
N22.HOG0005382	OG0001719	n53												HELIO_06011										STRPU_14067		
N22.HOG0005383	OG0001719	n54																						STRPU_23950, STRPU_00851		
N22.HOG0005384	OG0001720	n6												HELIO_01666										STRPU_14657		
N22.HOG0005385	OG0001721	n0												HELIO_04710										STRPU_14647		
N22.HOG0005386	OG0001722	n4												HELIO_03016										STRPU_09002		
N22.HOG0005387	OG0001723	n10												HELIO_03904										STRPU_06356		
N22.HOG0005388	OG0001724	n23												HELIO_09512										STRPU_18093, STRPU_01781		
N22.HOG0005389	OG0001725	n6												HELIO_04079										STRPU_04487		
N22.HOG0005390	OG0001725	n8												HELIO_11065										STRPU_04362		
N22.HOG0005391	OG0001726	n1												HELIO_12477										STRPU_20634		
N22.HOG0005392	OG0001726	n33												HELIO_10937										STRPU_04691		
N22.HOG0005393	OG0001727	n2												HELIO_00379										STRPU_21219		
N22.HOG0005394	OG0001728	n18												HELIO_06859										STRPU_26695		
N22.HOG0005395	OG0001728	n47												HELIO_02961												
N22.HOG0005396	OG0001729	n0												HELIO_07800										STRPU_23619		
N22.HOG0005397	OG0001730	n2												HELIO_09660										STRPU_18631, STRPU_18614		
N22.HOG0005398	OG0001731	n44												HELIO_04109										STRPU_12360		
N22.HOG0005399	OG0001732	n0												HELIO_08312										STRPU_06110		
N22.HOG0005400	OG0001733	n8												HELIO_06708, HELIO_05078										STRPU_09898		
N22.HOG0005401	OG0001734	n23												HELIO_09373										STRPU_04186		
N22.HOG0005402	OG0001734	n24												HELIO_10503										STRPU_22772, STRPU_01931		
N22.HOG0005403	OG0001734	n27												HELIO_04822										STRPU_24587, STRPU_24599		
N22.HOG0005404	OG0001735	n0												HELIO_08576										STRPU_02435, STRPU_13629		
N22.HOG0005405	OG0001736	n1												HELIO_04175										STRPU_25297		
N22.HOG0005406	OG0001736	n39																						STRPU_25454		
N22.HOG0005407	OG0001737	n1																						STRPU_07635		
N22.HOG0005408	OG0001737	n22																						STRPU_17777		
N22.HOG0005409	OG0001738	n0												HELIO_00898										STRPU_12582		
N22.HOG0005410	OG0001739	n9												HELIO_08138										STRPU_12635		
N22.HOG0005411	OG0001740	n14												HELIO_05162										STRPU_12729		
N22.HOG0005412	OG0001740	n16												HELIO_06383										STRPU_12731		
N22.HOG0005413	OG0001741	n13												HELIO_09141										STRPU_20581		
N22.HOG0005414	OG0001742	n22												HELIO_03873										STRPU_23582		
N22.HOG0005415	OG0001742	n45												HELIO_02031										STRPU_10415		
N22.HOG0005416	OG0001743	n39												HELIO_12557										STRPU_19741		
N22.HOG0005417	OG0001744	n1												HELIO_00852										STRPU_22012		
N22.HOG0005418	OG0001745	n37																						STRPU_26910		
N22.HOG0005419	OG0001746	n19												HELIO_10565										STRPU_01643, STRPU_11979		
N22.HOG0005420	OG0001747	n0												HELIO_09412										STRPU_06888		
N22.HOG0005421	OG0001749	n9												HELIO_08042										STRPU_05824		
N22.HOG0005422	OG0001750	n41												HELIO_09724										STRPU_13411		
N22.HOG0005423	OG0001751	n3												HELIO_11274										STRPU_10281		
N22.HOG0005424	OG0001752	n13												HELIO_07873										STRPU_04577, STRPU_04576, STRPU_22519		
N22.HOG0005425	OG0001753	n0																						STRPU_10249		
N22.HOG0005426	OG0001754	n0												HELIO_12416										STRPU_17742		
N22.HOG0005427	OG0001755	n7												HELIO_08464										STRPU_12732		
N22.HOG0005428	OG0001755	n33												HELIO_03611										STRPU_24786		
N22.HOG0005429	OG0001756	n5																						STRPU_09620		
N22.HOG0005430	OG0001756	n6												HELIO_00970										STRPU_09617		
N22.HOG0005431	OG0001756	n27												HELIO_03773										STRPU_04685		
N22.HOG0005432	OG0001757	n0												HELIO_06531										STRPU_21210		
N22.HOG0005433	OG0001758	n17												HELIO_11236										STRPU_24810		
N22.HOG0005434	OG0001758	n34												HELIO_11503										STRPU_14444, STRPU_14421		
