HOG	OG	Gene Tree Parent Clade	AENJA_ok	AMPFI_ok	APOSC_ok	APOSJ_ok	ASTMX	BRAFL	BRALA	CAEEL	CAPO3	DANRE	DROME	HELIO_ok	HUMAN	LYTVA_ok	MOUSE	NEMVE	ORYLA	OWEFU	PFLAV	SACKO_ok	SCHMD	STRPU_ok	XENTR	YEAST
N19.HOG0002029	OG0000138	n165												HELIO_04557, HELIO_04817, HELIO_04440										STRPU_08907, STRPU_20257, STRPU_16608, STRPU_15668, STRPU_27093		
N19.HOG0002030	OG0000138	n172			APOSC_17311									HELIO_06895												
N19.HOG0002031	OG0000139	n9			APOSC_24004, APOSC_24005	APOSJ_34974, APOSJ_34975																		STRPU_19165, STRPU_09249, STRPU_00837, STRPU_14083, STRPU_00836, STRPU_14087		
N19.HOG0002032	OG0000139	n83			APOSC_21904, APOSC_00216, APOSC_25828, APOSC_17765, APOSC_25129, APOSC_19785, APOSC_06443	APOSJ_48550, APOSJ_48551, APOSJ_05448, APOSJ_15966, APOSJ_15970, APOSJ_15968, APOSJ_44704, APOSJ_24847, APOSJ_09847, APOSJ_60921, APOSJ_31035, APOSJ_01579, APOSJ_60922, APOSJ_01578, APOSJ_04084, APOSJ_29420, APOSJ_47830, APOSJ_47829, APOSJ_29421, APOSJ_47831, APOSJ_29419, APOSJ_60920, APOSJ_02528, APOSJ_16382, APOSJ_16389, APOSJ_21529, APOSJ_29436, APOSJ_29480, APOSJ_34391, APOSJ_29488, APOSJ_34394, APOSJ_34395, APOSJ_41560, APOSJ_41562, APOSJ_41563, APOSJ_41564, APOSJ_54326, APOSJ_54327, APOSJ_55612, APOSJ_61752, APOSJ_54330, APOSJ_54325, APOSJ_47713, APOSJ_47711, APOSJ_47710, APOSJ_47708, APOSJ_41567								HELIO_08181, HELIO_05560, HELIO_06714, HELIO_07305, HELIO_04806, HELIO_02194		LYTVA_14558, LYTVA_14549, LYTVA_02437, LYTVA_05508, LYTVA_06934, LYTVA_26990, LYTVA_24206, LYTVA_19655								STRPU_19429, STRPU_19437, STRPU_19417, STRPU_27270, STRPU_27252, STRPU_27254, STRPU_27253, STRPU_27307, STRPU_11498, STRPU_17903, STRPU_25448, STRPU_25449, STRPU_25450, STRPU_24914		
N19.HOG0002033	OG0000139	n186			APOSC_05339																					
N19.HOG0002034	OG0000140	n11				APOSJ_25874, APOSJ_25873																		STRPU_13790		
N19.HOG0002035	OG0000140	n13			APOSC_20679	APOSJ_54253																		STRPU_13789		
N19.HOG0002036	OG0000140	n30				APOSJ_25869, APOSJ_25870																				
N19.HOG0002037	OG0000140	n35			APOSC_21817, APOSC_06250											LYTVA_19546								STRPU_13447		
N19.HOG0002038	OG0000140	n71			APOSC_17629, APOSC_17631, APOSC_17636, APOSC_17632, APOSC_17633, APOSC_17630, APOSC_17634	APOSJ_52295, APOSJ_56539, APOSJ_52296, APOSJ_52297								HELIO_00031		LYTVA_28396, LYTVA_18373								STRPU_24900, STRPU_24348		
N19.HOG0002039	OG0000140	n203														LYTVA_07124, LYTVA_07121								STRPU_13451		
N19.HOG0002040	OG0000140	n206			APOSC_13035	APOSJ_57017																				
N19.HOG0002041	OG0000141	n1														LYTVA_28409										
N19.HOG0002042	OG0000141	n18			APOSC_18986	APOSJ_08889								HELIO_04904, HELIO_05663, HELIO_11061, HELIO_04373		LYTVA_15585, LYTVA_19931, LYTVA_07982, LYTVA_02517, LYTVA_03081, LYTVA_20608, LYTVA_14791, LYTVA_11111, LYTVA_11112, LYTVA_18198, LYTVA_16516, LYTVA_07900, LYTVA_16515, LYTVA_07898, LYTVA_27253, LYTVA_04401								STRPU_11398, STRPU_11400, STRPU_11392, STRPU_26420, STRPU_27143, STRPU_00555, STRPU_10688, STRPU_26852, STRPU_26853, STRPU_01338, STRPU_11611, STRPU_26851, STRPU_26963		
N19.HOG0002043	OG0000141	n151			APOSC_16747	APOSJ_22651, APOSJ_22650								HELIO_03491		LYTVA_04353								STRPU_19456		
N19.HOG0002044	OG0000141	n161			APOSC_12558	APOSJ_11728								HELIO_06248		LYTVA_16633								STRPU_21968		
N19.HOG0002045	OG0000141	n165			APOSC_00130	APOSJ_02271, APOSJ_02267								HELIO_06291, HELIO_06766		LYTVA_23463, LYTVA_05955, LYTVA_05956, LYTVA_05957								STRPU_06070, STRPU_25287, STRPU_07704, STRPU_25289		
N19.HOG0002046	OG0000141	n177			APOSC_04354	APOSJ_00561								HELIO_00102		LYTVA_05958								STRPU_25290		
N19.HOG0002047	OG0000141	n183			APOSC_22998, APOSC_22734, APOSC_11878, APOSC_03319, APOSC_15420	APOSJ_65096, APOSJ_38255, APOSJ_33870, APOSJ_05422, APOSJ_05421, APOSJ_05424, APOSJ_05423										LYTVA_17141, LYTVA_11297, LYTVA_29166, LYTVA_09438, LYTVA_09439								STRPU_09469, STRPU_09467, STRPU_03291, STRPU_03260, STRPU_09839		
N19.HOG0002048	OG0000141	n204			APOSC_14671									HELIO_10597		LYTVA_25402								STRPU_21825		
N19.HOG0002049	OG0000142	n16																						STRPU_10891, STRPU_10873		
N19.HOG0002050	OG0000142	n33														LYTVA_04554								STRPU_05787		
N19.HOG0002051	OG0000142	n36																						STRPU_10883, STRPU_10879, STRPU_00821		
N19.HOG0002052	OG0000142	n45			APOSC_24389	APOSJ_04660																				
N19.HOG0002053	OG0000142	n55			APOSC_05931	APOSJ_22683, APOSJ_00412																				
N19.HOG0002054	OG0000142	n64														LYTVA_20509										
N19.HOG0002055	OG0000142	n68														LYTVA_25812								STRPU_26698		
N19.HOG0002056	OG0000142	n78																						STRPU_00820, STRPU_00819, STRPU_25555, STRPU_25554		
N19.HOG0002057	OG0000142	n84														LYTVA_27034										
N19.HOG0002058	OG0000142	n92												HELIO_07594		LYTVA_20510								STRPU_10876, STRPU_10887		
N19.HOG0002059	OG0000142	n103														LYTVA_01494								STRPU_10875, STRPU_10888		
N19.HOG0002060	OG0000142	n151			APOSC_21775																					
N19.HOG0002061	OG0000142	n153			APOSC_20241									HELIO_07399												
N19.HOG0002062	OG0000142	n156			APOSC_07546, APOSC_00286																					
N19.HOG0002063	OG0000142	n159			APOSC_07201	APOSJ_53720										LYTVA_27041								STRPU_25556		
N19.HOG0002064	OG0000142	n164			APOSC_14102											LYTVA_04856										
N19.HOG0002065	OG0000142	n167														LYTVA_01496										
N19.HOG0002066	OG0000142	n170																						STRPU_10885, STRPU_10877, STRPU_10878, STRPU_10884, STRPU_10889, STRPU_10890, STRPU_10874		
N19.HOG0002067	OG0000142	n178																						STRPU_10945, STRPU_10943		
N19.HOG0002068	OG0000142	n182			APOSC_15551																					
N19.HOG0002069	OG0000142	n184				APOSJ_32104, APOSJ_07082, APOSJ_32108, APOSJ_32109, APOSJ_34618, APOSJ_07086, APOSJ_32106, APOSJ_07087, APOSJ_04135, APOSJ_07085, APOSJ_07084, APOSJ_32105																				
N19.HOG0002070	OG0000144	n5			APOSC_20353, APOSC_12840, APOSC_26067, APOSC_12888, APOSC_07335, APOSC_10011, APOSC_21602, APOSC_17830	APOSJ_42288, APOSJ_42287, APOSJ_07509, APOSJ_58750, APOSJ_25655, APOSJ_32673, APOSJ_40565, APOSJ_33399, APOSJ_21833, APOSJ_31492								HELIO_06571, HELIO_00857, HELIO_10030		LYTVA_26254, LYTVA_16850, LYTVA_23320, LYTVA_16848, LYTVA_26255, LYTVA_01348, LYTVA_08867, LYTVA_27088, LYTVA_08865, LYTVA_08806, LYTVA_01118, LYTVA_19991								STRPU_10253, STRPU_10250, STRPU_10243, STRPU_10251, STRPU_10252, STRPU_10268, STRPU_10245, STRPU_10248, STRPU_01104, STRPU_24193, STRPU_24069, STRPU_24468, STRPU_01102, STRPU_24198, STRPU_01101, STRPU_24745		
N19.HOG0002071	OG0000144	n53			APOSC_23838, APOSC_05475	APOSJ_29170, APOSJ_45116, APOSJ_65239								HELIO_07680, HELIO_02243		LYTVA_00561, LYTVA_20711, LYTVA_10635, LYTVA_11332, LYTVA_11333								STRPU_06666, STRPU_06668, STRPU_06667, STRPU_06669, STRPU_04558, STRPU_25536, STRPU_25537, STRPU_00803, STRPU_00805, STRPU_25538		
N19.HOG0002072	OG0000144	n74			APOSC_22522, APOSC_01517, APOSC_21418	APOSJ_02611, APOSJ_07634, APOSJ_62974, APOSJ_55132										LYTVA_25633										
N19.HOG0002073	OG0000144	n107			APOSC_16186, APOSC_25354	APOSJ_30077										LYTVA_10641								STRPU_11202		
N19.HOG0002074	OG0000144	n164			APOSC_01735, APOSC_22992, APOSC_24169	APOSJ_06284, APOSJ_39085, APOSJ_05410																				
N19.HOG0002075	OG0000144	n174			APOSC_17502	APOSJ_45613										LYTVA_16687, LYTVA_20037, LYTVA_09004								STRPU_02627, STRPU_24036, STRPU_24002, STRPU_24003		
N19.HOG0002076	OG0000144	n184														LYTVA_15775								STRPU_24470		
N19.HOG0002077	OG0000145	n10			APOSC_03497																					
N19.HOG0002078	OG0000145	n67				APOSJ_12434																		STRPU_03471		
N19.HOG0002079	OG0000145	n77				APOSJ_35016, APOSJ_35015, APOSJ_35017, APOSJ_09608																				
N19.HOG0002080	OG0000146	n8														LYTVA_21396										
N19.HOG0002081	OG0000146	n9				APOSJ_11035, APOSJ_22486																				
N19.HOG0002082	OG0000146	n12														LYTVA_23405										
N19.HOG0002083	OG0000146	n31			APOSC_00603	APOSJ_47090, APOSJ_47092, APOSJ_47086, APOSJ_47089																		STRPU_10059, STRPU_07143		
N19.HOG0002084	OG0000146	n46			APOSC_12919	APOSJ_60163																		STRPU_04483, STRPU_19568, STRPU_01652, STRPU_04370		
N19.HOG0002085	OG0000146	n66				APOSJ_09001																				
N19.HOG0002086	OG0000146	n67				APOSJ_19944																				
N19.HOG0002087	OG0000146	n76																						STRPU_02618, STRPU_22627, STRPU_08171		
N19.HOG0002088	OG0000146	n91			APOSC_19370																					
N19.HOG0002089	OG0000146	n93			APOSC_04426																					
N19.HOG0002090	OG0000146	n101				APOSJ_24983																				
N19.HOG0002091	OG0000146	n103			APOSC_04386, APOSC_09167																					
N19.HOG0002092	OG0000146	n105				APOSJ_45804, APOSJ_45806																				
N19.HOG0002093	OG0000146	n108			APOSC_13354																					
N19.HOG0002094	OG0000146	n132				APOSJ_36947																				
N19.HOG0002095	OG0000146	n141			APOSC_26228																					
N19.HOG0002096	OG0000146	n143			APOSC_16572, APOSC_16573	APOSJ_45805, APOSJ_47087, APOSJ_45807, APOSJ_47091, APOSJ_19314, APOSJ_47088																				
N19.HOG0002097	OG0000146	n160			APOSC_25997																					
N19.HOG0002098	OG0000146	n166			APOSC_14299	APOSJ_44486																				
N19.HOG0002099	OG0000146	n188			APOSC_16673	APOSJ_13613																		STRPU_03060		
N19.HOG0002100	OG0000146	n192																						STRPU_06972, STRPU_06970		
N19.HOG0002101	OG0000146	n203			APOSC_02953, APOSC_11563	APOSJ_21530, APOSJ_17156, APOSJ_29992, APOSJ_51315																				
N19.HOG0002102	OG0000147	n32			APOSC_05531	APOSJ_24426, APOSJ_24713, APOSJ_24714								HELIO_12780		LYTVA_06334								STRPU_10707		
N19.HOG0002103	OG0000147	n40			APOSC_20902																					
N19.HOG0002104	OG0000147	n102			APOSC_16682	APOSJ_41231								HELIO_07856		LYTVA_24464								STRPU_24812		
N19.HOG0002105	OG0000147	n134			APOSC_25363	APOSJ_62598								HELIO_02877		LYTVA_06610, LYTVA_07302								STRPU_19988		
N19.HOG0002106	OG0000147	n170			APOSC_20013	APOSJ_36866										LYTVA_18928								STRPU_20621		
N19.HOG0002107	OG0000147	n199			APOSC_18428																					
N19.HOG0002108	OG0000147	n202			APOSC_05853									HELIO_07688		LYTVA_03351										
N19.HOG0002109	OG0000148	n4			APOSC_14879, APOSC_14878	APOSJ_61760, APOSJ_61759								HELIO_09000, HELIO_12241		LYTVA_28370, LYTVA_19008								STRPU_21997, STRPU_22815, STRPU_01974, STRPU_01973, STRPU_22813, STRPU_22812, STRPU_01971		
N19.HOG0002110	OG0000148	n102			APOSC_22996	APOSJ_13914, APOSJ_22117								HELIO_01322										STRPU_00698, STRPU_22716, STRPU_00697, STRPU_22715		
N19.HOG0002111	OG0000148	n185			APOSC_25505, APOSC_02226	APOSJ_25126, APOSJ_25128, APOSJ_25125, APOSJ_25127																				
N19.HOG0002112	OG0000148	n201			APOSC_27225, APOSC_07145	APOSJ_46154																				
N19.HOG0002113	OG0000149	n3			APOSC_17921, APOSC_17920, APOSC_17820	APOSJ_64440, APOSJ_64438, APOSJ_08762, APOSJ_64435, APOSJ_64437, APOSJ_64439								HELIO_11224		LYTVA_27288								STRPU_00890, STRPU_00893, STRPU_23020, STRPU_23018, STRPU_00891		
N19.HOG0002114	OG0000149	n83			APOSC_12513, APOSC_00444	APOSJ_40409, APOSJ_52748								HELIO_09667, HELIO_05786		LYTVA_06518, LYTVA_19439, LYTVA_27853, LYTVA_06524								STRPU_22171, STRPU_22181, STRPU_22177, STRPU_22170, STRPU_11139, STRPU_11116, STRPU_01568, STRPU_09391, STRPU_01569, STRPU_09390, STRPU_22185		
N19.HOG0002115	OG0000149	n114			APOSC_02449	APOSJ_34099, APOSJ_34098										LYTVA_14878, LYTVA_23613								STRPU_17637, STRPU_02282, STRPU_17638		
N19.HOG0002116	OG0000149	n123			APOSC_02196	APOSJ_38902								HELIO_08463, HELIO_10026		LYTVA_03219, LYTVA_27903								STRPU_17737, STRPU_17521, STRPU_17518, STRPU_17522		
N19.HOG0002117	OG0000149	n145														LYTVA_15256, LYTVA_09082										
N19.HOG0002118	OG0000149	n173			APOSC_09540, APOSC_20238	APOSJ_14335, APOSJ_01741								HELIO_08561		LYTVA_24788								STRPU_04830, STRPU_00746		
N19.HOG0002119	OG0000151	n2												HELIO_02909		LYTVA_06631								STRPU_19851		
N19.HOG0002120	OG0000151	n64			APOSC_11426	APOSJ_18630																				
N19.HOG0002121	OG0000151	n93			APOSC_26828, APOSC_02355, APOSC_10983	APOSJ_64721								HELIO_01067												
N19.HOG0002122	OG0000151	n98			APOSC_26533, APOSC_24307	APOSJ_23159																		STRPU_23185		
N19.HOG0002123	OG0000151	n150			APOSC_20523, APOSC_17583, APOSC_11077, APOSC_11076	APOSJ_26144, APOSJ_19626																				
N19.HOG0002124	OG0000151	n168			APOSC_27430									HELIO_11427		LYTVA_13428, LYTVA_13427								STRPU_20407		
N19.HOG0002125	OG0000152	n5			APOSC_10904, APOSC_00499	APOSJ_21275, APOSJ_20580																		STRPU_09020, STRPU_02011		
N19.HOG0002126	OG0000152	n13			APOSC_21751	APOSJ_38103, APOSJ_38104										LYTVA_19636, LYTVA_25239										
N19.HOG0002127	OG0000152	n21			APOSC_11058																					
N19.HOG0002128	OG0000152	n24			APOSC_15191, APOSC_11517, APOSC_10772	APOSJ_33727, APOSJ_52164, APOSJ_56409, APOSJ_46692										LYTVA_20444, LYTVA_10550, LYTVA_08926, LYTVA_08925										
N19.HOG0002129	OG0000152	n36				APOSJ_25597																				
N19.HOG0002130	OG0000152	n39			APOSC_08759, APOSC_24433																					
N19.HOG0002131	OG0000152	n44			APOSC_28489	APOSJ_65140																				
N19.HOG0002132	OG0000152	n50				APOSJ_14042																		STRPU_09019		
N19.HOG0002133	OG0000152	n52			APOSC_14622	APOSJ_20190																		STRPU_04764		
N19.HOG0002134	OG0000152	n58				APOSJ_65365																				
N19.HOG0002135	OG0000152	n60														LYTVA_11871										
N19.HOG0002136	OG0000152	n66														LYTVA_25445								STRPU_02882, STRPU_00201, STRPU_16309, STRPU_06988, STRPU_13891, STRPU_13895, STRPU_16828, STRPU_08709, STRPU_11592, STRPU_25942, STRPU_16364, STRPU_15744, STRPU_07779, STRPU_07757, STRPU_03117, STRPU_16140, STRPU_16917, STRPU_07997		
N19.HOG0002137	OG0000152	n87			APOSC_02827	APOSJ_13320																		STRPU_09044		
N19.HOG0002138	OG0000152	n102			APOSC_08561, APOSC_13395, APOSC_13396	APOSJ_08177, APOSJ_51521, APOSJ_12905								HELIO_02342										STRPU_16503		
N19.HOG0002139	OG0000152	n113			APOSC_15993	APOSJ_33297																				
N19.HOG0002140	OG0000152	n117																						STRPU_20908, STRPU_21015, STRPU_14604		
N19.HOG0002141	OG0000152	n120			APOSC_00267, APOSC_15184	APOSJ_59067, APOSJ_05487, APOSJ_65130, APOSJ_34246, APOSJ_65120, APOSJ_05485, APOSJ_05488, APOSJ_05489, APOSJ_05486																				
N19.HOG0002142	OG0000152	n132			APOSC_00701																					
N19.HOG0002143	OG0000152	n133			APOSC_21932																					
N19.HOG0002144	OG0000152	n136														LYTVA_27550, LYTVA_04932										
N19.HOG0002145	OG0000152	n138																						STRPU_03607, STRPU_21797, STRPU_26782, STRPU_09056, STRPU_09031		
N19.HOG0002146	OG0000152	n144																						STRPU_12268, STRPU_12152, STRPU_01840, STRPU_24058, STRPU_24387, STRPU_19367, STRPU_20531, STRPU_21117, STRPU_01209, STRPU_26845, STRPU_27318		
N19.HOG0002147	OG0000152	n155			APOSC_09416	APOSJ_32570, APOSJ_52514, APOSJ_52515, APOSJ_52513, APOSJ_52512, APOSJ_32571										LYTVA_27346								STRPU_03010, STRPU_13605, STRPU_16797, STRPU_03009, STRPU_16898		
N19.HOG0002148	OG0000152	n170			APOSC_16206, APOSC_11784, APOSC_26612, APOSC_04455	APOSJ_36829, APOSJ_57781, APOSJ_57780, APOSJ_36814, APOSJ_36813, APOSJ_59705								HELIO_05135		LYTVA_16757								STRPU_23544, STRPU_10004, STRPU_27092		
N19.HOG0002149	OG0000153	n121			APOSC_05284, APOSC_09058	APOSJ_12705								HELIO_06137		LYTVA_23267, LYTVA_05740, LYTVA_15931, LYTVA_10634, LYTVA_11439								STRPU_03434, STRPU_15434, STRPU_15433, STRPU_15436, STRPU_15439, STRPU_15438, STRPU_15437, STRPU_00047		
N19.HOG0002150	OG0000153	n138			APOSC_00949, APOSC_09472, APOSC_00950, APOSC_00953, APOSC_21575, APOSC_09057, APOSC_00952, APOSC_00951, APOSC_24314, APOSC_08660, APOSC_23358, APOSC_17102, APOSC_17101, APOSC_07925, APOSC_17100, APOSC_01583, APOSC_26725, APOSC_10846, APOSC_10847, APOSC_17925, APOSC_12210, APOSC_06829, APOSC_06830, APOSC_11435, APOSC_05537	APOSJ_44129, APOSJ_29448, APOSJ_29461, APOSJ_55646, APOSJ_21979, APOSJ_21978, APOSJ_50402, APOSJ_17133, APOSJ_17134, APOSJ_59258, APOSJ_45065, APOSJ_49336, APOSJ_45064, APOSJ_10445, APOSJ_14458, APOSJ_14457, APOSJ_25529, APOSJ_52294, APOSJ_24821, APOSJ_43562, APOSJ_21980, APOSJ_14540, APOSJ_14539, APOSJ_52706								HELIO_03409, HELIO_08759										STRPU_15440		
N19.HOG0002151	OG0000153	n189			APOSC_01922	APOSJ_09691																				
N19.HOG0002152	OG0000153	n192			APOSC_01355, APOSC_28204	APOSJ_25369																		STRPU_12921, STRPU_15435		
N19.HOG0002153	OG0000154	n2			APOSC_00206											LYTVA_22149										
N19.HOG0002154	OG0000154	n43				APOSJ_07519										LYTVA_10224								STRPU_27316, STRPU_07893		
N19.HOG0002155	OG0000154	n74																						STRPU_04759, STRPU_03371, STRPU_08224		
N19.HOG0002156	OG0000154	n81			APOSC_19001, APOSC_19002	APOSJ_23870								HELIO_11108		LYTVA_08370								STRPU_17328, STRPU_17356		
N19.HOG0002157	OG0000154	n95			APOSC_02902	APOSJ_07131, APOSJ_07132																				
N19.HOG0002158	OG0000154	n136			APOSC_02975	APOSJ_42869, APOSJ_42868																				
N19.HOG0002159	OG0000154	n149			APOSC_26259																			STRPU_18854, STRPU_19002, STRPU_18855		
N19.HOG0002160	OG0000154	n161				APOSJ_23336								HELIO_00470										STRPU_17487		
N19.HOG0002161	OG0000154	n185			APOSC_10368																					
N19.HOG0002162	OG0000154	n192			APOSC_25452	APOSJ_11564										LYTVA_01776								STRPU_19003, STRPU_19007		
N19.HOG0002163	OG0000155	n14				APOSJ_38396, APOSJ_38395								HELIO_02785												
N19.HOG0002164	OG0000155	n31			APOSC_09923, APOSC_09921, APOSC_09922									HELIO_06336		LYTVA_12158								STRPU_07135		
N19.HOG0002165	OG0000155	n88														LYTVA_27669										
N19.HOG0002166	OG0000155	n102			APOSC_26187, APOSC_26185	APOSJ_00042										LYTVA_24959, LYTVA_02175										
N19.HOG0002167	OG0000155	n107			APOSC_23459									HELIO_03778, HELIO_03915, HELIO_05851, HELIO_05495		LYTVA_12159, LYTVA_12167								STRPU_07136		
N19.HOG0002168	OG0000155	n114			APOSC_24645	APOSJ_37768								HELIO_03780		LYTVA_07648										
N19.HOG0002169	OG0000155	n146				APOSJ_03731, APOSJ_03730								HELIO_10305		LYTVA_22929								STRPU_07137		
N19.HOG0002170	OG0000157	n14			APOSC_02266	APOSJ_40938, APOSJ_40935								HELIO_02764										STRPU_22147		
N19.HOG0002171	OG0000157	n65			APOSC_27008	APOSJ_18098, APOSJ_18099, APOSJ_49886								HELIO_10997		LYTVA_24947								STRPU_08448		
N19.HOG0002172	OG0000157	n86			APOSC_25645	APOSJ_61734, APOSJ_42770								HELIO_02973		LYTVA_14449								STRPU_22616		
N19.HOG0002173	OG0000157	n159			APOSC_27261	APOSJ_23026, APOSJ_23027								HELIO_02898										STRPU_25761		
N19.HOG0002174	OG0000157	n191																						STRPU_19481		
N19.HOG0002175	OG0000158	n4												HELIO_09280		LYTVA_06789								STRPU_20285		
N19.HOG0002176	OG0000158	n17														LYTVA_12135								STRPU_20284		
N19.HOG0002177	OG0000158	n106			APOSC_22004									HELIO_05890		LYTVA_03807								STRPU_07153		
N19.HOG0002178	OG0000158	n150			APOSC_17391	APOSJ_25043, APOSJ_26529, APOSJ_05724, APOSJ_26528, APOSJ_25037, APOSJ_25038, APOSJ_26527, APOSJ_05726, APOSJ_25039, APOSJ_25040, APOSJ_05725, APOSJ_25041																		STRPU_20283		
N19.HOG0002179	OG0000158	n175			APOSC_02468	APOSJ_64741, APOSJ_64736, APOSJ_64743, APOSJ_34847, APOSJ_34846, APOSJ_34844, APOSJ_64737, APOSJ_64739, APOSJ_64740, APOSJ_64742, APOSJ_34843, APOSJ_64738, APOSJ_34842, APOSJ_34845																		STRPU_01554		
N19.HOG0002180	OG0000159	n2														LYTVA_16506, LYTVA_06037, LYTVA_08097, LYTVA_18412, LYTVA_29071								STRPU_16419, STRPU_16425, STRPU_16723, STRPU_16725, STRPU_16730, STRPU_16731, STRPU_16726, STRPU_16720, STRPU_16721, STRPU_16722, STRPU_16729		
N19.HOG0002181	OG0000159	n35												HELIO_11077										STRPU_24070		
N19.HOG0002182	OG0000159	n43			APOSC_05622																					
N19.HOG0002183	OG0000159	n57														LYTVA_08314										
N19.HOG0002184	OG0000159	n67												HELIO_03934, HELIO_05434, HELIO_10044, HELIO_03988, HELIO_03474, HELIO_03938, HELIO_06538, HELIO_00861, HELIO_05361, HELIO_09054		LYTVA_22895, LYTVA_21670, LYTVA_11548, LYTVA_22930, LYTVA_22121, LYTVA_26776								STRPU_03795, STRPU_03792, STRPU_03793, STRPU_03789, STRPU_03791, STRPU_03790, STRPU_03788, STRPU_03786, STRPU_01680, STRPU_02685, STRPU_03923, STRPU_03889, STRPU_03918		
N19.HOG0002185	OG0000159	n96			APOSC_25144	APOSJ_38241, APOSJ_25112								HELIO_07755		LYTVA_25766								STRPU_17842		
N19.HOG0002186	OG0000159	n138			APOSC_27680	APOSJ_18948										LYTVA_12728								STRPU_20008		
N19.HOG0002187	OG0000159	n162												HELIO_07071, HELIO_00285, HELIO_10509		LYTVA_16500, LYTVA_10738, LYTVA_17708, LYTVA_06313, LYTVA_13868, LYTVA_10736								STRPU_16418, STRPU_16719, STRPU_16429, STRPU_16426, STRPU_03276, STRPU_03235, STRPU_16278, STRPU_16427, STRPU_16430		
N19.HOG0002188	OG0000160	n6												HELIO_06133		LYTVA_09555, LYTVA_09556								STRPU_26893, STRPU_26892		
N19.HOG0002189	OG0000160	n38			APOSC_01085	APOSJ_38883								HELIO_11300		LYTVA_04290, LYTVA_15927, LYTVA_15928, LYTVA_20062, LYTVA_07452, LYTVA_05524								STRPU_15431, STRPU_19000		
N19.HOG0002190	OG0000160	n81			APOSC_17800	APOSJ_08872, APOSJ_08871, APOSJ_08870, APOSJ_56570, APOSJ_08869								HELIO_11870										STRPU_24405		
N19.HOG0002191	OG0000160	n196												HELIO_09094		LYTVA_11099								STRPU_11554		
N19.HOG0002192	OG0000160	n201																						STRPU_15349		
N19.HOG0002193	OG0000161	n6														LYTVA_28330, LYTVA_11603										
N19.HOG0002194	OG0000161	n11			APOSC_11041																					
N19.HOG0002195	OG0000161	n17														LYTVA_30215										
N19.HOG0002196	OG0000161	n23														LYTVA_12424, LYTVA_13884, LYTVA_03428										
N19.HOG0002197	OG0000161	n30														LYTVA_17177, LYTVA_29132										
N19.HOG0002198	OG0000161	n38														LYTVA_07484, LYTVA_06818										
N19.HOG0002199	OG0000161	n54			APOSC_09411											LYTVA_25131										
N19.HOG0002200	OG0000161	n57			APOSC_20447	APOSJ_38974										LYTVA_16865										
N19.HOG0002201	OG0000161	n67														LYTVA_15127, LYTVA_27170, LYTVA_15446, LYTVA_07042, LYTVA_08082										
N19.HOG0002202	OG0000161	n71			APOSC_13169	APOSJ_63878, APOSJ_42051																				
N19.HOG0002203	OG0000161	n75			APOSC_22129																					
N19.HOG0002204	OG0000161	n78														LYTVA_19092, LYTVA_27862, LYTVA_04274, LYTVA_13171, LYTVA_07794										
N19.HOG0002205	OG0000161	n91				APOSJ_22299										LYTVA_22847, LYTVA_21072, LYTVA_11335								STRPU_02661		
N19.HOG0002206	OG0000161	n97														LYTVA_18315										
N19.HOG0002207	OG0000161	n101														LYTVA_21628								STRPU_19348, STRPU_13350, STRPU_17020, STRPU_03205, STRPU_08033		
N19.HOG0002208	OG0000161	n110				APOSJ_61836, APOSJ_61840, APOSJ_61839, APOSJ_61838																		STRPU_14109, STRPU_17337, STRPU_03752		
N19.HOG0002209	OG0000161	n122				APOSJ_13693										LYTVA_01095, LYTVA_14708, LYTVA_01377, LYTVA_25082								STRPU_07342, STRPU_19279		
N19.HOG0002210	OG0000161	n134																						STRPU_02934, STRPU_07846		
N19.HOG0002211	OG0000161	n136												HELIO_04348												
N19.HOG0002212	OG0000161	n138												HELIO_05070												
N19.HOG0002213	OG0000161	n143			APOSC_13096, APOSC_09907, APOSC_23747	APOSJ_59769																				
N19.HOG0002214	OG0000161	n151				APOSJ_26330																				
N19.HOG0002215	OG0000161	n156														LYTVA_21930, LYTVA_06286, LYTVA_08030, LYTVA_24413, LYTVA_04405, LYTVA_08703										
N19.HOG0002216	OG0000161	n164														LYTVA_21687										
N19.HOG0002217	OG0000161	n167			APOSC_07213											LYTVA_17308										
N19.HOG0002218	OG0000161	n174			APOSC_28361									HELIO_11338		LYTVA_12654, LYTVA_24438, LYTVA_24300, LYTVA_05778								STRPU_07764, STRPU_16937, STRPU_18161		
N19.HOG0002219	OG0000162	n6			APOSC_14431									HELIO_02633		LYTVA_18164								STRPU_26981		
N19.HOG0002220	OG0000162	n172														LYTVA_25859										
N19.HOG0002221	OG0000163	n11			APOSC_12914																					
N19.HOG0002222	OG0000163	n41														LYTVA_26726								STRPU_08825		
N19.HOG0002223	OG0000163	n77			APOSC_26564, APOSC_17645	APOSJ_40557, APOSJ_27347, APOSJ_38406								HELIO_05553												
N19.HOG0002224	OG0000163	n94												HELIO_10661												
N19.HOG0002225	OG0000163	n99			APOSC_12728	APOSJ_21309								HELIO_02290										STRPU_08826		
N19.HOG0002226	OG0000163	n128			APOSC_11732	APOSJ_28488								HELIO_10005										STRPU_26317		
N19.HOG0002227	OG0000163	n145			APOSC_20618	APOSJ_37417, APOSJ_34149, APOSJ_48139								HELIO_07317		LYTVA_16156								STRPU_22081		
