HOG	OG	Gene Tree Parent Clade	AENJA_ok	AMPFI_ok	APOSC_ok	APOSJ_ok	ASTMX	BRAFL	BRALA	CAEEL	CAPO3	DANRE	DROME	HELIO_ok	HUMAN	LYTVA_ok	MOUSE	NEMVE	ORYLA	OWEFU	PFLAV	SACKO_ok	SCHMD	STRPU_ok	XENTR	YEAST
N6.HOG0005413	OG0002108	n0																		OFUSG12155.1.p1			SCHMD09134, SCHMD15631, SCHMD01006, SCHMD16981, SCHMD05153			
N6.HOG0005414	OG0002110	n0																		OFUSG22068.1.p1, OFUSG10693.1.p1						
N6.HOG0005415	OG0002119	n0																					SCHMD26733, SCHMD13750, SCHMD17977, SCHMD21763, SCHMD20204, SCHMD26009, SCHMD00262, SCHMD25107, SCHMD23971, SCHMD11188, SCHMD15351, SCHMD26021, SCHMD26137, SCHMD23403, SCHMD26826, SCHMD21712, SCHMD18975, SCHMD12175, SCHMD10128, SCHMD08930, SCHMD01955, SCHMD20410, SCHMD08929, SCHMD22819, SCHMD05429, SCHMD26396, SCHMD14953, SCHMD04818, SCHMD03875, SCHMD05689, SCHMD22261, SCHMD17033, SCHMD27848, SCHMD07186, SCHMD02879, SCHMD28269, SCHMD12663, SCHMD08987, SCHMD08740, SCHMD15518, SCHMD20261, SCHMD23465, SCHMD10239, SCHMD03844, SCHMD19505, SCHMD19937, SCHMD20664, SCHMD13538, SCHMD27907, SCHMD00043, SCHMD06486			
N6.HOG0005416	OG0002120	n0																					SCHMD01616, SCHMD24208, SCHMD06199, SCHMD13012, SCHMD00134, SCHMD04322, SCHMD05902, SCHMD17408, SCHMD17581, SCHMD19435, SCHMD26272, SCHMD12355, SCHMD24909, SCHMD00166, SCHMD16074, SCHMD14295, SCHMD22568, SCHMD21857, SCHMD13795, SCHMD04205, SCHMD11203, SCHMD11008, SCHMD12801, SCHMD04519, SCHMD23528, SCHMD03374, SCHMD11917, SCHMD14847, SCHMD01331, SCHMD23151, SCHMD00432, SCHMD28028, SCHMD08077, SCHMD16265, SCHMD05270, SCHMD09845, SCHMD10304, SCHMD24340, SCHMD11540, SCHMD00286, SCHMD23660, SCHMD28640, SCHMD06232, SCHMD15385, SCHMD21401, SCHMD00422, SCHMD12615, SCHMD18962, SCHMD00888, SCHMD08655, SCHMD11012			
N6.HOG0005417	OG0002121	n0																					SCHMD26251, SCHMD15946, SCHMD28428, SCHMD27739, SCHMD27525, SCHMD27269, SCHMD16342, SCHMD25278, SCHMD25046, SCHMD24949, SCHMD28288, SCHMD00491, SCHMD25757, SCHMD19139, SCHMD04863, SCHMD02676, SCHMD13873, SCHMD25997, SCHMD10667, SCHMD26649, SCHMD15373, SCHMD26870, SCHMD16510, SCHMD10750, SCHMD27095, SCHMD12518, SCHMD27121, SCHMD27865, SCHMD27863, SCHMD25600, SCHMD01506, SCHMD27607, SCHMD18713, SCHMD23707, SCHMD22162, SCHMD17294, SCHMD27383, SCHMD27753, SCHMD27122, SCHMD13283, SCHMD06258, SCHMD16837, SCHMD08594, SCHMD28919, SCHMD26192, SCHMD09646, SCHMD15017, SCHMD24629, SCHMD14660, SCHMD27398, SCHMD09280			
N6.HOG0005418	OG0002122	n3																		OFUSG03606.1.p1						
N6.HOG0005419	OG0002122	n7																					SCHMD07268			
N6.HOG0005420	OG0002122	n30																					SCHMD07269, SCHMD02288			
N6.HOG0005421	OG0002123	n3																		OFUSG21149.1.p1			SCHMD07146			
N6.HOG0005422	OG0002124	n8																		OFUSG11686.1.p1						
N6.HOG0005423	OG0002124	n20																		OFUSG05734.1.p1, OFUSG05734.2.p1						
N6.HOG0005424	OG0002125	n3																		OFUSG06747.1.p1						
N6.HOG0005425	OG0002125	n31																					SCHMD01906			
N6.HOG0005426	OG0002126	n11																		OFUSG15758.1.p1						
N6.HOG0005427	OG0002127	n11																					SCHMD08650			
N6.HOG0005428	OG0002127	n13																		OFUSG13935.2.p1, OFUSG13935.1.p1			SCHMD03483			
N6.HOG0005429	OG0002128	n0																		OFUSG14087.2.p1, OFUSG14087.1.p1						
N6.HOG0005430	OG0002129	n0																		OFUSG02354.1.p1			SCHMD22869			
N6.HOG0005431	OG0002130	n0																		OFUSG01641.1.p1						
N6.HOG0005432	OG0002131	n3																					SCHMD04890			
N6.HOG0005433	OG0002131	n7																		OFUSG09026.1.p1			SCHMD13328, SCHMD15542			
N6.HOG0005434	OG0002134	n0																		OFUSG05250.1.p1			SCHMD15178			
N6.HOG0005435	OG0002135	n0																		OFUSG01287.1.p1						
N6.HOG0005436	OG0002136	n3																		OFUSG07707.1.p1, OFUSG07707.2.p1						
N6.HOG0005437	OG0002136	n20																		OFUSG07706.1.p1			SCHMD23461			
N6.HOG0005438	OG0002137	n22																		OFUSG17532.1.p1						
N6.HOG0005439	OG0002138	n3																		OFUSG25383.3.p1, OFUSG25383.1.p1, OFUSG25383.2.p1			SCHMD05603, SCHMD05605			
N6.HOG0005440	OG0002138	n41																					SCHMD05602			
N6.HOG0005441	OG0002138	n43																		OFUSG23438.2.p1, OFUSG23438.1.p1			SCHMD13986, SCHMD23985			
N6.HOG0005442	OG0002139	n0																		OFUSG12534.2.p1, OFUSG12534.1.p1			SCHMD09027			
N6.HOG0005443	OG0002140	n0																		OFUSG20932.1.p1						
N6.HOG0005444	OG0002141	n0																		OFUSG03101.2.p1, OFUSG03101.1.p1			SCHMD13856			
N6.HOG0005445	OG0002142	n0																		OFUSG16184.1.p1			SCHMD02227			
N6.HOG0005446	OG0002143	n0																		OFUSG09726.1.p1			SCHMD19800, SCHMD07450, SCHMD01063, SCHMD04627, SCHMD01498, SCHMD10512			
N6.HOG0005447	OG0002144	n0																		OFUSG24102.1.p1			SCHMD08032			
N6.HOG0005448	OG0002145	n0																		OFUSG18782.1.p1			SCHMD12978			
N6.HOG0005449	OG0002146	n11																					SCHMD03633			
N6.HOG0005450	OG0002146	n15																		OFUSG18785.1.p1, OFUSG18785.2.p1, OFUSG18786.1.p1			SCHMD03634			
N6.HOG0005451	OG0002147	n8																		OFUSG26367.1.p1						
N6.HOG0005452	OG0002147	n31																					SCHMD20896, SCHMD24159			
N6.HOG0005453	OG0002148	n4																					SCHMD12817			
N6.HOG0005454	OG0002148	n8																		OFUSG11337.1.p1			SCHMD13024, SCHMD06006			
N6.HOG0005455	OG0002148	n30																		OFUSG22046.1.p1						
N6.HOG0005456	OG0002149	n0																		OFUSG12614.1.p1, OFUSG12614.3.p1, OFUSG12614.2.p1			SCHMD00788			
N6.HOG0005457	OG0002150	n6																		OFUSG24455.1.p1						
N6.HOG0005458	OG0002150	n39																					SCHMD23343			
N6.HOG0005459	OG0002150	n40																		OFUSG11993.1.p1, OFUSG25535.1.p1, OFUSG06899.1.p1			SCHMD23344, SCHMD22805			
N6.HOG0005460	OG0002151	n0																		OFUSG10768.1.p1						
N6.HOG0005461	OG0002152	n4																		OFUSG17316.1.p1			SCHMD18533, SCHMD18027, SCHMD20477			
N6.HOG0005462	OG0002153	n8																		OFUSG10851.1.p1						
N6.HOG0005463	OG0002153	n18																					SCHMD13304			
N6.HOG0005464	OG0002155	n2																		OFUSG13013.1.p1			SCHMD08600			
N6.HOG0005465	OG0002155	n26																		OFUSG05212.1.p1						
N6.HOG0005466	OG0002156	n0																		OFUSG25160.1.p1			SCHMD11093			
N6.HOG0005467	OG0002157	n5																		OFUSG10462.1.p1						
N6.HOG0005468	OG0002158	n0																		OFUSG26362.1.p1			SCHMD07812			
N6.HOG0005469	OG0002159	n15																		OFUSG09873.1.p1, OFUSG09873.2.p1						
N6.HOG0005470	OG0002159	n28																		OFUSG25174.1.p1						
N6.HOG0005471	OG0002159	n48																					SCHMD10603, SCHMD12359			
N6.HOG0005472	OG0002160	n14																					SCHMD03531, SCHMD05686			
N6.HOG0005473	OG0002160	n20																					SCHMD13784, SCHMD24695, SCHMD12476, SCHMD27951, SCHMD03338			
N6.HOG0005474	OG0002161	n0																		OFUSG15789.1.p1						
N6.HOG0005475	OG0002162	n0																		OFUSG25574.1.p1			SCHMD03583, SCHMD23655, SCHMD18455, SCHMD26112, SCHMD26238, SCHMD14051, SCHMD04345			
N6.HOG0005476	OG0002163	n0																		OFUSG00617.1.p1			SCHMD00119			
N6.HOG0005477	OG0002164	n2																		OFUSG17684.1.p1			SCHMD13046, SCHMD17370, SCHMD21313			
N6.HOG0005478	OG0002164	n25																					SCHMD10444, SCHMD06294, SCHMD20863, SCHMD17369			
N6.HOG0005479	OG0002165	n23																		OFUSG05436.1.p1						
N6.HOG0005480	OG0002166	n2																					SCHMD22546, SCHMD22547			
N6.HOG0005481	OG0002166	n4																		OFUSG14865.1.p1			SCHMD22548			
N6.HOG0005482	OG0002167	n0																		OFUSG07062.1.p1			SCHMD06677			
N6.HOG0005483	OG0002168	n5																		OFUSG13363.1.p1						
N6.HOG0005484	OG0002168	n27																		OFUSG17489.1.p1						
N6.HOG0005485	OG0002169	n5																		OFUSG19247.1.p1						
N6.HOG0005486	OG0002169	n48																					SCHMD19182, SCHMD07925			
N6.HOG0005487	OG0002170	n6																		OFUSG16738.1.p1						
N6.HOG0005488	OG0002170	n28																		OFUSG25554.1.p1, OFUSG23563.1.p1			SCHMD16963			
N6.HOG0005489	OG0002171	n2																					SCHMD06638			
N6.HOG0005490	OG0002171	n3																		OFUSG20871.1.p1			SCHMD05133, SCHMD13789			
N6.HOG0005491	OG0002172	n3																					SCHMD03159			
N6.HOG0005492	OG0002172	n10																		OFUSG00127.2.p1, OFUSG00127.1.p1			SCHMD03160, SCHMD03161			
N6.HOG0005493	OG0002173	n15																		OFUSG09366.1.p1						
N6.HOG0005494	OG0002174	n1																					SCHMD24186, SCHMD11866			
N6.HOG0005495	OG0002174	n3																		OFUSG10865.2.p1, OFUSG10865.1.p1						
N6.HOG0005496	OG0002174	n27																		OFUSG19920.2.p1, OFUSG19920.3.p1, OFUSG19920.1.p1						
N6.HOG0005497	OG0002175	n2																		OFUSG08053.1.p1			SCHMD09343, SCHMD14948			
N6.HOG0005498	OG0002175	n35																					SCHMD24043, SCHMD19181			
N6.HOG0005499	OG0002176	n27																					SCHMD00350			
N6.HOG0005500	OG0002176	n46																		OFUSG07630.3.p1, OFUSG07630.1.p1, OFUSG07630.4.p1, OFUSG07630.2.p1						
N6.HOG0005501	OG0002177	n0																		OFUSG12103.1.p1, OFUSG12103.2.p1			SCHMD05408			
N6.HOG0005502	OG0002178	n0																					SCHMD23121			
N6.HOG0005503	OG0002179	n6																		OFUSG12361.1.p1			SCHMD03681			
N6.HOG0005504	OG0002179	n13																					SCHMD03680			
N6.HOG0005505	OG0002180	n13																					SCHMD10462			
N6.HOG0005506	OG0002180	n15																		OFUSG13608.1.p1, OFUSG12871.1.p1						
N6.HOG0005507	OG0002182	n0																		OFUSG06371.2.p1, OFUSG06371.1.p1			SCHMD00111			
N6.HOG0005508	OG0002183	n0																		OFUSG01088.1.p1						
N6.HOG0005509	OG0002184	n8																		OFUSG20986.1.p1						
N6.HOG0005510	OG0002184	n12																					SCHMD08541			
N6.HOG0005511	OG0002184	n30																					SCHMD08545			
N6.HOG0005512	OG0002185	n2																		OFUSG22959.1.p1			SCHMD21333, SCHMD22216, SCHMD29197, SCHMD24560, SCHMD27585, SCHMD24649, SCHMD25294, SCHMD27000, SCHMD26724, SCHMD10687, SCHMD07408, SCHMD07407			
N6.HOG0005513	OG0002185	n48																					SCHMD13558			
N6.HOG0005514	OG0002186	n1																					SCHMD16440			
N6.HOG0005515	OG0002186	n4																		OFUSG04371.1.p1, OFUSG04371.4.p1, OFUSG04371.2.p1, OFUSG04371.3.p1, OFUSG15659.1.p1			SCHMD11250			
N6.HOG0005516	OG0002187	n0																		OFUSG07746.1.p1						
N6.HOG0005517	OG0002188	n0																		OFUSG21291.1.p1			SCHMD07090			
N6.HOG0005518	OG0002189	n32																		OFUSG02716.1.p1						
N6.HOG0005519	OG0002190	n0																		OFUSG08574.1.p1			SCHMD06253, SCHMD20396			
N6.HOG0005520	OG0002191	n2																		OFUSG04241.1.p1			SCHMD16045			
N6.HOG0005521	OG0002191	n48																					SCHMD04280			
N6.HOG0005522	OG0002192	n1																		OFUSG18367.1.p1						
N6.HOG0005523	OG0002192	n36																		OFUSG01431.1.p1, OFUSG01431.2.p1			SCHMD09378, SCHMD11311			
N6.HOG0005524	OG0002193	n0																		OFUSG13614.1.p1						
N6.HOG0005525	OG0002195	n0																		OFUSG07768.1.p1						
N6.HOG0005526	OG0002196	n0																		OFUSG25257.1.p1			SCHMD04892, SCHMD04891			
N6.HOG0005527	OG0002197	n3																					SCHMD29200, SCHMD27627, SCHMD27724, SCHMD10880, SCHMD06788, SCHMD12924			
N6.HOG0005528	OG0002200	n0																		OFUSG01131.1.p1						
N6.HOG0005529	OG0002201	n0																		OFUSG05148.1.p1						
N6.HOG0005530	OG0002202	n0																					SCHMD08383, SCHMD24078, SCHMD00624, SCHMD16947			
N6.HOG0005531	OG0002203	n1																					SCHMD14859			
N6.HOG0005532	OG0002203	n2																					SCHMD20001			
N6.HOG0005533	OG0002208	n0																					SCHMD09680, SCHMD16574, SCHMD14755, SCHMD20031, SCHMD17015, SCHMD01563, SCHMD16248, SCHMD21552, SCHMD10975, SCHMD15285, SCHMD17766, SCHMD00280, SCHMD15007, SCHMD08428, SCHMD05329, SCHMD03329, SCHMD23141, SCHMD21193, SCHMD02108, SCHMD13050, SCHMD13717, SCHMD08304, SCHMD01837, SCHMD22722, SCHMD03700, SCHMD06795, SCHMD14539, SCHMD09023, SCHMD04665, SCHMD25057, SCHMD15985, SCHMD01696, SCHMD17221, SCHMD25171, SCHMD10269, SCHMD00090, SCHMD11979, SCHMD18621, SCHMD10537, SCHMD22214, SCHMD18248, SCHMD00683, SCHMD02172, SCHMD17014, SCHMD01562, SCHMD21438, SCHMD26719, SCHMD17418, SCHMD05481			
N6.HOG0005534	OG0002209	n3																		OFUSG19413.1.p1, OFUSG19414.1.p1			SCHMD05613			
N6.HOG0005535	OG0002209	n31																					SCHMD22882, SCHMD13863			
N6.HOG0005536	OG0002210	n0																		OFUSG24440.1.p1, OFUSG24543.1.p1, OFUSG24422.3.p1, OFUSG24422.2.p1, OFUSG24422.1.p1						
N6.HOG0005537	OG0002211	n6																		OFUSG25578.1.p1						
N6.HOG0005538	OG0002211	n37																		OFUSG05421.1.p1, OFUSG12530.1.p1						
N6.HOG0005539	OG0002212	n4																		OFUSG18235.1.p1						
N6.HOG0005540	OG0002212	n15																		OFUSG23356.1.p1						
N6.HOG0005541	OG0002213	n5																		OFUSG12268.1.p1			SCHMD01017			
N6.HOG0005542	OG0002213	n31																					SCHMD01018			
N6.HOG0005543	OG0002214	n0																		OFUSG08240.3.p1, OFUSG08240.1.p1, OFUSG08240.5.p1, OFUSG08240.2.p1, OFUSG08240.4.p1						
N6.HOG0005544	OG0002216	n0																		OFUSG06412.1.p1, OFUSG06412.2.p1			SCHMD20521			
N6.HOG0005545	OG0002217	n4																		OFUSG25610.2.p1, OFUSG25610.1.p1						
N6.HOG0005546	OG0002218	n0																		OFUSG09063.1.p1						
N6.HOG0005547	OG0002219	n0																		OFUSG17595.2.p1, OFUSG17595.1.p1						
N6.HOG0005548	OG0002220	n1																		OFUSG05482.1.p1						
N6.HOG0005549	OG0002220	n21																		OFUSG04818.1.p1						
N6.HOG0005550	OG0002220	n37																		OFUSG13586.2.p1, OFUSG13586.1.p1						
N6.HOG0005551	OG0002221	n0																		OFUSG13497.1.p1			SCHMD20199, SCHMD06522, SCHMD25783, SCHMD06372, SCHMD03308, SCHMD03309, SCHMD11277, SCHMD18557, SCHMD20936			
N6.HOG0005552	OG0002222	n3																					SCHMD15372, SCHMD28641, SCHMD28642, SCHMD18509			
N6.HOG0005553	OG0002222	n8																		OFUSG13640.1.p1			SCHMD17607, SCHMD07921			
N6.HOG0005554	OG0002222	n46																		OFUSG13641.1.p2			SCHMD24182, SCHMD26245			
N6.HOG0005555	OG0002223	n0																		OFUSG05832.1.p1, OFUSG10426.1.p1			SCHMD11701			
N6.HOG0005556	OG0002224	n8																					SCHMD07940			
N6.HOG0005557	OG0002224	n16																					SCHMD07939			
N6.HOG0005558	OG0002225	n0																		OFUSG21717.2.p1, OFUSG21717.3.p1, OFUSG21717.4.p1, OFUSG21717.1.p1			SCHMD03290			
N6.HOG0005559	OG0002226	n2																		OFUSG17344.1.p1			SCHMD00937			
N6.HOG0005560	OG0002227	n0																		OFUSG05811.1.p1			SCHMD09350, SCHMD09896			
N6.HOG0005561	OG0002228	n0																		OFUSG09952.1.p1, OFUSG09955.1.p1, OFUSG09954.1.p1						
N6.HOG0005562	OG0002229	n0																		OFUSG14982.1.p1			SCHMD09620, SCHMD21635			
N6.HOG0005563	OG0002233	n0																		OFUSG26452.1.p1, OFUSG26450.1.p1, OFUSG26451.1.p1			SCHMD13734			
N6.HOG0005564	OG0002234	n1																		OFUSG10086.1.p1, OFUSG11045.1.p1						
N6.HOG0005565	OG0002234	n33																					SCHMD02320, SCHMD17413			
N6.HOG0005566	OG0002235	n0																		OFUSG06641.1.p1			SCHMD15174, SCHMD00911			
N6.HOG0005567	OG0002236	n0																		OFUSG21214.1.p1, OFUSG21214.2.p1, OFUSG21214.3.p1						
N6.HOG0005568	OG0002237	n0																		OFUSG01507.1.p1						
N6.HOG0005569	OG0002238	n1																		OFUSG01805.1.p1						
N6.HOG0005570	OG0002238	n17																					SCHMD16384, SCHMD14426			
N6.HOG0005571	OG0002238	n30																		OFUSG09625.1.p1						
N6.HOG0005572	OG0002239	n1																					SCHMD29729			
N6.HOG0005573	OG0002239	n13																		OFUSG08605.1.p1			SCHMD00548			
N6.HOG0005574	OG0002240	n21																					SCHMD15638, SCHMD19507, SCHMD19508			
N6.HOG0005575	OG0002240	n27																					SCHMD15639			
N6.HOG0005576	OG0002240	n46																		OFUSG17656.1.p1						
N6.HOG0005577	OG0002241	n5																		OFUSG24226.1.p1			SCHMD14786, SCHMD19113			
N6.HOG0005578	OG0002241	n41																					SCHMD04776			
N6.HOG0005579	OG0002241	n47																					SCHMD20592			
N6.HOG0005580	OG0002242	n1																					SCHMD23296, SCHMD15189, SCHMD19349, SCHMD21538, SCHMD18994			
N6.HOG0005581	OG0002242	n19																		OFUSG04844.1.p1			SCHMD08603, SCHMD18345, SCHMD08057, SCHMD10008, SCHMD29065, SCHMD24226			
N6.HOG0005582	OG0002243	n16																					SCHMD06353			
N6.HOG0005583	OG0002243	n17																		OFUSG10749.1.p1, OFUSG10749.2.p1						
N6.HOG0005584	OG0002244	n4																					SCHMD24135			
N6.HOG0005585	OG0002244	n12																		OFUSG02664.1.p1, OFUSG02664.2.p1			SCHMD25723, SCHMD23365, SCHMD25722			
N6.HOG0005586	OG0002245	n0																		OFUSG23548.1.p1						
N6.HOG0005587	OG0002246	n2																		OFUSG20154.1.p1						
N6.HOG0005588	OG0002248	n0																		OFUSG10759.1.p1, OFUSG10759.2.p1, OFUSG10759.3.p1						
N6.HOG0005589	OG0002249	n0																		OFUSG17182.1.p1						
N6.HOG0005590	OG0002250	n0																					SCHMD29769			
N6.HOG0005591	OG0002251	n1																					SCHMD01711, SCHMD01710			
N6.HOG0005592	OG0002251	n6																		OFUSG06486.3.p1, OFUSG06486.4.p1, OFUSG06486.1.p1, OFUSG06486.2.p1						
N6.HOG0005593	OG0002252	n0																		OFUSG18396.1.p1			SCHMD16344			
N6.HOG0005594	OG0002253	n3																		OFUSG12512.1.p1, OFUSG12512.2.p1						
N6.HOG0005595	OG0002253	n42																		OFUSG03801.1.p1, OFUSG04315.1.p1						
N6.HOG0005596	OG0002253	n44																		OFUSG09808.1.p1			SCHMD17818			
N6.HOG0005597	OG0002253	n45																		OFUSG15461.1.p1			SCHMD17980, SCHMD00707, SCHMD00706			
N6.HOG0005598	OG0002254	n7																					SCHMD07846			
N6.HOG0005599	OG0002254	n43																					SCHMD07848			
N6.HOG0005600	OG0002255	n5																		OFUSG20748.1.p1						
N6.HOG0005601	OG0002255	n24																		OFUSG20749.1.p1						
N6.HOG0005602	OG0002256	n15																		OFUSG26134.1.p1, OFUSG07064.1.p1						
N6.HOG0005603	OG0002257	n0																		OFUSG25253.1.p1, OFUSG12176.1.p1			SCHMD26955			
N6.HOG0005604	OG0002258	n1																		OFUSG15880.1.p1			SCHMD12674, SCHMD23097			
N6.HOG0005605	OG0002258	n6																		OFUSG14984.1.p1						
N6.HOG0005606	OG0002259	n0																		OFUSG15000.1.p1			SCHMD08992			
N6.HOG0005607	OG0002260	n0																		OFUSG25014.2.p1, OFUSG25014.1.p1			SCHMD15145, SCHMD14592, SCHMD17897, SCHMD04140, SCHMD05670			
N6.HOG0005608	OG0002261	n0																		OFUSG10665.1.p1			SCHMD28964, SCHMD15654, SCHMD22485			
N6.HOG0005609	OG0002262	n0																		OFUSG04161.1.p1						
N6.HOG0005610	OG0002263	n0																		OFUSG25904.1.p1			SCHMD05522			
N6.HOG0005611	OG0002264	n2																		OFUSG00924.1.p1			SCHMD24103			
N6.HOG0005612	OG0002264	n46																					SCHMD13661			
N6.HOG0005613	OG0002265	n0																		OFUSG12648.1.p1			SCHMD27098, SCHMD25159, SCHMD22941			
N6.HOG0005614	OG0002266	n2																					SCHMD06724			
N6.HOG0005615	OG0002266	n5																		OFUSG10832.1.p1						
N6.HOG0005616	OG0002267	n1																		OFUSG08217.2.p1, OFUSG08217.1.p1						
N6.HOG0005617	OG0002268	n2																					SCHMD25961			
N6.HOG0005618	OG0002268	n5																		OFUSG16434.1.p1, OFUSG16434.2.p1			SCHMD10895			
N6.HOG0005619	OG0002270	n2																					SCHMD15277			
N6.HOG0005620	OG0002270	n18																		OFUSG04160.1.p1						
N6.HOG0005621	OG0002270	n28																		OFUSG06177.1.p1						
N6.HOG0005622	OG0002271	n2																					SCHMD18060			
N6.HOG0005623	OG0002271	n4																		OFUSG03215.1.p1						
N6.HOG0005624	OG0002271	n43																					SCHMD08395			
N6.HOG0005625	OG0002272	n5																		OFUSG08163.1.p1			SCHMD08789, SCHMD22434			
N6.HOG0005626	OG0002274	n1																		OFUSG01150.1.p1						
N6.HOG0005627	OG0002274	n7																		OFUSG15457.1.p1						
N6.HOG0005628	OG0002274	n16																					SCHMD28532, SCHMD15034			
N6.HOG0005629	OG0002275	n0																		OFUSG17674.2.p1, OFUSG17674.1.p1			SCHMD18381			
N6.HOG0005630	OG0002276	n0																		OFUSG23272.2.p1, OFUSG23272.1.p1, OFUSG17395.1.p1						
N6.HOG0005631	OG0002277	n0																		OFUSG06250.4.p1, OFUSG06250.1.p1, OFUSG06250.2.p1, OFUSG06250.3.p1						
N6.HOG0005632	OG0002278	n4																		OFUSG25036.5.p1, OFUSG25036.1.p1, OFUSG25036.4.p1, OFUSG25036.2.p1, OFUSG25036.3.p1						
N6.HOG0005633	OG0002278	n9																					SCHMD20539, SCHMD10373			
N6.HOG0005634	OG0002278	n11																					SCHMD15432, SCHMD10372			
N6.HOG0005635	OG0002279	n9																					SCHMD01547			
N6.HOG0005636	OG0002279	n27																					SCHMD01549			
N6.HOG0005637	OG0002279	n41																					SCHMD01546			
N6.HOG0005638	OG0002280	n2																		OFUSG00842.1.p1			SCHMD12278			
N6.HOG0005639	OG0002280	n39																		OFUSG18569.1.p1, OFUSG18569.2.p1, OFUSG18567.1.p1			SCHMD09284, SCHMD15874			
N6.HOG0005640	OG0002280	n44																					SCHMD06627			
N6.HOG0005641	OG0002281	n0																		OFUSG19211.1.p1						
N6.HOG0005642	OG0002282	n0																		OFUSG08347.1.p1			SCHMD02902, SCHMD23794			
N6.HOG0005643	OG0002283	n0																		OFUSG18137.1.p1			SCHMD03900, SCHMD01733			
N6.HOG0005644	OG0002284	n0																		OFUSG05912.2.p1, OFUSG05912.1.p1			SCHMD15028			
N6.HOG0005645	OG0002285	n0																		OFUSG07697.1.p1						
N6.HOG0005646	OG0002286	n2																		OFUSG10769.1.p1, OFUSG18343.1.p1						
N6.HOG0005647	OG0002287	n2																					SCHMD14731, SCHMD14911			
N6.HOG0005648	OG0002287	n4																		OFUSG20603.1.p1						
N6.HOG0005649	OG0002288	n0																		OFUSG17857.1.p1			SCHMD19642, SCHMD22333, SCHMD13464			
N6.HOG0005650	OG0002290	n0																		OFUSG15084.1.p1						
N6.HOG0005651	OG0002291	n45																		OFUSG19822.1.p1						
N6.HOG0005652	OG0002291	n46																		OFUSG14807.1.p1						
N6.HOG0005653	OG0002292	n1																					SCHMD12492			
N6.HOG0005654	OG0002292	n27																		OFUSG15380.1.p1			SCHMD07306			
N6.HOG0005655	OG0002293	n0																		OFUSG01364.2.p1, OFUSG01364.1.p1			SCHMD09386			
N6.HOG0005656	OG0002294	n0																		OFUSG23580.1.p1, OFUSG23580.2.p1, OFUSG23580.3.p1			SCHMD07707			
N6.HOG0005657	OG0002295	n4																		OFUSG09414.1.p1						
N6.HOG0005658	OG0002295	n11																					SCHMD06639			
N6.HOG0005659	OG0002296	n0																		OFUSG05973.1.p1						
N6.HOG0005660	OG0002297	n2																		OFUSG23666.1.p1, OFUSG12692.1.p1			SCHMD06067, SCHMD11073, SCHMD06071, SCHMD08919, SCHMD15076			
N6.HOG0005661	OG0002297	n43																					SCHMD15831, SCHMD16587, SCHMD01599			
N6.HOG0005662	OG0002299	n5																		OFUSG01370.1.p1, OFUSG01371.1.p1, OFUSG24940.1.p1						
N6.HOG0005663	OG0002299	n8																		OFUSG10310.1.p1			SCHMD08557			
N6.HOG0005664	OG0002299	n12																		OFUSG12028.1.p1, OFUSG17810.1.p1						
N6.HOG0005665	OG0002299	n18																		OFUSG12191.1.p1			SCHMD22125			
N6.HOG0005666	OG0002299	n20																		OFUSG24161.1.p1						
N6.HOG0005667	OG0002299	n22																		OFUSG21060.1.p1						
N6.HOG0005668	OG0002299	n23																		OFUSG25619.1.p1, OFUSG01346.1.p1, OFUSG03032.1.p1, OFUSG13453.1.p1, OFUSG22949.1.p1						
N6.HOG0005669	OG0002300	n2																		OFUSG24748.1.p1, OFUSG18733.1.p1, OFUSG01849.1.p1, OFUSG01465.1.p1, OFUSG17071.1.p1						
N6.HOG0005670	OG0002300	n30																		OFUSG18732.1.p1, OFUSG17072.1.p1, OFUSG01464.1.p1						
N6.HOG0005671	OG0002300	n33																		OFUSG01850.1.p1						
N6.HOG0005672	OG0002301	n0																		OFUSG06955.1.p1, OFUSG25493.2.p1, OFUSG25493.1.p1						
N6.HOG0005673	OG0002308	n0																					SCHMD27461, SCHMD27989, SCHMD03202, SCHMD28835, SCHMD27110, SCHMD21711, SCHMD28762, SCHMD28615, SCHMD27964, SCHMD07320, SCHMD26806, SCHMD27972, SCHMD28693, SCHMD14661, SCHMD28802, SCHMD20847, SCHMD29085, SCHMD28047, SCHMD00086, SCHMD27701, SCHMD27874, SCHMD09024, SCHMD28746, SCHMD29238, SCHMD26135, SCHMD09728, SCHMD27348, SCHMD27599, SCHMD12940, SCHMD15653, SCHMD27410, SCHMD04170, SCHMD04774, SCHMD28240, SCHMD27120, SCHMD04096, SCHMD28820, SCHMD25012, SCHMD07532, SCHMD27810, SCHMD00360, SCHMD09433, SCHMD10838, SCHMD00341, SCHMD27029, SCHMD29510, SCHMD27252, SCHMD28331, SCHMD06367			
N6.HOG0005674	OG0002309	n22																		OFUSG13985.1.p1						
N6.HOG0005675	OG0002310	n2																					SCHMD15571			
N6.HOG0005676	OG0002310	n44																					SCHMD09478			
N6.HOG0005677	OG0002311	n2																		OFUSG13018.1.p1, OFUSG21276.1.p1			SCHMD08886, SCHMD27775			
N6.HOG0005678	OG0002311	n46																					SCHMD08676			
N6.HOG0005679	OG0002312	n2																		OFUSG05458.2.p1, OFUSG05458.1.p1						
N6.HOG0005680	OG0002312	n43																		OFUSG05457.1.p1						
N6.HOG0005681	OG0002314	n3																					SCHMD26521, SCHMD17812			
