Orthogroup	AMPFI_ok	SACKO_ok
OG0000371	AMPFI_14641	SACKO_25535, SACKO_21537
OG0000371	AMPFI_06561	SACKO_19490, SACKO_27434
OG0000372	AMPFI_17037	SACKO_07164
OG0000372	AMPFI_10224	SACKO_32909
OG0000372	AMPFI_09792	SACKO_01910
OG0000372	AMPFI_13417	SACKO_24569, SACKO_24546
OG0000373	AMPFI_02134	SACKO_05445
OG0000373	AMPFI_16084	SACKO_13854
OG0000374	AMPFI_06145	SACKO_03090
OG0000374	AMPFI_10024	SACKO_31860
OG0000374	AMPFI_05049	SACKO_03086
OG0000378	AMPFI_07224	SACKO_09446
OG0000378	AMPFI_10400	SACKO_10039
OG0000379	AMPFI_16322	SACKO_05446
OG0000379	AMPFI_17608	SACKO_01024
OG0000379	AMPFI_17738	SACKO_24470
OG0000379	AMPFI_06752	SACKO_23824
OG0000380	AMPFI_25598	SACKO_16398, SACKO_31681, SACKO_30689
OG0000380	AMPFI_04763	SACKO_02625
OG0000381	AMPFI_24632, AMPFI_23477, AMPFI_01767, AMPFI_07665	SACKO_14369, SACKO_13823
OG0000382	AMPFI_07092	SACKO_08216
OG0000383	AMPFI_02033	SACKO_24915, SACKO_08143, SACKO_03243, SACKO_07756, SACKO_31341, SACKO_25467, SACKO_33759, SACKO_32441, SACKO_09443, SACKO_20779
OG0000384	AMPFI_22343	SACKO_13737
OG0000385	AMPFI_19226, AMPFI_24194	SACKO_16439
OG0000385	AMPFI_23534	SACKO_14863, SACKO_20587, SACKO_25647, SACKO_08050
OG0000385	AMPFI_25679	SACKO_16440
OG0000386	AMPFI_05667	SACKO_05054, SACKO_30525, SACKO_06363, SACKO_06362, SACKO_06354, SACKO_06364, SACKO_06047
OG0000389	AMPFI_22466	SACKO_01916, SACKO_01929
OG0000389	AMPFI_07738	SACKO_05192
OG0000390	AMPFI_17236, AMPFI_18392, AMPFI_00983	SACKO_11092
OG0000390	AMPFI_22410, AMPFI_05166, AMPFI_00446, AMPFI_16032	SACKO_01353, SACKO_01355
OG0000391	AMPFI_15390, AMPFI_13888	SACKO_15767
OG0000391	AMPFI_15360	SACKO_09055, SACKO_17113
OG0000391	AMPFI_16689	SACKO_03376
OG0000391	AMPFI_24595	SACKO_21842
OG0000392	AMPFI_19824, AMPFI_16078	SACKO_27590
OG0000393	AMPFI_17577	SACKO_34206
OG0000394	AMPFI_22790, AMPFI_00162, AMPFI_25573, AMPFI_23217, AMPFI_17733, AMPFI_00260, AMPFI_15326, AMPFI_15080, AMPFI_22726, AMPFI_20041, AMPFI_24878, AMPFI_14238, AMPFI_25617, AMPFI_02678, AMPFI_03434, AMPFI_03953, AMPFI_03958, AMPFI_17261, AMPFI_22754, AMPFI_18608, AMPFI_12538, AMPFI_03564, AMPFI_21470, AMPFI_21755, AMPFI_05203, AMPFI_24458, AMPFI_06746, AMPFI_00460, AMPFI_18535, AMPFI_19150, AMPFI_08800	SACKO_32203
OG0000395	AMPFI_03995	SACKO_07419
OG0000397	AMPFI_12772	SACKO_06461
OG0000399	AMPFI_14231	SACKO_31626
OG0000399	AMPFI_12451, AMPFI_24563	SACKO_26961
OG0000399	AMPFI_10126	SACKO_24326
OG0000400	AMPFI_16843	SACKO_04072
OG0000400	AMPFI_09891	SACKO_06114, SACKO_09959
OG0000401	AMPFI_19353	SACKO_09922
OG0000402	AMPFI_10865	SACKO_12739
OG0000402	AMPFI_21549	SACKO_05257, SACKO_05263, SACKO_05292, SACKO_17632, SACKO_17651, SACKO_17642, SACKO_17652, SACKO_15505, SACKO_18949, SACKO_05251, SACKO_05260, SACKO_18973
OG0000403	AMPFI_16136	SACKO_31259, SACKO_14239
OG0000405	AMPFI_10725	SACKO_03471
OG0000408	AMPFI_14531, AMPFI_25772	SACKO_32982, SACKO_32334, SACKO_24714, SACKO_26793, SACKO_33345, SACKO_21168, SACKO_15988, SACKO_31981, SACKO_30110, SACKO_10957, SACKO_31969, SACKO_10718, SACKO_21020
OG0000408	AMPFI_07350, AMPFI_16250, AMPFI_01821, AMPFI_15590, AMPFI_03943, AMPFI_09975	SACKO_21026
OG0000409	AMPFI_06600, AMPFI_00255	SACKO_01185, SACKO_25495
OG0000409	AMPFI_08875	SACKO_11398, SACKO_29371
OG0000410	AMPFI_01121	SACKO_33944
OG0000411	AMPFI_13273	SACKO_05252
OG0000412	AMPFI_05733	SACKO_28880, SACKO_04784
OG0000412	AMPFI_24223	SACKO_09277
OG0000413	AMPFI_05195	SACKO_11939
OG0000413	AMPFI_15394	SACKO_26133
OG0000415	AMPFI_07162	SACKO_15332, SACKO_04092
OG0000415	AMPFI_25345, AMPFI_07296	SACKO_26103, SACKO_11472
OG0000416	AMPFI_14943	SACKO_27496
OG0000418	AMPFI_19886, AMPFI_24857, AMPFI_16203	SACKO_28065, SACKO_16670, SACKO_16304, SACKO_14006, SACKO_10055, SACKO_12318
OG0000419	AMPFI_09172	SACKO_13235
OG0000419	AMPFI_16286	SACKO_13227
OG0000420	AMPFI_23871	SACKO_13998, SACKO_10383
OG0000423	AMPFI_04901, AMPFI_07148, AMPFI_14710, AMPFI_17467	SACKO_02032, SACKO_02071, SACKO_02082, SACKO_02063
OG0000424	AMPFI_03735, AMPFI_21433	SACKO_03765
OG0000424	AMPFI_02103, AMPFI_06728	SACKO_31497
OG0000425	AMPFI_05884	SACKO_06112
OG0000425	AMPFI_13246, AMPFI_01852	SACKO_09919
OG0000426	AMPFI_05934	SACKO_26352, SACKO_06534
OG0000426	AMPFI_04676	SACKO_02762
OG0000427	AMPFI_05181, AMPFI_05182	SACKO_23359
OG0000427	AMPFI_06083	SACKO_09178
OG0000429	AMPFI_13425	SACKO_30008
OG0000430	AMPFI_10911, AMPFI_12038, AMPFI_06035	SACKO_17116
OG0000431	AMPFI_00618	SACKO_22052
OG0000431	AMPFI_05479	SACKO_06822
OG0000431	AMPFI_02567	SACKO_26117
OG0000432	AMPFI_10240	SACKO_26085
OG0000433	AMPFI_09657	SACKO_18114
OG0000433	AMPFI_00584	SACKO_07666
OG0000434	AMPFI_19330	SACKO_12594
OG0000434	AMPFI_12778, AMPFI_07772	SACKO_17023
OG0000435	AMPFI_08747	SACKO_25249
OG0000435	AMPFI_21181	SACKO_21913, SACKO_31971
OG0000436	AMPFI_15525	SACKO_03318
OG0000437	AMPFI_19846	SACKO_07819, SACKO_20319, SACKO_31109, SACKO_31119, SACKO_31108
OG0000440	AMPFI_02436	SACKO_30762
OG0000441	AMPFI_00188	SACKO_23073
OG0000441	AMPFI_06761, AMPFI_02921, AMPFI_08899, AMPFI_03728, AMPFI_01175, AMPFI_23449	SACKO_18284, SACKO_32979
OG0000441	AMPFI_24246, AMPFI_01840	SACKO_27949
OG0000442	AMPFI_18182	SACKO_15700
OG0000442	AMPFI_07999	SACKO_00306
OG0000442	AMPFI_04228	SACKO_06006
OG0000443	AMPFI_17659	SACKO_14263
OG0000443	AMPFI_21705	SACKO_27961
OG0000443	AMPFI_08479	SACKO_12295, SACKO_25347
OG0000444	AMPFI_10516	SACKO_08879, SACKO_08903
OG0000444	AMPFI_14412	SACKO_16809
OG0000445	AMPFI_10139, AMPFI_21234, AMPFI_16884, AMPFI_09913	SACKO_08275, SACKO_00462, SACKO_33751, SACKO_27331, SACKO_27357
OG0000446	AMPFI_20203	SACKO_11810
OG0000446	AMPFI_05555	SACKO_28154, SACKO_19980
OG0000446	AMPFI_21150	SACKO_08413
OG0000446	AMPFI_02401	SACKO_08437
OG0000447	AMPFI_12502	SACKO_31056
OG0000448	AMPFI_06913	SACKO_30613
OG0000450	AMPFI_01260	SACKO_10223
OG0000452	AMPFI_03297, AMPFI_19551	SACKO_33443, SACKO_33445
OG0000453	AMPFI_04316	SACKO_27333, SACKO_27397, SACKO_25837, SACKO_27383, SACKO_06847, SACKO_06848, SACKO_27408, SACKO_27399, SACKO_27407, SACKO_27405, SACKO_03955, SACKO_29489
OG0000454	AMPFI_16132	SACKO_15534
OG0000456	AMPFI_21507	SACKO_17977, SACKO_34209, SACKO_03044, SACKO_22100, SACKO_19752, SACKO_25121, SACKO_04182, SACKO_18180
OG0000457	AMPFI_25986, AMPFI_25748, AMPFI_22472, AMPFI_17785, AMPFI_25502, AMPFI_20415, AMPFI_16559, AMPFI_02565, AMPFI_05614, AMPFI_16393, AMPFI_21955, AMPFI_01400, AMPFI_02834, AMPFI_24384	SACKO_06483
OG0000458	AMPFI_20152	SACKO_26555
OG0000458	AMPFI_04524	SACKO_12957
OG0000459	AMPFI_22518, AMPFI_18998	SACKO_12873, SACKO_27777, SACKO_27762, SACKO_27765, SACKO_27780, SACKO_27782, SACKO_27786
OG0000460	AMPFI_11031	SACKO_30614
OG0000461	AMPFI_12796	SACKO_15370
OG0000461	AMPFI_10757	SACKO_07130
OG0000463	AMPFI_05009	SACKO_15405
OG0000463	AMPFI_23446	SACKO_05462
OG0000463	AMPFI_24215, AMPFI_16983, AMPFI_24517, AMPFI_20838	SACKO_05461
OG0000463	AMPFI_23775	SACKO_21927
OG0000465	AMPFI_19029	SACKO_34041
OG0000465	AMPFI_07644	SACKO_07203
OG0000465	AMPFI_02128	SACKO_20894, SACKO_07234
OG0000468	AMPFI_06635, AMPFI_17864	SACKO_06372, SACKO_06400, SACKO_23390, SACKO_12657
OG0000468	AMPFI_19454	SACKO_29000, SACKO_28335
OG0000469	AMPFI_03128	SACKO_32529
OG0000469	AMPFI_08317	SACKO_12218
OG0000471	AMPFI_25824	SACKO_21461
OG0000471	AMPFI_16089	SACKO_31836, SACKO_31844
OG0000472	AMPFI_17628	SACKO_09536
OG0000474	AMPFI_08225	SACKO_26698
OG0000474	AMPFI_11625	SACKO_26694
OG0000475	AMPFI_23837	SACKO_01439
OG0000475	AMPFI_25135, AMPFI_16236	SACKO_01437
OG0000475	AMPFI_14069	SACKO_01446
OG0000475	AMPFI_15746	SACKO_18627
OG0000476	AMPFI_11326	SACKO_25313
OG0000476	AMPFI_07783	SACKO_16110
OG0000477	AMPFI_00918	SACKO_22969, SACKO_22972
OG0000478	AMPFI_12511	SACKO_16775
OG0000479	AMPFI_03342	SACKO_30305
OG0000479	AMPFI_09996	SACKO_20169
OG0000480	AMPFI_18780	SACKO_31389
OG0000481	AMPFI_04631	SACKO_18810
OG0000481	AMPFI_14700	SACKO_02151, SACKO_09218
OG0000481	AMPFI_12417	SACKO_17872
OG0000482	AMPFI_19863	SACKO_25732
OG0000482	AMPFI_20569	SACKO_25745
OG0000482	AMPFI_01031	SACKO_25747
OG0000483	AMPFI_23549	SACKO_06301, SACKO_18786
OG0000483	AMPFI_23934	SACKO_13873
OG0000485	AMPFI_22121	SACKO_12872
OG0000485	AMPFI_08283	SACKO_32346
OG0000486	AMPFI_16665	SACKO_03067, SACKO_03069, SACKO_29945
OG0000486	AMPFI_16285	SACKO_21708
OG0000488	AMPFI_07218	SACKO_32393
OG0000490	AMPFI_13859, AMPFI_02409	SACKO_25826
OG0000494	AMPFI_14510	SACKO_20667, SACKO_20670, SACKO_29545
OG0000495	AMPFI_22166	SACKO_17840, SACKO_17826
OG0000495	AMPFI_16808	SACKO_02191, SACKO_02199
OG0000496	AMPFI_25760	SACKO_17283
OG0000496	AMPFI_17477	SACKO_19033
OG0000497	AMPFI_07081	SACKO_07766
OG0000498	AMPFI_22216	SACKO_16151
OG0000499	AMPFI_15726, AMPFI_14684	SACKO_07869, SACKO_25714, SACKO_13488, SACKO_07888, SACKO_07856, SACKO_07885
OG0000501	AMPFI_07485, AMPFI_13181, AMPFI_25271, AMPFI_05442	SACKO_02655, SACKO_04583, SACKO_04590, SACKO_28718, SACKO_28744, SACKO_31552, SACKO_31557, SACKO_28634, SACKO_29583, SACKO_33267, SACKO_29576, SACKO_22573, SACKO_04851, SACKO_22575, SACKO_32214
OG0000503	AMPFI_06939, AMPFI_17798	SACKO_26118
OG0000504	AMPFI_23661, AMPFI_15881	SACKO_26022
OG0000505	AMPFI_13142	SACKO_33776
OG0000505	AMPFI_01675	SACKO_07335
OG0000506	AMPFI_10562	SACKO_28370
OG0000508	AMPFI_11279	SACKO_03535
OG0000509	AMPFI_16215	SACKO_22380, SACKO_21804, SACKO_17319, SACKO_08227
OG0000510	AMPFI_02887	SACKO_08802
OG0000511	AMPFI_17557, AMPFI_16096, AMPFI_20749	SACKO_16608, SACKO_16632, SACKO_17075
OG0000513	AMPFI_15307	SACKO_20073
OG0000514	AMPFI_19314	SACKO_06731
OG0000515	AMPFI_04197	SACKO_34014, SACKO_02419, SACKO_16456, SACKO_16452, SACKO_13973, SACKO_01627
OG0000516	AMPFI_14909, AMPFI_11391	SACKO_26866, SACKO_23319, SACKO_05262, SACKO_21254, SACKO_26833
OG0000520	AMPFI_23972	SACKO_18204
OG0000520	AMPFI_19094	SACKO_06826
OG0000521	AMPFI_04943	SACKO_19264, SACKO_19258, SACKO_30251
OG0000522	AMPFI_07135	SACKO_08798
OG0000522	AMPFI_14072	SACKO_03537, SACKO_08795
OG0000522	AMPFI_15408, AMPFI_24817	SACKO_03413
OG0000522	AMPFI_18956	SACKO_08800
OG0000523	AMPFI_22404	SACKO_25122
OG0000523	AMPFI_10423	SACKO_22414, SACKO_18696, SACKO_04917, SACKO_04936, SACKO_14510, SACKO_21286, SACKO_32496
OG0000523	AMPFI_13116	SACKO_11858
OG0000524	AMPFI_14569	SACKO_11508
OG0000525	AMPFI_13575	SACKO_14070
OG0000525	AMPFI_23427	SACKO_16659
OG0000527	AMPFI_21522	SACKO_06716, SACKO_06738
OG0000527	AMPFI_13103	SACKO_06751
OG0000528	AMPFI_18972, AMPFI_18973	SACKO_09093
OG0000529	AMPFI_19152	SACKO_27420
OG0000529	AMPFI_14588	SACKO_04593
OG0000529	AMPFI_10225	SACKO_22339
OG0000530	AMPFI_05279	SACKO_04253
OG0000531	AMPFI_10252	SACKO_04723
OG0000533	AMPFI_18944, AMPFI_24303, AMPFI_00870, AMPFI_01819	SACKO_16139, SACKO_15202, SACKO_31024
OG0000534	AMPFI_12308	SACKO_02672
OG0000534	AMPFI_12548	SACKO_02674
OG0000534	AMPFI_09373	SACKO_28185
OG0000535	AMPFI_06826	SACKO_22523, SACKO_22514, SACKO_22501, SACKO_22484
OG0000536	AMPFI_17109	SACKO_33770
OG0000537	AMPFI_22008	SACKO_26142
OG0000538	AMPFI_24088	SACKO_05534, SACKO_05532
OG0000541	AMPFI_00378	SACKO_34149, SACKO_34143, SACKO_34121, SACKO_34138, SACKO_34126, SACKO_34131, SACKO_34113, SACKO_34137, SACKO_34140, SACKO_02528, SACKO_02532, SACKO_13125, SACKO_13548, SACKO_02536, SACKO_01488, SACKO_13122, SACKO_09874, SACKO_19487, SACKO_33223
OG0000542	AMPFI_16091	SACKO_04085
OG0000542	AMPFI_08997	SACKO_33246
OG0000542	AMPFI_10148	SACKO_31227, SACKO_03340
OG0000544	AMPFI_05766	SACKO_01595
OG0000544	AMPFI_01213, AMPFI_12495	SACKO_20647
OG0000544	AMPFI_12968	SACKO_21942
OG0000545	AMPFI_15543	SACKO_31593
OG0000546	AMPFI_13740	SACKO_09949, SACKO_28319, SACKO_20478, SACKO_15121, SACKO_20498, SACKO_18803, SACKO_18787, SACKO_11479
OG0000547	AMPFI_16109	SACKO_10842, SACKO_10831, SACKO_10812
OG0000548	AMPFI_03107	SACKO_24136
OG0000548	AMPFI_12447	SACKO_21638
OG0000548	AMPFI_06878	SACKO_01196
OG0000549	AMPFI_06765	SACKO_27792
OG0000550	AMPFI_20316	SACKO_24656
OG0000551	AMPFI_19651	SACKO_27987
OG0000552	AMPFI_25709	SACKO_16965
OG0000553	AMPFI_03292	SACKO_30818
OG0000553	AMPFI_14139	SACKO_27631
OG0000553	AMPFI_07441	SACKO_24378
OG0000554	AMPFI_16623, AMPFI_06109, AMPFI_24115, AMPFI_06108, AMPFI_04502	SACKO_04829
OG0000560	AMPFI_24939, AMPFI_25437	SACKO_03111
OG0000560	AMPFI_25195	SACKO_03110
OG0000560	AMPFI_02096	SACKO_30877
OG0000561	AMPFI_19041, AMPFI_00758	SACKO_01260, SACKO_27682, SACKO_33677, SACKO_00159, SACKO_01255
OG0000562	AMPFI_21582	SACKO_07813
OG0000564	AMPFI_08861	SACKO_32358
OG0000564	AMPFI_11089	SACKO_24811
OG0000564	AMPFI_23703	SACKO_12013
OG0000566	AMPFI_24184	SACKO_13906
OG0000566	AMPFI_05548	SACKO_18189
OG0000567	AMPFI_08270	SACKO_32703, SACKO_18072
OG0000567	AMPFI_24073	SACKO_21311
OG0000567	AMPFI_20193	SACKO_01005
OG0000570	AMPFI_20117	SACKO_16042
OG0000571	AMPFI_21475	SACKO_11190
OG0000572	AMPFI_18964, AMPFI_18965	SACKO_18077
OG0000573	AMPFI_08544	SACKO_21574
OG0000573	AMPFI_21790	SACKO_26024
OG0000574	AMPFI_07593	SACKO_33381
OG0000574	AMPFI_07534	SACKO_28187
OG0000574	AMPFI_22284	SACKO_25843
OG0000575	AMPFI_22439	SACKO_27278, SACKO_27258
OG0000576	AMPFI_11215	SACKO_23536
OG0000577	AMPFI_00456, AMPFI_19960, AMPFI_07931	SACKO_02404
OG0000578	AMPFI_11337, AMPFI_11336	SACKO_32404
OG0000579	AMPFI_10586	SACKO_30809
OG0000581	AMPFI_20371	SACKO_01235
OG0000582	AMPFI_14842, AMPFI_03684	SACKO_28539
OG0000583	AMPFI_03049	SACKO_33042
OG0000584	AMPFI_25542, AMPFI_23350, AMPFI_15796, AMPFI_00561, AMPFI_04371	SACKO_22450
OG0000586	AMPFI_16028	SACKO_01531
OG0000587	AMPFI_16977, AMPFI_16976	SACKO_31646
OG0000587	AMPFI_14490	SACKO_32372
OG0000588	AMPFI_04054, AMPFI_03394	SACKO_19722
OG0000588	AMPFI_11701	SACKO_13333
OG0000590	AMPFI_19054, AMPFI_08431	SACKO_30925
OG0000590	AMPFI_13729	SACKO_30919, SACKO_30264
OG0000591	AMPFI_24421	SACKO_32003
OG0000592	AMPFI_00808	SACKO_27135
OG0000593	AMPFI_00762	SACKO_28197
OG0000593	AMPFI_17892	SACKO_29618
OG0000594	AMPFI_08265	SACKO_33771
OG0000596	AMPFI_01396	SACKO_26078
OG0000596	AMPFI_01384, AMPFI_25743, AMPFI_07694, AMPFI_07559, AMPFI_24761	SACKO_14397, SACKO_14403, SACKO_15641, SACKO_13334, SACKO_02687
OG0000597	AMPFI_09305	SACKO_18453
OG0000598	AMPFI_02945, AMPFI_04925, AMPFI_04338, AMPFI_14686	SACKO_05680
OG0000599	AMPFI_11393	SACKO_33840, SACKO_33746, SACKO_33816
OG0000599	AMPFI_10424	SACKO_29928, SACKO_13810, SACKO_13799, SACKO_13803, SACKO_13818, SACKO_13798, SACKO_13815, SACKO_13813, SACKO_13812
OG0000600	AMPFI_23266	SACKO_34109
OG0000600	AMPFI_09999	SACKO_27569
OG0000601	AMPFI_12618, AMPFI_23731, AMPFI_12619, AMPFI_09878	SACKO_04415, SACKO_20648
OG0000602	AMPFI_06522	SACKO_18486
OG0000602	AMPFI_15502	SACKO_15757, SACKO_11346, SACKO_18509
OG0000604	AMPFI_21956, AMPFI_24342	SACKO_11960
OG0000607	AMPFI_09382	SACKO_22583, SACKO_22581
OG0000607	AMPFI_09015	SACKO_23896
OG0000608	AMPFI_14303	SACKO_04086
OG0000611	AMPFI_17154, AMPFI_20669	SACKO_14478
OG0000611	AMPFI_03941	SACKO_26761
OG0000612	AMPFI_15477, AMPFI_05475	SACKO_10524
OG0000613	AMPFI_20696	SACKO_12488, SACKO_18352
OG0000614	AMPFI_10965	SACKO_19940
OG0000614	AMPFI_07199	SACKO_31628, SACKO_31587
OG0000615	AMPFI_02250	SACKO_26394
OG0000617	AMPFI_02772	SACKO_26070
OG0000617	AMPFI_08449	SACKO_23685
OG0000619	AMPFI_07065	SACKO_18510
OG0000620	AMPFI_23274, AMPFI_25337, AMPFI_20298	SACKO_24261
OG0000620	AMPFI_09259, AMPFI_22189	SACKO_01158, SACKO_01207, SACKO_01213
OG0000621	AMPFI_12420	SACKO_20435, SACKO_20425, SACKO_09993, SACKO_06637, SACKO_06640, SACKO_06646, SACKO_06659
OG0000621	AMPFI_13931	SACKO_20461, SACKO_20441, SACKO_20468
OG0000623	AMPFI_18053	SACKO_21523, SACKO_18029
OG0000624	AMPFI_09306, AMPFI_13318	SACKO_27238
OG0000625	AMPFI_14871, AMPFI_22297, AMPFI_25324	SACKO_11899
OG0000626	AMPFI_08963	SACKO_21363
OG0000627	AMPFI_25325	SACKO_02990
OG0000628	AMPFI_18712, AMPFI_02816	SACKO_05282
OG0000628	AMPFI_06881	SACKO_26977
OG0000630	AMPFI_16354, AMPFI_21870, AMPFI_11492, AMPFI_17101, AMPFI_23904	SACKO_10460, SACKO_08401, SACKO_02760
OG0000630	AMPFI_17708, AMPFI_24094, AMPFI_25360, AMPFI_11541	SACKO_19826
OG0000630	AMPFI_10535, AMPFI_17726, AMPFI_24989, AMPFI_05724	SACKO_31719, SACKO_18519, SACKO_07143, SACKO_26725, SACKO_02061, SACKO_12214, SACKO_28843, SACKO_17380, SACKO_32273, SACKO_06105, SACKO_08108, SACKO_17636
OG0000633	AMPFI_17310, AMPFI_21152	SACKO_05062
OG0000634	AMPFI_17488, AMPFI_15841, AMPFI_04896	SACKO_28150, SACKO_28152
OG0000635	AMPFI_12996	SACKO_29305
OG0000637	AMPFI_22000	SACKO_13417
OG0000638	AMPFI_12032	SACKO_07670, SACKO_07656, SACKO_07663, SACKO_09257, SACKO_07658, SACKO_07676, SACKO_24281
OG0000639	AMPFI_02143	SACKO_22469
OG0000639	AMPFI_19096	SACKO_30392
OG0000639	AMPFI_19422	SACKO_02331
OG0000642	AMPFI_20481, AMPFI_17464, AMPFI_21969, AMPFI_03291, AMPFI_09020, AMPFI_24910	SACKO_21799
OG0000643	AMPFI_13527	SACKO_00139
OG0000645	AMPFI_07390	SACKO_19857
OG0000645	AMPFI_07346	SACKO_17093
OG0000646	AMPFI_08730	SACKO_00864
OG0000646	AMPFI_06480	SACKO_28271
OG0000647	AMPFI_23840	SACKO_00037, SACKO_00065
OG0000648	AMPFI_15343	SACKO_12118
OG0000648	AMPFI_13232	SACKO_17289
OG0000649	AMPFI_08407	SACKO_06908
OG0000650	AMPFI_07337	SACKO_04649
OG0000651	AMPFI_00457	SACKO_14845
OG0000652	AMPFI_06940	SACKO_15084
OG0000653	AMPFI_07129	SACKO_32959, SACKO_03890, SACKO_18693
OG0000654	AMPFI_21423	SACKO_30168
OG0000656	AMPFI_00663, AMPFI_06733	SACKO_15053, SACKO_13960
OG0000657	AMPFI_04003	SACKO_27378
OG0000658	AMPFI_20829	SACKO_23223
OG0000659	AMPFI_18071, AMPFI_20810	SACKO_01760, SACKO_22901, SACKO_20511, SACKO_33494, SACKO_27820, SACKO_13697, SACKO_12545, SACKO_24678, SACKO_18959, SACKO_22986, SACKO_18828
OG0000660	AMPFI_17445	SACKO_33063
OG0000662	AMPFI_02313	SACKO_06148
OG0000662	AMPFI_13450	SACKO_28738
OG0000663	AMPFI_11999	SACKO_26955
OG0000663	AMPFI_12107	SACKO_03887
OG0000664	AMPFI_09419	SACKO_26065
OG0000665	AMPFI_01642, AMPFI_25024	SACKO_03466, SACKO_03470
OG0000666	AMPFI_18404	SACKO_01360
OG0000670	AMPFI_22267	SACKO_21893
OG0000672	AMPFI_11096	SACKO_21164
OG0000672	AMPFI_17614	SACKO_29531
OG0000674	AMPFI_05318	SACKO_29269
OG0000674	AMPFI_14286	SACKO_21136
OG0000676	AMPFI_07198	SACKO_30866
OG0000676	AMPFI_01951	SACKO_08481
OG0000680	AMPFI_18200	SACKO_13665
OG0000680	AMPFI_20692	SACKO_21650, SACKO_21648, SACKO_21651
OG0000681	AMPFI_10408	SACKO_14440
OG0000681	AMPFI_08112	SACKO_06296
OG0000682	AMPFI_06701	SACKO_15215, SACKO_25895
OG0000683	AMPFI_06165	SACKO_30847
OG0000683	AMPFI_15593	SACKO_25632
OG0000685	AMPFI_10051	SACKO_06289, SACKO_06284
OG0000690	AMPFI_12474	SACKO_03682
OG0000690	AMPFI_25508	SACKO_00508
OG0000691	AMPFI_15975	SACKO_07972
OG0000691	AMPFI_07380	SACKO_11293
OG0000692	AMPFI_22914	SACKO_04812
OG0000692	AMPFI_19220	SACKO_00415, SACKO_24162
OG0000694	AMPFI_20821	SACKO_10312
OG0000696	AMPFI_13412	SACKO_05595
OG0000696	AMPFI_23601	SACKO_15257
OG0000696	AMPFI_06933	SACKO_07580
OG0000697	AMPFI_01555	SACKO_07543
OG0000698	AMPFI_16763	SACKO_33282, SACKO_00937, SACKO_00966, SACKO_00931
OG0000698	AMPFI_25928	SACKO_00996
OG0000699	AMPFI_25818, AMPFI_10547	SACKO_27167
OG0000700	AMPFI_02889	SACKO_00811
OG0000701	AMPFI_06365	SACKO_25617, SACKO_32176, SACKO_03805
OG0000702	AMPFI_20591	SACKO_27079
OG0000703	AMPFI_09469	SACKO_21811
OG0000706	AMPFI_17120	SACKO_24560
OG0000706	AMPFI_00965, AMPFI_02905	SACKO_28453
OG0000708	AMPFI_18363	SACKO_22452
OG0000708	AMPFI_17855, AMPFI_19554	SACKO_25480
OG0000709	AMPFI_23883	SACKO_18089
OG0000709	AMPFI_17426	SACKO_22198
OG0000710	AMPFI_01536, AMPFI_25003	SACKO_27149
OG0000711	AMPFI_19044	SACKO_19147
OG0000711	AMPFI_11270	SACKO_19149
OG0000712	AMPFI_08144	SACKO_16099
OG0000713	AMPFI_24318, AMPFI_08961, AMPFI_11641	SACKO_26669
OG0000714	AMPFI_00848, AMPFI_11964, AMPFI_24475, AMPFI_01946	SACKO_24621
OG0000714	AMPFI_04993	SACKO_29631, SACKO_22762
OG0000715	AMPFI_19789	SACKO_31209
OG0000716	AMPFI_13314	SACKO_08963
OG0000717	AMPFI_06302	SACKO_00278
OG0000717	AMPFI_10785	SACKO_00279
OG0000718	AMPFI_05696, AMPFI_05695	SACKO_32613
OG0000720	AMPFI_05196	SACKO_00764
OG0000720	AMPFI_04200	SACKO_27801
OG0000721	AMPFI_08986	SACKO_29734
OG0000721	AMPFI_22244	SACKO_13300
OG0000723	AMPFI_04714	SACKO_19678, SACKO_19703, SACKO_19709
OG0000724	AMPFI_16071	SACKO_29558
OG0000725	AMPFI_02912	SACKO_03561
OG0000726	AMPFI_13683	SACKO_17190
OG0000730	AMPFI_24051	SACKO_27783
OG0000731	AMPFI_14467	SACKO_26280, SACKO_26277
OG0000732	AMPFI_21125	SACKO_20871
OG0000732	AMPFI_22564	SACKO_06369, SACKO_05389
OG0000733	AMPFI_00092	SACKO_32345
OG0000733	AMPFI_07683	SACKO_17671
OG0000734	AMPFI_16496	SACKO_08224
OG0000735	AMPFI_12763	SACKO_26054
OG0000736	AMPFI_00116	SACKO_27734, SACKO_27737
OG0000737	AMPFI_09668	SACKO_25903
OG0000739	AMPFI_17691, AMPFI_04289, AMPFI_18164, AMPFI_21377, AMPFI_20987, AMPFI_15188, AMPFI_07309, AMPFI_13493, AMPFI_12559, AMPFI_22118	SACKO_18136
OG0000740	AMPFI_24652	SACKO_24861
OG0000740	AMPFI_17145	SACKO_32305, SACKO_02011, SACKO_05182
OG0000741	AMPFI_19996	SACKO_01091, SACKO_27715
OG0000741	AMPFI_24722	SACKO_31886, SACKO_17276, SACKO_32594
OG0000742	AMPFI_05931	SACKO_32083, SACKO_05122, SACKO_14210, SACKO_17124
OG0000743	AMPFI_02626	SACKO_25573
OG0000743	AMPFI_24905	SACKO_25597
OG0000745	AMPFI_10083	SACKO_22243, SACKO_22171
