Orthogroup	HELIO_ok	AMPFI_ok
OG0001292	HELIO_11499	AMPFI_10776
OG0001293	HELIO_07956	AMPFI_14701
OG0001294	HELIO_08951	AMPFI_01514
OG0001295	HELIO_12648	AMPFI_06419
OG0001296	HELIO_12075	AMPFI_12346
OG0001297	HELIO_05910	AMPFI_16113
OG0001300	HELIO_09555	AMPFI_08329
OG0001302	HELIO_02616	AMPFI_16649
OG0001302	HELIO_08651	AMPFI_08047
OG0001304	HELIO_08290	AMPFI_10342
OG0001305	HELIO_07982	AMPFI_00755
OG0001306	HELIO_11276	AMPFI_19010
OG0001306	HELIO_04068	AMPFI_21641
OG0001308	HELIO_12210	AMPFI_03456
OG0001309	HELIO_06983	AMPFI_12360
OG0001310	HELIO_02438	AMPFI_04482, AMPFI_16368
OG0001310	HELIO_09331	AMPFI_06804
OG0001311	HELIO_02223	AMPFI_12130
OG0001313	HELIO_11988	AMPFI_10514
OG0001314	HELIO_05745	AMPFI_14399
OG0001314	HELIO_06186	AMPFI_21411, AMPFI_14658, AMPFI_05186
OG0001315	HELIO_06768	AMPFI_19734
OG0001315	HELIO_00584	AMPFI_03331
OG0001316	HELIO_08864	AMPFI_11413
OG0001317	HELIO_08857	AMPFI_14996
OG0001317	HELIO_08319	AMPFI_02448
OG0001318	HELIO_01897	AMPFI_07561
OG0001318	HELIO_00651	AMPFI_11299
OG0001319	HELIO_09125	AMPFI_11777
OG0001320	HELIO_07097	AMPFI_25009, AMPFI_10016
OG0001320	HELIO_01606	AMPFI_00452
OG0001321	HELIO_11153	AMPFI_00079
OG0001322	HELIO_12344	AMPFI_10344
OG0001322	HELIO_07391	AMPFI_23671
OG0001323	HELIO_04274	AMPFI_21599
OG0001324	HELIO_11046	AMPFI_24533
OG0001325	HELIO_02148	AMPFI_10346
OG0001326	HELIO_01722	AMPFI_12886
OG0001327	HELIO_06372	AMPFI_08065
OG0001327	HELIO_03453	AMPFI_15522
OG0001328	HELIO_02341	AMPFI_16031
OG0001329	HELIO_12348	AMPFI_21747
OG0001330	HELIO_07773	AMPFI_05140
OG0001331	HELIO_10456, HELIO_10455	AMPFI_12424
OG0001333	HELIO_07137	AMPFI_00843
OG0001334	HELIO_08981, HELIO_10039, HELIO_08980	AMPFI_00084
OG0001335	HELIO_09999	AMPFI_10205
OG0001339	HELIO_08381	AMPFI_11085
OG0001341	HELIO_06656	AMPFI_14355, AMPFI_06570
OG0001343	HELIO_10099, HELIO_04553	AMPFI_12861, AMPFI_12298
OG0001344	HELIO_02566	AMPFI_22417
OG0001345	HELIO_00586	AMPFI_09770
OG0001348	HELIO_05226	AMPFI_00159
OG0001351	HELIO_09749	AMPFI_22361
OG0001352	HELIO_06067	AMPFI_15694, AMPFI_18452, AMPFI_22485
OG0001353	HELIO_07889	AMPFI_10664
OG0001354	HELIO_01003	AMPFI_24004
OG0001355	HELIO_05179	AMPFI_14446
OG0001356	HELIO_09355	AMPFI_01615
OG0001357	HELIO_07642	AMPFI_24417
OG0001360	HELIO_11152	AMPFI_21614
OG0001360	HELIO_12349	AMPFI_12400, AMPFI_23660
OG0001362	HELIO_09855	AMPFI_09488
OG0001362	HELIO_09857	AMPFI_13811
OG0001363	HELIO_03084	AMPFI_09800, AMPFI_08365
OG0001364	HELIO_04728	AMPFI_02281, AMPFI_19179
OG0001364	HELIO_01882	AMPFI_14823
OG0001364	HELIO_01884	AMPFI_11134
OG0001365	HELIO_08493	AMPFI_25879
OG0001365	HELIO_12193	AMPFI_10449
OG0001366	HELIO_09509	AMPFI_02545
OG0001367	HELIO_12197	AMPFI_02161
OG0001368	HELIO_02045	AMPFI_11158
OG0001369	HELIO_00430	AMPFI_22208
OG0001370	HELIO_08459	AMPFI_06706
OG0001370	HELIO_09154	AMPFI_09461
OG0001371	HELIO_02393	AMPFI_10372, AMPFI_15938
OG0001371	HELIO_07671	AMPFI_12819
OG0001372	HELIO_07415	AMPFI_21335
OG0001372	HELIO_09833, HELIO_00197	AMPFI_18921
OG0001373	HELIO_06748	AMPFI_00190
OG0001374	HELIO_10870	AMPFI_17974
OG0001375	HELIO_04841	AMPFI_00915
OG0001375	HELIO_01574	AMPFI_06104
OG0001376	HELIO_12299	AMPFI_21697
OG0001378	HELIO_02964	AMPFI_15247
OG0001379	HELIO_04200	AMPFI_14320
OG0001380	HELIO_01850	AMPFI_08147
OG0001381	HELIO_03557	AMPFI_12006
OG0001382	HELIO_05363	AMPFI_12332
OG0001383	HELIO_10404	AMPFI_11555
OG0001384	HELIO_01654	AMPFI_23681
OG0001386	HELIO_02823, HELIO_05955	AMPFI_07982
OG0001387	HELIO_07037	AMPFI_00234
OG0001389	HELIO_06611	AMPFI_05693
OG0001394	HELIO_10885	AMPFI_09024
OG0001395	HELIO_02673	AMPFI_24070
OG0001396	HELIO_00889	AMPFI_14908, AMPFI_07434, AMPFI_23711
OG0001397	HELIO_01273	AMPFI_21706
OG0001397	HELIO_04122	AMPFI_17878, AMPFI_10775
OG0001398	HELIO_00222	AMPFI_06855
OG0001399	HELIO_05014	AMPFI_07188
OG0001399	HELIO_08757	AMPFI_21935
OG0001400	HELIO_09621	AMPFI_24285
OG0001401	HELIO_05514, HELIO_00801	AMPFI_16893
OG0001401	HELIO_10489	AMPFI_02014
OG0001402	HELIO_06192	AMPFI_26005
OG0001403	HELIO_08199	AMPFI_17230
OG0001404	HELIO_08622	AMPFI_17704
OG0001404	HELIO_06483	AMPFI_10794
OG0001405	HELIO_01612	AMPFI_15743
OG0001405	HELIO_02155	AMPFI_16561
OG0001406	HELIO_05795	AMPFI_09333
OG0001408	HELIO_02887	AMPFI_21365
OG0001410	HELIO_07114	AMPFI_02616
OG0001411	HELIO_03361	AMPFI_10031
OG0001412	HELIO_06209	AMPFI_08141
OG0001413	HELIO_11436	AMPFI_15619
OG0001413	HELIO_10258	AMPFI_22440
OG0001414	HELIO_00902	AMPFI_24645
OG0001414	HELIO_00745	AMPFI_20423
OG0001415	HELIO_07046	AMPFI_19237
OG0001415	HELIO_06445	AMPFI_08129
OG0001416	HELIO_08511	AMPFI_14851
OG0001417	HELIO_07751	AMPFI_09940
OG0001417	HELIO_00311	AMPFI_02655
OG0001418	HELIO_09143	AMPFI_15591
OG0001421	HELIO_02587	AMPFI_22931
OG0001422	HELIO_00344	AMPFI_23699
OG0001423	HELIO_03132	AMPFI_19050, AMPFI_22796
OG0001424	HELIO_00747	AMPFI_01906
OG0001425	HELIO_01653	AMPFI_13079
OG0001426	HELIO_02149	AMPFI_07973
OG0001428	HELIO_11579	AMPFI_11938
OG0001430	HELIO_08384	AMPFI_07622
OG0001431	HELIO_00600	AMPFI_11117
OG0001432	HELIO_11878	AMPFI_07409
OG0001434	HELIO_10028	AMPFI_12885
OG0001434	HELIO_10029, HELIO_10027	AMPFI_06188, AMPFI_09637
OG0001435	HELIO_11808, HELIO_11809	AMPFI_15537, AMPFI_05263
OG0001436	HELIO_09777	AMPFI_07709
OG0001437	HELIO_04743	AMPFI_07780, AMPFI_13432
OG0001438	HELIO_08091	AMPFI_17699
OG0001441	HELIO_03652	AMPFI_01278
OG0001442	HELIO_02245	AMPFI_09777
OG0001445	HELIO_12183	AMPFI_06828
OG0001447	HELIO_04829	AMPFI_14165
OG0001448	HELIO_02926	AMPFI_01038
OG0001449	HELIO_03720	AMPFI_17066
OG0001449	HELIO_09662	AMPFI_22357
OG0001450	HELIO_10816	AMPFI_21801, AMPFI_22800, AMPFI_25470
OG0001451	HELIO_05972	AMPFI_12917, AMPFI_16214
OG0001452	HELIO_09077, HELIO_09076	AMPFI_17582
OG0001453	HELIO_11229, HELIO_03802, HELIO_09980	AMPFI_20721
OG0001455	HELIO_05822	AMPFI_16555
OG0001456	HELIO_09922	AMPFI_00318
OG0001459	HELIO_08961	AMPFI_19783
OG0001460	HELIO_12669	AMPFI_23946
OG0001461	HELIO_04207	AMPFI_25442
OG0001462	HELIO_04040, HELIO_04329	AMPFI_17739
OG0001464	HELIO_00437	AMPFI_17212
OG0001465	HELIO_09508	AMPFI_23606
OG0001466	HELIO_09852	AMPFI_23243
OG0001466	HELIO_00231	AMPFI_06839
OG0001467	HELIO_06233	AMPFI_23736
OG0001468	HELIO_09103	AMPFI_19331
OG0001469	HELIO_10093	AMPFI_05229
OG0001469	HELIO_12462	AMPFI_02483
OG0001470	HELIO_04948	AMPFI_01501
OG0001470	HELIO_03568	AMPFI_00067, AMPFI_19107
OG0001472	HELIO_05084	AMPFI_01053
OG0001472	HELIO_09162	AMPFI_03075
OG0001473	HELIO_01497, HELIO_06355, HELIO_01429	AMPFI_03739, AMPFI_01823
OG0001474	HELIO_08603	AMPFI_18399, AMPFI_15974
OG0001474	HELIO_05046	AMPFI_21316
OG0001475	HELIO_12116, HELIO_06079	AMPFI_15659
OG0001476	HELIO_08408	AMPFI_07443, AMPFI_07837
OG0001478	HELIO_10243	AMPFI_01874
OG0001479	HELIO_00677	AMPFI_06247
OG0001480	HELIO_03092	AMPFI_21537
OG0001481	HELIO_00125	AMPFI_03464
OG0001481	HELIO_06832	AMPFI_15128
OG0001482	HELIO_08972	AMPFI_20329
OG0001483	HELIO_02368	AMPFI_05890
OG0001484	HELIO_03855	AMPFI_09544, AMPFI_10813
OG0001486	HELIO_11744	AMPFI_03189
OG0001488	HELIO_10288	AMPFI_03748
OG0001488	HELIO_00238	AMPFI_23509
OG0001489	HELIO_12039	AMPFI_21994
OG0001490	HELIO_10701	AMPFI_13984
OG0001491	HELIO_08105, HELIO_08104	AMPFI_18001
OG0001492	HELIO_09966	AMPFI_14495
OG0001493	HELIO_12365	AMPFI_23286
OG0001495	HELIO_09225	AMPFI_01445
OG0001496	HELIO_06643, HELIO_07757	AMPFI_04050
OG0001500	HELIO_03279	AMPFI_03212
OG0001501	HELIO_09204	AMPFI_21405
OG0001503	HELIO_00871	AMPFI_03346
OG0001503	HELIO_00967	AMPFI_06513
OG0001505	HELIO_01480	AMPFI_04877, AMPFI_09677
OG0001506	HELIO_05280	AMPFI_22691
OG0001507	HELIO_11605	AMPFI_02586
OG0001508	HELIO_05840	AMPFI_01605
OG0001509	HELIO_11798	AMPFI_24011
OG0001510	HELIO_10061	AMPFI_24135
OG0001511	HELIO_10472	AMPFI_24393
OG0001512	HELIO_06404	AMPFI_20643
OG0001513	HELIO_12676, HELIO_12677	AMPFI_05914
OG0001514	HELIO_10777	AMPFI_07458
OG0001515	HELIO_11317	AMPFI_22558
OG0001516	HELIO_05144	AMPFI_04046
OG0001517	HELIO_02409	AMPFI_19672
OG0001518	HELIO_03202	AMPFI_20936
OG0001519	HELIO_09436	AMPFI_15431
OG0001520	HELIO_10408	AMPFI_11649
OG0001522	HELIO_00391	AMPFI_05516
OG0001523	HELIO_04060	AMPFI_21945
OG0001524	HELIO_05163	AMPFI_12143
OG0001524	HELIO_01459	AMPFI_24831
OG0001525	HELIO_07734	AMPFI_18416
OG0001527	HELIO_04544	AMPFI_06183
OG0001527	HELIO_10434	AMPFI_10281
OG0001528	HELIO_02093	AMPFI_20250
OG0001531	HELIO_03563	AMPFI_13148
OG0001531	HELIO_03562	AMPFI_17638
OG0001532	HELIO_07182	AMPFI_06472
OG0001533	HELIO_12019	AMPFI_11865
OG0001534	HELIO_02863	AMPFI_01303
OG0001536	HELIO_00034	AMPFI_24601
OG0001538	HELIO_05127	AMPFI_06922
OG0001539	HELIO_10838	AMPFI_19327
OG0001545	HELIO_02222	AMPFI_07768
OG0001546	HELIO_10092	AMPFI_04446
OG0001549	HELIO_10410	AMPFI_01171
OG0001550	HELIO_04550	AMPFI_12309
OG0001551	HELIO_02886	AMPFI_18500
OG0001552	HELIO_00983	AMPFI_14762, AMPFI_14933, AMPFI_14932
OG0001553	HELIO_04975	AMPFI_24765
OG0001554	HELIO_02815	AMPFI_06413
OG0001557	HELIO_05083	AMPFI_09537
OG0001558	HELIO_02760	AMPFI_15140
OG0001559	HELIO_06123	AMPFI_05445
OG0001561	HELIO_08393	AMPFI_06589
OG0001562	HELIO_06572	AMPFI_05912
OG0001563	HELIO_06290, HELIO_06516	AMPFI_13947, AMPFI_22270
OG0001564	HELIO_01962	AMPFI_20454
OG0001566	HELIO_11200, HELIO_02258	AMPFI_23598
OG0001567	HELIO_06880	AMPFI_05324
OG0001568	HELIO_05132	AMPFI_05220
OG0001569	HELIO_09196	AMPFI_09953
OG0001570	HELIO_02540	AMPFI_12961
OG0001570	HELIO_05222	AMPFI_12059
OG0001571	HELIO_11750	AMPFI_18530
OG0001572	HELIO_04693	AMPFI_12157
OG0001573	HELIO_02265	AMPFI_05942
OG0001574	HELIO_05607	AMPFI_09279
OG0001575	HELIO_05293	AMPFI_15706
OG0001576	HELIO_11858	AMPFI_16525
OG0001577	HELIO_03678	AMPFI_07336
OG0001578	HELIO_08790, HELIO_08789	AMPFI_11954
OG0001580	HELIO_11365	AMPFI_13898
OG0001581	HELIO_05221, HELIO_07860	AMPFI_14541, AMPFI_22362
OG0001582	HELIO_04387, HELIO_11913	AMPFI_01796, AMPFI_13928
OG0001583	HELIO_12114	AMPFI_20716
OG0001584	HELIO_10513, HELIO_05589	AMPFI_22734
OG0001588	HELIO_09335, HELIO_07886, HELIO_06202, HELIO_00024	AMPFI_14208, AMPFI_03229, AMPFI_20258, AMPFI_23578, AMPFI_14929
OG0001589	HELIO_12278	AMPFI_11604
OG0001590	HELIO_02516	AMPFI_24468
OG0001591	HELIO_11360	AMPFI_11783, AMPFI_11782
OG0001592	HELIO_11034	AMPFI_20340, AMPFI_22753
OG0001593	HELIO_04977	AMPFI_15712
OG0001594	HELIO_11160	AMPFI_13904
OG0001595	HELIO_03439	AMPFI_02395
OG0001595	HELIO_08224	AMPFI_15687, AMPFI_06854
OG0001596	HELIO_12698	AMPFI_21524
OG0001597	HELIO_04679	AMPFI_13604
OG0001597	HELIO_01769	AMPFI_12341
OG0001599	HELIO_02009	AMPFI_03121
OG0001600	HELIO_00399	AMPFI_10540
OG0001602	HELIO_08752, HELIO_08751, HELIO_08750, HELIO_08749	AMPFI_00833, AMPFI_23527
OG0001603	HELIO_09786	AMPFI_09371
OG0001604	HELIO_12168	AMPFI_13911
OG0001605	HELIO_09701, HELIO_00110	AMPFI_18083
OG0001608	HELIO_09014, HELIO_09013	AMPFI_07127
OG0001609	HELIO_04479	AMPFI_10765
OG0001609	HELIO_00769	AMPFI_06902
OG0001610	HELIO_06066	AMPFI_05189
OG0001611	HELIO_10992	AMPFI_12536
OG0001612	HELIO_09022	AMPFI_24849
OG0001614	HELIO_09695	AMPFI_14043
OG0001614	HELIO_09277	AMPFI_09076
OG0001617	HELIO_06430	AMPFI_25615
OG0001618	HELIO_07548	AMPFI_04596
OG0001618	HELIO_07443	AMPFI_03378, AMPFI_07026, AMPFI_09223, AMPFI_23267
OG0001618	HELIO_11414	AMPFI_09742, AMPFI_25975, AMPFI_13937
OG0001618	HELIO_05008	AMPFI_11880, AMPFI_00652
OG0001619	HELIO_07067	AMPFI_24224
OG0001620	HELIO_04031	AMPFI_12324
OG0001621	HELIO_05621, HELIO_05048	AMPFI_09527
OG0001622	HELIO_02684	AMPFI_23787
OG0001623	HELIO_12088	AMPFI_21345
OG0001624	HELIO_06828	AMPFI_12384
OG0001626	HELIO_03887	AMPFI_08426
OG0001627	HELIO_03358	AMPFI_13242
OG0001627	HELIO_11162	AMPFI_22299
OG0001628	HELIO_11311	AMPFI_14676
OG0001628	HELIO_03654	AMPFI_12805
OG0001629	HELIO_11337	AMPFI_05227
OG0001630	HELIO_11857	AMPFI_09150
OG0001633	HELIO_09239	AMPFI_10105
OG0001634	HELIO_00787	AMPFI_22894
OG0001635	HELIO_00639	AMPFI_19476
OG0001636	HELIO_06373	AMPFI_05825
OG0001637	HELIO_00689	AMPFI_14209
OG0001638	HELIO_10751	AMPFI_08503
OG0001639	HELIO_03546	AMPFI_08162
OG0001640	HELIO_12233	AMPFI_16472, AMPFI_03375
OG0001642	HELIO_00859, HELIO_00858	AMPFI_15628
OG0001644	HELIO_10610	AMPFI_12516
OG0001651	HELIO_08544	AMPFI_03860
OG0001652	HELIO_06903	AMPFI_03475
OG0001653	HELIO_02536	AMPFI_18635
OG0001654	HELIO_00734, HELIO_02525	AMPFI_05689
OG0001655	HELIO_08331	AMPFI_16010
OG0001656	HELIO_09773	AMPFI_09616
OG0001657	HELIO_09713	AMPFI_11506
OG0001658	HELIO_10076	AMPFI_21118
OG0001659	HELIO_01989	AMPFI_20084
OG0001659	HELIO_01990	AMPFI_10173
OG0001660	HELIO_04664	AMPFI_15599
OG0001661	HELIO_12135	AMPFI_03268, AMPFI_17995, AMPFI_16309
OG0001661	HELIO_07195	AMPFI_24993, AMPFI_21610
OG0001662	HELIO_07941	AMPFI_25752
OG0001662	HELIO_12598	AMPFI_08109
OG0001663	HELIO_06205, HELIO_04184	AMPFI_14386
OG0001664	HELIO_08200	AMPFI_06252
OG0001665	HELIO_08876	AMPFI_22180
OG0001665	HELIO_01144	AMPFI_12597
OG0001666	HELIO_07524, HELIO_03742	AMPFI_24481, AMPFI_12799, AMPFI_14898
OG0001667	HELIO_04686, HELIO_06712	AMPFI_09938
OG0001668	HELIO_03082	AMPFI_06781
OG0001670	HELIO_03065	AMPFI_03662
OG0001671	HELIO_08248	AMPFI_08592, AMPFI_08591
OG0001671	HELIO_08266	AMPFI_16125, AMPFI_09893
OG0001672	HELIO_11405	AMPFI_19341
OG0001673	HELIO_05452	AMPFI_18848
OG0001674	HELIO_12593	AMPFI_20075
OG0001675	HELIO_05454	AMPFI_04125
OG0001676	HELIO_09106	AMPFI_10805
OG0001677	HELIO_10400	AMPFI_23211
OG0001678	HELIO_09288	AMPFI_03152
OG0001679	HELIO_08774	AMPFI_09908
OG0001680	HELIO_00317	AMPFI_18352
OG0001681	HELIO_06634	AMPFI_01334
OG0001682	HELIO_05143	AMPFI_17672
OG0001682	HELIO_05018, HELIO_05865	AMPFI_18771
OG0001682	HELIO_04037	AMPFI_22192
OG0001683	HELIO_10892	AMPFI_22061
OG0001684	HELIO_11576	AMPFI_24253
OG0001685	HELIO_02127	AMPFI_05011
OG0001687	HELIO_06212	AMPFI_24429, AMPFI_09173, AMPFI_17336
OG0001688	HELIO_04799	AMPFI_10724
OG0001689	HELIO_04701	AMPFI_19247
OG0001690	HELIO_12652	AMPFI_25400, AMPFI_12711
OG0001691	HELIO_03141	AMPFI_08102
OG0001692	HELIO_03302	AMPFI_02593
OG0001693	HELIO_01536, HELIO_01082	AMPFI_08682
OG0001694	HELIO_05253	AMPFI_10870
OG0001703	HELIO_06858	AMPFI_03974
OG0001703	HELIO_11018	AMPFI_10306, AMPFI_20867, AMPFI_22896
OG0001704	HELIO_11078	AMPFI_22958, AMPFI_17780
OG0001706	HELIO_03225	AMPFI_00734
OG0001707	HELIO_04517	AMPFI_04330, AMPFI_03799, AMPFI_16330, AMPFI_14071
OG0001708	HELIO_01586	AMPFI_10288, AMPFI_03554
OG0001709	HELIO_12693	AMPFI_24047
OG0001710	HELIO_01243	AMPFI_18639
OG0001711	HELIO_09636	AMPFI_23859
OG0001712	HELIO_09358, HELIO_09359	AMPFI_01037, AMPFI_08833
OG0001714	HELIO_10062	AMPFI_05879
OG0001714	HELIO_01478	AMPFI_12759
OG0001715	HELIO_11827	AMPFI_00217, AMPFI_12497, AMPFI_16145
OG0001716	HELIO_07127	AMPFI_15456
OG0001718	HELIO_08374	AMPFI_15984
OG0001719	HELIO_08265	AMPFI_22269
OG0001719	HELIO_09477, HELIO_06146, HELIO_06608, HELIO_06011	AMPFI_10269
OG0001720	HELIO_01666	AMPFI_01920
OG0001721	HELIO_04710	AMPFI_11273
OG0001722	HELIO_03016	AMPFI_17549
OG0001724	HELIO_09512	AMPFI_12909
OG0001726	HELIO_12477	AMPFI_23403
OG0001726	HELIO_10937	AMPFI_15123
OG0001727	HELIO_00379	AMPFI_09267
OG0001728	HELIO_06859	AMPFI_01049
OG0001729	HELIO_07800	AMPFI_05820
OG0001730	HELIO_09660	AMPFI_09157
OG0001731	HELIO_04109	AMPFI_18090
OG0001732	HELIO_08312	AMPFI_05707
OG0001733	HELIO_06708, HELIO_05078	AMPFI_08124
OG0001735	HELIO_08576	AMPFI_02680
OG0001736	HELIO_04175	AMPFI_04077
OG0001738	HELIO_00898	AMPFI_08169
OG0001739	HELIO_08138	AMPFI_18533
OG0001740	HELIO_06383	AMPFI_08487
OG0001741	HELIO_09141	AMPFI_03493
OG0001742	HELIO_03873	AMPFI_22432
OG0001742	HELIO_02031	AMPFI_13350
OG0001743	HELIO_12557	AMPFI_21237
OG0001744	HELIO_00852	AMPFI_00412, AMPFI_19292
OG0001746	HELIO_10565	AMPFI_09609
OG0001747	HELIO_09412	AMPFI_21460, AMPFI_03962
OG0001749	HELIO_08042	AMPFI_19296, AMPFI_24575, AMPFI_18873
OG0001750	HELIO_09724	AMPFI_12484
OG0001751	HELIO_11274	AMPFI_25042, AMPFI_24009
OG0001752	HELIO_07873	AMPFI_05645
OG0001755	HELIO_08464	AMPFI_19529
OG0001756	HELIO_00970	AMPFI_19308
OG0001756	HELIO_03773	AMPFI_09088
OG0001757	HELIO_06531	AMPFI_11105
OG0001758	HELIO_11236	AMPFI_22682, AMPFI_05121, AMPFI_08230, AMPFI_04712, AMPFI_10363, AMPFI_04809
OG0001758	HELIO_11503	AMPFI_03239
OG0001758	HELIO_11718	AMPFI_22191
OG0001759	HELIO_11817	AMPFI_11269
OG0001760	HELIO_10686	AMPFI_13517
OG0001768	HELIO_00339	AMPFI_14756, AMPFI_14757
OG0001769	HELIO_00478	AMPFI_17583
OG0001769	HELIO_05705	AMPFI_24487
OG0001770	HELIO_10082	AMPFI_16335
OG0001772	HELIO_01523	AMPFI_21430
OG0001774	HELIO_04350	AMPFI_10680
OG0001775	HELIO_07189	AMPFI_09788, AMPFI_06264, AMPFI_09825
OG0001776	HELIO_07496	AMPFI_14879
OG0001777	HELIO_09390	AMPFI_14080
OG0001777	HELIO_09391	AMPFI_03827
OG0001777	HELIO_04368	AMPFI_10624
OG0001778	HELIO_09235, HELIO_06485	AMPFI_10692
OG0001779	HELIO_06492	AMPFI_12678
OG0001779	HELIO_05156	AMPFI_14359, AMPFI_04902, AMPFI_15956, AMPFI_09586
OG0001780	HELIO_10081	AMPFI_07742
OG0001781	HELIO_09978	AMPFI_23560
OG0001781	HELIO_01738	AMPFI_08314
OG0001782	HELIO_11232	AMPFI_24297
OG0001782	HELIO_12571	AMPFI_12965
OG0001783	HELIO_02058	AMPFI_01182
OG0001785	HELIO_10072	AMPFI_16195
OG0001785	HELIO_04363	AMPFI_02986, AMPFI_16358
OG0001787	HELIO_11607	AMPFI_25681
OG0001789	HELIO_10048	AMPFI_24598
OG0001789	HELIO_10049	AMPFI_14245
OG0001790	HELIO_00309	AMPFI_07074
OG0001792	HELIO_03262	AMPFI_07829
OG0001793	HELIO_05244	AMPFI_08492
OG0001793	HELIO_10291	AMPFI_17091
OG0001794	HELIO_08343, HELIO_00138	AMPFI_09033
OG0001796	HELIO_04269	AMPFI_24328, AMPFI_10392
OG0001797	HELIO_04449	AMPFI_16217
OG0001797	HELIO_00752	AMPFI_16614
OG0001798	HELIO_12260	AMPFI_13433
OG0001798	HELIO_02273	AMPFI_09922
OG0001800	HELIO_04276	AMPFI_11453
OG0001801	HELIO_02228	AMPFI_12578
OG0001802	HELIO_04837	AMPFI_15094
OG0001803	HELIO_00855	AMPFI_13781
OG0001804	HELIO_02895	AMPFI_10708
OG0001805	HELIO_06016	AMPFI_11465
OG0001806	HELIO_02144	AMPFI_11361
OG0001807	HELIO_02837	AMPFI_13156
OG0001808	HELIO_02461	AMPFI_01463
OG0001809	HELIO_10155	AMPFI_15697
OG0001810	HELIO_10709	AMPFI_19617
OG0001812	HELIO_02079, HELIO_09113	AMPFI_00507, AMPFI_00810
OG0001814	HELIO_03706	AMPFI_09086
OG0001816	HELIO_05248	AMPFI_15030
OG0001818	HELIO_10184	AMPFI_13689
OG0001819	HELIO_03116	AMPFI_01254
OG0001820	HELIO_08557, HELIO_09627	AMPFI_19349
OG0001822	HELIO_05027	AMPFI_12887
OG0001823	HELIO_12209	AMPFI_19202
OG0001824	HELIO_03287	AMPFI_19143
OG0001824	HELIO_07619	AMPFI_18005
OG0001824	HELIO_09735	AMPFI_02433
OG0001825	HELIO_02386	AMPFI_16509
OG0001827	HELIO_08093	AMPFI_12500
OG0001828	HELIO_08349	AMPFI_14486
OG0001829	HELIO_08800	AMPFI_21635
OG0001830	HELIO_10008	AMPFI_00628
OG0001831	HELIO_06925	AMPFI_24544
OG0001832	HELIO_12779	AMPFI_01169
OG0001832	HELIO_12753	AMPFI_13912
OG0001834	HELIO_07484	AMPFI_07413
OG0001835	HELIO_12136, HELIO_00116, HELIO_11440, HELIO_12172	AMPFI_23564
OG0001846	HELIO_07000	AMPFI_05493
OG0001848	HELIO_08439	AMPFI_19061
OG0001848	HELIO_01077	AMPFI_12829
OG0001849	HELIO_12087	AMPFI_09620
OG0001849	HELIO_03244	AMPFI_25919
OG0001850	HELIO_06095	AMPFI_21066
OG0001851	HELIO_10531	AMPFI_25094
OG0001852	HELIO_00847	AMPFI_09915
OG0001853	HELIO_01954	AMPFI_25436
OG0001854	HELIO_02443	AMPFI_01259, AMPFI_13023, AMPFI_18179
OG0001856	HELIO_11776	AMPFI_19562
OG0001857	HELIO_11313	AMPFI_05151
OG0001858	HELIO_10444	AMPFI_25738
OG0001859	HELIO_00529	AMPFI_00003
OG0001860	HELIO_02411	AMPFI_06272
OG0001861	HELIO_11038	AMPFI_05546
OG0001862	HELIO_03770	AMPFI_00240
OG0001863	HELIO_05463	AMPFI_13121
OG0001863	HELIO_10538	AMPFI_08387
OG0001864	HELIO_11876	AMPFI_00388
OG0001865	HELIO_11843	AMPFI_08697
OG0001867	HELIO_02515	AMPFI_05628
OG0001868	HELIO_06158	AMPFI_14717
OG0001869	HELIO_03150	AMPFI_03173
OG0001869	HELIO_04326	AMPFI_10638
OG0001870	HELIO_11367	AMPFI_13982
OG0001872	HELIO_12105	AMPFI_00865
OG0001873	HELIO_07677, HELIO_06086	AMPFI_03890
OG0001874	HELIO_01670	AMPFI_11538
OG0001875	HELIO_10950	AMPFI_04167
OG0001876	HELIO_04432, HELIO_01518	AMPFI_19823, AMPFI_19536, AMPFI_16540
OG0001878	HELIO_05924	AMPFI_00022
OG0001879	HELIO_06421	AMPFI_07049
OG0001881	HELIO_11210	AMPFI_23664
OG0001883	HELIO_04758	AMPFI_12079
OG0001884	HELIO_09046	AMPFI_08790
OG0001886	HELIO_07679	AMPFI_21596
OG0001888	HELIO_08194	AMPFI_13172
OG0001889	HELIO_09642	AMPFI_19857
OG0001890	HELIO_02855	AMPFI_12534
OG0001893	HELIO_11263	AMPFI_19478
OG0001894	HELIO_04194	AMPFI_23829
OG0001895	HELIO_02660	AMPFI_06234
OG0001896	HELIO_02398, HELIO_02399	AMPFI_00391
OG0001897	HELIO_10470, HELIO_10469	AMPFI_11385
OG0001898	HELIO_04077, HELIO_12763	AMPFI_19357, AMPFI_23331
OG0001899	HELIO_05952	AMPFI_14699
OG0001900	HELIO_03722	AMPFI_06753
OG0001901	HELIO_12147, HELIO_04211	AMPFI_16364
OG0001902	HELIO_05899	AMPFI_17690
OG0001903	HELIO_08222	AMPFI_22480
OG0001913	HELIO_10845	AMPFI_20028
OG0001914	HELIO_12364	AMPFI_16420
OG0001914	HELIO_08172	AMPFI_23834, AMPFI_23742
OG0001915	HELIO_02308	AMPFI_24256
OG0001916	HELIO_08357	AMPFI_00220
OG0001917	HELIO_00213	AMPFI_25940
OG0001918	HELIO_07821	AMPFI_18720
OG0001919	HELIO_06163	AMPFI_20817
OG0001920	HELIO_09697	AMPFI_08261
