Orthogroup	DANRE	Other
OG0002261	DANRE30021, DANRE29869, DANRE29868, DANRE30020	APOSC_01376
OG0002261	DANRE30021, DANRE29869, DANRE29868, DANRE30020	BRALA35135
OG0002261	DANRE30021, DANRE29869, DANRE29868, DANRE30020	AMPFI_00774
OG0002266	DANRE04017, DANRE04018	AMPFI_03178
OG0002294	DANRE36446, DANRE26343	MOUSE40042
OG0002319	DANRE01930, DANRE01931, DANRE01932	APOSC_18537
OG0002399	DANRE18376, DANRE02239, DANRE02238, DANRE24087, DANRE24086	HELIO_01674
OG0002422	DANRE07168, DANRE07169, DANRE07170, DANRE07166	APOSC_11565
OG0002443	DANRE24993, DANRE24992	AMPFI_15890
OG0002443	DANRE24994	LYTVA_18888
OG0002443	DANRE24994	HELIO_09645
OG0002443	DANRE24994	STRPU_23447, STRPU_00994
OG0002443	DANRE24994	AENJA_19789
OG0002443	DANRE24994	AMPFI_15890
OG0002443	DANRE24994	AMPFI_15890
OG0002443	DANRE24994	BRALA11051, BRALA28046
OG0002447	DANRE36512	APOSC_21796
OG0002451	DANRE01620	LYTVA_04164, LYTVA_13285
OG0002479	DANRE08383, DANRE08382	APOSJ_51343
OG0002504	DANRE08086	SACKO_09835
OG0002516	DANRE08131	CAPO307569
OG0002516	DANRE08131	MOUSE51264, MOUSE16767, MOUSE51260, MOUSE51259, MOUSE51257, MOUSE51262, MOUSE51261, MOUSE51258
OG0002516	DANRE08131	HUMAN05465, HUMAN05466, HUMAN05464
OG0002516	DANRE08131	AENJA_22367
OG0002516	DANRE08131	bflo_09647
OG0002516	DANRE08131	TCONS_00034986.p1
OG0002516	DANRE08131	MOUSE51263, MOUSE16768
OG0002516	DANRE08131	MOUSE51263, MOUSE16768
OG0002520	DANRE06700, DANRE06697, DANRE06696, DANRE06699, DANRE06698	APOSC_09886
OG0002522	DANRE09442	AMPFI_24208, AMPFI_23958
OG0002542	DANRE23453	APOSC_13581
OG0002550	DANRE16363, DANRE16366, DANRE16364, DANRE16362, DANRE16365, DANRE37817, DANRE37818	TCONS_00027283.p1, TCONS_00027288.p1
OG0002590	DANRE37063, DANRE37062, DANRE09406, DANRE26039	LYTVA_05045
OG0002605	DANRE24544	MOUSE31339
OG0002654	DANRE40237, DANRE40238, DANRE40239, DANRE40236	AENJA_17992
OG0002654	DANRE40237, DANRE40238, DANRE40239, DANRE40236	AMPFI_10190
OG0002654	DANRE40237, DANRE40238, DANRE40239, DANRE40236	APOSJ_33485, APOSJ_49367, APOSJ_37310, APOSJ_49595, APOSJ_37308, APOSJ_37306, APOSJ_49599, APOSJ_37304, APOSJ_37309, APOSJ_49597, APOSJ_49596, APOSJ_49594, APOSJ_49593, APOSJ_37305, APOSJ_37303
OG0002654	DANRE40237, DANRE40238, DANRE40239, DANRE40236	APOSC_12668
OG0002654	DANRE40237, DANRE40238, DANRE40239, DANRE40236	STRPU_11035, STRPU_00373
OG0002654	DANRE40237, DANRE40238, DANRE40239, DANRE40236	HELIO_03154
OG0002654	DANRE40237, DANRE40238, DANRE40239, DANRE40236	LYTVA_12075, LYTVA_09026
OG0002654	DANRE40237, DANRE40238, DANRE40239, DANRE40236	OFUSG21242.1.p1
OG0002654	DANRE40237, DANRE40238, DANRE40239, DANRE40236	bflo_24358
OG0002654	DANRE40237, DANRE40238, DANRE40239, DANRE40236	BRALA08682
OG0002654	DANRE40237, DANRE40238, DANRE40239, DANRE40236	APOSJ_49598
OG0002654	DANRE40237, DANRE40238, DANRE40239, DANRE40236	APOSJ_49598
OG0002705	DANRE01893, DANRE01894	TCONS_00053434.p1
OG0002705	DANRE01893, DANRE01894	APOSC_27917
OG0002705	DANRE01893, DANRE01894	APOSJ_48322, APOSJ_48319, APOSJ_48321
OG0002705	DANRE01893, DANRE01894	AMPFI_08510
OG0002705	DANRE01893, DANRE01894	STRPU_19210
OG0002705	DANRE01893, DANRE01894	SACKO_02809, SACKO_11668
OG0002705	DANRE01893, DANRE01894	MOUSE10470
OG0002705	DANRE01893, DANRE01894	MOUSE10470
OG0002708	DANRE17887, DANRE17886, DANRE17884, DANRE17882, DANRE17883, DANRE17880, DANRE17881	DROME16440
OG0002715	DANRE02874	OFUSG06599.1.p1, OFUSG06599.3.p1, OFUSG06599.2.p1
OG0002715	DANRE02874	AENJA_02725
OG0002715	DANRE02874	SACKO_15095
OG0002715	DANRE02874	TCONS_00049245.p1
OG0002715	DANRE02874	bflo_05173
OG0002746	DANRE09673, DANRE09674	APOSC_13976
OG0002749	DANRE16044	AENJA_13469
OG0002766	DANRE10689, DANRE43431	APOSJ_39716, APOSJ_58172, APOSJ_58171, APOSJ_39717, APOSJ_58170, APOSJ_39718
OG0002811	DANRE25597, DANRE25596, DANRE25594, DANRE25595, DANRE25593	AMPFI_04646, AMPFI_07322
OG0002812	DANRE26811	TCONS_00054658.p1
OG0002880	DANRE17261	LYTVA_24596
OG0002884	DANRE36631	APOSJ_12840, APOSJ_58678
OG0002892	DANRE19161	bflo_16138
OG0002892	DANRE19161	BRALA27556
OG0002892	DANRE19161	SACKO_25315
OG0002892	DANRE19161	TCONS_00001681.p1, TCONS_00014788.p1
OG0002892	DANRE19161	DROME18981
OG0002892	DANRE19161	AENJA_20418
OG0002892	DANRE19161	STRPU_19576
OG0002892	DANRE19161	HELIO_10616
OG0002892	DANRE19161	AMPFI_07057
OG0002892	DANRE19161	SCHMD14032
OG0002967	DANRE08054	AMPFI_24955, AMPFI_10453, AMPFI_03488
OG0002977	DANRE08323, DANRE08322	AMPFI_18550
OG0003006	DANRE24721	APOSC_03888
OG0003040	DANRE37975	APOSC_00535
OG0003114	DANRE39250	APOSC_12830
OG0003118	DANRE23397, DANRE42064, DANRE21364, DANRE21362, DANRE21363	APOSC_13717
OG0003148	DANRE00993	AMPFI_01181
OG0003188	DANRE25991, DANRE38344, DANRE34574	APOSC_27314
OG0003225	DANRE00960	APOSC_07724
OG0003258	DANRE22153, DANRE22152	AENJA_01707
OG0003267	DANRE03537	APOSC_05198
OG0003282	DANRE06254, DANRE20076, DANRE20077, DANRE06251, DANRE06253, DANRE06252, DANRE06250	APOSJ_26406
OG0003296	DANRE00126, DANRE33544	APOSC_07542
OG0003303	DANRE04326, DANRE04325, DANRE04327	MOUSE24465
OG0003303	DANRE28350	APOSC_00584
OG0003375	DANRE39521, DANRE39522	TCONS_00029032.p1
OG0003375	DANRE39521, DANRE39522	APOSC_16084
OG0003388	DANRE03541, DANRE03539, DANRE03540, DANRE11313	AMPFI_20188
OG0003388	DANRE03541	APOSC_17998
OG0003391	DANRE05821	HUMAN08975, HUMAN08976
OG0003391	DANRE05821	AMPFI_18758, AMPFI_21784
OG0003391	DANRE05821	SCHMD15661, SCHMD24921, SCHMD27033
OG0003391	DANRE05821	NEMVE05209
OG0003391	DANRE05821	HUMAN08975, HUMAN08976
OG0003391	DANRE05821	BRALA31038
OG0003392	DANRE36118, DANRE36119	APOSJ_30179
OG0003429	DANRE40349	APOSJ_34185
OG0003429	DANRE40349	LYTVA_26105
OG0003429	DANRE40349	APOSC_08273
OG0003429	DANRE40349	AMPFI_20170
OG0003429	DANRE40349	BRALA02516
OG0003429	DANRE40349	APOSC_17184
OG0003429	DANRE40349	APOSC_17184
OG0003429	DANRE40349	DROME10812
OG0003429	DANRE40349	MOUSE17279
OG0003429	DANRE40349	MOUSE17279
OG0003447	DANRE31018, DANRE31019	AMPFI_22475
OG0003447	DANRE31018, DANRE31019	APOSJ_05681
OG0003448	DANRE38893	APOSC_13687
OG0003463	DANRE18440	APOSC_18574
OG0003468	DANRE11505	HELIO_03353
OG0003468	DANRE11505	NEMVE01555
OG0003468	DANRE11505	APOSJ_50362
OG0003468	DANRE11505	SCHMD28745, SCHMD18984
OG0003508	DANRE24205, DANRE24206	AMPFI_00704
OG0003511	DANRE34748, DANRE34747	AMPFI_18153
OG0003523	DANRE26581	TCONS_00050093.p1
OG0003523	DANRE26581	HELIO_02927
OG0003523	DANRE26581	SCHMD11220
OG0003533	DANRE21269, DANRE21268	AMPFI_02269
OG0003546	DANRE35129, DANRE35130, DANRE35372, DANRE27446	BRALA35137
OG0003546	DANRE35129, DANRE35130, DANRE35372, DANRE27446	STRPU_19646
OG0003556	DANRE18452	APOSJ_04978
OG0003557	DANRE05211	LYTVA_20994
OG0003601	DANRE35781, DANRE35782	SACKO_22940
OG0003636	DANRE02585, DANRE02586	LYTVA_04868
OG0003636	DANRE02585, DANRE02586	APOSC_19573
OG0003669	DANRE15781, DANRE15782	APOSJ_43894
OG0003683	DANRE01519	MOUSE20048
OG0003689	DANRE13806	ORYLA00037
OG0003689	DANRE13806	XENTR14093
OG0003689	DANRE13806	HUMAN12564
OG0003689	DANRE13806	MOUSE05393, MOUSE05394
OG0003696	DANRE24940	BRALA20035
OG0003696	DANRE24940	bflo_11319
OG0003696	DANRE24940	NEMVE11320
OG0003696	DANRE24940	OFUSG05739.1.p1
OG0003696	DANRE24940	SCHMD10456, SCHMD19979
OG0003696	DANRE24940	CAEEL15341
OG0003696	DANRE24940	APOSC_01727
OG0003696	DANRE24940	APOSJ_64668, APOSJ_64669, APOSJ_12262
OG0003696	DANRE24940	SACKO_23747
OG0003696	DANRE24940	AMPFI_04491, AMPFI_03543
OG0003696	DANRE24940	STRPU_23695
OG0003696	DANRE24940	LYTVA_10724
OG0003696	DANRE24940	HELIO_11257
OG0003696	DANRE24940	MOUSE35452
OG0003696	DANRE24940	MOUSE35452
OG0003697	DANRE04036	STRPU_00014
OG0003697	DANRE04036	HELIO_12072
OG0003721	DANRE11800	OFUSG25364.1.p1
OG0003721	DANRE11800	TCONS_00009979.p1
OG0003721	DANRE11800	SACKO_27819
OG0003721	DANRE11800	AENJA_19137
OG0003721	DANRE11800	AMPFI_08300
OG0003721	DANRE11800	APOSC_17333
OG0003721	DANRE11800	APOSJ_38023
OG0003721	DANRE11800	HELIO_03702
OG0003721	DANRE11800	NEMVE18963
OG0003740	DANRE38234	APOSC_08481
OG0003740	DANRE38233	APOSC_07560, APOSC_10879
OG0003743	DANRE34206	CAEEL12238
OG0003743	DANRE34206	SCHMD05330, SCHMD03268
OG0003743	DANRE34206	APOSJ_31955
OG0003743	DANRE34206	CAPO302360
OG0003755	DANRE07965, DANRE07966	MOUSE04960
OG0003806	DANRE29065	APOSC_27759
OG0003808	DANRE14806, DANRE14805	APOSJ_56883
OG0003826	DANRE34174, DANRE34175	BRALA34514, BRALA34863
OG0003831	DANRE15888, DANRE15887	APOSC_18338
OG0003846	DANRE00602	LYTVA_08542
OG0003853	DANRE05313	OFUSG11282.1.p1
OG0003853	DANRE05313	bflo_21440
OG0003853	DANRE05313	NEMVE09522
OG0003853	DANRE05313	APOSC_04073
OG0003853	DANRE05313	APOSJ_22563, APOSJ_22564, APOSJ_22566
OG0003853	DANRE05313	SACKO_06109
OG0003853	DANRE05313	LYTVA_09397
OG0003853	DANRE05313	BRALA15182
OG0003853	DANRE05313	MOUSE18179
OG0003853	DANRE05313	MOUSE18179
OG0003857	DANRE29893	LYTVA_25367
OG0003859	DANRE18445	STRPU_23995
OG0003859	DANRE18445	HELIO_02262
OG0003859	DANRE18445	LYTVA_21927
OG0003859	DANRE18445	APOSC_10642, APOSC_21993
OG0003859	DANRE18445	APOSJ_09877, APOSJ_09876, APOSJ_09875, APOSJ_09873, APOSJ_09872, APOSJ_09868
OG0003859	DANRE18445	OFUSG18306.1.p1
OG0003923	DANRE41776, DANRE41774, DANRE41775	AMPFI_23190
OG0003944	DANRE26350	APOSC_03774, APOSC_25388, APOSC_28777
OG0004011	DANRE04959, DANRE33896	TCONS_00030947.p1
OG0004027	DANRE22477, DANRE23101, DANRE03257	APOSJ_49299
OG0004028	DANRE05055	TCONS_00040538.p1, TCONS_00033273.p1
OG0004070	DANRE15502, DANRE15500	ASTMX20983
OG0004070	DANRE15502, DANRE15500	OFUSG10593.1.p1
OG0004070	DANRE15502, DANRE15500	BRALA10466
OG0004070	DANRE15502, DANRE15500	bflo_23729
OG0004070	DANRE15502, DANRE15500	AENJA_11512
OG0004070	DANRE15502, DANRE15500	LYTVA_08824
OG0004070	DANRE15502, DANRE15500	HELIO_11759
OG0004070	DANRE15502, DANRE15500	STRPU_08271
OG0004070	DANRE15502, DANRE15500	AMPFI_16812
OG0004070	DANRE15502, DANRE15500	SACKO_26538, SACKO_33985
OG0004070	DANRE15502, DANRE15500	TCONS_00026262.p1
OG0004070	DANRE15502, DANRE15500	NEMVE00018, NEMVE22616
OG0004070	DANRE15502, DANRE15500	APOSC_25704
OG0004070	DANRE15502, DANRE15500	APOSJ_19094, APOSJ_34894, APOSJ_19097, APOSJ_34895
OG0004070	DANRE15502, DANRE15500	ASTMX20983
OG0004085	DANRE15264, DANRE15263	MOUSE22019
OG0004120	DANRE05375, DANRE05376, DANRE05377	APOSJ_24987
OG0004122	DANRE34074, DANRE34075, DANRE19444	APOSC_10900
OG0004126	DANRE07400, DANRE07729, DANRE07730	AMPFI_19897
OG0004136	DANRE40774	AMPFI_23022
OG0004143	DANRE19387, DANRE19388, DANRE25179, DANRE37632, DANRE37633	AMPFI_12398
OG0004220	DANRE19545	AENJA_10199
OG0004220	DANRE19545	APOSJ_55154, APOSJ_50842
OG0004229	DANRE03287, DANRE03286, DANRE11209, DANRE06138, DANRE06139	LYTVA_26921
OG0004279	DANRE34813	AENJA_07838, AENJA_17816
OG0004338	DANRE12236, DANRE12237	APOSC_27265
OG0004358	DANRE41274, DANRE41273	AMPFI_19007
OG0004358	DANRE41274, DANRE41273	AENJA_18673
OG0004404	DANRE13595, DANRE13596, DANRE13597	APOSC_15852
OG0004485	DANRE13311	bflo_08085
OG0004485	DANRE13311	BRALA24714
OG0004485	DANRE13311	SACKO_32612
OG0004485	DANRE13311	TCONS_00040141.p1, TCONS_00041128.p1, TCONS_00041129.p1, TCONS_00041130.p1, TCONS_00040140.p1
OG0004485	DANRE13311	AENJA_02522
OG0004485	DANRE13311	HUMAN05735
OG0004485	DANRE13311	HUMAN05735
OG0004487	DANRE17920, DANRE17921	APOSC_13922
OG0004516	DANRE08306	bflo_04748
OG0004520	DANRE13362, DANRE13363	APOSC_25046
OG0004534	DANRE01101	STRPU_04976
OG0004534	DANRE01101	HELIO_01164, HELIO_01163
OG0004534	DANRE01101	LYTVA_21294
OG0004534	DANRE01101	SACKO_19903, SACKO_12762
OG0004534	DANRE01101	TCONS_00042584.p1
OG0004534	DANRE01101	APOSC_18797
OG0004534	DANRE01101	APOSJ_65092
OG0004534	DANRE01101	AMPFI_18106
OG0004534	DANRE01101	BRALA20376
OG0004534	DANRE01101	bflo_14156
OG0004534	DANRE01101	AENJA_08393
OG0004534	DANRE01101	DROME11128, DROME11127
OG0004534	DANRE01101	AMPFI_00646
OG0004534	DANRE01101	AMPFI_00646
OG0004539	DANRE04395, DANRE11126	APOSC_15371
OG0004546	DANRE14283	APOSC_16773
OG0004546	DANRE14282, DANRE14284	APOSC_02200
OG0004568	DANRE05440	XENTR03875
OG0004568	DANRE05440	APOSJ_61923
OG0004568	DANRE05440	APOSC_07206
OG0004568	DANRE05440	NEMVE15087
OG0004573	DANRE00757	BRALA32832
OG0004594	DANRE25090	APOSJ_48750
OG0004605	DANRE29847	AMPFI_01215, AMPFI_03310
OG0004606	DANRE36927	APOSC_14341
OG0004609	DANRE19927, DANRE19928	APOSC_14861
OG0004648	DANRE20923	APOSC_19767
OG0004659	DANRE02375, DANRE02376, DANRE02374	AMPFI_24972
OG0004664	DANRE07607	OFUSG14191.1.p1
OG0004664	DANRE07607	CAPO304024
OG0004664	DANRE07607	DROME04843, DROME04844
OG0004664	DANRE07607	SCHMD07542, SCHMD10324
OG0004664	DANRE07607	BRALA28864
OG0004667	DANRE16046, DANRE16047, DANRE16048	LYTVA_10383, LYTVA_06246
OG0004688	DANRE02853, DANRE02852	MOUSE10857
OG0004728	DANRE39344	TCONS_00020679.p1
OG0004728	DANRE39344	SACKO_04940
OG0004728	DANRE39344	APOSC_05914, APOSC_20520, APOSC_10742
OG0004728	DANRE39344	AMPFI_04640
OG0004728	DANRE39344	AENJA_00010
OG0004728	DANRE39344	OFUSG19340.1.p1
OG0004728	DANRE39344	HELIO_00269
OG0004728	DANRE39344	LYTVA_11232, LYTVA_03716
OG0004728	DANRE39344	STRPU_25586
OG0004728	DANRE39344	APOSJ_07236
OG0004728	DANRE39344	BRALA19112
OG0004728	DANRE39344	bflo_13486
OG0004728	DANRE39344	HUMAN11622
OG0004728	DANRE39344	HUMAN11622
OG0004748	DANRE19838	AENJA_02211
OG0004754	DANRE24738, DANRE24737, DANRE24739	LYTVA_09941
OG0004769	DANRE26926	APOSC_17401
OG0004795	DANRE00139	BRALA35226, BRALA35282
OG0004795	DANRE00139	ASTMX05972
OG0004817	DANRE41426	SACKO_27094
OG0004817	DANRE41426	LYTVA_29184
OG0004836	DANRE07543	MOUSE38155
OG0004836	DANRE07543	HUMAN26406
OG0004836	DANRE07543	BRALA34047
OG0004836	DANRE07543	OFUSG21246.1.p1
OG0004836	DANRE07543	MOUSE38155
OG0004836	DANRE07543	HUMAN26406
OG0004854	DANRE42925	APOSC_24117
OG0004855	DANRE15163, DANRE15165, DANRE15164, DANRE15166	APOSC_25569
OG0004890	DANRE08430, DANRE08428, DANRE08429	APOSC_28225
OG0004896	DANRE34248	AMPFI_15316
OG0004898	DANRE13333	AENJA_15712
OG0004945	DANRE36352	AENJA_22088
OG0004949	DANRE15153	LYTVA_17623
OG0004981	DANRE14254	APOSC_14915
OG0004991	DANRE22096	APOSC_17350
OG0005059	DANRE34115, DANRE34116	AMPFI_21914
OG0005073	DANRE07225, DANRE07224	AMPFI_05809
OG0005116	DANRE12951, DANRE12950	APOSJ_32781, APOSJ_43383, APOSJ_32775, APOSJ_43377, APOSJ_38856, APOSJ_38858, APOSJ_26538, APOSJ_56095, APOSJ_32777, APOSJ_56065
OG0005139	DANRE41899	HELIO_08484
OG0005151	DANRE03017	SACKO_21163
OG0005151	DANRE03017	TCONS_00021248.p1
OG0005151	DANRE03017	NEMVE13659
OG0005151	DANRE03017	bflo_21590
OG0005151	DANRE03017	BRALA06150
OG0005151	DANRE03017	APOSC_05387
OG0005151	DANRE03017	APOSJ_30117
OG0005151	DANRE03017	STRPU_06556, STRPU_06542
OG0005151	DANRE03017	LYTVA_27792
OG0005151	DANRE03017	HELIO_08645
OG0005151	DANRE03017	AENJA_18836
OG0005151	DANRE03017	SCHMD28665, SCHMD29534
OG0005155	DANRE37939, DANRE42243	STRPU_06007
OG0005171	DANRE17629, DANRE19949, DANRE06283	LYTVA_04687, LYTVA_13351, LYTVA_04233
OG0005187	DANRE31608, DANRE31609	AMPFI_09348, AMPFI_03439
OG0005237	DANRE19986	SCHMD13955
OG0005299	DANRE25389	AMPFI_20586
OG0005302	DANRE25178, DANRE25177	AMPFI_03808, AMPFI_18711
OG0005321	DANRE11319	SACKO_31374
OG0005370	DANRE37074	APOSC_19517
OG0005370	DANRE37075	LYTVA_12163
OG0005433	DANRE19173	BRALA32085
OG0005459	DANRE12592, DANRE12590, DANRE12591	bflo_12126
OG0005459	DANRE12592, DANRE12590, DANRE12591	STRPU_23360
OG0005499	DANRE01400, DANRE01401	APOSC_20319
OG0005551	DANRE03835	BRALA18500
OG0005551	DANRE03835	OFUSG09351.1.p1
OG0005551	DANRE03835	AENJA_18682
OG0005551	DANRE03835	HELIO_10756
OG0005551	DANRE03835	STRPU_27419
OG0005551	DANRE03835	SACKO_07498
OG0005551	DANRE03835	TCONS_00029247.p1
OG0005551	DANRE03835	APOSJ_12017, APOSJ_22649, APOSJ_12020, APOSJ_12018
OG0005551	DANRE03835	APOSC_12730, APOSC_12729
OG0005551	DANRE03835	AMPFI_13220
OG0005551	DANRE03835	LYTVA_25782
OG0005600	DANRE40275	AMPFI_21973
OG0005691	DANRE25058	AENJA_00374
OG0005691	DANRE25058	STRPU_00012, STRPU_00001, STRPU_23314
OG0005691	DANRE25058	HELIO_05597
OG0005691	DANRE25058	LYTVA_12349
OG0005691	DANRE25058	AMPFI_05726
OG0005691	DANRE25058	APOSC_26540
OG0005691	DANRE25058	APOSJ_11446, APOSJ_11447, APOSJ_11448, APOSJ_11449
OG0005691	DANRE25058	SCHMD28962
OG0005691	DANRE25058	SCHMD28962
OG0005720	DANRE04877, DANRE04878	AENJA_02583
OG0005738	DANRE26761	HUMAN21605
OG0005754	DANRE17368, DANRE17369, DANRE17367	MOUSE32226, MOUSE32227
OG0005791	DANRE35362	OFUSG03900.1.p1, OFUSG07148.1.p1
OG0005829	DANRE18382	MOUSE00183
OG0005829	DANRE18382	MOUSE00183
OG0005829	DANRE18382	bflo_04456
OG0005829	DANRE18382	BRALA19303
OG0005829	DANRE18382	NEMVE24686
OG0005829	DANRE18382	DROME17916, DROME17917, DROME17918
OG0005829	DANRE18382	SCHMD10491
OG0005829	DANRE18382	CAEEL01850, CAEEL14048
OG0005850	DANRE02454	AMPFI_20033
OG0005853	DANRE11871, DANRE11872, DANRE11870	LYTVA_13543
OG0005880	DANRE21271	CAEEL09863
OG0005880	DANRE21271	SCHMD04126
OG0005880	DANRE21271	DROME17652, DROME17653
OG0005880	DANRE21271	AENJA_15552
OG0005929	DANRE28880	CAEEL05898
OG0005929	DANRE28880	AENJA_20893
OG0005929	DANRE28880	AMPFI_10207
OG0005929	DANRE28880	SCHMD25481, SCHMD18026
OG0005966	DANRE30542, DANRE30541	STRPU_00119
OG0006000	DANRE18864	APOSJ_59193
OG0006087	DANRE37182, DANRE43283, DANRE37181	APOSC_27471
OG0006102	DANRE19412	TCONS_00029782.p1
OG0006120	DANRE04888, DANRE04887	STRPU_00038
OG0006123	DANRE06435	AMPFI_21221, AMPFI_22425
OG0006154	DANRE21590	APOSC_02123
OG0006154	DANRE21590	LYTVA_01933
OG0006154	DANRE21590	APOSJ_34632, APOSJ_07847
OG0006154	DANRE21590	OFUSG04390.1.p1
OG0006154	DANRE21590	bflo_07611
OG0006154	DANRE21590	BRALA04200
OG0006193	DANRE40110, DANRE40111	AMPFI_14632
OG0006217	DANRE02455	APOSC_27262
OG0006231	DANRE39194	APOSC_21160
OG0006391	DANRE07782, DANRE07781, DANRE01265, DANRE01266, DANRE01264, DANRE00371	AMPFI_11392
OG0006468	DANRE10143	AENJA_01370
OG0006491	DANRE24615	APOSC_25623
OG0006493	DANRE19720	MOUSE45213
OG0006511	DANRE37056	APOSC_10649
OG0006525	DANRE39739	AENJA_06860
OG0006537	DANRE16803, DANRE16802, DANRE16800, DANRE16801	APOSC_19643
OG0006550	DANRE31528, DANRE31529, DANRE31527	AMPFI_17946
OG0006580	DANRE26459	AMPFI_04144
OG0006584	DANRE09521	LYTVA_01051
OG0006626	DANRE25071	SACKO_20620
OG0006670	DANRE40208, DANRE40209	APOSC_09168
OG0006758	DANRE22084	APOSJ_41069
OG0006758	DANRE22084	APOSC_29158
OG0006762	DANRE05905	SACKO_27822
OG0006762	DANRE05905	TCONS_00009970.p1
OG0006762	DANRE05905	APOSJ_00245
OG0006762	DANRE05905	CAEEL06780, CAEEL14299
OG0006850	DANRE16405, DANRE16404	HUMAN22746
OG0006916	DANRE19207, DANRE19208, DANRE19209	LYTVA_25691, LYTVA_07151
OG0006955	DANRE12440, DANRE12439, DANRE12441, DANRE12442	bflo_10967
OG0006955	DANRE12440, DANRE12439, DANRE12441, DANRE12442	BRALA12723
OG0006955	DANRE12440, DANRE12439, DANRE12441, DANRE12442	SACKO_20495
OG0006955	DANRE12440, DANRE12439, DANRE12441, DANRE12442	TCONS_00048448.p1
OG0006955	DANRE12440, DANRE12439, DANRE12441, DANRE12442	AENJA_09421
OG0006955	DANRE12440, DANRE12439, DANRE12441, DANRE12442	SCHMD01359
OG0006955	DANRE12440, DANRE12439, DANRE12441, DANRE12442	LYTVA_08321
OG0006955	DANRE12440, DANRE12439, DANRE12441, DANRE12442	HELIO_06102
OG0006955	DANRE12440, DANRE12439, DANRE12441, DANRE12442	STRPU_23524
OG0006955	DANRE12440, DANRE12439, DANRE12441, DANRE12442	APOSC_17210
OG0006955	DANRE12440, DANRE12439, DANRE12441, DANRE12442	APOSJ_47404
OG0006955	DANRE12440, DANRE12439, DANRE12441, DANRE12442	AMPFI_17685
OG0006955	DANRE12440, DANRE12439, DANRE12441, DANRE12442	MOUSE35291, MOUSE35293
OG0006955	DANRE12440, DANRE12439, DANRE12441, DANRE12442	MOUSE35291, MOUSE35293
OG0007040	DANRE34356	APOSC_28613
OG0007064	DANRE07305	TCONS_00042533.p1
OG0007064	DANRE07305	AENJA_18220
OG0007064	DANRE07305	APOSC_02456
OG0007064	DANRE07305	APOSJ_61161
OG0007064	DANRE07305	HELIO_02033
OG0007064	DANRE07305	STRPU_05910
OG0007064	DANRE07305	LYTVA_06177
OG0007064	DANRE07305	SACKO_21433
OG0007064	DANRE07305	AMPFI_05178
OG0007064	DANRE07305	SCHMD12728
OG0007067	DANRE39351	BRALA03280
OG0007095	DANRE10009, DANRE10008	APOSC_23242
OG0007128	DANRE19019	APOSC_00622
OG0007304	DANRE23396	SACKO_17525
OG0007308	DANRE14313	AENJA_05754
OG0007308	DANRE14313	LYTVA_10193
OG0007308	DANRE14313	MOUSE11378
OG0007308	DANRE14313	MOUSE11378
OG0007328	DANRE04726	AMPFI_20228, AMPFI_02514
OG0007389	DANRE19186, DANRE19187, DANRE19185	LYTVA_13623
OG0007418	DANRE08205, DANRE08204	AENJA_16895
OG0007438	DANRE24144	LYTVA_04235
OG0007453	DANRE30091, DANRE30092	HELIO_07039
OG0007495	DANRE35662	APOSC_05318
OG0007609	DANRE39845	LYTVA_26890
OG0007609	DANRE39845	MOUSE37743
OG0007668	DANRE35347	APOSJ_64552, APOSJ_50490
OG0007706	DANRE29546, DANRE29547	APOSC_22591
OG0007823	DANRE03242, DANRE03241	APOSC_12438
OG0008106	DANRE43427	APOSC_02206
OG0008106	DANRE43427	APOSJ_58604
OG0008106	DANRE43427	STRPU_01988, STRPU_22827
OG0008106	DANRE43427	HELIO_09935
OG0008106	DANRE43427	AMPFI_10462
OG0008106	DANRE43427	SACKO_30348
OG0008106	DANRE43427	TCONS_00047563.p1
OG0008106	DANRE43427	BRALA26076
OG0008217	DANRE35437	LYTVA_26320
OG0008264	DANRE19001	APOSC_16007
OG0008334	DANRE19275, DANRE19274	TCONS_00016116.p1
OG0008348	DANRE17655	TCONS_00014673.p1
OG0008380	DANRE17412	AMPFI_19814
OG0008576	DANRE05957	BRALA11513
OG0008656	DANRE03767	APOSC_06708
OG0008693	DANRE35999, DANRE36000	LYTVA_01451, LYTVA_11823
OG0008822	DANRE35661	APOSC_17501
OG0010324	DANRE07889, DANRE07891, DANRE07890	bflo_09721
