#Name (cmd = mergePeaks /home/ska/aperpos/projects/ptychodera_cisreg_development/outputs/homer/results_atac_clusters/homer_output_pfla_ATAC_cluster_3/bg.clean.pos /home/ska/aperpos/projects/ptychodera_cisreg_development/outputs/homer/results_atac_clusters/homer_output_pfla_ATAC_cluster_3/target.clean..pos -d 200 -cobound 1 -prefix /home/ska/aperpos/projects/ptychodera_cisreg_development/outputs/homer/results_atac_clusters/homer_output_pfla_ATAC_cluster_3/0.0498026971045.2.tmp)	chr	start	end	strand	stat	stat2	/home/ska/aperpos/projects/ptychodera_cisreg_development/outputs/homer/results_atac_clusters/homer_output_pfla_ATAC_cluster_3/target.clean..pos
BGpeak8070	Scaffold_1_1_contigs	30343412	30343614	+	0.000	0.000	peak8070
BGpeak8195	Scaffold_1_1_contigs	33474148	33474441	+	0.000	0.000	peak8195
BGpeak8234	Scaffold_1_1_contigs	34548003	34548208	+	0.000	0.000	peak8234
BGpeak8300	Scaffold_1_1_contigs	35849916	35850131	+	0.000	0.000	peak8300
BGpeak8483	Scaffold_1_1_contigs	40189780	40190015	+	0.000	0.000	peak8483
BGpeak27089	Scaffold_16_1_contigs	9607957	9608455	+	0.000	0.000	peak27089
BGpeak27137	Scaffold_16_1_contigs	10020350	10020601	+	0.000	0.000	peak27137
BGpeak27153	Scaffold_16_1_contigs	10180923	10181111	+	0.000	0.000	peak27153
BGpeak8649	Scaffold_1_1_contigs	42952072	42952444	+	0.000	0.000	peak8649
BGpeak27234	Scaffold_16_1_contigs	11525388	11525760	+	0.000	0.000	peak27234
BGpeak27281	Scaffold_16_1_contigs	11921781	11922052	+	0.000	0.000	peak27281
BGpeak8716	Scaffold_1_1_contigs	43348292	43348849	+	0.000	0.000	peak8716
BGpeak27367	Scaffold_16_1_contigs	12858041	12858386	+	0.000	0.000	peak27367
BGpeak8816	Scaffold_1_1_contigs	44384167	44384740	+	0.000	0.000	peak8816
BGpeak27472	Scaffold_16_1_contigs	13459263	13459616	+	0.000	0.000	peak27472
BGpeak27477	Scaffold_16_1_contigs	13481115	13481464	+	0.000	0.000	peak27477
BGpeak27519	Scaffold_16_1_contigs	14355867	14356116	+	0.000	0.000	peak27519
BGpeak27604	Scaffold_16_1_contigs	14884808	14885061	+	0.000	0.000	peak27604
BGpeak27682	Scaffold_16_1_contigs	15338915	15339672	+	0.000	0.000	peak27682
BGpeak62034	Scaffold_4_1_contigs	34084438	34084738	+	0.000	0.000	peak62034
BGpeak27829	Scaffold_16_1_contigs	16452512	16452977	+	0.000	0.000	peak27829
BGpeak27854	Scaffold_16_1_contigs	16582376	16582705	+	0.000	0.000	peak27854
BGpeak27871	Scaffold_16_1_contigs	16667230	16667619	+	0.000	0.000	peak27871
BGpeak27914	Scaffold_16_1_contigs	16999100	16999344	+	0.000	0.000	peak27914
BGpeak27949	Scaffold_16_1_contigs	17625402	17625728	+	0.000	0.000	peak27949
BGpeak62283	Scaffold_4_1_contigs	36342026	36342481	+	0.000	0.000	peak62283
BGpeak27950	Scaffold_16_1_contigs	17625801	17626362	+	0.000	0.000	peak27950
BGpeak27951	Scaffold_16_1_contigs	17626801	17627230	+	0.000	0.000	peak27951
BGpeak62350	Scaffold_4_1_contigs	36748321	36748817	+	0.000	0.000	peak62350
BGpeak62358	Scaffold_4_1_contigs	36812949	36813187	+	0.000	0.000	peak62358
BGpeak62560	Scaffold_4_1_contigs	38807853	38808124	+	0.000	0.000	peak62560
BGpeak62581	Scaffold_4_1_contigs	39011007	39011251	+	0.000	0.000	peak62581
BGpeak62660	Scaffold_4_1_contigs	39981400	39981951	+	0.000	0.000	peak62660
BGpeak62676	Scaffold_4_1_contigs	40085569	40086353	+	0.000	0.000	peak62676
BGpeak62705	Scaffold_4_1_contigs	40314923	40315297	+	0.000	0.000	peak62705
BGpeak62789	Scaffold_4_1_contigs	41061005	41061476	+	0.000	0.000	peak62789
BGpeak62790	Scaffold_4_1_contigs	41065946	41066232	+	0.000	0.000	peak62790
BGpeak62791	Scaffold_4_1_contigs	41066821	41067022	+	0.000	0.000	peak62791
BGpeak62799	Scaffold_4_1_contigs	41094974	41095300	+	0.000	0.000	peak62799
BGpeak62840	Scaffold_4_1_contigs	41328966	41329155	+	0.000	0.000	peak62840
BGpeak62889	Scaffold_4_1_contigs	41742678	41743346	+	0.000	0.000	peak62889
BGpeak62977	Scaffold_4_1_contigs	42590733	42590961	+	0.000	0.000	peak62977
BGpeak62992	Scaffold_4_1_contigs	42747953	42748291	+	0.000	0.000	peak62992
BGpeak10033	Scaffold_12_1_contigs	2511289	2511510	+	0.000	0.000	peak10033
BGpeak10119	Scaffold_12_1_contigs	3933148	3933860	+	0.000	0.000	peak10119
BGpeak10184	Scaffold_12_1_contigs	4530138	4530519	+	0.000	0.000	peak10184
BGpeak10192	Scaffold_12_1_contigs	4547252	4547497	+	0.000	0.000	peak10192
BGpeak10226	Scaffold_12_1_contigs	4679528	4679745	+	0.000	0.000	peak10226
BGpeak10255	Scaffold_12_1_contigs	4970441	4970936	+	0.000	0.000	peak10255
BGpeak10318	Scaffold_12_1_contigs	5553586	5553933	+	0.000	0.000	peak10318
BGpeak10648	Scaffold_12_1_contigs	9667922	9668191	+	0.000	0.000	peak10648
BGpeak9050	Scaffold_1_1_contigs	46764813	46765062	+	0.000	0.000	peak9050
BGpeak9103	Scaffold_1_1_contigs	47166703	47167266	+	0.000	0.000	peak9103
BGpeak9141	Scaffold_1_1_contigs	47764430	47764677	+	0.000	0.000	peak9141
BGpeak10829	Scaffold_12_1_contigs	11331000	11331533	+	0.000	0.000	peak10829
BGpeak9212	Scaffold_1_1_contigs	48638027	48638283	+	0.000	0.000	peak9212
BGpeak10919	Scaffold_12_1_contigs	11826726	11827089	+	0.000	0.000	peak10919
BGpeak10999	Scaffold_12_1_contigs	12523098	12523745	+	0.000	0.000	peak10999
BGpeak28175	Scaffold_16_1_contigs	20872140	20872334	+	0.000	0.000	peak28175
BGpeak28276	Scaffold_16_1_contigs	21589327	21589697	+	0.000	0.000	peak28276
BGpeak28277	Scaffold_16_1_contigs	21590613	21590819	+	0.000	0.000	peak28277
BGpeak9781	Scaffold_1_1_contigs	61778167	61778503	+	0.000	0.000	peak9781
BGpeak9937	Scaffold_12_1_contigs	986942	987248	+	0.000	0.000	peak9937
BGpeak9941	Scaffold_12_1_contigs	1009414	1010051	+	0.000	0.000	peak9941
BGpeak9947	Scaffold_12_1_contigs	1038306	1038843	+	0.000	0.000	peak9947
BGpeak63147	Scaffold_4_1_contigs	43877570	43877767	+	0.000	0.000	peak63147
BGpeak63159	Scaffold_4_1_contigs	44010675	44010914	+	0.000	0.000	peak63159
BGpeak63209	Scaffold_4_1_contigs	44303884	44304190	+	0.000	0.000	peak63209
BGpeak63227	Scaffold_4_1_contigs	44555177	44555723	+	0.000	0.000	peak63227
BGpeak63308	Scaffold_4_1_contigs	45179947	45180390	+	0.000	0.000	peak63308
BGpeak63430	Scaffold_4_1_contigs	46696521	46697347	+	0.000	0.000	peak63430
BGpeak63518	Scaffold_4_1_contigs	47267751	47268090	+	0.000	0.000	peak63518
BGpeak63543	Scaffold_4_1_contigs	47483715	47484339	+	0.000	0.000	peak63543
BGpeak63557	Scaffold_4_1_contigs	47585168	47585741	+	0.000	0.000	peak63557
BGpeak63566	Scaffold_4_1_contigs	47635088	47635472	+	0.000	0.000	peak63566
BGpeak63626	Scaffold_4_1_contigs	48445241	48445433	+	0.000	0.000	peak63626
BGpeak63639	Scaffold_4_1_contigs	48543525	48544001	+	0.000	0.000	peak63639
BGpeak63669	Scaffold_4_1_contigs	48667024	48667290	+	0.000	0.000	peak63669
BGpeak63685	Scaffold_4_1_contigs	48847681	48848058	+	0.000	0.000	peak63685
BGpeak63686	Scaffold_4_1_contigs	48848826	48849254	+	0.000	0.000	peak63686
BGpeak63710	Scaffold_4_1_contigs	49022614	49023046	+	0.000	0.000	peak63710
BGpeak63768	Scaffold_4_1_contigs	49605509	49606118	+	0.000	0.000	peak63768
BGpeak63841	Scaffold_44_1_contigs	283056	283376	+	0.000	0.000	peak63841
BGpeak63878	Scaffold_45_1_contigs	579672	580378	+	0.000	0.000	peak63878
BGpeak11040	Scaffold_12_1_contigs	12889815	12890128	+	0.000	0.000	peak11040
BGpeak11115	Scaffold_12_1_contigs	13652083	13652631	+	0.000	0.000	peak11115
BGpeak11152	Scaffold_12_1_contigs	13849270	13849839	+	0.000	0.000	peak11152
BGpeak11200	Scaffold_12_1_contigs	14322471	14322750	+	0.000	0.000	peak11200
BGpeak11294	Scaffold_12_1_contigs	15510325	15510681	+	0.000	0.000	peak11294
BGpeak11302	Scaffold_12_1_contigs	15564327	15564599	+	0.000	0.000	peak11302
BGpeak11376	Scaffold_12_1_contigs	15999344	15999737	+	0.000	0.000	peak11376
BGpeak11400	Scaffold_12_1_contigs	16268240	16268836	+	0.000	0.000	peak11400
BGpeak11495	Scaffold_12_1_contigs	17157710	17158163	+	0.000	0.000	peak11495
BGpeak11611	Scaffold_12_1_contigs	18060629	18061163	+	0.000	0.000	peak11611
BGpeak11618	Scaffold_12_1_contigs	18125708	18126235	+	0.000	0.000	peak11618
BGpeak11627	Scaffold_12_1_contigs	18195291	18195717	+	0.000	0.000	peak11627
BGpeak11631	Scaffold_12_1_contigs	18214272	18215205	+	0.000	0.000	peak11631
BGpeak11688	Scaffold_12_1_contigs	18616794	18617354	+	0.000	0.000	peak11688
BGpeak11719	Scaffold_12_1_contigs	19155522	19155940	+	0.000	0.000	peak11719
BGpeak11765	Scaffold_12_1_contigs	19477328	19477811	+	0.000	0.000	peak11765
BGpeak11769	Scaffold_12_1_contigs	19490893	19491680	+	0.000	0.000	peak11769
BGpeak11990	Scaffold_12_1_contigs	21948221	21948458	+	0.000	0.000	peak11990
BGpeak29209	Scaffold_16_1_contigs	33468376	33468793	+	0.000	0.000	peak29209
BGpeak29211	Scaffold_16_1_contigs	33475701	33475979	+	0.000	0.000	peak29211
BGpeak29238	Scaffold_16_1_contigs	34091650	34092235	+	0.000	0.000	peak29238
BGpeak29478	Scaffold_16_1_contigs	36878575	36878777	+	0.000	0.000	peak29478
BGpeak29519	Scaffold_16_1_contigs	37205003	37205571	+	0.000	0.000	peak29519
BGpeak29560	Scaffold_16_1_contigs	37518855	37519323	+	0.000	0.000	peak29560
BGpeak29567	Scaffold_16_1_contigs	37610840	37611210	+	0.000	0.000	peak29567
BGpeak29607	Scaffold_16_1_contigs	38109053	38109354	+	0.000	0.000	peak29607
BGpeak29734	Scaffold_16_1_contigs	40097670	40097909	+	0.000	0.000	peak29734
BGpeak29752	Scaffold_17_1_contigs	156142	156630	+	0.000	0.000	peak29752
BGpeak29753	Scaffold_17_1_contigs	174209	174627	+	0.000	0.000	peak29753
BGpeak64109	Scaffold_5_1_contigs	1734884	1735420	+	0.000	0.000	peak64109
BGpeak64152	Scaffold_5_1_contigs	2408922	2409281	+	0.000	0.000	peak64152
BGpeak64244	Scaffold_5_1_contigs	4064951	4065148	+	0.000	0.000	peak64244
BGpeak64269	Scaffold_5_1_contigs	4380106	4380309	+	0.000	0.000	peak64269
BGpeak29967	Scaffold_17_1_contigs	2923407	2923628	+	0.000	0.000	peak29967
BGpeak29986	Scaffold_17_1_contigs	3022692	3023329	+	0.000	0.000	peak29986
BGpeak64310	Scaffold_5_1_contigs	4805784	4806115	+	0.000	0.000	peak64310
BGpeak64344	Scaffold_5_1_contigs	5650019	5650339	+	0.000	0.000	peak64344
BGpeak64345	Scaffold_5_1_contigs	5652139	5652536	+	0.000	0.000	peak64345
BGpeak64380	Scaffold_5_1_contigs	6105551	6105924	+	0.000	0.000	peak64380
BGpeak64410	Scaffold_5_1_contigs	6277240	6277568	+	0.000	0.000	peak64410
BGpeak64457	Scaffold_5_1_contigs	6687926	6688244	+	0.000	0.000	peak64457
BGpeak64470	Scaffold_5_1_contigs	6840553	6840847	+	0.000	0.000	peak64470
BGpeak64481	Scaffold_5_1_contigs	7173576	7173970	+	0.000	0.000	peak64481
BGpeak64517	Scaffold_5_1_contigs	8511767	8512100	+	0.000	0.000	peak64517
BGpeak64746	Scaffold_5_1_contigs	11933704	11933956	+	0.000	0.000	peak64746
BGpeak64917	Scaffold_5_1_contigs	13813598	13813869	+	0.000	0.000	peak64917
BGpeak12003	Scaffold_12_1_contigs	21980734	21980983	+	0.000	0.000	peak12003
BGpeak12004	Scaffold_12_1_contigs	21981797	21982164	+	0.000	0.000	peak12004
BGpeak12162	Scaffold_12_1_contigs	23256363	23256762	+	0.000	0.000	peak12162
BGpeak12168	Scaffold_12_1_contigs	23320526	23320772	+	0.000	0.000	peak12168
BGpeak12266	Scaffold_12_1_contigs	24463894	24464255	+	0.000	0.000	peak12266
BGpeak12406	Scaffold_12_1_contigs	25673201	25673560	+	0.000	0.000	peak12406
BGpeak12407	Scaffold_12_1_contigs	25674192	25674727	+	0.000	0.000	peak12407
BGpeak12410	Scaffold_12_1_contigs	25677283	25677470	+	0.000	0.000	peak12410
BGpeak12460	Scaffold_12_1_contigs	26373089	26373425	+	0.000	0.000	peak12460
BGpeak65036	Scaffold_5_1_contigs	15700916	15701382	+	0.000	0.000	peak65036
BGpeak65051	Scaffold_5_1_contigs	16156453	16156960	+	0.000	0.000	peak65051
BGpeak65084	Scaffold_5_1_contigs	16346312	16346661	+	0.000	0.000	peak65084
BGpeak65087	Scaffold_5_1_contigs	16369904	16370628	+	0.000	0.000	peak65087
BGpeak65293	Scaffold_5_1_contigs	19960618	19960949	+	0.000	0.000	peak65293
BGpeak65588	Scaffold_5_1_contigs	23900372	23900615	+	0.000	0.000	peak65588
BGpeak65629	Scaffold_5_1_contigs	24259121	24259382	+	0.000	0.000	peak65629
BGpeak65764	Scaffold_5_1_contigs	27216688	27217149	+	0.000	0.000	peak65764
BGpeak65802	Scaffold_5_1_contigs	27431233	27432192	+	0.000	0.000	peak65802
BGpeak65901	Scaffold_5_1_contigs	28140848	28141394	+	0.000	0.000	peak65901
BGpeak65903	Scaffold_5_1_contigs	28143929	28144149	+	0.000	0.000	peak65903
BGpeak65943	Scaffold_5_1_contigs	28270324	28270770	+	0.000	0.000	peak65943
BGpeak13009	Scaffold_12_1_contigs	34615358	34615799	+	0.000	0.000	peak13009
BGpeak13031	Scaffold_12_1_contigs	34759411	34759877	+	0.000	0.000	peak13031
BGpeak13210	Scaffold_12_1_contigs	38016486	38017084	+	0.000	0.000	peak13210
BGpeak13350	Scaffold_12_1_contigs	39689946	39690294	+	0.000	0.000	peak13350
BGpeak13431	Scaffold_12_1_contigs	41061485	41061836	+	0.000	0.000	peak13431
BGpeak13477	Scaffold_12_1_contigs	43194102	43194300	+	0.000	0.000	peak13477
BGpeak13540	Scaffold_13_1_contigs	958938	959292	+	0.000	0.000	peak13540
BGpeak13660	Scaffold_13_1_contigs	2621136	2621665	+	0.000	0.000	peak13660
BGpeak13998	Scaffold_13_1_contigs	5511904	5512188	+	0.000	0.000	peak13998
BGpeak66029	Scaffold_5_1_contigs	29374432	29374736	+	0.000	0.000	peak66029
BGpeak66057	Scaffold_5_1_contigs	30207487	30208194	+	0.000	0.000	peak66057
BGpeak66177	Scaffold_5_1_contigs	31055529	31055730	+	0.000	0.000	peak66177
BGpeak66200	Scaffold_5_1_contigs	31499478	31499762	+	0.000	0.000	peak66200
BGpeak66248	Scaffold_5_1_contigs	32089412	32089744	+	0.000	0.000	peak66248
BGpeak66321	Scaffold_5_1_contigs	32686324	32686799	+	0.000	0.000	peak66321
BGpeak66373	Scaffold_5_1_contigs	32954183	32954526	+	0.000	0.000	peak66373
BGpeak66546	Scaffold_5_1_contigs	34334376	34334753	+	0.000	0.000	peak66546
BGpeak66611	Scaffold_5_1_contigs	37344050	37344278	+	0.000	0.000	peak66611
BGpeak66630	Scaffold_5_1_contigs	38285134	38285351	+	0.000	0.000	peak66630
BGpeak66661	Scaffold_5_1_contigs	38539446	38539766	+	0.000	0.000	peak66661
BGpeak66686	Scaffold_5_1_contigs	38737698	38737907	+	0.000	0.000	peak66686
BGpeak66749	Scaffold_5_1_contigs	39299362	39299634	+	0.000	0.000	peak66749
BGpeak66805	Scaffold_5_1_contigs	39862449	39862723	+	0.000	0.000	peak66805
BGpeak66904	Scaffold_5_1_contigs	40676631	40677064	+	0.000	0.000	peak66904
BGpeak14009	Scaffold_13_1_contigs	5537765	5538558	+	0.000	0.000	peak14009
BGpeak14012	Scaffold_13_1_contigs	5544485	5544858	+	0.000	0.000	peak14012
BGpeak14037	Scaffold_13_1_contigs	5750818	5751163	+	0.000	0.000	peak14037
BGpeak14123	Scaffold_13_1_contigs	6502043	6502408	+	0.000	0.000	peak14123
BGpeak14203	Scaffold_13_1_contigs	6960803	6961283	+	0.000	0.000	peak14203
BGpeak14673	Scaffold_13_1_contigs	13630828	13631235	+	0.000	0.000	peak14673
BGpeak14937	Scaffold_13_1_contigs	16281664	16282448	+	0.000	0.000	peak14937
BGpeak14986	Scaffold_13_1_contigs	16561525	16561967	+	0.000	0.000	peak14986
BGpeak67023	Scaffold_5_1_contigs	43064164	43064586	+	0.000	0.000	peak67023
BGpeak67070	Scaffold_5_1_contigs	43738138	43738646	+	0.000	0.000	peak67070
BGpeak67180	Scaffold_5_1_contigs	44477225	44477649	+	0.000	0.000	peak67180
BGpeak67210	Scaffold_5_1_contigs	44831195	44831620	+	0.000	0.000	peak67210
BGpeak67262	Scaffold_5_1_contigs	45004207	45004724	+	0.000	0.000	peak67262
BGpeak67327	Scaffold_5_1_contigs	45520839	45521087	+	0.000	0.000	peak67327
BGpeak67483	Scaffold_55_1_contigs	274120	274471	+	0.000	0.000	peak67483
BGpeak67548	Scaffold_58_1_contigs	754894	755455	+	0.000	0.000	peak67548
BGpeak67621	Scaffold_6_1_contigs	776565	777332	+	0.000	0.000	peak67621
BGpeak67712	Scaffold_6_1_contigs	1650386	1650791	+	0.000	0.000	peak67712
BGpeak67810	Scaffold_6_1_contigs	2504142	2504476	+	0.000	0.000	peak67810
BGpeak67820	Scaffold_6_1_contigs	2676514	2677289	+	0.000	0.000	peak67820
BGpeak67845	Scaffold_6_1_contigs	3122247	3122532	+	0.000	0.000	peak67845
BGpeak67864	Scaffold_6_1_contigs	3261700	3262395	+	0.000	0.000	peak67864
BGpeak67898	Scaffold_6_1_contigs	3706523	3706951	+	0.000	0.000	peak67898
BGpeak67969	Scaffold_6_1_contigs	4408599	4408893	+	0.000	0.000	peak67969
BGpeak15041	Scaffold_13_1_contigs	17137271	17137515	+	0.000	0.000	peak15041
BGpeak15092	Scaffold_13_1_contigs	17544509	17545286	+	0.000	0.000	peak15092
BGpeak15185	Scaffold_13_1_contigs	18604860	18605244	+	0.000	0.000	peak15185
BGpeak15233	Scaffold_13_1_contigs	19107843	19108264	+	0.000	0.000	peak15233
BGpeak15354	Scaffold_13_1_contigs	20102420	20102774	+	0.000	0.000	peak15354
BGpeak15400	Scaffold_13_1_contigs	20836133	20836520	+	0.000	0.000	peak15400
BGpeak15477	Scaffold_13_1_contigs	21666741	21667192	+	0.000	0.000	peak15477
BGpeak15611	Scaffold_13_1_contigs	22915070	22915464	+	0.000	0.000	peak15611
BGpeak15703	Scaffold_13_1_contigs	24231936	24232214	+	0.000	0.000	peak15703
BGpeak15710	Scaffold_13_1_contigs	24281212	24281839	+	0.000	0.000	peak15710
BGpeak50054	Scaffold_2_1_contigs	44081401	44081576	+	0.000	0.000	peak50054
BGpeak15742	Scaffold_13_1_contigs	24429793	24430166	+	0.000	0.000	peak15742
BGpeak15783	Scaffold_13_1_contigs	24681832	24682073	+	0.000	0.000	peak15783
BGpeak15785	Scaffold_13_1_contigs	24722274	24722513	+	0.000	0.000	peak15785
BGpeak50134	Scaffold_2_1_contigs	44851293	44851575	+	0.000	0.000	peak50134
BGpeak15810	Scaffold_13_1_contigs	25188312	25188974	+	0.000	0.000	peak15810
BGpeak50153	Scaffold_2_1_contigs	44901420	44902282	+	0.000	0.000	peak50153
BGpeak15878	Scaffold_13_1_contigs	25730982	25731340	+	0.000	0.000	peak15878
BGpeak50251	Scaffold_2_1_contigs	47446907	47447219	+	0.000	0.000	peak50251
BGpeak50369	Scaffold_2_1_contigs	48564986	48565957	+	0.000	0.000	peak50369
BGpeak50374	Scaffold_2_1_contigs	48591749	48592113	+	0.000	0.000	peak50374
BGpeak50525	Scaffold_22_1_contigs	317727	318170	+	0.000	0.000	peak50525
BGpeak50596	Scaffold_22_1_contigs	1540004	1540431	+	0.000	0.000	peak50596
BGpeak50618	Scaffold_22_1_contigs	2180630	2180963	+	0.000	0.000	peak50618
BGpeak50711	Scaffold_22_1_contigs	3582160	3582577	+	0.000	0.000	peak50711
BGpeak50755	Scaffold_22_1_contigs	3907024	3907582	+	0.000	0.000	peak50755
BGpeak50781	Scaffold_22_1_contigs	4677185	4677577	+	0.000	0.000	peak50781
BGpeak50834	Scaffold_22_1_contigs	5310057	5310425	+	0.000	0.000	peak50834
BGpeak50942	Scaffold_22_1_contigs	6379341	6379698	+	0.000	0.000	peak50942
BGpeak50943	Scaffold_22_1_contigs	6379735	6380161	+	0.000	0.000	peak50943
BGpeak68010	Scaffold_6_1_contigs	4945207	4945497	+	0.000	0.000	peak68010
BGpeak68044	Scaffold_6_1_contigs	5462391	5462720	+	0.000	0.000	peak68044
BGpeak68128	Scaffold_6_1_contigs	5999856	6000241	+	0.000	0.000	peak68128
BGpeak68256	Scaffold_6_1_contigs	7420528	7420810	+	0.000	0.000	peak68256
BGpeak68399	Scaffold_6_1_contigs	9462659	9462923	+	0.000	0.000	peak68399
BGpeak68442	Scaffold_6_1_contigs	10529827	10530181	+	0.000	0.000	peak68442
BGpeak68630	Scaffold_6_1_contigs	13333989	13334612	+	0.000	0.000	peak68630
BGpeak68691	Scaffold_6_1_contigs	13983593	13984077	+	0.000	0.000	peak68691
BGpeak68798	Scaffold_6_1_contigs	14872003	14872641	+	0.000	0.000	peak68798
BGpeak68813	Scaffold_6_1_contigs	15188204	15188456	+	0.000	0.000	peak68813
BGpeak68834	Scaffold_6_1_contigs	15485616	15485969	+	0.000	0.000	peak68834
BGpeak68866	Scaffold_6_1_contigs	15706169	15706380	+	0.000	0.000	peak68866
BGpeak68947	Scaffold_6_1_contigs	16518474	16518696	+	0.000	0.000	peak68947
BGpeak68993	Scaffold_6_1_contigs	16904605	16905061	+	0.000	0.000	peak68993
BGpeak16025	Scaffold_13_1_contigs	28574943	28575234	+	0.000	0.000	peak16025
BGpeak16042	Scaffold_13_1_contigs	28779151	28779496	+	0.000	0.000	peak16042
BGpeak16054	Scaffold_13_1_contigs	29100190	29100632	+	0.000	0.000	peak16054
BGpeak16102	Scaffold_13_1_contigs	29338270	29338492	+	0.000	0.000	peak16102
BGpeak16281	Scaffold_13_1_contigs	30980248	30980772	+	0.000	0.000	peak16281
BGpeak16435	Scaffold_13_1_contigs	32642807	32643480	+	0.000	0.000	peak16435
BGpeak16576	Scaffold_13_1_contigs	34247363	34248004	+	0.000	0.000	peak16576
BGpeak16600	Scaffold_13_1_contigs	34392366	34392585	+	0.000	0.000	peak16600
BGpeak16658	Scaffold_13_1_contigs	34815154	34815704	+	0.000	0.000	peak16658
BGpeak16668	Scaffold_13_1_contigs	35143992	35144290	+	0.000	0.000	peak16668
BGpeak16672	Scaffold_13_1_contigs	35186558	35186916	+	0.000	0.000	peak16672
BGpeak16680	Scaffold_13_1_contigs	35233311	35233911	+	0.000	0.000	peak16680
BGpeak16689	Scaffold_13_1_contigs	35292931	35293230	+	0.000	0.000	peak16689
BGpeak16789	Scaffold_13_1_contigs	35916542	35916889	+	0.000	0.000	peak16789
BGpeak16796	Scaffold_13_1_contigs	35983468	35983802	+	0.000	0.000	peak16796
BGpeak16800	Scaffold_13_1_contigs	36045595	36045951	+	0.000	0.000	peak16800
BGpeak51161	Scaffold_22_1_contigs	8370581	8371161	+	0.000	0.000	peak51161
BGpeak16869	Scaffold_13_1_contigs	36687640	36688300	+	0.000	0.000	peak16869
BGpeak16870	Scaffold_13_1_contigs	36698834	36699205	+	0.000	0.000	peak16870
BGpeak16875	Scaffold_13_1_contigs	36745398	36745753	+	0.000	0.000	peak16875
BGpeak51222	Scaffold_22_1_contigs	8991463	8991814	+	0.000	0.000	peak51222
BGpeak16926	Scaffold_13_1_contigs	37061156	37061523	+	0.000	0.000	peak16926
BGpeak51267	Scaffold_22_1_contigs	9454601	9454840	+	0.000	0.000	peak51267
BGpeak51272	Scaffold_22_1_contigs	9460972	9461388	+	0.000	0.000	peak51272
BGpeak51273	Scaffold_22_1_contigs	9473455	9473712	+	0.000	0.000	peak51273
BGpeak16961	Scaffold_13_1_contigs	37229919	37230126	+	0.000	0.000	peak16961
BGpeak16995	Scaffold_13_1_contigs	37438941	37439419	+	0.000	0.000	peak16995
BGpeak51306	Scaffold_22_1_contigs	10193135	10193511	+	0.000	0.000	peak51306
BGpeak51309	Scaffold_22_1_contigs	10224950	10225215	+	0.000	0.000	peak51309
BGpeak51639	Scaffold_22_1_contigs	13752980	13753481	+	0.000	0.000	peak51639
BGpeak51764	Scaffold_22_1_contigs	14715325	14715767	+	0.000	0.000	peak51764
BGpeak51940	Scaffold_22_1_contigs	16460432	16461047	+	0.000	0.000	peak51940
BGpeak51984	Scaffold_22_1_contigs	17199476	17199999	+	0.000	0.000	peak51984
BGpeak69131	Scaffold_6_1_contigs	18252917	18253295	+	0.000	0.000	peak69131
BGpeak69207	Scaffold_6_1_contigs	19626430	19626678	+	0.000	0.000	peak69207
BGpeak69305	Scaffold_6_1_contigs	20497119	20497439	+	0.000	0.000	peak69305
BGpeak69334	Scaffold_6_1_contigs	20726779	20727103	+	0.000	0.000	peak69334
BGpeak69365	Scaffold_6_1_contigs	21330464	21330813	+	0.000	0.000	peak69365
BGpeak69410	Scaffold_6_1_contigs	21537182	21537609	+	0.000	0.000	peak69410
BGpeak69446	Scaffold_6_1_contigs	21901027	21901377	+	0.000	0.000	peak69446
BGpeak69496	Scaffold_6_1_contigs	22728735	22729053	+	0.000	0.000	peak69496
BGpeak69686	Scaffold_6_1_contigs	25106191	25106588	+	0.000	0.000	peak69686
BGpeak69740	Scaffold_6_1_contigs	25596130	25596442	+	0.000	0.000	peak69740
BGpeak69757	Scaffold_6_1_contigs	25934980	25935434	+	0.000	0.000	peak69757
BGpeak69817	Scaffold_6_1_contigs	27069258	27069515	+	0.000	0.000	peak69817
BGpeak69819	Scaffold_6_1_contigs	27074432	27075074	+	0.000	0.000	peak69819
BGpeak69823	Scaffold_6_1_contigs	27182187	27182453	+	0.000	0.000	peak69823
BGpeak69908	Scaffold_6_1_contigs	27949942	27950252	+	0.000	0.000	peak69908
BGpeak69990	Scaffold_6_1_contigs	28589273	28589671	+	0.000	0.000	peak69990
BGpeak17016	Scaffold_13_1_contigs	37660988	37661173	+	0.000	0.000	peak17016
BGpeak17121	Scaffold_13_1_contigs	38459484	38460103	+	0.000	0.000	peak17121
BGpeak17163	Scaffold_13_1_contigs	38586258	38586711	+	0.000	0.000	peak17163
BGpeak17241	Scaffold_13_1_contigs	40294775	40295009	+	0.000	0.000	peak17241
BGpeak17243	Scaffold_13_1_contigs	40303454	40303688	+	0.000	0.000	peak17243
BGpeak17245	Scaffold_13_1_contigs	40310018	40310328	+	0.000	0.000	peak17245
BGpeak17247	Scaffold_13_1_contigs	40313642	40313975	+	0.000	0.000	peak17247
BGpeak17249	Scaffold_13_1_contigs	40318890	40319287	+	0.000	0.000	peak17249
BGpeak17254	Scaffold_13_1_contigs	40362349	40362866	+	0.000	0.000	peak17254
BGpeak17263	Scaffold_13_1_contigs	40466840	40467151	+	0.000	0.000	peak17263
BGpeak17279	Scaffold_13_1_contigs	40676892	40677124	+	0.000	0.000	peak17279
BGpeak17379	Scaffold_13_1_contigs	42002247	42002616	+	0.000	0.000	peak17379
